mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.0	0	0	2/2	4	1	Eb.I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
1	1	2	2	1.5	1/2	1/2	2/2	4	1	V2/IV		Eb	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
1	1	7/2	7/2	0.5	7/8	7/8	2/2	4	1	IV6		Eb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
2	2	4	4	4.0	0	0	2/2	4	1	V43/IV		Eb	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
3	3	8	8	2.0	0	0	2/2	4	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
3	3	10	10	1.5	1/2	1/2	2/2	4	1	V2/IV		Eb	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
3	3	23/2	23/2	0.5	7/8	7/8	2/2	4	1	IV6		Eb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
4	4	12	12	4.0	0	0	2/2	4	1	viio65/ii		Eb	I		viio65/ii	vii	o	65		ii			o7	0	0	-3, -6, -9, 0		0	-3
5	5	16	16	2.0	0	0	2/2	4	1	bVII6(6+#7)		Eb	I		bVII6(6+#7)	bVII		6	6+#7				M	0	0	2, 1, -2	10	-2	2
5	5	18	18	1.0	1/2	1/2	2/2	4	1	bVII6		Eb	I		bVII6	bVII		6					M	0	0	2, -1, -2		-2	2
5	5	19	19	1.0	3/4	3/4	2/2	4	1	V7		Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	6	20	20	1.0	0	0	2/2	4	1	I(9+74)		Eb	I		I(9+74)	I			9+74				M	0	0	0, -1, 1	2, 5	0	0
6	6	21	21	1.0	1/4	1/4	2/2	4	1	I(+7b64)		Eb	I		I(+7b64)	I			+7b64				M	0	0	0, -1, -4	5	0	0
6	6	22	22	1.0	1/2	1/2	2/2	4	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
6	6	23	23	1.0	3/4	3/4	2/2	4	1	V6/V		Eb	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
7	7	24	24	1.0	0	0	2/2	4	1	V7(4)		Eb	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
7	7	25	25	1.0	1/4	1/4	2/2	4	1	V7		Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	7	26	26	1.0	1/2	1/2	2/2	4	1	V7(9)		Eb	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
7	7	27	27	1.0	3/4	3/4	2/2	4	1	V(64)		Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
8	8	28	28	1.0	0	0	2/2	4	1	V7/ii		Eb	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
8	8	29	29	1.0	1/4	1/4	2/2	4	1	V(64)/ii		Eb	I		V(64)/ii	V			64	ii			M	0	0	3, 2, -1		3	3
8	8	30	30	1.0	1/2	1/2	2/2	4	1	V43		Eb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
8	8	31	31	1.0	3/4	3/4	2/2	4	1	I6		Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
9	9	32	32	1.25	0	0	2/2	4	1	ii6(2)		Eb	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
9	9	133/4	133/4	1.75	5/16	5/16	2/2	4	1	ii6		Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
9	9	35	35	2.0	3/4	3/4	2/2	4	1	ii		Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
10	10	37	37	1.0	1/4	1/4	2/2	4	1	ii%2		Eb	I		ii%2	ii	%	2					%7	0	0	0, 2, -1, -4		2	0
10	10	38	38	1.0	1/2	1/2	2/2	4	1	V65		Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
10	10	39	39	0.75	3/4	3/4	2/2	4	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
10	10	159/4	159/4	0.25	15/16	15/16	2/2	4	1	I6		Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
11	11	40	40	3.0	0	0	2/2	4	1	ii65		Eb	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
11	11	43	43	0.5	3/4	3/4	2/2	4	1	I64		Eb	I		I64	I		64					M	0	0	1, 0, 4		0	1
11	11	87/2	87/2	0.5	7/8	7/8	2/2	4	1	IV6		Eb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
12	12	44	44	1.0	0	0	2/2	4	1	V(64)		Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
12	12	45	45	1.5	1/4	1/4	2/2	4	1	V65/V		Eb	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
12	12	93/2	93/2	0.5	5/8	5/8	2/2	4	1	V43/IV		Eb	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
12	12	47	47	0.5	3/4	3/4	2/2	4	1	IV6		Eb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
12	12	95/2	95/2	0.5	7/8	7/8	2/2	4	1	V2/IV		Eb	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
13	13	48	48	1.0	0	0	2/2	4	1	IV6		Eb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
13	13	49	49	1.0	1/4	1/4	2/2	4	1	V43/IV		Eb	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
13	13	50	50	2.0	1/2	1/2	2/2	4	1	V65/IV		Eb	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
14	14	52	52	2.0	0	0	2/2	4	1	V/ii		Eb	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
14	14	54	54	1.5	1/2	1/2	2/2	4	1	V65/ii		Eb	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
14	14	111/2	111/2	0.5	7/8	7/8	2/2	4	1	ii		Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
15	15	56	56	3.0	0	0	2/2	4	1	ii43		Eb	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
15	15	59	59	1.0	3/4	3/4	2/2	4	1	I64		Eb	I		I64	I		64					M	0	0	1, 0, 4		0	1
16	16	60	60	1.0	0	0	2/2	4	1	V(64)		Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
16	16	61	61	1.0	1/4	1/4	2/2	4	1	V43/V		Eb	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
16	16	62	62	1.0	1/2	1/2	2/2	4	1	V2/IV		Eb	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
16	16	63	63	0.5	3/4	3/4	2/2	4	1	IV6		Eb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
16	16	127/2	127/2	0.5	7/8	7/8	2/2	4	1	V43/IV		Eb	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
17	17	64	64	1.0	0	0	2/2	4	1	IV6		Eb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
17	17	65	65	1.0	1/4	1/4	2/2	4	1	V2/IV		Eb	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
17	17	66	66	2.0	1/2	1/2	2/2	4	1	V65/IV		Eb	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
18	18	68	68	2.0	0	0	2/2	4	1	iv		Eb	I		iv	iv							m	0	0	-1, -4, 0		-1	-1
18	18	70	70	1.5	1/2	1/2	2/2	4	1	ivo		Eb	I		ivo	iv	o						o	0	0	-1, -4, -7		-1	-1
18	18	143/2	143/2	2.0	7/8	7/8	2/2	4	1	iv		Eb	I		iv	iv							m	0	0	-1, -4, 0		-1	-1
19	19	147/2	147/2	2.0	3/8	3/8	2/2	4	1	iv(b6)		Eb	I		iv(b6)	iv			b6				m	0	0	-1, -4, -5		-1	-1
19	19	151/2	151/2	0.5	7/8	7/8	2/2	4	1	iv(6)		Eb	I		iv(6)	iv			6				m	0	0	-1, -4, 2		-1	-1
20	20	76	76	1.5	0	0	2/2	4	1	v		Eb	I		v	v							m	0	0	1, -2, 2		1	1
20	20	155/2	155/2	2.0	3/8	3/8	2/2	4	1	v(b6)		Eb	I		v(b6)	v			b6				m	0	0	1, -2, -3		1	1
20	20	159/2	159/2	0.5	7/8	7/8	2/2	4	1	v(6)		Eb	I		v(6)	v			6				m	0	0	1, -2, 4		1	1
21	21	80	80	1.5	0	0	2/2	4	1	iv(97b4)		Eb	I		iv(97b4)	iv			97b4				m	0	0	-1, -2, 0	1, 4	-1	-1
21	21	163/2	163/2	0.5	3/8	3/8	2/2	4	1	iv		Eb	I		iv	iv							m	0	0	-1, -4, 0		-1	-1
21	21	82	82	1.5	1/2	1/2	2/2	4	1	viio7		Eb	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
21	21	167/2	167/2	2.0	7/8	7/8	2/2	4	1	viio43/V		Eb	I		viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
22	22	171/2	171/2	0.5	3/8	3/8	2/2	4	1	V7/IV		Eb	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
