mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
9	9	79/2	0.5	7/8	7/8	9/8	4	1	iio6		d	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
9	9	40	0.5	1	1	9/8	4	1	#viio/V		d	i		#viio/V		#vii	o			V			o	1	1	6, 3, 0		6	6
10	10	81/2	1.5	0	0	9/8	4	1	V\\		d	i		V		V						\\	M	1	1	1, 5, 2		1	1
10	10	42	1.5	3/8	3/8	9/8	4	1	V		d	i		V		V							M	1	1	1, 5, 2		1	1
10	10	87/2	0.5	3/4	3/4	9/8	4	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
10	10	44	0.5	7/8	7/8	9/8	4	1	iio6		d	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
10	10	89/2	0.5	1	1	9/8	4	1	#viio/V		d	i		#viio/V		#vii	o			V			o	1	1	6, 3, 0		6	6
11	11	45	3.0	0	0	9/8	4	1	V[V		d	i	V	V		V							M	1	1	1, 5, 2		1	1
11	11	48	1.5	3/4	3/4	9/8	4	1	VI6		d	i	V	VI6		VI		6					M	1	1	0, -3, -4		-4	0
12	12	99/2	3.0	0	0	9/8	4	1	V6]		d	i	V	V6		V		6					M	1	1	5, 2, 1		1	5
12	12	105/2	1.5	3/4	3/4	9/8	4	1	VI		d	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
13	13	54	4.5	0	0	9/8	4	1	V		d	i		V		V							M	1	1	1, 5, 2		1	1
14	14	117/2	1.5	0	0	9/8	4	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
14	14	60	1.5	3/8	3/8	9/8	4	1	i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
14	14	123/2	1.5	3/4	3/4	9/8	4	1	V43		d	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
15	15	63	1.5	0	0	9/8	4	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
15	15	129/2	1.5	3/8	3/8	9/8	4	1	i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
15	15	66	1.5	3/4	3/4	9/8	4	1	V7		d	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
16	16	135/2	1.0	0	0	9/8	4	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
16	16	137/2	2.0	1/4	1/4	9/8	4	1	VI6		d	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
16	16	141/2	1.5	3/4	3/4	9/8	4	1	III.Ger6		d	III		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-4, 0, -3, 6		6	-4
17	17	72	1.5	0	0	9/8	4	1	V7(4)		d	III		V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
17	17	147/2	3.0	3/8	3/8	9/8	4	1	V7		d	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
18	18	153/2	1.5	0	0	9/8	4	1	v%43		d	III		v%43		v	%	43					%7	1	0	-5, -1, 1, -2		1	-5
18	18	78	3.0	3/8	3/8	9/8	4	1	V7/IV		d	III		V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
19	19	81	1.5	0	0	9/8	4	1	V7(4)/bVII		d	III		V7(4)/bVII		V		7	4	bVII			Mm7	1	0	-1, -2, 0, -3		-1	-1
19	19	165/2	1.5	3/8	3/8	9/8	4	1	V7/bVII		d	III		V7/bVII		V		7		bVII			Mm7	1	0	-1, 3, 0, -3		-1	-1
19	19	84	1.5	3/4	3/4	9/8	4	1	#viio7/V		d	III		#viio7/V		#vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
20	20	171/2	4.5	0	0	9/8	4	1	V\\		d	III		V		V						\\	M	1	0	1, 5, 2		1	1
21	21	90	3.5	0	0	9/8	4	1	iv6		d	III		iv6		iv		6					m	1	0	-4, 0, -1		-1	-4
21	21	187/2	1.0	7/8	7/8	9/8	4	1	Ger6		d	III		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-4, 0, -3, 6		6	-4
22	22	189/2	4.5	0	0	9/8	4	1	V		d	III		V		V							M	1	0	1, 5, 2		1	1
23	23	99	4.5	0	0	9/8	4	1	V2		d	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
24	24	207/2	4.5	0	0	9/8	4	1	I6		d	III		I6		I		6					M	1	0	4, 1, 0		0	4
25	25	108	3.0	0	0	9/8	4	1	V65		d	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
25	25	111	1.5	3/4	3/4	9/8	4	1	V7		d	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
26	26	225/2	1.5	0	0	9/8	4	1	I		d	III		I		I							M	1	0	0, 4, 1		0	0
26	26	114	1.5	3/8	3/8	9/8	4	1	V7		d	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
26	26	231/2	1.5	3/4	3/4	9/8	4	1	I		d	III		I		I							M	1	0	0, 4, 1		0	0
27	27	117	1.5	0	0	9/8	4	1	V2(9)		d	III		V2(9)		V		2	9				Mm7	1	0	-1, 1, 5, 2	3	1	-1
27	27	237/2	1.5	3/8	3/8	9/8	4	1	I6		d	III		I6		I		6					M	1	0	4, 1, 0		0	4
27	27	120	1.5	3/4	3/4	9/8	4	1	V65		d	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
28	28	243/2	1.5	0	0	9/8	4	1	I		d	III		I		I							M	1	0	0, 4, 1		0	0
28	28	123	1.5	3/8	3/8	9/8	4	1	V7		d	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
28	28	249/2	1.5	3/4	3/4	9/8	4	1	I		d	III		I		I							M	1	0	0, 4, 1		0	0
29	29	126	1.5	0	0	9/8	4	1	V2(9)		d	III		V2(9)		V		2	9				Mm7	1	0	-1, 1, 5, 2	3	1	-1
29	29	255/2	1.5	3/8	3/8	9/8	4	1	I6		d	III		I6		I		6					M	1	0	4, 1, 0		0	4
29	29	129	1.5	3/4	3/4	9/8	4	1	V65		d	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
30	30	261/2	1.5	0	0	9/8	4	1	I		d	III		I		I							M	1	0	0, 4, 1		0	0
30	30	132	1.5	3/8	3/8	9/8	4	1	IV		d	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
30	30	267/2	1.5	3/4	3/4	9/8	4	1	ii		d	III		ii		ii							m	1	0	2, -1, 3		2	2
31	31	135	1.5	0	0	9/8	4	1	V/vi		d	III		V/vi		V				vi			M	1	0	4, 8, 5		4	4
31	31	273/2	1.5	3/8	3/8	9/8	4	1	vi		d	III		vi		vi							m	1	0	3, 0, 4		3	3
31	31	138	1.5	3/4	3/4	9/8	4	1	ii		d	III		ii		ii							m	1	0	2, -1, 3		2	2
32	32	279/2	3.0	0	0	9/8	4	1	V7		d	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
32	32	285/2	1.5	3/4	3/4	9/8	4	1	bVI		d	III		bVI		bVI							M	1	0	-4, 0, -3		-4	-4
33	33	144	1.5	0	0	9/8	4	1	bII6		d	III		bII6		bII		6					M	1	0	-1, -4, -5		-5	-1
33	33	291/2	1.5	3/8	3/8	9/8	4	1	Ger6		d	III		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-4, 0, -3, 6		6	-4
33	33	147	0.5	3/4	3/4	9/8	4	1	V7(4)		d	III		V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
33	33	295/2	1.0	7/8	7/8	9/8	4	1	V7		d	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
34	34	297/2	3.0	0	0	9/8	4	1	I\\		d	III		I		I						\\	M	1	0	0, 4, 1		0	0
34	34	303/2	1.5	3/4	3/4	9/8	4	1	IV		d	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
35	35	153	1.5	0	0	9/8	4	1	bVII		d	III		bVII		bVII							M	1	0	-2, 2, -1		-2	-2
35	35	309/2	1.5	3/8	3/8	9/8	4	1	viio7/IV		d	III		viio7/IV		vii	o	7		IV			o7	1	0	4, 1, -2, -5		4	4
35	35	156	1.5	3/4	3/4	9/8	4	1	V65/IV		d	III		V65/IV		V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
36	36	315/2	1.5	0	0	9/8	4	1	iv		d	III		iv		iv							m	1	0	-1, -4, 0		-1	-1
36	36	159	1.5	3/8	3/8	9/8	4	1	V65		d	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
36	36	321/2	1.5	3/4	3/4	9/8	4	1	i		d	III		i		i							m	1	0	0, -3, 1		0	0
37	37	162	1.5	0	0	9/8	4	1	bII6		d	III		bII6		bII		6					M	1	0	-1, -4, -5		-5	-1
37	37	327/2	1.5	3/8	3/8	9/8	4	1	Ger6		d	III		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-4, 0, -3, 6		6	-4
37	37	165	0.5	3/4	3/4	9/8	4	1	V7(4)		d	III		V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
37	37	331/2	1.0	7/8	7/8	9/8	4	1	V7		d	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
38	38	333/2	3.0	0	0	9/8	4	1	I\\		d	III		I		I						\\	M	1	0	0, 4, 1		0	0
38	38	339/2	1.5	3/4	3/4	9/8	4	1	I[I		d	III	I	I		I							M	1	0	0, 4, 1		0	0
39	39	171	4.5	0	0	9/8	4	1	viio64]		d	III	I	viio64		vii	o	64					o	1	0	-1, 5, 2		5	-1
40	40	351/2	4.5	0	0	9/8	4	1	I		d	III		I		I							M	1	0	0, 4, 1		0	0
41	41	180	1.5	0	0	9/8	4	1	IV	ii	d	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
41	41	363/2	1.5	3/8	3/8	9/8	4	1	V7		d	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
41	41	183	1.5	3/4	3/4	9/8	4	1	I		d	III		I		I							M	1	0	0, 4, 1		0	0
42	42	369/2	1.0	0	0	9/8	4	1	V7		d	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
42	42	371/2	0.5	1/4	1/4	9/8	4	1	V(64)		d	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
42	42	186	2.5	3/8	3/8	9/8	4	1	V		d	III		V		V							M	1	0	1, 5, 2		1	1
42	42	377/2	0.5	1	1	9/8	4	1	viio64		d	III		viio64		vii	o	64					o	1	0	-1, 5, 2		5	-1
43	43	189	1.25	0	0	9/8	4	1	I6		d	III		I6		I		6					M	1	0	4, 1, 0		0	4
43	43	761/4	0.25	5/16	5/16	9/8	4	1	viio6		d	III		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
43	43	381/2	1.5	3/8	3/8	9/8	4	1	I		d	III		I		I							M	1	0	0, 4, 1		0	0
43	43	192	1.0	3/4	3/4	9/8	4	1	vi		d	III		vi		vi							m	1	0	3, 0, 4		3	3
43	43	193	0.5	1	1	9/8	4	1	V65/vi		d	III		V65/vi		V		65		vi			Mm7	1	0	8, 5, 2, 4		4	8
44	44	387/2	1.0	0	0	9/8	4	1	vi		d	III		vi		vi							m	1	0	3, 0, 4		3	3
44	44	389/2	0.5	1/4	1/4	9/8	4	1	ii6		d	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
44	44	195	1.5	3/8	3/8	9/8	4	1	V(64)		d	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
44	44	393/2	0.75	3/4	3/4	9/8	4	1	V7(6)		d	III		V7(6)		V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
44	44	789/4	0.75	15/16	15/16	9/8	4	1	V7		d	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
45	45	198	1.5	0	0	9/8	4	1	I		d	III		I		I							M	1	0	0, 4, 1		0	0
45	45	399/2	3.0	3/8	3/8	9/8	4	1	I\\		d	III		I		I						\\	M	1	0	0, 4, 1		0	0
46	46	405/2	4.5	0	0	9/8	4	1	V2/IV		d	III		V2/IV		V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
47	47	207	4.5	0	0	9/8	4	1	V7/ii		d	III		V7/ii		V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
48	48	423/2	1.5	0	0	9/8	4	1	iv.i		d	iv		i		i							m	1	1	0, -3, 1		0	0
48	48	213	1.5	3/8	3/8	9/8	4	1	i6		d	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
48	48	429/2	1.5	3/4	3/4	9/8	4	1	V6		d	iv		V6		V		6					M	1	1	5, 2, 1		1	5
49	49	216	1.5	0	0	9/8	4	1	i		d	iv		i		i							m	1	1	0, -3, 1		0	0
49	49	435/2	1.5	3/8	3/8	9/8	4	1	i6		d	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
49	49	219	1.5	3/4	3/4	9/8	4	1	V		d	iv		V		V							M	1	1	1, 5, 2		1	1
50	50	441/2	1.5	0	0	9/8	4	1	V7/V		d	iv		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
50	50	222	1.5	3/8	3/8	9/8	4	1	V2		d	iv		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
50	50	447/2	1.5	3/4	3/4	9/8	4	1	V		d	iv		V		V							M	1	1	1, 5, 2		1	1
51	51	225	1.5	0	0	9/8	4	1	V65		d	iv		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
51	51	453/2	1.5	3/8	3/8	9/8	4	1	V43		d	iv		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
51	51	228	1.5	3/4	3/4	9/8	4	1	V		d	iv		V		V							M	1	1	1, 5, 2		1	1
52	52	459/2	1.5	0	0	9/8	4	1	vii.ii%65		d	vii		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
52	52	231	1.5	3/8	3/8	9/8	4	1	viio2		d	vii		viio2		vii	o	2					o7	1	1	-11, -2, -5, -8		-2	-11
52	52	465/2	1.5	3/4	3/4	9/8	4	1	viio6		d	vii		viio6		vii	o	6					o	1	1	-5, -8, -2		-2	-5
53	53	234	1.5	0	0	9/8	4	1	V65		d	vii		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
53	53	471/2	1.5	3/8	3/8	9/8	4	1	viio6		d	vii		viio6		vii	o	6					o	1	1	-5, -8, -2		-2	-5
53	53	237	1.5	3/4	3/4	9/8	4	1	V		d	vii		V		V							M	1	1	1, 5, 2		1	1
54	54	477/2	1.5	0	0	9/8	4	1	i\\		d	vii		i		i						\\	m	1	1	0, -3, 1		0	0
54	54	240	3.0	3/8	3/8	9/8	4	1	i		d	vii		i		i							m	1	1	0, -3, 1		0	0
55	55	243	4.5	0	0	9/8	4	1	VI		d	vii		VI		VI							M	1	1	-4, 0, -3		-4	-4
56	56	495/2	4.5	0	0	9/8	4	1	V65/V		d	vii		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
57	57	252	4.5	0	0	9/8	4	1	iv.i		d	iv		i		i							m	1	1	0, -3, 1		0	0
58	58	513/2	3.0	0	0	9/8	4	1	VI		d	iv		VI		VI							M	1	1	-4, 0, -3		-4	-4
58	58	519/2	1.5	3/4	3/4	9/8	4	1	III6		d	iv		III6		III		6					M	1	1	1, -2, -3		-3	1
59	59	261	4.5	0	0	9/8	4	1	#viio7/V		d	iv		#viio7/V		#vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
60	60	531/2	4.5	0	0	9/8	4	1	i.i		d	i		i		i							m	1	1	0, -3, 1		0	0
61	61	270	4.5	0	0	9/8	4	1	ii%65		d	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
62	62	549/2	4.5	0	0	9/8	4	1	V7		d	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
63	63	279	1.5	0	0	9/8	4	1	i\\		d	i		i		i						\\	m	1	1	0, -3, 1		0	0
63	63	561/2	1.5	3/8	3/8	9/8	4	1	i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
63	63	282	1.5	3/4	3/4	9/8	4	1	V43		d	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
64	64	567/2	1.5	0	0	9/8	4	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
64	64	285	1.5	3/8	3/8	9/8	4	1	i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
64	64	573/2	1.5	3/4	3/4	9/8	4	1	V43		d	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
65	65	288	1.5	0	0	9/8	4	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
65	65	579/2	1.5	3/8	3/8	9/8	4	1	i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
65	65	291	1.5	3/4	3/4	9/8	4	1	V		d	i		V		V							M	1	1	1, 5, 2		1	1
66	66	585/2	3.0	0	0	9/8	4	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
66	66	591/2	1.5	3/4	3/4	9/8	4	1	VI6		d	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
67	67	297	1.5	0	0	9/8	4	1	#viio65(2)		d	i		#viio65(2)		#vii	o	65	2				o7	1	1	2, -1, -4, 0		5	2
67	67	597/2	7.5	3/8	3/8	9/8	4	1	#viio65		d	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
69	69	306	1.5	0	0	9/8	4	1	i6(2)		d	i		i6(2)		i		6	2				m	1	1	-3, 1, 2		0	-3
69	69	615/2	3.0	3/8	3/8	9/8	4	1	i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
70	70	621/2	1.5	0	0	9/8	4	1	ii%65(2)		d	i		ii%65(2)		ii	%	65	2				%7	1	1	-1, -4, 0, -3		2	-1
70	70	312	1.5	3/8	3/8	9/8	4	1	ii%65		d	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
70	70	627/2	1.5	3/4	3/4	9/8	4	1	#viio7/V		d	i		#viio7/V		#vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
71	71	315	3.0	0	0	9/8	4	1	V\\		d	i		V		V						\\	M	1	1	1, 5, 2		1	1
71	71	318	0.5	3/4	3/4	9/8	4	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
71	71	637/2	0.5	7/8	7/8	9/8	4	1	iio6		d	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
71	71	319	0.5	1	1	9/8	4	1	#viio7/V		d	i		#viio7/V		#vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
72	72	639/2	3.0	0	0	9/8	4	1	V		d	i		V		V							M	1	1	1, 5, 2		1	1
72	72	645/2	0.5	3/4	3/4	9/8	4	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
72	72	323	0.5	7/8	7/8	9/8	4	1	iio6		d	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
72	72	647/2	0.5	1	1	9/8	4	1	#viio7/V		d	i		#viio7/V		#vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
73	73	324	3.0	0	0	9/8	4	1	V[V64		d	i	V	V64		V		64					M	1	1	2, 1, 5		1	2
73	73	327	1.5	3/4	3/4	9/8	4	1	IV6		d	i	V	IV6		IV		6					M	1	1	3, 0, -1		-1	3
74	74	657/2	3.0	0	0	9/8	4	1	V6]		d	i	V	V6		V		6					M	1	1	5, 2, 1		1	5
74	74	663/2	1.5	3/4	3/4	9/8	4	1	VI		d	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
75	75	333	4.0	0	0	9/8	4	1	I.V		d	I		V		V							M	1	0	1, 5, 2		1	1
75	75	337	0.5	1	1	9/8	4	1	V65		d	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
76	76	675/2	1.5	0	0	9/8	4	1	I		d	I		I		I							M	1	0	0, 4, 1		0	0
76	76	339	1.5	3/8	3/8	9/8	4	1	V2		d	I		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
76	76	681/2	1.5	3/4	3/4	9/8	4	1	I6		d	I		I6		I		6					M	1	0	4, 1, 0		0	4
77	77	342	1.5	0	0	9/8	4	1	V2(9)		d	I		V2(9)		V		2	9				Mm7	1	0	-1, 1, 5, 2	3	1	-1
77	77	687/2	1.5	3/8	3/8	9/8	4	1	I6		d	I		I6		I		6					M	1	0	4, 1, 0		0	4
77	77	345	1.5	3/4	3/4	9/8	4	1	V65		d	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
78	78	693/2	1.5	0	0	9/8	4	1	I		d	I		I		I							M	1	0	0, 4, 1		0	0
78	78	348	1.5	3/8	3/8	9/8	4	1	V2		d	I		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
78	78	699/2	1.5	3/4	3/4	9/8	4	1	I6		d	I		I6		I		6					M	1	0	4, 1, 0		0	4
79	79	351	0.5	0	0	9/8	4	1	V2(#2)		d	I		V2(#2)		V		2	#2				Mm7	1	0	-1, 1, 10, 2		1	-1
79	79	703/2	1.0	1/8	1/8	9/8	4	1	V2		d	I		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
79	79	705/2	1.5	3/8	3/8	9/8	4	1	I6		d	I		I6		I		6					M	1	0	4, 1, 0		0	4
79	79	354	1.5	3/4	3/4	9/8	4	1	V65		d	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
80	80	711/2	1.5	0	0	9/8	4	1	I		d	I		I		I							M	1	0	0, 4, 1		0	0
80	80	357	1.5	3/8	3/8	9/8	4	1	vi	IV	d	I		vi		vi							m	1	0	3, 0, 4		3	3
80	80	717/2	1.5	3/4	3/4	9/8	4	1	ii		d	I		ii		ii							m	1	0	2, -1, 3		2	2
81	81	360	1.5	0	0	9/8	4	1	V/vi		d	I		V/vi		V				vi			M	1	0	4, 8, 5		4	4
81	81	723/2	1.5	3/8	3/8	9/8	4	1	vi		d	I		vi		vi							m	1	0	3, 0, 4		3	3
81	81	363	1.5	3/4	3/4	9/8	4	1	ii		d	I		ii		ii							m	1	0	2, -1, 3		2	2
82	82	729/2	3.0	0	0	9/8	4	1	V7		d	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
82	82	735/2	1.5	3/4	3/4	9/8	4	1	VI		d	I		VI		VI							M	1	0	3, 7, 4		3	3
83	83	369	1.5	0	0	9/8	4	1	bII6		d	I		bII6		bII		6					M	1	0	-1, -4, -5		-5	-1
83	83	741/2	1.5	3/8	3/8	9/8	4	1	Ger6		d	I		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-4, 0, -3, 6		6	-4
83	83	372	0.5	3/4	3/4	9/8	4	1	V7(4)		d	I		V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
83	83	745/2	1.0	7/8	7/8	9/8	4	1	V7		d	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
84	84	747/2	3.0	0	0	9/8	4	1	I\\		d	I		I		I						\\	M	1	0	0, 4, 1		0	0
84	84	753/2	1.5	3/4	3/4	9/8	4	1	IV		d	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
85	85	378	1.5	0	0	9/8	4	1	VII		d	I		VII		VII							M	1	0	5, 9, 6		5	5
85	85	759/2	3.0	3/8	3/8	9/8	4	1	#viio7/iv		d	I		#viio7/iv		#vii	o	7		iv			o7	1	0	4, 1, -2, -5		4	4
86	86	765/2	1.5	0	0	9/8	4	1	iv		d	I		iv		iv							m	1	0	-1, -4, 0		-1	-1
86	86	384	1.5	3/8	3/8	9/8	4	1	V65		d	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
86	86	771/2	1.5	3/4	3/4	9/8	4	1	i		d	I		i		i							m	1	0	0, -3, 1		0	0
87	87	387	1.5	0	0	9/8	4	1	bII6		d	I		bII6		bII		6					M	1	0	-1, -4, -5		-5	-1
87	87	777/2	1.5	3/8	3/8	9/8	4	1	Ger6		d	I		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-4, 0, -3, 6		6	-4
87	87	390	1.5	3/4	3/4	9/8	4	1	V7		d	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
88	88	783/2	0.5	0	0	9/8	4	1	I\\		d	I		I		I						\\	M	1	0	0, 4, 1		0	0
88	88	392	4.0	1/8	1/8	9/8	4	1	I[I64		d	I	I	I64		I		64					M	1	0	1, 0, 4		0	1
89	89	396	4.5	0	0	9/8	4	1	V7]		d	I	I	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
