mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
64	63	507/4	0.25	3/16	3/16	2/4	4	1	V6/iv	f	v		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
64	63	127	0.5	1/4	1/4	2/4	4	1	iv	f	v		iv		iv							m	1	1	-1, -4, 0		-1	-1
64	63	255/2	0.5	3/8	3/8	2/4	4	1	i.V6/III	f	i		V6/III		V		6		III			M	1	1	2, -1, -2		-2	2
65	64	128	0.5	0	0	2/4	4	1	III	f	i		III		III							M	1	1	-3, 1, -2		-3	-3
65	64	257/2	0.5	1/8	1/8	2/4	4	1	#viio7/iv	f	i		#viio7/iv		#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
65	64	129	0.5	1/4	1/4	2/4	4	1	iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
65	64	259/2	0.5	3/8	3/8	2/4	4	1	#viio65/iv	f	i		#viio65/iv		#vii	o	65		iv			o7	1	1	1, -2, -5, 4		4	1
66	65	130	0.75	0	0	2/4	4	1	iv6	f	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
66	65	523/4	0.25	3/16	3/16	2/4	4	1	i64	f	i		i64		i		64					m	1	1	1, 0, -3		0	1
66	65	131	0.75	1/4	1/4	2/4	4	1	iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
66	65	527/4	0.25	7/16	7/16	2/4	4	1	iv43	f	i		iv43		iv		43					mm7	1	1	0, -3, -1, -4		-1	0
67	66	132	0.75	0	0	2/4	4	1	V65	f	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
67	66	531/4	0.25	3/16	3/16	2/4	4	1	V2	f	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
67	66	133	0.75	1/4	1/4	2/4	4	1	i6	f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
67	66	535/4	0.25	7/16	7/16	2/4	4	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
68	67	134	0.75	0	0	2/4	4	1	V[V	f	i	V	V		V							M	1	1	1, 5, 2		1	1
68	67	539/4	1.25	3/16	3/16	2/4	4	1	i	f	i	V	i		i							m	1	1	0, -3, 1		0	0
69	68	136	1.5	0	0	2/4	4	1	V7	f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
69	68	275/2	0.5	3/8	3/8	2/4	4	1	i	f	i	V	i		i							m	1	1	0, -3, 1		0	0
70	69	138	2.0	0	0	2/4	4	1	V	f	i	V	V		V							M	1	1	1, 5, 2		1	1
71	70	140	0.5	0	0	2/4	4	1	V	f	i	V	V		V							M	1	1	1, 5, 2		1	1
71	70	281/2	1.0	1/8	1/8	2/4	4	1	#viio7/iv]	f	i	V	#viio7/iv		#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
71	70	283/2	0.5	3/8	3/8	2/4	4	1	V65/VI	f	i		V65/VI		V		65		VI			Mm7	1	1	1, -2, -5, -3		-3	1
72	71	142	1.5	0	0	2/4	4	1	VI.I[I	f	VI	I	I		I							M	1	0	0, 4, 1		0	0
72	71	287/2	0.5	3/8	3/8	2/4	4	1	IV	f	VI	I	IV		IV							M	1	0	-1, 3, 0		-1	-1
73	72	144	2.0	0	0	2/4	4	1	I]	f	VI	I	I		I							M	1	0	0, 4, 1		0	0
74	73	146	1.0	0	0	2/4	4	1	V65	f	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
74	73	147	1.0	1/4	1/4	2/4	4	1	V7	f	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
75	74	148	1.0	0	0	2/4	4	1	vi	f	VI		vi		vi							m	1	0	3, 0, 4		3	3
75	74	149	1.0	1/4	1/4	2/4	4	1	ii65	f	VI		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
76	75	150	1.0	0	0	2/4	4	1	V(64)	f	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
76	75	151	1.0	1/4	1/4	2/4	4	1	V7	f	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
77	76	152	2.0	0	0	2/4	4	1	I\\	f	VI		I		I						\\	M	1	0	0, 4, 1		0	0
78	77	154	0.5	0	0	2/4	4	1	V(6)	f	VI		V(6)		V			6				M	1	0	1, 5, 4		1	1
78	77	309/2	0.5	1/8	1/8	2/4	4	1	V	f	VI		V		V							M	1	0	1, 5, 2		1	1
78	77	155	1.0	1/4	1/4	2/4	4	1	ii	f	VI		ii		ii							m	1	0	2, -1, 3		2	2
79	78	156	0.5	0	0	2/4	4	1	vi(6)	f	VI		vi(6)		vi			6				m	1	0	3, 0, -1		3	3
