mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
53	52	153	156	1.0	0	0	3/4	4	1		I+6	A	bIII		I+6	I	+	6					+	0	0	4, 8, 0		0	4
53	52	154	157	1.0	1/4	1/4	3/4	4	1		IV	A	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
53	52	155	158	1.0	1/2	1/2	3/4	4	1		vi	A	bIII		vi	vi							m	0	0	3, 0, 4		3	3
54	53	156	159	1.0	0	0	3/4	4	1		V65/ii	A	bIII		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
54	53	157	160	2.0	1/4	1/4	3/4	4	1		ii	A	bIII		ii	ii							m	0	0	2, -1, 3		2	2
55	54	159	162	1.0	0	0	3/4	4	1		V7	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	54	160	163	1.0	1/4	1/4	3/4	4	1		I64	A	bIII		I64	I		64					M	0	0	1, 0, 4		0	1
55	54	161	164	0.5	1/2	1/2	3/4	4	1		ii6	A	bIII		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
55	54	323/2	329/2	0.5	5/8	5/8	3/4	4	1		iii	A	bIII		iii	iii							m	0	0	4, 1, 5		4	4
56	55	162	165	1.0	0	0	3/4	4	1		V7	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	55	163	166	1.0	1/4	1/4	3/4	4	1		I64	A	bIII		I64	I		64					M	0	0	1, 0, 4		0	1
56	55	164	167	0.5	1/2	1/2	3/4	4	1		vii%43	A	bIII		vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
56	55	329/2	335/2	0.5	5/8	5/8	3/4	4	1		I6	A	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
57	56	165	168	1.0	0	0	3/4	4	1		V65	A	bIII		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
57	56	166	169	1.0	1/4	1/4	3/4	4	1		I	A	bIII		I	I							M	0	0	0, 4, 1		0	0
57	56	167	170	1.0	1/2	1/2	3/4	4	1		V7/vi	A	bIII		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
58	57	168	171	1.0	0	0	3/4	4	1		V65/vi	A	bIII		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
58	57	169	172	1.0	1/4	1/4	3/4	4	1		vi	A	bIII		vi	vi							m	0	0	3, 0, 4		3	3
58	57	170	173	0.5	1/2	1/2	3/4	4	1		i.V(6)	A	i		V(6)	V			6				M	0	1	1, 5, -3		1	1
58	57	341/2	347/2	0.5	5/8	5/8	3/4	4	1		V	A	i		V	V							M	0	1	1, 5, 2		1	1
59	58	171	174	1.0	0	0	3/4	4	1		V65	A	i		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
59	58	172	175	1.0	1/4	1/4	3/4	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
59	58	173	176	1.0	1/2	1/2	3/4	4	1		i6	A	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
60	59	174	177	1.0	0	0	3/4	4	1		V	A	i		V	V							M	0	1	1, 5, 2		1	1
60	59	175	178	2.0	1/4	1/4	3/4	4	1		VI	A	i		VI	VI							M	0	1	-4, 0, -3		-4	-4
61	60	177	180	1.0	0	0	3/4	4	1		V	A	i		V	V							M	0	1	1, 5, 2		1	1
61	60	178	181	1.0	1/4	1/4	3/4	4	1		VI	A	i		VI	VI							M	0	1	-4, 0, -3		-4	-4
61	60	179	182	1.0	1/2	1/2	3/4	4	1		i6	A	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
62	61	180	183	1.0	0	0	3/4	4	1		V	A	i		V	V							M	0	1	1, 5, 2		1	1
62	61	181	184	1.0	1/4	1/4	3/4	4	1		VI	A	i		VI	VI							M	0	1	-4, 0, -3		-4	-4
62	61	182	185	1.0	1/2	1/2	3/4	4	1		V/iv	A	i		V/iv	V				iv			M	0	1	0, 4, 1		0	0
63	62	183	186	1.0	0	0	3/4	4	1		V65/iv	A	i		V65/iv	V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4
63	62	184	187	1.0	1/4	1/4	3/4	4	1		iv6	A	i		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
63	62	185	188	1.0	1/2	1/2	3/4	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
64	63	186	189	1.0	0	0	3/4	4	1		#viio6/iv	A	i		#viio6/iv	#vii	o	6		iv			o	0	1	1, -2, 4		4	1
64	63	187	190	1.0	1/4	1/4	3/4	4	1		iv6	A	i		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
64	63	188	191	1.0	1/2	1/2	3/4	4	1		VI	A	i		VI	VI							M	0	1	-4, 0, -3		-4	-4
65	64	189	192	1.0	0	0	3/4	4	1		#viio/iv	A	i		#viio/iv	#vii	o			iv			o	0	1	4, 1, -2		4	4
65	64	190	193	2.0	1/4	1/4	3/4	4	1		iv	A	i		iv	iv							m	0	1	-1, -4, 0		-1	-1
66	65	192	195	1.0	0	0	3/4	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
66	65	193	196	3.0	1/4	1/4	3/4	4	1		#viio	A	i		#viio	#vii	o						o	0	1	5, 2, -1		5	5
67	66	196	199	2.0	1/4	1/4	3/4	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
68	67	198	201	1.0	0	0	3/4	4	1		#viio	A	i		#viio	#vii	o						o	0	1	5, 2, -1		5	5
68	67	199	202	1.0	1/4	1/4	3/4	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
68	67	200	203	1.0	1/2	1/2	3/4	4	1		I.I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
69	68	201	204	1.0	0	0	3/4	4	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
69	68	202	205	2.0	1/4	1/4	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
70	69	204	207	1.0	0	0	3/4	4	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
70	69	205	208	1.0	1/4	1/4	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
70	69	206	209	1.0	1/2	1/2	3/4	4	1		viio64/V	A	I		viio64/V	vii	o	64		V			o	0	0	0, 6, 3		6	0
71	70	207	210	1.0	0	0	3/4	4	1		V6(6#4)	A	I		V6(6#4)	V		6	6#4				M	0	0	5, 7, 4, 1		1	5
71	70	208	211	1.0	1/4	1/4	3/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
71	70	209	212	3.0	1/2	1/2	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
72	71	212	215	0.5	1/2	1/2	3/4	4	1		I6(9)	A	I		I6(9)	I		6	9				M	0	0	4, 1, 0	2	0	4
72	71	425/2	431/2	0.5	5/8	5/8	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
73	72	213	216	0.5	0	0	3/4	4	1		III(+6)	A	I		III(+6)	III			+6				M	0	0	4, 8, 5	0	4	4
73	72	427/2	433/2	0.5	1/8	1/8	3/4	4	1		III	A	I		III	III							M	0	0	4, 8, 5		4	4
73	72	214	217	1.0	1/4	1/4	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
73	72	215	218	1.0	1/2	1/2	3/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
74	73	216	219	1.0	0	0	3/4	4	1		#viio(4)/ii	A	I		#viio(4)/ii	#vii	o		4	ii			o	0	0	7, -1, 1		7	7
74	73	217	220	1.0	1/4	1/4	3/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
74	73	218	221	0.5	1/2	1/2	3/4	4	1		ii6(2)	A	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
74	73	437/2	443/2	0.5	5/8	5/8	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
75	74	219	222	1.0	0	0	3/4	4	1		V65/V	A	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
75	74	220	223	1.0	1/4	1/4	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
75	74	221	224	1.0	1/2	1/2	3/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
76	75	222	225	1.0	0	0	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
76	75	223	226	1.0	1/4	1/4	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
76	75	224	227	1.0	1/2	1/2	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
77	76	225	228	1.0	0	0	3/4	4	1		vi(11)	A	I		vi(11)	vi			11				m	0	0	3, 0, 4	2	3	3
77	76	226	229	2.0	1/4	1/4	3/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
78	77	228	231	2.0	0	0	3/4	4	1		V64(2)/V	A	I		V64(2)/V	V		64	2	V			M	0	0	3, 4, 6		2	3
78	77	230	233	1.0	1/2	1/2	3/4	4	1		V/V	A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
79	78	231	234	1.0	0	0	3/4	4	1		V(4)	A	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
79	78	232	235	2.0	1/4	1/4	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
80	79	234	237	2.0	0	0	3/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
80	79	236	239	1.0	1/2	1/2	3/4	4	1		vi6	A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
81	80	237	240	1.0	0	0	3/4	4	1		#viio/ii	A	I		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
81	80	238	241	1.0	1/4	1/4	3/4	4	1		ii(9)	A	I		ii(9)	ii			9				m	0	0	2, -1, 3	4	2	2
81	80	239	242	1.0	1/2	1/2	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
82	81	240	243	1.0	0	0	3/4	4	1		viio6/V	A	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
82	81	241	244	1.0	1/4	1/4	3/4	4	1		V6(9)	A	I		V6(9)	V		6	9				M	0	0	5, 2, 1	3	1	5
82	81	242	245	1.0	1/2	1/2	3/4	4	1		V64	A	I		V64	V		64					M	0	0	2, 1, 5		1	2
83	82	243	246	1.0	0	0	3/4	4	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
83	82	244	247	1.0	1/4	1/4	3/4	4	1		I(9)	A	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
83	82	245	248	1.0	1/2	1/2	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
84	83	246	249	2.0	0	0	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
84	83	248	251	1.0	1/2	1/2	3/4	4	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
85	84	249	252	1.0	0	0	3/4	4	1		III	A	I		III	III							M	0	0	4, 8, 5		4	4
85	84	250	253	1.0	1/4	1/4	3/4	4	1		IV(11)	A	I		IV(11)	IV			11				M	0	0	-1, 3, 0	5	-1	-1
85	84	251	254	1.0	1/2	1/2	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
86	85	252	255	1.0	0	0	3/4	4	1		viio/V	A	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
86	85	253	256	1.0	1/4	1/4	3/4	4	1		V(9)	A	I		V(9)	V			9				M	0	0	1, 5, 2	3	1	1
86	85	254	257	1.0	1/2	1/2	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
87	86	255	258	1.0	0	0	3/4	4	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
87	86	256	259	1.0	1/4	1/4	3/4	4	1		I6(6)	A	I		I6(6)	I		6	6				M	0	0	4, 3, 0		0	4
87	86	257	260	1.0	1/2	1/2	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
88	87	258	261	2.0	0	0	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
88	87	260	263	0.5	1/2	1/2	3/4	4	1		I6(2)	A	I		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
88	87	521/2	527/2	0.5	5/8	5/8	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
89	88	261	264	1.0	0	0	3/4	4	1		V+6/IV	A	I		V+6/IV	V	+	6		IV			+	0	0	4, 8, 0		0	4
89	88	262	265	1.0	1/4	1/4	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
89	88	263	266	1.0	1/2	1/2	3/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
90	89	264	267	1.0	0	0	3/4	4	1		ii(112)	A	I		ii(112)	ii			112				m	0	0	4, -1, 3	1	2	4
90	89	265	268	1.0	1/4	1/4	3/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
90	89	266	269	0.5	1/2	1/2	3/4	4	1		ii6(2)	A	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
90	89	533/2	539/2	0.5	5/8	5/8	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
91	90	267	270	1.0	0	0	3/4	4	1		V6/V	A	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
91	90	268	271	1.0	1/4	1/4	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
91	90	269	272	0.5	1/2	1/2	3/4	4	1		viio(9)	A	I		viio(9)	vii	o		9				o	0	0	5, 2, -1	0	5	5
91	90	539/2	545/2	0.5	5/8	5/8	3/4	4	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
92	91	270	273	2.0	0	0	3/4	4	1		iii	A	I		iii	iii							m	0	0	4, 1, 5		4	4
92	91	272	275	0.5	1/2	1/2	3/4	4	1		iii6(2)	A	I		iii6(2)	iii		6	2				m	0	0	1, 5, -1		4	1
92	91	545/2	551/2	0.5	5/8	5/8	3/4	4	1		iii6	A	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
93	92	273	276	1.0	0	0	3/4	4	1		#viio/vi	A	I		#viio/vi	#vii	o			vi			o	0	0	8, 5, 2		8	8
93	92	274	277	1.0	1/4	1/4	3/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
93	92	275	278	1.0	1/2	1/2	3/4	4	1		V7/IV	A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
94	93	276	279	1.0	0	0	3/4	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
