mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
30	29	113	113	1.0	0	0	2/2	4	1	I	c#	III		I		I							M	1	0	0, 4, 1		0	0
30	29	114	114	1.0	1/4	1/4	2/2	4	1	V65/IV	c#	III		V65/IV		V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
30	29	115	115	1.0	1/2	1/2	2/2	4	1	IV	c#	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
30	29	116	116	1.0	3/4	3/4	2/2	4	1	vi	c#	III		vi		vi							m	1	0	3, 0, 4		3	3
31	30	117	117	1.0	0	0	2/2	4	1	viio	c#	III		viio		vii	o						o	1	0	5, 2, -1		5	5
31	30	118	118	1.0	1/4	1/4	2/2	4	1	vii%65	c#	III		vii%65		vii	%	65					%7	1	0	2, -1, 3, 5		5	2
31	30	119	119	1.0	1/2	1/2	2/2	4	1	V/vi	c#	III		V/vi		V				vi			M	1	0	4, 8, 5		4	4
31	30	120	120	1.0	3/4	3/4	2/2	4	1	V65/vi	c#	III		V65/vi		V		65		vi			Mm7	1	0	8, 5, 2, 4		4	8
32	31	121	121	1.0	0	0	2/2	4	1	vi\\	c#	III		vi		vi						\\	m	1	0	3, 0, 4		3	3
32	31	122	122	1.0	1/4	1/4	2/2	4	1	I6	c#	III		I6		I		6					M	1	0	4, 1, 0		0	4
32	31	123	123	1.0	1/2	1/2	2/2	4	1	V64	c#	III		V64		V		64					M	1	0	2, 1, 5		1	2
32	31	124	124	1.0	3/4	3/4	2/2	4	1	V2/V	c#	III		V2/V		V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
33	32	125	125	1.0	0	0	2/2	4	1	V6	c#	III		V6		V		6					M	1	0	5, 2, 1		1	5
33	32	126	126	1.0	1/4	1/4	2/2	4	1	iii	c#	III		iii		iii							m	1	0	4, 1, 5		4	4
33	32	127	127	1.0	1/2	1/2	2/2	4	1	I	c#	III		I		I							M	1	0	0, 4, 1		0	0
33	32	128	128	1.0	3/4	3/4	2/2	4	1	V6(+6)	c#	III		V6(+6)		V		6	+6				M	1	0	5, 2, 1	4	1	5
34	33	129	129	1.0	0	0	2/2	4	1	viio7/V	c#	III		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
34	33	130	130	2.0	1/4	1/4	2/2	4	1	viio2/iii	c#	III		viio2/iii		vii	o	2		iii			o7	1	0	-7, 2, -1, -4		2	-7
34	33	132	132	1.0	3/4	3/4	2/2	4	1	V2/iii	c#	III		V2/iii		V		2		iii			Mm7	1	0	3, 5, 9, 6		5	3
35	34	133	133	3.0	0	0	2/2	4	1	iii.i64	c#	iii		i64		i		64					m	1	1	1, 0, -3		0	1
35	34	136	136	2.0	3/4	3/4	2/2	4	1	V	c#	iii		V		V							M	1	1	1, 5, 2		1	1
36	35	138	138	1.0	1/4	1/4	2/2	4	1	V7	c#	iii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
36	35	139	139	1.0	1/2	1/2	2/2	4	1	VI(6)	c#	iii		VI(6)		VI			6				M	1	1	-4, 0, -1		-4	-4
36	35	140	140	1.0	3/4	3/4	2/2	4	1	VI	c#	iii		VI		VI							M	1	1	-4, 0, -3		-4	-4
37	36	141	141	1.0	0	0	2/2	4	1	VII.V[V7(4)	c#	VII	V	V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
37	36	142	142	2.0	1/4	1/4	2/2	4	1	V7(+b9)	c#	VII	V	V7(+b9)		V		7	+b9				Mm7	1	0	1, 5, 2, -1	-4	1	1
37	36	144	144	1.0	3/4	3/4	2/2	4	1	I6	c#	VII	V	I6		I		6					M	1	0	4, 1, 0		0	4
38	37	145	145	1.0	0	0	2/2	4	1	V	c#	VII	V	V		V							M	1	0	1, 5, 2		1	1
38	37	146	146	1.0	1/4	1/4	2/2	4	1	V7	c#	VII	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
38	37	147	147	1.0	1/2	1/2	2/2	4	1	I6	c#	VII	V	I6		I		6					M	1	0	4, 1, 0		0	4
38	37	148	148	1.0	3/4	3/4	2/2	4	1	V43	c#	VII	V	V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
39	38	149	149	1.0	0	0	2/2	4	1	I6	c#	VII	V	I6		I		6					M	1	0	4, 1, 0		0	4
39	38	150	150	1.0	1/4	1/4	2/2	4	1	I64	c#	VII	V	I64		I		64					M	1	0	1, 0, 4		0	1
39	38	151	151	1.0	1/2	1/2	2/2	4	1	V2]	c#	VII	V	V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
39	38	152	152	1.0	3/4	3/4	2/2	4	1	I64	c#	VII		I64		I		64					M	1	0	1, 0, 4		0	1
40	39	153	153	2.0	0	0	2/2	4	1	V43	c#	VII		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
40	39	155	155	1.0	1/2	1/2	2/2	4	1	I6	c#	VII		I6		I		6					M	1	0	4, 1, 0		0	4
40	39	156	156	1.0	3/4	3/4	2/2	4	1	V7	c#	VII		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
41	40	157	157	2.0	0	0	2/2	4	1	I6	c#	VII		I6		I		6					M	1	0	4, 1, 0		0	4
41	40	159	159	1.0	1/2	1/2	2/2	4	1	V2	c#	VII		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
41	40	160	160	1.0	3/4	3/4	2/2	4	1	I6	c#	VII		I6		I		6					M	1	0	4, 1, 0		0	4
42	41	161	161	1.0	0	0	2/2	4	1	iii.V	c#	iii		V		V							M	1	1	1, 5, 2		1	1
42	41	162	162	1.0	1/4	1/4	2/2	4	1	V7	c#	iii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
42	41	163	163	1.0	1/2	1/2	2/2	4	1	V(64)	c#	iii		V(64)		V			64				M	1	1	1, 0, -3		1	1
42	41	164	164	1.0	3/4	3/4	2/2	4	1	V	c#	iii		V		V							M	1	1	1, 5, 2		1	1
43	42	165	165	4.0	0	0	2/2	4	1	i	c#	iii		i		i							m	1	1	0, -3, 1		0	0
44	43	169	169	3.0	0	0	2/2	4	1	V	c#	iii		V		V							M	1	1	1, 5, 2		1	1
44	43	172	172	1.0	3/4	3/4	2/2	4	1	biii.i	c#	biii		i		i							m	1	1	0, -3, 1		0	0
45	44	173	173	4.0	0	0	2/2	4	1	V7	c#	biii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
46	45	177	177	4.0	0	0	2/2	4	1	i	c#	biii		i		i							m	1	1	0, -3, 1		0	0
47	46	181	181	2.0	0	0	2/2	4	1	V64	c#	biii		V64		V		64					M	1	1	2, 1, 5		1	2
47	46	183	183	1.0	1/2	1/2	2/2	4	1	I(4)	c#	biii		I(4)		I			4				M	1	1	0, -1, 1		0	0
47	46	184	184	1.0	3/4	3/4	2/2	4	1	I	c#	biii		I		I							M	1	1	0, 4, 1		0	0
48	47	185	185	2.0	0	0	2/2	4	1	vi/I	c#	biii		vi/I		vi				I			m	1	1	3, 0, 4		3	3
48	47	187	187	2.0	1/2	1/2	2/2	4	1	IV6/I	c#	biii		IV6/I		IV		6		I			M	1	1	3, 0, -1		-1	3
49	48	189	189	2.0	0	0	2/2	4	1	bbII.iii	c#	bbII		iii		iii							m	1	0	4, 1, 5		4	4
49	48	191	191	1.0	1/2	1/2	2/2	4	1	I(4)	c#	bbII		I(4)		I			4				M	1	0	0, -1, 1		0	0
49	48	192	192	1.0	3/4	3/4	2/2	4	1	I	c#	bbII		I		I							M	1	0	0, 4, 1		0	0
50	49	193	193	2.0	0	0	2/2	4	1	bbV.iii64	c#	bbV		iii64		iii		64					m	1	0	5, 4, 1		4	5
50	49	195	195	1.0	1/2	1/2	2/2	4	1	I(42)	c#	bbV		I(42)		I			42				M	1	0	2, -1, 1		0	2
50	49	196	196	1.0	3/4	3/4	2/2	4	1	I64	c#	bbV		I64		I		64					M	1	0	1, 0, 4		0	1
51	50	197	197	2.0	0	0	2/2	4	1	V6	c#	bbV		V6		V		6					M	1	0	5, 2, 1		1	5
51	50	199	199	1.0	1/2	1/2	2/2	4	1	I	c#	bbV		I		I							M	1	0	0, 4, 1		0	0
51	50	200	200	0.5	3/4	3/4	2/2	4	1	vi	c#	bbV		vi		vi							m	1	0	3, 0, 4		3	3
51	50	401/2	401/2	0.5	7/8	7/8	2/2	4	1	bVI.V	c#	bVI		V		V							M	1	0	1, 5, 2		1	1
52	51	201	201	2.0	0	0	2/2	4	1	V6	c#	bVI		V6		V		6					M	1	0	5, 2, 1		1	5
52	51	203	203	1.0	1/2	1/2	2/2	4	1	I	c#	bVI		I		I							M	1	0	0, 4, 1		0	0
52	51	204	204	0.5	3/4	3/4	2/2	4	1	vi	c#	bVI		vi		vi							m	1	0	3, 0, 4		3	3
52	51	409/2	409/2	0.5	7/8	7/8	2/2	4	1	bvii.V	c#	bvii		V		V							M	1	1	1, 5, 2		1	1
53	52	205	205	2.0	0	0	2/2	4	1	V6	c#	bvii		V6		V		6					M	1	1	5, 2, 1		1	5
53	52	207	207	1.0	1/2	1/2	2/2	4	1	i	c#	bvii		i		i							m	1	1	0, -3, 1		0	0
53	52	208	208	0.5	3/4	3/4	2/2	4	1	vi	c#	bvii		vi		vi							m	1	1	-4, -7, -3		-4	-4
53	52	417/2	417/2	0.5	7/8	7/8	2/2	4	1	VII.V	c#	VII		V		V							M	1	0	1, 5, 2		1	1
54	53	209	209	2.0	0	0	2/2	4	1	V6	c#	VII		V6		V		6					M	1	0	5, 2, 1		1	5
54	53	211	211	1.5	1/2	1/2	2/2	4	1	I(4)	c#	VII		I(4)		I			4				M	1	0	0, -1, 1		0	0
54	53	425/2	425/2	0.5	7/8	7/8	2/2	4	1	I	c#	VII		I		I							M	1	0	0, 4, 1		0	0
55	54	213	213	2.0	0	0	2/2	4	1	vi(2)	c#	VII		vi(2)		vi			2				m	1	0	5, 0, 4		3	5
55	54	215	215	1.0	1/2	1/2	2/2	4	1	vi	c#	VII		vi		vi							m	1	0	3, 0, 4		3	3
55	54	216	216	0.5	3/4	3/4	2/2	4	1	V/ii	c#	VII		V/ii		V				ii			M	1	0	3, 7, 4		3	3
55	54	433/2	433/2	0.5	7/8	7/8	2/2	4	1	V2/ii	c#	VII		V2/ii		V		2		ii			Mm7	1	0	1, 3, 7, 4		3	1
56	55	217	217	1.0	0	0	2/2	4	1	ii6	c#	VII		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
56	55	218	218	1.0	1/4	1/4	2/2	4	1	ii64	c#	VII		ii64		ii		64					m	1	0	3, 2, -1		2	3
56	55	219	219	2.0	1/2	1/2	2/2	4	1	V(64)	c#	VII		V(64)		V			64				M	1	0	1, 0, 4		1	1
57	56	221	221	1.0	0	0	2/2	4	1	I6	c#	VII		I6		I		6					M	1	0	4, 1, 0		0	4
57	56	222	222	1.0	1/4	1/4	2/2	4	1	V43/IV	c#	VII		V43/IV		V		43		IV			Mm7	1	0	1, -2, 0, 4		0	1
57	56	223	223	1.0	1/2	1/2	2/2	4	1	bVII64	c#	VII		bVII64		bVII		64					M	1	0	-1, -2, 2		-2	-1
57	56	224	224	1.0	3/4	3/4	2/2	4	1	ii6	c#	VII		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
58	57	225	225	1.0	0	0	2/2	4	1	ii	c#	VII		ii		ii							m	1	0	2, -1, 3		2	2
58	57	226	226	1.0	1/4	1/4	2/2	4	1	ii6	c#	VII		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
58	57	227	227	1.0	1/2	1/2	2/2	4	1	iii	c#	VII		iii		iii							m	1	0	4, 1, 5		4	4
58	57	228	228	1.0	3/4	3/4	2/2	4	1	V43/IV	c#	VII		V43/IV		V		43		IV			Mm7	1	0	1, -2, 0, 4		0	1
59	58	229	229	1.0	0	0	2/2	4	1	IV	c#	VII		IV		IV							M	1	0	-1, 3, 0		-1	-1
59	58	230	230	1.0	1/4	1/4	2/2	4	1	ii43	c#	VII		ii43		ii		43					mm7	1	0	3, 0, 2, -1		2	3
59	58	231	231	1.0	1/2	1/2	2/2	4	1	v	c#	VII		v		v							m	1	0	1, -2, 2		1	1
59	58	232	232	1.0	3/4	3/4	2/2	4	1	v6	c#	VII		v6		v		6					m	1	0	-2, 2, 1		1	-2
60	59	233	233	1.0	0	0	2/2	4	1	vi	c#	VII		vi		vi							m	1	0	3, 0, 4		3	3
60	59	234	234	1.0	1/4	1/4	2/2	4	1	V43/bVII	c#	VII		V43/bVII		V		43		bVII			Mm7	1	0	0, -3, -1, 3		-1	0
60	59	235	235	1.0	1/2	1/2	2/2	4	1	bVII	c#	VII		bVII		bVII							M	1	0	-2, 2, -1		-2	-2
60	59	236	236	1.0	3/4	3/4	2/2	4	1	bVII6	c#	VII		bVII6		bVII		6					M	1	0	2, -1, -2		-2	2
61	60	237	237	1.0	0	0	2/2	4	1	VI.ii	c#	VI		ii		ii							m	1	0	2, -1, 3		2	2
61	60	238	238	1.0	1/4	1/4	2/2	4	1	viio43	c#	VI		viio43		vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
61	60	239	239	1.0	1/2	1/2	2/2	4	1	V65/VI	c#	VI		V65/VI		V		65		VI			Mm7	1	0	8, 5, 2, 4		4	8
61	60	240	240	1.5	3/4	3/4	2/2	4	1	viio43/ii	c#	VI		viio43/ii		vii	o	43		ii			o7	1	0	-6, -9, 0, -3		0	-6
62	61	483/2	483/2	0.5	1/8	1/8	2/2	4	1	ii6	c#	VI		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
62	61	242	242	0.5	1/4	1/4	2/2	4	1	iii6	c#	VI		iii6		iii		6					m	1	0	1, 5, 4		4	1
62	61	485/2	485/2	0.5	3/8	3/8	2/2	4	1	IV6	c#	VI		IV6		IV		6					M	1	0	3, 0, -1		-1	3
62	61	243	243	0.5	1/2	1/2	2/2	4	1	V65	c#	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
62	61	487/2	487/2	0.5	5/8	5/8	2/2	4	1	I	c#	VI		I		I							M	1	0	0, 4, 1		0	0
62	61	244	244	0.5	3/4	3/4	2/2	4	1	IV	c#	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
62	61	489/2	489/2	0.5	7/8	7/8	2/2	4	1	V	c#	VI		V		V							M	1	0	1, 5, 2		1	1
63	62	245	245	1.0	0	0	2/2	4	1	viio/ii	c#	VI		viio/ii		vii	o			ii			o	1	0	0, -3, -6		0	0
63	62	246	246	1.0	1/4	1/4	2/2	4	1	iii64	c#	VI		iii64		iii		64					m	1	0	5, 4, 1		4	5
63	62	247	247	0.5	1/2	1/2	2/2	4	1	V7	c#	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
63	62	495/2	495/2	0.5	5/8	5/8	2/2	4	1	V(64)	c#	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
