mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
23	23			0	0	6/8	4	1	1	i[i64	a	i	i	i64		i		64					m	1	1	1, 0, -3		0	1
23	23			1/4	1/4	6/8	4	1	1	i	a	i	i	i		i							m	1	1	0, -3, 1		0	0
23	23			3/8	3/8	6/8	4	1	1	#viio	a	i	i	#viio		#vii	o						o	1	1	5, 2, -1		5	5
23	23			1/2	1/2	6/8	4	1	1	i	a	i	i	i		i							m	1	1	0, -3, 1		0	0
23	23			5/8	5/8	6/8	4	1	1	i64	a	i	i	i64		i		64					m	1	1	1, 0, -3		0	1
24	24	55	0.5	1/4	1/4	6/8	4	1		i	a	i	i	i		i							m	1	1	0, -3, 1		0	0
24	24	111/2	1.5	3/8	3/8	6/8	4	1		#viio	a	i	i	#viio		#vii	o						o	1	1	5, 2, -1		5	5
25	25	57	1.0	0	0	6/8	4	1		i64	a	i	i	i64		i		64					m	1	1	1, 0, -3		0	1
25	25	58	0.5	1/4	1/4	6/8	4	1		i	a	i	i	i		i							m	1	1	0, -3, 1		0	0
25	25	117/2	1.0	3/8	3/8	6/8	4	1		#viio	a	i	i	#viio		#vii	o						o	1	1	5, 2, -1		5	5
25	25	119/2	1.5	5/8	5/8	6/8	4	1		i64	a	i	i	i64		i		64					m	1	1	1, 0, -3		0	1
26	26	61	0.5	1/4	1/4	6/8	4	1		i	a	i	i	i		i							m	1	1	0, -3, 1		0	0
26	26	123/2	1.5	3/8	3/8	6/8	4	1		#viio	a	i	i	#viio		#vii	o						o	1	1	5, 2, -1		5	5
27	27	63	3.0	0	0	6/8	4	1		i	a	i	i	i		i							m	1	1	0, -3, 1		0	0
28	28	66	3.0	0	0	6/8	4	1		i]\\	a	i	i	i		i						\\	m	1	1	0, -3, 1		0	0
29	29	69	1.5	0	0	6/8	4	1		V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
29	29	141/2	5.5	3/8	3/8	6/8	4	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
31	31	76	5.5	1/4	1/4	6/8	4	1		V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
33	33	163/2	1.0	1/8	1/8	6/8	4	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
33	33	165/2	1.5	3/8	3/8	6/8	4	1		V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
34	34	84	1.5	0	0	6/8	4	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
34	34	171/2	1.0	3/8	3/8	6/8	4	1		VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
34	34	173/2	0.5	5/8	5/8	6/8	4	1		i64	a	i		i64		i		64					m	1	1	1, 0, -3		0	1
35	35	87	1.5	0	0	6/8	4	1		#viio7/V	a	i		#viio7/V		#vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
35	35	177/2	1.0	3/8	3/8	6/8	4	1		VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
35	35	179/2	0.5	5/8	5/8	6/8	4	1		i64	a	i		i64		i		64					m	1	1	1, 0, -3		0	1
36	36	90	1.5	0	0	6/8	4	1		#viio7/V	a	i		#viio7/V		#vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
36	36	183/2	1.0	3/8	3/8	6/8	4	1		VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
36	36	185/2	0.5	5/8	5/8	6/8	4	1		i64	a	i		i64		i		64					m	1	1	1, 0, -3		0	1
37	37	93	0.5	0	0	6/8	4	1		iii.#viio7	a	iii		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
37	37	187/2	0.5	1/8	1/8	6/8	4	1		V43	a	iii		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
37	37	94	0.5	1/4	1/4	6/8	4	1		#viio2	a	iii		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
37	37	189/2	1.5	3/8	3/8	6/8	4	1		V7	a	iii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
38	38	96	0.5	0	0	6/8	4	1		ivo64	a	iii		ivo64		iv	o	64					o	1	1	-7, -1, -4		-1	-7
38	38	193/2	0.5	1/8	1/8	6/8	4	1		VI6	a	iii		VI6		VI		6					M	1	1	0, -3, -4		-4	0
38	38	97	0.5	1/4	1/4	6/8	4	1		ii%43	a	iii		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
38	38	195/2	0.5	3/8	3/8	6/8	4	1		Ger6	a	iii		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
38	38	98	0.5	1/2	1/2	6/8	4	1		i64	a	iii		i64		i		64					m	1	1	1, 0, -3		0	1
38	38	197/2	0.5	5/8	5/8	6/8	4	1		#vii/V	a	iii		#vii/V		#vii				V			m	1	1	6, 3, 7		6	6
39	39	99	1.5	0	0	6/8	4	1		V[V64	a	iii	V	V64		V		64					M	1	1	2, 1, 5		1	2
39	39	201/2	1.5	3/8	3/8	6/8	4	1		#viio2/V	a	iii	V	#viio2/V		#vii	o	2		V			o7	1	1	-3, 6, 3, 0		6	-3
40	40	102	1.5	0	0	6/8	4	1		V64	a	iii	V	V64		V		64					M	1	1	2, 1, 5		1	2
40	40	207/2	1.0	3/8	3/8	6/8	4	1		#viio2	a	iii	V	#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
40	40	209/2	0.5	5/8	5/8	6/8	4	1		#viio43/V	a	iii	V	#viio43/V		#vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
41	41	105	1.5	0	0	6/8	4	1		V64	a	iii	V	V64		V		64					M	1	1	2, 1, 5		1	2
41	41	213/2	1.5	3/8	3/8	6/8	4	1		#viio2/V	a	iii	V	#viio2/V		#vii	o	2		V			o7	1	1	-3, 6, 3, 0		6	-3
42	42	108	1.5	0	0	6/8	4	1		V64	a	iii	V	V64		V		64					M	1	1	2, 1, 5		1	2
42	42	219/2	1.0	3/8	3/8	6/8	4	1		#viio2/V	a	iii	V	#viio2/V		#vii	o	2		V			o7	1	1	-3, 6, 3, 0		6	-3
42	42	221/2	0.5	5/8	5/8	6/8	4	1		#viio43/V	a	iii	V	#viio43/V		#vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
43	43	111	3.0	0	0	6/8	4	1		V64	a	iii	V	V64		V		64					M	1	1	2, 1, 5		1	2
44	44	114	1.5	0	0	6/8	4	1		V2	a	iii	V	V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
44	44	231/2	1.0	3/8	3/8	6/8	4	1		V]	a	iii	V	V		V							M	1	1	1, 5, 2		1	1
44	44	233/2	0.5	5/8	5/8	6/8	4	1		III.V2	a	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
45	45	117	1.5	0	0	6/8	4	1		I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
45	45	237/2	0.5	3/8	3/8	6/8	4	1		IV(4#2)	a	III		IV(4#2)		IV			4#2				M	1	0	-1, 8, 5, 0		-1	-1
45	45	119	1.0	1/2	1/2	6/8	4	1		IV	a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
46	46	120	1.5	0	0	6/8	4	1		V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
46	46	243/2	1.0	3/8	3/8	6/8	4	1		I	a	III		I		I							M	1	0	0, 4, 1		0	0
46	46	245/2	0.5	5/8	5/8	6/8	4	1		V2	a	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
47	47	123	1.5	0	0	6/8	4	1		I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
47	47	249/2	0.5	3/8	3/8	6/8	4	1		IV(4#2)	a	III		IV(4#2)		IV			4#2				M	1	0	-1, 8, 5, 0		-1	-1
47	47	125	1.0	1/2	1/2	6/8	4	1		IV	a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
48	48	126	1.5	0	0	6/8	4	1		V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
48	48	255/2	1.5	3/8	3/8	6/8	4	1		I\\	a	III		I		I						\\	M	1	0	0, 4, 1		0	0
49	49	129	1.5	0	0	6/8	4	1		V65	a	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
49	49	261/2	1.5	3/8	3/8	6/8	4	1		V2	a	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
50	50	132	1.5	0	0	6/8	4	1		V	a	III		V		V							M	1	0	1, 5, 2		1	1
50	50	267/2	1.5	3/8	3/8	6/8	4	1		I	a	III		I		I							M	1	0	0, 4, 1		0	0
51	51	135	1.5	0	0	6/8	4	1		V65	a	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
51	51	273/2	1.5	3/8	3/8	6/8	4	1		ii6	a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
52	52	138	1.5	0	0	6/8	4	1		V(64)	a	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
52	52	279/2	1.5	3/8	3/8	6/8	4	1		V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
53	53	141	1.5	0	0	6/8	4	1		I\\	a	III		I		I						\\	M	1	0	0, 4, 1		0	0
53	53	285/2	1.0	3/8	3/8	6/8	4	1		vi.V[i	a	vi	V	i		i							m	1	1	0, -3, 1		0	0
53	53	287/2	0.5	5/8	5/8	6/8	4	1		V6/V	a	vi	V	V6/V		V		6		V			M	1	1	6, 3, 2		2	6
54	54	144	1.5	0	0	6/8	4	1		V64	a	vi	V	V64		V		64					M	1	1	2, 1, 5		1	2
54	54	291/2	1.0	3/8	3/8	6/8	4	1		i	a	vi	V	i		i							m	1	1	0, -3, 1		0	0
54	54	293/2	0.5	5/8	5/8	6/8	4	1		V6/V	a	vi	V	V6/V		V		6		V			M	1	1	6, 3, 2		2	6
55	55	147	1.5	0	0	6/8	4	1		V	a	vi	V	V		V							M	1	1	1, 5, 2		1	1
55	55	297/2	1.0	3/8	3/8	6/8	4	1		i	a	vi	V	i		i							m	1	1	0, -3, 1		0	0
55	55	299/2	0.5	5/8	5/8	6/8	4	1		V6/V	a	vi	V	V6/V		V		6		V			M	1	1	6, 3, 2		2	6
56	56	150	1.5	0	0	6/8	4	1		V6	a	vi	V	V6		V		6					M	1	1	5, 2, 1		1	5
56	56	303/2	1.5	3/8	3/8	6/8	4	1		viio2/V	a	vi	V	viio2/V		vii	o	2		V			o7	1	1	-3, 6, 3, 0		6	-3
57	57	153	1.5	0	0	6/8	4	1		V6	a	vi	V	V6		V		6					M	1	1	5, 2, 1		1	5
57	57	309/2	1.5	3/8	3/8	6/8	4	1		viio2/V	a	vi	V	viio2/V		vii	o	2		V			o7	1	1	-3, 6, 3, 0		6	-3
58	58	156	1.5	0	0	6/8	4	1		V6	a	vi	V	V6		V		6					M	1	1	5, 2, 1		1	5
58	58	315/2	1.5	3/8	3/8	6/8	4	1		viio2/V	a	vi	V	viio2/V		vii	o	2		V			o7	1	1	-3, 6, 3, 0		6	-3
59	59	159	1.0	0	0	6/8	4	1		V6	a	vi	V	V6		V		6					M	1	1	5, 2, 1		1	5
59	59	160	0.5	1/4	1/4	6/8	4	1		viio43/V	a	vi	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
59	59	321/2	1.0	3/8	3/8	6/8	4	1		V6	a	vi	V	V6		V		6					M	1	1	5, 2, 1		1	5
59	59	323/2	0.5	5/8	5/8	6/8	4	1		viio43/V	a	vi	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
60	60	162	1.0	0	0	6/8	4	1		V6	a	vi	V	V6		V		6					M	1	1	5, 2, 1		1	5
60	60	163	0.5	1/4	1/4	6/8	4	1		viio43/V	a	vi	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
60	60	327/2	1.0	3/8	3/8	6/8	4	1		V6	a	vi	V	V6		V		6					M	1	1	5, 2, 1		1	5
60	60	329/2	0.5	5/8	5/8	6/8	4	1		viio43/V	a	vi	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
61	61	165	3.0	0	0	6/8	4	1		V	a	vi	V	V		V							M	1	1	1, 5, 2		1	1
62	62	168	1.5	0	0	6/8	4	1		V]\\	a	vi	V	V		V						\\	M	1	1	1, 5, 2		1	1
62	62	339/2	1.5	3/8	3/8	6/8	4	1		V	a	vi		V		V							M	1	1	1, 5, 2		1	1
63	63	171	1.5	0	0	6/8	4	1		VI	a	vi		VI		VI							M	1	1	-4, 0, -3		-4	-4
63	63	345/2	1.5	3/8	3/8	6/8	4	1		VI6	a	vi		VI6		VI		6					M	1	1	0, -3, -4		-4	0
64	64	174	1.0	0	0	6/8	4	1		#viio7	a	vi		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
64	64	175	0.5	1/4	1/4	6/8	4	1		V2	a	vi		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
64	64	351/2	1.5	3/8	3/8	6/8	4	1		iv	a	vi		iv		iv							m	1	1	-1, -4, 0		-1	-1
65	65	177	1.0	0	0	6/8	4	1		#viio7	a	vi		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
65	65	178	0.5	1/4	1/4	6/8	4	1		V2	a	vi		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
65	65	357/2	1.0	3/8	3/8	6/8	4	1		bII	a	vi		bII		bII							M	1	1	-5, -1, -4		-5	-5
65	65	359/2	0.5	5/8	5/8	6/8	4	1		iv64	a	vi		iv64		iv		64					m	1	1	0, -1, -4		-1	0
66	66	180	1.0	0	0	6/8	4	1		#viio7	a	vi		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
66	66	181	0.5	1/4	1/4	6/8	4	1		iv6	a	vi		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
66	66	363/2	1.5	3/8	3/8	6/8	4	1		V7	a	vi		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
67	67	183	3.0	0	0	6/8	4	1		i	a	vi		i		i							m	1	1	0, -3, 1		0	0
68	68	186	1.5	0	0	6/8	4	1		i6	a	vi		i6		i		6					m	1	1	-3, 1, 0		0	-3
68	68	375/2	2.5	3/8	3/8	6/8	4	1		i	a	vi		i		i							m	1	1	0, -3, 1		0	0
69	69	190	3.0	1/4	1/4	6/8	4	1		V7	a	vi		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
70	70	193	2.5	1/4	1/4	6/8	4	1		V7	a	vi		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
71	71	391/2	2.5	1/8	1/8	6/8	4	1		V7	a	vi		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
72	72	198	3.0	0	0	6/8	4	1		i64	a	vi		i64		i		64					m	1	1	1, 0, -3		0	1
73	73	201	3.0	0	0	6/8	4	1		V7	a	vi		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
74	74	204	3.0	0	0	6/8	4	1		i64	a	vi		i64		i		64					m	1	1	1, 0, -3		0	1
75	75	207	3.0	0	0	6/8	4	1		V65	a	vi		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
76	76	210	3.0	0	0	6/8	4	1		i	a	vi		i		i							m	1	1	0, -3, 1		0	0
77	77	213	1.5	0	0	6/8	4	1		bii.V2	a	bii		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
77	77	429/2	1.0	3/8	3/8	6/8	4	1		V43	a	bii		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
77	77	431/2	0.5	5/8	5/8	6/8	4	1		V7	a	bii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
78	78	216	1.5	0	0	6/8	4	1		i6	a	bii		i6		i		6					m	1	1	-3, 1, 0		0	-3
78	78	435/2	1.5	3/8	3/8	6/8	4	1		i64	a	bii		i64		i		64					m	1	1	1, 0, -3		0	1
79	79	219	3.0	0	0	6/8	4	1		V7	a	bii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
80	80	222	1.5	0	0	6/8	4	1		i64	a	bii		i64		i		64					m	1	1	1, 0, -3		0	1
80	80	447/2	1.5	3/8	3/8	6/8	4	1		i6	a	bii		i6		i		6					m	1	1	-3, 1, 0		0	-3
81	81	225	3.0	0	0	6/8	4	1		V7	a	bii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
82	82	228	1.5	0	0	6/8	4	1		i64	a	bii		i64		i		64					m	1	1	1, 0, -3		0	1
82	82	459/2	1.5	3/8	3/8	6/8	4	1		i6	a	bii		i6		i		6					m	1	1	-3, 1, 0		0	-3
83	83	231	1.5	0	0	6/8	4	1		vi.V7	a	vi		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
83	83	465/2	1.5	3/8	3/8	6/8	4	1		V43	a	vi		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
84	84	234	3.0	0	0	6/8	4	1		i	a	vi		i		i							m	1	1	0, -3, 1		0	0
85	85	237	1.5	0	0	6/8	4	1		Ger6	a	vi		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
85	85	477/2	1.0	3/8	3/8	6/8	4	1		#iv%7	a	vi		#iv%7		#iv	%	7					%7	1	1	6, 3, 0, 4		6	6
85	85	479/2	0.5	5/8	5/8	6/8	4	1		V7/v	a	vi		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
86	86	240	1.5	0	0	6/8	4	1		iii.i	a	iii		i		i							m	1	1	0, -3, 1		0	0
86	86	483/2	1.5	3/8	3/8	6/8	4	1		i	a	iii		i		i							m	1	1	0, -3, 1		0	0
87	87	243	1.5	0	0	6/8	4	1		Ger6	a	iii		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
87	87	489/2	1.0	3/8	3/8	6/8	4	1		viio7/V	a	iii		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
87	87	491/2	0.5	5/8	5/8	6/8	4	1		V7/V	a	iii		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
88	88	246	1.0	0	0	6/8	4	1		vii.i64	a	vii		i64		i		64					m	1	1	1, 0, -3		0	1
88	88	247	1.5	1/4	1/4	6/8	4	1		i6	a	vii		i6		i		6					m	1	1	-3, 1, 0		0	-3
88	88	497/2	0.5	5/8	5/8	6/8	4	1		i64	a	vii		i64		i		64					m	1	1	1, 0, -3		0	1
89	89	249	1.0	0	0	6/8	4	1		V7	a	vii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
89	89	250	1.5	1/4	1/4	6/8	4	1		V2	a	vii		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
89	89	503/2	0.5	5/8	5/8	6/8	4	1		V7	a	vii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
90	90	252	1.5	0	0	6/8	4	1		i64	a	vii		i64		i		64					m	1	1	1, 0, -3		0	1
90	90	507/2	1.5	3/8	3/8	6/8	4	1		i	a	vii		i		i							m	1	1	0, -3, 1		0	0
91	91	255	1.5	0	0	6/8	4	1		V65	a	vii		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
91	91	513/2	1.5	3/8	3/8	6/8	4	1		V7	a	vii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
92	92	258	1.5	0	0	6/8	4	1		i	a	vii		i		i							m	1	1	0, -3, 1		0	0
92	92	519/2	1.0	3/8	3/8	6/8	4	1		iv.bII6	a	iv		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
92	92	521/2	0.5	5/8	5/8	6/8	4	1		iv	a	iv		iv		iv							m	1	1	-1, -4, 0		-1	-1
93	93	261	1.0	0	0	6/8	4	1		#viio43	a	iv		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
93	93	262	1.5	1/4	1/4	6/8	4	1		#viio65	a	iv		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
93	93	527/2	0.5	5/8	5/8	6/8	4	1		V7	a	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
94	94	264	1.5	0	0	6/8	4	1		i	a	iv		i		i							m	1	1	0, -3, 1		0	0
94	94	531/2	1.5	3/8	3/8	6/8	4	1		VI6	a	iv		VI6		VI		6					M	1	1	0, -3, -4		-4	0
95	95	267	2.5	0	0	6/8	4	1		i.#viio7	a	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
95	95	539/2	0.5	5/8	5/8	6/8	4	1		V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
96	96	270	1.5	0	0	6/8	4	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
96	96	543/2	1.0	3/8	3/8	6/8	4	1		VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
96	96	545/2	0.5	5/8	5/8	6/8	4	1		It6	a	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
97	97	273	1.5	0	0	6/8	4	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
97	97	549/2	1.5	3/8	3/8	6/8	4	1		V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
98	98	276	1.5	0	0	6/8	4	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
98	98	555/2	1.0	3/8	3/8	6/8	4	1		VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
