mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
11	10	75/2	75/2	2.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
11	10	79/2	79/2	2.0	1/2	1/2	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	11	83/2	83/2	2.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
12	11	87/2	87/2	2.0	1/2	1/2	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	12	91/2	91/2	3.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
13	12	97/2	97/2	1.0	3/4	3/4	2/2	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
14	13	99/2	99/2	1.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
14	13	101/2	101/2	2.0	1/4	1/4	2/2	4	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
14	13	105/2	105/2	1.0	3/4	3/4	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
15	14	107/2	107/2	4.0	0	0	2/2	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
16	15	115/2	115/2	4.0	0	0	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	16	123/2	123/2	2.0	0	0	2/2	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
17	16	127/2	127/2	2.0	1/2	1/2	2/2	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
18	17	131/2	131/2	0.5	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
18	17	66	66	1.5	1/8	1/8	2/2	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
18	17	135/2	135/2	1.0	1/2	1/2	2/2	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
18	17	137/2	137/2	1.0	3/4	3/4	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
19	18	139/2	139/2	2.0	0	0	2/2	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
19	18	143/2	143/2	2.0	1/2	1/2	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
20	19	147/2	147/2	1.0	0	0	2/2	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
20	19	149/2	149/2	1.0	1/4	1/4	2/2	4	1		V6/ii	A	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
20	19	151/2	151/2	1.0	1/2	1/2	2/2	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
20	19	153/2	153/2	1.0	3/4	3/4	2/2	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
21	20	155/2	155/2	2.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
21	20	159/2	159/2	2.0	1/2	1/2	2/2	4	1		IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
22	21	163/2	163/2	2.0	0	0	2/2	4	1		V.I6(2)	A	V		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
22	21	167/2	167/2	2.0	1/2	1/2	2/2	4	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
23	22	171/2	171/2	2.0	0	0	2/2	4	1		viio65(2)	A	V		viio65(2)	vii	o	65	2				o7	0	0	2, -1, -4, 0		5	2
23	22	175/2	175/2	2.0	1/2	1/2	2/2	4	1		viio65	A	V		viio65	vii	o	65					o7	0	0	2, -1, -4, 5		5	2
24	23	179/2	179/2	2.0	0	0	2/2	4	1		vi6(2)	A	V		vi6(2)	vi		6	2				m	0	0	0, 4, 5		3	0
24	23	183/2	183/2	2.0	1/2	1/2	2/2	4	1		vi6	A	V		vi6	vi		6					m	0	0	0, 4, 3		3	0
25	24	187/2	187/2	2.0	0	0	2/2	4	1		V6(2)	A	V		V6(2)	V		6	2				M	0	0	5, 2, 3		1	5
25	24	191/2	191/2	2.0	1/2	1/2	2/2	4	1		V6	A	V		V6	V		6					M	0	0	5, 2, 1		1	5
26	25	195/2	195/2	2.0	0	0	2/2	4	1		viio6(2)	A	V		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
26	25	199/2	199/2	2.0	1/2	1/2	2/2	4	1		viio6	A	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
27	26	203/2	203/2	2.0	0	0	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
27	26	207/2	207/2	2.0	1/2	1/2	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
28	27	211/2	211/2	2.0	0	0	2/2	4	1		I(9)	A	V		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
28	27	215/2	215/2	1.0	1/2	1/2	2/2	4	1		i6	A	V		i6	i		6					m	0	0	-3, 1, 0		0	-3
28	27	217/2	217/2	1.0	3/4	3/4	2/2	4	1		i	A	V		i	i							m	0	0	0, -3, 1		0	0
29	28	219/2	219/2	2.5	0	0	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
29	28	112	112	1.5	5/8	5/8	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	29	227/2	227/2	2.0	0	0	2/2	4	1		I(9)	A	V		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
30	29	231/2	231/2	1.0	1/2	1/2	2/2	4	1		i6	A	V		i6	i		6					m	0	0	-3, 1, 0		0	-3
30	29	233/2	233/2	1.0	3/4	3/4	2/2	4	1		i	A	V		i	i							m	0	0	0, -3, 1		0	0
31	30	235/2	235/2	2.5	0	0	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
31	30	120	120	1.5	5/8	5/8	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	31	243/2	243/2	2.0	0	0	2/2	4	1		I(9)	A	V		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
32	31	247/2	247/2	1.0	1/2	1/2	2/2	4	1		i6	A	V		i6	i		6					m	0	0	-3, 1, 0		0	-3
32	31	249/2	249/2	1.0	3/4	3/4	2/2	4	1		i	A	V		i	i							m	0	0	0, -3, 1		0	0
33	32	251/2	251/2	2.5	0	0	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
33	32	128	128	1.5	5/8	5/8	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	33	259/2	259/2	2.0	0	0	2/2	4	1		I(9)	A	V		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
34	33	263/2	263/2	1.0	1/2	1/2	2/2	4	1		i6	A	V		i6	i		6					m	0	0	-3, 1, 0		0	-3
34	33	265/2	265/2	1.0	3/4	3/4	2/2	4	1		i	A	V		i	i							m	0	0	0, -3, 1		0	0
35	34	267/2	267/2	1.0	0	0	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
35	34	269/2	269/2	1.0	1/4	1/4	2/2	4	1		i	A	V		i	i							m	0	0	0, -3, 1		0	0
35	34	271/2	271/2	1.0	1/2	1/2	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
35	34	273/2	273/2	1.0	3/4	3/4	2/2	4	1		i	A	V		i	i							m	0	0	0, -3, 1		0	0
36	35	275/2	275/2	4.0	0	0	2/2	4	1		V\\	A	V		V	V						\\	M	0	0	1, 5, 2		1	1
37	36	283/2	283/2	4.0	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
38	37	291/2	291/2	4.0	0	0	2/2	4	1		viio7/V	A	V		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
39	38	299/2	299/2	4.0	0	0	2/2	4	1		viio43	A	V		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
40	39	307/2	307/2	4.0	0	0	2/2	4	1		#viio7/iv	A	V		#viio7/iv	#vii	o	7		iv			o7	0	0	4, 1, -2, -5		4	4
41	40	315/2	315/2	2.0	0	0	2/2	4	1		viio43/bVII	A	V		viio43/bVII	vii	o	43		bVII			o7	0	0	-3, -6, 3, 0		3	-3
41	40	319/2	319/2	2.0	1/2	1/2	2/2	4	1		bVII6	A	V		bVII6	bVII		6					M	0	0	2, -1, -2		-2	2
42	41	323/2	323/2	2.0	0	0	2/2	4	1		viio6	A	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
42	41	327/2	327/2	2.0	1/2	1/2	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
43	42	331/2	331/2	1.0	0	0	2/2	4	1		ii6(2)	A	V		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
43	42	333/2	333/2	1.0	1/4	1/4	2/2	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
43	42	335/2	335/2	1.0	1/2	1/2	2/2	4	1		V6/V	A	V		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
43	42	337/2	337/2	1.0	3/4	3/4	2/2	4	1		V65/V	A	V		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
44	43	339/2	339/2	1.0	0	0	2/2	4	1		V(4)	A	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
44	43	341/2	341/2	3.0	1/4	1/4	2/2	4	1		V\\	A	V		V	V						\\	M	0	0	1, 5, 2		1	1
45	44	347/2	347/2	2.0	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
45	44	351/2	351/2	2.0	1/2	1/2	2/2	4	1		vi	A	V		vi	vi							m	0	0	3, 0, 4		3	3
46	45	355/2	355/2	2.0	0	0	2/2	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
46	45	359/2	359/2	2.0	1/2	1/2	2/2	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
47	46	363/2	363/2	2.0	0	0	2/2	4	1		viio	A	V		viio	vii	o						o	0	0	5, 2, -1		5	5
47	46	367/2	367/2	2.0	1/2	1/2	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
48	47	371/2	371/2	2.0	0	0	2/2	4	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
48	47	375/2	375/2	2.0	1/2	1/2	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
49	48	379/2	379/2	2.0	0	0	2/2	4	1		vi	A	V		vi	vi							m	0	0	3, 0, 4		3	3
49	48	383/2	383/2	1.0	1/2	1/2	2/2	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
49	48	385/2	385/2	1.0	3/4	3/4	2/2	4	1		iv64	A	V		iv64	iv		64					m	0	0	0, -1, -4		-1	0
50	49	387/2	387/2	2.0	0	0	2/2	4	1		V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
50	49	391/2	391/2	1.0	1/2	1/2	2/2	4	1		I(9)	A	V		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
50	49	393/2	393/2	1.0	3/4	3/4	2/2	4	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
51	50	395/2	395/2	1.0	0	0	2/2	4	1		ii6(2)	A	V		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
51	50	397/2	397/2	1.0	1/4	1/4	2/2	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
51	50	399/2	399/2	1.0	1/2	1/2	2/2	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
51	50	401/2	401/2	1.0	3/4	3/4	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	51	403/2	403/2	1.0	0	0	2/2	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
52	51	405/2	405/2	3.0	1/4	1/4	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	52	411/2	411/2	2.0	0	0	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
53	52	415/2	415/2	1.0	1/2	1/2	2/2	4	1		V7(9)	A	V		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
53	52	417/2	417/2	1.0	3/4	3/4	2/2	4	1		vi7	A	V		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
54	53	419/2	419/2	1.0	0	0	2/2	4	1		viio	A	V		viio	vii	o						o	0	0	5, 2, -1		5	5
54	53	421/2	421/2	1.0	1/4	1/4	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
54	53	423/2	423/2	2.0	1/2	1/2	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	54	427/2	427/2	2.0	0	0	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
55	54	431/2	431/2	1.0	1/2	1/2	2/2	4	1		V7(9)	A	V		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
55	54	433/2	433/2	1.0	3/4	3/4	2/2	4	1		vi7	A	V		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
56	55	435/2	435/2	1.0	0	0	2/2	4	1		viio	A	V		viio	vii	o						o	0	0	5, 2, -1		5	5
56	55	437/2	437/2	1.0	1/4	1/4	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
56	55	439/2	439/2	1.0	1/2	1/2	2/2	4	1		V7(9)/ii	A	V		V7(9)/ii	V		7	9	ii			Mm7	0	0	3, 7, 4, 1	-2	3	3
56	55	441/2	441/2	1.0	3/4	3/4	2/2	4	1		vii%7	A	V		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
57	56	443/2	443/2	1.0	0	0	2/2	4	1		#viio/ii	A	V		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
57	56	445/2	445/2	1.0	1/4	1/4	2/2	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
57	56	447/2	447/2	1.0	1/2	1/2	2/2	4	1		V7(9)/IV	A	V		V7(9)/IV	V		7	9	IV			Mm7	0	0	0, 4, 1, -2	2	0	0
57	56	449/2	449/2	1.0	3/4	3/4	2/2	4	1		ii%7	A	V		ii%7	ii	%	7					%7	0	0	2, -1, -4, 0		2	2
58	57	451/2	451/2	1.0	0	0	2/2	4	1		viio/IV	A	V		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
58	57	453/2	453/2	1.0	1/4	1/4	2/2	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
58	57	455/2	455/2	1.0	1/2	1/2	2/2	4	1		I64	A	V		I64	I		64					M	0	0	1, 0, 4		0	1
58	57	457/2	457/2	1.0	3/4	3/4	2/2	4	1		IV6	A	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
59	58	459/2	459/2	1.0	0	0	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
59	58	461/2	461/2	2.0	1/4	1/4	2/2	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
59	58	465/2	465/2	1.0	3/4	3/4	2/2	4	1		V\\	A	V		V	V						\\	M	0	0	1, 5, 2		1	1
60	59	467/2	467/2	1.0	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
60	59	469/2	469/2	1.0	1/4	1/4	2/2	4	1		viio	A	V		viio	vii	o						o	0	0	5, 2, -1		5	5
60	59	471/2	471/2	1.0	1/2	1/2	2/2	4	1		IV6	A	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
60	59	473/2	473/2	1.0	3/4	3/4	2/2	4	1		I64	A	V		I64	I		64					M	0	0	1, 0, 4		0	1
61	60	475/2	475/2	1.0	0	0	2/2	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
61	60	477/2	477/2	1.0	1/4	1/4	2/2	4	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
61	60	479/2	479/2	1.0	1/2	1/2	2/2	4	1		V43	A	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
61	60	481/2	481/2	1.0	3/4	3/4	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
62	61	483/2	483/2	4.0	0	0	2/2	4	1		V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
63	62	491/2	491/2	1.0	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
63	62	493/2	493/2	1.0	1/4	1/4	2/2	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
63	62	495/2	495/2	1.0	1/2	1/2	2/2	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
63	62	497/2	497/2	1.0	3/4	3/4	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	63	499/2	499/2	2.0	0	0	2/2	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
64	63	503/2	503/2	1.0	1/2	1/2	2/2	4	1		IV6	A	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
64	63	505/2	505/2	1.0	3/4	3/4	2/2	4	1		I64	A	V		I64	I		64					M	0	0	1, 0, 4		0	1
65	64	507/2	507/2	1.0	0	0	2/2	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
65	64	509/2	509/2	1.0	1/4	1/4	2/2	4	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
65	64	511/2	511/2	1.0	1/2	1/2	2/2	4	1		V43	A	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
65	64	513/2	513/2	1.0	3/4	3/4	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
66	65	515/2	515/2	8.0	0	0	2/2	4	1		viio	A	V		viio	vii	o						o	0	0	5, 2, -1		5	5
68	67	531/2	531/2	2.0	0	0	2/2	4	1		V7(+2)/vi	A	V		V7(+2)/vi	V		7	+2	vi			Mm7	0	0	4, 8, 5, 2	-1	4	4
68	67	535/2	535/2	2.0	1/2	1/2	2/2	4	1		vi	A	V		vi	vi							m	0	0	3, 0, 4		3	3
69	68	539/2	539/2	2.0	0	0	2/2	4	1		V7(+2)/V	A	V		V7(+2)/V	V		7	+2	V			Mm7	0	0	2, 6, 3, 0	4	2	2
69	68	543/2	543/2	2.0	1/2	1/2	2/2	4	1		v	A	V		v	v							m	0	0	1, -2, 2		1	1
70	69	547/2	547/2	2.0	0	0	2/2	4	1		V7(+2)/IV	A	V		V7(+2)/IV	V		7	+2	IV			Mm7	0	0	0, 4, 1, -2	2	0	0
70	69	551/2	551/2	2.0	1/2	1/2	2/2	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
71	70	555/2	555/2	2.0	0	0	2/2	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
71	70	559/2	559/2	2.0	1/2	1/2	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
72	71	563/2	563/2	4.0	0	0	2/2	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
73	72	571/2	571/2	4.0	0	0	2/2	4	1		#viio65/ii	A	V		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
74	73	579/2	579/2	4.0	0	0	2/2	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
75	74	587/2	587/2	3.0	0	0	2/2	4	1		V7(+9)	A	V		V7(+9)	V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
75	74	593/2	593/2	1.0	3/4	3/4	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	75	595/2	595/2	4.0	0	0	2/2	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
77	76	603/2	603/2	4.0	0	0	2/2	4	1		#viio65/ii	A	V		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
78	77	611/2	611/2	4.0	0	0	2/2	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
79	78	619/2	619/2	3.0	0	0	2/2	4	1		V7(+9)	A	V		V7(+9)	V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
79	78	625/2	625/2	1.0	3/4	3/4	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
80	79	627/2	627/2	4.0	0	0	2/2	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
81	80	635/2	635/2	4.0	0	0	2/2	4	1		V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
82	81	643/2	643/2	4.0	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
83	82	651/2	651/2	4.0	0	0	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
84	83	659/2	659/2	4.0	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
85	84	667/2	667/2	4.0	0	0	2/2	4	1		V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
86	85	675/2	675/2	4.0	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
87	86	683/2	683/2	4.0	0	0	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
88	87	691/2	691/2	4.0	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
89	88	699/2	699/2	4.0	0	0	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	89	707/2	707/2	4.0	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
91	90	715/2	715/2	4.0	0	0	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	91	723/2	723/2	4.0	0	0	2/2	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
93	92	731/2	731/2	4.0	0	0	2/2	4	1		I.V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
94	93		739/2		0	0	2/2	4	1	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
96	93	739/2	376	4.0	0	0	2/2	4	1	2	vi.#viio7	A	vi		#viio7	#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
97	94	747/2	380	4.0	0	0	2/2	4	1	2	V65	A	vi		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
99	95	755/2	384	2.0	0	0	2/2	4	1		i64	A	vi		i64	i		64					m	0	1	1, 0, -3		0	1
99	95	759/2	386	2.0	1/2	1/2	2/2	4	1		i	A	vi		i	i							m	0	1	0, -3, 1		0	0
100	96	763/2	388	3.0	0	0	2/2	4	1		i(6)	A	vi		i(6)	i			6				m	0	1	0, -3, -4		0	0
100	96	769/2	391	1.0	3/4	3/4	2/2	4	1		i	A	vi		i	i							m	0	1	0, -3, 1		0	0
101	97	771/2	392	2.0	0	0	2/2	4	1		V7	A	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
101	97	775/2	394	2.0	1/2	1/2	2/2	4	1		i	A	vi		i	i							m	0	1	0, -3, 1		0	0
102	98	779/2	396	2.0	0	0	2/2	4	1		V7	A	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
102	98	783/2	398	2.0	1/2	1/2	2/2	4	1		i	A	vi		i	i							m	0	1	0, -3, 1		0	0
103	99	787/2	400	2.0	0	0	2/2	4	1		iii.i	A	iii		i	i							m	0	1	0, -3, 1		0	0
103	99	791/2	402	2.0	1/2	1/2	2/2	4	1		V7	A	iii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
104	100	795/2	404	4.0	0	0	2/2	4	1		i\\	A	iii		i	i						\\	m	0	1	0, -3, 1		0	0
105	101	803/2	408	4.0	0	0	2/2	4	1		IV.V7	A	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
106	102	811/2	412	5.0	0	0	2/2	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
107	103	821/2	417	1.0	1/4	1/4	2/2	4	1		I64	A	IV		I64	I		64					M	0	0	1, 0, 4		0	1
107	103	823/2	418	1.0	1/2	1/2	2/2	4	1		I6	A	IV		I6	I		6					M	0	0	4, 1, 0		0	4
107	103	825/2	419	1.0	3/4	3/4	2/2	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
108	104	827/2	420	2.0	0	0	2/2	4	1		V7	A	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
108	104	831/2	422	2.0	1/2	1/2	2/2	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
109	105	835/2	424	2.0	0	0	2/2	4	1		V7	A	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
109	105	839/2	426	2.0	1/2	1/2	2/2	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
110	106	843/2	428	2.0	0	0	2/2	4	1		V7	A	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
