mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
140	127	509/2	509/2	0.5	3/8	3/8	2/4	4	1		viio6		Eb	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
141	128	255	255	0.5	0	0	2/4	4	1		I6		Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
141	128	511/2	511/2	0.5	1/8	1/8	2/4	4	1		viio6		Eb	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
141	128	256	256	0.5	1/4	1/4	2/4	4	1		I		Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
141	128	513/2	513/2	0.5	3/8	3/8	2/4	4	1		I+6		Eb	I	I	I+6		I	+	6					+	0	0	4, 8, 0		0	4
142	129	257	257	0.5	0	0	2/4	4	1		IV		Eb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
142	129	515/2	515/2	0.5	1/8	1/8	2/4	4	1		viio		Eb	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
142	129	258	258	0.5	1/4	1/4	2/4	4	1		I6		Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
142	129	517/2	517/2	0.5	3/8	3/8	2/4	4	1		V6		Eb	I	I	V6		V		6					M	0	0	5, 2, 1		1	5
143	130	259	259	1.0	0	0	2/4	4	1		I]\\		Eb	I	I	I		I						\\	M	0	0	0, 4, 1		0	0
144	130	260	260	0.5	0	1/4	2/4	4	1		bVII.vi6(4)		Eb	bVII		vi6(4)		vi		6	4				m	0	0	2, 4, 3		3	2
144	130	521/2	521/2	0.5	1/8	3/8	2/4	4	1		vi6		Eb	bVII		vi6		vi		6					m	0	0	0, 4, 3		3	0
145	131	261	261	2.0	0	0	2/4	4	1		I[I64		Eb	bVII	I	I64		I		64					M	0	0	1, 0, 4		0	1
146	132	263	263	0.5	0	0	2/4	4	1		ii6		Eb	bVII	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
146	132	527/2	527/2	1.0	1/8	1/8	2/4	4	1		I6		Eb	bVII	I	I6		I		6					M	0	0	4, 1, 0		0	4
146	132	529/2	529/2	0.5	3/8	3/8	2/4	4	1		ii6		Eb	bVII	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
147	133	265	265	1.0	0	0	2/4	4	1		viio6		Eb	bVII	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
147	133	266	266	2.5	1/4	1/4	2/4	4	1		I6		Eb	bVII	I	I6		I		6					M	0	0	4, 1, 0		0	4
148	134	537/2	537/2	1.0	3/8	3/8	2/4	4	1		V		Eb	bVII	I	V		V							M	0	0	1, 5, 2		1	1
149	135	539/2	539/2	0.5	1/8	1/8	2/4	4	1		IV		Eb	bVII	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
149	135	270	270	0.5	1/4	1/4	2/4	4	1		I6		Eb	bVII	I	I6		I		6					M	0	0	4, 1, 0		0	4
149	135	541/2	541/2	1.0	3/8	3/8	2/4	4	1		V		Eb	bVII	I	V		V							M	0	0	1, 5, 2		1	1
150	136	543/2	543/2	1.0	1/8	1/8	2/4	4	1		I		Eb	bVII	I	I		I							M	0	0	0, 4, 1		0	0
150	136	545/2	545/2	1.0	3/8	3/8	2/4	4	1		ii6		Eb	bVII	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
151	137	547/2	547/2	0.5	1/8	1/8	2/4	4	1		I6		Eb	bVII	I	I6		I		6					M	0	0	4, 1, 0		0	4
151	137	274	274	0.5	1/4	1/4	2/4	4	1		I		Eb	bVII	I	I		I							M	0	0	0, 4, 1		0	0
151	137	549/2	549/2	0.5	3/8	3/8	2/4	4	1		ii		Eb	bVII	I	ii		ii							m	0	0	2, -1, 3		2	2
152	138	275	275	0.5	0	0	2/4	4	1		I6]		Eb	bVII	I	I6		I		6					M	0	0	4, 1, 0		0	4
152	138	551/2	551/2	0.5	1/8	1/8	2/4	4	1		I.V65		Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
152	138	276	276	0.5	1/4	1/4	2/4	4	1		I[I6		Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
152	138	553/2	553/2	0.5	3/8	3/8	2/4	4	1		vii%43		Eb	I	I	vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
153	139	277	277	0.5	0	0	2/4	4	1		I6		Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
153	139	555/2	555/2	0.5	1/8	1/8	2/4	4	1		vii%43		Eb	I	I	vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
153	139	278	278	1.5	1/4	1/4	2/4	4	1		I6		Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
154	140	559/2	559/2	0.5	1/8	1/8	2/4	4	1		IV		Eb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
154	140	280	280	0.5	1/4	1/4	2/4	4	1		vii%7		Eb	I	I	vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
154	140	561/2	561/2	0.5	3/8	3/8	2/4	4	1		I		Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
155	141	281	281	0.5	0	0	2/4	4	1		viio6		Eb	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
155	141	563/2	563/2	0.5	1/8	1/8	2/4	4	1		viio/IV		Eb	I	I	viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
155	141	282	282	0.5	1/4	1/4	2/4	4	1		IV		Eb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
155	141	565/2	565/2	0.5	3/8	3/8	2/4	4	1		V7		Eb	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
156	142		283		0	0	2/4	4	1	1	I]\\		Eb	I	I	I		I						\\	M	0	0	0, 4, 1		0	0
157	142	283	284	2.0	0	0	2/4	4	1	2	I]		Eb	I		I		I							M	0	0	0, 4, 1		0	0
158	143	285	286	2.0	0	0	2/4	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
159	144	287	288	2.0	0	0	2/4	4	1		V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
160	145	289	290	2.0	0	0	2/4	4	1		V43		Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
161	146	291	292	1.0	0	0	2/4	4	1		V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
161	146	292	293	1.0	1/4	1/4	2/4	4	1		V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
162	147	293	294	2.0	0	0	2/4	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
163	148	295	296	2.0	0	0	2/4	4	1		V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
164	149	297	298	2.0	0	0	2/4	4	1		V43		Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
165	150	299	300	1.0	0	0	2/4	4	1		V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
165	150	300	301	3.0	1/4	1/4	2/4	4	1		I64		Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
167	152	303	304	2.0	0	0	2/4	4	1		V65		Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
168	153	305	306	1.5	0	0	2/4	4	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
168	153	613/2	615/2	0.5	3/8	3/8	2/4	4	1		V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
169	154	307	308	0.5	0	0	2/4	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
169	154	615/2	617/2	0.5	1/8	1/8	2/4	4	1		V43		Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
169	154	308	309	1.0	1/4	1/4	2/4	4	1		V65/ii		Eb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
170	155	309	310	1.0	0	0	2/4	4	1		V65/ii		Eb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
170	155	310	311	1.0	1/4	1/4	2/4	4	1		ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
171	156	311	312	1.0	0	0	2/4	4	1		#vii6/ii		Eb	I		#vii6/ii		#vii		6		ii			m	0	0	4, 8, 7		7	4
171	156	312	313	1.0	1/4	1/4	2/4	4	1		ii6		Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
172	157	313	314	1.0	0	0	2/4	4	1		V(64)		Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
172	157	314	315	1.0	1/4	1/4	2/4	4	1		V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
173	158	315	316	1.0	0	0	2/4	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
173	158	316	317	1.0	1/4	1/4	2/4	4	1		#viio7/ii		Eb	I		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
174	159	317	318	1.0	0	0	2/4	4	1		V65/ii		Eb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
174	159	318	319	1.0	1/4	1/4	2/4	4	1		ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
175	160	319	320	1.0	0	0	2/4	4	1		V65/ii		Eb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
175	160	320	321	1.0	1/4	1/4	2/4	4	1		ii6		Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
176	161	321	322	1.0	0	0	2/4	4	1		V(64)		Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
176	161	322	323	1.0	1/4	1/4	2/4	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
177	162	323	324	2.0	0	0	2/4	4	1		I\\		Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
178	163	325	326	2.0	0	0	2/4	4	1		#viio2/ii		Eb	I		#viio2/ii		#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7	-2
179	164	327	328	2.0	0	0	2/4	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
180	165	329	330	2.0	0	0	2/4	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
181	166	331	332	2.0	0	0	2/4	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
182	167	333	334	2.0	0	0	2/4	4	1		#viio2/ii		Eb	I		#viio2/ii		#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7	-2
183	168	335	336	2.0	0	0	2/4	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
184	169	337	338	2.0	0	0	2/4	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
185	170	339	340	2.0	0	0	2/4	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
186	171	341	342	2.0	0	0	2/4	4	1		IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
187	172	343	344	2.0	0	0	2/4	4	1		ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
188	173	345	346	2.0	0	0	2/4	4	1		V65		Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
189	174	347	348	2.0	0	0	2/4	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
190	175	349	350	2.0	0	0	2/4	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
191	176	351	352	1.0	0	0	2/4	4	1		ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
191	176	352	353	0.5	1/4	1/4	2/4	4	1		ii6		Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
191	176	705/2	707/2	0.5	3/8	3/8	2/4	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
192	177	353	354	2.0	0	0	2/4	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
193	178	355	356	2.0	0	0	2/4	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
194	179	357	358	2.0	0	0	2/4	4	1		IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
195	180	359	360	2.0	0	0	2/4	4	1		ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
196	181	361	362	2.0	0	0	2/4	4	1		V65		Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
197	182	363	364	2.0	0	0	2/4	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
198	183	365	366	2.0	0	0	2/4	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
199	184	367	368	2.0	0	0	2/4	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
200	185	369	370	4.0	0	0	2/4	4	1		I\\		Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
202	187	373	374	2.0	0	0	2/4	4	1		vi		Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
203	188	375	376	2.0	0	0	2/4	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
204	189	377	378	3.0	0	0	2/4	4	1		ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
205	190	380	381	1.0	1/4	1/4	2/4	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
206	191	381	382	1.25	0	0	2/4	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
206	191	1529/4	1533/4	0.5	5/16	5/16	2/4	4	1		V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
206	191	1531/4	1535/4	0.25	7/16	7/16	2/4	4	1		#viio/ii		Eb	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
207	192	383	384	0.5	0	0	2/4	4	1		ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
207	192	767/2	769/2	0.25	1/8	1/8	2/4	4	1		ii6		Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
207	192	1535/4	1539/4	0.25	3/16	3/16	2/4	4	1		V6/V		Eb	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
207	192	384	385	1.0	1/4	1/4	2/4	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
208	193	385	386	2.0	0	0	2/4	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
209	194	387	388	2.0	0	0	2/4	4	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
210	195	389	390	1.0	0	0	2/4	4	1		I\\		Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
