mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.0	0	0	2/2	4	1	Eb.I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
1	1	2	2	5.0	1/2	1/2	2/2	4	1	viio		Eb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
2	2	7	7	4.0	3/4	3/4	2/2	4	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
3	3	11	11	2.0	3/4	3/4	2/2	4	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
4	4	13	13	2.0	1/4	1/4	2/2	4	1	ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
4	4	15	15	1.0	3/4	3/4	2/2	4	1	V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
5	5	16	16	2.0	0	0	2/2	4	1	I[I		Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
5	5	18	18	2.0	1/2	1/2	2/2	4	1	V43		Eb	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
6	6	20	20	2.0	0	0	2/2	4	1	I		Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
6	6	22	22	2.0	1/2	1/2	2/2	4	1	V43		Eb	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
7	7	24	24	2.0	0	0	2/2	4	1	I		Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
7	7	26	26	2.0	1/2	1/2	2/2	4	1	V43(+#4)		Eb	I	I	V43(+#4)		V		43	+#4				Mm7	0	0	2, -1, 1, 5	7	1	2
8	8	28	28	3.0	0	0	2/2	4	1	V43		Eb	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
8	8	31	31	1.0	3/4	3/4	2/2	4	1	V43]		Eb	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
9	9	32	32	2.0	0	0	2/2	4	1	I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
9	9	34	34	2.0	1/2	1/2	2/2	4	1	V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
10	10	36	36	2.0	0	0	2/2	4	1	vi43		Eb	I		vi43		vi		43					mm7	0	0	4, 1, 3, 0		3	4
10	10	38	38	2.0	1/2	1/2	2/2	4	1	viio6		Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
11	11	40	40	1.0	0	0	2/2	4	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
11	11	41	41	1.0	1/4	1/4	2/2	4	1	vi7		Eb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
11	11	42	42	1.0	1/2	1/2	2/2	4	1	V65		Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
11	11	43	43	1.0	3/4	3/4	2/2	4	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
12	12	44	44	1.0	0	0	2/2	4	1	I64		Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
12	12	45	45	1.0	1/4	1/4	2/2	4	1	V65/V		Eb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
12	12	46	46	1.0	1/2	1/2	2/2	4	1	V\\		Eb	I		V		V						\\	M	0	0	1, 5, 2		1	1
12	12	47	47	1.0	3/4	3/4	2/2	4	1	viio		Eb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
13	13	48	48	2.0	0	0	2/2	4	1	I[I		Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
13	13	50	50	2.0	1/2	1/2	2/2	4	1	V43		Eb	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
