mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
18	18	49	5.0	0	0	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
19	19	54	1.0	1/2	1/2	3/4	4	1		vi	A	I		vi		vi							m	0	0	3, 0, 4		3	3
20	20	55	3.0	0	0	3/4	4	1		#viio/V	A	I		#viio/V		#vii	o			V			o	0	0	6, 3, 0		6	6
21	21	58	1.0	0	0	3/4	4	1		V6/V	A	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
21	21	59	1.0	1/4	1/4	3/4	4	1		V/V	A	I		V/V		V				V			M	0	0	2, 6, 3		2	2
21	21	60	1.0	1/2	1/2	3/4	4	1		V2/V	A	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
22	22	61	4.0	0	0	3/4	4	1		V	A	I		V		V							M	0	0	1, 5, 2		1	1
23	23	65	1.0	1/4	1/4	3/4	4	1		V.vi	A	V		vi		vi							m	0	0	3, 0, 4		3	3
23	23	66	1.0	1/2	1/2	3/4	4	1		V(64)	A	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
24	24	67	1.0	0	0	3/4	4	1		ii6	A	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
24	24	68	1.0	1/4	1/4	3/4	4	1		ii	A	V		ii		ii							m	0	0	2, -1, 3		2	2
24	24	69	1.0	1/2	1/2	3/4	4	1		V7	A	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	25	70	3.0	0	0	3/4	4	1		I\\	A	V		I		I						\\	M	0	0	0, 4, 1		0	0
26	26	73	3.0	0	0	3/4	4	1		I.V[viio	A	I	V	viio		vii	o						o	0	0	5, 2, -1		5	5
27	27	76	3.0	0	0	3/4	4	1		I	A	I	V	I		I							M	0	0	0, 4, 1		0	0
28	28	79	6.0	0	0	3/4	4	1		V43	A	I	V	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
30	30	85	3.0	0	0	3/4	4	1		viio	A	I	V	viio		vii	o						o	0	0	5, 2, -1		5	5
31	31	88	3.0	0	0	3/4	4	1		I	A	I	V	I		I							M	0	0	0, 4, 1		0	0
32	32	91	6.0	0	0	3/4	4	1		V43]	A	I	V	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
34	34	97	3.0	0	0	3/4	4	1		#viio7/vi	A	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
35	35	100	3.0	0	0	3/4	4	1		vi	A	I		vi		vi							m	0	0	3, 0, 4		3	3
36	36	103	3.0	0	0	3/4	4	1		iii64	A	I		iii64		iii		64					m	0	0	5, 4, 1		4	5
37	37	106	3.0	0	0	3/4	4	1		iii.Ger6	A	iii		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
38	38	109	3.0	0	0	3/4	4	1		V(64)	A	iii		V(64)		V			64				M	0	1	1, 0, -3		1	1
39	39	112	3.0	0	0	3/4	4	1		V	A	iii		V		V							M	0	1	1, 5, 2		1	1
40	40	115	3.0	0	0	3/4	4	1		i[i6	A	iii	i	i6		i		6					m	0	1	-3, 1, 0		0	-3
41	41	118	3.0	0	0	3/4	4	1		i64	A	iii	i	i64		i		64					m	0	1	1, 0, -3		0	1
42	42	121	2.0	0	0	3/4	4	1		#viio2	A	iii	i	#viio2		#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
42	42	123	1.0	1/2	1/2	3/4	4	1		V	A	iii	i	V		V							M	0	1	1, 5, 2		1	1
43	43	124	3.0	0	0	3/4	4	1		V2	A	iii	i	V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
44	44	127	3.0	0	0	3/4	4	1		i6	A	iii	i	i6		i		6					m	0	1	-3, 1, 0		0	-3
45	45	130	1.0	0	0	3/4	4	1		i6]	A	iii	i	i6		i		6					m	0	1	-3, 1, 0		0	-3
45	45	131	8.0	1/4	1/4	3/4	4	1		i	A	iii		i		i							m	0	1	0, -3, 1		0	0
48	48	139	3.0	0	0	3/4	4	1		I.I	A	I		I		I							M	0	0	0, 4, 1		0	0
49	49	142	3.0	0	0	3/4	4	1		V	A	I		V		V							M	0	0	1, 5, 2		1	1
50	50	145	3.0	0	0	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
51	51	148	1.0	0	0	3/4	4	1		V(6)	A	I		V(6)		V			6				M	0	0	1, 5, 4		1	1
51	51	149	2.0	1/4	1/4	3/4	4	1		V\\	A	I		V		V						\\	M	0	0	1, 5, 2		1	1
52	52	151	3.0	0	0	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
53	53	154	2.0	0	0	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
53	53	156	1.0	1/2	1/2	3/4	4	1		vi	A	I		vi		vi							m	0	0	3, 0, 4		3	3
54	54	157	3.0	0	0	3/4	4	1		#viio/V	A	I		#viio/V		#vii	o			V			o	0	0	6, 3, 0		6	6
55	55	160	2.0	0	0	3/4	4	1		V/V	A	I		V/V		V				V			M	0	0	2, 6, 3		2	2
55	55	162	1.0	1/2	1/2	3/4	4	1		V2/V	A	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
56	56	163	4.0	0	0	3/4	4	1		IV.ii	A	IV		ii		ii							m	0	0	2, -1, 3		2	2
57	57	167	1.0	1/4	1/4	3/4	4	1		ii64	A	IV		ii64		ii		64					m	0	0	3, 2, -1		2	3
57	57	168	1.0	1/2	1/2	3/4	4	1		ii6	A	IV		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
58	58	169	2.5	0	0	3/4	4	1		V(64)	A	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
58	58	343/2	0.5	5/8	5/8	3/4	4	1		V	A	IV		V		V							M	0	0	1, 5, 2		1	1
59	59	172	3.0	0	0	3/4	4	1		I\\	A	IV		I		I						\\	M	0	0	0, 4, 1		0	0
60	60	175	3.0	0	0	3/4	4	1		V	A	IV		V		V							M	0	0	1, 5, 2		1	1
61	61	178	2.0	0	0	3/4	4	1		I	A	IV		I		I							M	0	0	0, 4, 1		0	0
61	61	180	1.0	1/2	1/2	3/4	4	1		I6	A	IV		I6		I		6					M	0	0	4, 1, 0		0	4
62	62	181	2.0	0	0	3/4	4	1		V	A	IV		V		V							M	0	0	1, 5, 2		1	1
62	62	183	1.0	1/2	1/2	3/4	4	1		V2	A	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
63	63	184	3.0	0	0	3/4	4	1		I6	A	IV		I6		I		6					M	0	0	4, 1, 0		0	4
64	64	187	1.0	0	0	3/4	4	1		V	A	IV		V		V							M	0	0	1, 5, 2		1	1
64	64	188	1.0	1/4	1/4	3/4	4	1		V6	A	IV		V6		V		6					M	0	0	5, 2, 1		1	5
64	64	189	1.0	1/2	1/2	3/4	4	1		V	A	IV		V		V							M	0	0	1, 5, 2		1	1
65	65	190	2.0	0	0	3/4	4	1		I	A	IV		I		I							M	0	0	0, 4, 1		0	0
65	65	192	1.0	1/2	1/2	3/4	4	1		V(64)	A	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
66	66	193	1.0	0	0	3/4	4	1		V(6)	A	IV		V(6)		V			6				M	0	0	1, 5, 4		1	1
66	66	194	1.0	1/4	1/4	3/4	4	1		V7	A	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
66	66	195	1.0	1/2	1/2	3/4	4	1		V2	A	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
67	67	196	2.0	0	0	3/4	4	1		I6	A	IV		I6		I		6					M	0	0	4, 1, 0		0	4
67	67	198	4.0	1/2	1/2	3/4	4	1		I	A	IV		I		I							M	0	0	0, 4, 1		0	0
69	69	202	3.0	0	0	3/4	4	1		vi	A	IV		vi		vi							m	0	0	3, 0, 4		3	3
70	70	205	2.0	0	0	3/4	4	1		I.V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
70	70	207	1.0	1/2	1/2	3/4	4	1		V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
71	71	208	4.0	0	0	3/4	4	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
72	72	212	1.0	1/4	1/4	3/4	4	1		IV	A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
72	72	213	1.0	1/2	1/2	3/4	4	1		vi2	A	I		vi2		vi		2					mm7	0	0	1, 3, 0, 4		3	1
73	73	214	1.0	0	0	3/4	4	1		IV	A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
73	73	215	1.0	1/4	1/4	3/4	4	1		ii	A	I		ii		ii							m	0	0	2, -1, 3		2	2
73	73	216	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	74	217	3.0	0	0	3/4	4	1		I\\	A	I		I		I						\\	M	0	0	0, 4, 1		0	0
75	75	220	3.0	0	0	3/4	4	1		V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
76	76	223	3.0	0	0	3/4	4	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
77	77	226	1.0	0	0	3/4	4	1		V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
77	77	227	1.0	1/4	1/4	3/4	4	1		V65	A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
77	77	228	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	78	229	3.0	0	0	3/4	4	1		I\\	A	I		I		I						\\	M	0	0	0, 4, 1		0	0
79	79	232	3.0	0	0	3/4	4	1		V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
80	80	235	3.0	0	0	3/4	4	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
81	81	238	1.5	0	0	3/4	4	1		ii7(4)	A	I		ii7(4)		ii		7	4				mm7	0	0	2, 1, 3, 0		2	2
81	81	479/2	0.5	3/8	3/8	3/4	4	1		ii7	A	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
81	81	240	4.0	1/2	1/2	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	82			0	0	3/4	4	1	1	I\\	A	I		I		I						\\	M	0	0	0, 4, 1		0	0
85	85	244	2.0	0	0	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
85	85	246	1.0	1/2	1/2	3/4	4	1		I64	A	I		I64		I		64					M	0	0	1, 0, 4		0	1
86	86	247	2.0	0	0	3/4	4	1		V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
86	86	249	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
87	87	250	2.0	0	0	3/4	4	1		V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
87	87	252	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
88	88	253	1.0	0	0	3/4	4	1		I6(4)	A	I		I6(4)		I		6	4				M	0	0	-1, 1, 0		0	-1
88	88	254	1.0	1/4	1/4	3/4	4	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
88	88	255	1.0	1/2	1/2	3/4	4	1		V.iv6	A	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
89	89	256	1.0	0	0	3/4	4	1		I64(4)	A	V		I64(4)		I		64	4				M	0	0	1, 0, -1		0	1
89	89	257	1.0	1/4	1/4	3/4	4	1		I64	A	V		I64		I		64					M	0	0	1, 0, 4		0	1
89	89	258	1.0	1/2	1/2	3/4	4	1		#viio7/V	A	V		#viio7/V		#vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
90	90	259	1.0	0	0	3/4	4	1		V(b64)	A	V		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
90	90	260	1.0	1/4	1/4	3/4	4	1		V	A	V		V		V							M	0	0	1, 5, 2		1	1
90	90	261	1.0	1/2	1/2	3/4	4	1		V(64)	A	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
91	91	262	2.0	0	0	3/4	4	1		V7(4)	A	V		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
91	91	264	1.0	1/2	1/2	3/4	4	1		V7	A	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	92	265	3.0	0	0	3/4	4	1		I\\	A	V		I		I						\\	M	0	0	0, 4, 1		0	0
94	94	268	1.0	0	0	3/4	4	1		I.I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
94	94	269	1.0	1/4	1/4	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
94	94	270	1.0	1/2	1/2	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
95	95	271	1.0	0	0	3/4	4	1		V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
95	95	272	1.0	1/4	1/4	3/4	4	1		vi7	A	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
95	95	273	1.0	1/2	1/2	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
96	96	274	1.0	0	0	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
96	96	275	1.0	1/4	1/4	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
96	96	276	1.0	1/2	1/2	3/4	4	1		#viio6/V	A	I		#viio6/V		#vii	o	6		V			o	0	0	3, 0, 6		6	3
97	97	277	3.0	0	0	3/4	4	1		V	A	I		V		V							M	0	0	1, 5, 2		1	1
98	98	280	1.0	0	0	3/4	4	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
98	98	281	1.0	1/4	1/4	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
98	98	282	1.0	1/2	1/2	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
99	99	283	1.0	0	0	3/4	4	1		V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
99	99	284	1.0	1/4	1/4	3/4	4	1		vi7	A	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
99	99	285	1.0	1/2	1/2	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
100	100	286	1.0	0	0	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
100	100	287	1.0	1/4	1/4	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
100	100	288	1.0	1/2	1/2	3/4	4	1		vi7	A	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
101	101	289	2.0	0	0	3/4	4	1		V\\	A	I		V		V						\\	M	0	0	1, 5, 2		1	1
101	101	291	1.0	1/2	1/2	3/4	4	1		V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
102	102	292	2.0	0	0	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
102	102	294	1.0	1/2	1/2	3/4	4	1		I64	A	I		I64		I		64					M	0	0	1, 0, 4		0	1
103	103	295	1.0	0	0	3/4	4	1		V43(4)	A	I		V43(4)		V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
103	103	296	1.0	1/4	1/4	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
103	103	297	1.0	1/2	1/2	3/4	4	1		V7(4)	A	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
104	104	298	2.0	0	0	3/4	4	1		V65	A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
104	104	300	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
105	105	301	1.0	0	0	3/4	4	1		I(9)	A	I		I(9)		I			9				M	0	0	0, 4, 1	2	0	0
105	105	302	1.0	1/4	1/4	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
105	105	303	3.0	1/2	1/2	3/4	4	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
106	106	306	1.0	1/2	1/2	3/4	4	1		V65/IV	A	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
107	107	307	1.0	0	0	3/4	4	1		IV(94)	A	I		IV(94)		IV			94				M	0	0	-1, 5, 0	1	-1	-1
107	107	308	1.0	1/4	1/4	3/4	4	1		IV	A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
107	107	309	1.0	1/2	1/2	3/4	4	1		ii	A	I		ii		ii							m	0	0	2, -1, 3		2	2
108	108	310	1.0	0	0	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
108	108	311	1.0	1/4	1/4	3/4	4	1		V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
108	108	312	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
109	109	313	2.0	0	0	3/4	4	1		I\\	A	I		I		I						\\	M	0	0	0, 4, 1		0	0
