mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
15	14	54	1.0	1/4	1/4	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
15	14	55	2.0	1/2	1/2	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
16	15	57	2.0	0	0	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
16	15	59	2.0	1/2	1/2	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
17	16	61	1.0	0	0	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
17	16	62	1.0	1/4	1/4	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
17	16	63	2.0	1/2	1/2	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
18	17	65	2.0	0	0	4/4	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
18	17	67	2.0	1/2	1/2	4/4	4	1		#viio6	c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
19	18	69	1.0	0	0	4/4	4	1		i(4)	c	i		i(4)		i			4				m	1	1	0, -1, 1		0	0
19	18	70	1.0	1/4	1/4	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
19	18	71	1.0	1/2	1/2	4/4	4	1		VII(4)	c	i		VII(4)		VII			4				M	1	1	-2, -3, -1		-2	-2
19	18	72	1.5	3/4	3/4	4/4	4	1		viio6/VI	c	i		viio6/VI		vii	o	6		VI			o	1	1	-2, -5, 1		1	-2
20	19	147/2	2.5	1/8	1/8	4/4	4	1		VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
20	19	76	1.0	3/4	3/4	4/4	4	1		It6	c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
21	20	77	4.5	0	0	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
22	21	163/2	3.5	1/8	1/8	4/4	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
23	22	85	1.0	0	0	4/4	4	1		V(9)	c	i		V(9)		V			9				M	1	1	1, 5, 2	-4	1	1
23	22	86	3.5	1/4	1/4	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
24	23	179/2	3.5	1/8	1/8	4/4	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
25	24	93	0.5	0	0	4/4	4	1		V(9)	c	i		V(9)		V			9				M	1	1	1, 5, 2	-4	1	1
25	24	187/2	0.5	1/8	1/8	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
25	24	94	1.0	1/4	1/4	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
25	24	95	0.5	1/2	1/2	4/4	4	1		V(9)	c	i		V(9)		V			9				M	1	1	1, 5, 2	-4	1	1
25	24	191/2	0.5	5/8	5/8	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
25	24	96	1.0	3/4	3/4	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
26	25	97	4.0	0	0	4/4	4	1		V\\	c	i		V		V						\\	M	1	1	1, 5, 2		1	1
27	26	101	1.0	0	0	4/4	4	1		III.I	c	III		I		I							M	1	0	0, 4, 1		0	0
27	26	102	1.0	1/4	1/4	4/4	4	1		V2/IV	c	III		V2/IV		V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
27	26	103	1.0	1/2	1/2	4/4	4	1		IV6	c	III		IV6		IV		6					M	1	0	3, 0, -1		-1	3
27	26	104	0.5	3/4	3/4	4/4	4	1		I6	c	III		I6		I		6					M	1	0	4, 1, 0		0	4
27	26	209/2	0.5	7/8	7/8	4/4	4	1		V65/IV	c	III		V65/IV		V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
28	27	105	1.0	0	0	4/4	4	1		IV	c	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
28	27	106	1.0	1/4	1/4	4/4	4	1		V2/IV	c	III		V2/IV		V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
28	27	107	1.0	1/2	1/2	4/4	4	1		IV6	c	III		IV6		IV		6					M	1	0	3, 0, -1		-1	3
28	27	108	1.0	3/4	3/4	4/4	4	1		V65/IV	c	III		V65/IV		V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
29	28	109	1.0	0	0	4/4	4	1		IV	c	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
29	28	110	1.0	1/4	1/4	4/4	4	1		V65/IV	c	III		V65/IV		V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
29	28	111	1.0	1/2	1/2	4/4	4	1		IV	c	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
29	28	112	3.0	3/4	3/4	4/4	4	1		V65/IV	c	III		V65/IV		V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
30	29	115	2.0	1/2	1/2	4/4	4	1		IV\\	c	III		IV		IV						\\	M	1	0	-1, 3, 0		-1	-1
31	30	117	2.0	0	0	4/4	4	1		V7/ii	c	III		V7/ii		V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
31	30	119	1.0	1/2	1/2	4/4	4	1		ii6	c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
31	30	120	1.0	3/4	3/4	4/4	4	1		V65/ii	c	III		V65/ii		V		65		ii			Mm7	1	0	7, 4, 1, 3		3	7
32	31	121	1.0	0	0	4/4	4	1		ii	c	III		ii		ii							m	1	0	2, -1, 3		2	2
32	31	122	1.0	1/4	1/4	4/4	4	1		V2/ii	c	III		V2/ii		V		2		ii			Mm7	1	0	1, 3, 7, 4		3	1
32	31	123	1.0	1/2	1/2	4/4	4	1		ii6	c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
32	31	124	1.0	3/4	3/4	4/4	4	1		V65/ii	c	III		V65/ii		V		65		ii			Mm7	1	0	7, 4, 1, 3		3	7
33	32	125	1.0	0	0	4/4	4	1		ii	c	III		ii		ii							m	1	0	2, -1, 3		2	2
33	32	126	1.0	1/4	1/4	4/4	4	1		V65/ii	c	III		V65/ii		V		65		ii			Mm7	1	0	7, 4, 1, 3		3	7
33	32	127	1.0	1/2	1/2	4/4	4	1		ii	c	III		ii		ii							m	1	0	2, -1, 3		2	2
33	32	128	1.0	3/4	3/4	4/4	4	1		ii6	c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
34	33	129	2.0	0	0	4/4	4	1		V(94)	c	III		V(94)		V			94				M	1	0	1, 0, 2	3	1	1
34	33	131	1.0	1/2	1/2	4/4	4	1		V\\	c	III		V		V						\\	M	1	0	1, 5, 2		1	1
34	33	132	1.0	3/4	3/4	4/4	4	1		V43	c	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
35	34	133	2.0	0	0	4/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
35	34	135	1.0	1/2	1/2	4/4	4	1		V2(6)	c	III		V2(6)		V		2	6				Mm7	1	0	-1, 1, 5, 4		1	-1
35	34	136	3.0	3/4	3/4	4/4	4	1		V2	c	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
36	35	139	1.0	1/2	1/2	4/4	4	1		I6	c	III		I6		I		6					M	1	0	4, 1, 0		0	4
36	35	140	1.0	3/4	3/4	4/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
37	36	141	2.0	0	0	4/4	4	1		V65	c	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
37	36	143	1.0	1/2	1/2	4/4	4	1		I(4)	c	III		I(4)		I			4				M	1	0	0, -1, 1		0	0
37	36	144	3.0	3/4	3/4	4/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
38	37	147	1.0	1/2	1/2	4/4	4	1		V	c	III		V		V							M	1	0	1, 5, 2		1	1
38	37	148	1.0	3/4	3/4	4/4	4	1		V2	c	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
39	38	149	2.0	0	0	4/4	4	1		I6	c	III		I6		I		6					M	1	0	4, 1, 0		0	4
39	38	151	1.0	1/2	1/2	4/4	4	1		V64(+2)	c	III		V64(+2)		V		64	+2				M	1	0	2, 1, 5	3	1	2
39	38	152	1.0	3/4	3/4	4/4	4	1		V43	c	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
40	39	153	1.0	0	0	4/4	4	1		I(4)	c	III		I(4)		I			4				M	1	0	0, -1, 1		0	0
40	39	154	1.0	1/4	1/4	4/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
40	39	155	1.0	1/2	1/2	4/4	4	1		V(+2)/vi	c	III		V(+2)/vi		V			+2	vi			M	1	0	4, 8, 5	-1	4	4
40	39	156	1.0	3/4	3/4	4/4	4	1		V7/vi	c	III		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
41	40	157	2.0	0	0	4/4	4	1		vi	c	III		vi		vi							m	1	0	3, 0, 4		3	3
41	40	159	1.0	1/2	1/2	4/4	4	1		V7(+9)	c	III		V7(+9)		V		7	+9				Mm7	1	0	1, 5, 2, -1	3	1	1
41	40	160	1.0	3/4	3/4	4/4	4	1		V7	c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
42	41	161	1.0	0	0	4/4	4	1		V	c	III		V		V							M	1	0	1, 5, 2		1	1
42	41	162	1.0	1/4	1/4	4/4	4	1		V2	c	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
42	41	163	1.0	1/2	1/2	4/4	4	1		V64	c	III		V64		V		64					M	1	0	2, 1, 5		1	2
42	41	164	1.0	3/4	3/4	4/4	4	1		V65	c	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
43	42	165	2.0	0	0	4/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
43	42	167	1.0	1/2	1/2	4/4	4	1		V(6)	c	III		V(6)		V			6				M	1	0	1, 5, 4		1	1
43	42	168	1.0	3/4	3/4	4/4	4	1		V7	c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
44	43	169	2.0	0	0	4/4	4	1		I(94)	c	III		I(94)		I			94				M	1	0	0, -1, 1	2	0	0
44	43	171	2.0	1/2	1/2	4/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
45	44	173	2.0	0	0	4/4	4	1		V65	c	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
45	44	175	1.0	1/2	1/2	4/4	4	1		I(94)	c	III		I(94)		I			94				M	1	0	0, -1, 1	2	0	0
45	44	176	1.0	3/4	3/4	4/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
46	45	177	2.0	0	0	4/4	4	1		V(64)	c	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
46	45	179	1.0	1/2	1/2	4/4	4	1		V	c	III		V		V							M	1	0	1, 5, 2		1	1
46	45	180	1.0	3/4	3/4	4/4	4	1		V2	c	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
47	46	181	2.0	0	0	4/4	4	1		I6	c	III		I6		I		6					M	1	0	4, 1, 0		0	4
47	46	183	1.0	1/2	1/2	4/4	4	1		V64	c	III		V64		V		64					M	1	0	2, 1, 5		1	2
47	46	184	1.0	3/4	3/4	4/4	4	1		V43	c	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
48	47	185	1.0	0	0	4/4	4	1		I(4)	c	III		I(4)		I			4				M	1	0	0, -1, 1		0	0
48	47	186	1.0	1/4	1/4	4/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
48	47	187	1.0	1/2	1/2	4/4	4	1		#viio6(6)/vi	c	III		#viio6(6)/vi		#vii	o	6	6	vi			o	1	0	5, 4, 8		8	5
48	47	188	1.0	3/4	3/4	4/4	4	1		#viio6/vi	c	III		#viio6/vi		#vii	o	6		vi			o	1	0	5, 2, 8		8	5
49	48	189	2.0	0	0	4/4	4	1		vi	c	III		vi		vi							m	1	0	3, 0, 4		3	3
49	48	191	2.0	1/2	1/2	4/4	4	1		V7/V	c	III		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
50	49	193	1.0	0	0	4/4	4	1		V(9)	c	III		V(9)		V			9				M	1	0	1, 5, 2	3	1	1
50	49	194	4.0	1/4	1/4	4/4	4	1		V[V6	c	III	V	V6		V		6					M	1	0	5, 2, 1		1	5
51	50	198	3.25	1/4	1/4	4/4	4	1		viio64/V	c	III	V	viio64/V		vii	o	64		V			o	1	0	0, 6, 3		6	0
52	51	805/4	2.75	1/16	1/16	4/4	4	1		viio6	c	III	V	viio6		vii	o	6					o	1	0	2, -1, 5		5	2
52	51	204	2.0	3/4	3/4	4/4	4	1		I	c	III	V	I		I							M	1	0	0, 4, 1		0	0
53	52	206	3.0	1/4	1/4	4/4	4	1		V7]	c	III	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
54	53	209	1.0	0	0	4/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
54	53	210	2.0	1/4	1/4	4/4	4	1		I6	c	III		I6		I		6					M	1	0	4, 1, 0		0	4
54	53	212	0.5	3/4	3/4	4/4	4	1		V43	c	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
54	53	425/2	0.5	7/8	7/8	4/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
55	54	213	1.0	0	0	4/4	4	1		V6	c	III		V6		V		6					M	1	0	5, 2, 1		1	5
55	54	214	1.0	1/4	1/4	4/4	4	1		V43	c	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
55	54	215	1.0	1/2	1/2	4/4	4	1		V7	c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
55	54	216	1.0	3/4	3/4	4/4	4	1		V65	c	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
56	55	217	1.0	0	0	4/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
56	55	218	2.0	1/4	1/4	4/4	4	1		I6	c	III		I6		I		6					M	1	0	4, 1, 0		0	4
56	55	220	0.5	3/4	3/4	4/4	4	1		V43	c	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
56	55	441/2	0.5	7/8	7/8	4/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
57	56	221	1.0	0	0	4/4	4	1		V6	c	III		V6		V		6					M	1	0	5, 2, 1		1	5
57	56	222	1.0	1/4	1/4	4/4	4	1		V43	c	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
57	56	223	1.0	1/2	1/2	4/4	4	1		V7	c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
57	56	224	1.0	3/4	3/4	4/4	4	1		V65	c	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
58	57	225	1.0	0	0	4/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
58	57	226	2.0	1/4	1/4	4/4	4	1		I6	c	III		I6		I		6					M	1	0	4, 1, 0		0	4
58	57	228	0.5	3/4	3/4	4/4	4	1		V43	c	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
58	57	457/2	1.0	7/8	7/8	4/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
59	58	459/2	1.0	1/8	1/8	4/4	4	1		IV	c	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
59	58	461/2	0.5	3/8	3/8	4/4	4	1		IV+	c	III		IV+		IV	+						+	1	0	-1, 3, 7		-1	-1
59	58	231	1.0	1/2	1/2	4/4	4	1		ii6	c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
59	58	232	0.5	3/4	3/4	4/4	4	1		#viio6/ii	c	III		#viio6/ii		#vii	o	6		ii			o	1	0	4, 1, 7		7	4
59	58	465/2	0.5	7/8	7/8	4/4	4	1		ii	c	III		ii		ii							m	1	0	2, -1, 3		2	2
60	59	233	1.0	0	0	4/4	4	1		V7	c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
60	59	234	1.0	1/4	1/4	4/4	4	1		V(64)	c	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
60	59	235	1.0	1/2	1/2	4/4	4	1		viio7/V	c	III		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
60	59	236	1.0	3/4	3/4	4/4	4	1		V2	c	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
61	60	237	3.0	0	0	4/4	4	1		I6	c	III		I6		I		6					M	1	0	4, 1, 0		0	4
61	60	240	0.5	3/4	3/4	4/4	4	1		V43	c	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
61	60	481/2	0.5	7/8	7/8	4/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
62	61	241	0.5	0	0	4/4	4	1		ii65	c	III		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
62	61	483/2	2.5	1/8	1/8	4/4	4	1		ii6	c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
62	61	244	0.5	3/4	3/4	4/4	4	1		V43/ii	c	III		V43/ii		V		43		ii			Mm7	1	0	4, 1, 3, 7		3	4
62	61	489/2	0.5	7/8	7/8	4/4	4	1		ii	c	III		ii		ii							m	1	0	2, -1, 3		2	2
63	62	245	3.0	0	0	4/4	4	1		#viio43/ii	c	III		#viio43/ii		#vii	o	43		ii			o7	1	0	1, -2, 7, 4		7	1
63	62	248	0.5	3/4	3/4	4/4	4	1		ii6	c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
63	62	497/2	0.5	7/8	7/8	4/4	4	1		V7/vi	c	III		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
64	63	249	1.5	0	0	4/4	4	1		ii6	c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
64	63	501/2	0.5	3/8	3/8	4/4	4	1		V7/vi	c	III		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
64	63	251	1.5	1/2	1/2	4/4	4	1		ii6	c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
64	63	505/2	0.5	7/8	7/8	4/4	4	1		V7/vi	c	III		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
65	64	253	1.0	0	0	4/4	4	1		ii6	c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
65	64	254	2.0	1/4	1/4	4/4	4	1		IV	c	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
65	64	256	1.0	3/4	3/4	4/4	4	1		i6	c	III		i6		i		6					m	1	0	-3, 1, 0		0	-3
66	65	257	1.0	0	0	4/4	4	1		V7/V	c	III		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
66	65	258	1.0	1/4	1/4	4/4	4	1		V7(+b9)/V	c	III		V7(+b9)/V		V		7	+b9	V			Mm7	1	0	2, 6, 3, 0	-3	2	2
66	65	259	2.0	1/2	1/2	4/4	4	1		viio43/V	c	III		viio43/V		vii	o	43		V			o7	1	0	0, -3, 6, 3		6	0
67	66	261	4.0	0	0	4/4	4	1		V6	c	III		V6		V		6					M	1	0	5, 2, 1		1	5
68	67	265	1.0	0	0	4/4	4	1		V2	c	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
68	67	266	1.0	1/4	1/4	4/4	4	1		V43	c	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
68	67	267	1.0	1/2	1/2	4/4	4	1		V65	c	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
68	67	268	1.0	3/4	3/4	4/4	4	1		V2	c	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
69	68	269	4.0	0	0	4/4	4	1		I6	c	III		I6		I		6					M	1	0	4, 1, 0		0	4
70	69	273	4.0	0	0	4/4	4	1		V7	c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
71	70	277	2.0	0	0	4/4	4	1		I\\	c	III		I		I						\\	M	1	0	0, 4, 1		0	0
71	70	279	4.0	1/2	1/2	4/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
72	71	283	4.0	1/2	1/2	4/4	4	1		ii	c	III		ii		ii							m	1	0	2, -1, 3		2	2
73	72	287	2.0	1/2	1/2	4/4	4	1		@none	c	III		@none		@none							m	1	0				
74	73	289	2.0	0	0	4/4	4	1		V	c	III		V		V							M	1	0	1, 5, 2		1	1
74	73	291	2.0	1/2	1/2	4/4	4	1		V7	c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
75	74	293	2.0	0	0	4/4	4	1		I\\	c	III		I		I						\\	M	1	0	0, 4, 1		0	0
75	74	295	4.0	1/2	1/2	4/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
76	75	299	4.0	1/2	1/2	4/4	4	1		ii	c	III		ii		ii							m	1	0	2, -1, 3		2	2
77	76	303	2.0	1/2	1/2	4/4	4	1		i.i	c	i		i		i							m	1	1	0, -3, 1		0	0
78	77			0	0	4/4	4	1	1	@none	c	i		@none		@none							m	1	1				
78	77			1/2	1/2	4/4	4	1	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
79	77	305	2.0	0	0	4/4	4	1	2	v.V6/V	c	v		V6/V		V		6		V			M	1	1	6, 3, 2		2	6
79	77	307	2.0	1/2	1/2	4/4	4	1	2	V7	c	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
80	78	309	3.0	0	0	4/4	4	1		i[i	c	v	i	i		i							m	1	1	0, -3, 1		0	0
80	78	312	3.0	3/4	3/4	4/4	4	1		#viio2	c	v	i	#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
81	79	315	1.0	1/2	1/2	4/4	4	1		i64]	c	v	i	i64		i		64					m	1	1	1, 0, -3		0	1
81	79	316	1.0	3/4	3/4	4/4	4	1		i.V2	c	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
82	80	317	1.0	0	0	4/4	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
82	80	318	1.0	1/4	1/4	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
