mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
26	24	70	70	1.0	0	0	3/4	4	1		iv.VI	c	iv		VI		VI							M	1	1	-4, 0, -3		-4	-4
26	24	71	71	1.0	1/4	1/4	3/4	4	1		i64	c	iv		i64		i		64					m	1	1	1, 0, -3		0	1
26	24	72	72	1.0	1/2	1/2	3/4	4	1		viio/V	c	iv		viio/V		vii	o			V			o	1	1	6, 3, 0		6	6
27	25	73	73	2.0	0	0	3/4	4	1		V(94)	c	iv		V(94)		V			94				M	1	1	1, 0, 2	-4	1	1
27	25	75	75	1.0	1/2	1/2	3/4	4	1		V2(4)	c	iv		V2(4)		V		2	4				Mm7	1	1	-1, 1, 0, 2		1	-1
28	26	76	76	1.0	0	0	3/4	4	1		i.VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
28	26	77	77	1.0	1/4	1/4	3/4	4	1		i64	c	i		i64		i		64					m	1	1	1, 0, -3		0	1
28	26	78	78	1.0	1/2	1/2	3/4	4	1		viio7/V	c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
29	27	79	79	1.0	0	0	3/4	4	1		V(4)	c	i		V(4)		V			4				M	1	1	1, 0, 2		1	1
29	27	80	80	1.0	1/4	1/4	3/4	4	1		V[V	c	i	V	V		V							M	1	1	1, 5, 2		1	1
29	27	81	81	1.0	1/2	1/2	3/4	4	1		#viio43	c	i	V	#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
30	28	82	82	1.0	0	0	3/4	4	1		i6(6)	c	i	V	i6(6)		i		6	6				m	1	1	-3, -4, 0		0	-3
30	28	83	83	1.0	1/4	1/4	3/4	4	1		i6	c	i	V	i6		i		6					m	1	1	-3, 1, 0		0	-3
30	28	84	84	1.0	1/2	1/2	3/4	4	1		viio43/V	c	i	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
31	29	85	85	1.0	0	0	3/4	4	1		V6(6)	c	i	V	V6(6)		V		6	6				M	1	1	5, -3, 1		1	5
31	29	86	86	1.0	1/4	1/4	3/4	4	1		V6	c	i	V	V6		V		6					M	1	1	5, 2, 1		1	5
31	29	87	87	1.0	1/2	1/2	3/4	4	1		#viio43	c	i	V	#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
32	30	88	88	1.0	0	0	3/4	4	1		i6(6)	c	i	V	i6(6)		i		6	6				m	1	1	-3, -4, 0		0	-3
32	30	89	89	1.0	1/4	1/4	3/4	4	1		i6	c	i	V	i6		i		6					m	1	1	-3, 1, 0		0	-3
32	30	90	90	1.0	1/2	1/2	3/4	4	1		viio7/V	c	i	V	viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
33	31	91	91	1.0	0	0	3/4	4	1		V(64)	c	i	V	V(64)		V			64				M	1	1	1, 0, -3		1	1
33	31	92	92	1.0	1/4	1/4	3/4	4	1		V	c	i	V	V		V							M	1	1	1, 5, 2		1	1
33	31	93	93	1.0	1/2	1/2	3/4	4	1		viio7/V	c	i	V	viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
34	32	94	94	1.0	0	0	3/4	4	1		V(64)	c	i	V	V(64)		V			64				M	1	1	1, 0, -3		1	1
34	32	95	95	1.0	1/4	1/4	3/4	4	1		V]\\	c	i	V	V		V						\\	M	1	1	1, 5, 2		1	1
34	32	96	96	1.0	1/2	1/2	3/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
35	33	97	97	2.0	0	0	3/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
35	33	99	99	1.0	1/2	1/2	3/4	4	1		III.V	c	III		V		V							M	1	0	1, 5, 2		1	1
36	34	100	100	2.0	0	0	3/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
36	34	102	102	1.0	1/2	1/2	3/4	4	1		IV6	c	III		IV6		IV		6					M	1	0	3, 0, -1		-1	3
37	35	103	103	2.0	0	0	3/4	4	1		I6	c	III		I6		I		6					M	1	0	4, 1, 0		0	4
37	35	105	105	1.0	1/2	1/2	3/4	4	1		viio65/V	c	III		viio65/V		vii	o	65		V			o7	1	0	3, 0, -3, 6		6	3
38	36	106	106	1.0	0	0	3/4	4	1		viio7/V	c	III		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
38	36	107	107	1.0	1/4	1/4	3/4	4	1		V	c	III		V		V							M	1	0	1, 5, 2		1	1
38	36	108	108	1.0	1/2	1/2	3/4	4	1		iv.#viio7	c	iv		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
39	37	109	109	1.0	0	0	3/4	4	1		V65	c	iv		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
39	37	110	110	1.0	1/4	1/4	3/4	4	1		I	c	iv		I		I							M	1	1	0, 4, 1		0	0
39	37	111	111	1.0	1/2	1/2	3/4	4	1		VI	c	iv		VI		VI							M	1	1	-4, 0, -3		-4	-4
40	38	112	112	1.0	0	0	3/4	4	1		viio7/V	c	iv		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
40	38	113	113	1.0	1/4	1/4	3/4	4	1		V	c	iv		V		V							M	1	1	1, 5, 2		1	1
40	38	114	114	1.0	1/2	1/2	3/4	4	1		i.Ger6	c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
41	39	115	115	1.0	0	0	3/4	4	1		V65/V	c	i		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
41	39	116	116	1.0	1/4	1/4	3/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
41	39	117	117	1.0	1/2	1/2	3/4	4	1		#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
42	40	118	118	1.0	0	0	3/4	4	1		#viio65	c	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
42	40	119	119	1.0	1/4	1/4	3/4	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
42	40	120	120	1.0	1/2	1/2	3/4	4	1		viio65/V	c	i		viio65/V		vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
43	41	121	121	1.0	0	0	3/4	4	1		#viio7	c	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
43	41	122	122	1.0	1/4	1/4	3/4	4	1		I	c	i		I		I							M	1	1	0, 4, 1		0	0
43	41	123	123	1.0	1/2	1/2	3/4	4	1		Ger6	c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
44	42	124	124	1.0	0	0	3/4	4	1		viio7/V	c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
44	42	125	125	1.0	1/4	1/4	3/4	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
44	42	126	126	1.0	1/2	1/2	3/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
45	43	127	127	1.0	0	0	3/4	4	1		i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
45	43	128	128	3.0	1/4	1/4	3/4	4	1		V[i64	c	i	V	i64		i		64					m	1	1	1, 0, -3		0	1
46	44	131	131	1.0	1/4	1/4	3/4	4	1		V	c	i	V	V		V							M	1	1	1, 5, 2		1	1
46	44	132	132	1.0	1/2	1/2	3/4	4	1		V6]	c	i	V	V6		V		6					M	1	1	5, 2, 1		1	5
47	45	133	133	1.0	0	0	3/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
47	45	134	134	2.0	1/4	1/4	3/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
48	46	136	136	1.0	0	0	3/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
48	46	137	137	4.0	1/4	1/4	3/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
49	47	141	141	2.0	1/2	1/2	3/4	4	1		V7(9)	c	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
50	48	143	143	2.0	1/4	1/4	3/4	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
51	49	145	145	1.5	0	0	3/4	4	1		V7(9)	c	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
51	49	293/2	293/2	1.5	3/8	3/8	3/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
52	50		148		0	0	3/4	4	1	1	i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
53	50	148	150	3.0	0	0	3/4	4	1	2	i	c	i		i		i							m	1	1	0, -3, 1		0	0
54	51	151	153	7.0	0	0	3/4	4	1		VI.I	c	VI		I		I							M	1	0	0, 4, 1		0	0
56	53	158	160	4.0	1/4	1/4	3/4	4	1		I64	c	VI		I64		I		64					M	1	0	1, 0, 4		0	1
57	54	162	164	1.0	1/2	1/2	3/4	4	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
58	55	163	165	7.0	0	0	3/4	4	1		V65	c	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
60	57	170	172	4.0	1/4	1/4	3/4	4	1		V7	c	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
61	58	174	176	1.0	1/2	1/2	3/4	4	1		viio	c	VI		viio		vii	o						o	1	0	5, 2, -1		5	5
62	59	175	177	6.0	0	0	3/4	4	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
64	61	181	183	3.0	0	0	3/4	4	1		III.viio6	c	III		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
65	62	184	186	3.0	0	0	3/4	4	1		V2	c	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
66	63	187	189	6.0	0	0	3/4	4	1		V65	c	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
68	65	193	195	5.0	0	0	3/4	4	1		V6	c	III		V6		V		6					M	1	0	5, 2, 1		1	5
69	66	198	200	1.0	1/2	1/2	3/4	4	1		V2	c	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
70	67	199	201	3.0	0	0	3/4	4	1		I6	c	III		I6		I		6					M	1	0	4, 1, 0		0	4
71	68	202	204	2.0	0	0	3/4	4	1		IV	c	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
71	68	204	206	1.0	1/2	1/2	3/4	4	1		ii6	c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
72	69	205	207	2.0	0	0	3/4	4	1		V(64)	c	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
72	69	207	209	0.5	1/2	1/2	3/4	4	1		V7(6)	c	III		V7(6)		V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
72	69	415/2	419/2	0.5	5/8	5/8	3/4	4	1		V7	c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
73	70	208	210	3.0	0	0	3/4	4	1		I\\	c	III		I		I						\\	M	1	0	0, 4, 1		0	0
74	71	211	213	7.0	0	0	3/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
76	73	218	220	4.0	1/4	1/4	3/4	4	1		I64	c	III		I64		I		64					M	1	0	1, 0, 4		0	1
77	74	222	224	1.0	1/2	1/2	3/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
78	75	223	225	6.0	0	0	3/4	4	1		V65	c	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
80	77	229	231	1.0	0	0	3/4	4	1		V65	c	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
80	77	230	232	4.0	1/4	1/4	3/4	4	1		V7	c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
81	78	234	236	1.0	1/2	1/2	3/4	4	1		V65	c	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
82	79	235	237	6.0	0	0	3/4	4	1		VI.V2	c	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
84	81	241	243	6.0	0	0	3/4	4	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
86	83	247	249	17.0	0	0	3/4	4	1		V65	c	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
91	88	264	266	0.5	1/2	1/2	3/4	4	1		V2(4)	c	VI		V2(4)		V		2	4				Mm7	1	0	-1, 1, 0, 2		1	-1
91	88	529/2	533/2	0.5	5/8	5/8	3/4	4	1		V2	c	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
92	89	265	267	3.0	0	0	3/4	4	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
93	90	268	270	2.0	0	0	3/4	4	1		IV	c	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
93	90	270	272	1.0	1/2	1/2	3/4	4	1		ii6	c	VI		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
94	91	271	273	2.0	0	0	3/4	4	1		V(64)	c	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
94	91	273	275	0.5	1/2	1/2	3/4	4	1		V7(6)	c	VI		V7(6)		V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
94	91	547/2	551/2	0.5	5/8	5/8	3/4	4	1		V7	c	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
95	92	274	276	3.0	0	0	3/4	4	1		I\\	c	VI		I		I						\\	M	1	0	0, 4, 1		0	0
96	93	277	279	2.0	0	0	3/4	4	1		V(64)	c	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
96	93	279	281	0.5	1/2	1/2	3/4	4	1		#viio7(6)/vi	c	VI		#viio7(6)/vi		#vii	o	7	6	vi			o7	1	0	8, 5, 4, -1		8	8
96	93	559/2	563/2	0.5	5/8	5/8	3/4	4	1		#viio7/vi	c	VI		#viio7/vi		#vii	o	7		vi			o7	1	0	8, 5, 2, -1		8	8
97	94	280	282	3.0	0	0	3/4	4	1		vi	c	VI		vi		vi							m	1	0	3, 0, 4		3	3
98	95	283	285	3.0	0	0	3/4	4	1		i.iio6	c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
99	96	286	288	3.0	0	0	3/4	4	1		viio7/V	c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
100	97	289	291	5.0	0	0	3/4	4	1		V\\	c	i		V		V						\\	M	1	1	1, 5, 2		1	1
