mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	0	1.0	-3	4/4	1/4	3/4						firstMeasure	2
2	2	1	1	4.0	-3	4/4	1	0						start	3
3	3	5	5	4.0	-3	4/4	1	0							4
4	4	9	9	4.0	-3	4/4	1	0					line		5
5	5	13	13	4.0	-3	4/4	1	0							6
6	6	17	17	4.0	-3	4/4	1	0							7
7	7	21	21	4.0	-3	4/4	1	0							8
8	8	25	25	4.0	-3	4/4	1	0					page		9
9	9	29	29	4.0	-3	4/4	1	0							10
10	10	33	33	4.0	-3	4/4	1	0							11
11	11	37	37	4.0	-3	4/4	1	0							12
12	12	41	41	4.0	-3	4/4	1	0					line		13
13	13	45	45	4.0	-3	4/4	1	0							14
14	14	49	49	4.0	-3	4/4	1	0							15
15	15	53	53	4.0	-3	4/4	1	0							16
16	16	57	57	4.0	-3	4/4	1	0					line		17
17	17	61	61	4.0	-3	4/4	1	0							18
18	18	65	65	4.0	-3	4/4	1	0							19
19	19	69	69	4.0	-3	4/4	1	0							20
20	20	73	73	4.0	-3	4/4	1	0					page		21
21	21	77	77	4.0	-3	4/4	1	0							22
22	22	81	81	4.0	-3	4/4	1	0							23
23	23	85	85	4.0	-3	4/4	1	0					line		24
24	24	89	89	4.0	-3	4/4	1	0							25
25	25	93	93	4.0	-3	4/4	1	0							26
26	26	97	97	4.0	-3	4/4	1	0							27
27	27	101	101	4.0	-3	4/4	1	0					line		28
28	28	105	105	4.0	-3	4/4	1	0							29
29	29	109	109	4.0	-3	4/4	1	0							30
30	30	113	113	4.0	-3	4/4	1	0							31
31	31	117	117	4.0	-3	4/4	1	0					page		32
32	32	121	121	4.0	-3	4/4	1	0							33
33	33	125	125	4.0	-3	4/4	1	0							34
34	34	129	129	4.0	-3	4/4	1	0							35
35	35	133	133	4.0	-3	4/4	1	0					line		36
36	36	137	137	4.0	-3	4/4	1	0							37
37	37	141	141	4.0	-3	4/4	1	0							38
38	38	145	145	4.0	-3	4/4	1	0					line		39
39	39	149	149	4.0	-3	4/4	1	0							40
40	40	153	153	4.0	-3	4/4	1	0							41
41	41	157	157	4.0	-3	4/4	1	0							42
42	42	161	161	4.0	-3	4/4	1	0					page		43
43	43	165	165	4.0	-3	4/4	1	0							44
44	44	169	169	4.0	-3	4/4	1	0							45
45	45	173	173	4.0	-3	4/4	1	0					line		46
46	46	177	177	4.0	-3	4/4	1	0							47
47	47	181	181	4.0	-3	4/4	1	0							48
48	48	185	185	4.0	-3	4/4	1	0							49
49	49	189	189	4.0	-3	4/4	1	0					line		50
50	50	193	193	4.0	-3	4/4	1	0							51
51	51	197	197	4.0	-3	4/4	1	0							52
52	52	201	201	4.0	-3	4/4	1	0					page		53
53	53	205	205	4.0	-3	4/4	1	0							54
54	54	209	209	4.0	-3	4/4	1	0							55
55	55	213	213	4.0	-3	4/4	1	0							56
56	56	217	217	4.0	-3	4/4	1	0					line		57
57	57	221	221	4.0	-3	4/4	1	0							58
58	58	225	225	4.0	-3	4/4	1	0							59
59	59	229	229	4.0	-3	4/4	1	0							60
60	60	233	233	4.0	-3	4/4	1	0					line		61
61	61	237	237	4.0	-3	4/4	1	0							62
62	62	241	241	4.0	-3	4/4	1	0							63
63	63	245	245	4.0	-3	4/4	1	0					page		64
64	64	249	249	4.0	-3	4/4	1	0							65
65	65	253	253	4.0	-3	4/4	1	0							66
66	66	257	257	4.0	-3	4/4	1	0					line		67
67	67	261	261	4.0	-3	4/4	1	0							68
68	68	265	265	4.0	-3	4/4	1	0					line		69
69	69	269	269	4.0	-3	4/4	1	0							70
70	70	273	273	4.0	-3	4/4	1	0							71
71	71	277	277	4.0	-3	4/4	1	0							72
72	72	281	281	4.0	-3	4/4	1	0							73
73	73	285	285	4.0	-3	4/4	1	0					page		74
74	74	289	289	4.0	-3	4/4	1	0							75
75	75	293	293	4.0	-3	4/4	1	0							76
76	76	297	297	4.0	-3	4/4	1	0							77
77	77	301	301	4.0	-3	4/4	1	0							78, 79
78	78		305	4.0	-3	4/4	1	0	1				line	end	2
79	79	305	309	4.0	-3	4/4	1	0	2					start	80
80	80	309	313	4.0	-3	4/4	1	0							81
81	81	313	317	4.0	-3	4/4	1	0					line		82
82	82	317	321	4.0	-3	4/4	1	0							83
83	83	321	325	4.0	-3	4/4	1	0							84
84	84	325	329	4.0	-3	4/4	1	0					page		85
85	85	329	333	4.0	-3	4/4	1	0							86
86	86	333	337	4.0	-3	4/4	1	0							87
87	87	337	341	4.0	-3	4/4	1	0					line		88
88	88	341	345	4.0	-3	4/4	1	0							89
89	89	345	349	4.0	-3	4/4	1	0							90
90	90	349	353	4.0	-3	4/4	1	0					line		91
91	91	353	357	4.0	-3	4/4	1	0							92
92	92	357	361	4.0	-3	4/4	1	0							93
93	93	361	365	4.0	-3	4/4	1	0					page		94
94	94	365	369	4.0	-3	4/4	1	0							95
95	95	369	373	4.0	-3	4/4	1	0							96
96	96	373	377	4.0	-3	4/4	1	0							97
97	97	377	381	4.0	-3	4/4	1	0					line		98
98	98	381	385	4.0	-3	4/4	1	0							99
99	99	385	389	4.0	-3	4/4	1	0							100
100	100	389	393	4.0	-3	4/4	1	0					line		101
101	101	393	397	4.0	-3	4/4	1	0							102
102	102	397	401	4.0	-3	4/4	1	0							103
103	103	401	405	4.0	-3	4/4	1	0					page		104
104	104	405	409	4.0	-3	4/4	1	0							105
105	105	409	413	4.0	-3	4/4	1	0							106
106	106	413	417	4.0	-3	4/4	1	0					line		107
107	107	417	421	4.0	-3	4/4	1	0							108
108	108	421	425	4.0	-3	4/4	1	0							109
109	109	425	429	4.0	-3	4/4	1	0					line		110
110	110	429	433	4.0	-3	4/4	1	0							111
111	111	433	437	4.0	-3	4/4	1	0							112
112	112	437	441	4.0	-3	4/4	1	0							113
113	113	441	445	4.0	-3	4/4	1	0					page		114
114	114	445	449	4.0	-3	4/4	1	0							115
115	115	449	453	4.0	-3	4/4	1	0							116
116	116	453	457	4.0	-3	4/4	1	0					line		117
117	117	457	461	4.0	-3	4/4	1	0							118
118	118	461	465	4.0	-3	4/4	1	0							119
119	119	465	469	4.0	-3	4/4	1	0					line		120
120	120	469	473	4.0	-3	4/4	1	0							121
121	121	473	477	4.0	-3	4/4	1	0							122
122	122	477	481	4.0	-3	4/4	1	0							123
123	123	481	485	4.0	-3	4/4	1	0					page		124
124	124	485	489	4.0	-3	4/4	1	0							125
125	125	489	493	4.0	-3	4/4	1	0							126
126	126	493	497	4.0	-3	4/4	1	0							127
127	127	497	501	4.0	-3	4/4	1	0					line		128
128	128	501	505	4.0	-3	4/4	1	0							129
129	129	505	509	4.0	-3	4/4	1	0							130
130	130	509	513	4.0	-3	4/4	1	0					line		131
131	131	513	517	4.0	-3	4/4	1	0							132
132	132	517	521	4.0	-3	4/4	1	0							133
133	133	521	525	4.0	-3	4/4	1	0							134
134	134	525	529	4.0	-3	4/4	1	0					page		135
135	135	529	533	4.0	-3	4/4	1	0							136
136	136	533	537	4.0	-3	4/4	1	0							137
137	137	537	541	4.0	-3	4/4	1	0					line		138
138	138	541	545	4.0	-3	4/4	1	0							139
139	139	545	549	4.0	-3	4/4	1	0							140
140	140	549	553	4.0	-3	4/4	1	0					line		141
141	141	553	557	4.0	-3	4/4	1	0							142
142	142	557	561	4.0	-3	4/4	1	0							143
143	143	561	565	4.0	-3	4/4	1	0							144
144	144	565	569	4.0	-3	4/4	1	0					page		145
145	145	569	573	4.0	-3	4/4	1	0							146
146	146	573	577	4.0	-3	4/4	1	0							147
147	147	577	581	4.0	-3	4/4	1	0							148
148	148	581	585	4.0	-3	4/4	1	0					line		149
149	149	585	589	4.0	-3	4/4	1	0							150
150	150	589	593	4.0	-3	4/4	1	0							151
151	151	593	597	4.0	-3	4/4	1	0							152
152	152	597	601	4.0	-3	4/4	1	0					line		153
153	153	601	605	4.0	-3	4/4	1	0							154
154	154	605	609	4.0	-3	4/4	1	0							155
155	155	609	613	4.0	-3	4/4	1	0							156
156	156	613	617	4.0	-3	4/4	1	0							157
