mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
197	195	573	588	3.0	1	6/8	3/4	0							198
198	196	576	591	3.0	1	6/8	3/4	0					line		199
199	197	579	594	3.0	1	6/8	3/4	0							200
200	198	582	597	3.0	1	6/8	3/4	0					line		201
201	199	585	600	3.0	1	6/8	3/4	0							202
202	200	588	603	3.0	1	6/8	3/4	0							203
203	201	591	606	3.0	1	6/8	3/4	0							204
204	202	594	609	3.0	1	6/8	3/4	0					line		205
205	203	597	612	3.0	1	6/8	3/4	0							206
206	204	600	615	3.0	1	6/8	3/4	0					line		207
207	205	603	618	3.0	1	6/8	3/4	0							208
208	206	606	621	3.0	1	6/8	3/4	0					line		209
209	207	609	624	3.0	1	6/8	3/4	0							210
210	205	612	627	3.0	1	6/8	3/4	0		-3			line		211
211	206		630	3.0	1	6/8	3/4	0	1						212
212	207		633	3.0	1	6/8	3/4	0	1				line		213
213	208		636	3.0	1	6/8	3/4	0	1						214
214	209		639	3.0	1	6/8	3/4	0	1					end	74, 215
215	209		642	3.0	1	6/8	3/4	0	1	-1					216
216	210	615	645	3.0	1	6/8	3/4	0					line		217
217	211	618	648	3.0	1	6/8	3/4	0							218
218	212	621	651	3.0	1	6/8	3/4	0							219
219	213	624	654	3.0	1	6/8	3/4	0							220
220	214	627	657	3.0	1	6/8	3/4	0					line		221
221	215	630	660	3.0	1	6/8	3/4	0							222
222	216	633	663	3.0	1	6/8	3/4	0							223
223	217	636	666	3.0	1	6/8	3/4	0							224
224	218	639	669	3.0	1	6/8	3/4	0					line		225
225	219	642	672	3.0	1	6/8	3/4	0							226
226	220	645	675	3.0	1	6/8	3/4	0							227
227	221	648	678	3.0	1	6/8	3/4	0							228
228	222	651	681	3.0	1	6/8	3/4	0					line		229
229	223	654	684	3.0	1	6/8	3/4	0							230
230	224	657	687	3.0	1	6/8	3/4	0							231
231	225	660	690	3.0	1	6/8	3/4	0							232
232	226	663	693	3.0	1	6/8	3/4	0					line		233
233	227	666	696	3.0	1	6/8	3/4	0							234
234	228	669	699	3.0	1	6/8	3/4	0							235
235	229	672	702	3.0	1	6/8	3/4	0							236
236	230	675	705	3.0	1	6/8	3/4	0					line		237
237	231	678	708	3.0	1	6/8	3/4	0							238
238	232	681	711	3.0	1	6/8	3/4	0							239
239	233	684	714	3.0	1	6/8	3/4	0							240
240	234	687	717	3.0	1	6/8	3/4	0					line		241
241	235	690	720	3.0	1	6/8	3/4	0							242
242	236	693	723	3.0	1	6/8	3/4	0							243
243	237	696	726	3.0	1	6/8	3/4	0							244
244	238	699	729	3.0	1	6/8	3/4	0					line		245
245	239	702	732	3.0	1	6/8	3/4	0							246
246	240	705	735	3.0	1	6/8	3/4	0							247
247	241	708	738	3.0	1	6/8	3/4	0							248
248	242	711	741	3.0	1	6/8	3/4	0					line		249
249	243	714	744	3.0	1	6/8	3/4	0							250
250	244	717	747	3.0	1	6/8	3/4	0					line		251
251	245	720	750	3.0	1	6/8	3/4	0							252
252	246	723	753	3.0	1	6/8	3/4	0					line		253
253	247	726	756	3.0	1	6/8	3/4	0							254
254	248	729	759	3.0	1	6/8	3/4	0							255
255	249	732	762	3.0	1	6/8	3/4	0							256
256	250	735	765	3.0	1	6/8	3/4	0					line		257
257	251	738	768	3.0	1	6/8	3/4	0							258
258	252	741	771	3.0	1	6/8	3/4	0					line		259
259	253	744	774	3.0	1	6/8	3/4	0							260
260	254	747	777	3.0	1	6/8	3/4	0							261
261	255	750	780	3.0	1	6/8	3/4	0				end		lastMeasure	-1
