mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	4.0	1	2/2	1	0					firstMeasure	2
2	2	4	4.0	1	2/2	1	0						3
3	3	8	4.0	1	2/2	1	0						4
4	4	12	4.0	1	2/2	1	0				line		5
5	5	16	4.0	1	2/2	1	0						6
6	6	20	4.0	1	2/2	1	0						7
7	7	24	4.0	1	2/2	1	0						8
8	8	28	4.0	1	2/2	1	0				line		9
9	9	32	4.0	1	2/2	1	0						10
10	10	36	4.0	1	2/2	1	0						11
11	11	40	4.0	1	2/2	1	0						12
12	12	44	4.0	1	2/2	1	0				line		13
13	13	48	4.0	1	2/2	1	0						14
14	14	52	4.0	1	2/2	1	0						15
15	15	56	4.0	1	2/2	1	0						16
16	16	60	4.0	1	2/2	1	0				line		17
17	17	64	4.0	1	2/2	1	0						18
18	18	68	4.0	1	2/2	1	0						19
19	19	72	4.0	1	2/2	1	0						20
20	20	76	4.0	1	2/2	1	0				line		21
21	21	80	4.0	1	2/2	1	0						22
22	22	84	4.0	1	2/2	1	0						23
23	23	88	4.0	1	2/2	1	0						24
24	24	92	4.0	1	2/2	1	0				line		25
25	25	96	4.0	1	2/2	1	0						26
26	26	100	4.0	1	2/2	1	0						27
27	27	104	4.0	1	2/2	1	0						28
28	28	108	4.0	1	2/2	1	0				line		29
29	29	112	4.0	1	2/2	1	0						30
30	30	116	4.0	1	2/2	1	0						31
31	31	120	4.0	1	2/2	1	0						32
32	32	124	4.0	1	2/2	1	0				line		33
33	33	128	4.0	1	2/2	1	0						34
34	34	132	4.0	1	2/2	1	0						35
35	35	136	4.0	1	2/2	1	0						36
36	36	140	4.0	1	2/2	1	0				line		37
37	37	144	4.0	1	2/2	1	0						38
38	38	148	4.0	1	2/2	1	0						39
39	39	152	4.0	1	2/2	1	0						40
40	40	156	4.0	1	2/2	1	0				line		41
41	41	160	4.0	1	2/2	1	0						42
42	42	164	4.0	1	2/2	1	0						43
43	43	168	4.0	1	2/2	1	0						44
44	44	172	4.0	1	2/2	1	0				line		45
45	45	176	4.0	1	2/2	1	0						46
46	46	180	4.0	1	2/2	1	0						47
47	47	184	4.0	1	2/2	1	0						48
48	48	188	4.0	1	2/2	1	0				line		49
49	49	192	4.0	1	2/2	1	0						50
50	50	196	4.0	1	2/2	1	0						51
51	51	200	4.0	1	2/2	1	0						52
52	52	204	4.0	1	2/2	1	0				line		53
53	53	208	4.0	1	2/2	1	0						54
54	54	212	4.0	1	2/2	1	0						55
55	55	216	4.0	1	2/2	1	0						56
56	56	220	4.0	1	2/2	1	0				line		57
57	57	224	4.0	1	2/2	1	0						58
58	58	228	4.0	1	2/2	1	0						59
59	59	232	4.0	1	2/2	1	0						60
60	60	236	4.0	1	2/2	1	0				line		61
61	61	240	4.0	1	2/2	1	0						62
62	62	244	4.0	1	2/2	1	0						63
63	63	248	4.0	1	2/2	1	0						64
64	64	252	4.0	1	2/2	1	0				line		65
65	65	256	4.0	1	2/2	1	0						66
66	66	260	4.0	1	2/2	1	0						67
67	67	264	4.0	1	2/2	1	0						68
68	68	268	4.0	1	2/2	1	0				line		69
69	69	272	4.0	1	2/2	1	0						70
70	70	276	4.0	1	2/2	1	0						71
71	71	280	4.0	1	2/2	1	0						72
72	72	284	4.0	1	2/2	1	0				line		73
73	73	288	4.0	1	2/2	1	0						74
74	74	292	4.0	1	2/2	1	0						75
75	75	296	4.0	1	2/2	1	0						76
76	76	300	4.0	1	2/2	1	0				line		77
77	77	304	4.0	1	2/2	1	0						78
78	78	308	4.0	1	2/2	1	0						79
79	79	312	4.0	1	2/2	1	0						80
80	80	316	4.0	1	2/2	1	0				line		81
81	81	320	4.0	1	2/2	1	0						82
82	82	324	4.0	1	2/2	1	0						83
83	83	328	4.0	1	2/2	1	0						84
84	84	332	4.0	1	2/2	1	0				line		85
85	85	336	4.0	1	2/2	1	0						86
86	86	340	4.0	1	2/2	1	0						87
87	87	344	4.0	1	2/2	1	0						88
88	88	348	4.0	1	2/2	1	0				line		89
89	89	352	4.0	1	2/2	1	0						90
90	90	356	4.0	1	2/2	1	0						91
91	91	360	4.0	1	2/2	1	0						92
92	92	364	4.0	1	2/2	1	0				line		93
93	93	368	4.0	1	2/2	1	0						94
94	94	372	4.0	1	2/2	1	0						95
95	95	376	4.0	1	2/2	1	0						96
96	96	380	4.0	1	2/2	1	0				line		97
97	97	384	4.0	1	2/2	1	0						98
98	98	388	4.0	1	2/2	1	0						99
99	99	392	4.0	1	2/2	1	0						100
100	100	396	4.0	1	2/2	1	0				line		101
101	101	400	4.0	1	2/2	1	0						102
102	102	404	4.0	1	2/2	1	0						103
103	103	408	4.0	1	2/2	1	0						104
104	104	412	4.0	1	2/2	1	0				line		105
105	105	416	4.0	1	2/2	1	0						106
106	106	420	4.0	1	2/2	1	0						107
107	107	424	4.0	1	2/2	1	0						108
108	108	428	4.0	1	2/2	1	0				line		109
109	109	432	4.0	1	2/2	1	0						110
110	110	436	4.0	1	2/2	1	0						111
111	111	440	4.0	1	2/2	1	0						112
112	112	444	4.0	1	2/2	1	0				line		113
113	113	448	4.0	1	2/2	1	0						114
114	114	452	4.0	1	2/2	1	0						115
115	115	456	4.0	1	2/2	1	0						116
116	116	460	4.0	1	2/2	1	0				line		117
117	117	464	4.0	1	2/2	1	0						118
118	118	468	4.0	1	2/2	1	0						119
119	119	472	4.0	1	2/2	1	0						120
120	120	476	4.0	1	2/2	1	0				line		121
121	121	480	4.0	1	2/2	1	0						122
122	122	484	4.0	1	2/2	1	0						123
123	123	488	4.0	1	2/2	1	0						124
124	124	492	4.0	1	2/2	1	0				line		125
125	125	496	4.0	1	2/2	1	0						126
126	126	500	4.0	1	2/2	1	0						127
127	127	504	4.0	1	2/2	1	0						128
128	128	508	4.0	1	2/2	1	0				line		129
129	129	512	4.0	1	2/2	1	0						130
130	130	516	4.0	1	2/2	1	0						131
131	131	520	4.0	1	2/2	1	0						132
132	132	524	4.0	1	2/2	1	0				line		133
133	133	528	4.0	1	2/2	1	0						134
134	134	532	4.0	1	2/2	1	0						135
135	135	536	4.0	1	2/2	1	0						136
136	136	540	4.0	1	2/2	1	0				line		137
137	137	544	4.0	1	2/2	1	0						138
138	138	548	4.0	1	2/2	1	0						139
139	139	552	4.0	1	2/2	1	0						140
140	140	556	4.0	1	2/2	1	0				line		141
141	141	560	4.0	1	2/2	1	0						142
142	142	564	4.0	1	2/2	1	0						143
143	143	568	4.0	1	2/2	1	0						144
144	144	572	4.0	1	2/2	1	0				line		145
145	145	576	4.0	1	2/2	1	0						146
146	146	580	4.0	1	2/2	1	0						147
147	147	584	4.0	1	2/2	1	0						148
148	148	588	4.0	1	2/2	1	0				line		149
149	149	592	4.0	1	2/2	1	0						150
150	150	596	4.0	1	2/2	1	0						151
151	151	600	4.0	1	2/2	1	0						152
152	152	604	4.0	1	2/2	1	0				line		153
153	153	608	4.0	1	2/2	1	0						154
154	154	612	4.0	1	2/2	1	0						155
155	155	616	4.0	1	2/2	1	0						156
156	156	620	4.0	1	2/2	1	0				line		157
157	157	624	4.0	1	2/2	1	0						158
158	158	628	4.0	1	2/2	1	0						159
159	159	632	4.0	1	2/2	1	0						160
160	160	636	4.0	1	2/2	1	0				line		161
161	161	640	4.0	1	2/2	1	0						162
162	162	644	4.0	1	2/2	1	0						163
163	163	648	4.0	1	2/2	1	0						164
164	164	652	4.0	1	2/2	1	0				line		165
165	165	656	4.0	1	2/2	1	0						166
166	166	660	4.0	1	2/2	1	0						167
167	167	664	4.0	1	2/2	1	0						168
168	168	668	4.0	1	2/2	1	0				line		169
169	169	672	4.0	1	2/2	1	0						170
170	170	676	4.0	1	2/2	1	0						171
171	171	680	4.0	1	2/2	1	0						172
172	172	684	4.0	1	2/2	1	0				line		173
173	173	688	4.0	1	2/2	1	0						174
174	174	692	4.0	1	2/2	1	0						175
175	175	696	4.0	1	2/2	1	0						176
176	176	700	4.0	1	2/2	1	0				line		177
177	177	704	4.0	1	2/2	1	0						178
178	178	708	4.0	1	2/2	1	0						179
179	179	712	4.0	1	2/2	1	0						180
180	180	716	4.0	1	2/2	1	0				line		181
181	181	720	4.0	1	2/2	1	0						182
182	182	724	4.0	1	2/2	1	0						183
183	183	728	4.0	1	2/2	1	0						184
184	184	732	4.0	1	2/2	1	0				line		185
185	185	736	4.0	1	2/2	1	0						186
186	186	740	4.0	1	2/2	1	0						187
187	187	744	4.0	1	2/2	1	0						188
188	188	748	4.0	1	2/2	1	0				line		189
189	189	752	4.0	1	2/2	1	0						190
190	190	756	4.0	1	2/2	1	0						191
191	191	760	4.0	1	2/2	1	0						192
192	192	764	4.0	1	2/2	1	0				line		193
193	193	768	4.0	1	2/2	1	0						194
194	194	772	4.0	1	2/2	1	0						195
195	195	776	4.0	1	2/2	1	0						196
196	196	780	4.0	1	2/2	1	0				line		197
197	197	784	4.0	1	2/2	1	0						198
198	198	788	4.0	1	2/2	1	0						199
199	199	792	4.0	1	2/2	1	0						200
200	200	796	4.0	1	2/2	1	0				line		201
201	201	800	4.0	1	2/2	1	0						202
202	202	804	4.0	1	2/2	1	0						203
203	203	808	4.0	1	2/2	1	0						204
204	204	812	4.0	1	2/2	1	0				line		205
205	205	816	4.0	1	2/2	1	0						206
206	206	820	4.0	1	2/2	1	0						207
207	207	824	4.0	1	2/2	1	0						208
208	208	828	4.0	1	2/2	1	0				line		209
209	209	832	4.0	1	2/2	1	0						210
210	210	836	4.0	1	2/2	1	0						211
211	211	840	4.0	1	2/2	1	0						212
212	212	844	4.0	1	2/2	1	0				line		213
213	213	848	4.0	1	2/2	1	0						214
214	214	852	4.0	1	2/2	1	0						215
215	215	856	4.0	1	2/2	1	0						216
216	216	860	4.0	1	2/2	1	0				line		217
217	217	864	4.0	1	2/2	1	0						218
218	218	868	4.0	1	2/2	1	0						219
219	219	872	4.0	1	2/2	1	0						220
220	220	876	4.0	1	2/2	1	0				line		221
221	221	880	4.0	1	2/2	1	0						222
222	222	884	4.0	1	2/2	1	0						223
223	223	888	4.0	1	2/2	1	0						224
224	224	892	4.0	1	2/2	1	0				line		225
225	225	896	4.0	1	2/2	1	0						226
226	226	900	4.0	1	2/2	1	0						227
227	227	904	4.0	1	2/2	1	0						228
228	228	908	4.0	1	2/2	1	0				line		229
229	229	912	4.0	1	2/2	1	0						230
230	230	916	4.0	1	2/2	1	0						231
231	231	920	4.0	1	2/2	1	0						232
232	232	924	4.0	1	2/2	1	0				line		233
233	233	928	4.0	1	2/2	1	0						234
234	234	932	4.0	1	2/2	1	0						235
235	235	936	4.0	1	2/2	1	0						236
236	236	940	4.0	1	2/2	1	0				line		237
237	237	944	4.0	1	2/2	1	0						238
238	238	948	4.0	1	2/2	1	0						239
239	239	952	4.0	1	2/2	1	0						240
240	240	956	4.0	1	2/2	1	0				line		241
241	241	960	4.0	1	2/2	1	0						242
242	242	964	4.0	1	2/2	1	0						243
243	243	968	4.0	1	2/2	1	0						244
244	244	972	4.0	1	2/2	1	0				line		245
245	245	976	4.0	1	2/2	1	0						246
246	246	980	4.0	1	2/2	1	0						247
247	247	984	4.0	1	2/2	1	0						248
248	248	988	4.0	1	2/2	1	0				line		249
249	249	992	4.0	1	2/2	1	0						250
250	250	996	4.0	1	2/2	1	0						251
251	251	1000	4.0	1	2/2	1	0						252
252	252	1004	4.0	1	2/2	1	0				line		253
253	253	1008	4.0	1	2/2	1	0						254
254	254	1012	4.0	1	2/2	1	0						255
255	255	1016	4.0	1	2/2	1	0						256
256	256	1020	4.0	1	2/2	1	0				line		257
257	257	1024	4.0	1	2/2	1	0						258
258	258	1028	4.0	1	2/2	1	0						259
259	259	1032	4.0	1	2/2	1	0						260
260	260	1036	4.0	1	2/2	1	0				line		261
261	261	1040	4.0	1	2/2	1	0						262
262	262	1044	4.0	1	2/2	1	0						263
263	263	1048	4.0	1	2/2	1	0						264
264	264	1052	4.0	1	2/2	1	0				line		265
265	265	1056	4.0	1	2/2	1	0						266
266	266	1060	4.0	1	2/2	1	0						267
267	267	1064	4.0	1	2/2	1	0						268
268	268	1068	4.0	1	2/2	1	0				line		269
269	269	1072	4.0	1	2/2	1	0						270
270	270	1076	4.0	1	2/2	1	0						271
271	271	1080	4.0	1	2/2	1	0						272
272	272	1084	4.0	1	2/2	1	0				line		273
273	273	1088	4.0	1	2/2	1	0						274
274	274	1092	4.0	1	2/2	1	0						275
275	275	1096	4.0	1	2/2	1	0						276
276	276	1100	4.0	1	2/2	1	0				line		277
277	277	1104	4.0	1	2/2	1	0						278
278	278	1108	4.0	1	2/2	1	0						279
279	279	1112	4.0	1	2/2	1	0						280
280	280	1116	4.0	1	2/2	1	0				line		281
281	281	1120	4.0	1	2/2	1	0						282
282	282	1124	4.0	1	2/2	1	0						283
283	283	1128	4.0	1	2/2	1	0						284
284	284	1132	4.0	1	2/2	1	0				line		285
285	285	1136	4.0	1	2/2	1	0						286
286	286	1140	4.0	1	2/2	1	0						287
287	287	1144	4.0	1	2/2	1	0						288
288	288	1148	4.0	1	2/2	1	0				line		289
289	289	1152	4.0	1	2/2	1	0						290
290	290	1156	4.0	1	2/2	1	0						291
291	291	1160	4.0	1	2/2	1	0						292
292	292	1164	4.0	1	2/2	1	0				line		293
293	293	1168	4.0	1	2/2	1	0						294
294	294	1172	4.0	1	2/2	1	0						295
295	295	1176	4.0	1	2/2	1	0						296
296	296	1180	4.0	1	2/2	1	0				line		297
297	297	1184	4.0	1	2/2	1	0						298
298	298	1188	4.0	1	2/2	1	0						299
299	299	1192	4.0	1	2/2	1	0						300
300	300	1196	4.0	1	2/2	1	0				line		301
301	301	1200	4.0	1	2/2	1	0						302
302	302	1204	4.0	1	2/2	1	0						303
303	303	1208	4.0	1	2/2	1	0						304
304	304	1212	4.0	1	2/2	1	0				line		305
305	305	1216	4.0	1	2/2	1	0						306
306	306	1220	4.0	1	2/2	1	0						307
307	307	1224	4.0	1	2/2	1	0						308
308	308	1228	4.0	1	2/2	1	0				line		309
309	309	1232	4.0	1	2/2	1	0						310
310	310	1236	4.0	1	2/2	1	0						311
311	311	1240	4.0	1	2/2	1	0						312
312	312	1244	4.0	1	2/2	1	0				line		313
313	313	1248	4.0	1	2/2	1	0						314
314	314	1252	4.0	1	2/2	1	0						315
315	315	1256	4.0	1	2/2	1	0						316
316	316	1260	4.0	1	2/2	1	0				line		317
317	317	1264	4.0	1	2/2	1	0						318
318	318	1268	4.0	1	2/2	1	0						319
319	319	1272	4.0	1	2/2	1	0						320
320	320	1276	4.0	1	2/2	1	0				line		321
321	321	1280	4.0	1	2/2	1	0						322
322	322	1284	4.0	1	2/2	1	0						323
323	323	1288	4.0	1	2/2	1	0						324
324	324	1292	4.0	1	2/2	1	0				line		325
325	325	1296	4.0	1	2/2	1	0						326
326	326	1300	4.0	1	2/2	1	0						327
327	327	1304	4.0	1	2/2	1	0						328
328	328	1308	4.0	1	2/2	1	0				line		329
329	329	1312	4.0	1	2/2	1	0						330
330	330	1316	4.0	1	2/2	1	0						331
331	331	1320	4.0	1	2/2	1	0						332
332	332	1324	4.0	1	2/2	1	0				line		333
333	333	1328	4.0	1	2/2	1	0						334
334	334	1332	4.0	1	2/2	1	0						335
335	335	1336	4.0	1	2/2	1	0						336
336	336	1340	4.0	1	2/2	1	0				line		337
337	337	1344	4.0	1	2/2	1	0						338
338	338	1348	4.0	1	2/2	1	0						339
339	339	1352	4.0	1	2/2	1	0						340
340	340	1356	4.0	1	2/2	1	0				line		341
341	341	1360	4.0	1	2/2	1	0						342
342	342	1364	4.0	1	2/2	1	0						343
343	343	1368	4.0	1	2/2	1	0						344
344	344	1372	4.0	1	2/2	1	0				line		345
345	345	1376	4.0	1	2/2	1	0						346
346	346	1380	4.0	1	2/2	1	0						347
347	347	1384	4.0	1	2/2	1	0						348
348	348	1388	4.0	1	2/2	1	0				line		349
349	349	1392	4.0	1	2/2	1	0						350
350	350	1396	4.0	1	2/2	1	0						351
351	351	1400	4.0	1	2/2	1	0						352
352	352	1404	4.0	1	2/2	1	0				line		353
353	353	1408	4.0	1	2/2	1	0						354
354	354	1412	4.0	1	2/2	1	0						355
355	355	1416	4.0	1	2/2	1	0						356
356	356	1420	4.0	1	2/2	1	0				line		357
357	357	1424	4.0	1	2/2	1	0						358
358	358	1428	4.0	1	2/2	1	0						359
359	359	1432	4.0	1	2/2	1	0						360
360	360	1436	4.0	1	2/2	1	0				line		361
361	361	1440	4.0	1	2/2	1	0						362
362	362	1444	4.0	1	2/2	1	0						363
363	363	1448	4.0	1	2/2	1	0						364
364	364	1452	4.0	1	2/2	1	0				line		365
365	365	1456	4.0	1	2/2	1	0						366
366	366	1460	4.0	1	2/2	1	0						367
367	367	1464	4.0	1	2/2	1	0						368
