mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	0	1.0	3	3/4	1/4	1/2						firstMeasure	2
2	2	1	1	3.0	3	3/4	3/4	0							3
3	3	4	4	3.0	3	3/4	3/4	0							4
4	4	7	7	3.0	3	3/4	3/4	0							5
5	5	10	10	3.0	3	3/4	3/4	0					line		6
6	6	13	13	3.0	3	3/4	3/4	0							7
7	7	16	16	3.0	3	3/4	3/4	0							8
8	8	19	19	3.0	3	3/4	3/4	0							9
9	9	22	22	3.0	3	3/4	3/4	0							10
10	10	25	25	3.0	3	3/4	3/4	0							11
11	11	28	28	3.0	3	3/4	3/4	0					line		12
12	12	31	31	3.0	3	3/4	3/4	0							13
13	13	34	34	3.0	3	3/4	3/4	0							14
14	14	37	37	3.0	3	3/4	3/4	0							15
15	15	40	40	3.0	3	3/4	3/4	0							16
16	16	43	43	3.0	3	3/4	3/4	0							17
17	17	46	46	3.0	3	3/4	3/4	0					page		18
18	18	49	49	3.0	3	3/4	3/4	0							19
19	19	52	52	3.0	3	3/4	3/4	0							20
20	20	55	55	3.0	3	3/4	3/4	0							21
21	21	58	58	3.0	3	3/4	3/4	0							22
22	22	61	61	3.0	3	3/4	3/4	0							23
23	23	64	64	3.0	3	3/4	3/4	0					line		24
24	24	67	67	3.0	3	3/4	3/4	0							25
25	25	70	70	3.0	3	3/4	3/4	0							26
26	26	73	73	3.0	3	3/4	3/4	0						start	27
27	27	76	76	3.0	3	3/4	3/4	0							28
28	28	79	79	3.0	3	3/4	3/4	0							29
29	29	82	82	3.0	3	3/4	3/4	0					line		30
30	30	85	85	3.0	3	3/4	3/4	0							31
31	31	88	88	3.0	3	3/4	3/4	0							32
32	32	91	91	3.0	3	3/4	3/4	0							33
33	33	94	94	3.0	3	3/4	3/4	0							34
34	34	97	97	3.0	3	3/4	3/4	0					page		35
35	35	100	100	3.0	3	3/4	3/4	0							36
36	36	103	103	3.0	3	3/4	3/4	0							37
37	37	106	106	3.0	3	3/4	3/4	0							38
38	38	109	109	3.0	3	3/4	3/4	0							39
39	39	112	112	3.0	3	3/4	3/4	0					line		40
40	40	115	115	3.0	3	3/4	3/4	0							41
41	41	118	118	3.0	3	3/4	3/4	0							42
42	42	121	121	3.0	3	3/4	3/4	0							43
43	43	124	124	3.0	3	3/4	3/4	0							44
44	44	127	127	3.0	3	3/4	3/4	0							45
45	45	130	130	3.0	3	3/4	3/4	0					line		46
46	46	133	133	3.0	3	3/4	3/4	0							47
47	47	136	136	3.0	3	3/4	3/4	0							48
48	48	139	139	3.0	3	3/4	3/4	0							49
49	49	142	142	3.0	3	3/4	3/4	0							50
50	50	145	145	3.0	3	3/4	3/4	0							51
51	51	148	148	3.0	3	3/4	3/4	0							52
52	52	151	151	3.0	3	3/4	3/4	0					page		53
53	53	154	154	3.0	3	3/4	3/4	0							54
54	54	157	157	3.0	3	3/4	3/4	0							55
55	55	160	160	3.0	3	3/4	3/4	0							56
56	56	163	163	3.0	3	3/4	3/4	0							57
57	57	166	166	3.0	3	3/4	3/4	0							58
58	58	169	169	3.0	3	3/4	3/4	0					line		59
59	59	172	172	3.0	3	3/4	3/4	0							60
60	60	175	175	3.0	3	3/4	3/4	0							61
61	61	178	178	3.0	3	3/4	3/4	0							62
62	62	181	181	3.0	3	3/4	3/4	0							63
63	63	184	184	3.0	3	3/4	3/4	0							64
64	64	187	187	3.0	3	3/4	3/4	0					line		65
65	65	190	190	3.0	3	3/4	3/4	0							66
66	66	193	193	3.0	3	3/4	3/4	0							67
67	67	196	196	3.0	3	3/4	3/4	0							68
68	68	199	199	3.0	3	3/4	3/4	0							69
69	69	202	202	3.0	3	3/4	3/4	0							70
70	70	205	205	3.0	3	3/4	3/4	0					page		71
71	71	208	208	3.0	3	3/4	3/4	0							72
72	72	211	211	3.0	3	3/4	3/4	0							73
73	73	214	214	3.0	3	3/4	3/4	0							74
74	74	217	217	3.0	3	3/4	3/4	0							75
75	75	220	220	3.0	3	3/4	3/4	0							76
76	76	223	223	3.0	3	3/4	3/4	0					line		77
77	77	226	226	3.0	3	3/4	3/4	0							78
78	78	229	229	3.0	3	3/4	3/4	0							79
79	79	232	232	3.0	3	3/4	3/4	0							80
80	80	235	235	3.0	3	3/4	3/4	0							81
81	81	238	238	3.0	3	3/4	3/4	0							82, 83
82	82		241	3.0	3	3/4	3/4	0	1					end	26
83	83	241	244	2.0	3	3/4	1/2	0	2			end	line		84
84	84	243	246	1.0	3	3/4	1/4	1/2				start-repeat		start	85
85	85	244	247	3.0	3	3/4	3/4	0							86
86	86	247	250	3.0	3	3/4	3/4	0							87
87	87	250	253	3.0	3	3/4	3/4	0							88
88	88	253	256	3.0	3	3/4	3/4	0							89
89	89	256	259	3.0	3	3/4	3/4	0							90
90	90	259	262	3.0	3	3/4	3/4	0					page		91
91	91	262	265	3.0	3	3/4	3/4	0							92
92	92	265	268	2.0	3	3/4	1/2	0						end	84, 93
93	93	267	270	1.0	3	3/4	1/4	1/2						start	94
94	94	268	271	3.0	3	3/4	3/4	0							95
95	95	271	274	3.0	3	3/4	3/4	0							96
96	96	274	277	3.0	3	3/4	3/4	0							97
97	97	277	280	3.0	3	3/4	3/4	0					line		98
98	98	280	283	3.0	3	3/4	3/4	0							99
99	99	283	286	3.0	3	3/4	3/4	0							100
100	100	286	289	3.0	3	3/4	3/4	0							101
101	101	289	292	3.0	3	3/4	3/4	0							102
102	102	292	295	3.0	3	3/4	3/4	0							103
103	103	295	298	3.0	3	3/4	3/4	0					line		104
104	104	298	301	3.0	3	3/4	3/4	0							105
105	105	301	304	3.0	3	3/4	3/4	0							106
106	106	304	307	3.0	3	3/4	3/4	0							107
107	107	307	310	3.0	3	3/4	3/4	0							108
108	108	310	313	3.0	3	3/4	3/4	0							109
109	109	313	316	2.0	3	3/4	1/2	0					page	lastMeasure	93, -1
