mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	0	3.0	1	6/8	3/4	0						firstMeasure	2
2	2	3	3	3.0	1	6/8	3/4	0						start	3
3	3	6	6	3.0	1	6/8	3/4	0							4
4	4	9	9	3.0	1	6/8	3/4	0							5
5	5	12	12	3.0	1	6/8	3/4	0							6
6	6	15	15	3.0	1	6/8	3/4	0							7
7	7	18	18	3.0	1	6/8	3/4	0							8
8	8	21	21	3.0	1	6/8	3/4	0							9
9	9	24	24	3.0	1	6/8	3/4	0					line		10
10	10	27	27	3.0	1	6/8	3/4	0							11
11	11	30	30	3.0	1	6/8	3/4	0							12
12	12	33	33	3.0	1	6/8	3/4	0							13
13	13	36	36	3.0	1	6/8	3/4	0							14
14	14	39	39	3.0	1	6/8	3/4	0							15
15	15	42	42	3.0	1	6/8	3/4	0							16
16	16	45	45	3.0	1	6/8	3/4	0					line		17
17	17	48	48	3.0	1	6/8	3/4	0							18
18	18	51	51	3.0	1	6/8	3/4	0							19
19	19	54	54	3.0	1	6/8	3/4	0							20
20	20	57	57	3.0	1	6/8	3/4	0							21
21	21	60	60	3.0	1	6/8	3/4	0							22
22	22	63	63	3.0	1	6/8	3/4	0							23
23	23	66	66	3.0	1	6/8	3/4	0					line		24
24	24	69	69	3.0	1	6/8	3/4	0							25
25	25	72	72	3.0	1	6/8	3/4	0							26
26	26	75	75	3.0	1	6/8	3/4	0							27
27	27	78	78	3.0	1	6/8	3/4	0							28
28	28	81	81	3.0	1	6/8	3/4	0							29
29	29	84	84	3.0	1	6/8	3/4	0					page		30
30	30	87	87	3.0	1	6/8	3/4	0							31
31	31	90	90	3.0	1	6/8	3/4	0							32
32	32	93	93	3.0	1	6/8	3/4	0							33
33	33	96	96	3.0	1	6/8	3/4	0							34
34	34	99	99	3.0	1	6/8	3/4	0							35
35	35	102	102	3.0	1	6/8	3/4	0					line		36
36	36	105	105	3.0	1	6/8	3/4	0							37
37	37	108	108	3.0	1	6/8	3/4	0							38
38	38	111	111	3.0	1	6/8	3/4	0							39
39	39	114	114	3.0	1	6/8	3/4	0							40
40	40	117	117	3.0	1	6/8	3/4	0					line		41
41	41	120	120	3.0	1	6/8	3/4	0							42
42	42	123	123	3.0	1	6/8	3/4	0							43
43	43	126	126	3.0	1	6/8	3/4	0							44
44	44	129	129	3.0	1	6/8	3/4	0							45
45	45	132	132	3.0	1	6/8	3/4	0					line		46
46	46	135	135	3.0	1	6/8	3/4	0							47
47	47	138	138	3.0	1	6/8	3/4	0							48
48	48	141	141	3.0	1	6/8	3/4	0							49
49	49	144	144	3.0	1	6/8	3/4	0							50
50	50	147	147	3.0	1	6/8	3/4	0							51
51	51	150	150	3.0	1	6/8	3/4	0							52
52	52	153	153	3.0	1	6/8	3/4	0					line		53
53	53	156	156	3.0	1	6/8	3/4	0							54
54	54	159	159	3.0	1	6/8	3/4	0							55
55	55	162	162	3.0	1	6/8	3/4	0							56
56	56	165	165	3.0	1	6/8	3/4	0							57
57	57	168	168	3.0	1	6/8	3/4	0							58
58	58	171	171	3.0	1	6/8	3/4	0							59
59	59	174	174	3.0	1	6/8	3/4	0					page		60
60	60	177	177	3.0	1	6/8	3/4	0							61
61	61	180	180	3.0	1	6/8	3/4	0							62
62	62	183	183	3.0	1	6/8	3/4	0							63
63	63	186	186	3.0	1	6/8	3/4	0							64
64	64	189	189	3.0	1	6/8	3/4	0							65
65	65	192	192	3.0	1	6/8	3/4	0							66
66	66	195	195	3.0	1	6/8	3/4	0					line		67
67	67	198	198	3.0	1	6/8	3/4	0							68
68	68	201	201	3.0	1	6/8	3/4	0							69
69	69		204	3.0	1	6/8	3/4	0	1						70
70	70		207	3.0	1	6/8	3/4	0	1					end	2, 71
71	71		210	3.0	1	6/8	3/4	0	1						72
72	72	204	213	3.0	1	6/8	3/4	0							73
73	73	207	216	3.0	1	6/8	3/4	0				double	line		74
74	74	210	219	3.0	1	6/8	3/4	0				start-repeat		start	75
75	75	213	222	3.0	1	6/8	3/4	0							76
76	76	216	225	3.0	1	6/8	3/4	0							77
77	77	219	228	3.0	1	6/8	3/4	0							78
78	78	222	231	3.0	1	6/8	3/4	0							79
79	79	225	234	3.0	1	6/8	3/4	0							80
80	80	228	237	3.0	1	6/8	3/4	0							81
81	81	231	240	3.0	1	6/8	3/4	0							82
82	82	234	243	3.0	1	6/8	3/4	0							83
83	83	237	246	3.0	1	6/8	3/4	0							84
84	84	240	249	3.0	1	6/8	3/4	0							85
85	85	243	252	3.0	1	6/8	3/4	0					line		86
86	86	246	255	3.0	1	6/8	3/4	0							87
87	87	249	258	3.0	1	6/8	3/4	0							88
88	88	252	261	3.0	1	6/8	3/4	0							89
89	89	255	264	3.0	1	6/8	3/4	0							90
90	90	258	267	3.0	1	6/8	3/4	0							91
91	91	261	270	3.0	1	6/8	3/4	0					line		92
92	92	264	273	3.0	1	6/8	3/4	0							93
93	93	267	276	3.0	1	6/8	3/4	0							94
94	94	270	279	3.0	1	6/8	3/4	0							95
95	95	273	282	3.0	1	6/8	3/4	0							96
96	96	276	285	3.0	1	6/8	3/4	0							97
97	97	279	288	3.0	1	6/8	3/4	0							98
98	98	282	291	3.0	1	6/8	3/4	0							99
99	99	285	294	3.0	1	6/8	3/4	0					page		100
100	100	288	297	3.0	1	6/8	3/4	0							101
101	101	291	300	3.0	1	6/8	3/4	0							102
102	102	294	303	3.0	1	6/8	3/4	0							103
103	103	297	306	3.0	1	6/8	3/4	0							104
104	104	300	309	3.0	1	6/8	3/4	0							105
105	105	303	312	3.0	1	6/8	3/4	0							106
106	106	306	315	3.0	1	6/8	3/4	0							107
107	107	309	318	3.0	1	6/8	3/4	0					line		108
108	108	312	321	3.0	1	6/8	3/4	0							109
109	109	315	324	3.0	1	6/8	3/4	0							110
110	110	318	327	3.0	1	6/8	3/4	0							111
111	111	321	330	3.0	1	6/8	3/4	0							112
112	112	324	333	3.0	1	6/8	3/4	0					line		113
113	113	327	336	3.0	1	6/8	3/4	0							114
114	114	330	339	3.0	1	6/8	3/4	0							115
115	115	333	342	3.0	1	6/8	3/4	0							116
116	116	336	345	3.0	1	6/8	3/4	0							117
117	117	339	348	3.0	1	6/8	3/4	0					line		118
118	118	342	351	3.0	1	6/8	3/4	0							119
119	119	345	354	3.0	1	6/8	3/4	0							120
120	120	348	357	3.0	1	6/8	3/4	0							121
121	121	351	360	3.0	1	6/8	3/4	0							122
122	122	354	363	3.0	1	6/8	3/4	0					line		123
123	123	357	366	3.0	1	6/8	3/4	0							124
124	124	360	369	3.0	1	6/8	3/4	0							125
125	125	363	372	3.0	1	6/8	3/4	0							126
126	126	366	375	3.0	1	6/8	3/4	0							127
127	127	369	378	3.0	1	6/8	3/4	0							128
128	128	372	381	3.0	1	6/8	3/4	0					page		129
129	129	375	384	3.0	1	6/8	3/4	0							130
130	130	378	387	3.0	1	6/8	3/4	0							131
131	131	381	390	3.0	1	6/8	3/4	0							132
132	132	384	393	3.0	1	6/8	3/4	0							133
133	133	387	396	3.0	1	6/8	3/4	0					line		134
134	134	390	399	3.0	1	6/8	3/4	0							135
135	135	393	402	3.0	1	6/8	3/4	0							136
136	136	396	405	3.0	1	6/8	3/4	0							137
137	137	399	408	3.0	1	6/8	3/4	0							138
138	138	402	411	3.0	1	6/8	3/4	0							139
139	139	405	414	3.0	1	6/8	3/4	0							140
140	140	408	417	3.0	1	6/8	3/4	0					line		141
141	141	411	420	3.0	1	6/8	3/4	0							142
142	142	414	423	3.0	1	6/8	3/4	0							143
143	143	417	426	3.0	1	6/8	3/4	0							144
144	144	420	429	3.0	1	6/8	3/4	0							145
145	145	423	432	3.0	1	6/8	3/4	0							146
146	146	426	435	3.0	1	6/8	3/4	0							147
147	147	429	438	3.0	1	6/8	3/4	0					line		148
148	148	432	441	3.0	1	6/8	3/4	0							149
149	149	435	444	3.0	1	6/8	3/4	0							150
150	150	438	447	3.0	1	6/8	3/4	0							151
151	151	441	450	3.0	1	6/8	3/4	0							152
152	152	444	453	3.0	1	6/8	3/4	0							153
153	153	447	456	3.0	1	6/8	3/4	0							154
154	154	450	459	3.0	1	6/8	3/4	0							155
155	155	453	462	3.0	1	6/8	3/4	0							156
156	156	456	465	3.0	1	6/8	3/4	0					line		157
157	157	459	468	3.0	1	6/8	3/4	0							158
158	158	462	471	3.0	1	6/8	3/4	0							159
159	159	465	474	3.0	1	6/8	3/4	0							160
160	160	468	477	3.0	1	6/8	3/4	0							161
161	161	471	480	3.0	1	6/8	3/4	0					page		162
162	162	474	483	3.0	1	6/8	3/4	0							163
163	163	477	486	3.0	1	6/8	3/4	0							164
164	164	480	489	3.0	1	6/8	3/4	0							165
165	165	483	492	3.0	1	6/8	3/4	0							166
166	166	486	495	3.0	1	6/8	3/4	0					line		167
167	167	489	498	3.0	1	6/8	3/4	0							168
168	168	492	501	3.0	1	6/8	3/4	0							169
169	169	495	504	3.0	1	6/8	3/4	0							170
170	170	498	507	3.0	1	6/8	3/4	0							171
171	171	501	510	3.0	1	6/8	3/4	0					line		172
172	172	504	513	3.0	1	6/8	3/4	0							173
173	173	507	516	3.0	1	6/8	3/4	0							174
174	174	510	519	3.0	1	6/8	3/4	0							175
175	175	513	522	3.0	1	6/8	3/4	0							176
176	176	516	525	3.0	1	6/8	3/4	0					line		177
177	177	519	528	3.0	1	6/8	3/4	0							178
178	178	522	531	3.0	1	6/8	3/4	0							179
179	179	525	534	3.0	1	6/8	3/4	0							180
180	180	528	537	3.0	1	6/8	3/4	0							181
181	181	531	540	3.0	1	6/8	3/4	0					line		182
182	182	534	543	3.0	1	6/8	3/4	0							183
183	183	537	546	3.0	1	6/8	3/4	0							184
184	184	540	549	3.0	1	6/8	3/4	0							185
185	185	543	552	3.0	1	6/8	3/4	0							186
186	186	546	555	3.0	1	6/8	3/4	0					page		187
187	187	549	558	3.0	1	6/8	3/4	0							188
188	188	552	561	3.0	1	6/8	3/4	0							189
189	189	555	564	3.0	1	6/8	3/4	0							190
190	190	558	567	3.0	1	6/8	3/4	0							191
191	191	561	570	3.0	1	6/8	3/4	0							192
192	192	564	573	3.0	1	6/8	3/4	0					line		193
193	193	567	576	3.0	1	6/8	3/4	0							194
194	194	570	579	3.0	1	6/8	3/4	0							195
195	195	573	582	3.0	1	6/8	3/4	0							196
196	196	576	585	3.0	1	6/8	3/4	0							197
197	197	579	588	3.0	1	6/8	3/4	0							198
198	198	582	591	3.0	1	6/8	3/4	0							199
