mc	mn	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
87	83	-1	3/4	3/4	0							88
88	84	-1	3/4	3/4	0					page		89
89	85	-1	3/4	3/4	0							90
90	86	-1	3/4	3/4	0							91
91	87	-1	3/4	3/4	0							92
92	88	-1	3/4	3/4	0							93
93	89	-1	3/4	3/4	0					line		94
94	90	-1	3/4	3/4	0							95
95	91	-1	3/4	3/4	0							96
96	92	-1	3/4	3/4	0							97
97	93	-1	3/4	3/4	0							98
98	94	-1	3/4	3/4	0							99
99	95	-1	3/4	3/4	0					line		100
100	96	-1	3/4	3/4	0							101
101	97	-1	3/4	3/4	0							102
102	98	-1	3/4	3/4	0				double			103
103	99	2	3/4	3/4	0							104
104	100	2	3/4	3/4	0							105
105	101	2	3/4	3/4	0					page		106
106	102	2	3/4	3/4	0							107
107	103	2	3/4	3/4	0							108
108	104	2	3/4	3/4	0							109
109	105	2	3/4	3/4	0							110
110	106	2	3/4	3/4	0							111
111	107	2	3/4	3/4	0							112
112	108	2	3/4	3/4	0					line		113
113	109	2	3/4	3/4	0							114
114	110	2	3/4	3/4	0							115
115	111	2	3/4	3/4	0							116
116	112	2	3/4	3/4	0							117
117	113	2	3/4	3/4	0							118
118	114	2	3/4	3/4	0							119
119	115	2	3/4	3/4	0					line		120
120	116	2	3/4	3/4	0							121
121	117	2	3/4	3/4	0							122
122	118	2	3/4	3/4	0							123
123	119	2	3/4	3/4	0							124
124	120	2	3/4	3/4	0							125
125	121	2	3/4	3/4	0							126
126	122	2	3/4	3/4	0					page		127
127	123	2	3/4	3/4	0							128
128	124	2	3/4	3/4	0							129
129	125	2	3/4	3/4	0							130
130	126	2	3/4	3/4	0							131
131	127	2	3/4	3/4	0							132
132	128	2	3/4	3/4	0							133
133	129	2	3/4	3/4	0					line		134
134	130	2	3/4	3/4	0							135
135	131	2	3/4	3/4	0							136
136	132	2	3/4	3/4	0							137
137	133	2	3/4	3/4	0							138
138	134	2	3/4	3/4	0							139
139	135	2	3/4	3/4	0							140
140	136	2	3/4	3/4	0					line		141
141	137	2	3/4	3/4	0							142
142	138	2	3/4	3/4	0							143
143	139	2	3/4	3/4	0							144
144	140	2	3/4	3/4	0							145
145	141	2	3/4	3/4	0							146
146	142	2	3/4	3/4	0							147
147	143	2	3/4	3/4	0					page		148
148	144	2	3/4	3/4	0							149
149	145	2	3/4	3/4	0							150
150	146	2	3/4	3/4	0							151
151	147	2	3/4	3/4	0							152
152	148	2	3/4	3/4	0							153
153	149	2	3/4	3/4	0							154
154	150	2	3/4	3/4	0					line		155
155	151	2	3/4	3/4	0							156
156	152	2	3/4	3/4	0							157
157	153	2	3/4	3/4	0							158
158	154	2	3/4	3/4	0							159
159	155	2	3/4	3/4	0							160
160	156	2	3/4	3/4	0							161
161	157	2	3/4	3/4	0					line		162
162	158	2	3/4	3/4	0							163
163	159	2	3/4	3/4	0							164
164	160	2	3/4	3/4	0							165
165	161	2	3/4	3/4	0							166
166	162	2	3/4	3/4	0							167
167	163	2	3/4	3/4	0							168
168	164	2	3/4	3/4	0					page		169
169	165	2	3/4	3/4	0							170
170	166	2	3/4	3/4	0							171
171	167	2	3/4	3/4	0							172
172	168	2	3/4	1/2	0				end		lastMeasure	-1
