mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	0	1.0	1	3/4	1/4	1/2			1			firstMeasure	2
2	1	1	1	3.0	1	3/4	3/4	0							3
3	2	4	4	3.0	1	3/4	3/4	0							4
4	3	7	7	3.0	1	3/4	3/4	0							5
5	4	10	10	3.0	1	3/4	3/4	0					line		6
6	5	13	13	3.0	1	3/4	3/4	0							7
7	6	16	16	3.0	1	3/4	3/4	0							8
8	7	19	19	3.0	1	3/4	3/4	0							9
9	8	22	22	2.0	1	3/4	1/2	0						end	1, 10
10	9	24	24	1.0	1	3/4	1/4	1/2					page	start	11
11	10	25	25	3.0	1	3/4	3/4	0							12
12	11	28	28	3.0	1	3/4	3/4	0							13
13	12	31	31	3.0	1	3/4	3/4	0							14
14	13	34	34	3.0	1	3/4	3/4	0							15
15	14	37	37	3.0	1	3/4	3/4	0					line		16
16	15	40	40	3.0	1	3/4	3/4	0							17
17	16	43	43	3.0	1	3/4	3/4	0							18
18	17	46	46	3.0	1	3/4	3/4	0							19
19	18	49	49	3.0	1	3/4	3/4	0							20
20	19	52	52	3.0	1	3/4	3/4	0					line		21
21	20	55	55	3.0	1	3/4	3/4	0							22
22	21	58	58	3.0	1	3/4	3/4	0							23
23	22	61	61	3.0	1	3/4	3/4	0							24
24	23	64	64	3.0	1	3/4	3/4	0					page		25
25	24	67	67	3.0	1	3/4	3/4	0							26
26	25	70	70	3.0	1	3/4	3/4	0							27
27	26	73	73	3.0	1	3/4	3/4	0							28
28	27	76	76	3.0	1	3/4	3/4	0					line		29
29	28	79	79	3.0	1	3/4	3/4	0							30
30	29	82	82	3.0	1	3/4	3/4	0							31
31	30	85	85	3.0	1	3/4	3/4	0							32
32	31	88	88	3.0	1	3/4	3/4	0							33
33	32	91	91	3.0	1	3/4	3/4	0					line		34
34	33	94	94	3.0	1	3/4	3/4	0							35
35	34	97	97	3.0	1	3/4	3/4	0							36
36	35	100	100	3.0	1	3/4	3/4	0							37
37	36	103	103	3.0	1	3/4	3/4	0							38
38	37	106	106	3.0	1	3/4	3/4	0					page		39
39	38	109	109	3.0	1	3/4	3/4	0							40
40	39	112	112	3.0	1	3/4	3/4	0							41
41	40	115	115	3.0	1	3/4	3/4	0							42
42	41	118	118	3.0	1	3/4	3/4	0							43
43	42	121	121	3.0	1	3/4	3/4	0					line		44
44	43	124	124	3.0	1	3/4	3/4	0							45
45	44	127	127	2.0	1	3/4	1/2	0						end	10, 46
46	45	129	129	1.0	0	3/4	1/4	1/2							47
47	46	130	130	3.0	0	3/4	3/4	0							48
48	47	133	133	3.0	0	3/4	3/4	0					line		49
49	48	136	136	3.0	0	3/4	3/4	0							50
50	49	139	139	3.0	0	3/4	3/4	0							51
51	50	142	142	3.0	0	3/4	3/4	0							52
52	51	145	145	3.0	0	3/4	3/4	0							53
53	52	148	148	3.0	0	3/4	3/4	0							54
54	53	151	151	2.0	0	3/4	1/2	0					page	end	46, 55
55	54	153	153	1.0	0	3/4	1/4	1/2				start-repeat		start	56
56	55	154	154	3.0	0	3/4	3/4	0							57
57	56	157	157	3.0	0	3/4	3/4	0							58
58	57	160	160	3.0	0	3/4	3/4	0							59
59	58	163	163	3.0	0	3/4	3/4	0					line		60
60	59	166	166	3.0	0	3/4	3/4	0							61
61	60	169	169	3.0	0	3/4	3/4	0							62
62	61	172	172	3.0	0	3/4	3/4	0							63
63	62	175	175	3.0	0	3/4	3/4	0							64
64	63	178	178	3.0	0	3/4	3/4	0					line		65
65	64	181	181	3.0	0	3/4	3/4	0							66
66	65	184	184	3.0	0	3/4	3/4	0							67
67	66	187	187	3.0	0	3/4	3/4	0							68
68	67	190	190	3.0	0	3/4	3/4	0							69
69	68	193	193	3.0	0	3/4	3/4	0					page		70
70	69	196	196	3.0	0	3/4	3/4	0							71
71	70	199	199	3.0	0	3/4	3/4	0							72
72	71	202	202	3.0	0	3/4	3/4	0							73
73	72	205	205	3.0	0	3/4	3/4	0							74
74	73	208	208	3.0	0	3/4	3/4	0					line		75
75	74	211	211	3.0	0	3/4	3/4	0							76
76	75	214	214	3.0	0	3/4	3/4	0							77
77	76	217	217	3.0	0	3/4	3/4	0							78
78	77	220	220	3.0	0	3/4	3/4	0					line		79
79	78	223	223	3.0	0	3/4	3/4	0							80
80	79	226	226	3.0	0	3/4	3/4	0							81
81	80	229	229	3.0	0	3/4	3/4	0							82
82	81	232	232	3.0	0	3/4	3/4	0					page		83
83	82	235	235	2.0	0	3/4	1/2	0						end	55, 84
84	83		237	3.0	0	3/4	3/4	0	1					start	85
85	84	237	240	3.0	0	3/4	3/4	0							86
86	85	240	243	3.0	0	3/4	3/4	0							87
87	86	243	246	3.0	0	3/4	3/4	0					line		88
88	87	246	249	3.0	0	3/4	3/4	0							89
89	88	249	252	3.0	0	3/4	3/4	0							90
90	89	252	255	3.0	0	3/4	3/4	0							91
91	90	255	258	3.0	0	3/4	3/4	0							92
92	91	258	261	2.0	0	3/4	1/2	0				end		lastMeasure	84, -1
