mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
165	165	486	492	3.0	2	3/4	3/4	0				double			166
166	166	489	495	3.0	-3	3/4	3/4	0							167
167	167	492	498	3.0	-3	3/4	3/4	0							168
168	168	495	501	3.0	-3	3/4	3/4	0							169
169	169	498	504	3.0	-3	3/4	3/4	0					line		170
170	170	501	507	3.0	-3	3/4	3/4	0							171
171	171	504	510	3.0	-3	3/4	3/4	0							172
172	172	507	513	3.0	-3	3/4	3/4	0							173
173	173	510	516	3.0	-3	3/4	3/4	0							174
174	174	513	519	3.0	-3	3/4	3/4	0							175
175	175	516	522	3.0	-3	3/4	3/4	0					line		176
176	176	519	525	3.0	-3	3/4	3/4	0							177
177	177	522	528	3.0	-3	3/4	3/4	0							178
178	178	525	531	3.0	-3	3/4	3/4	0							179
179	179	528	534	3.0	-3	3/4	3/4	0							180
180	180	531	537	3.0	-3	3/4	3/4	0							181
181	181	534	540	3.0	-3	3/4	3/4	0							182
182	182	537	543	3.0	-3	3/4	3/4	0					page		183
183	183	540	546	3.0	-3	3/4	3/4	0				double			184
184	184	543	549	3.0	-4	3/4	3/4	0							185
185	185	546	552	3.0	-4	3/4	3/4	0							186
186	186	549	555	3.0	-4	3/4	3/4	0							187
187	187	552	558	3.0	-4	3/4	3/4	0					line		188
188	188	555	561	3.0	-4	3/4	3/4	0							189
189	189	558	564	3.0	-4	3/4	3/4	0							190
190	190	561	567	3.0	-4	3/4	3/4	0							191
191	191	564	570	3.0	-4	3/4	3/4	0							192
192	192	567	573	3.0	-4	3/4	3/4	0							193
193	193	570	576	3.0	-4	3/4	3/4	0					line		194
194	194	573	579	3.0	-4	3/4	3/4	0							195
195	195	576	582	3.0	-4	3/4	3/4	0							196
196	196	579	585	3.0	-4	3/4	3/4	0							197
197	197	582	588	3.0	-4	3/4	3/4	0							198
198	198	585	591	3.0	-4	3/4	3/4	0							199
199	199	588	594	3.0	-4	3/4	3/4	0							200
200	200	591	597	3.0	-4	3/4	3/4	0					line		201
201	201	594	600	3.0	-4	3/4	3/4	0							202
202	202	597	603	3.0	-4	3/4	3/4	0							203
203	203	600	606	3.0	-4	3/4	3/4	0							204
204	204	603	609	3.0	-4	3/4	3/4	0							205
205	205	606	612	3.0	-4	3/4	3/4	0							206
206	206	609	615	3.0	-4	3/4	3/4	0							207
207	207	612	618	3.0	-4	3/4	3/4	0				end		lastMeasure	-1
