mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	0	3.0	0	6/8	3/4	0				start-repeat		start	2
2	2	3	3	3.0	0	6/8	3/4	0							3
3	3	6	6	3.0	0	6/8	3/4	0							4
4	4	9	9	3.0	0	6/8	3/4	0							5
5	5		12	3.0	0	6/8	3/4	0	1						6
6	6		15	3.0	0	6/8	3/4	0	1					end	1, 7
7	7		18	3.0	0	6/8	3/4	0	1						8
8	8	12	21	3.0	0	6/8	3/4	0					line		9
9	9	15	24	3.0	0	6/8	3/4	0				start-repeat		start	10
10	10	18	27	3.0	0	6/8	3/4	0							11
11	11	21	30	3.0	0	6/8	3/4	0							12
12	12	24	33	3.0	0	6/8	3/4	0							13
13	13	27	36	3.0	0	6/8	3/4	0							14
14	14	30	39	3.0	0	6/8	3/4	0							15
15	15	33	42	3.0	0	6/8	3/4	0							16
16	16	36	45	3.0	0	6/8	3/4	0					line		17
17	17	39	48	3.0	0	6/8	3/4	0							18
18	18	42	51	3.0	0	6/8	3/4	0							19
19	19	45	54	3.0	0	6/8	3/4	0							20
20	20	48	57	3.0	0	6/8	3/4	0							21
21	21	51	60	3.0	0	6/8	3/4	0							22
22	22		63	3.0	0	6/8	3/4	0	1					end	9, 23
23	23		66	3.0	0	6/8	3/4	0	1						24
24	24	54	69	3.0	0	6/8	3/4	0					page		25
25	25	57	72	3.0	0	6/8	3/4	0							26
26	26	60	75	3.0	0	6/8	3/4	0							27
27	27	63	78	3.0	0	6/8	3/4	0							28
28	28	66	81	3.0	0	6/8	3/4	0							29
29	29	69	84	3.0	0	6/8	3/4	0							30
30	30	72	87	3.0	0	6/8	3/4	0							31
31	31	75	90	3.0	0	6/8	3/4	0							32
32	32	78	93	3.0	0	6/8	3/4	0					line		33
33	33	81	96	3.0	0	6/8	3/4	0							34
34	34	84	99	3.0	0	6/8	3/4	0							35
35	35	87	102	3.0	0	6/8	3/4	0							36
36	36	90	105	3.0	0	6/8	3/4	0							37
37	37	93	108	3.0	0	6/8	3/4	0							38
38	38	96	111	3.0	0	6/8	3/4	0							39
39	39	99	114	3.0	0	6/8	3/4	0							40
40	40	102	117	3.0	0	6/8	3/4	0					line		41
41	41	105	120	3.0	0	6/8	3/4	0							42
42	42	108	123	3.0	0	6/8	3/4	0							43
43	43	111	126	3.0	0	6/8	3/4	0							44
44	44	114	129	3.0	0	6/8	3/4	0							45
45	45	117	132	3.0	0	6/8	3/4	0							46
46	46	120	135	3.0	0	6/8	3/4	0							47
47	47	123	138	3.0	0	6/8	3/4	0							48
48	48	126	141	3.0	0	6/8	3/4	0					line		49
