mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	0	4.0	-5	2/2	1	0						firstMeasure	2
2	2	4	4	4.0	-5	2/2	1	0							3
3	3	8	8	4.0	-5	2/2	1	0							4
4	4	12	12	4.0	-5	2/2	1	0							5
5	5	16	16	4.0	-5	2/2	1	0							6
6	6	20	20	4.0	-5	2/2	1	0							7
7	7	24	24	4.0	-5	2/2	1	0					line		8
8	8	28	28	4.0	-5	2/2	1	0						end	1, 9
9	9	32	32	4.0	-5	2/2	1	0						start	10
10	10	36	36	4.0	-5	2/2	1	0							11
11	11	40	40	4.0	-5	2/2	1	0							12
12	12	44	44	4.0	-5	2/2	1	0							13
13	13	48	48	4.0	-5	2/2	1	0							14
14	14	52	52	4.0	-5	2/2	1	0					line		15
15	15	56	56	4.0	-5	2/2	1	0							16
16	16	60	60	4.0	-5	2/2	1	0						end	9, 17
17	17	64	64	6.0	-2	6/4	3/2	0						start	18
18	18	70	70	6.0	-2	6/4	3/2	0							19
19	19	76	76	6.0	-2	6/4	3/2	0							20
20	20	82	82	6.0	-2	6/4	3/2	0					page		21
21	21	88	88	6.0	-2	6/4	3/2	0							22
22	22	94	94	6.0	-2	6/4	3/2	0							23
23	23	100	100	6.0	-2	6/4	3/2	0							24
24	24		106	6.0	-2	6/4	3/2	0	1					end	17, 25
25	25		112	6.0	-2	6/4	3/2	0	1						26
26	26	106	118	6.0	-2	6/4	3/2	0				start-repeat		start	27
27	27	112	124	6.0	-2	6/4	3/2	0					line		28
28	28	118	130	6.0	-2	6/4	3/2	0							29
29	29	124	136	6.0	-2	6/4	3/2	0							30
30	30	130	142	6.0	-2	6/4	3/2	0							31
31	31	136	148	6.0	-2	6/4	3/2	0							32
32	32	142	154	6.0	-2	6/4	3/2	0							33
33	33	148	160	6.0	-2	6/4	3/2	0							34
34	34	154	166	6.0	-2	6/4	3/2	0					line		35
35	35	160	172	6.0	-2	6/4	3/2	0							36
36	36	166	178	6.0	-2	6/4	3/2	0							37
37	37	172	184	6.0	-2	6/4	3/2	0							38
38	38	178	190	6.0	-2	6/4	3/2	0							39
39	39	184	196	6.0	-2	6/4	3/2	0							40
40	40	190	202	6.0	-2	6/4	3/2	0							41
41	41	196	208	6.0	-2	6/4	3/2	0					line		42
42	42	202	214	6.0	-2	6/4	3/2	0							43
43	43	208	220	6.0	-2	6/4	3/2	0							44
44	44	214	226	6.0	-2	6/4	3/2	0							45
45	45	220	232	6.0	-2	6/4	3/2	0							46
46	46	226	238	6.0	-2	6/4	3/2	0							47
47	47	232	244	6.0	-2	6/4	3/2	0							48
48	48		250	6.0	-2	6/4	3/2	0	1				page	end	26, 49
49	49		256	6.0	-2	6/4	3/2	0	1						50
50	50	238	262	6.0	-2	6/4	3/2	0							51
51	51	244	268	6.0	-2	6/4	3/2	0							52
52	52	250	274	6.0	-2	6/4	3/2	0							53
53	53	256	280	6.0	-2	6/4	3/2	0							54
54	54	262	286	6.0	-2	6/4	3/2	0							55
55	55	268	292	6.0	-2	6/4	3/2	0							56
56	56	274	298	6.0	-2	6/4	3/2	0							57
57	57	280	304	6.0	-2	6/4	3/2	0					line		58
58	58	286	310	4.0	-2	2/2	1	0							59
59	59	290	314	4.0	-2	2/2	1	0							60
60	60	294	318	6.0	-2	6/4	3/2	0							61
61	61	300	324	6.0	-2	6/4	3/2	0							62
62	62	306	330	4.0	-2	2/2	1	0							63
63	63	310	334	4.0	-2	2/2	1	0							64
64	64	314	338	6.0	-2	6/4	3/2	0							65
65	65	320	344	6.0	-2	6/4	3/2	0				double	line		66
66	66	326	350	4.0	-5	2/2	1	0							67
67	67	330	354	4.0	-5	2/2	1	0							68
68	68	334	358	4.0	-5	2/2	1	0							69
69	69	338	362	4.0	-5	2/2	1	0							70
70	70	342	366	4.0	-5	2/2	1	0							71
71	71	346	370	4.0	-5	2/2	1	0					line		72
72	72	350	374	4.0	-5	2/2	1	0							73
73	73	354	378	4.0	-5	2/2	1	0							74
74	74	358	382	4.0	-5	2/2	1	0							75
75	75	362	386	4.0	-5	2/2	1	0							76
76	76	366	390	4.0	-5	2/2	1	0							77
77	77	370	394	4.0	-5	2/2	1	0							78
78	78	374	398	4.0	-5	2/2	1	0					page		79
79	79	378	402	4.0	-5	2/2	1	0							80
80	80	382	406	4.0	-5	2/2	1	0							81
81	81	386	410	4.0	-5	2/2	1	0							82
82	82	390	414	4.0	-5	2/2	1	0							83
83	83	394	418	4.0	-5	2/2	1	0							84
84	84	398	422	4.0	-5	2/2	1	0							85
85	85	402	426	4.0	-5	2/2	1	0					line		86
86	86	406	430	4.0	-5	2/2	1	0							87
87	87	410	434	4.0	-5	2/2	1	0							88
88	88	414	438	4.0	-5	2/2	1	0							89
89	89	418	442	4.0	-5	2/2	1	0							90
90	90	422	446	4.0	-5	2/2	1	0							91
91	91	426	450	4.0	-5	2/2	1	0							92
92	92	430	454	4.0	-5	2/2	1	0					line		93
93	93	434	458	4.0	-5	2/2	1	0							94
94	94	438	462	4.0	-5	2/2	1	0							95
95	95	442	466	4.0	-5	2/2	1	0							96
96	96	446	470	4.0	-5	2/2	1	0							97
97	97	450	474	4.0	-5	2/2	1	0							98
98	98	454	478	4.0	-5	2/2	1	0							99
99	99	458	482	4.0	-5	2/2	1	0					line		100
100	100	462	486	4.0	-5	2/2	1	0							101
101	101	466	490	4.0	-5	2/2	1	0							102
102	102	470	494	4.0	-5	2/2	1	0							103
103	103	474	498	4.0	-5	2/2	1	0							104
104	104	478	502	4.0	-5	2/2	1	0							105
105	105	482	506	4.0	-5	2/2	1	0							106
106	106	486	510	4.0	-5	2/2	1	0							107
107	107	490	514	4.0	-5	2/2	1	0				end		lastMeasure	-1
