mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	0	1.5	-3	3/4	3/8	3/8				start-repeat		start	2
2	2	3/2	3/2	3.0	-3	3/4	3/4	0							3
3	3	9/2	9/2	3.0	-3	3/4	3/4	0							4
4	4	15/2	15/2	3.0	-3	3/4	3/4	0							5
5	5	21/2	21/2	3.0	-3	3/4	3/4	0							6
6	6	27/2	27/2	3.0	-3	3/4	3/4	0					line		7
7	7	33/2	33/2	3.0	-3	3/4	3/4	0							8
8	8	39/2	39/2	3.0	-3	3/4	3/4	0							9
9	9	45/2	45/2	1.5	-3	3/4	3/8	0						end	1, 10
10	10	24	24	1.5	-3	3/4	3/8	3/8						start	11
11	11	51/2	51/2	3.0	-3	3/4	3/4	0							12
12	12	57/2	57/2	3.0	-3	3/4	3/4	0							13
13	13	63/2	63/2	3.0	-3	3/4	3/4	0					line		14
14	14	69/2	69/2	3.0	-3	3/4	3/4	0							15
15	15	75/2	75/2	3.0	-3	3/4	3/4	0							16
16	16	81/2	81/2	3.0	-3	3/4	3/4	0							17
17	17	87/2	87/2	3.0	-3	3/4	3/4	0							18
18	18	93/2	93/2	3.0	-3	3/4	3/4	0							19
19	19	99/2	99/2	3.0	-3	3/4	3/4	0							20
20	20	105/2	105/2	3.0	-3	3/4	3/4	0					line		21
21	21	111/2	111/2	3.0	-3	3/4	3/4	0							22
22	22	117/2	117/2	3.0	-3	3/4	3/4	0							23
23	23	123/2	123/2	3.0	-3	3/4	3/4	0							24
24	24	129/2	129/2	3.0	-3	3/4	3/4	0							25
25	25	135/2	135/2	3.0	-3	3/4	3/4	0							26
26	26	141/2	141/2	3.0	-3	3/4	3/4	0					page		27
27	27	147/2	147/2	3.0	-3	3/4	3/4	0							28
28	28	153/2	153/2	3.0	-3	3/4	3/4	0							29
29	29	159/2	159/2	3.0	-3	3/4	3/4	0							30
30	30	165/2	165/2	3.0	-3	3/4	3/4	0							31
31	31	171/2	171/2	3.0	-3	3/4	3/4	0							32
32	32	177/2	177/2	3.0	-3	3/4	3/4	0					line		33
33	33	183/2	183/2	3.0	-3	3/4	3/4	0							34
34	34	189/2	189/2	3.0	-3	3/4	3/4	0							35
35	35	195/2	195/2	3.0	-3	3/4	3/4	0							36
36	36	201/2	201/2	3.0	-3	3/4	3/4	0							37
37	37	207/2	207/2	3.0	-3	3/4	3/4	0							38
38	38	213/2	213/2	3.0	-3	3/4	3/4	0							39
39	39	219/2	219/2	3.0	-3	3/4	3/4	0					line		40
40	40	225/2	225/2	3.0	-3	3/4	3/4	0							41
41	41	231/2	231/2	3.0	-3	3/4	3/4	0							42
42	42	237/2	237/2	3.0	-3	3/4	3/4	0							43
43	43	243/2	243/2	3.0	-3	3/4	3/4	0							44
44	44	249/2	249/2	3.0	-3	3/4	3/4	0							45
45	45	255/2	255/2	3.0	-3	3/4	3/4	0							46
46	46	261/2	261/2	3.0	-3	3/4	3/4	0					line		47
47	47	267/2	267/2	3.0	-3	3/4	3/4	0							48
48	48	273/2	273/2	3.0	-3	3/4	3/4	0							49
49	49	279/2	279/2	3.0	-3	3/4	3/4	0							50
50	50	285/2	285/2	3.0	-3	3/4	3/4	0							51
51	51	291/2	291/2	3.0	-3	3/4	3/4	0							52
52	52	297/2	297/2	3.0	-3	3/4	3/4	0					page		53
53	53	303/2	303/2	3.0	-3	3/4	3/4	0							54
54	54	309/2	309/2	3.0	-3	3/4	3/4	0							55
55	55	315/2	315/2	3.0	-3	3/4	3/4	0							56
56	56	321/2	321/2	3.0	-3	3/4	3/4	0							57
