mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	0	0.5	2	2/4	1/8	3/8			1			firstMeasure	2
2	1	1/2	1/2	2.0	2	2/4	1/2	0							3
3	2	5/2	5/2	2.0	2	2/4	1/2	0							4
4	3	9/2	9/2	2.0	2	2/4	1/2	0							5
5	4	13/2	13/2	2.0	2	2/4	1/2	0							6
6	5	17/2	17/2	2.0	2	2/4	1/2	0							7
7	6	21/2	21/2	2.0	2	2/4	1/2	0					line		8
8	7	25/2	25/2	2.0	2	2/4	1/2	0							9
9	8	29/2	29/2	1.5	2	2/4	3/8	0						end	1, 10
10	8	16	16	0.5	2	2/4	1/8	3/8			1			start	11
11	9	33/2	33/2	2.0	2	2/4	1/2	0							12
12	10	37/2	37/2	2.0	2	2/4	1/2	0							13
13	11	41/2	41/2	2.0	2	2/4	1/2	0					line		14
14	12	45/2	45/2	2.0	2	2/4	1/2	0							15
15	13	49/2	49/2	2.0	2	2/4	1/2	0							16
16	14	53/2	53/2	2.0	2	2/4	1/2	0							17
17	15	57/2	57/2	2.0	2	2/4	1/2	0							18
18	16	61/2	61/2	1.5	2	2/4	3/8	0						end	10, 19
19	16	32	32	0.5	2	2/4	1/8	3/8			1			start	20
20	17	65/2	65/2	2.0	2	2/4	1/2	0					page		21
21	18	69/2	69/2	2.0	2	2/4	1/2	0							22
22	19	73/2	73/2	2.0	2	2/4	1/2	0							23
23	20	77/2	77/2	2.0	2	2/4	1/2	0							24
24	21	81/2	81/2	2.0	2	2/4	1/2	0					line		25
25	22	85/2	85/2	2.0	2	2/4	1/2	0							26
26	23	89/2	89/2	2.0	2	2/4	1/2	0							27
27	24	93/2	93/2	1.5	2	2/4	3/8	0						end	19, 28
28	24	48	48	0.5	2	2/4	1/8	3/8			1			start	29
29	25	97/2	97/2	2.0	2	2/4	1/2	0					line		30
30	26	101/2	101/2	2.0	2	2/4	1/2	0							31
31	27	105/2	105/2	2.0	2	2/4	1/2	0							32
32	28	109/2	109/2	2.0	2	2/4	1/2	0							33
33	29	113/2	113/2	2.0	2	2/4	1/2	0					page		34
34	30	117/2	117/2	2.0	2	2/4	1/2	0							35
35	31	121/2	121/2	2.0	2	2/4	1/2	0							36
36	32	125/2	125/2	1.5	2	2/4	3/8	0						end	28, 37
37	32	64	64	0.5	2	2/4	1/8	3/8			1			start	38
38	33	129/2	129/2	2.0	2	2/4	1/2	0					line		39
39	34	133/2	133/2	2.0	2	2/4	1/2	0							40
40	35	137/2	137/2	2.0	2	2/4	1/2	0							41
41	36	141/2	141/2	2.0	2	2/4	1/2	0					line		42
42	37	145/2	145/2	2.0	2	2/4	1/2	0							43
43	38	149/2	149/2	2.0	2	2/4	1/2	0					page		44
44	39	153/2	153/2	2.0	2	2/4	1/2	0							45
45	40	157/2	157/2	1.5	2	2/4	3/8	0						end	37, 46
46	40	80	80	0.5	2	2/4	1/8	3/8			1		line	start	47
47	41	161/2	161/2	2.0	2	2/4	1/2	0							48
48	42	165/2	165/2	2.0	2	2/4	1/2	0							49
49	43	169/2	169/2	2.0	2	2/4	1/2	0					line		50
50	44	173/2	173/2	2.0	2	2/4	1/2	0							51
51	45	177/2	177/2	2.0	2	2/4	1/2	0							52
52	46	181/2	181/2	2.0	2	2/4	1/2	0					page		53
53	47	185/2	185/2	2.0	2	2/4	1/2	0							54
54	48	189/2	189/2	1.5	2	2/4	3/8	0						end	46, 55
55	48	96	96	0.5	2	2/4	1/8	3/8			1				56
56	49	193/2	193/2	2.0	2	2/4	1/2	0					line	start	57
57	50	197/2	197/2	2.0	2	2/4	1/2	0							58
58	51	201/2	201/2	2.0	2	2/4	1/2	0					line		59
59	52	205/2	205/2	2.0	2	2/4	1/2	0							60
60	53	209/2	209/2	2.0	2	2/4	1/2	0					page		61
61	54	213/2	213/2	2.0	2	2/4	1/2	0							62
62	55	217/2	217/2	2.0	2	2/4	1/2	0					line		63
63	56	221/2	221/2	2.0	2	2/4	1/2	0						end	56, 64
64	57	225/2	225/2	2.0	2	2/4	1/2	0					line	start	65
