mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
138	125	249	249	2.0	-3	2/4	1/2	0							139
139	126	251	251	2.0	-3	2/4	1/2	0							140
140	127	253	253	2.0	-3	2/4	1/2	0							141
141	128	255	255	2.0	-3	2/4	1/2	0							142
142	129	257	257	2.0	-3	2/4	1/2	0							143
143	130	259	259	1.0	-3	2/4	1/4	0						end	133, 144
144	130	260	260	1.0	-3	2/4	1/4	1/4			1			start	145
145	131	261	261	2.0	-3	2/4	1/2	0					line		146
146	132	263	263	2.0	-3	2/4	1/2	0							147
147	133	265	265	2.0	-3	2/4	1/2	0							148
148	134	267	267	2.0	-3	2/4	1/2	0							149
149	135	269	269	2.0	-3	2/4	1/2	0							150
150	136	271	271	2.0	-3	2/4	1/2	0							151
151	137	273	273	2.0	-3	2/4	1/2	0							152
152	138	275	275	2.0	-3	2/4	1/2	0					line		153
153	139	277	277	2.0	-3	2/4	1/2	0							154
154	140	279	279	2.0	-3	2/4	1/2	0							155
155	141	281	281	2.0	-3	2/4	1/2	0							156, 157
156	142		283	1.0	-3	2/4	1/4	0	1					end	144
157	142	283	284	2.0	-3	2/4	1/2	0	2		1				158
158	143	285	286	2.0	-3	2/4	1/2	0							159
159	144	287	288	2.0	-3	2/4	1/2	0							160
160	145	289	290	2.0	-3	2/4	1/2	0					page		161
161	146	291	292	2.0	-3	2/4	1/2	0							162
162	147	293	294	2.0	-3	2/4	1/2	0							163
163	148	295	296	2.0	-3	2/4	1/2	0							164
164	149	297	298	2.0	-3	2/4	1/2	0							165
165	150	299	300	2.0	-3	2/4	1/2	0							166
166	151	301	302	2.0	-3	2/4	1/2	0							167
167	152	303	304	2.0	-3	2/4	1/2	0					line		168
168	153	305	306	2.0	-3	2/4	1/2	0							169
169	154	307	308	2.0	-3	2/4	1/2	0							170
170	155	309	310	2.0	-3	2/4	1/2	0							171
171	156	311	312	2.0	-3	2/4	1/2	0							172
172	157	313	314	2.0	-3	2/4	1/2	0							173
173	158	315	316	2.0	-3	2/4	1/2	0							174
174	159	317	318	2.0	-3	2/4	1/2	0					line		175
175	160	319	320	2.0	-3	2/4	1/2	0							176
176	161	321	322	2.0	-3	2/4	1/2	0							177
177	162	323	324	2.0	-3	2/4	1/2	0							178
178	163	325	326	2.0	-3	2/4	1/2	0							179
179	164	327	328	2.0	-3	2/4	1/2	0							180
180	165	329	330	2.0	-3	2/4	1/2	0							181
181	166	331	332	2.0	-3	2/4	1/2	0					line		182
182	167	333	334	2.0	-3	2/4	1/2	0							183
183	168	335	336	2.0	-3	2/4	1/2	0							184
184	169	337	338	2.0	-3	2/4	1/2	0							185
185	170	339	340	2.0	-3	2/4	1/2	0							186
186	171	341	342	2.0	-3	2/4	1/2	0							187
187	172	343	344	2.0	-3	2/4	1/2	0							188
188	173	345	346	2.0	-3	2/4	1/2	0					page		189
189	174	347	348	2.0	-3	2/4	1/2	0							190
190	175	349	350	2.0	-3	2/4	1/2	0							191
191	176	351	352	2.0	-3	2/4	1/2	0							192
192	177	353	354	2.0	-3	2/4	1/2	0							193
193	178	355	356	2.0	-3	2/4	1/2	0							194
194	179	357	358	2.0	-3	2/4	1/2	0							195
195	180	359	360	2.0	-3	2/4	1/2	0					line		196
196	181	361	362	2.0	-3	2/4	1/2	0							197
197	182	363	364	2.0	-3	2/4	1/2	0							198
198	183	365	366	2.0	-3	2/4	1/2	0							199
199	184	367	368	2.0	-3	2/4	1/2	0							200
200	185	369	370	2.0	-3	2/4	1/2	0							201
201	186	371	372	2.0	-3	2/4	1/2	0							202
202	187	373	374	2.0	-3	2/4	1/2	0					line		203
203	188	375	376	2.0	-3	2/4	1/2	0							204
204	189	377	378	2.0	-3	2/4	1/2	0							205
205	190	379	380	2.0	-3	2/4	1/2	0					line		206
206	191	381	382	2.0	-3	2/4	1/2	0							207
207	192	383	384	2.0	-3	2/4	1/2	0							208
208	193	385	386	2.0	-3	2/4	1/2	0							209
209	194	387	388	2.0	-3	2/4	1/2	0							210
210	195	389	390	1.0	-3	2/4	1/4	0				end		lastMeasure	-1
