"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
"iii"	""	"45"	"2.0"	"178.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"iii"	""	""	""	""	false
"ii7"	""	"45"	"3.0"	"179.0"	"4/4"	"59"	"7"	"1"	3.0	"F"	"V"	""	"ii"	""	"7"	""	""	false
"viio6"	""	"46"	"2.0"	"182.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"vii"	"o"	"6"	""	""	false
"I"	""	"46"	"3.0"	"183.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"I"	""	""	""	""	false
"V"	""	"46"	"4.0"	"184.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"V"	""	""	""	""	false
"I"	""	"47"	"1.0"	"185.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"I"	""	""	""	""	false
"vi"	""	"47"	"2.0"	"186.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"vi"	""	""	""	""	false
"V7/V"	""	"47"	"3.0"	"187.0"	"4/4"	"59"	"7"	"1"	2.0	"F"	"V"	""	"V"	""	"7"	""	"V"	false
"V\\\\"	""	"48"	"1.0"	"189.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"V"	""	""	""	""	true
"V"	""	"49"	"1.0"	"193.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"V"	""	""	""	""	false
"I"	""	"50"	"1.0"	"197.0"	"4/4"	"59"	"7"	"1"	6.0	"F"	"V"	""	"I"	""	""	""	""	false
"vi"	""	"51"	"3.0"	"203.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"vi"	""	""	""	""	false
"V/V"	""	"51"	"4.0"	"204.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"V"	""	""	""	"V"	false
"V"	""	"52"	"1.0"	"205.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"V"	""	""	""	""	false
".Ger6(+7)"	""	"53"	"1.0"	"209.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"Ger"	""	"6"	"+7"	""	false
"V6"	""	"54"	"1.0"	"213.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"V"	""	"6"	""	""	false
"viio43/IV"	""	"55"	"1.0"	"217.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"vii"	"o"	"43"	""	"IV"	false
"IV6(+2)"	""	"56"	"1.0"	"221.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"IV"	""	"6"	"+2"	""	false
"iv6(+#4+2)"	""	"57"	"1.0"	"225.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"iv"	""	"6"	"+#4+2"	""	false
"V(64)"	""	"58"	"1.0"	"229.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"59"	"1.0"	"233.0"	"4/4"	"59"	"7"	"1"	3.0	"F"	"V"	""	"V"	""	"7"	""	""	false
"V65"	""	"59"	"4.0"	"236.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"V"	""	"65"	""	""	false
"I[I"	""	"60"	"1.0"	"237.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	"I"	"I"	""	""	""	""	false
"vi"	""	"60"	"2.0"	"238.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	"I"	"vi"	""	""	""	""	false
"I64"	""	"60"	"3.0"	"239.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	"I"	"I"	""	"64"	""	""	false
"viio64"	""	"60"	"4.0"	"240.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	"I"	"vii"	"o"	"64"	""	""	false
"I6]"	""	"61"	"1.0"	"241.0"	"4/4"	"59"	"7"	"1"	2.0	"F"	"V"	"I"	"I"	""	"6"	""	""	false
"I"	""	"61"	"3.0"	"243.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"I"	""	""	""	""	false
"IV6"	""	"61"	"4.0"	"244.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"IV"	""	"6"	""	""	false
"IV"	""	"62"	"1.0"	"245.0"	"4/4"	"59"	"7"	"1"	2.0	"F"	"V"	""	"IV"	""	""	""	""	false
"viio6"	""	"62"	"3.0"	"247.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"vii"	"o"	"6"	""	""	false
"V7"	""	"62"	"4.0"	"248.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"63"	"1.0"	"249.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"I"	""	""	""	""	true
"IV"	""	"63"	"2.0"	"250.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"IV"	""	""	""	""	false
"V"	""	"63"	"3.0"	"251.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"V"	""	""	""	""	false
"V65"	""	"63"	"4.0"	"252.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"V"	""	"65"	""	""	false
"I[I"	""	"64"	"1.0"	"253.0"	"4/4"	"59"	"7"	"1"	3.0	"F"	"V"	"I"	"I"	""	""	""	""	false
"viio"	""	"64"	"4.0"	"256.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	"I"	"vii"	"o"	""	""	""	false
"I6]"	""	"65"	"1.0"	"257.0"	"4/4"	"59"	"7"	"1"	2.0	"F"	"V"	"I"	"I"	""	"6"	""	""	false
"I"	""	"65"	"3.0"	"259.0"	"4/4"	"59"	"7"	"1"	1.6666666666666856	"F"	"V"	""	"I"	""	""	""	""	false
"I6"	""	"65"	"4.66667"	"260.667"	"4/4"	"59"	"7"	"1"	0.3333333333333144	"F"	"V"	""	"I"	""	"6"	""	""	false
"IV"	""	"66"	"1.0"	"261.0"	"4/4"	"59"	"7"	"1"	2.0	"F"	"V"	""	"IV"	""	""	""	""	false
"viio6"	""	"66"	"3.0"	"263.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"vii"	"o"	"6"	""	""	false
"V7"	""	"66"	"4.0"	"264.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"67"	"1.0"	"265.0"	"4/4"	"59"	"7"	"1"	7.0	"F"	"V"	""	"I"	""	""	""	""	true
"V43"	""	"68"	"4.0"	"272.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"V"	""	"43"	""	""	false
"I"	""	"69"	"1.0"	"273.0"	"4/4"	"59"	"7"	"1"	2.0	"F"	"V"	""	"I"	""	""	""	""	false
"iii"	""	"69"	"3.0"	"275.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"iii"	""	""	""	""	false
"V43"	""	"69"	"4.0"	"276.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"V"	""	"43"	""	""	false
"I"	""	"70"	"1.0"	"277.0"	"4/4"	"59"	"7"	"1"	2.0	"F"	"V"	""	"I"	""	""	""	""	false
"iii"	""	"70"	"3.0"	"279.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"iii"	""	""	""	""	false
"V43"	""	"70"	"4.0"	"280.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"V"	""	"V"	""	"43"	""	""	false
"I"	""	"71"	"1.0"	"281.0"	"4/4"	"59"	"7"	"1"	2.0	"F"	"V"	""	"I"	""	""	""	""	false
"V43"	""	"71"	"3.0"	"283.0"	"4/4"	"59"	"7"	"1"	2.0	"F"	"V"	""	"V"	""	"43"	""	""	false
"I6"	""	"72"	"1.0"	"285.0"	"4/4"	"59"	"7"	"1"	2.0	"F"	"V"	""	"I"	""	"6"	""	""	false
"IV(+2)"	""	"72"	"3.0"	"287.0"	"4/4"	"59"	"7"	"1"	2.0	"F"	"V"	""	"IV"	""	""	"+2"	""	false
"V2"	""	"73"	"1.0"	"289.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"V"	""	"2"	""	""	false
"I6"	""	"74"	"1.0"	"293.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"I"	""	"6"	""	""	false
"V2"	""	"75"	"1.0"	"297.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"V"	""	"2"	""	""	false
"I6"	""	"76"	"1.0"	"301.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"I"	""	"6"	""	""	false
"V43/V"	""	"77"	"1.0"	"305.0"	"4/4"	"59"	"7"	"1"	16.0	"F"	"V"	""	"V"	""	"43"	""	"V"	false
"V7"	""	"81"	"1.0"	"321.0"	"4/4"	"59"	"7"	"1"	8.0	"F"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"83"	"1.0"	"329.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"I"	""	""	""	""	true
"I"	""	"84"	"1.0"	"333.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"I"	""	""	""	""	false
"V7/ii"	""	"85"	"1.0"	"337.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"V"	""	"7"	""	"ii"	false
"V7"	""	"86"	"1.0"	"341.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"V"	""	"7"	""	""	false
"V7/ii"	""	"87"	"1.0"	"345.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"V"	""	"7"	""	"ii"	false
"V7"	""	"88"	"1.0"	"349.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"V"	""	"7"	""	""	false
"V7/ii"	""	"89"	"1.0"	"353.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"V"	""	"7"	""	"ii"	false
"ii"	""	"90"	"1.0"	"357.0"	"4/4"	"59"	"7"	"1"	2.0	"F"	"V"	""	"ii"	""	""	""	""	false
"#viio2"	""	"90"	"3.0"	"359.0"	"4/4"	"59"	"7"	"1"	2.0	"F"	"V"	""	"#vii"	"o"	"2"	""	""	false
"V"	""	"91"	"1.0"	"361.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"V"	""	""	""	""	false
"V7"	""	"92"	"1.0"	"365.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"V"	""	"7"	""	""	false
"I[I"	""	"93"	"1.0"	"369.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	"I"	"I"	""	""	""	""	false
"V7"	""	"94"	"1.0"	"373.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	"I"	"V"	""	"7"	""	""	false
"I"	""	"95"	"1.0"	"377.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	"I"	"I"	""	""	""	""	false
"V7"	""	"96"	"1.0"	"381.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	"I"	"V"	""	"7"	""	""	false
"I]"	""	"97"	"1.0"	"385.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	"I"	"I"	""	""	""	""	false
"V2/IV"	""	"98"	"1.0"	"389.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"V"	""	"2"	""	"IV"	false
"IV6"	""	"99"	"1.0"	"393.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"IV"	""	"6"	""	""	false
"V2(4)/IV"	""	"100"	"1.0"	"397.0"	"4/4"	"59"	"7"	"1"	2.0	"F"	"V"	""	"V"	""	"2"	"4"	"IV"	false
"V2/IV"	""	"100"	"3.0"	"399.0"	"4/4"	"59"	"7"	"1"	2.0	"F"	"V"	""	"V"	""	"2"	""	"IV"	false
"IV6"	""	"101"	"1.0"	"401.0"	"4/4"	"59"	"7"	"1"	2.5	"F"	"V"	""	"IV"	""	"6"	""	""	false
"V2/IV"	""	"101"	"3.5"	"403.5"	"4/4"	"59"	"7"	"1"	1.5	"F"	"V"	""	"V"	""	"2"	""	"IV"	false
"IV6"	""	"102"	"1.0"	"405.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"V"	""	"IV"	""	"6"	""	""	false
"I.I64"	""	"103"	"1.0"	"409.0"	"4/4"	"59"	"7"	"1"	3.0	"F"	"I"	""	"I"	""	"64"	""	""	false
"I"	""	"103"	"4.0"	"412.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"I"	""	"I"	""	""	""	""	false
"I64"	""	"104"	"1.0"	"413.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"I"	""	"I"	""	"64"	""	""	false
"I"	""	"105"	"1.0"	"417.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"I"	""	"I"	""	""	""	""	false
"I64"	""	"106"	"1.0"	"421.0"	"4/4"	"59"	"7"	"1"	6.0	"F"	"I"	""	"I"	""	"64"	""	""	false
"I"	""	"107"	"3.0"	"427.0"	"4/4"	"59"	"7"	"1"	2.0	"F"	"I"	""	"I"	""	""	""	""	false
"#viio2/IV"	""	"108"	"1.0"	"429.0"	"4/4"	"59"	"7"	"1"	12.0	"F"	"I"	""	"#vii"	"o"	"2"	""	"IV"	false
"V7/IV"	""	"111"	"1.0"	"441.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"I"	""	"V"	""	"7"	""	"IV"	false
"IV.I"	""	"112"	"1.0"	"445.0"	"4/4"	"59"	"7"	"1"	15.0	"F"	"IV"	""	"I"	""	""	""	""	false
"#viio2/vi"	""	"115"	"4.0"	"460.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"IV"	""	"#vii"	"o"	"2"	""	"vi"	false
"#viio65/vi"	""	"116"	"1.0"	"461.0"	"4/4"	"59"	"7"	"1"	8.0	"F"	"IV"	""	"#vii"	"o"	"65"	""	"vi"	false
"V43/vi"	""	"118"	"1.0"	"469.0"	"4/4"	"59"	"7"	"1"	7.0	"F"	"IV"	""	"V"	""	"43"	""	"vi"	false
"vi"	""	"119"	"4.0"	"476.0"	"4/4"	"59"	"7"	"1"	9.0	"F"	"IV"	""	"vi"	""	""	""	""	false
"V43/V"	""	"122"	"1.0"	"485.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"IV"	""	"V"	""	"43"	""	"V"	false
"V2/V"	""	"123"	"1.0"	"489.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"IV"	""	"V"	""	"2"	""	"V"	false
"viio/V"	""	"124"	"1.0"	"493.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"IV"	""	"vii"	"o"	""	""	"V"	false
"vi.V6"	""	"125"	"1.0"	"497.0"	"4/4"	"59"	"7"	"1"	0.5	"F"	"vi"	""	"V"	""	"6"	""	""	false
"VI6"	""	"125"	"1.5"	"497.5"	"4/4"	"59"	"7"	"1"	0.5	"F"	"vi"	""	"VI"	""	"6"	""	""	false
"iv6"	""	"125"	"2.0"	"498.0"	"4/4"	"59"	"7"	"1"	0.5	"F"	"vi"	""	"iv"	""	"6"	""	""	false
"III6"	""	"125"	"2.5"	"498.5"	"4/4"	"59"	"7"	"1"	0.5	"F"	"vi"	""	"III"	""	"6"	""	""	false
"#viio6/III"	""	"125"	"3.0"	"499.0"	"4/4"	"59"	"7"	"1"	2.0	"F"	"vi"	""	"#vii"	"o"	"6"	""	"III"	false
"#viio43"	""	"126"	"1.0"	"501.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"vi"	""	"#vii"	"o"	"43"	""	""	false
"#viio7"	""	"127"	"1.0"	"505.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"vi"	""	"#vii"	"o"	"7"	""	""	false
"#viio7"	""	"128"	"1.0"	"509.0"	"4/4"	"59"	"7"	"1"	2.0	"F"	"vi"	""	"#vii"	"o"	"7"	""	""	false
"#viio43"	""	"128"	"3.0"	"511.0"	"4/4"	"59"	"7"	"1"	2.0	"F"	"vi"	""	"#vii"	"o"	"43"	""	""	false
"#viio7"	""	"129"	"1.0"	"513.0"	"4/4"	"59"	"7"	"1"	2.0	"F"	"vi"	""	"#vii"	"o"	"7"	""	""	false
"#viio43"	""	"129"	"3.0"	"515.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"vi"	""	"#vii"	"o"	"43"	""	""	false
"V65"	""	"129"	"4.0"	"516.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"vi"	""	"V"	""	"65"	""	""	false
"i6"	""	"130"	"1.0"	"517.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"vi"	""	"i"	""	"6"	""	""	false
"i"	""	"131"	"1.0"	"521.0"	"4/4"	"59"	"7"	"1"	8.0	"F"	"vi"	""	"i"	""	""	""	""	false
"ii.#viio43"	""	"133"	"1.0"	"529.0"	"4/4"	"59"	"7"	"1"	2.0	"F"	"ii"	""	"#vii"	"o"	"43"	""	""	false
"#viio7"	""	"133"	"3.0"	"531.0"	"4/4"	"59"	"7"	"1"	2.0	"F"	"ii"	""	"#vii"	"o"	"7"	""	""	false
"#viio43"	""	"134"	"1.0"	"533.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"ii"	""	"#vii"	"o"	"43"	""	""	false
"#viio7/vi"	""	"135"	"1.0"	"537.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"ii"	""	"#vii"	"o"	"7"	""	"vi"	false
"#viio43/vi"	""	"136"	"1.0"	"541.0"	"4/4"	"59"	"7"	"1"	7.0	"F"	"ii"	""	"#vii"	"o"	"43"	""	"vi"	false
"V2/vi"	""	"137"	"4.0"	"548.0"	"4/4"	"59"	"7"	"1"	1.0	"F"	"ii"	""	"V"	""	"2"	""	"vi"	false
"i6"	""	"138"	"1.0"	"549.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"ii"	""	"i"	""	"6"	""	""	false
"i"	""	"139"	"1.0"	"553.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"ii"	""	"i"	""	""	""	""	false
"VI"	""	"140"	"1.0"	"557.0"	"4/4"	"59"	"7"	"1"	12.0	"F"	"ii"	""	"VI"	""	""	""	""	false
"VI64"	""	"143"	"1.0"	"569.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"ii"	""	"VI"	""	"64"	""	""	false
"I.#viio/vi"	""	"144"	"1.0"	"573.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"I"	""	"#vii"	"o"	""	""	"vi"	false
"#viio7/iii"	""	"145"	"1.0"	"577.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"I"	""	"#vii"	"o"	"7"	""	"iii"	false
"#viio/vi"	""	"146"	"1.0"	"581.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"I"	""	"#vii"	"o"	""	""	"vi"	false
"#viio2/iii"	""	"147"	"1.0"	"585.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"I"	""	"#vii"	"o"	"2"	""	"iii"	false
"#iv"	""	"148"	"1.0"	"589.0"	"4/4"	"59"	"7"	"1"	4.0	"F"	"I"	""	"#iv"	""	""	""	""	false
