"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
".Bb.I"	""	"1"	"1.0"	"1.0"	"3/8"	"59"	"7"	"2"	6.0	"Bb"	"I"	""	"I"	""	""	""	""	false
"V"	""	"5"	"1.0"	"7.0"	"3/8"	"59"	"7"	"2"	1.5	"Bb"	"I"	""	"V"	""	""	""	""	false
"I"	""	"6"	"1.0"	"8.5"	"3/8"	"59"	"7"	"2"	1.5	"Bb"	"I"	""	"I"	""	""	""	""	false
"V7/V"	""	"7"	"1.0"	"10.0"	"3/8"	"59"	"7"	"2"	1.5	"Bb"	"I"	""	"V"	""	"7"	""	"V"	false
"V\\\\"	""	"8"	"1.0"	"11.5"	"3/8"	"59"	"7"	"2"	1.5	"Bb"	"I"	""	"V"	""	""	""	""	true
".bVII.I"	""	"9"	"1.0"	"13.0"	"3/8"	"59"	"7"	"2"	6.0	"Bb"	"bVII"	""	"I"	""	""	""	""	false
"V"	""	"13"	"1.0"	"19.0"	"3/8"	"59"	"7"	"2"	1.5	"Bb"	"bVII"	""	"V"	""	""	""	""	false
"I"	""	"14"	"1.0"	"20.5"	"3/8"	"59"	"7"	"2"	1.5	"Bb"	"bVII"	""	"I"	""	""	""	""	false
"V7/V"	""	"15"	"1.0"	"22.0"	"3/8"	"59"	"7"	"2"	1.5	"Bb"	"bVII"	""	"V"	""	"7"	""	"V"	false
"V\\\\"	""	"16"	"1.0"	"23.5"	"3/8"	"59"	"7"	"2"	1.5	"Bb"	"bVII"	""	"V"	""	""	""	""	true
".bII.I"	""	"17"	"1.0"	"25.0"	"3/8"	"59"	"7"	"2"	6.0	"Bb"	"bII"	""	"I"	""	""	""	""	false
"I.V43"	""	"21"	"1.0"	"31.0"	"3/8"	"59"	"7"	"2"	3.0	"Bb"	"I"	""	"V"	""	"43"	""	""	false
"I"	""	"23"	"1.0"	"34.0"	"3/8"	"59"	"7"	"2"	0.5	"Bb"	"I"	""	"I"	""	""	""	""	false
"V7"	""	"23"	"1.5"	"34.5"	"3/8"	"59"	"7"	"2"	0.5	"Bb"	"I"	""	"V"	""	"7"	""	""	false
"vi"	""	"23"	"2.0"	"35.0"	"3/8"	"59"	"7"	"2"	0.5	"Bb"	"I"	""	"vi"	""	""	""	""	false
"ii6"	""	"24"	"1.0"	"35.5"	"3/8"	"59"	"7"	"2"	0.5	"Bb"	"I"	""	"ii"	""	"6"	""	""	false
"V(64)"	""	"24"	"1.5"	"36.0"	"3/8"	"59"	"7"	"2"	0.5	"Bb"	"I"	""	"V"	""	""	"64"	""	false
"V2"	""	"24"	"2.0"	"36.5"	"3/8"	"59"	"7"	"2"	0.5	"Bb"	"I"	""	"V"	""	"2"	""	""	false
"I6"	""	"25"	"1.0"	"37.0"	"3/8"	"59"	"7"	"2"	0.5	"Bb"	"I"	""	"I"	""	"6"	""	""	false
"viio6"	""	"25"	"1.5"	"37.5"	"3/8"	"59"	"7"	"2"	0.5	"Bb"	"I"	""	"vii"	"o"	"6"	""	""	false
"I"	""	"25"	"2.0"	"38.0"	"3/8"	"59"	"7"	"2"	0.5	"Bb"	"I"	""	"I"	""	""	""	""	false
"ii6"	""	"26"	"1.0"	"38.5"	"3/8"	"59"	"7"	"2"	0.5	"Bb"	"I"	""	"ii"	""	"6"	""	""	false
"V(64)"	""	"26"	"1.5"	"39.0"	"3/8"	"59"	"7"	"2"	0.5	"Bb"	"I"	""	"V"	""	""	"64"	""	false
"viio64"	""	"26"	"2.0"	"39.5"	"3/8"	"59"	"7"	"2"	0.5	"Bb"	"I"	""	"vii"	"o"	"64"	""	""	false
"I6"	""	"27"	"1.0"	"40.0"	"3/8"	"59"	"7"	"2"	0.5	"Bb"	"I"	""	"I"	""	"6"	""	""	false
"ii6"	""	"27"	"1.5"	"40.5"	"3/8"	"59"	"7"	"2"	1.5	"Bb"	"I"	""	"ii"	""	"6"	""	""	false
"V7"	""	"28"	"1.5"	"42.0"	"3/8"	"59"	"7"	"2"	1.0	"Bb"	"I"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"29"	"1.0"	"43.0"	"3/8"	"59"	"7"	"2"	0.5	"Bb"	"I"	""	"I"	""	""	""	""	true
"I"	""	"29"	"1.5"	"43.5"	"3/8"	"59"	"7"	"2"	5.5	"Bb"	"I"	""	"I"	""	""	""	""	false
"V43/vi"	""	"33"	"1.0"	"49.0"	"3/8"	"59"	"7"	"2"	3.0	"Bb"	"I"	""	"V"	""	"43"	""	"vi"	false
"vi"	""	"35"	"1.0"	"52.0"	"3/8"	"59"	"7"	"2"	1.5	"Bb"	"I"	""	"vi"	""	""	""	""	false
"viio43/iii"	""	"36"	"1.0"	"53.5"	"3/8"	"59"	"7"	"2"	3.0	"Bb"	"I"	""	"vii"	"o"	"43"	""	"iii"	false
"V/iii"	""	"38"	"1.0"	"56.5"	"3/8"	"59"	"7"	"2"	1.5	"Bb"	"I"	""	"V"	""	""	""	"iii"	false
"iii.i"	""	"39"	"1.0"	"58.0"	"3/8"	"59"	"7"	"2"	1.5	"Bb"	"iii"	""	"i"	""	""	""	""	false
"V43"	""	"40"	"1.0"	"59.5"	"3/8"	"59"	"7"	"2"	1.5	"Bb"	"iii"	""	"V"	""	"43"	""	""	false
"i6"	""	"41"	"1.0"	"61.0"	"3/8"	"59"	"7"	"2"	1.5	"Bb"	"iii"	""	"i"	""	"6"	""	""	false
"iio6"	""	"42"	"1.0"	"62.5"	"3/8"	"59"	"7"	"2"	1.0	"Bb"	"iii"	""	"ii"	"o"	"6"	""	""	false
"V6/V"	""	"42"	"2.0"	"63.5"	"3/8"	"59"	"7"	"2"	0.5	"Bb"	"iii"	""	"V"	""	"6"	""	"V"	false
"V(4)"	""	"43"	"1.0"	"64.0"	"3/8"	"59"	"7"	"2"	0.25	"Bb"	"iii"	""	"V"	""	""	"4"	""	false
"V"	""	"43"	"1.25"	"64.25"	"3/8"	"59"	"7"	"2"	1.0	"Bb"	"iii"	""	"V"	""	""	""	""	false
"VI6"	""	"43"	"2.25"	"65.25"	"3/8"	"59"	"7"	"2"	0.25	"Bb"	"iii"	""	"VI"	""	"6"	""	""	false
"V6"	""	"44"	"1.0"	"65.5"	"3/8"	"59"	"7"	"2"	1.25	"Bb"	"iii"	""	"V"	""	"6"	""	""	false
"iv6"	""	"44"	"2.25"	"66.75"	"3/8"	"59"	"7"	"2"	0.25	"Bb"	"iii"	""	"iv"	""	"6"	""	""	false
"V"	""	"45"	"1.0"	"67.0"	"3/8"	"59"	"7"	"2"	1.5	"Bb"	"iii"	""	"V"	""	""	""	""	false
"i"	""	"46"	"1.0"	"68.5"	"3/8"	"59"	"7"	"2"	1.0	"Bb"	"iii"	""	"i"	""	""	""	""	false
