"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
".f.i"	""	"1"	"1.0"	"1.0"	"2/4"	"59"	"7"	"3"	2.0	"f"	"I"	""	"i"	""	""	""	""	false
"i"	""	"2"	"1.0"	"3.0"	"2/4"	"59"	"7"	"3"	1.0	"f"	"I"	""	"i"	""	""	""	""	false
"V(4)"	""	"2"	"2.0"	"4.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"V"	""	""	"4"	""	false
"V"	""	"2"	"2.5"	"4.5"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"V"	""	""	""	""	false
"V(64)"	""	"3"	"1.0"	"5.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"V"	""	""	"64"	""	false
"V"	""	"3"	"1.5"	"5.5"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"V"	""	""	""	""	false
"i(94)"	""	"3"	"2.0"	"6.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"i"	""	""	"94"	""	false
"i\\\\"	""	"3"	"2.5"	"6.5"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"i"	""	""	""	""	true
"i"	""	"4"	"1.0"	"7.0"	"2/4"	"59"	"7"	"3"	0.875	"f"	"I"	""	"i"	""	""	""	""	false
"i6"	""	"4"	"1.875"	"7.875"	"2/4"	"59"	"7"	"3"	0.125	"f"	"I"	""	"i"	""	"6"	""	""	false
"ii%7"	""	"4"	"2.0"	"8.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"ii"	"%"	"7"	""	""	false
"V43"	""	"4"	"2.5"	"8.5"	"2/4"	"59"	"7"	"3"	0.25	"f"	"I"	""	"V"	""	"43"	""	""	false
"i"	""	"4"	"2.75"	"8.75"	"2/4"	"59"	"7"	"3"	0.25	"f"	"I"	""	"i"	""	""	""	""	false
"V6"	""	"5"	"1.0"	"9.0"	"2/4"	"59"	"7"	"3"	0.25	"f"	"I"	""	"V"	""	"6"	""	""	false
"V7"	""	"5"	"1.25"	"9.25"	"2/4"	"59"	"7"	"3"	0.25	"f"	"I"	""	"V"	""	"7"	""	""	false
"i"	""	"5"	"1.5"	"9.5"	"2/4"	"59"	"7"	"3"	0.25	"f"	"I"	""	"i"	""	""	""	""	false
"#viio2/V"	""	"5"	"1.75"	"9.75"	"2/4"	"59"	"7"	"3"	0.25	"f"	"I"	""	"#vii"	"o"	"2"	""	"V"	false
"V(#764)"	""	"5"	"2.0"	"10.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"V"	""	""	"#764"	""	false
"V"	""	"5"	"2.5"	"10.5"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"V"	""	""	""	""	false
"V43/III"	""	"6"	"1.0"	"11.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"V"	""	"43"	""	"III"	false
"V2/III"	""	"6"	"1.5"	"11.5"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"V"	""	"2"	""	"III"	false
"III6"	""	"6"	"2.0"	"12.0"	"2/4"	"59"	"7"	"3"	0.75	"f"	"I"	""	"III"	""	"6"	""	""	false
"III"	""	"6"	"2.75"	"12.75"	"2/4"	"59"	"7"	"3"	0.25	"f"	"I"	""	"III"	""	""	""	""	false
"V43/III"	""	"7"	"1.0"	"13.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"V"	""	"43"	""	"III"	false
"V2/III"	""	"7"	"1.5"	"13.5"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"V"	""	"2"	""	"III"	false
"III6"	""	"7"	"2.0"	"14.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"III"	""	"6"	""	""	false
"III"	""	"7"	"2.5"	"14.5"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"III"	""	""	""	""	false
"V43"	""	"8"	"1.0"	"15.0"	"2/4"	"59"	"7"	"3"	1.0	"f"	"I"	""	"V"	""	"43"	""	""	false
"i"	""	"8"	"2.0"	"16.0"	"2/4"	"59"	"7"	"3"	0.875	"f"	"I"	""	"i"	""	""	""	""	false
"VI"	""	"8"	"2.875"	"16.875"	"2/4"	"59"	"7"	"3"	0.125	"f"	"I"	""	"VI"	""	""	""	""	false
"iv"	""	"9"	"1.0"	"17.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"iv"	""	""	""	""	false
"V"	""	"9"	"1.5"	"17.5"	"2/4"	"59"	"7"	"3"	1.0	"f"	"I"	""	"V"	""	""	""	""	false
"V7"	""	"9"	"2.5"	"18.5"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"V"	""	"7"	""	""	false
"i\\\\"	""	"10"	"1.0"	"19.0"	"2/4"	"59"	"7"	"3"	1.0	"f"	"I"	""	"i"	""	""	""	""	true
"V7(4)"	""	"10"	"2.0"	"20.0"	"2/4"	"59"	"7"	"3"	0.25	"f"	"I"	""	"V"	""	"7"	"4"	""	false
"V7(64)"	""	"10"	"2.25"	"20.25"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"V"	""	"7"	"64"	""	false
"V7"	""	"10"	"2.75"	"20.75"	"2/4"	"59"	"7"	"3"	0.25	"f"	"I"	""	"V"	""	"7"	""	""	false
"V(64)"	""	"11"	"1.0"	"21.0"	"2/4"	"59"	"7"	"3"	0.75	"f"	"I"	""	"V"	""	""	"64"	""	false
"V"	""	"11"	"1.75"	"21.75"	"2/4"	"59"	"7"	"3"	0.25	"f"	"I"	""	"V"	""	""	""	""	false
"i(#74)"	""	"11"	"2.0"	"22.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"i"	""	""	"#74"	""	false
"i(9)"	""	"11"	"2.5"	"22.5"	"2/4"	"59"	"7"	"3"	0.25	"f"	"I"	""	"i"	""	""	"9"	""	false
"i"	""	"11"	"2.75"	"22.75"	"2/4"	"59"	"7"	"3"	0.25	"f"	"I"	""	"i"	""	""	""	""	false
"i"	""	"12"	"1.0"	"23.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"i"	""	""	""	""	false
"i6"	""	"12"	"1.5"	"23.5"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"i"	""	"6"	""	""	false
"ii%7"	""	"12"	"2.0"	"24.0"	"2/4"	"59"	"7"	"3"	0.25	"f"	"I"	""	"ii"	"%"	"7"	""	""	false
"V43"	""	"12"	"2.25"	"24.25"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"V"	""	"43"	""	""	false
"i"	""	"12"	"2.75"	"24.75"	"2/4"	"59"	"7"	"3"	0.25	"f"	"I"	""	"i"	""	""	""	""	false
"V65"	""	"13"	"1.0"	"25.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"V"	""	"65"	""	""	false
"i"	""	"13"	"1.5"	"25.5"	"2/4"	"59"	"7"	"3"	0.25	"f"	"I"	""	"i"	""	""	""	""	false
"#viio7/V"	""	"13"	"1.75"	"25.75"	"2/4"	"59"	"7"	"3"	1.25	"f"	"I"	""	"#vii"	"o"	"7"	""	"V"	false
"V2/III"	""	"14"	"1.0"	"27.0"	"2/4"	"59"	"7"	"3"	1.0	"f"	"I"	""	"V"	""	"2"	""	"III"	false
"III6"	""	"14"	"2.0"	"28.0"	"2/4"	"59"	"7"	"3"	1.0	"f"	"I"	""	"III"	""	"6"	""	""	false
"V2/III"	""	"15"	"1.0"	"29.0"	"2/4"	"59"	"7"	"3"	1.0	"f"	"I"	""	"V"	""	"2"	""	"III"	false
"III6"	""	"15"	"2.0"	"30.0"	"2/4"	"59"	"7"	"3"	1.0	"f"	"I"	""	"III"	""	"6"	""	""	false
"V43"	""	"16"	"1.0"	"31.0"	"2/4"	"59"	"7"	"3"	1.0	"f"	"I"	""	"V"	""	"43"	""	""	false
"i"	""	"16"	"2.0"	"32.0"	"2/4"	"59"	"7"	"3"	1.0	"f"	"I"	""	"i"	""	""	""	""	false
"ii%43"	""	"17"	"1.0"	"33.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"ii"	"%"	"43"	""	""	false
"V"	""	"17"	"1.5"	"33.5"	"2/4"	"59"	"7"	"3"	0.5	"f"	"I"	""	"V"	""	""	""	""	false
"i\\\\"	""	"17"	"2.0"	"34.0"	"2/4"	"59"	"7"	"3"	1.0	"f"	"I"	""	"i"	""	""	""	""	true
"i"	""	"18"	"1.0"	"35.0"	"2/4"	"59"	"7"	"3"	1.0	"f"	"I"	""	"i"	""	""	""	""	false
"#viio7/V"	""	"18"	"2.0"	"36.0"	"2/4"	"59"	"7"	"3"	1.5	"f"	"I"	""	"#vii"	"o"	"7"	""	"V"	false
"v.i"	""	"19"	"1.5"	"37.5"	"2/4"	"59"	"7"	"3"	0.5	"f"	"v"	""	"i"	""	""	""	""	false
"ii65"	""	"19"	"2.0"	"38.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"v"	""	"ii"	""	"65"	""	""	false
"V43/V"	""	"19"	"2.5"	"38.5"	"2/4"	"59"	"7"	"3"	0.5	"f"	"v"	""	"V"	""	"43"	""	"V"	false
"V"	""	"20"	"1.0"	"39.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"v"	""	"V"	""	""	""	""	false
".Ger6"	""	"20"	"1.5"	"39.5"	"2/4"	"59"	"7"	"3"	1.0	"f"	"v"	""	"Ger"	""	"6"	""	""	false
"V43/V"	""	"20"	"2.5"	"40.5"	"2/4"	"59"	"7"	"3"	0.5	"f"	"v"	""	"V"	""	"43"	""	"V"	false
"V"	""	"21"	"1.0"	"41.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"v"	""	"V"	""	""	""	""	false
".Ger6"	""	"21"	"1.5"	"41.5"	"2/4"	"59"	"7"	"3"	1.0	"f"	"v"	""	"Ger"	""	"6"	""	""	false
"V2/V"	""	"21"	"2.5"	"42.5"	"2/4"	"59"	"7"	"3"	0.5	"f"	"v"	""	"V"	""	"2"	""	"V"	false
"V7"	""	"22"	"1.0"	"43.0"	"2/4"	"59"	"7"	"3"	1.0	"f"	"v"	""	"V"	""	"7"	""	""	false
"i"	""	"22"	"2.0"	"44.0"	"2/4"	"59"	"7"	"3"	1.0	"f"	"v"	""	"i"	""	""	""	""	false
"V7"	""	"23"	"1.0"	"45.0"	"2/4"	"59"	"7"	"3"	1.0	"f"	"v"	""	"V"	""	"7"	""	""	false
"i"	""	"23"	"2.0"	"46.0"	"2/4"	"59"	"7"	"3"	1.0	"f"	"v"	""	"i"	""	""	""	""	false
"V"	""	"24"	"1.0"	"47.0"	"2/4"	"59"	"7"	"3"	1.5	"f"	"v"	""	"V"	""	""	""	""	false
"V7"	""	"24"	"2.5"	"48.5"	"2/4"	"59"	"7"	"3"	0.5	"f"	"v"	""	"V"	""	"7"	""	""	false
"i"	""	"25"	"1.0"	"49.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"v"	""	"i"	""	""	""	""	false
"i6"	""	"25"	"1.5"	"49.5"	"2/4"	"59"	"7"	"3"	0.5	"f"	"v"	""	"i"	""	"6"	""	""	false
"V"	""	"25"	"2.0"	"50.0"	"2/4"	"59"	"7"	"3"	0.75	"f"	"v"	""	"V"	""	""	""	""	false
"i"	""	"25"	"2.75"	"50.75"	"2/4"	"59"	"7"	"3"	0.25	"f"	"v"	""	"i"	""	""	""	""	false
"V65"	""	"26"	"1.0"	"51.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"v"	""	"V"	""	"65"	""	""	false
"V43"	""	"26"	"1.5"	"51.5"	"2/4"	"59"	"7"	"3"	0.5	"f"	"v"	""	"V"	""	"43"	""	""	false
"V"	""	"26"	"2.0"	"52.0"	"2/4"	"59"	"7"	"3"	0.75	"f"	"v"	""	"V"	""	""	""	""	false
"V2"	""	"26"	"2.75"	"52.75"	"2/4"	"59"	"7"	"3"	0.25	"f"	"v"	""	"V"	""	"2"	""	""	false
"i"	""	"27"	"1.0"	"53.0"	"2/4"	"59"	"7"	"3"	1.75	"f"	"v"	""	"i"	""	""	""	""	false
"i6"	""	"27"	"2.75"	"54.75"	"2/4"	"59"	"7"	"3"	0.25	"f"	"v"	""	"i"	""	"6"	""	""	false
"V7"	""	"28"	"1.0"	"55.0"	"2/4"	"59"	"7"	"3"	2.0	"f"	"v"	""	"V"	""	"7"	""	""	false
"i6"	""	"29"	"1.0"	"57.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"v"	""	"i"	""	"6"	""	""	false
"i"	""	"29"	"1.5"	"57.5"	"2/4"	"59"	"7"	"3"	0.5	"f"	"v"	""	"i"	""	""	""	""	false
"v6"	""	"29"	"2.0"	"58.0"	"2/4"	"59"	"7"	"3"	0.75	"f"	"v"	""	"v"	""	"6"	""	""	false
"v64"	""	"29"	"2.75"	"58.75"	"2/4"	"59"	"7"	"3"	0.25	"f"	"v"	""	"v"	""	"64"	""	""	false
"iv"	""	"30"	"1.0"	"59.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"v"	""	"iv"	""	""	""	""	false
"iv6"	""	"30"	"1.5"	"59.5"	"2/4"	"59"	"7"	"3"	0.5	"f"	"v"	""	"iv"	""	"6"	""	""	false
"III6"	""	"30"	"2.0"	"60.0"	"2/4"	"59"	"7"	"3"	0.75	"f"	"v"	""	"III"	""	"6"	""	""	false
"III64"	""	"30"	"2.75"	"60.75"	"2/4"	"59"	"7"	"3"	0.25	"f"	"v"	""	"III"	""	"64"	""	""	false
".bII"	""	"31"	"1.0"	"61.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"v"	""	"bII"	""	""	""	""	false
".bII6"	""	"31"	"1.5"	"61.5"	"2/4"	"59"	"7"	"3"	0.5	"f"	"v"	""	"bII"	""	"6"	""	""	false
"i6"	""	"31"	"2.0"	"62.0"	"2/4"	"59"	"7"	"3"	1.0	"f"	"v"	""	"i"	""	"6"	""	""	false
"V7/V"	""	"32"	"1.0"	"63.0"	"2/4"	"59"	"7"	"3"	2.0	"f"	"v"	""	"V"	""	"7"	""	"V"	false
"V7"	""	"33"	"1.0"	"65.0"	"2/4"	"59"	"7"	"3"	2.0	"f"	"v"	""	"V"	""	"7"	""	""	false
"V7/iv"	""	"34"	"1.0"	"67.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"v"	""	"V"	""	"7"	""	"iv"	false
"iv"	""	"34"	"1.5"	"67.5"	"2/4"	"59"	"7"	"3"	0.25	"f"	"v"	""	"iv"	""	""	""	""	false
"V7/VII"	""	"34"	"1.75"	"67.75"	"2/4"	"59"	"7"	"3"	0.25	"f"	"v"	""	"V"	""	"7"	""	"VII"	false
"#viio7"	""	"34"	"2.0"	"68.0"	"2/4"	"59"	"7"	"3"	0.5	"f"	"v"	""	"#vii"	"o"	"7"	""	""	false
"i"	""	"34"	"2.5"	"68.5"	"2/4"	"59"	"7"	"3"	0.5	"f"	"v"	""	"i"	""	""	""	""	false
"i"	""	"35"	"1.0"	"69.0"	"2/4"	"59"	"7"	"3"	0.125	"f"	"v"	""	"i"	""	""	""	""	false
"ii%43/iv"	""	"35"	"1.125"	"69.125"	"2/4"	"59"	"7"	"3"	0.25	"f"	"v"	""	"ii"	"%"	"43"	""	"iv"	false
"#viio65"	""	"35"	"1.375"	"69.375"	"2/4"	"59"	"7"	"3"	0.25	"f"	"v"	""	"#vii"	"o"	"65"	""	""	false
"i6"	""	"35"	"1.625"	"69.625"	"2/4"	"59"	"7"	"3"	0.25	"f"	"v"	""	"i"	""	"6"	""	""	false
"@none"	""	"35"	"1.875"	"69.875"	"2/4"	"59"	"7"	"3"	0.625	"f"	"v"	""	""	""	""	""	""	false
"V65/iv"	""	"35"	"2.5"	"70.5"	"2/4"	"59"	"7"	"3"	0.5	"f"	"v"	""	"V"	""	"65"	""	"iv"	false
"V65/V"	""	"36"	"1.0"	"71.0"	"2/4"	"59"	"7"	"3"	0.125	"f"	"v"	""	"V"	""	"65"	""	"V"	false
"iv"	""	"36"	"1.125"	"71.125"	"2/4"	"59"	"7"	"3"	0.25	"f"	"v"	""	"iv"	""	""	""	""	false
"V43"	""	"36"	"1.375"	"71.375"	"2/4"	"59"	"7"	"3"	0.25	"f"	"v"	""	"V"	""	"43"	""	""	false
"i6"	""	"36"	"1.625"	"71.625"	"2/4"	"59"	"7"	"3"	0.25	"f"	"v"	""	"i"	""	"6"	""	""	false
