mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
30	30	30	30a	116	116	1.0	0	0	4/4	4	1	I\\		F	I		I		I						\\	M	0	0	0, 4, 1		0	0
30	30	30	30a	117	117	11.0	1/4	1/4	4/4	4	1	I[I		F	I	I	I		I							M	0	0	0, 4, 1		0	0
33	33	33	33a	128	128	4.0	0	0	4/4	4	1	viio]		F	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
34	34	34	34a	132	132	4.0	0	0	4/4	4	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
35	35	35	35a	136	136	8.0	0	0	4/4	4	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
37	37	37	37a	144	144	4.0	0	0	4/4	4	1	V65		F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
38	38	38	38a	148	148	4.0	0	0	4/4	4	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
39	39	39	39a	152	152	4.0	0	0	4/4	4	1	V.V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	40	40	40a	156	156	4.0	0	0	4/4	4	1	IV6		F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
41	41	41	41a	160	160	4.0	0	0	4/4	4	1	V65		F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
42	42	42	42a	164	164	4.0	0	0	4/4	4	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1
43	43	43	43a	168	168	4.0	0	0	4/4	4	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
44	44	44	44a	172	172	1.0	0	0	4/4	4	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
44	44	44	44a	173	173	1.0	1/4	1/4	4/4	4	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
44	44	44	44a	174	174	1.0	1/2	1/2	4/4	4	1	iii6		F	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
44	44	44	44a	175	175	1.0	3/4	3/4	4/4	4	1	IV		F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
45	45	45	45a	176	176	1.0	0	0	4/4	4	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
45	45	45	45a	177	177	1.0	1/4	1/4	4/4	4	1	iii		F	V		iii		iii							m	0	0	4, 1, 5		4	4
45	45	45	45a	178	178	3.0	1/2	1/2	4/4	4	1	ii7		F	V		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
46	46	46	46a	181	181	1.0	1/4	1/4	4/4	4	1	viio6		F	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
46	46	46	46a	182	182	1.0	1/2	1/2	4/4	4	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
46	46	46	46a	183	183	1.0	3/4	3/4	4/4	4	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1
47	47	47	47a	184	184	1.0	0	0	4/4	4	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
47	47	47	47a	185	185	1.0	1/4	1/4	4/4	4	1	vi		F	V		vi		vi							m	0	0	3, 0, 4		3	3
47	47	47	47a	186	186	2.0	1/2	1/2	4/4	4	1	V7/V		F	V		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
48	48	48	48a	188	188	4.0	0	0	4/4	4	1	V\\		F	V		V		V						\\	M	0	0	1, 5, 2		1	1
49	49	49	49a	192	192	4.0	0	0	4/4	4	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1
50	50	50	50a	196	196	6.0	0	0	4/4	4	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
51	51	51	51a	202	202	1.0	1/2	1/2	4/4	4	1	vi		F	V		vi		vi							m	0	0	3, 0, 4		3	3
51	51	51	51a	203	203	1.0	3/4	3/4	4/4	4	1	V/V		F	V		V/V		V				V			M	0	0	2, 6, 3		2	2
52	52	52	52a	204	204	4.0	0	0	4/4	4	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1
53	53	53	53a	208	208	4.0	0	0	4/4	4	1	Ger6(+7)		F	V		Ger6(+7)	Ger	vii	o	65	+7b3	V			Ger	0	0	-4, 0, -3, 6	-3	6	-4
54	54	54	54a	212	212	4.0	0	0	4/4	4	1	V6		F	V		V6		V		6					M	0	0	5, 2, 1		1	5
55	55	55	55a	216	216	4.0	0	0	4/4	4	1	viio43/IV		F	V		viio43/IV		vii	o	43		IV			o7	0	0	-2, -5, 4, 1		4	-2
56	56	56	56a	220	220	4.0	0	0	4/4	4	1	IV6(+2)		F	V		IV6(+2)		IV		6	+2				M	0	0	3, 0, -1	1	-1	3
57	57	57	57a	224	224	4.0	0	0	4/4	4	1	iv6(+#4+2)		F	V		iv6(+#4+2)		iv		6	+#4+2				m	0	0	-4, 0, -1	12, 1	-1	-4
58	58	58	58a	228	228	4.0	0	0	4/4	4	1	V(64)		F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
59	59	59	59a	232	232	3.0	0	0	4/4	4	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
59	59	59	59a	235	235	1.0	3/4	3/4	4/4	4	1	V65		F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
60	60	60	60a	236	236	1.0	0	0	4/4	4	1	I[I		F	V	I	I		I							M	0	0	0, 4, 1		0	0
60	60	60	60a	237	237	1.0	1/4	1/4	4/4	4	1	vi		F	V	I	vi		vi							m	0	0	3, 0, 4		3	3
60	60	60	60a	238	238	1.0	1/2	1/2	4/4	4	1	I64		F	V	I	I64		I		64					M	0	0	1, 0, 4		0	1
60	60	60	60a	239	239	1.0	3/4	3/4	4/4	4	1	viio64		F	V	I	viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
61	61	61	61a	240	240	2.0	0	0	4/4	4	1	I6]		F	V	I	I6		I		6					M	0	0	4, 1, 0		0	4
61	61	61	61a	242	242	1.0	1/2	1/2	4/4	4	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
61	61	61	61a	243	243	1.0	3/4	3/4	4/4	4	1	IV6		F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
62	62	62	62a	244	244	2.0	0	0	4/4	4	1	IV		F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
62	62	62	62a	246	246	1.0	1/2	1/2	4/4	4	1	viio6		F	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
62	62	62	62a	247	247	1.0	3/4	3/4	4/4	4	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
63	63	63	63a	248	248	1.0	0	0	4/4	4	1	I\\		F	V		I		I						\\	M	0	0	0, 4, 1		0	0
63	63	63	63a	249	249	1.0	1/4	1/4	4/4	4	1	IV		F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
63	63	63	63a	250	250	1.0	1/2	1/2	4/4	4	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1
63	63	63	63a	251	251	1.0	3/4	3/4	4/4	4	1	V65		F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
64	64	64	64a	252	252	3.0	0	0	4/4	4	1	I[I		F	V	I	I		I							M	0	0	0, 4, 1		0	0
64	64	64	64a	255	255	1.0	3/4	3/4	4/4	4	1	viio		F	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
65	65	65	65a	256	256	2.0	0	0	4/4	4	1	I6]		F	V	I	I6		I		6					M	0	0	4, 1, 0		0	4
65	65	65	65a	258	258	1.6666666666666856	1/2	1/2	4/4	4	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
65	65	65	65a	779/3	779/3	0.3333333333333144	11/12	11/12	4/4	4	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
66	66	66	66a	260	260	2.0	0	0	4/4	4	1	IV		F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
66	66	66	66a	262	262	1.0	1/2	1/2	4/4	4	1	viio6		F	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
66	66	66	66a	263	263	1.0	3/4	3/4	4/4	4	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
67	67	67	67a	264	264	7.0	0	0	4/4	4	1	I\\		F	V		I		I						\\	M	0	0	0, 4, 1		0	0
68	68	68	68a	271	271	1.0	3/4	3/4	4/4	4	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
69	69	69	69a	272	272	2.0	0	0	4/4	4	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
69	69	69	69a	274	274	1.0	1/2	1/2	4/4	4	1	iii		F	V		iii		iii							m	0	0	4, 1, 5		4	4
69	69	69	69a	275	275	1.0	3/4	3/4	4/4	4	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
70	70	70	70a	276	276	2.0	0	0	4/4	4	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
70	70	70	70a	278	278	1.0	1/2	1/2	4/4	4	1	iii		F	V		iii		iii							m	0	0	4, 1, 5		4	4
70	70	70	70a	279	279	1.0	3/4	3/4	4/4	4	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
71	71	71	71a	280	280	2.0	0	0	4/4	4	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
71	71	71	71a	282	282	2.0	1/2	1/2	4/4	4	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
72	72	72	72a	284	284	2.0	0	0	4/4	4	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
72	72	72	72a	286	286	2.0	1/2	1/2	4/4	4	1	IV(+2)		F	V		IV(+2)		IV			+2				M	0	0	-1, 3, 0	1	-1	-1
73	73	73	73a	288	288	4.0	0	0	4/4	4	1	V2		F	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
74	74	74	74a	292	292	4.0	0	0	4/4	4	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
75	75	75	75a	296	296	4.0	0	0	4/4	4	1	V2		F	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
76	76	76	76a	300	300	4.0	0	0	4/4	4	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
77	77	77	77a	304	304	16.0	0	0	4/4	4	1	V43/V		F	V		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
81	81	81	81a	320	320	8.0	0	0	4/4	4	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
83	83	83	83a	328	328	4.0	0	0	4/4	4	1	I\\		F	V		I		I						\\	M	0	0	0, 4, 1		0	0
84	84	84	84a	332	332	4.0	0	0	4/4	4	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
85	85	85	85a	336	336	4.0	0	0	4/4	4	1	V7/ii		F	V		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
86	86	86	86a	340	340	4.0	0	0	4/4	4	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
87	87	87	87a	344	344	4.0	0	0	4/4	4	1	V7/ii		F	V		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
88	88	88	88a	348	348	4.0	0	0	4/4	4	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
89	89	89	89a	352	352	4.0	0	0	4/4	4	1	V7/ii		F	V		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
90	90	90	90a	356	356	2.0	0	0	4/4	4	1	ii		F	V		ii		ii							m	0	0	2, -1, 3		2	2
90	90	90	90a	358	358	2.0	1/2	1/2	4/4	4	1	viio2		F	V		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
91	91	91	91a	360	360	4.0	0	0	4/4	4	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1
92	92	92	92a	364	364	4.0	0	0	4/4	4	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
93	93	93	93a	368	368	4.0	0	0	4/4	4	1	I[I		F	V	I	I		I							M	0	0	0, 4, 1		0	0
94	94	94	94a	372	372	4.0	0	0	4/4	4	1	V7		F	V	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
95	95	95	95a	376	376	4.0	0	0	4/4	4	1	I		F	V	I	I		I							M	0	0	0, 4, 1		0	0
96	96	96	96a	380	380	4.0	0	0	4/4	4	1	V7		F	V	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
97	97	97	97a	384	384	4.0	0	0	4/4	4	1	I]		F	V	I	I		I							M	0	0	0, 4, 1		0	0
98	98	98	98a	388	388	4.0	0	0	4/4	4	1	V2/IV		F	V		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
99	99	99	99a	392	392	4.0	0	0	4/4	4	1	IV6		F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
100	100	100	100a	396	396	2.0	0	0	4/4	4	1	V2(4)/IV		F	V		V2(4)/IV		V		2	4	IV			Mm7	0	0	-2, 0, -1, 1		0	-2
100	100	100	100a	398	398	2.0	1/2	1/2	4/4	4	1	V2/IV		F	V		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
101	101	101	101a	400	400	2.5	0	0	4/4	4	1	IV6		F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
101	101	101	101a	805/2	805/2	1.5	5/8	5/8	4/4	4	1	V2/IV		F	V		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
102	102	102	102a	404	404	4.0	0	0	4/4	4	1	IV6		F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
103	103	103	103a	408	408	3.0	0	0	4/4	4	1	I.I64		F	I		I64		I		64					M	0	0	1, 0, 4		0	1
103	103	103	103a	411	411	1.0	3/4	3/4	4/4	4	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
104	104	104	104a	412	412	4.0	0	0	4/4	4	1	I64		F	I		I64		I		64					M	0	0	1, 0, 4		0	1
105	105	105	105a	416	416	4.0	0	0	4/4	4	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
106	106	106	106a	420	420	6.0	0	0	4/4	4	1	I64		F	I		I64		I		64					M	0	0	1, 0, 4		0	1
107	107	107	107a	426	426	2.0	1/2	1/2	4/4	4	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
108	108	108	108a	428	428	12.0	0	0	4/4	4	1	viio2/IV		F	I		viio2/IV		vii	o	2		IV			o7	0	0	-5, 4, 1, -2		4	-5
111	111	111	111a	440	440	4.0	0	0	4/4	4	1	V7/IV		F	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
112	112	112	112a	444	444	15.0	0	0	4/4	4	1	IV.I		F	IV		I		I							M	0	0	0, 4, 1		0	0
115	115	115	115a	459	459	1.0	3/4	3/4	4/4	4	1	#viio2/vi		F	IV		#viio2/vi		#vii	o	2		vi			o7	0	0	-1, 8, 5, 2		8	-1
116	116	116	116a	460	460	8.0	0	0	4/4	4	1	#viio65/vi		F	IV		#viio65/vi		#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
118	118	118	118a	468	468	7.0	0	0	4/4	4	1	V43/vi		F	IV		V43/vi		V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
119	119	119	119a	475	475	9.0	3/4	3/4	4/4	4	1	vi		F	IV		vi		vi							m	0	0	3, 0, 4		3	3
122	122	122	122a	484	484	4.0	0	0	4/4	4	1	V43/V		F	IV		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
123	123	123	123a	488	488	4.0	0	0	4/4	4	1	V2/V		F	IV		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
124	124	124	124a	492	492	4.0	0	0	4/4	4	1	viio/V		F	IV		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
125	125	125	125a	496	496	0.5	0	0	4/4	4	1	vi.V6		F	vi		V6		V		6					M	0	1	5, 2, 1		1	5
125	125	125	125a	993/2	993/2	0.5	1/8	1/8	4/4	4	1	VI6		F	vi		VI6		VI		6					M	0	1	0, -3, -4		-4	0
125	125	125	125a	497	497	0.5	1/4	1/4	4/4	4	1	iv6		F	vi		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
125	125	125	125a	995/2	995/2	0.5	3/8	3/8	4/4	4	1	III6		F	vi		III6		III		6					M	0	1	1, -2, -3		-3	1
125	125	125	125a	498	498	2.0	1/2	1/2	4/4	4	1	viio6/III		F	vi		viio6/III		vii	o	6		III			o	0	1	-1, -4, 2		2	-1
126	126	126	126a	500	500	4.0	0	0	4/4	4	1	#viio43		F	vi		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
127	127	127	127a	504	504	4.0	0	0	4/4	4	1	#viio7		F	vi		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
128	128	128	128a	508	508	2.0	0	0	4/4	4	1	#viio7		F	vi		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
128	128	128	128a	510	510	2.0	1/2	1/2	4/4	4	1	#viio43		F	vi		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
129	129	129	129a	512	512	2.0	0	0	4/4	4	1	#viio7		F	vi		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
129	129	129	129a	514	514	1.0	1/2	1/2	4/4	4	1	#viio43		F	vi		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
129	129	129	129a	515	515	1.0	3/4	3/4	4/4	4	1	V65		F	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
130	130	130	130a	516	516	4.0	0	0	4/4	4	1	i6		F	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
131	131	131	131a	520	520	8.0	0	0	4/4	4	1	i		F	vi		i		i							m	0	1	0, -3, 1		0	0
133	133	133	133a	528	528	2.0	0	0	4/4	4	1	ii.#viio43		F	ii		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
133	133	133	133a	530	530	2.0	1/2	1/2	4/4	4	1	#viio7		F	ii		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
134	134	134	134a	532	532	4.0	0	0	4/4	4	1	#viio43		F	ii		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
135	135	135	135a	536	536	4.0	0	0	4/4	4	1	#viio7/vi		F	ii		#viio7/vi		#vii	o	7		vi			o7	0	1	1, -2, -5, -8		1	1
136	136	136	136a	540	540	7.0	0	0	4/4	4	1	#viio43/vi		F	ii		#viio43/vi		#vii	o	43		vi			o7	0	1	-5, -8, 1, -2		1	-5
137	137	137	137a	547	547	1.0	3/4	3/4	4/4	4	1	V2/vi		F	ii		V2/vi		V		2		vi			Mm7	0	1	-5, -3, 1, -2		-3	-5
138	138	138	138a	548	548	4.0	0	0	4/4	4	1	i6		F	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
139	139	139	139a	552	552	4.0	0	0	4/4	4	1	i		F	ii		i		i							m	0	1	0, -3, 1		0	0
140	140	140	140a	556	556	12.0	0	0	4/4	4	1	VI		F	ii		VI		VI							M	0	1	-4, 0, -3		-4	-4
143	143	143	143a	568	568	4.0	0	0	4/4	4	1	VI64		F	ii		VI64		VI		64					M	0	1	-3, -4, 0		-4	-3
144	144	144	144a	572	572	4.0	0	0	4/4	4	1	I.#viio/vi		F	I		#viio/vi		#vii	o			vi			o	0	0	8, 5, 2		8	8
145	145	145	145a	576	576	4.0	0	0	4/4	4	1	#viio7/iii		F	I		#viio7/iii		#vii	o	7		iii			o7	0	0	9, 6, 3, 0		9	9
146	146	146	146a	580	580	4.0	0	0	4/4	4	1	#viio/vi		F	I		#viio/vi		#vii	o			vi			o	0	0	8, 5, 2		8	8
147	147	147	147a	584	584	4.0	0	0	4/4	4	1	#viio2/iii		F	I		#viio2/iii		#vii	o	2		iii			o7	0	0	0, 9, 6, 3		9	0
148	148	148	148a	588	588	4.0	0	0	4/4	4	1	#iv		F	I		#iv		#iv							m	0	0	6, 3, 7		6	6
149	149	149	149a	592	592	4.0	0	0	4/4	4	1	vo64		F	I		vo64		v	o	64					o	0	0	-5, 1, -2		1	-5
150	150	150	150a	596	596	4.0	0	0	4/4	4	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
151	151	151	151a	600	600	2.0	0	0	4/4	4	1	iv		F	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
151	151	151	151a	602	602	2.0	1/2	1/2	4/4	4	1	iv64		F	I		iv64		iv		64					m	0	0	0, -1, -4		-1	0
152	152	152	152a	604	604	24.0	0	0	4/4	4	1	V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
158	158	158	158a	628	628	8.0	0	0	4/4	4	1	i.i		F	i		i		i							m	0	1	0, -3, 1		0	0
160	160	160	160a	636	636	8.0	0	0	4/4	4	1	VI6		F	i		VI6		VI		6					M	0	1	0, -3, -4		-4	0
162	162	162	162a	644	644	6.0	0	0	4/4	4	1	bII		F	i		bII		bII							M	0	1	-5, -1, -4		-5	-5
163	163	163	163a	650	650	2.0	1/2	1/2	4/4	4	1	bvii6		F	i		bvii6		bvii		6					m	0	1	-12, -8, -9		-9	-12
164	164	164	164a	652	652	6.0	0	0	4/4	4	1	III		F	i		III		III							M	0	1	-3, 1, -2		-3	-3
165	165	165	165a	658	658	2.0	1/2	1/2	4/4	4	1	i6		F	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
166	166	166	166a	660	660	2.0	0	0	4/4	4	1	iv		F	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
166	166	166	166a	662	662	2.0	1/2	1/2	4/4	4	1	bII6		F	i		bII6		bII		6					M	0	1	-1, -4, -5		-5	-1
