mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
20	20	30	20a	87	57	1.0	0	0	3/4	4	1	V(64)/ii	F	bVI		V(64)/ii	V			64	ii			M	0	0	3, 2, -1		3	3
20	20	30	20a	88	58	1.0	1/4	1/4	3/4	4	1	V/ii	F	bVI		V/ii	V				ii			M	0	0	3, 7, 4		3	3
20	20	30	20a	89	59	1.0	1/2	1/2	3/4	4	1	#viio6/iii	F	bVI		#viio6/iii	#vii	o	6		iii			o	0	0	6, 3, 9		9	6
21	21	31	21a	90	60	3.0	0	0	3/4	4	1	i.i	F	i		i	i							m	0	1	0, -3, 1		0	0
22	22	32	22a	93	63	1.0	0	0	3/4	4	1	V(64)	F	i		V(64)	V			64				M	0	1	1, 0, -3		1	1
22	22	32	22a	94	64	1.0	1/4	1/4	3/4	4	1	V	F	i		V	V							M	0	1	1, 5, 2		1	1
22	22	32	22a	95	65	1.0	1/2	1/2	3/4	4	1	i6	F	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
23	23	33	23a	96	66	3.0	0	0	3/4	4	1	#viio	F	i		#viio	#vii	o						o	0	1	5, 2, -1		5	5
24	24	34	24a	99	69	1.0	0	0	3/4	4	1	i(4+2)	F	i		i(4+2)	i			4+2				m	0	1	0, -1, 1	2	0	0
24	24	34	24a	100	70	1.0	1/4	1/4	3/4	4	1	VI	F	i		VI	VI							M	0	1	-4, 0, -3		-4	-4
24	24	34	24a	101	71	1.0	1/2	1/2	3/4	4	1	viio7/V	F	i		viio7/V	vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
25	25	35	25a	102	72	3.0	0	0	3/4	4	1	V[V	F	i	V	V	V							M	0	1	1, 5, 2		1	1
26	26	36	26a	105	75	3.0	0	0	3/4	4	1	i	F	i	V	i	i							m	0	1	0, -3, 1		0	0
27	27	37	27a	108	78	3.0	0	0	3/4	4	1	V	F	i	V	V	V							M	0	1	1, 5, 2		1	1
28	28	38	28a	111	81	3.0	0	0	3/4	4	1	i	F	i	V	i	i							m	0	1	0, -3, 1		0	0
29	29	39	29a	114	84	3.0	0	0	3/4	4	1	V]	F	i	V	V	V							M	0	1	1, 5, 2		1	1
30	30	40	30a	117	87	2.0	0	0	3/4	4	1	V6	F	i		V6	V		6					M	0	1	5, 2, 1		1	5
30	30	40	30a	119	89	1.0	1/2	1/2	3/4	4	1	ii	F	i		ii	ii							m	0	1	2, -1, 3		2	2
31	31	41	31a	120	90	3.0	0	0	3/4	4	1	V	F	i		V	V							M	0	1	1, 5, 2		1	1
32	32	42	32a	123	93	2.0	0	0	3/4	4	1	V43	F	i		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
32	32	42	32a	125	95	1.0	1/2	1/2	3/4	4	1	ii	F	i		ii	ii							m	0	1	2, -1, 3		2	2
33	33	43	33a	126	96	3.0	0	0	3/4	4	1	V	F	i		V	V							M	0	1	1, 5, 2		1	1
34	34	44	34a	129	99	2.0	0	0	3/4	4	1	V43	F	i		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
34	34	44	34a	131	101	1.0	1/2	1/2	3/4	4	1	vi	F	i		vi	vi							m	0	1	-4, -7, -3		-4	-4
35	35	45	35a	132	102	3.0	0	0	3/4	4	1	V7	F	i		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
36	36	46	36a	135	105	1.0	0	0	3/4	4	1	V7	F	i		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
36	36	46	36a	136	106	1.0	1/4	1/4	3/4	4	1	V2	F	i		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
36	36	46	36a	137	107	1.0	1/2	1/2	3/4	4	1	V43	F	i		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
37	37	47	37a	138	108	1.0	0	0	3/4	4	1	I.I	F	I		I	I							M	0	0	0, 4, 1		0	0
37	37	47	37a	139	109	1.0	1/4	1/4	3/4	4	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
37	37	47	37a	140	110	1.0	1/2	1/2	3/4	4	1	viio7/V	F	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
38	38	48	38a	141	111	1.0	0	0	3/4	4	1	V(4+2)	F	I		V(4+2)	V			4+2				M	0	0	1, 0, 2	3	1	1
38	38	48	38a	142	112	1.0	1/4	1/4	3/4	4	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
38	38	48	38a	143	113	1.0	1/2	1/2	3/4	4	1	V43/ii	F	I		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
39	39	49	39a	144	114	1.0	0	0	3/4	4	1	V(4)/V	F	I		V(4)/V	V			4	V			M	0	0	2, 1, 3		2	2
39	39	49	39a	145	115	1.0	1/4	1/4	3/4	4	1	V6/V	F	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
39	39	49	39a	146	116	1.0	1/2	1/2	3/4	4	1	#viio7/vi	F	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
40	40	50	40a	147	117	1.0	0	0	3/4	4	1	V(4+2)/ii	F	I		V(4+2)/ii	V			4+2	ii			M	0	0	3, 2, 4	-2	3	3
40	40	50	40a	148	118	1.0	1/4	1/4	3/4	4	1	V/ii	F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
40	40	50	40a	149	119	1.0	1/2	1/2	3/4	4	1	V43/iii	F	I		V43/iii	V		43		iii			Mm7	0	0	6, 3, 5, 9		5	6
41	41	51	41a	150	120	1.0	0	0	3/4	4	1	iii(4)	F	I		iii(4)	iii			4				m	0	0	4, 3, 5		4	4
41	41	51	41a	151	121	1.0	1/4	1/4	3/4	4	1	iii6	F	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
41	41	51	41a	152	122	1.0	1/2	1/2	3/4	4	1	V/iii	F	I		V/iii	V				iii			M	0	0	5, 9, 6		5	5
42	42	52	42a	153	123	3.0	0	0	3/4	4	1	iii	F	I		iii	iii							m	0	0	4, 1, 5		4	4
43	43	53	43a	156	126	1.0	0	0	3/4	4	1	vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
43	43	53	43a	157	127	1.0	1/4	1/4	3/4	4	1	vi6	F	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
43	43	53	43a	158	128	1.0	1/2	1/2	3/4	4	1	V/vi	F	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
44	44	54	44a	159	129	3.0	0	0	3/4	4	1	vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
45	45	55	45a	162	132	1.0	0	0	3/4	4	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
45	45	55	45a	163	133	1.0	1/4	1/4	3/4	4	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
45	45	55	45a	164	134	1.0	1/2	1/2	3/4	4	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
46	46	56	46a	165	135	3.0	0	0	3/4	4	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
47	47	57	47a	168	138	3.0	0	0	3/4	4	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	48	58	48a	171	141	3.0	0	0	3/4	4	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
49	49	59	49a	174	144	3.0	0	0	3/4	4	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
50	50	60	50a	177	147	4.0	0	0	3/4	4	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
51	51	61	51a	181	151	2.0	1/4	1/4	3/4	4	1	viio6	F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
52	52	62	52a	183	153	4.0	0	0	3/4	4	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
53	53	63	53a	187	157	2.0	1/4	1/4	3/4	4	1	viio6	F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
54	54	64	54a	189	159	3.0	0	0	3/4	4	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
55	55	65	55a	192	162	3.0	0	0	3/4	4	1	viio6	F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
56	56	66	56a	195	165	3.0	0	0	3/4	4	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
57	57	67	57a	198	168	3.0	0	0	3/4	4	1	#viio65/ii	F	I		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
58	58	68	58a	201	171	3.0	0	0	3/4	4	1	ii6	F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
59	59	69	59a	204	174	3.0	0	0	3/4	4	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
60	60	70	60a	207	177	3.0	0	0	3/4	4	1	I\\	F	I		I	I						\\	M	0	0	0, 4, 1		0	0
61	61	71	61a	210	180	3.0	0	0	3/4	4	1	#viio65/ii	F	I		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
62	62	72	62a	213	183	3.0	0	0	3/4	4	1	ii6	F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
63	63	73	63a	216	186	3.0	0	0	3/4	4	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	64	74	64a	219	189	1.0	0	0	3/4	4	1	I\\	F	I		I	I						\\	M	0	0	0, 4, 1		0	0
64	64	74	64a	220	190	1.0	1/4	1/4	3/4	4	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
64	64	74	64a	221	191	1.0	1/2	1/2	3/4	4	1	viio7/V	F	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
65	65	75	65a	222	192	1.0	0	0	3/4	4	1	V(4)	F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
65	65	75	65a	223	193	1.0	1/4	1/4	3/4	4	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
65	65	75	65a	224	194	1.0	1/2	1/2	3/4	4	1	V43/ii	F	I		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
66	66	76	66a	225	195	1.0	0	0	3/4	4	1	ii	F	I		ii	ii							m	0	0	2, -1, 3		2	2
66	66	76	66a	226	196	1.0	1/4	1/4	3/4	4	1	ii6	F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
66	66	76	66a	227	197	1.0	1/2	1/2	3/4	4	1	V43/vi	F	I		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
67	67	77	67a	228	198	1.0	0	0	3/4	4	1	vi(4+2)	F	I		vi(4+2)	vi			4+2				m	0	0	3, 2, 4	5	3	3
67	67	77	67a	229	199	1.0	1/4	1/4	3/4	4	1	V/ii	F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
67	67	77	67a	230	200	1.0	1/2	1/2	3/4	4	1	V43/iii	F	I		V43/iii	V		43		iii			Mm7	0	0	6, 3, 5, 9		5	6
68	68	78	68a	231	201	1.0	0	0	3/4	4	1	iii	F	I		iii	iii							m	0	0	4, 1, 5		4	4
68	68	78	68a	232	202	1.0	1/4	1/4	3/4	4	1	V2/vi	F	I		V2/vi	V		2		vi			Mm7	0	0	2, 4, 8, 5		4	2
68	68	78	68a	233	203	1.0	1/2	1/2	3/4	4	1	vi6	F	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
69	69	79	69a	234	204	1.0	0	0	3/4	4	1	V43/vi	F	I		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
69	69	79	69a	235	205	1.0	1/4	1/4	3/4	4	1	vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
69	69	79	69a	236	206	1.0	1/2	1/2	3/4	4	1	V65/vi	F	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
70	70	80	70a	237	207	1.0	0	0	3/4	4	1	vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
70	70	80	70a	238	208	1.0	1/4	1/4	3/4	4	1	#viio43/ii	F	I		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
70	70	80	70a	239	209	1.0	1/2	1/2	3/4	4	1	ii6	F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
71	71	81	71a	240	210	1.0	0	0	3/4	4	1	#viio65/ii	F	I		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
71	71	81	71a	241	211	1.0	1/4	1/4	3/4	4	1	ii	F	I		ii	ii							m	0	0	2, -1, 3		2	2
71	71	81	71a	242	212	1.0	1/2	1/2	3/4	4	1	#viio7/ii	F	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
72	72	82	72a	243	213	1.0	0	0	3/4	4	1	ii	F	I		ii	ii							m	0	0	2, -1, 3		2	2
72	72	82	72a	244	214	1.0	1/4	1/4	3/4	4	1	ii6	F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
72	72	82	72a	245	215	1.0	1/2	1/2	3/4	4	1	vii%7/V	F	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
73	73	83	73a	246	216	1.0	0	0	3/4	4	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
73	73	83	73a	247	217	1.0	1/4	1/4	3/4	4	1	vii%7	F	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
73	73	83	73a	248	218	1.0	1/2	1/2	3/4	4	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
74	74	84	74a	249	219	1.0	0	0	3/4	4	1	ii	F	I		ii	ii							m	0	0	2, -1, 3		2	2
74	74	84	74a	250	220	1.0	1/4	1/4	3/4	4	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
74	74	84	74a	251	221	1.0	1/2	1/2	3/4	4	1	viio64	F	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
75	75	85	75a	252	222	1.0	0	0	3/4	4	1	V(+2)	F	I		V(+2)	V			+2				M	0	0	1, 5, 2	3	1	1
75	75	85	75a	253	223	1.0	1/4	1/4	3/4	4	1	@none	F	I		@none	@none							m	0	0				
75	75	85	75a	254	224	1.0	1/2	1/2	3/4	4	1	vii%7	F	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
76	76	86	76a	255	225	1.0	0	0	3/4	4	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
76	76	86	76a	256	226	1.0	1/4	1/4	3/4	4	1	V43	F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
76	76	86	76a	257	227	1.0	1/2	1/2	3/4	4	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
77	77	87	77a	258	228	1.0	0	0	3/4	4	1	ii6	F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
77	77	87	77a	259	229	1.0	1/4	1/4	3/4	4	1	ii	F	I		ii	ii							m	0	0	2, -1, 3		2	2
77	77	87	77a	260	230	1.0	1/2	1/2	3/4	4	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	78	88	78a	261	231	2.0	0	0	3/4	4	1	I\\	F	I		I	I						\\	M	0	0	0, 4, 1		0	0
78	78	88	78a	263	233	1.0	1/2	1/2	3/4	4	1	viio43/V	F	I		viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
79	79	89	79a	264	234	1.0	0	0	3/4	4	1	V6(b64)	F	I		V6(b64)	V		6	b64				M	0	0	0, -3, 1		1	0
79	79	89	79a	265	235	1.0	1/4	1/4	3/4	4	1	V6	F	I		V6	V		6					M	0	0	5, 2, 1		1	5
79	79	89	79a	266	236	1.0	1/2	1/2	3/4	4	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
80	80	90	80a	267	237	2.0	0	0	3/4	4	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
80	80	90	80a	269	239	1.0	1/2	1/2	3/4	4	1	viio43/V	F	I		viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
81	81	91	81a	270	240	1.0	0	0	3/4	4	1	V6(b64)	F	I		V6(b64)	V		6	b64				M	0	0	0, -3, 1		1	0
81	81	91	81a	271	241	1.0	1/4	1/4	3/4	4	1	V6	F	I		V6	V		6					M	0	0	5, 2, 1		1	5
81	81	91	81a	272	242	1.0	1/2	1/2	3/4	4	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
82	82	92	82a	273	243	1.0	0	0	3/4	4	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
82	82	92	82a	274	244	1.0	1/4	1/4	3/4	4	1	V6	F	I		V6	V		6					M	0	0	5, 2, 1		1	5
82	82	92	82a	275	245	1.0	1/2	1/2	3/4	4	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
83	83	93	83a	276	246	1.0	0	0	3/4	4	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
83	83	93	83a	277	247	1.0	1/4	1/4	3/4	4	1	V6	F	I		V6	V		6					M	0	0	5, 2, 1		1	5
83	83	93	83a	278	248	1.0	1/2	1/2	3/4	4	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
84	84	94	84a	279	249	3.0	0	0	3/4	4	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
85	85	95	85a	282	252	3.0	0	0	3/4	4	1	I\\	F	I		I	I						\\	M	0	0	0, 4, 1		0	0
11	11	96	11b	285	30	2.0	0	0	3/4	4	1	bIII.I	F	bIII		I	I							M	0	0	0, 4, 1		0	0
11	11	96	11b	287	32	1.0	1/2	1/2	3/4	4	1	I6	F	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
12	12	97	12b	288	33	1.0	0	0	3/4	4	1	V64	F	bIII		V64	V		64					M	0	0	2, 1, 5		1	2
12	12	97	12b	289	34	1.0	1/4	1/4	3/4	4	1	V43	F	bIII		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
12	12	97	12b	290	35	1.0	1/2	1/2	3/4	4	1	V7	F	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	13	98	13b	291	36	1.0	0	0	3/4	4	1	I(974)	F	bIII		I(974)	I			974				M	0	0	0, -1, 1	2, 5	0	0
13	13	98	13b	292	37	2.0	1/4	1/4	3/4	4	1	I	F	bIII		I	I							M	0	0	0, 4, 1		0	0
14	14	99	14b	294	39	2.0	0	0	3/4	4	1	vi	F	bIII		vi	vi							m	0	0	3, 0, 4		3	3
14	14	99	14b	296	41	1.0	1/2	1/2	3/4	4	1	vi6	F	bIII		vi6	vi		6					m	0	0	0, 4, 3		3	0
15	15	100	15b	297	42	1.0	0	0	3/4	4	1	V64/vi	F	bIII		V64/vi	V		64		vi			M	0	0	5, 4, 8		4	5
15	15	100	15b	298	43	1.0	1/4	1/4	3/4	4	1	V43/vi	F	bIII		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
15	15	100	15b	299	44	1.0	1/2	1/2	3/4	4	1	V7/vi	F	bIII		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
16	16	101	16b	300	45	1.0	0	0	3/4	4	1	vi(#74)	F	bIII		vi(#74)	vi			#74				m	0	0	3, 2, 4	8	3	3
16	16	101	16b	301	46	2.0	1/4	1/4	3/4	4	1	vi	F	bIII		vi	vi							m	0	0	3, 0, 4		3	3
17	17	102	17b	303	48	3.0	0	0	3/4	4	1	bVI.I	F	bVI		I	I							M	0	0	0, 4, 1		0	0
18	18	103	18b	306	51	1.0	0	0	3/4	4	1	V(64)	F	bVI		V(64)	V			64				M	0	0	1, 0, 4		1	1
18	18	103	18b	307	52	1.0	1/4	1/4	3/4	4	1	V	F	bVI		V	V							M	0	0	1, 5, 2		1	1
18	18	103	18b	308	53	1.0	1/2	1/2	3/4	4	1	#viio6/ii	F	bVI		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
