mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
96	95	96	95a	255	255	1.0	3/4	3/4	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
97	96	97	96a	256	256	4.0	0	0	4/4	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
98	97	98	97a	260	260	5.0	0	0	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
99	98	99	98a	265	265	4.0	1/4	1/4	4/4	4	1		ii64	A	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
100	99	100	99a	269	269	3.0	1/4	1/4	4/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
101	100	101	100a	272	272	1.0	0	0	4/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
101	100	101	100a	273	273	3.0	1/4	1/4	4/4	4	1		IV43/IV	A	I		IV43/IV	IV		43		IV			Mm7	0	0	-1, -4, -2, 2		-2	-1
102	101	102	101a	276	276	1.0	0	0	4/4	4	1		IV\\	A	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
102	101	102	101a	277	277	8.0	1/4	1/4	4/4	4	1		@none	A	I		@none	@none							m	0	0				
104	103	104	103a	285	285	2.0	1/4	1/4	4/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
104	103	104	103a	287	287	1.0	3/4	3/4	4/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
105	104	105	104a	288	288	1.0	0	0	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
105	104	105	104a	289	289	1.0	1/4	1/4	4/4	4	1		V/V	A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
105	104	105	104a	290	290	1.0	1/2	1/2	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
105	104	105	104a	291	291	1.0	3/4	3/4	4/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
106	105	106	105a	292	292	4.0	0	0	4/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
107	106	107	106a	296	296	1.0	0	0	4/4	4	1		ii6(4)	A	I		ii6(4)	ii		6	4				m	0	0	1, 3, 2		2	1
107	106	107	106a	297	297	3.0	1/4	1/4	4/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
108	107	108	107a	300	300	1.0	0	0	4/4	4	1		V(4)	A	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
108	107	108	107a	301	301	3.0	1/4	1/4	4/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
109	108	109	108a	304	304	2.0	0	0	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
109	108	109	108a	306	306	2.0	1/2	1/2	4/4	4	1		V7/IV	A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
110	109	110	109a	308	308	2.0	0	0	4/4	4	1		IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
110	109	110	109a	310	310	2.0	1/2	1/2	4/4	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
111	110	111	110a	312	312	2.0	0	0	4/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
111	110	111	110a	314	314	1.0	1/2	1/2	4/4	4	1		VI	A	I		VI	VI							M	0	0	3, 7, 4		3	3
111	110	111	110a	315	315	1.0	3/4	3/4	4/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
112	111	112	111a	316	316	0.75	0	0	4/4	4	1		V(4)/V	A	I		V(4)/V	V			4	V			M	0	0	2, 1, 3		2	2
112	111	112	111a	1267/4	1267/4	0.25	3/16	3/16	4/4	4	1		V/V	A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
112	111	112	111a	317	317	1.0	1/4	1/4	4/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
112	111	112	111a	318	318	0.5	1/2	1/2	4/4	4	1		V[V7	A	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
112	111	112	111a	637/2	637/2	1.0	5/8	5/8	4/4	4	1		I64	A	I	V	I64	I		64					M	0	0	1, 0, 4		0	1
112	111	112	111a	639/2	639/2	1.0	7/8	7/8	4/4	4	1		V7	A	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
113	112	113	112a	641/2	641/2	0.5	1/8	1/8	4/4	4	1		I64	A	I	V	I64	I		64					M	0	0	1, 0, 4		0	1
113	112	113	112a	321	321	1.0	1/4	1/4	4/4	4	1		V43/V	A	I	V	V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
113	112	113	112a	322	322	1.0	1/2	1/2	4/4	4	1		V]	A	I	V	V	V							M	0	0	1, 5, 2		1	1
113	112	113	112a	323	323	1.0	3/4	3/4	4/4	4	1		V6/V	A	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
114	113	114	113a	324	324	4.0	0	0	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
115	114	115	114a	328	328	1.0	0	0	4/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
115	114	115	114a	329	329	1.0	1/4	1/4	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
115	114	115	114a	330	330	2.0	1/2	1/2	4/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
116	115	116	115a	332	332	1.0	0	0	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
116	115	116	115a	333	333	1.0	1/4	1/4	4/4	4	1		V/V	A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
116	115	116	115a	334	334	2.0	1/2	1/2	4/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
117	116	117	116a	336	336	1.0	0	0	4/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
117	116	117	116a	337	337	1.0	1/4	1/4	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
117	116	117	116a	338	338	2.0	1/2	1/2	4/4	4	1		vii	A	I		vii	vii							m	0	0	5, 2, 6		5	5
118	117	118	117a	340	340	1.0	0	0	4/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
118	117	118	117a	341	341	1.0	1/4	1/4	4/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
118	117	118	117a	342	342	2.0	1/2	1/2	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
119	118	119	118a	344	344	1.0	0	0	4/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
119	118	119	118a	345	345	1.0	1/4	1/4	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
119	118	119	118a	346	346	1.0	1/2	1/2	4/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
119	118	119	118a	347	347	1.0	3/4	3/4	4/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
120	119	120	119a	348	348	1.0	0	0	4/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
120	119	120	119a	349	349	1.0	1/4	1/4	4/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
120	119	120	119a	350	350	1.0	1/2	1/2	4/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
120	119	120	119a	351	351	1.0	3/4	3/4	4/4	4	1		vi64	A	I		vi64	vi		64					m	0	0	4, 3, 0		3	4
121	120	121	120a	352	352	1.0	0	0	4/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
121	120	121	120a	353	353	1.0	1/4	1/4	4/4	4	1		V2/IV	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
121	120	121	120a	354	354	1.0	1/2	1/2	4/4	4	1		IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
121	120	121	120a	355	355	1.0	3/4	3/4	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
122	121	122	121a	356	356	2.0	0	0	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
122	121	122	121a	358	358	1.0	1/2	1/2	4/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
122	121	122	121a	359	359	1.0	3/4	3/4	4/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
123	122	123	122a	360	360	1.0	0	0	4/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
123	122	123	122a	361	361	1.0	1/4	1/4	4/4	4	1		iii43	A	I		iii43	iii		43					mm7	0	0	5, 2, 4, 1		4	5
123	122	123	122a	362	362	1.0	1/2	1/2	4/4	4	1		@none	A	I		@none	@none							m	0	0				
123	122	123	122a	363	363	1.0	3/4	3/4	4/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
124	123	124	123a	364	364	1.0	0	0	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
124	123	124	123a	365	365	1.0	1/4	1/4	4/4	4	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
124	123	124	123a	366	366	1.0	1/2	1/2	4/4	4	1		V6/vi	A	I		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
124	123	124	123a	367	367	1.0	3/4	3/4	4/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
125	124	125	124a	368	368	1.0	0	0	4/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
125	124	125	124a	369	369	1.0	1/4	1/4	4/4	4	1		vi43	A	I		vi43	vi		43					mm7	0	0	4, 1, 3, 0		3	4
125	124	125	124a	370	370	2.0	1/2	1/2	4/4	4	1		vii2	A	I		vii2	vii		2					mm7	0	0	3, 5, 2, 6		5	3
126	125	126	125a	372	372	1.0	0	0	4/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
126	125	126	125a	373	373	1.0	1/4	1/4	4/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
126	125	126	125a	374	374	1.0	1/2	1/2	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
126	125	126	125a	375	375	1.0	3/4	3/4	4/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
127	126	127	126a	376	376	1.0	0	0	4/4	4	1		vii%7	A	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
127	126	127	126a	377	377	1.0	1/4	1/4	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
127	126	127	126a	378	378	1.0	1/2	1/2	4/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
127	126	127	126a	379	379	1.0	3/4	3/4	4/4	4	1		iii%7	A	I		iii%7	iii	%	7					%7	0	0	4, 1, -2, 2		4	4
128	127	128	127a	380	380	1.0	0	0	4/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
128	127	128	127a	381	381	1.0	1/4	1/4	4/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
128	127	128	127a	382	382	1.0	1/2	1/2	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
128	127	128	127a	383	383	1.0	3/4	3/4	4/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
129	128	129	128a	384	384	1.0	0	0	4/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
129	128	129	128a	385	385	1.0	1/4	1/4	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
129	128	129	128a	386	386	1.0	1/2	1/2	4/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
129	128	129	128a	387	387	1.0	3/4	3/4	4/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
130	129	130	129a	388	388	0.5	0	0	6/8	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
130	129	130	129a	777/2	777/2	0.25	1/8	1/8	6/8	4	1		I(4)	A	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
130	129	130	129a	1555/4	1555/4	1.25	3/16	3/16	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
130	129	130	129a	390	390	0.5	1/2	1/2	6/8	4	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
130	129	130	129a	781/2	781/2	0.5	5/8	5/8	6/8	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
131	130	131	130a	391	391	3.0	0	0	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
132	131	132	131a	394	394	3.0	0	0	6/8	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
133	132	133	132a	397	397	1.5	0	0	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
133	132	133	132a	797/2	797/2	1.5	3/8	3/8	6/8	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
134	133	134	133a	400	400	1.5	0	0	6/8	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
134	133	134	133a	803/2	803/2	1.5	3/8	3/8	6/8	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
135	134	135	134a	403	403	1.5	0	0	6/8	4	1		V43/IV	A	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
135	134	135	134a	809/2	809/2	1.0	3/8	3/8	6/8	4	1		V43/IV	A	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
135	134	135	134a	811/2	811/2	1.5	5/8	5/8	6/8	4	1		V7/ii	A	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
136	135	136	135a	407	407	0.5	1/4	1/4	6/8	4	1		V/V	A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
136	135	136	135a	815/2	815/2	1.0	3/8	3/8	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
136	135	136	135a	817/2	817/2	0.5	5/8	5/8	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
137	136	137	136a	409	409	1.5	0	0	6/8	4	1		viio7/V	A	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
137	136	137	136a	821/2	821/2	1.0	3/8	3/8	6/8	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
137	136	137	136a	823/2	823/2	0.5	5/8	5/8	6/8	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
138	137	138	137a	412	412	1.5	0	0	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
138	137	138	137a	827/2	827/2	1.5	3/8	3/8	6/8	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
139	138	139	138a	415	415	3.0	0	0	6/8	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
140	139	140	139a	418	418	1.5	0	0	6/8	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
140	139	140	139a	839/2	839/2	1.0	3/8	3/8	6/8	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
140	139	140	139a	841/2	841/2	0.5	5/8	5/8	6/8	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
141	140	141	140a	421	421	3.0	0	0	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
142	141	142	141a	424	424	1.5	0	0	6/8	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
142	141	142	141a	851/2	851/2	1.5	3/8	3/8	6/8	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
143	142	143	142a	427	427	1.5	0	0	6/8	4	1		V6/ii	A	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
143	142	143	142a	857/2	857/2	1.5	3/8	3/8	6/8	4	1		VI65	A	I		VI65	VI		65					Mm7	0	0	7, 4, 1, 3		3	7
144	143	144	143a	430	430	0.25	0	0	6/8	4	1		V2/V	A	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
144	143	144	143a	1721/4	1721/4	0.5	1/16	1/16	6/8	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
144	143	144	143a	1723/4	1723/4	0.75	3/16	3/16	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
144	143	144	143a	863/2	863/2	0.5	3/8	3/8	6/8	4	1		V7/vi	A	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
144	143	144	143a	432	432	1.0	1/2	1/2	6/8	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
145	144	145	144a	433	433	1.5	0	0	6/8	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
145	144	145	144a	869/2	869/2	1.5	3/8	3/8	6/8	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
146	145	146	145a	436	436	2.5	0	0	6/8	4	1		V7(+9)	A	I		V7(+9)	V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
146	145	146	145a	877/2	877/2	0.5	5/8	5/8	6/8	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
147	146	147	146a	439	439	1.5	0	0	6/8	4	1		I(42)	A	I		I(42)	I			42				M	0	0	2, -1, 1		0	2
147	146	147	146a	881/2	881/2	0.5	3/8	3/8	6/8	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
147	146	147	146a	441	441	0.5	1/2	1/2	6/8	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
147	146	147	146a	883/2	883/2	0.5	5/8	5/8	6/8	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
148	147	148	147a	442	442	2.0	0	0	6/8	4	1		V7(+9)/ii	A	I		V7(+9)/ii	V		7	+9	ii			Mm7	0	0	3, 7, 4, 1	-2	3	3
148	147	148	147a	444	444	0.5	1/2	1/2	6/8	4	1		V(64)/ii	A	I		V(64)/ii	V			64	ii			M	0	0	3, 2, -1		3	3
148	147	148	147a	889/2	889/2	2.5	5/8	5/8	6/8	4	1		V7/ii	A	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
149	148	149	148a	447	447	0.5	1/2	1/2	6/8	4	1		ii64	A	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
149	148	149	148a	895/2	895/2	0.5	5/8	5/8	6/8	4	1		#io2	A	I		#io2	#i	o	2					o7	0	0	-2, 7, 4, 1		7	-2
150	149	150	149a	448	448	1.25	0	0	6/8	4	1		V2/IV	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
150	149	150	149a	1797/4	1797/4	0.25	5/16	5/16	6/8	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
150	149	150	149a	899/2	899/2	1.25	3/8	3/8	6/8	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
150	149	150	149a	1803/4	1803/4	0.25	11/16	11/16	6/8	4	1		V43/ii	A	I		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
151	150	151	150a	451	451	1.25	0	0	6/8	4	1		V2(+9)/ii	A	I		V2(+9)/ii	V		2	+9	ii			Mm7	0	0	1, 3, 7, 4	-2	3	1
151	150	151	150a	1809/4	1809/4	0.25	5/16	5/16	6/8	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
151	150	151	150a	905/2	905/2	1.25	3/8	3/8	6/8	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
151	150	151	150a	1815/4	1815/4	0.75	11/16	11/16	6/8	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
152	151	152	151a	909/2	909/2	0.25	1/8	1/8	6/8	4	1		viio65/V	A	I		viio65/V	vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
152	151	152	151a	1819/4	1819/4	0.5	3/16	3/16	6/8	4	1		viio7	A	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
152	151	152	151a	1821/4	1821/4	0.25	5/16	5/16	6/8	4	1		#viio7/vi	A	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
152	151	152	151a	911/2	911/2	0.5	3/8	3/8	6/8	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
152	151	152	151a	456	456	0.25	1/2	1/2	6/8	4	1		viio7/V	A	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
152	151	152	151a	1825/4	1825/4	0.25	9/16	9/16	6/8	4	1		V(4)	A	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
152	151	152	151a	913/2	913/2	0.5	5/8	5/8	6/8	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
153	152	153	152a	457	457	0.5	0	0	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
153	152	153	152a	915/2	915/2	1.0	1/8	1/8	6/8	4	1		V65/V	A	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
153	152	153	152a	917/2	917/2	1.5	3/8	3/8	6/8	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
154	153	154	153a	460	460	2.0	0	0	6/8	4	1		vii%7	A	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
154	153	154	153a	462	462	0.5	1/2	1/2	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
154	153	154	153a	925/2	925/2	0.5	5/8	5/8	6/8	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
155	154	155	154a	463	463	2.0	0	0	6/8	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
155	154	155	154a	465	465	0.5	1/2	1/2	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
155	154	155	154a	931/2	931/2	0.25	5/8	5/8	6/8	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
155	154	155	154a	1863/4	1863/4	0.25	11/16	11/16	6/8	4	1		v6	A	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
156	155	156	155a	466	466	3.0	0	0	6/8	4	1		V7(+9)/ii	A	I		V7(+9)/ii	V		7	+9	ii			Mm7	0	0	3, 7, 4, 1	-2	3	3
157	156	157	156a	469	469	3.0	0	0	6/8	4	1		V7(+9)/ii	A	I		V7(+9)/ii	V		7	+9	ii			Mm7	0	0	3, 7, 4, 1	-2	3	3
158	157	158	157a	472	472	1.25	0	0	6/8	4	1		V43/IV	A	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
158	157	158	157a	1893/4	1893/4	1.5	5/16	5/16	6/8	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
158	157	158	157a	1899/4	1899/4	0.25	11/16	11/16	6/8	4	1		V43/ii	A	I		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
159	158	159	158a	475	475	1.25	0	0	6/8	4	1		V7/ii	A	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
159	158	159	158a	1905/4	1905/4	0.25	5/16	5/16	6/8	4	1		ii64	A	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
159	158	159	158a	953/2	953/2	1.25	3/8	3/8	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
159	158	159	158a	1911/4	1911/4	1.0	11/16	11/16	6/8	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
160	159	160	159a	1915/4	1915/4	0.5	3/16	3/16	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
160	159	160	159a	1917/4	1917/4	0.25	5/16	5/16	6/8	4	1		V7/vi	A	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
160	159	160	159a	959/2	959/2	0.5	3/8	3/8	6/8	4	1		vi64	A	I		vi64	vi		64					m	0	0	4, 3, 0		3	4
160	159	160	159a	480	480	0.25	1/2	1/2	6/8	4	1		V7/V	A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
160	159	160	159a	1921/4	1921/4	0.75	9/16	9/16	6/8	4	1		V64	A	I		V64	V		64					M	0	0	2, 1, 5		1	2
161	160	161	160a	481	481	3.0	0	0	6/8	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
162	161	162	161a	484	484	2.0	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
163	162	163	162a	486	486	2.0	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
164	163	164	163a	488	488	2.5	0	0	2/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
165	164	165	164a	981/2	981/2	2.5	1/8	1/8	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
166	165	166	165a	493	493	0.5	1/4	1/4	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
166	165	166	165a	987/2	987/2	0.5	3/8	3/8	2/4	4	1		V6/ii	A	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
167	166	167	166a	494	494	0.5	0	0	2/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
167	166	167	166a	989/2	989/2	0.5	1/8	1/8	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
167	166	167	166a	495	495	1.0	1/4	1/4	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
168	167	168	167a	496	496	1.0	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
168	167	168	167a	497	497	1.0	1/4	1/4	2/4	4	1		V7/V	A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
169	168	169	168a	498	498	1.0	0	0	2/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
169	168	169	168a	499	499	1.0	1/4	1/4	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
170	169	170	169a	500	500	2.0	0	0	2/4	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
171	170	171	170a	502	502	3.0	0	0	2/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
172	171	172	171a	505	505	1.0	1/4	1/4	2/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
173	172	173	172a	506	506	3.0	0	0	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
174	173	174	173a	509	509	0.5	1/4	1/4	2/4	4	1		VI	A	I		VI	VI							M	0	0	3, 7, 4		3	3
