mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
15	15	15	15a	58	58	2.0	1/2	1/2	2/2	4	1		V65/V	Bb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
16	16	16	16a	60	60	2.0	0	0	2/2	4	1		V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
16	16	16	16a	62	62	2.0	1/2	1/2	2/2	4	1		V65/V	Bb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
17	17	17	17a	64	64	1.0	0	0	2/2	4	1		V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
17	17	17	17a	65	65	1.0	1/4	1/4	2/2	4	1		V/V	Bb	I		V/V		V				V			M	0	0	2, 6, 3		2	2
17	17	17	17a	66	66	1.0	1/2	1/2	2/2	4	1		V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
17	17	17	17a	67	67	1.0	3/4	3/4	2/2	4	1		V/V	Bb	I		V/V		V				V			M	0	0	2, 6, 3		2	2
18	18	18	18a	68	68	4.0	0	0	2/2	4	1		V\\	Bb	I		V		V						\\	M	0	0	1, 5, 2		1	1
19	19	19	19a	72	72	20.0	0	0	2/2	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
24	24	24	24a	92	92	4.0	0	0	2/2	4	1		V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
25	25	25	25a	96	96	4.0	0	0	2/2	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
26	26	26	26a	100	100	4.0	0	0	2/2	4	1		V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
27	27	27	27a	104	104	4.0	0	0	2/2	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
28	28	28	28a	108	108	4.0	0	0	2/2	4	1		V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
29	29	29	29a	112	112	2.0	0	0	2/2	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
29	29	29	29a	114	114	2.0	1/2	1/2	2/2	4	1		I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
30	30	30	30a	116	116	2.0	0	0	2/2	4	1		vi6	Bb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
30	30	30	30a	118	118	2.0	1/2	1/2	2/2	4	1		viio6/V	Bb	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
31	31	31	31a	120	120	2.0	0	0	2/2	4	1		#viio65/iii	Bb	I		#viio65/iii		#vii	o	65		iii			o7	0	0	6, 3, 0, 9		9	6
31	31	31	31a	122	122	2.0	1/2	1/2	2/2	4	1		iii6	Bb	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
32	32	32	32a	124	124	1.0	0	0	2/2	4	1		II.ii	Bb	II		ii		ii							m	0	0	2, -1, 3		2	2
32	32	32	32a	125	125	1.0	1/4	1/4	2/2	4	1		ii%7	Bb	II		ii%7		ii	%	7					%7	0	0	2, -1, -4, 0		2	2
32	32	32	32a	126	126	2.0	1/2	1/2	2/2	4	1		V7	Bb	II		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
33	33	33	33a	128	128	1.0	0	0	2/2	4	1		I	Bb	II		I		I							M	0	0	0, 4, 1		0	0
33	33	33	33a	129	129	3.0	1/4	1/4	2/2	4	1		I[I	Bb	II	I	I		I							M	0	0	0, 4, 1		0	0
34	34	34	34a	132	132	4.0	0	0	2/2	4	1		V2	Bb	II	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
35	35	35	35a	136	136	4.0	0	0	2/2	4	1		I6	Bb	II	I	I6		I		6					M	0	0	4, 1, 0		0	4
36	36	36	36a	140	140	1.0	0	0	2/2	4	1		V43	Bb	II	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
36	36	36	36a	141	141	1.0	1/4	1/4	2/2	4	1		V65	Bb	II	I	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
36	36	36	36a	142	142	1.0	1/2	1/2	2/2	4	1		V7	Bb	II	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	36	36	36a	143	143	1.0	3/4	3/4	2/2	4	1		V43	Bb	II	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
37	37	37	37a	144	144	4.0	0	0	2/2	4	1		I64	Bb	II	I	I64		I		64					M	0	0	1, 0, 4		0	1
38	38	38	38a	148	148	4.0	0	0	2/2	4	1		V7	Bb	II	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
39	39	39	39a	152	152	4.0	0	0	2/2	4	1		I64]	Bb	II	I	I64		I		64					M	0	0	1, 0, 4		0	1
40	40	40	40a	156	156	4.0	0	0	2/2	4	1		V65	Bb	II		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
41	41	41	41a	160	160	1.0	0	0	2/2	4	1		I	Bb	II		I		I							M	0	0	0, 4, 1		0	0
41	41	41	41a	161	161	1.0	1/4	1/4	2/2	4	1		V7	Bb	II		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
41	41	41	41a	162	162	1.0	1/2	1/2	2/2	4	1		I	Bb	II		I		I							M	0	0	0, 4, 1		0	0
41	41	41	41a	163	163	1.0	3/4	3/4	2/2	4	1		V7	Bb	II		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	42	42	42a	164	164	1.0	0	0	2/2	4	1		I	Bb	II		I		I							M	0	0	0, 4, 1		0	0
42	42	42	42a	165	165	1.0	1/4	1/4	2/2	4	1		V7	Bb	II		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	42	42	42a	166	166	1.0	1/2	1/2	2/2	4	1		I	Bb	II		I		I							M	0	0	0, 4, 1		0	0
42	42	42	42a	167	167	1.0	3/4	3/4	2/2	4	1		V7	Bb	II		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
43	43	43	43a	168	168	4.0	0	0	2/2	4	1		I	Bb	II		I		I							M	0	0	0, 4, 1		0	0
44	44	44	44a	172	172	3.0	0	0	2/2	4	1		I\\	Bb	II		I		I						\\	M	0	0	0, 4, 1		0	0
44	44	44	44a	175	175	1.0	3/4	3/4	2/2	4	1		V.V	Bb	V		V		V							M	0	0	1, 5, 2		1	1
45	45	45	45a	176	176	8.0	0	0	2/2	4	1		I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
47	47	47	47a	184	184	1.5	0	0	2/2	4	1		V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
47	47	47	47a	371/2	371/2	0.5	3/8	3/8	2/2	4	1		I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
47	47	47	47a	186	186	1.5	1/2	1/2	2/2	4	1		V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
47	47	47	47a	375/2	375/2	0.5	7/8	7/8	2/2	4	1		I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
48	48	48	48a	188	188	4.0	0	0	2/2	4	1		V	Bb	V		V		V							M	0	0	1, 5, 2		1	1
49	49	49	49a	192	192	8.0	0	0	2/2	4	1		v.i	Bb	v		i		i							m	0	1	0, -3, 1		0	0
51	51	51	51a	200	200	1.5	0	0	2/2	4	1		#viio6	Bb	v		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
51	51	51	51a	403/2	403/2	0.5	3/8	3/8	2/2	4	1		i	Bb	v		i		i							m	0	1	0, -3, 1		0	0
51	51	51	51a	202	202	1.5	1/2	1/2	2/2	4	1		#viio6	Bb	v		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
51	51	51	51a	407/2	407/2	0.5	7/8	7/8	2/2	4	1		i	Bb	v		i		i							m	0	1	0, -3, 1		0	0
52	52	52	52a	204	204	2.0	0	0	2/2	4	1		V	Bb	v		V		V							M	0	1	1, 5, 2		1	1
52	52	52	52a	206	206	2.0	1/2	1/2	2/2	4	1		V7	Bb	v		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
53	53	53	53a	208	208	2.0	0	0	2/2	4	1		i	Bb	v		i		i							m	0	1	0, -3, 1		0	0
53	53	53	53a	210	210	2.0	1/2	1/2	2/2	4	1		V2/iv	Bb	v		V2/iv		V		2		iv			Mm7	0	1	-2, 0, 4, 1		0	-2
54	54	54	54a	212	212	4.0	0	0	2/2	4	1		iv6	Bb	v		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
55	55	55	55a	216	216	2.0	0	0	2/2	4	1		III64	Bb	v		III64		III		64					M	0	1	-2, -3, 1		-3	-2
55	55	55	55a	218	218	2.0	1/2	1/2	2/2	4	1		V2/III	Bb	v		V2/III		V		2		III			Mm7	0	1	-4, -2, 2, -1		-2	-4
56	56	56	56a	220	220	4.0	0	0	2/2	4	1		III6	Bb	v		III6		III		6					M	0	1	1, -2, -3		-3	1
57	57	57	57a	224	224	4.0	0	0	2/2	4	1		VI	Bb	v		VI		VI							M	0	1	-4, 0, -3		-4	-4
58	58	58	58a	228	228	4.0	0	0	2/2	4	1		bII6	Bb	v		bII6		bII		6					M	0	1	-1, -4, -5		-5	-1
59	59	59	59a	232	232	2.0	0	0	2/2	4	1		V(64)	Bb	v		V(64)		V			64				M	0	1	1, 0, -3		1	1
59	59	59	59a	234	234	2.0	1/2	1/2	2/2	4	1		V2	Bb	v		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
60	60	60	60a	236	236	3.5	0	0	2/2	4	1		i6	Bb	v		i6		i		6					m	0	1	-3, 1, 0		0	-3
60	60	60	60a	479/2	479/2	0.5	7/8	7/8	2/2	4	1		iio6	Bb	v		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
61	61	61	61a	240	240	2.0	0	0	2/2	4	1		i64	Bb	v		i64		i		64					m	0	1	1, 0, -3		0	1
61	61	61	61a	242	242	2.0	1/2	1/2	2/2	4	1		V2	Bb	v		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
62	62	62	62a	244	244	3.5	0	0	2/2	4	1		V.I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
62	62	62	62a	495/2	495/2	0.5	7/8	7/8	2/2	4	1		ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
63	63	63	63a	248	248	2.0	0	0	2/2	4	1		V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
63	63	63	63a	250	250	2.0	1/2	1/2	2/2	4	1		V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
64	64	64	64a	252	252	4.0	0	0	2/2	4	1		I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
65	65	65	65a	256	256	4.0	0	0	2/2	4	1		V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
66	66	66	66a	260	260	3.0	0	0	2/2	4	1		I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
66	66	66	66a	263	263	1.0	3/4	3/4	2/2	4	1		vi	Bb	V		vi		vi							m	0	0	3, 0, 4		3	3
67	67	67	67a	264	264	2.0	0	0	2/2	4	1		ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
67	67	67	67a	266	266	2.0	1/2	1/2	2/2	4	1		V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
68	68	68	68a	268	268	4.0	0	0	2/2	4	1		I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
69	69	69	69a	272	272	4.0	0	0	2/2	4	1		V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
70	70	70	70a	276	276	2.0	0	0	2/2	4	1		I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
70	70	70	70a	278	278	1.0	1/2	1/2	2/2	4	1		V43/vi	Bb	V		V43/vi		V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
70	70	70	70a	279	279	1.0	3/4	3/4	2/2	4	1		vi	Bb	V		vi		vi							m	0	0	3, 0, 4		3	3
71	71	71	71a	280	280	2.0	0	0	2/2	4	1		V65/vi	Bb	V		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
71	71	71	71a	282	282	2.0	1/2	1/2	2/2	4	1		vi	Bb	V		vi		vi							m	0	0	3, 0, 4		3	3
72	72	72	72a	284	284	2.0	0	0	2/2	4	1		V65/IV	Bb	V		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
72	72	72	72a	286	286	2.0	1/2	1/2	2/2	4	1		IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
73	73	73	73a	288	288	2.0	0	0	2/2	4	1		V65/II	Bb	V		V65/II		V		65		II			Mm7	0	0	7, 4, 1, 3		3	7
73	73	73	73a	290	290	2.0	1/2	1/2	2/2	4	1		V/V	Bb	V		V/V		V				V			M	0	0	2, 6, 3		2	2
74	74	74	74a	292	292	4.0	0	0	2/2	4	1		#viio7/vi	Bb	V		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
75	75	75	75a	296	296	4.0	0	0	2/2	4	1		vi	Bb	V		vi		vi							m	0	0	3, 0, 4		3	3
76	76	76	76a	300	300	4.0	0	0	2/2	4	1		ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
77	77	77	77a	304	304	4.0	0	0	2/2	4	1		viio7/V	Bb	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
78	78	78	78a	308	308	4.0	0	0	2/2	4	1		V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
79	79	79	79a	312	312	4.0	0	0	2/2	4	1		V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
80	80	80	80a	316	316	4.0	0	0	2/2	4	1		I\\	Bb	V		I		I						\\	M	0	0	0, 4, 1		0	0
81	81	81	81a	320	320	1.0	0	0	2/2	4	1		V43	Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
81	81	81	81a	321	321	1.0	1/4	1/4	2/2	4	1		V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
81	81	81	81a	322	322	1.0	1/2	1/2	2/2	4	1		V43	Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
81	81	81	81a	323	323	1.0	3/4	3/4	2/2	4	1		V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	82	82	82a	324	324	2.0	0	0	2/2	4	1		I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
82	82	82	82a	326	326	2.0	1/2	1/2	2/2	4	1		I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
83	83	83	83a	328	328	4.0	0	0	2/2	4	1		V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
84	84	84	84a	332	332	3.0	0	0	2/2	4	1		I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
84	84	84	84a	335	335	1.0	3/4	3/4	2/2	4	1		I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
85	85	85	85a	336	336	4.0	0	0	2/2	4	1		V43	Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
86	86	86	86a	340	340	2.0	0	0	2/2	4	1		I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
86	86	86	86a	342	342	2.0	1/2	1/2	2/2	4	1		I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
87	87	87	87a	344	344	4.0	0	0	2/2	4	1		V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
88	88	88	88a	348	348	10.0	0	0	2/2	4	1		I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
90	90	90	90a	358	358	2.0	1/2	1/2	2/2	4	1		V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
91	91	91	91a	360	360	4.0	0	0	2/2	4	1	1	I\\	Bb	V		I		I						\\	M	0	0	0, 4, 1		0	0
1	1	92	1b	364	0	20.0	0	0	2/2	4	1		Bb.I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
6	6	97	6b	384	20	4.0	0	0	2/2	4	1		V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	7	98	7b	388	24	2.0	0	0	2/2	4	1		I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
7	7	98	7b	390	26	2.0	1/2	1/2	2/2	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
8	8	99	8b	392	28	4.0	0	0	2/2	4	1		V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
9	9	100	9b	396	32	4.0	0	0	2/2	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
10	10	101	10b	400	36	4.0	0	0	2/2	4	1		V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	11	102	11b	404	40	2.0	0	0	2/2	4	1		I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
11	11	102	11b	406	42	2.0	1/2	1/2	2/2	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
12	12	103	12b	408	44	2.0	0	0	2/2	4	1		vi	Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
12	12	103	12b	410	46	2.0	1/2	1/2	2/2	4	1		V7/V	Bb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
13	13	104	13b	412	48	2.0	0	0	2/2	4	1		V\\	Bb	I		V		V						\\	M	0	0	1, 5, 2		1	1
13	13	104	13b	414	50	2.0	1/2	1/2	2/2	4	1		V65/V	Bb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
14	14	105	14b	416	52	2.0	0	0	2/2	4	1		V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
14	14	105	14b	418	54	2.0	1/2	1/2	2/2	4	1		V65/V	Bb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
15	15	106	15b	420	56	2.0	0	0	2/2	4	1		V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
15	15	106	15b	422	58	2.0	1/2	1/2	2/2	4	1		V65/V	Bb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
16	16	107	16b	424	60	2.0	0	0	2/2	4	1		V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
16	16	107	16b	426	62	2.0	1/2	1/2	2/2	4	1		V65/V	Bb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
17	17	108	17b	428	64	1.0	0	0	2/2	4	1		V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
17	17	108	17b	429	65	1.0	1/4	1/4	2/2	4	1		V/V	Bb	I		V/V		V				V			M	0	0	2, 6, 3		2	2
17	17	108	17b	430	66	1.0	1/2	1/2	2/2	4	1		V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
17	17	108	17b	431	67	1.0	3/4	3/4	2/2	4	1		V/V	Bb	I		V/V		V				V			M	0	0	2, 6, 3		2	2
18	18	109	18b	432	68	4.0	0	0	2/2	4	1		V\\	Bb	I		V		V						\\	M	0	0	1, 5, 2		1	1
19	19	110	19b	436	72	20.0	0	0	2/2	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
24	24	115	24b	456	92	4.0	0	0	2/2	4	1		V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
25	25	116	25b	460	96	4.0	0	0	2/2	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
26	26	117	26b	464	100	4.0	0	0	2/2	4	1		V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
27	27	118	27b	468	104	4.0	0	0	2/2	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
28	28	119	28b	472	108	4.0	0	0	2/2	4	1		V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
29	29	120	29b	476	112	2.0	0	0	2/2	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
29	29	120	29b	478	114	2.0	1/2	1/2	2/2	4	1		I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
30	30	121	30b	480	116	2.0	0	0	2/2	4	1		vi6	Bb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
30	30	121	30b	482	118	2.0	1/2	1/2	2/2	4	1		viio6/V	Bb	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
31	31	122	31b	484	120	2.0	0	0	2/2	4	1		#viio65/iii	Bb	I		#viio65/iii		#vii	o	65		iii			o7	0	0	6, 3, 0, 9		9	6
31	31	122	31b	486	122	2.0	1/2	1/2	2/2	4	1		iii6	Bb	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
32	32	123	32b	488	124	1.0	0	0	2/2	4	1		II.ii	Bb	II		ii		ii							m	0	0	2, -1, 3		2	2
32	32	123	32b	489	125	1.0	1/4	1/4	2/2	4	1		ii%7	Bb	II		ii%7		ii	%	7					%7	0	0	2, -1, -4, 0		2	2
32	32	123	32b	490	126	2.0	1/2	1/2	2/2	4	1		V7	Bb	II		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
33	33	124	33b	492	128	1.0	0	0	2/2	4	1		I	Bb	II		I		I							M	0	0	0, 4, 1		0	0
33	33	124	33b	493	129	3.0	1/4	1/4	2/2	4	1		I[I	Bb	II	I	I		I							M	0	0	0, 4, 1		0	0
34	34	125	34b	496	132	4.0	0	0	2/2	4	1		V2	Bb	II	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
35	35	126	35b	500	136	4.0	0	0	2/2	4	1		I6	Bb	II	I	I6		I		6					M	0	0	4, 1, 0		0	4
36	36	127	36b	504	140	1.0	0	0	2/2	4	1		V43	Bb	II	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
36	36	127	36b	505	141	1.0	1/4	1/4	2/2	4	1		V65	Bb	II	I	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
36	36	127	36b	506	142	1.0	1/2	1/2	2/2	4	1		V7	Bb	II	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	36	127	36b	507	143	1.0	3/4	3/4	2/2	4	1		V43	Bb	II	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
37	37	128	37b	508	144	4.0	0	0	2/2	4	1		I64	Bb	II	I	I64		I		64					M	0	0	1, 0, 4		0	1
38	38	129	38b	512	148	4.0	0	0	2/2	4	1		V7	Bb	II	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
39	39	130	39b	516	152	4.0	0	0	2/2	4	1		I64]	Bb	II	I	I64		I		64					M	0	0	1, 0, 4		0	1
40	40	131	40b	520	156	4.0	0	0	2/2	4	1		V65	Bb	II		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
41	41	132	41b	524	160	1.0	0	0	2/2	4	1		I	Bb	II		I		I							M	0	0	0, 4, 1		0	0
41	41	132	41b	525	161	1.0	1/4	1/4	2/2	4	1		V7	Bb	II		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
41	41	132	41b	526	162	1.0	1/2	1/2	2/2	4	1		I	Bb	II		I		I							M	0	0	0, 4, 1		0	0
41	41	132	41b	527	163	1.0	3/4	3/4	2/2	4	1		V7	Bb	II		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	42	133	42b	528	164	1.0	0	0	2/2	4	1		I	Bb	II		I		I							M	0	0	0, 4, 1		0	0
42	42	133	42b	529	165	1.0	1/4	1/4	2/2	4	1		V7	Bb	II		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	42	133	42b	530	166	1.0	1/2	1/2	2/2	4	1		I	Bb	II		I		I							M	0	0	0, 4, 1		0	0
42	42	133	42b	531	167	1.0	3/4	3/4	2/2	4	1		V7	Bb	II		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
43	43	134	43b	532	168	4.0	0	0	2/2	4	1		I	Bb	II		I		I							M	0	0	0, 4, 1		0	0
44	44	135	44b	536	172	3.0	0	0	2/2	4	1		I\\	Bb	II		I		I						\\	M	0	0	0, 4, 1		0	0
44	44	135	44b	539	175	1.0	3/4	3/4	2/2	4	1		V.V	Bb	V		V		V							M	0	0	1, 5, 2		1	1
45	45	136	45b	540	176	8.0	0	0	2/2	4	1		I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
47	47	138	47b	548	184	1.5	0	0	2/2	4	1		V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
47	47	138	47b	1099/2	371/2	0.5	3/8	3/8	2/2	4	1		I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
47	47	138	47b	550	186	1.5	1/2	1/2	2/2	4	1		V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
47	47	138	47b	1103/2	375/2	0.5	7/8	7/8	2/2	4	1		I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
48	48	139	48b	552	188	4.0	0	0	2/2	4	1		V	Bb	V		V		V							M	0	0	1, 5, 2		1	1
