mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
71	66	114	66a	421	264	2.0	0	0	2/2	4	1		V7/III	c	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
71	66	114	66a	423	266	2.0	1/2	1/2	2/2	4	1		III	c	i		III		III							M	1	1	-3, 1, -2		-3	-3
72	67	115	67a	425	268	2.0	0	0	2/2	4	1		VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
72	67	115	67a	427	270	2.0	1/2	1/2	2/2	4	1		Ger6	c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
73	68	116	68a	429	272	1.0	0	0	2/2	4	1		V\\	c	i		V		V						\\	M	1	1	1, 5, 2		1	1
73	68	116	68a	430	273	1.0	1/4	1/4	2/2	4	1		V2	c	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
73	68	116	68a	431	274	1.0	1/2	1/2	2/2	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
73	68	116	68a	432	275	1.0	3/4	3/4	2/2	4	1		#viio6	c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
74	69	117	69a	433	276	5.0	0	0	2/2	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
75	70	118	70a	438	281	1.0	1/4	1/4	2/2	4	1		V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
75	70	118	70a	439	282	1.0	1/2	1/2	2/2	4	1		iv65	c	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
75	70	118	70a	440	283	1.0	3/4	3/4	2/2	4	1		V64/iv	c	i		V64/iv		V		64		iv			M	1	1	1, 0, 4		0	1
76	71	119	71a	441	284	1.0	0	0	2/2	4	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
76	71	119	71a	442	285	1.0	1/4	1/4	2/2	4	1		ii%65	c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
76	71	119	71a	443	286	1.0	1/2	1/2	2/2	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
76	71	119	71a	444	287	1.0	3/4	3/4	2/2	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
77	72	120	72a	445	288	3.5	0	0	2/2	4	1		i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
78	72	121	72a	897/2	583/2	8.5	0	7/8	2/2	4	1		I.I[I	c	I	I	I		I							M	1	0	0, 4, 1		0	0
81	75	124	75a	457	300	1.0	0	0	2/2	4	1		IV	c	I	I	IV		IV							M	1	0	-1, 3, 0		-1	-1
81	75	124	75a	458	301	1.0	1/4	1/4	2/2	4	1		I6	c	I	I	I6		I		6					M	1	0	4, 1, 0		0	4
81	75	124	75a	459	302	1.0	1/2	1/2	2/2	4	1		IV64	c	I	I	IV64		IV		64					M	1	0	0, -1, 3		-1	0
81	75	124	75a	460	303	1.0	3/4	3/4	2/2	4	1		III6	c	I	I	III6		III		6					M	1	0	8, 5, 4		4	8
82	76	125	76a	461	304	1.0	0	0	2/2	4	1		ii6	c	I	I	ii6		ii		6					m	1	0	-1, 3, 2		2	-1
82	76	125	76a	462	305	1.0	1/4	1/4	2/2	4	1		I6	c	I	I	I6		I		6					M	1	0	4, 1, 0		0	4
82	76	125	76a	463	306	1.0	1/2	1/2	2/2	4	1		viio6	c	I	I	viio6		vii	o	6					o	1	0	2, -1, 5		5	2
82	76	125	76a	464	307	1.0	3/4	3/4	2/2	4	1		V.ii6]	c	V	IV	ii6		ii		6					m	1	0	-1, 3, 2		2	-1
83	77	126	77a	465	308	2.0	0	0	2/2	4	1		V(64)	c	V		V(64)		V			64				M	1	0	1, 0, 4		1	1
83	77	126	77a	467	310	2.0	1/2	1/2	2/2	4	1		V7	c	V		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
84	78	127	78a	469	312	3.5	0	0	2/2	4	1		I\\	c	V		I		I						\\	M	1	0	0, 4, 1		0	0
78	72	128	78a	945/2	583/2	8.5	0	7/8	2/2	4	1		I.I[I	c	I	I	I		I							M	1	0	0, 4, 1		0	0
81	75	131	75b	481	300	1.0	0	0	2/2	4	1		IV	c	I	I	IV		IV							M	1	0	-1, 3, 0		-1	-1
81	75	131	75b	482	301	1.0	1/4	1/4	2/2	4	1		I6	c	I	I	I6		I		6					M	1	0	4, 1, 0		0	4
81	75	131	75b	483	302	1.0	1/2	1/2	2/2	4	1		IV64	c	I	I	IV64		IV		64					M	1	0	0, -1, 3		-1	0
81	75	131	75b	484	303	1.0	3/4	3/4	2/2	4	1		III6	c	I	I	III6		III		6					M	1	0	8, 5, 4		4	8
82	76	132	76b	485	304	1.0	0	0	2/2	4	1		ii6	c	I	I	ii6		ii		6					m	1	0	-1, 3, 2		2	-1
82	76	132	76b	486	305	1.0	1/4	1/4	2/2	4	1		I6	c	I	I	I6		I		6					M	1	0	4, 1, 0		0	4
82	76	132	76b	487	306	1.0	1/2	1/2	2/2	4	1		viio6	c	I	I	viio6		vii	o	6					o	1	0	2, -1, 5		5	2
82	76	132	76b	488	307	1.0	3/4	3/4	2/2	4	1		V.ii6]	c	V	IV	ii6		ii		6					m	1	0	-1, 3, 2		2	-1
83	77	133	77b	489	308	2.0	0	0	2/2	4	1		V(64)	c	V		V(64)		V			64				M	1	0	1, 0, 4		1	1
83	77	133	77b	491	310	2.0	1/2	1/2	2/2	4	1		V7	c	V		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
84	78	134	78b	493	312	3.5	0	0	2/2	4	1		I\\	c	V		I		I						\\	M	1	0	0, 4, 1		0	0
85	78	135	78b	993/2	631/2	0.5	0	7/8	2/2	4	1		V	c	V		V		V							M	1	0	1, 5, 2		1	1
86	79	136	79a	497	316	5.0	0	0	2/2	4	1		I	c	V		I		I							M	1	0	0, 4, 1		0	0
87	80	137	80a	502	321	1.0	1/4	1/4	2/2	4	1		IV64	c	V		IV64		IV		64					M	1	0	0, -1, 3		-1	0
87	80	137	80a	503	322	6.0	1/2	1/2	2/2	4	1		I	c	V		I		I							M	1	0	0, 4, 1		0	0
89	82	139	82a	509	328	1.0	0	0	2/2	4	1		I.V[V	c	I	V	V		V							M	1	0	1, 5, 2		1	1
89	82	139	82a	510	329	1.0	1/4	1/4	2/2	4	1		I	c	I	V	I		I							M	1	0	0, 4, 1		0	0
89	82	139	82a	511	330	1.0	1/2	1/2	2/2	4	1		V43	c	I	V	V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
89	82	139	82a	512	331	1.0	3/4	3/4	2/2	4	1		I6	c	I	V	I6		I		6					M	1	0	4, 1, 0		0	4
90	83	140	83a	513	332	1.0	0	0	2/2	4	1		IV	c	I	V	IV		IV							M	1	0	-1, 3, 0		-1	-1
90	83	140	83a	514	333	1.0	1/4	1/4	2/2	4	1		I6	c	I	V	I6		I		6					M	1	0	4, 1, 0		0	4
90	83	140	83a	515	334	1.0	1/2	1/2	2/2	4	1		IV6	c	I	V	IV6		IV		6					M	1	0	3, 0, -1		-1	3
90	83	140	83a	516	335	1.0	3/4	3/4	2/2	4	1		iii6	c	I	V	iii6		iii		6					m	1	0	1, 5, 4		4	1
91	84	141	84a	517	336	1.0	0	0	2/2	4	1		ii6	c	I	V	ii6		ii		6					m	1	0	-1, 3, 2		2	-1
91	84	141	84a	518	337	1.0	1/4	1/4	2/2	4	1		I6	c	I	V	I6		I		6					M	1	0	4, 1, 0		0	4
91	84	141	84a	519	338	1.0	1/2	1/2	2/2	4	1		viio6]	c	I	V	viio6		vii	o	6					o	1	0	2, -1, 5		5	2
91	84	141	84a	520	339	1.0	3/4	3/4	2/2	4	1		viio7/V	c	I		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
92	85	142	85a	521	340	2.0	0	0	2/2	4	1		V(64)	c	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
92	85	142	85a	523	342	2.0	1/2	1/2	2/2	4	1		V7	c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
93	86	143	86a	525	344	3.5	0	0	2/2	4	1	1	I\\	c	I		I		I						\\	M	1	0	0, 4, 1		0	0
85	78	144	86a	1057/2	631/2	0.5	0	7/8	2/2	4	1		V	c	V		V		V							M	1	0	1, 5, 2		1	1
86	79	145	79b	529	316	5.0	0	0	2/2	4	1		I	c	V		I		I							M	1	0	0, 4, 1		0	0
87	80	146	80b	534	321	1.0	1/4	1/4	2/2	4	1		IV64	c	V		IV64		IV		64					M	1	0	0, -1, 3		-1	0
87	80	146	80b	535	322	6.0	1/2	1/2	2/2	4	1		I	c	V		I		I							M	1	0	0, 4, 1		0	0
89	82	148	82b	541	328	1.0	0	0	2/2	4	1		I.V[V	c	I	V	V		V							M	1	0	1, 5, 2		1	1
89	82	148	82b	542	329	1.0	1/4	1/4	2/2	4	1		I	c	I	V	I		I							M	1	0	0, 4, 1		0	0
89	82	148	82b	543	330	1.0	1/2	1/2	2/2	4	1		V43	c	I	V	V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
89	82	148	82b	544	331	1.0	3/4	3/4	2/2	4	1		I6	c	I	V	I6		I		6					M	1	0	4, 1, 0		0	4
90	83	149	83b	545	332	1.0	0	0	2/2	4	1		IV	c	I	V	IV		IV							M	1	0	-1, 3, 0		-1	-1
90	83	149	83b	546	333	1.0	1/4	1/4	2/2	4	1		I6	c	I	V	I6		I		6					M	1	0	4, 1, 0		0	4
90	83	149	83b	547	334	1.0	1/2	1/2	2/2	4	1		IV6	c	I	V	IV6		IV		6					M	1	0	3, 0, -1		-1	3
90	83	149	83b	548	335	1.0	3/4	3/4	2/2	4	1		iii6	c	I	V	iii6		iii		6					m	1	0	1, 5, 4		4	1
91	84	150	84b	549	336	1.0	0	0	2/2	4	1		ii6	c	I	V	ii6		ii		6					m	1	0	-1, 3, 2		2	-1
91	84	150	84b	550	337	1.0	1/4	1/4	2/2	4	1		I6	c	I	V	I6		I		6					M	1	0	4, 1, 0		0	4
91	84	150	84b	551	338	1.0	1/2	1/2	2/2	4	1		viio6]	c	I	V	viio6		vii	o	6					o	1	0	2, -1, 5		5	2
91	84	150	84b	552	339	1.0	3/4	3/4	2/2	4	1		viio7/V	c	I		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
92	85	151	85b	553	340	2.0	0	0	2/2	4	1		V(64)	c	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
92	85	151	85b	555	342	2.0	1/2	1/2	2/2	4	1		V7	c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
94	86	152	86b	557	695/2	4.0	0	0	2/2	4	1	2	I	c	I		I		I							M	1	0	0, 4, 1		0	0
95	87	153	87a	561	703/2	2.0	0	0	2/2	4	1		i.i	c	i		i		i							m	1	1	0, -3, 1		0	0
95	87	153	87a	563	707/2	6.0	1/2	1/2	2/2	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
97	89	155	89a	569	719/2	1.0	0	0	2/2	4	1		V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
97	89	155	89a	570	721/2	1.0	1/4	1/4	2/2	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
97	89	155	89a	571	723/2	1.0	1/2	1/2	2/2	4	1		v6	c	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
97	89	155	89a	572	725/2	1.0	3/4	3/4	2/2	4	1		VIM7	c	i		VIM7		VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
98	90	156	90a	573	727/2	4.0	0	0	2/2	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
99	91	157	91a	577	735/2	4.0	0	0	2/2	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
100	92	158	92a	581	743/2	3.0	0	0	2/2	4	1		v.iv	c	v		iv		iv							m	1	1	-1, -4, 0		-1	-1
100	92	158	92a	584	749/2	1.0	3/4	3/4	2/2	4	1		viio7/V	c	v		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
101	93	159	93a	585	751/2	1.0	0	0	2/2	4	1		V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
101	93	159	93a	586	753/2	1.0	1/4	1/4	2/2	4	1		Ger6	c	v		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
101	93	159	93a	587	755/2	1.0	1/2	1/2	2/2	4	1		V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
101	93	159	93a	588	757/2	1.0	3/4	3/4	2/2	4	1		V	c	v		V		V							M	1	1	1, 5, 2		1	1
102	94	160	94a	589	759/2	4.0	0	0	2/2	4	1	1	i\\	c	v		i		i						\\	m	1	1	0, -3, 1		0	0
95	87	161	87b	593	703/2	2.0	0	0	2/2	4	1		i.i	c	i		i		i							m	1	1	0, -3, 1		0	0
95	87	161	87b	595	707/2	6.0	1/2	1/2	2/2	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
97	89	163	89b	601	719/2	1.0	0	0	2/2	4	1		V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
97	89	163	89b	602	721/2	1.0	1/4	1/4	2/2	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
97	89	163	89b	603	723/2	1.0	1/2	1/2	2/2	4	1		v6	c	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
97	89	163	89b	604	725/2	1.0	3/4	3/4	2/2	4	1		VIM7	c	i		VIM7		VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
98	90	164	90b	605	727/2	4.0	0	0	2/2	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
99	91	165	91b	609	735/2	4.0	0	0	2/2	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
100	92	166	92b	613	743/2	3.0	0	0	2/2	4	1		v.iv	c	v		iv		iv							m	1	1	-1, -4, 0		-1	-1
100	92	166	92b	616	749/2	1.0	3/4	3/4	2/2	4	1		viio7/V	c	v		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
101	93	167	93b	617	751/2	1.0	0	0	2/2	4	1		V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
101	93	167	93b	618	753/2	1.0	1/4	1/4	2/2	4	1		Ger6	c	v		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
101	93	167	93b	619	755/2	1.0	1/2	1/2	2/2	4	1		V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
101	93	167	93b	620	757/2	1.0	3/4	3/4	2/2	4	1		V	c	v		V		V							M	1	1	1, 5, 2		1	1
103	94	168	94b	621	767/2	4.0	0	0	2/2	4	1	2	i	c	v		i		i							m	1	1	0, -3, 1		0	0
104	95	169	95a	625	775/2	2.0	0	0	2/2	4	1		i.V7/iv	c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
104	95	169	95a	627	779/2	2.0	1/2	1/2	2/2	4	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
105	96	170	96a	629	783/2	2.0	0	0	2/2	4	1		VII7	c	i		VII7		VII		7					Mm7	1	1	-2, 2, -1, -4		-2	-2
105	96	170	96a	631	787/2	2.0	1/2	1/2	2/2	4	1		III	c	i		III		III							M	1	1	-3, 1, -2		-3	-3
106	97	171	97a	633	791/2	2.0	0	0	2/2	4	1		iv6(2)	c	i		iv6(2)		iv		6	2				m	1	1	-4, 0, 1		-1	-4
106	97	171	97a	635	795/2	1.0	1/2	1/2	2/2	4	1		ii%43	c	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
106	97	171	97a	636	797/2	1.0	3/4	3/4	2/2	4	1		It6	c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
107	98	172	98a	637	799/2	4.0	0	0	2/2	4	1		V\\	c	i		V		V						\\	M	1	1	1, 5, 2		1	1
108	99	173	99a	641	807/2	6.0	0	0	2/2	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
109	100	174	100a	647	819/2	1.0	1/2	1/2	2/2	4	1		VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
109	100	174	100a	648	821/2	1.0	3/4	3/4	2/2	4	1		#viio6/iv	c	i		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4	1
110	101	175	101a	649	823/2	1.0	0	0	2/2	4	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
110	101	175	101a	650	825/2	1.0	1/4	1/4	2/2	4	1		Ger6	c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
110	101	175	101a	651	827/2	1.0	1/2	1/2	2/2	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
110	101	175	101a	652	829/2	1.0	3/4	3/4	2/2	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
111	102	176	102a	653	831/2	4.0	0	0	2/2	4	1		i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
112	103	177	103a	657	839/2	2.0	0	0	2/2	4	1		V7/iv	c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
112	103	177	103a	659	843/2	2.0	1/2	1/2	2/2	4	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
113	104	178	104a	661	847/2	2.0	0	0	2/2	4	1		VII7	c	i		VII7		VII		7					Mm7	1	1	-2, 2, -1, -4		-2	-2
113	104	178	104a	663	851/2	2.0	1/2	1/2	2/2	4	1		III	c	i		III		III							M	1	1	-3, 1, -2		-3	-3
114	105	179	105a	665	855/2	1.0	0	0	2/2	4	1		iv6(2)	c	i		iv6(2)		iv		6	2				m	1	1	-4, 0, 1		-1	-4
114	105	179	105a	666	857/2	1.0	1/4	1/4	2/2	4	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
114	105	179	105a	667	859/2	1.0	1/2	1/2	2/2	4	1		ii%43	c	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
114	105	179	105a	668	861/2	1.0	3/4	3/4	2/2	4	1		Fr6	c	i		Fr6	Fr	V		43	b5	V			Fr	1	1	-4, 0, 2, 6		2	-4
115	106	180	106a	669	863/2	4.0	0	0	2/2	4	1		V\\	c	i		V		V						\\	M	1	1	1, 5, 2		1	1
116	107	181	107a	673	871/2	5.0	0	0	2/2	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
117	108	182	108a	678	881/2	1.0	1/4	1/4	2/2	4	1		i2	c	i		i2		i		2					mm7	1	1	-2, 0, -3, 1		0	-2
117	108	182	108a	679	883/2	1.0	1/2	1/2	2/2	4	1		VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
117	108	182	108a	680	885/2	1.0	3/4	3/4	2/2	4	1		i64	c	i		i64		i		64					m	1	1	1, 0, -3		0	1
118	109	183	109a	681	887/2	1.0	0	0	2/2	4	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
118	109	183	109a	682	889/2	1.0	1/4	1/4	2/2	4	1		It6	c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
118	109	183	109a	683	891/2	1.0	1/2	1/2	2/2	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
118	109	183	109a	684	893/2	1.0	3/4	3/4	2/2	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
119	110	184	110a	685	895/2	2.0	0	0	2/2	4	1		i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
119	110	184	110a	687	899/2	2.0	1/2	1/2	2/2	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
120	111	185	111a	689	903/2	4.0	0	0	2/2	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
121	112	186	112a	693	911/2	4.0	0	0	2/2	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
122	113	187	113a	697	919/2	2.0	0	0	2/2	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
122	113	187	113a	699	923/2	2.0	1/2	1/2	2/2	4	1		i64	c	i		i64		i		64					m	1	1	1, 0, -3		0	1
123	114	188	114a	701	927/2	12.0	0	0	2/2	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
126	117	191	117a	713	951/2	4.0	0	0	2/2	4	1		I.I	c	I		I		I							M	1	0	0, 4, 1		0	0
127	118	192	118a	717	959/2	4.0	0	0	2/2	4	1		V43	c	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
128	119	193	119a	721	967/2	2.0	0	0	2/2	4	1		I6	c	I		I6		I		6					M	1	0	4, 1, 0		0	4
128	119	193	119a	723	971/2	2.0	1/2	1/2	2/2	4	1		viio6/V	c	I		viio6/V		vii	o	6		V			o	1	0	3, 0, 6		6	3
129	120	194	120a	725	975/2	2.0	0	0	2/2	4	1		V(4)	c	I		V(4)		V			4				M	1	0	1, 0, 2		1	1
129	120	194	120a	727	979/2	2.0	1/2	1/2	2/2	4	1		V	c	I		V		V							M	1	0	1, 5, 2		1	1
130	121	195	121a	729	983/2	2.0	0	0	2/2	4	1		V65/ii	c	I		V65/ii		V		65		ii			Mm7	1	0	7, 4, 1, 3		3	7
130	121	195	121a	731	987/2	2.0	1/2	1/2	2/2	4	1		ii	c	I		ii		ii							m	1	0	2, -1, 3		2	2
131	122	196	122a	733	991/2	2.0	0	0	2/2	4	1		V65	c	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
131	122	196	122a	735	995/2	2.0	1/2	1/2	2/2	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
132	123	197	123a	737	999/2	1.0	0	0	2/2	4	1		ii6(94)	c	I		ii6(94)		ii		6	94				m	1	0	1, 3, 2	4	2	1
132	123	197	123a	738	1001/2	1.0	1/4	1/4	2/2	4	1		ii6	c	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
132	123	197	123a	739	1003/2	1.0	1/2	1/2	2/2	4	1		V(64)	c	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
132	123	197	123a	740	1005/2	1.0	3/4	3/4	2/2	4	1		V7	c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
133	124	198	124a	741	1007/2	4.0	0	0	2/2	4	1		I\\	c	I		I		I						\\	M	1	0	0, 4, 1		0	0
134	125	199	125a	745	1015/2	4.0	0	0	2/2	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
135	126	200	126a	749	1023/2	4.0	0	0	2/2	4	1		V7	c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
136	127	201	127a	753	1031/2	1.0	0	0	2/2	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
136	127	201	127a	754	1033/2	2.0	1/4	1/4	2/2	4	1		V6	c	I		V6		V		6					M	1	0	5, 2, 1		1	5
136	127	201	127a	756	1037/2	1.0	3/4	3/4	2/2	4	1		V7/V	c	I		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
137	128	202	128a	757	1039/2	4.0	0	0	2/2	4	1		V	c	I		V		V							M	1	0	1, 5, 2		1	1
138	129	203	129a	761	1047/2	2.0	0	0	2/2	4	1		V7/ii	c	I		V7/ii		V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
138	129	203	129a	763	1051/2	2.0	1/2	1/2	2/2	4	1		ii	c	I		ii		ii							m	1	0	2, -1, 3		2	2
139	130	204	130a	765	1055/2	2.0	0	0	2/2	4	1		V	c	I		V		V							M	1	0	1, 5, 2		1	1
139	130	204	130a	767	1059/2	2.0	1/2	1/2	2/2	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
140	131	205	131a	769	1063/2	1.0	0	0	2/2	4	1		ii6(2)	c	I		ii6(2)		ii		6	2				m	1	0	-1, 3, 4		2	-1
140	131	205	131a	770	1065/2	1.0	1/4	1/4	2/2	4	1		ii6	c	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
140	131	205	131a	771	1067/2	1.0	1/2	1/2	2/2	4	1		V7(4)	c	I		V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
140	131	205	131a	772	1069/2	1.0	3/4	3/4	2/2	4	1		V7	c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
141	132	206	132a	773	1071/2	3.0	0	0	2/2	4	1		I\\	c	I		I		I						\\	M	1	0	0, 4, 1		0	0
141	132	206	132a	776	1077/2	1.0	3/4	3/4	2/2	4	1		v6	c	I		v6		v		6					m	1	0	-2, 2, 1		1	-2
142	133	207	133a	777	1079/2	2.0	0	0	2/2	4	1		V7/ii	c	I		V7/ii		V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
142	133	207	133a	779	1083/2	2.0	1/2	1/2	2/2	4	1		ii	c	I		ii		ii							m	1	0	2, -1, 3		2	2
143	134	208	134a	781	1087/2	2.0	0	0	2/2	4	1		V7	c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
143	134	208	134a	783	1091/2	2.0	1/2	1/2	2/2	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
144	135	209	135a	785	1095/2	4.0	0	0	2/2	4	1		ii6	c	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
145	136	210	136a	789	1103/2	2.0	0	0	2/2	4	1		V(64)	c	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
145	136	210	136a	791	1107/2	2.0	1/2	1/2	2/2	4	1		V7	c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
146	137	211	137a	793	1111/2	4.0	0	0	2/2	4	1		I\\	c	I		I		I						\\	M	1	0	0, 4, 1		0	0
147	138	212	138a	797	1119/2	4.0	0	0	2/2	4	1		I6	c	I		I6		I		6					M	1	0	4, 1, 0		0	4
148	139	213	139a	801	1127/2	4.0	0	0	2/2	4	1		V64	c	I		V64		V		64					M	1	0	2, 1, 5		1	2
149	140	214	140a	805	1135/2	4.0	0	0	2/2	4	1		V7	c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
150	141	215	141a	809	1143/2	4.0	0	0	2/2	4	1		i.i	c	i		i		i							m	1	1	0, -3, 1		0	0
151	142	216	142a	813	1151/2	4.0	0	0	2/2	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
152	143	217	143a	817	1159/2	8.0	0	0	2/2	4	1		V7/III	c	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
154	145	219	145a	825	1175/2	4.0	0	0	2/2	4	1		III	c	i		III		III							M	1	1	-3, 1, -2		-3	-3
155	146	220	146a	829	1183/2	4.0	0	0	2/2	4	1		III6	c	i		III6		III		6					M	1	1	1, -2, -3		-3	1
156	147	221	147a	833	1191/2	7.0	0	0	2/2	4	1		V7/iv	c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
157	148	222	148a	840	1205/2	1.0	3/4	3/4	2/2	4	1		V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
158	149	223	149a	841	1207/2	8.0	0	0	2/2	4	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
160	151	225	151a	849	1223/2	8.0	0	0	2/2	4	1		It6	c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
