mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
87	84	152	84b	445	253	2.0	0	0	3/4	4	1		V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
87	84	152	84b	447	255	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
88	85	153	85b	448	256	1.0	0	0	3/4	4	1		I6(4)	A	I		I6(4)		I		6	4				M	0	0	-1, 1, 0		0	-1
88	85	153	85b	449	257	1.0	1/4	1/4	3/4	4	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
88	85	153	85b	450	258	1.0	1/2	1/2	3/4	4	1		V.iv6	A	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
89	86	154	86b	451	259	1.0	0	0	3/4	4	1		I64(4)	A	V		I64(4)		I		64	4				M	0	0	1, 0, -1		0	1
89	86	154	86b	452	260	1.0	1/4	1/4	3/4	4	1		I64	A	V		I64		I		64					M	0	0	1, 0, 4		0	1
89	86	154	86b	453	261	1.0	1/2	1/2	3/4	4	1		viio7/V	A	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
90	87	155	87b	454	262	1.0	0	0	3/4	4	1		V(b64)	A	V		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
90	87	155	87b	455	263	1.0	1/4	1/4	3/4	4	1		V	A	V		V		V							M	0	0	1, 5, 2		1	1
90	87	155	87b	456	264	1.0	1/2	1/2	3/4	4	1		V(64)	A	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
91	88	156	88b	457	265	2.0	0	0	3/4	4	1		V7(4)	A	V		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
91	88	156	88b	459	267	1.0	1/2	1/2	3/4	4	1		V7	A	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	89	157	89b	460	268	3.0	0	0	3/4	4	1		I\\	A	V		I		I						\\	M	0	0	0, 4, 1		0	0
94	90	159	90a	463	271	1.0	0	0	3/4	4	1		I.I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
94	90	159	90a	464	272	1.0	1/4	1/4	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
94	90	159	90a	465	273	1.0	1/2	1/2	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
95	91	160	91a	466	274	1.0	0	0	3/4	4	1		V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
95	91	160	91a	467	275	1.0	1/4	1/4	3/4	4	1		vi7	A	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
95	91	160	91a	468	276	1.0	1/2	1/2	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
96	92	161	92a	469	277	1.0	0	0	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
96	92	161	92a	470	278	1.0	1/4	1/4	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
96	92	161	92a	471	279	1.0	1/2	1/2	3/4	4	1		viio6/V	A	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
97	93	162	93a	472	280	3.0	0	0	3/4	4	1		V	A	I		V		V							M	0	0	1, 5, 2		1	1
98	94	163	94a	475	283	1.0	0	0	3/4	4	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
98	94	163	94a	476	284	1.0	1/4	1/4	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
98	94	163	94a	477	285	1.0	1/2	1/2	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
99	95	164	95a	478	286	1.0	0	0	3/4	4	1		V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
99	95	164	95a	479	287	1.0	1/4	1/4	3/4	4	1		vi7	A	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
99	95	164	95a	480	288	1.0	1/2	1/2	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
100	96	165	96a	481	289	1.0	0	0	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
100	96	165	96a	482	290	1.0	1/4	1/4	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
100	96	165	96a	483	291	1.0	1/2	1/2	3/4	4	1		vi7	A	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
101	97	166	97a	484	292	2.0	0	0	3/4	4	1		V\\	A	I		V		V						\\	M	0	0	1, 5, 2		1	1
101	97	166	97a	486	294	1.0	1/2	1/2	3/4	4	1		V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
102	98	167	98a	487	295	2.0	0	0	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
102	98	167	98a	489	297	1.0	1/2	1/2	3/4	4	1		I64	A	I		I64		I		64					M	0	0	1, 0, 4		0	1
103	99	168	99a	490	298	1.0	0	0	3/4	4	1		V43(4)	A	I		V43(4)		V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
103	99	168	99a	491	299	1.0	1/4	1/4	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
103	99	168	99a	492	300	1.0	1/2	1/2	3/4	4	1		V7(4)	A	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
104	100	169	100a	493	301	2.0	0	0	3/4	4	1		V65	A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
104	100	169	100a	495	303	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
105	101	170	101a	496	304	1.0	0	0	3/4	4	1		I(9)	A	I		I(9)		I			9				M	0	0	0, 4, 1	2	0	0
105	101	170	101a	497	305	1.0	1/4	1/4	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
105	101	170	101a	498	306	3.0	1/2	1/2	3/4	4	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
106	102	171	102a	501	309	1.0	1/2	1/2	3/4	4	1		V65/IV	A	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
107	103	172	103a	502	310	1.0	0	0	3/4	4	1		IV(94)	A	I		IV(94)		IV			94				M	0	0	-1, 5, 0	1	-1	-1
107	103	172	103a	503	311	1.0	1/4	1/4	3/4	4	1		IV	A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
107	103	172	103a	504	312	1.0	1/2	1/2	3/4	4	1		ii	A	I		ii		ii							m	0	0	2, -1, 3		2	2
108	104	173	104a	505	313	1.0	0	0	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
108	104	173	104a	506	314	1.0	1/4	1/4	3/4	4	1		V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
108	104	173	104a	507	315	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
109	105	174	105a	508	316	3.0	0	0	3/4	4	1		I\\	A	I		I		I						\\	M	0	0	0, 4, 1		0	0
94	90	176	90b	511	271	1.0	0	0	3/4	4	1		I.I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
94	90	176	90b	512	272	1.0	1/4	1/4	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
94	90	176	90b	513	273	1.0	1/2	1/2	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
95	91	177	91b	514	274	1.0	0	0	3/4	4	1		V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
95	91	177	91b	515	275	1.0	1/4	1/4	3/4	4	1		vi7	A	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
95	91	177	91b	516	276	1.0	1/2	1/2	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
96	92	178	92b	517	277	1.0	0	0	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
96	92	178	92b	518	278	1.0	1/4	1/4	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
96	92	178	92b	519	279	1.0	1/2	1/2	3/4	4	1		viio6/V	A	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
97	93	179	93b	520	280	3.0	0	0	3/4	4	1		V	A	I		V		V							M	0	0	1, 5, 2		1	1
98	94	180	94b	523	283	1.0	0	0	3/4	4	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
98	94	180	94b	524	284	1.0	1/4	1/4	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
98	94	180	94b	525	285	1.0	1/2	1/2	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
99	95	181	95b	526	286	1.0	0	0	3/4	4	1		V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
99	95	181	95b	527	287	1.0	1/4	1/4	3/4	4	1		vi7	A	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
99	95	181	95b	528	288	1.0	1/2	1/2	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
100	96	182	96b	529	289	1.0	0	0	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
100	96	182	96b	530	290	1.0	1/4	1/4	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
100	96	182	96b	531	291	1.0	1/2	1/2	3/4	4	1		vi7	A	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
101	97	183	97b	532	292	2.0	0	0	3/4	4	1		V\\	A	I		V		V						\\	M	0	0	1, 5, 2		1	1
101	97	183	97b	534	294	1.0	1/2	1/2	3/4	4	1		V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
102	98	184	98b	535	295	2.0	0	0	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
102	98	184	98b	537	297	1.0	1/2	1/2	3/4	4	1		I64	A	I		I64		I		64					M	0	0	1, 0, 4		0	1
103	99	185	99b	538	298	1.0	0	0	3/4	4	1		V43(4)	A	I		V43(4)		V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
103	99	185	99b	539	299	1.0	1/4	1/4	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
103	99	185	99b	540	300	1.0	1/2	1/2	3/4	4	1		V7(4)	A	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
104	100	186	100b	541	301	2.0	0	0	3/4	4	1		V65	A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
104	100	186	100b	543	303	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
105	101	187	101b	544	304	1.0	0	0	3/4	4	1		I(9)	A	I		I(9)		I			9				M	0	0	0, 4, 1	2	0	0
105	101	187	101b	545	305	1.0	1/4	1/4	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
105	101	187	101b	546	306	3.0	1/2	1/2	3/4	4	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
106	102	188	102b	549	309	1.0	1/2	1/2	3/4	4	1		V65/IV	A	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
107	103	189	103b	550	310	1.0	0	0	3/4	4	1		IV(94)	A	I		IV(94)		IV			94				M	0	0	-1, 5, 0	1	-1	-1
107	103	189	103b	551	311	1.0	1/4	1/4	3/4	4	1		IV	A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
107	103	189	103b	552	312	1.0	1/2	1/2	3/4	4	1		ii	A	I		ii		ii							m	0	0	2, -1, 3		2	2
108	104	190	104b	553	313	1.0	0	0	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
108	104	190	104b	554	314	1.0	1/4	1/4	3/4	4	1		V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
108	104	190	104b	555	315	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
109	105	191	105b	556	316	2.0	0	0	3/4	4	1		I\\	A	I		I		I						\\	M	0	0	0, 4, 1		0	0
