mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
21	19	71	19b	399/2	111/2	3.0	0	0	3/4	4	1		V6]	Bb	I	V	V6		V		6					M	0	0	5, 2, 1		1	5
22	20	72	20b	405/2	117/2	7.0	0	0	3/4	4	1		V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
24	22	74	22b	419/2	131/2	1.0	1/4	1/4	3/4	4	1		V2	Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
24	22	74	22b	421/2	133/2	1.0	1/2	1/2	3/4	4	1		V43	Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
25	23	75	23b	423/2	135/2	2.0	0	0	3/4	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
25	23	75	23b	427/2	139/2	2.0	1/2	1/2	3/4	4	1		V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
26	24	76	24b	431/2	143/2	1.0	1/4	1/4	3/4	4	1		I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
26	24	76	24b	433/2	145/2	2.0	1/2	1/2	3/4	4	1		V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
27	25	77	25b	437/2	149/2	2.0	1/4	1/4	3/4	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
28	26	78	26b	441/2	153/2	1.5	0	0	3/4	4	1		V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
28	26	78	26b	222	78	1.0	3/8	3/8	3/4	4	1		vii%7	Bb	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
28	26	78	26b	223	79	0.5	5/8	5/8	3/4	4	1		#viio/ii	Bb	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
29	27	79	27b	447/2	159/2	0.5	0	0	3/4	4	1		ii(94)	Bb	I		ii(94)		ii			94				m	0	0	2, 1, 3	4	2	2
29	27	79	27b	224	80	1.0	1/8	1/8	3/4	4	1		ii	Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
29	27	79	27b	225	81	1.0	3/8	3/8	3/4	4	1		#viio7/vi	Bb	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
29	27	79	27b	226	82	0.5	5/8	5/8	3/4	4	1		vi	Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
30	28	80	28b	453/2	165/2	0.5	0	0	3/4	4	1		ii6(2)	Bb	I		ii6(2)		ii		6	2				m	0	0	-1, 3, 4		2	-1
30	28	80	28b	227	83	1.0	1/8	1/8	3/4	4	1		ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
30	28	80	28b	228	84	1.0	3/8	3/8	3/4	4	1		ii	Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
30	28	80	28b	229	85	0.5	5/8	5/8	3/4	4	1		ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
31	29	81	29b	459/2	171/2	2.5	0	0	3/4	4	1		V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
31	29	81	29b	232	88	0.5	5/8	5/8	3/4	4	1		V7(4)	Bb	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
32	30	82	30b	465/2	177/2	1.5	0	0	3/4	4	1		I[I	Bb	I	I	I		I							M	0	0	0, 4, 1		0	0
32	30	82	30b	234	90	1.0	3/8	3/8	3/4	4	1		V7/IV	Bb	I	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
32	30	82	30b	235	91	1.0	5/8	5/8	3/4	4	1		I+	Bb	I	I	I+		I	+						+	0	0	0, 4, 8		0	0
33	31	83	31b	236	92	2.0	1/8	1/8	3/4	4	1		IV	Bb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
33	31	83	31b	238	94	0.5	5/8	5/8	3/4	4	1		#iio	Bb	I	I	#iio		#ii	o						o	0	0	9, 6, 3		9	9
34	32	84	32b	477/2	189/2	0.5	0	0	3/4	4	1		I(94)	Bb	I	I	I(94)		I			94				M	0	0	0, -1, 1	2	0	0
34	32	84	32b	239	95	2.0	1/8	1/8	3/4	4	1		I	Bb	I	I	I		I							M	0	0	0, 4, 1		0	0
34	32	84	32b	241	97	0.5	5/8	5/8	3/4	4	1		I]	Bb	I	I	I		I							M	0	0	0, 4, 1		0	0
35	33	85	33b	483/2	195/2	3.0	0	0	3/4	4	1		V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	34	86	34b	489/2	201/2	1.0	0	0	3/4	4	1		I\\	Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
36	34	86	34b	491/2	203/2	2.0	1/4	1/4	3/4	4	1		V2/IV	Bb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
37	35	87	35b	495/2	207/2	0.5	0	0	3/4	4	1		IV6(#2)	Bb	I		IV6(#2)		IV		6	#2				M	0	0	8, 0, -1		-1	8
37	35	87	35b	248	104	2.5	1/8	1/8	3/4	4	1		IV6	Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
38	36	88	36b	501/2	213/2	2.5	0	0	3/4	4	1		viio/V	Bb	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
38	36	88	36b	253	109	1.0	5/8	5/8	3/4	4	1		#iio43	Bb	I		#iio43		#ii	o	43					o7	0	0	3, 0, 9, 6		9	3
39	37	89	37b	254	110	1.0	1/8	1/8	3/4	4	1		I64	Bb	I		I64		I		64					M	0	0	1, 0, 4		0	1
39	37	89	37b	255	111	0.5	3/8	3/8	3/4	4	1		#ivo6	Bb	I		#ivo6		#iv	o	6					o	0	0	3, 0, 6		6	3
39	37	89	37b	511/2	223/2	1.0	1/2	1/2	3/4	4	1		#ivo	Bb	I		#ivo		#iv	o						o	0	0	6, 3, 0		6	6
40	38	90	38b	513/2	225/2	1.0	0	0	3/4	4	1		#ivo	Bb	I		#ivo		#iv	o						o	0	0	6, 3, 0		6	6
40	38	90	38b	515/2	227/2	0.5	1/4	1/4	3/4	4	1		I64	Bb	I		I64		I		64					M	0	0	1, 0, 4		0	1
40	38	90	38b	258	114	1.0	3/8	3/8	3/4	4	1		#ivo	Bb	I		#ivo		#iv	o						o	0	0	6, 3, 0		6	6
40	38	90	38b	259	115	1.0	5/8	5/8	3/4	4	1		#iio43	Bb	I		#iio43		#ii	o	43					o7	0	0	3, 0, 9, 6		9	3
41	39	91	39b	260	116	1.0	1/8	1/8	3/4	4	1		I64	Bb	I		I64		I		64					M	0	0	1, 0, 4		0	1
41	39	91	39b	261	117	1.0	3/8	3/8	3/4	4	1		#iio43	Bb	I		#iio43		#ii	o	43					o7	0	0	3, 0, 9, 6		9	3
41	39	91	39b	262	118	1.0	5/8	5/8	3/4	4	1		I64	Bb	I		I64		I		64					M	0	0	1, 0, 4		0	1
42	40	92	40b	263	119	1.0	1/8	1/8	3/4	4	1		#iio43	Bb	I		#iio43		#ii	o	43					o7	0	0	3, 0, 9, 6		9	3
42	40	92	40b	264	120	1.0	3/8	3/8	3/4	4	1		I64	Bb	I		I64		I		64					M	0	0	1, 0, 4		0	1
42	40	92	40b	265	121	1.0	5/8	5/8	3/4	4	1		#iio43	Bb	I		#iio43		#ii	o	43					o7	0	0	3, 0, 9, 6		9	3
43	41	93	41b	266	122	1.0	1/8	1/8	3/4	4	1		I64	Bb	I		I64		I		64					M	0	0	1, 0, 4		0	1
43	41	93	41b	267	123	1.0	3/8	3/8	3/4	4	1		V65/V	Bb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
43	41	93	41b	268	124	1.0	5/8	5/8	3/4	4	1		V2	Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
44	42	94	42b	269	125	1.0	1/8	1/8	3/4	4	1		I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
44	42	94	42b	270	126	1.0	3/8	3/8	3/4	4	1		V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
44	42	94	42b	271	127	1.0	5/8	5/8	3/4	4	1		V2/IV	Bb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
45	43	95	43b	272	128	1.0	1/8	1/8	3/4	4	1		IV6	Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
45	43	95	43b	273	129	0.5	3/8	3/8	3/4	4	1		V65/IV	Bb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
45	43	95	43b	547/2	259/2	0.5	1/2	1/2	3/4	4	1		IV(74)	Bb	I		IV(74)		IV			74				M	0	0	-1, 5, 0	4	-1	-1
45	43	95	43b	274	130	0.5	5/8	5/8	3/4	4	1		IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
46	44	96	44b	549/2	261/2	0.5	0	0	3/4	4	1		V7(9)	Bb	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
46	44	96	44b	275	131	0.5	1/8	1/8	3/4	4	1		V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
46	44	96	44b	551/2	263/2	0.5	1/4	1/4	3/4	4	1		bVI(9)	Bb	I		bVI(9)		bVI			9				M	0	0	-4, 0, -3	5	-4	-4
46	44	96	44b	276	132	0.5	3/8	3/8	3/4	4	1		bVI	Bb	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
46	44	96	44b	553/2	265/2	1.0	1/2	1/2	3/4	4	1		Ger6	Bb	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
47	45	97	45b	555/2	267/2	3.0	0	0	3/4	4	1		V(64)	Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
48	46	98	46b	561/2	273/2	0.5	0	0	3/4	4	1		V7(4)	Bb	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
48	46	98	46b	281	137	2.5	1/8	1/8	3/4	4	1		V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	47	99	47b	567/2	279/2	3.0	0	0	3/4	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
51	48	100	48b	573/2	144	3.0	0	0	3/4	4	1	2	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
53	49	102	49a	579/2	147	5.0	0	0	3/4	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
54	50	103	50a	589/2	152	1.0	1/2	1/2	3/4	4	1		V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
55	51	104	51a	591/2	153	1.0	0	0	3/4	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
55	51	104	51a	593/2	154	1.0	1/4	1/4	3/4	4	1		V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
55	51	104	51a	595/2	155	1.0	1/2	1/2	3/4	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
56	52	105	52a	597/2	156	3.0	0	0	3/4	4	1		V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
57	53	106	53a	603/2	159	4.0	0	0	3/4	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
58	54	107	54a	611/2	163	1.0	1/4	1/4	3/4	4	1		I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
58	54	107	54a	613/2	164	1.0	1/2	1/2	3/4	4	1		IV6	Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
59	55	108	55a	615/2	165	1.0	0	0	3/4	4	1		I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
59	55	108	55a	617/2	166	1.0	1/4	1/4	3/4	4	1		IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
59	55	108	55a	619/2	167	1.0	1/2	1/2	3/4	4	1		V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
60	56	109	56a	621/2	168	3.0	0	0	3/4	4	1		I\\	Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
53	49	111	49b	627/2	147	5.0	0	0	3/4	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
54	50	112	50b	637/2	152	1.0	1/2	1/2	3/4	4	1		V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
55	51	113	51b	639/2	153	1.0	0	0	3/4	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
55	51	113	51b	641/2	154	1.0	1/4	1/4	3/4	4	1		V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
55	51	113	51b	643/2	155	1.0	1/2	1/2	3/4	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
56	52	114	52b	645/2	156	3.0	0	0	3/4	4	1		V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
57	53	115	53b	651/2	159	4.0	0	0	3/4	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
58	54	116	54b	659/2	163	1.0	1/4	1/4	3/4	4	1		I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
58	54	116	54b	661/2	164	1.0	1/2	1/2	3/4	4	1		IV6	Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
59	55	117	55b	663/2	165	1.0	0	0	3/4	4	1		I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
59	55	117	55b	665/2	166	1.0	1/4	1/4	3/4	4	1		IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
59	55	117	55b	667/2	167	1.0	1/2	1/2	3/4	4	1		V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
60	56	118	56b	669/2	168	3.0	0	0	3/4	4	1		I\\	Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
62	57	120	57a	675/2	171	1.0	0	0	3/4	4	1		V7/ii	Bb	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
62	57	120	57a	677/2	172	1.0	1/4	1/4	3/4	4	1		V65/ii	Bb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
62	57	120	57a	679/2	173	1.0	1/2	1/2	3/4	4	1		V7/ii	Bb	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
63	58	121	58a	681/2	174	2.0	0	0	3/4	4	1		ii	Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
63	58	121	58a	685/2	176	1.0	1/2	1/2	3/4	4	1		iii64	Bb	I		iii64		iii		64					m	0	0	5, 4, 1		4	5
64	59	122	59a	687/2	177	2.0	0	0	3/4	4	1		V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
64	59	122	59a	691/2	179	1.0	1/2	1/2	3/4	4	1		V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	60	123	60a	693/2	180	1.0	0	0	3/4	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
65	60	123	60a	695/2	181	1.0	1/4	1/4	3/4	4	1		I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
65	60	123	60a	697/2	182	4.0	1/2	1/2	3/4	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
67	62	125	62a	705/2	186	2.0	0	0	3/4	4	1		V2/IV	Bb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
67	62	125	62a	709/2	188	1.0	1/2	1/2	3/4	4	1		IV6	Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
68	63	126	63a	711/2	189	1.0	0	0	3/4	4	1		I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
68	63	126	63a	713/2	190	1.0	1/4	1/4	3/4	4	1		ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
68	63	126	63a	715/2	191	1.0	1/2	1/2	3/4	4	1		V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
69	64	127	64a	717/2	192	3.0	0	0	3/4	4	1	1	I\\	Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
62	57	129	57b	723/2	171	1.0	0	0	3/4	4	1		V7/ii	Bb	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
62	57	129	57b	725/2	172	1.0	1/4	1/4	3/4	4	1		V65/ii	Bb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
62	57	129	57b	727/2	173	1.0	1/2	1/2	3/4	4	1		V7/ii	Bb	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
63	58	130	58b	729/2	174	2.0	0	0	3/4	4	1		ii	Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
63	58	130	58b	733/2	176	1.0	1/2	1/2	3/4	4	1		iii64	Bb	I		iii64		iii		64					m	0	0	5, 4, 1		4	5
64	59	131	59b	735/2	177	2.0	0	0	3/4	4	1		V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
64	59	131	59b	739/2	179	1.0	1/2	1/2	3/4	4	1		V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	60	132	60b	741/2	180	1.0	0	0	3/4	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
65	60	132	60b	743/2	181	1.0	1/4	1/4	3/4	4	1		I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
65	60	132	60b	745/2	182	4.0	1/2	1/2	3/4	4	1		I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
67	62	134	62b	753/2	186	2.0	0	0	3/4	4	1		V2/IV	Bb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
67	62	134	62b	757/2	188	1.0	1/2	1/2	3/4	4	1		IV6	Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
68	63	135	63b	759/2	189	1.0	0	0	3/4	4	1		I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
68	63	135	63b	761/2	190	1.0	1/4	1/4	3/4	4	1		ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
68	63	135	63b	763/2	191	1.0	1/2	1/2	3/4	4	1		V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
70	64	136	64b	765/2	389/2	1.5	0	0	3/4	4	1	2	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
70	64	136	64b	384	196	1.5	3/8	3/8	3/4	4	1	2	i	Bb	I		i		i							m	0	0	0, -3, 1		0	0
71	65	137	65a	771/2	395/2	0.5	0	0	3/4	4	1		i(9)	Bb	I		i(9)		i			9				m	0	0	0, -3, 1	2	0	0
71	65	137	65a	386	198	2.5	1/8	1/8	3/4	4	1		i	Bb	I		i		i							m	0	0	0, -3, 1		0	0
72	66	138	66a	777/2	401/2	0.5	0	0	3/4	4	1		i(9)	Bb	I		i(9)		i			9				m	0	0	0, -3, 1	2	0	0
72	66	138	66a	389	201	2.5	1/8	1/8	3/4	4	1		i	Bb	I		i		i							m	0	0	0, -3, 1		0	0
73	67	139	67a	783/2	407/2	0.5	0	0	3/4	4	1		i(9)	Bb	I		i(9)		i			9				m	0	0	0, -3, 1	2	0	0
73	67	139	67a	392	204	1.5	1/8	1/8	3/4	4	1		i	Bb	I		i		i							m	0	0	0, -3, 1		0	0
73	67	139	67a	787/2	411/2	1.0	1/2	1/2	3/4	4	1		V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	68	140	68a	789/2	413/2	1.5	0	0	3/4	4	1		i\\	Bb	I		i		i						\\	m	0	0	0, -3, 1		0	0
