mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
12	12	20	12a	157/2	93/2	0.5	5/8	5/8	4/4	4	1	vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
12	12	20	12a	79	47	1.0	3/4	3/4	4/4	4	1	iiio64	A	I		iiio64	iii	o	64					o	0	0	-2, 4, 1		4	-2
13	13	21	13a	80	48	2.0	0	0	4/4	4	1	IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
13	13	21	13a	82	50	2.0	1/2	1/2	4/4	4	1	IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
14	14	22	14a	84	52	2.0	0	0	4/4	4	1	ii7	A	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
14	14	22	14a	86	54	2.0	1/2	1/2	4/4	4	1	V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
15	15	23	15a	88	56	3.0	0	0	4/4	4	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
15	15	23	15a	91	59	0.75	3/4	3/4	4/4	4	1	V64	A	I		V64	V		64					M	0	0	2, 1, 5		1	2
15	15	23	15a	367/4	239/4	0.25	15/16	15/16	4/4	4	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
16	16	24	16a	92	60	1.0	0	0	4/4	4	1	V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
16	16	24	16a	93	61	3.0	1/4	1/4	4/4	4	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
17	17	25	17a	96	64	1.0	0	0	4/4	4	1	I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
17	17	25	17a	97	65	1.0	1/4	1/4	4/4	4	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
17	17	25	17a	98	66	1.0	1/2	1/2	4/4	4	1	I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
17	17	25	17a	99	67	0.75	3/4	3/4	4/4	4	1	IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
17	17	25	17a	399/4	271/4	0.25	15/16	15/16	4/4	4	1	IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
18	18	26	18a	100	68	1.0	0	0	4/4	4	1	V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
18	18	26	18a	101	69	1.0	1/4	1/4	4/4	4	1	V\\	A	I		V	V						\\	M	0	0	1, 5, 2		1	1
18	18	26	18a	102	70	5.0	1/2	1/2	4/4	4	1	V7/V	A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
19	19	27	19a	107	75	1.0	3/4	3/4	4/4	4	1	V2/V	A	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
20	20	28	20a	108	76	2.0	0	0	4/4	4	1	V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
20	20	28	20a	110	78	3.0	1/2	1/2	4/4	4	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
21	21	29	21a	113	81	2.0	1/4	1/4	4/4	4	1	V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
21	21	29	21a	115	83	1.0	3/4	3/4	4/4	4	1	V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
22	22	30	22a	116	84	1.0	0	0	4/4	4	1	I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
22	22	30	22a	117	85	2.0	1/4	1/4	4/4	4	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
22	22	30	22a	119	87	0.75	3/4	3/4	4/4	4	1	ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
22	22	30	22a	479/4	351/4	0.25	15/16	15/16	4/4	4	1	ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
23	23	31	23a	120	88	1.5	0	0	4/4	4	1	V7(4)	A	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
23	23	31	23a	243/2	179/2	0.5	3/8	3/8	4/4	4	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
23	23	31	23a	122	90	0.5	1/2	1/2	4/4	4	1	V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
23	23	31	23a	245/2	181/2	0.5	5/8	5/8	4/4	4	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
23	23	31	23a	123	91	0.75	3/4	3/4	4/4	4	1	IV6(+6+2)	A	I		IV6(+6+2)	IV		6	+6+2				M	0	0	3, 0, -1	2, 1	-1	3
23	23	31	23a	495/4	367/4	0.25	15/16	15/16	4/4	4	1	V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
24	24	32	24a	124	92	1.0	0	0	4/4	4	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
24	24	32	24a	125	93	1.0	1/4	1/4	4/4	4	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	24	32	24a	126	94	2.0	1/2	1/2	4/4	4	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
9	9	33	9b	128	32	2.0	0	0	4/4	4	1	I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
9	9	33	9b	130	34	1.0	1/2	1/2	4/4	4	1	I	A	V		I	I							M	0	0	0, 4, 1		0	0
9	9	33	9b	131	35	0.75	3/4	3/4	4/4	4	1	V	A	V		V	V							M	0	0	1, 5, 2		1	1
9	9	33	9b	527/4	143/4	0.25	15/16	15/16	4/4	4	1	IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
10	10	34	10b	132	36	1.0	0	0	4/4	4	1	I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
10	10	34	10b	133	37	1.0	1/4	1/4	4/4	4	1	viio64	A	V		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
10	10	34	10b	134	38	0.5	1/2	1/2	4/4	4	1	V	A	V		V	V							M	0	0	1, 5, 2		1	1
10	10	34	10b	269/2	77/2	1.25	5/8	5/8	4/4	4	1	@none	A	V		@none	@none							m	0	0				
10	10	34	10b	543/4	159/4	0.25	15/16	15/16	4/4	4	1	I.V	A	I		V	V							M	0	0	1, 5, 2		1	1
11	11	35	11b	136	40	1.0	0	0	4/4	4	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
11	11	35	11b	137	41	0.5	1/4	1/4	4/4	4	1	V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
11	11	35	11b	275/2	83/2	0.5	3/8	3/8	4/4	4	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	11	35	11b	138	42	0.5	1/2	1/2	4/4	4	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
11	11	35	11b	277/2	85/2	1.5	5/8	5/8	4/4	4	1	I(64)	A	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
12	12	36	12b	140	44	1.5	0	0	4/4	4	1	iii	A	I		iii	iii							m	0	0	4, 1, 5		4	4
12	12	36	12b	283/2	91/2	0.5	3/8	3/8	4/4	4	1	V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
12	12	36	12b	142	46	0.5	1/2	1/2	4/4	4	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
12	12	36	12b	285/2	93/2	0.5	5/8	5/8	4/4	4	1	vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
12	12	36	12b	143	47	1.0	3/4	3/4	4/4	4	1	iiio64	A	I		iiio64	iii	o	64					o	0	0	-2, 4, 1		4	-2
13	13	37	13b	144	48	2.0	0	0	4/4	4	1	IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
13	13	37	13b	146	50	2.0	1/2	1/2	4/4	4	1	IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
14	14	38	14b	148	52	2.0	0	0	4/4	4	1	ii7	A	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
14	14	38	14b	150	54	2.0	1/2	1/2	4/4	4	1	V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
15	15	39	15b	152	56	3.0	0	0	4/4	4	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
15	15	39	15b	155	59	0.75	3/4	3/4	4/4	4	1	V64	A	I		V64	V		64					M	0	0	2, 1, 5		1	2
15	15	39	15b	623/4	239/4	0.25	15/16	15/16	4/4	4	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
16	16	40	16b	156	60	1.0	0	0	4/4	4	1	V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
16	16	40	16b	157	61	3.0	1/4	1/4	4/4	4	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
17	17	41	17b	160	64	1.0	0	0	4/4	4	1	I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
17	17	41	17b	161	65	1.0	1/4	1/4	4/4	4	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
17	17	41	17b	162	66	1.0	1/2	1/2	4/4	4	1	I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
17	17	41	17b	163	67	0.75	3/4	3/4	4/4	4	1	IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
17	17	41	17b	655/4	271/4	0.25	15/16	15/16	4/4	4	1	IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
18	18	42	18b	164	68	1.0	0	0	4/4	4	1	V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
18	18	42	18b	165	69	1.0	1/4	1/4	4/4	4	1	V\\	A	I		V	V						\\	M	0	0	1, 5, 2		1	1
18	18	42	18b	166	70	5.0	1/2	1/2	4/4	4	1	V7/V	A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
19	19	43	19b	171	75	1.0	3/4	3/4	4/4	4	1	V2/V	A	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
20	20	44	20b	172	76	2.0	0	0	4/4	4	1	V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
20	20	44	20b	174	78	3.0	1/2	1/2	4/4	4	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
21	21	45	21b	177	81	2.0	1/4	1/4	4/4	4	1	V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
21	21	45	21b	179	83	1.0	3/4	3/4	4/4	4	1	V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
22	22	46	22b	180	84	1.0	0	0	4/4	4	1	I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
22	22	46	22b	181	85	2.0	1/4	1/4	4/4	4	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
22	22	46	22b	183	87	0.75	3/4	3/4	4/4	4	1	ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
22	22	46	22b	735/4	351/4	0.25	15/16	15/16	4/4	4	1	ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
23	23	47	23b	184	88	1.5	0	0	4/4	4	1	V7(4)	A	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
23	23	47	23b	371/2	179/2	0.5	3/8	3/8	4/4	4	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
23	23	47	23b	186	90	0.5	1/2	1/2	4/4	4	1	V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
23	23	47	23b	373/2	181/2	0.5	5/8	5/8	4/4	4	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
23	23	47	23b	187	91	0.75	3/4	3/4	4/4	4	1	IV6(+6+2)	A	I		IV6(+6+2)	IV		6	+6+2				M	0	0	3, 0, -1	2, 1	-1	3
23	23	47	23b	751/4	367/4	0.25	15/16	15/16	4/4	4	1	V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
24	24	48	24b	188	92	1.0	0	0	4/4	4	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
24	24	48	24b	189	93	1.0	1/4	1/4	4/4	4	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	24	48	24b	190	94	2.0	1/2	1/2	4/4	4	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
25	25	49	25a	192	96	2.0	0	0	4/4	4	1	i.V	A	i		V	V							M	0	1	1, 5, 2		1	1
25	25	49	25a	194	98	2.0	1/2	1/2	4/4	4	1	i	A	i		i	i							m	0	1	0, -3, 1		0	0
26	26	50	26a	196	100	1.0	0	0	4/4	4	1	III	A	i		III	III							M	0	1	-3, 1, -2		-3	-3
26	26	50	26a	197	101	1.0	1/4	1/4	4/4	4	1	V2/VI	A	i		V2/VI	V		2		VI			Mm7	0	1	-5, -3, 1, -2		-3	-5
26	26	50	26a	198	102	1.0	1/2	1/2	4/4	4	1	VI6	A	i		VI6	VI		6					M	0	1	0, -3, -4		-4	0
26	26	50	26a	199	103	1.0	3/4	3/4	4/4	4	1	VI	A	i		VI	VI							M	0	1	-4, 0, -3		-4	-4
27	27	51	27a	200	104	9.0	0	0	4/4	4	1	III6	A	i		III6	III		6					M	0	1	1, -2, -3		-3	1
29	29	53	29a	209	113	1.0	1/4	1/4	4/4	4	1	iv.#viio65	A	iv		#viio65	#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
29	29	53	29a	210	114	6.0	1/2	1/2	4/4	4	1	iv64	A	iv		iv64	iv		64					m	0	1	0, -1, -4		-1	0
31	31	55	31a	216	120	0.5	0	0	4/4	4	1	V6(9)	A	iv		V6(9)	V		6	9				M	0	1	5, 2, 1	-4	1	5
31	31	55	31a	433/2	241/2	0.5	1/8	1/8	4/4	4	1	V6	A	iv		V6	V		6					M	0	1	5, 2, 1		1	5
31	31	55	31a	217	121	1.0	1/4	1/4	4/4	4	1	V2	A	iv		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
31	31	55	31a	218	122	1.0	1/2	1/2	4/4	4	1	i6	A	iv		i6	i		6					m	0	1	-3, 1, 0		0	-3
31	31	55	31a	219	123	1.0	3/4	3/4	4/4	4	1	i	A	iv		i	i							m	0	1	0, -3, 1		0	0
32	32	56	32a	220	124	8.0	0	0	4/4	4	1	V6	A	iv		V6	V		6					M	0	1	5, 2, 1		1	5
34	34	58	34a	228	132	2.0	0	0	4/4	4	1	V65	A	iv		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
34	34	58	34a	230	134	4.0	1/2	1/2	4/4	4	1	#viio7	A	iv		#viio7	#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
35	35	59	35a	234	138	2.0	1/2	1/2	4/4	4	1	V7	A	iv		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
36	36	60	36a	236	140	4.0	0	0	4/4	4	1	#viio6	A	iv		#viio6	#vii	o	6					o	0	1	2, -1, 5		5	2
37	37	61	37a	240	144	1.0	0	0	4/4	4	1	i(4)	A	iv		i(4)	i			4				m	0	1	0, -1, 1		0	0
37	37	61	37a	241	145	3.0	1/4	1/4	4/4	4	1	i	A	iv		i	i							m	0	1	0, -3, 1		0	0
38	38	62	38a	244	148	1.0	0	0	4/4	4	1	V43(4)	A	iv		V43(4)	V		43	4				Mm7	0	1	2, -1, 1, 0		1	2
38	38	62	38a	245	149	1.0	1/4	1/4	4/4	4	1	V43	A	iv		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
38	38	62	38a	246	150	2.0	1/2	1/2	4/4	4	1	#viio6	A	iv		#viio6	#vii	o	6					o	0	1	2, -1, 5		5	2
39	39	63	39a	248	152	1.0	0	0	4/4	4	1	i6(2)	A	iv		i6(2)	i		6	2				m	0	1	-3, 1, 2		0	-3
39	39	63	39a	249	153	2.0	1/4	1/4	4/4	4	1	i6	A	iv		i6	i		6					m	0	1	-3, 1, 0		0	-3
39	39	63	39a	251	155	18.0	3/4	3/4	4/4	4	1	i.#viio7	A	i		#viio7	#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
44	44	68	44a	269	173	2.0	1/4	1/4	2/2	4	1	#viio43	A	i		#viio43	#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
44	44	68	44a	271	175	2.0	3/4	3/4	2/2	4	1	viio7/V	A	i		viio7/V	vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
45	45	69	45a	273	177	1.0	1/4	1/4	2/2	4	1	V(64)	A	i		V(64)	V			64				M	0	1	1, 0, -3		1	1
45	45	69	45a	274	178	6.0	1/2	1/2	2/2	4	1	V	A	i		V	V							M	0	1	1, 5, 2		1	1
