mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
20	20	20	20a	38	38	2.0	0	0	2/4	4	1	viio]		Bb	#IV	V	viio		vii	o						o	0	0	5, 2, -1		5	5
21	21	21	21a	40	40	1.0	0	0	2/4	4	1	#i.iv		Bb	#i		iv		iv							m	0	1	-1, -4, 0		-1	-1
21	21	21	21a	41	41	1.0	1/4	1/4	2/4	4	1	V6		Bb	#i		V6		V		6					M	0	1	5, 2, 1		1	5
22	22	22	22a	42	42	1.0	0	0	2/4	4	1	i		Bb	#i		i		i							m	0	1	0, -3, 1		0	0
22	22	22	22a	43	43	1.0	1/4	1/4	2/4	4	1	#ii.V6/iv		Bb	#ii		V6/iv		V		6		iv			M	0	1	4, 1, 0		0	4
23	23	23	23a	44	44	1.0	0	0	2/4	4	1	iv6		Bb	#ii		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
23	23	23	23a	45	45	1.0	1/4	1/4	2/4	4	1	V		Bb	#ii		V		V							M	0	1	1, 5, 2		1	1
24	24	24	24a	46	46	1.0	0	0	2/4	4	1	i6		Bb	#ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
24	24	24	24a	47	47	1.0	1/4	1/4	2/4	4	1	I.#III		Bb	I		#III		#III							M	0	0	11, 15, 12		11	11
25	25	25	25a	48	48	1.0	0	0	2/4	4	1	bvii		Bb	I		bvii		bvii							m	0	0	-2, -5, -1		-2	-2
25	25	25	25a	49	49	1.0	1/4	1/4	2/4	4	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
26	26	26	26a	50	50	1.0	0	0	2/4	4	1	iv		Bb	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
26	26	26	26a	51	51	1.0	1/4	1/4	2/4	4	1	V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
27	27	27	27a	52	52	1.0	0	0	2/4	4	1	i6		Bb	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
27	27	27	27a	53	53	1.0	1/4	1/4	2/4	4	1	II6		Bb	I		II6		II		6					M	0	0	6, 3, 2		2	6
28	28	28	28a	54	54	1.0	0	0	2/4	4	1	v		Bb	I		v		v							m	0	0	1, -2, 2		1	1
28	28	28	28a	55	55	1.0	1/4	1/4	2/4	4	1	II		Bb	I		II		II							M	0	0	2, 6, 3		2	2
29	29	29	29a	56	56	1.0	0	0	2/4	4	1	i.ii		Bb	i		ii		ii							m	0	1	2, -1, 3		2	2
29	29	29	29a	57	57	1.0	1/4	1/4	2/4	4	1	#viio43		Bb	i		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
30	30	30	30a	58	58	1.0	0	0	2/4	4	1	i6		Bb	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
30	30	30	30a	59	59	1.0	1/4	1/4	2/4	4	1	#viio43/ii		Bb	i		#viio43/ii		#vii	o	43		ii			o7	0	1	1, -2, 7, 4		7	1
31	31	31	31a	60	60	1.0	0	0	2/4	4	1	ii6		Bb	i		ii6		ii		6					m	0	1	-1, 3, 2		2	-1
31	31	31	31a	61	61	1.0	1/4	1/4	2/4	4	1	#viio43/iii		Bb	i		#viio43/iii		#vii	o	43		iii			o7	0	1	-4, -7, 2, -1		2	-4
32	32	32	32a	62	62	1.0	0	0	2/4	4	1	iii6		Bb	i		iii6		iii		6					m	0	1	-6, -2, -3		-3	-6
32	32	32	32a	63	63	1.0	1/4	1/4	2/4	4	1	V65/vi		Bb	i		V65/vi		V		65		vi			Mm7	0	1	1, -2, -5, -3		-3	1
33	33	33	33a	64	64	1.0	0	0	2/4	4	1	vi		Bb	i		vi		vi							m	0	1	-4, -7, -3		-4	-4
33	33	33	33a	65	65	1.0	1/4	1/4	2/4	4	1	V6/iii		Bb	i		V6/iii		V		6		iii			M	0	1	2, -1, -2		-2	2
34	34	34	34a	66	66	1.0	0	0	2/4	4	1	iii		Bb	i		iii		iii							m	0	1	-3, -6, -2		-3	-3
34	34	34	34a	67	67	1.0	1/4	1/4	2/4	4	1	vii.V6		Bb	vii		V6		V		6					M	0	1	5, 2, 1		1	5
35	35	35	35a	68	68	1.0	0	0	2/4	4	1	i		Bb	vii		i		i							m	0	1	0, -3, 1		0	0
35	35	35	35a	69	69	1.0	1/4	1/4	2/4	4	1	bII6		Bb	vii		bII6		bII		6					M	0	1	-1, -4, -5		-5	-1
36	36	36	36a	70	70	1.0	0	0	2/4	4	1	viio7(6)/V		Bb	vii		viio7(6)/V		vii	o	7	6	V			o7	0	1	6, 3, 2, -3		6	6
36	36	36	36a	71	71	1.0	1/4	1/4	2/4	4	1	viio7/V		Bb	vii		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
37	37	37	37a	72	72	2.0	0	0	2/4	4	1	V(64)	i64	Bb	vii		V(64)		V			64				M	0	1	1, 0, -3		1	1
38	38	38	38a	74	74	2.0	0	0	2/4	4	1	Ger6		Bb	vii		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
39	39	39	39a	76	76	2.0	0	0	2/4	4	1	ii.vii7/V		Bb	ii		vii7/V		vii		7		V			mm7	0	1	6, 3, 7, 4		6	6
40	40	40	40a	78	78	1.0	0	0	2/4	4	1	i64(2)		Bb	ii		i64(2)		i		64	2				m	0	1	1, 2, -3		0	1
40	40	40	40a	79	79	1.0	1/4	1/4	2/4	4	1	i64		Bb	ii		i64		i		64					m	0	1	1, 0, -3		0	1
41	41	41	41a	80	80	1.0	0	0	2/4	4	1	bV7(2)/V		Bb	ii		bV7(2)/V		bV		7	2	V			Mm7	0	1	4, -1, -4, -7		-5	4
41	41	41	41a	81	81	1.0	1/4	1/4	2/4	4	1	bV7/V		Bb	ii		bV7/V		bV		7		V			Mm7	0	1	-5, -1, -4, -7		-5	-5
42	42	42	42a	82	82	2.0	0	0	2/4	4	1	i.#viio7		Bb	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
43	43	43	43a	84	84	1.0	0	0	2/4	4	1	i		Bb	i		i		i							m	0	1	0, -3, 1		0	0
43	43	43	43a	85	85	0.5	1/4	1/4	2/4	4	1	ii%65		Bb	i		ii%65		ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
43	43	43	43a	171/2	171/2	0.5	3/8	3/8	2/4	4	1	ii%43		Bb	i		ii%43		ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
44	44	44	44a	86	86	1.0	0	0	2/4	4	1	V(64)		Bb	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
44	44	44	44a	87	87	1.0	1/4	1/4	2/4	4	1	V\\		Bb	i		V		V						\\	M	0	1	1, 5, 2		1	1
46	45	46	45a	88	88	0.5	0	0	3/8	4	1	I		Bb	i		I		I							M	0	1	0, 4, 1		0	0
46	45	46	45a	177/2	177/2	1.0	1/8	1/8	3/8	4	1	I64		Bb	i		I64		I		64					M	0	1	1, 0, 4		0	1
47	46	47	46a	179/2	179/2	0.5	0	0	3/8	4	1	V65		Bb	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
47	46	47	46a	90	90	1.0	1/8	1/8	3/8	4	1	V7		Bb	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
48	47	48	47a	91	91	0.5	0	0	3/8	4	1	V6		Bb	i		V6		V		6					M	0	1	5, 2, 1		1	5
48	47	48	47a	183/2	183/2	0.5	1/8	1/8	3/8	4	1	V43/V		Bb	i		V43/V		V		43		V			Mm7	0	1	3, 0, 2, 6		2	3
48	47	48	47a	92	92	0.5	1/4	1/4	3/8	4	1	V7		Bb	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
49	48	49	48a	185/2	185/2	1.0	0	0	3/8	4	1	I		Bb	i		I		I							M	0	1	0, 4, 1		0	0
49	48	49	48a	187/2	187/2	0.5	1/4	1/4	3/8	4	1	V65/IV		Bb	i		V65/IV		V		65		IV			Mm7	0	1	4, 1, -2, 0		0	4
50	49	50	49a	94	94	0.5	0	0	3/8	4	1	IV		Bb	i		IV		IV							M	0	1	-1, 3, 0		-1	-1
50	49	50	49a	189/2	189/2	0.5	1/8	1/8	3/8	4	1	#viio6/vi		Bb	i		#viio6/vi		#vii	o	6		vi			o	0	1	-2, -5, 1		1	-2
50	49	50	49a	95	95	0.5	1/4	1/4	3/8	4	1	#viio/ii		Bb	i		#viio/ii		#vii	o			ii			o	0	1	7, 4, 1		7	7
51	50	51	50a	191/2	191/2	0.5	0	0	3/8	4	1	ii		Bb	i		ii		ii							m	0	1	2, -1, 3		2	2
51	50	51	50a	96	96	0.5	1/8	1/8	3/8	4	1	V6/vi		Bb	i		V6/vi		V		6		vi			M	0	1	1, -2, -3		-3	1
51	50	51	50a	193/2	193/2	0.5	1/4	1/4	3/8	4	1	vi		Bb	i		vi		vi							m	0	1	-4, -7, -3		-4	-4
52	51	52	51a	97	97	0.5	0	0	3/8	4	1	ii6		Bb	i		ii6		ii		6					m	0	1	-1, 3, 2		2	-1
52	51	52	51a	195/2	195/2	0.5	1/8	1/8	3/8	4	1	ii		Bb	i		ii		ii							m	0	1	2, -1, 3		2	2
52	51	52	51a	98	98	0.5	1/4	1/4	3/8	4	1	ii6		Bb	i		ii6		ii		6					m	0	1	-1, 3, 2		2	-1
53	52	53	52a	197/2	197/2	1.5	0	0	3/8	4	1	V\\		Bb	i		V		V						\\	M	0	1	1, 5, 2		1	1
54	53	54	53a	100	100	0.5	0	0	3/8	4	1	I		Bb	i		I		I							M	0	1	0, 4, 1		0	0
54	53	54	53a	201/2	201/2	1.0	1/8	1/8	3/8	4	1	I64		Bb	i		I64		I		64					M	0	1	1, 0, 4		0	1
55	54	55	54a	203/2	203/2	0.5	0	0	3/8	4	1	V65		Bb	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
55	54	55	54a	102	102	1.0	1/8	1/8	3/8	4	1	V7		Bb	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
56	55	56	55a	103	103	0.5	0	0	3/8	4	1	V6		Bb	i		V6		V		6					M	0	1	5, 2, 1		1	5
56	55	56	55a	207/2	207/2	0.5	1/8	1/8	3/8	4	1	V43/V		Bb	i		V43/V		V		43		V			Mm7	0	1	3, 0, 2, 6		2	3
56	55	56	55a	104	104	0.5	1/4	1/4	3/8	4	1	V7		Bb	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
57	56	57	56a	209/2	209/2	1.0	0	0	3/8	4	1	I		Bb	i		I		I							M	0	1	0, 4, 1		0	0
57	56	57	56a	211/2	211/2	0.5	1/4	1/4	3/8	4	1	V65/IV		Bb	i		V65/IV		V		65		IV			Mm7	0	1	4, 1, -2, 0		0	4
58	57	58	57a	106	106	0.5	0	0	3/8	4	1	IV		Bb	i		IV		IV							M	0	1	-1, 3, 0		-1	-1
58	57	58	57a	213/2	213/2	0.5	1/8	1/8	3/8	4	1	vii%7		Bb	i		vii%7		vii	%	7					%7	0	1	-2, -5, -8, -4		-2	-2
58	57	58	57a	107	107	0.5	1/4	1/4	3/8	4	1	#viio/ii		Bb	i		#viio/ii		#vii	o			ii			o	0	1	7, 4, 1		7	7
59	58	59	58a	215/2	215/2	0.5	0	0	3/8	4	1	ii(119)		Bb	i		ii(119)		ii			119				m	0	1	2, -1, 3	1, -3	2	2
59	58	59	58a	108	108	0.5	1/8	1/8	3/8	4	1	#viio7/vi		Bb	i		#viio7/vi		#vii	o	7		vi			o7	0	1	1, -2, -5, -8		1	1
59	58	59	58a	217/2	217/2	0.5	1/4	1/4	3/8	4	1	vi		Bb	i		vi		vi							m	0	1	-4, -7, -3		-4	-4
60	59	60	59a	109	109	0.5	0	0	3/8	4	1	ii6		Bb	i		ii6		ii		6					m	0	1	-1, 3, 2		2	-1
60	59	60	59a	219/2	219/2	0.5	1/8	1/8	3/8	4	1	ii		Bb	i		ii		ii							m	0	1	2, -1, 3		2	2
60	59	60	59a	110	110	0.5	1/4	1/4	3/8	4	1	V7		Bb	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
61	60	61	60a	221/2	221/2	1.5	0	0	3/8	4	1	I\\		Bb	i		I		I						\\	M	0	1	0, 4, 1		0	0
62	61	62	61a	112	112	1.5	0	0	3/8	4	1	I		Bb	i		I		I							M	0	1	0, 4, 1		0	0
63	62	63	62a	227/2	227/2	0.5	0	0	3/8	4	1	V.V6(4)		Bb	V		V6(4)		V		6	4				M	0	0	0, 2, 1		1	0
63	62	63	62a	114	114	1.0	1/8	1/8	3/8	4	1	V6		Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
64	63	64	63a	115	115	0.5	0	0	3/8	4	1	V		Bb	V		V		V							M	0	0	1, 5, 2		1	1
64	63	64	63a	231/2	231/2	0.5	1/8	1/8	3/8	4	1	V6		Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
64	63	64	63a	116	116	0.5	1/4	1/4	3/8	4	1	V(9)		Bb	V		V(9)		V			9				M	0	0	1, 5, 2	3	1	1
65	64	65	64a	233/2	233/2	0.5	0	0	3/8	4	1	I(4)		Bb	V		I(4)		I			4				M	0	0	0, -1, 1		0	0
65	64	65	64a	117	117	1.5	1/8	1/8	3/8	4	1	I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
66	65	66	65a	237/2	237/2	0.5	1/8	1/8	3/8	4	1	vi		Bb	V		vi		vi							m	0	0	3, 0, 4		3	3
66	65	66	65a	119	119	0.5	1/4	1/4	3/8	4	1	I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
67	66	67	66a	239/2	239/2	0.5	0	0	3/8	4	1	V(4)/V		Bb	V		V(4)/V		V			4	V			M	0	0	2, 1, 3		2	2
67	66	67	66a	120	120	1.0	1/8	1/8	3/8	4	1	V/V		Bb	V		V/V		V				V			M	0	0	2, 6, 3		2	2
68	67	68	67a	121	121	0.5	0	0	3/8	4	1	V/V		Bb	V		V/V		V				V			M	0	0	2, 6, 3		2	2
68	67	68	67a	243/2	243/2	0.5	1/8	1/8	3/8	4	1	V6/V		Bb	V		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
68	67	68	67a	122	122	0.5	1/4	1/4	3/8	4	1	V/V		Bb	V		V/V		V				V			M	0	0	2, 6, 3		2	2
69	68	69	68a	245/2	245/2	1.0	0	0	3/8	4	1	V		Bb	V		V		V							M	0	0	1, 5, 2		1	1
69	68	69	68a	247/2	247/2	0.5	1/4	1/4	3/8	4	1	V65/V		Bb	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
70	69	70	69a	124	124	1.0	0	0	3/8	4	1	V		Bb	V		V		V							M	0	0	1, 5, 2		1	1
70	69	70	69a	125	125	0.5	1/4	1/4	3/8	4	1	V65/V		Bb	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
71	70	71	70a	251/2	251/2	2.5	0	0	3/8	4	1	V		Bb	V		V		V							M	0	0	1, 5, 2		1	1
72	71	72	71a	128	128	0.5	1/4	1/4	3/8	4	1	V65/V		Bb	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
73	72	73	72a	257/2	257/2	1.0	0	0	3/8	4	1	V		Bb	V		V		V							M	0	0	1, 5, 2		1	1
73	72	73	72a	259/2	259/2	0.5	1/4	1/4	3/8	4	1	V65/V		Bb	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
74	73	74	73a	130	130	1.0	0	0	3/8	4	1	V		Bb	V		V		V							M	0	0	1, 5, 2		1	1
74	73	74	73a	131	131	0.5	1/4	1/4	3/8	4	1	V65/V		Bb	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
75	74	75	74a	263/2	263/2	1.5	0	0	3/8	4	1	V\\		Bb	V		V		V						\\	M	0	0	1, 5, 2		1	1
76	75	76	75a	133	133	0.5	0	0	3/8	4	1	V6		Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
76	75	76	75a	267/2	267/2	1.0	1/8	1/8	3/8	4	1	V		Bb	V		V		V							M	0	0	1, 5, 2		1	1
77	76	77	76a	269/2	269/2	0.5	0	0	3/8	4	1	V43		Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
77	76	77	76a	135	135	1.0	1/8	1/8	3/8	4	1	V65		Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
78	77	78	77a	136	136	1.5	0	0	3/8	4	1	V65		Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
79	78	79	78a	275/2	275/2	1.5	0	0	3/8	4	1	I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
80	79	80	79a	139	139	1.5	0	0	3/8	4	1	V65		Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
81	80	81	80a	281/2	281/2	1.5	0	0	3/8	4	1	I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
82	81	82	81a	142	142	1.5	0	0	3/8	4	1	V65		Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
83	82	83	82a	287/2	287/2	1.0	0	0	3/8	4	1	I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
83	82	83	82a	289/2	289/2	0.5	1/4	1/4	3/8	4	1	ii6		Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
84	83	84	83a	145	145	1.0	0	0	3/8	4	1	V(64)		Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
84	83	84	83a	146	146	0.5	1/4	1/4	3/8	4	1	V7		Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
85	84	85	84a	293/2	293/2	1.5	0	0	3/8	4	1	I\\		Bb	V		I		I						\\	M	0	0	0, 4, 1		0	0
86	85	86	85a	148	148	1.0	0	0	3/8	4	1	V2		Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
86	85	86	85a	149	149	0.5	1/4	1/4	3/8	4	1	V43		Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
87	86	87	86a	299/2	299/2	1.5	0	0	3/8	4	1	I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
88	87	88	87a	151	151	1.0	0	0	3/8	4	1	V2		Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
88	87	88	87a	152	152	0.5	1/4	1/4	3/8	4	1	V43		Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
89	88	89	88a	305/2	305/2	1.5	0	0	3/8	4	1	I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
90	89	90	89a	154	154	1.0	0	0	3/8	4	1	V2		Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
90	89	90	89a	155	155	0.5	1/4	1/4	3/8	4	1	V43		Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
91	90	91	90a	311/2	311/2	1.5	0	0	3/8	4	1	I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
92	91	92	91a	157	157	0.5	0	0	3/8	4	1	V6		Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
92	91	92	91a	315/2	315/2	0.5	1/8	1/8	3/8	4	1	V		Bb	V		V		V							M	0	0	1, 5, 2		1	1
92	91	92	91a	158	158	0.5	1/4	1/4	3/8	4	1	V2/IV		Bb	V		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
93	92	93	92a	317/2	317/2	1.5	0	0	3/8	4	1	IV6		Bb	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
94	93	94	93a	160	160	1.5	0	0	3/8	4	1	iv6		Bb	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
95	94	95	94a	323/2	323/2	1.5	0	0	3/8	4	1	V(64)		Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
96	95	96	95a	163	163	1.5	0	0	3/8	4	1	V7		Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
97	96	97	96a	329/2	329/2	1.5	0	0	3/8	4	1	I\\		Bb	V		I		I						\\	M	0	0	0, 4, 1		0	0
98	97	98	97a	166	166	1.0	0	0	3/8	4	1	V6		Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
98	97	98	97a	167	167	0.5	1/4	1/4	3/8	4	1	V2/IV		Bb	V		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
99	98	99	98a	335/2	335/2	1.5	0	0	3/8	4	1	IV6		Bb	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
100	99	100	99a	169	169	1.5	0	0	3/8	4	1	viio43/V		Bb	V		viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
101	100	101	100a	341/2	341/2	1.5	0	0	3/8	4	1	V(64)		Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
102	101	102	101a	172	172	1.5	0	0	3/8	4	1	viio7/V		Bb	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
103	102	103	102a	347/2	347/2	1.5	0	0	3/8	4	1	V(64)		Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
104	103	104	103a	175	175	1.5	0	0	3/8	4	1	V7		Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
105	104	105	104a	353/2	353/2	1.5	0	0	3/8	4	1	I\\		Bb	V		I		I						\\	M	0	0	0, 4, 1		0	0
106	105	106	105a	178	178	0.5	0	0	3/8	4	1	I[I		Bb	V	I	I		I							M	0	0	0, 4, 1		0	0
106	105	106	105a	357/2	357/2	1.5	1/8	1/8	3/8	4	1	I6		Bb	V	I	I6		I		6					M	0	0	4, 1, 0		0	4
107	106	107	106a	180	180	0.25	1/8	1/8	3/8	4	1	viio64		Bb	V	I	viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
107	106	107	106a	721/4	721/4	1.25	3/16	3/16	3/8	4	1	V2		Bb	V	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
108	107	108	107a	363/2	363/2	1.0	1/8	1/8	3/8	4	1	viio64]		Bb	V	I	viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
109	108	109	108a	365/2	365/2	3.0	0	0	3/8	4	1	I.V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
111	110	111	110a	371/2	371/2	3.0	0	0	3/8	4	1	V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
113	112	113	112a	377/2	377/2	6.0	0	0	3/8	4	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
117	116	117	116a	389/2	389/2	0.5	0	0	3/8	4	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
117	116	117	116a	195	195	1.0	1/8	1/8	3/8	4	1	I64		Bb	I		I64		I		64					M	0	0	1, 0, 4		0	1
118	117	118	117a	196	196	0.5	0	0	3/8	4	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
118	117	118	117a	393/2	393/2	1.0	1/8	1/8	3/8	4	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
