mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
101	100	101	100a	400	400	2.0	0	0	2/2	4	1	i	c#	vii		i	i							m	1	1	0, -3, 1		0	0
101	100	101	100a	402	402	2.0	1/2	1/2	2/2	4	1	i6	c#	vii		i6	i		6					m	1	1	-3, 1, 0		0	-3
102	101	102	101a	404	404	4.0	0	0	2/2	4	1	V/V	c#	vii		V/V	V				V			M	1	1	2, 6, 3		2	2
103	102	103	102a	408	408	4.0	0	0	2/2	4	1	v64	c#	vii		v64	v		64					m	1	1	2, 1, -2		1	2
104	103	104	103a	412	412	4.0	0	0	2/2	4	1	V65/V	c#	vii		V65/V	V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
105	104	105	104a	416	416	4.0	0	0	2/2	4	1	v	c#	vii		v	v							m	1	1	1, -2, 2		1	1
106	105	106	105a	420	420	4.0	0	0	2/2	4	1	V43(+9)	c#	vii		V43(+9)	V		43	+9				Mm7	1	1	2, -1, 1, 5	-4	1	2
107	106	107	106a	424	424	4.0	0	0	2/2	4	1	i6	c#	vii		i6	i		6					m	1	1	-3, 1, 0		0	-3
108	107	108	107a	428	428	4.0	0	0	2/2	4	1	V2	c#	vii		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
109	108	109	108a	432	432	2.0	0	0	2/2	4	1	i	c#	vii		i	i							m	1	1	0, -3, 1		0	0
109	108	109	108a	434	434	2.0	1/2	1/2	2/2	4	1	iii.V7(+9)	c#	iii		V7(+9)	V		7	+9				Mm7	1	1	1, 5, 2, -1	-4	1	1
110	109	110	109a	436	436	4.0	0	0	2/2	4	1	V65	c#	iii		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
111	110	111	110a	440	440	4.0	0	0	2/2	4	1	i	c#	iii		i	i							m	1	1	0, -3, 1		0	0
112	111	112	111a	444	444	4.0	0	0	2/2	4	1	V43	c#	iii		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
113	112	113	112a	448	448	4.0	0	0	2/2	4	1	i6	c#	iii		i6	i		6					m	1	1	-3, 1, 0		0	-3
114	113	114	113a	452	452	4.0	0	0	2/2	4	1	V65/V	c#	iii		V65/V	V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
115	114	115	114a	456	456	4.0	0	0	2/2	4	1	v	c#	iii		v	v							m	1	1	1, -2, 2		1	1
116	115	116	115a	460	460	4.0	0	0	2/2	4	1	vii.V43	c#	vii		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
117	116	117	116a	464	464	4.0	0	0	2/2	4	1	i	c#	vii		i	i							m	1	1	0, -3, 1		0	0
118	117	118	117a	468	468	5.0	0	0	2/2	4	1	V6	c#	vii		V6	V		6					M	1	1	5, 2, 1		1	5
119	118	119	118a	473	473	3.0	1/4	1/4	2/2	4	1	i	c#	vii		i	i							m	1	1	0, -3, 1		0	0
120	119	120	119a	476	476	4.0	0	0	2/2	4	1	bII.V65	c#	bII		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
121	120	121	120a	480	480	4.0	0	0	2/2	4	1	I	c#	bII		I	I							M	1	0	0, 4, 1		0	0
122	121	122	121a	484	484	5.0	0	0	2/2	4	1	V6	c#	bII		V6	V		6					M	1	0	5, 2, 1		1	5
123	122	123	122a	489	489	3.0	1/4	1/4	2/2	4	1	V65	c#	bII		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
124	123	124	123a	492	492	2.0	0	0	2/2	4	1	I	c#	bII		I	I							M	1	0	0, 4, 1		0	0
124	123	124	123a	494	494	2.0	1/2	1/2	2/2	4	1	vi43	c#	bII		vi43	vi		43					mm7	1	0	4, 1, 3, 0		3	4
125	124	125	124a	496	496	2.0	0	0	2/2	4	1	ii	c#	bII		ii	ii							m	1	0	2, -1, 3		2	2
125	124	125	124a	498	498	2.0	1/2	1/2	2/2	4	1	V2(+9)	c#	bII		V2(+9)	V		2	+9				Mm7	1	0	-1, 1, 5, 2	3	1	-1
126	125	126	125a	500	500	2.0	0	0	2/2	4	1	I6	c#	bII		I6	I		6					M	1	0	4, 1, 0		0	4
126	125	126	125a	502	502	2.0	1/2	1/2	2/2	4	1	#viio6/ii	c#	bII		#viio6/ii	#vii	o	6		ii			o	1	0	4, 1, 7		7	4
127	126	127	126a	504	504	4.0	0	0	2/2	4	1	ii	c#	bII		ii	ii							m	1	0	2, -1, 3		2	2
128	127	128	127a	508	508	4.0	0	0	2/2	4	1	V7/ii	c#	bII		V7/ii	V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
129	128	129	128a	512	512	4.0	0	0	2/2	4	1	ii	c#	bII		ii	ii							m	1	0	2, -1, 3		2	2
130	129	130	129a	516	516	2.0	0	0	2/2	4	1	V6	c#	bII		V6	V		6					M	1	0	5, 2, 1		1	5
130	129	130	129a	518	518	2.0	1/2	1/2	2/2	4	1	V43	c#	bII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
131	130	131	130a	520	520	2.0	0	0	2/2	4	1	I	c#	bII		I	I							M	1	0	0, 4, 1		0	0
131	130	131	130a	522	522	2.0	1/2	1/2	2/2	4	1	vi43	c#	bII		vi43	vi		43					mm7	1	0	4, 1, 3, 0		3	4
132	131	132	131a	524	524	2.0	0	0	2/2	4	1	ii	c#	bII		ii	ii							m	1	0	2, -1, 3		2	2
132	131	132	131a	526	526	2.0	1/2	1/2	2/2	4	1	V7	c#	bII		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
133	132	133	132a	528	528	4.0	0	0	2/2	4	1	I	c#	bII		I	I							M	1	0	0, 4, 1		0	0
134	133	134	133a	532	532	4.0	0	0	2/2	4	1	V7	c#	bII		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
135	134	135	134a	536	536	4.0	0	0	2/2	4	1	I	c#	bII		I	I							M	1	0	0, 4, 1		0	0
136	135	136	135a	540	540	4.0	0	0	2/2	4	1	i.#viio	c#	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
137	136	137	136a	544	544	4.0	0	0	2/2	4	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
138	137	138	137a	548	548	4.0	0	0	2/2	4	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
139	138	139	138a	552	552	4.0	0	0	2/2	4	1	i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
140	139	140	139a	556	556	4.0	0	0	2/2	4	1	V[V7	c#	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
141	140	141	140a	560	560	8.0	0	0	2/2	4	1	i	c#	i	V	i	i							m	1	1	0, -3, 1		0	0
143	142	143	142a	568	568	4.0	0	0	2/2	4	1	V7	c#	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
144	143	144	143a	572	572	8.0	0	0	2/2	4	1	i	c#	i	V	i	i							m	1	1	0, -3, 1		0	0
146	145	146	145a	580	580	4.0	0	0	2/2	4	1	V7	c#	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
147	146	147	146a	584	584	4.0	0	0	2/2	4	1	i	c#	i	V	i	i							m	1	1	0, -3, 1		0	0
148	147	148	147a	588	588	2.0	0	0	2/2	4	1	V7]	c#	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
148	147	148	147a	590	590	10.0	1/2	1/2	2/2	4	1	V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
151	150	151	150a	600	600	2.0	0	0	2/2	4	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
151	150	151	150a	602	602	10.0	1/2	1/2	2/2	4	1	V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
154	153	154	153a	612	612	2.0	0	0	2/2	4	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
154	153	154	153a	614	614	2.0	1/2	1/2	2/2	4	1	V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
155	154	155	154a	616	616	2.0	0	0	2/2	4	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
155	154	155	154a	618	618	2.0	1/2	1/2	2/2	4	1	V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
156	155	156	155a	620	620	2.0	0	0	2/2	4	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
156	155	156	155a	622	622	2.0	1/2	1/2	2/2	4	1	V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
157	156	157	156a	624	624	1.0	0	0	2/2	4	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
157	156	157	156a	625	625	1.0	1/4	1/4	2/2	4	1	V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
157	156	157	156a	626	626	1.0	1/2	1/2	2/2	4	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
157	156	157	156a	627	627	1.0	3/4	3/4	2/2	4	1	V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
158	157	158	157a	628	628	1.0	0	0	2/2	4	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
158	157	158	157a	629	629	1.0	1/4	1/4	2/2	4	1	V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
