mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
62	62	100	62a	599/2	371/2	0.5	5/8	5/8	3/4	4	1		V43	C	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
63	63	101	63a	300	186	2.0	0	0	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
63	63	101	63a	302	188	0.5	1/2	1/2	3/4	4	1		V6	C	IV		V6		V		6					M	0	0	5, 2, 1		1	5
63	63	101	63a	605/2	377/2	0.5	5/8	5/8	3/4	4	1		V43	C	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
64	64	102	64a	303	189	2.0	0	0	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
64	64	102	64a	305	191	0.5	1/2	1/2	3/4	4	1		V6	C	IV		V6		V		6					M	0	0	5, 2, 1		1	5
64	64	102	64a	611/2	383/2	0.5	5/8	5/8	3/4	4	1		V7	C	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	65	103	65a	306	192	9.0	0	0	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
68	68	106	68a	315	201	2.0	0	0	3/4	4	1		V(64)	C	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
68	68	106	68a	317	203	1.0	1/2	1/2	3/4	4	1		V7	C	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
69	69	107	69a	318	204	9.0	0	0	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
72	72	110	72a	327	213	2.0	0	0	3/4	4	1		V(64)	C	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
72	72	110	72a	329	215	1.0	1/2	1/2	3/4	4	1		V7	C	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	73	111	73a	330	216	2.0	0	0	3/4	4	1		V(64)	C	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
73	73	111	73a	332	218	1.0	1/2	1/2	3/4	4	1		V7	C	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	74	112	74a	333	219	2.0	0	0	3/4	4	1		V(64)	C	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
74	74	112	74a	335	221	1.0	1/2	1/2	3/4	4	1		V7	C	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	75	113	75a	336	222	3.0	0	0	3/4	4	1	1	I\\	C	IV		I		I						\\	M	0	0	0, 4, 1		0	0
56	56	114	56b	339	165	6.0	0	0	3/4	4	1		V/vi	C	IV		V/vi		V				vi			M	0	0	4, 8, 5		4	4
58	58	116	58b	345	171	1.5	0	0	3/4	4	1		ii.V	C	ii		V		V							M	0	1	1, 5, 2		1	1
58	58	116	58b	693/2	345/2	0.5	3/8	3/8	3/4	4	1		i	C	ii		i		i							m	0	1	0, -3, 1		0	0
58	58	116	58b	347	173	0.5	1/2	1/2	3/4	4	1		V6	C	ii		V6		V		6					M	0	1	5, 2, 1		1	5
58	58	116	58b	695/2	347/2	0.5	5/8	5/8	3/4	4	1		V43	C	ii		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
59	59	117	59b	348	174	2.5	0	0	3/4	4	1		i	C	ii		i		i							m	0	1	0, -3, 1		0	0
59	59	117	59b	701/2	353/2	0.5	5/8	5/8	3/4	4	1		VI6	C	ii		VI6		VI		6					M	0	1	0, -3, -4		-4	0
60	60	118	60b	351	177	2.0	0	0	3/4	4	1		iio	C	ii		iio		ii	o						o	0	1	2, -1, -4		2	2
60	60	118	60b	353	179	0.5	1/2	1/2	3/4	4	1		VI6	C	ii		VI6		VI		6					M	0	1	0, -3, -4		-4	0
60	60	118	60b	707/2	359/2	0.5	5/8	5/8	3/4	4	1		VI43	C	ii		VI43		VI		43					Mm7	0	1	-3, -6, -4, 0		-4	-3
61	61	119	61b	354	180	1.5	0	0	3/4	4	1		iio	C	ii		iio		ii	o						o	0	1	2, -1, -4		2	2
61	61	119	61b	711/2	363/2	0.5	3/8	3/8	3/4	4	1		iio	C	ii		iio		ii	o						o	0	1	2, -1, -4		2	2
61	61	119	61b	356	182	0.5	1/2	1/2	3/4	4	1		V6/III	C	ii		V6/III		V		6		III			M	0	1	2, -1, -2		-2	2
61	61	119	61b	713/2	365/2	0.5	5/8	5/8	3/4	4	1		V6/III	C	ii		V6/III		V		6		III			M	0	1	2, -1, -2		-2	2
62	62	120	62b	357	183	2.0	0	0	3/4	4	1		IV.I	C	IV		I		I							M	0	0	0, 4, 1		0	0
62	62	120	62b	359	185	0.5	1/2	1/2	3/4	4	1		V6	C	IV		V6		V		6					M	0	0	5, 2, 1		1	5
62	62	120	62b	719/2	371/2	0.5	5/8	5/8	3/4	4	1		V43	C	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
63	63	121	63b	360	186	2.0	0	0	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
63	63	121	63b	362	188	0.5	1/2	1/2	3/4	4	1		V6	C	IV		V6		V		6					M	0	0	5, 2, 1		1	5
63	63	121	63b	725/2	377/2	0.5	5/8	5/8	3/4	4	1		V43	C	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
64	64	122	64b	363	189	2.0	0	0	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
64	64	122	64b	365	191	0.5	1/2	1/2	3/4	4	1		V6	C	IV		V6		V		6					M	0	0	5, 2, 1		1	5
64	64	122	64b	731/2	383/2	0.5	5/8	5/8	3/4	4	1		V7	C	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	65	123	65b	366	192	9.0	0	0	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
68	68	126	68b	375	201	2.0	0	0	3/4	4	1		V(64)	C	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
68	68	126	68b	377	203	1.0	1/2	1/2	3/4	4	1		V7	C	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
69	69	127	69b	378	204	9.0	0	0	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
72	72	130	72b	387	213	2.0	0	0	3/4	4	1		V(64)	C	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
72	72	130	72b	389	215	1.0	1/2	1/2	3/4	4	1		V7	C	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	73	131	73b	390	216	2.0	0	0	3/4	4	1		V(64)	C	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
73	73	131	73b	392	218	1.0	1/2	1/2	3/4	4	1		V7	C	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	74	132	74b	393	219	2.0	0	0	3/4	4	1		V(64)	C	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
74	74	132	74b	395	221	1.0	1/2	1/2	3/4	4	1		V7	C	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	75	133	75b	396	222	3.0	0	0	3/4	4	1	1	I\\	C	IV		I		I						\\	M	0	0	0, 4, 1		0	0
76	76	134	76a	399	225	3.0	0	0	3/4	4	1	1	I\\	C	IV		I		I						\\	M	0	0	0, 4, 1		0	0
77	77	135	77a	402	228	3.0	0	0	3/4	4	1		I.V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	78	136	78a	405	231	3.0	0	0	3/4	4	1		V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
79	79	137	79a	408	234	3.0	0	0	3/4	4	1		i.i	C	i		i		i							m	0	1	0, -3, 1		0	0
80	80	138	80a	411	237	3.0	0	0	3/4	4	1		iv	C	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
81	81	139	81a	414	240	1.0	0	0	3/4	4	1		V65(2)/III	C	i		V65(2)/III		V		65	2	III			Mm7	0	1	2, -1, -4, 0		-2	2
81	81	139	81a	415	241	2.0	1/4	1/4	3/4	4	1		V65/III	C	i		V65/III		V		65		III			Mm7	0	1	2, -1, -4, -2		-2	2
82	82	140	82a	417	243	3.0	0	0	3/4	4	1		V7/III	C	i		V7/III		V		7		III			Mm7	0	1	-2, 2, -1, -4		-2	-2
83	83	141	83a	420	246	3.0	0	0	3/4	4	1		III	C	i		III		III							M	0	1	-3, 1, -2		-3	-3
84	84	142	84a	423	249	1.0	0	0	3/4	4	1		VI(7)	C	i		VI(7)		VI			7				M	0	1	-4, 0, -3	1	-4	-4
84	84	142	84a	424	250	2.0	1/4	1/4	3/4	4	1		VI	C	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
85	85	143	85a	426	252	3.0	0	0	3/4	4	1		iv	C	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
86	86	144	86a	429	255	6.0	0	0	3/4	4	1		iio	C	i		iio		ii	o						o	0	1	2, -1, -4		2	2
88	88	146	88a	435	261	2.0	0	0	3/4	4	1		#viio7	C	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
88	88	146	88a	437	263	1.0	1/2	1/2	3/4	4	1		#viio2	C	i		#viio2		#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
89	89	147	89a	438	264	2.0	0	0	3/4	4	1		V	C	i		V		V							M	0	1	1, 5, 2		1	1
89	89	147	89a	440	266	4.0	1/2	1/2	3/4	4	1		i	C	i		i		i							m	0	1	0, -3, 1		0	0
91	91	149	91a	444	270	2.0	0	0	3/4	4	1		V	C	i		V		V							M	0	1	1, 5, 2		1	1
91	91	149	91a	446	272	1.0	1/2	1/2	3/4	4	1		i64	C	i		i64		i		64					m	0	1	1, 0, -3		0	1
92	92	150	92a	447	273	3.0	0	0	3/4	4	1		i	C	i		i		i							m	0	1	0, -3, 1		0	0
93	93	151	93a	450	276	1.0	0	0	3/4	4	1		V(64)	C	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
93	93	151	93a	451	277	1.0	1/4	1/4	3/4	4	1		V	C	i		V		V							M	0	1	1, 5, 2		1	1
93	93	151	93a	452	278	1.0	1/2	1/2	3/4	4	1		It6	C	i		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
94	94	152	94a	453	279	1.0	0	0	3/4	4	1		viio65/V	C	i		viio65/V		vii	o	65		V			o7	0	1	3, 0, -3, 6		6	3
94	94	152	94a	454	280	1.0	1/4	1/4	3/4	4	1		iv6	C	i		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
94	94	152	94a	455	281	4.0	1/2	1/2	3/4	4	1		V65	C	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
96	96	154	96a	459	285	1.0	0	0	3/4	4	1		V43	C	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
96	96	154	96a	460	286	2.0	1/4	1/4	3/4	4	1		V	C	i		V		V							M	0	1	1, 5, 2		1	1
