mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
25	25	25	25a	73/2	73/2	0.5	1/8	1/8	3/8	4	1	viio6	Bb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
25	25	25	25a	37	37	0.5	1/4	1/4	3/8	4	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
26	26	26	26a	75/2	75/2	0.5	0	0	3/8	4	1	ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
26	26	26	26a	38	38	0.5	1/8	1/8	3/8	4	1	V(64)	Bb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
26	26	26	26a	77/2	77/2	0.5	1/4	1/4	3/8	4	1	viio64	Bb	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
27	27	27	27a	39	39	0.5	0	0	3/8	4	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
27	27	27	27a	79/2	79/2	1.5	1/8	1/8	3/8	4	1	ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
28	28	28	28a	41	41	1.0	1/8	1/8	3/8	4	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	29	29	29a	42	42	0.5	0	0	3/8	4	1	I\\	Bb	I		I	I						\\	M	0	0	0, 4, 1		0	0
29	29	29	29a	85/2	85/2	5.5	1/8	1/8	3/8	4	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
33	33	33	33a	48	48	3.0	0	0	3/8	4	1	V43/vi	Bb	I		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
35	35	35	35a	51	51	1.5	0	0	3/8	4	1	vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
36	36	36	36a	105/2	105/2	3.0	0	0	3/8	4	1	viio43/iii	Bb	I		viio43/iii	vii	o	43		iii			o7	0	0	-4, -7, 2, -1		2	-4
38	38	38	38a	111/2	111/2	1.5	0	0	3/8	4	1	V/iii	Bb	I		V/iii	V				iii			M	0	0	5, 9, 6		5	5
39	39	39	39a	57	57	1.5	0	0	3/8	4	1	iii.i	Bb	iii		i	i							m	0	1	0, -3, 1		0	0
40	40	40	40a	117/2	117/2	1.5	0	0	3/8	4	1	V43	Bb	iii		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
41	41	41	41a	60	60	1.5	0	0	3/8	4	1	i6	Bb	iii		i6	i		6					m	0	1	-3, 1, 0		0	-3
42	42	42	42a	123/2	123/2	1.0	0	0	3/8	4	1	iio6	Bb	iii		iio6	ii	o	6					o	0	1	-1, -4, 2		2	-1
42	42	42	42a	125/2	125/2	0.5	1/4	1/4	3/8	4	1	V6/V	Bb	iii		V6/V	V		6		V			M	0	1	6, 3, 2		2	6
43	43	43	43a	63	63	0.25	0	0	3/8	4	1	V(4)	Bb	iii		V(4)	V			4				M	0	1	1, 0, 2		1	1
43	43	43	43a	253/4	253/4	1.0	1/16	1/16	3/8	4	1	V	Bb	iii		V	V							M	0	1	1, 5, 2		1	1
43	43	43	43a	257/4	257/4	0.25	5/16	5/16	3/8	4	1	VI6	Bb	iii		VI6	VI		6					M	0	1	0, -3, -4		-4	0
44	44	44	44a	129/2	129/2	1.25	0	0	3/8	4	1	V6	Bb	iii		V6	V		6					M	0	1	5, 2, 1		1	5
44	44	44	44a	263/4	263/4	0.25	5/16	5/16	3/8	4	1	iv6	Bb	iii		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
45	45	45	45a	66	66	1.5	0	0	3/8	4	1	V	Bb	iii		V	V							M	0	1	1, 5, 2		1	1
46	46	46	46a	135/2	135/2	1.0	0	0	3/8	4	1	i	Bb	iii		i	i							m	0	1	0, -3, 1		0	0
46	46	46	46a	137/2	137/2	0.5	1/4	1/4	3/8	4	1	viio6/VII	Bb	iii		viio6/VII	vii	o	6		VII			o	0	1	0, -3, 3		3	0
47	47	47	47a	69	69	1.5	0	0	3/8	4	1	V7/III	Bb	iii		V7/III	V		7		III			Mm7	0	1	-2, 2, -1, -4		-2	-2
48	48	48	48a	141/2	141/2	1.0	0	0	3/8	4	1	III	Bb	iii		III	III							M	0	1	-3, 1, -2		-3	-3
48	48	48	48a	143/2	143/2	0.25	1/4	1/4	3/8	4	1	i6	Bb	iii		i6	i		6					m	0	1	-3, 1, 0		0	-3
48	48	48	48a	287/4	287/4	0.25	5/16	5/16	3/8	4	1	iv	Bb	iii		iv	iv							m	0	1	-1, -4, 0		-1	-1
49	49	49	49a	72	72	1.5	0	0	3/8	4	1	V\\	Bb	iii		V	V						\\	M	0	1	1, 5, 2		1	1
50	50	50	50a	147/2	147/2	1.0	0	0	3/8	4	1	i	Bb	iii		i	i							m	0	1	0, -3, 1		0	0
50	50	50	50a	149/2	149/2	0.5	1/4	1/4	3/8	4	1	viio6/VII	Bb	iii		viio6/VII	vii	o	6		VII			o	0	1	0, -3, 3		3	0
51	51	51	51a	75	75	0.75	0	0	3/8	4	1	V7/III	Bb	iii		V7/III	V		7		III			Mm7	0	1	-2, 2, -1, -4		-2	-2
51	51	51	51a	303/4	303/4	0.25	3/16	3/16	3/8	4	1	V2/III	Bb	iii		V2/III	V		2		III			Mm7	0	1	-4, -2, 2, -1		-2	-4
51	51	51	51a	76	76	0.25	1/4	1/4	3/8	4	1	III6	Bb	iii		III6	III		6					M	0	1	1, -2, -3		-3	1
51	51	51	51a	305/4	305/4	0.25	5/16	5/16	3/8	4	1	V43/III	Bb	iii		V43/III	V		43		III			Mm7	0	1	-1, -4, -2, 2		-2	-1
52	52	52	52a	153/2	153/2	0.75	0	0	3/8	4	1	III	Bb	iii		III	III							M	0	1	-3, 1, -2		-3	-3
52	52	52	52a	309/4	309/4	0.25	3/16	3/16	3/8	4	1	V(6)	Bb	iii		V(6)	V			6				M	0	1	1, 5, -3		1	1
52	52	52	52a	155/2	155/2	0.25	1/4	1/4	3/8	4	1	i6	Bb	iii		i6	i		6					m	0	1	-3, 1, 0		0	-3
52	52	52	52a	311/4	311/4	0.25	5/16	5/16	3/8	4	1	iv	Bb	iii		iv	iv							m	0	1	-1, -4, 0		-1	-1
53	53	53	53a	78	78	1.5	0	0	3/8	4	1	V	Bb	iii		V	V							M	0	1	1, 5, 2		1	1
54	54	54	54a	159/2	159/2	0.25	0	0	3/8	4	1	i	Bb	iii		i	i							m	0	1	0, -3, 1		0	0
54	54	54	54a	319/4	319/4	0.25	1/16	1/16	3/8	4	1	V	Bb	iii		V	V							M	0	1	1, 5, 2		1	1
54	54	54	54a	80	80	1.5	1/8	1/8	3/8	4	1	i	Bb	iii		i	i							m	0	1	0, -3, 1		0	0
55	55	55	55a	163/2	163/2	0.25	1/8	1/8	3/8	4	1	V	Bb	iii		V	V							M	0	1	1, 5, 2		1	1
55	55	55	55a	327/4	327/4	0.25	3/16	3/16	3/8	4	1	i	Bb	iii		i	i							m	0	1	0, -3, 1		0	0
55	55	55	55a	82	82	1.0	1/4	1/4	3/8	4	1	V	Bb	iii		V	V							M	0	1	1, 5, 2		1	1
56	56	56	56a	83	83	0.25	1/8	1/8	3/8	4	1	i	Bb	iii		i	i							m	0	1	0, -3, 1		0	0
56	56	56	56a	333/4	333/4	0.25	3/16	3/16	3/8	4	1	V7	Bb	iii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
56	56	56	56a	167/2	167/2	1.0	1/4	1/4	3/8	4	1	i	Bb	iii		i	i							m	0	1	0, -3, 1		0	0
57	57	57	57a	169/2	169/2	0.25	1/8	1/8	3/8	4	1	V7	Bb	iii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
57	57	57	57a	339/4	339/4	0.25	3/16	3/16	3/8	4	1	i	Bb	iii		i	i							m	0	1	0, -3, 1		0	0
57	57	57	57a	85	85	0.5	1/4	1/4	3/8	4	1	V	Bb	iii		V	V							M	0	1	1, 5, 2		1	1
58	58	58	58a	171/2	171/2	0.5	0	0	3/8	4	1	i	Bb	iii		i	i							m	0	1	0, -3, 1		0	0
58	58	58	58a	86	86	1.5	1/8	1/8	3/8	4	1	bII	Bb	iii		bII	bII							M	0	1	-5, -1, -4		-5	-5
59	59	59	59a	175/2	175/2	0.5	1/8	1/8	3/8	4	1	V7	Bb	iii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
59	59	59	59a	88	88	0.875	1/4	1/4	3/8	4	1	i	Bb	iii		i	i							m	0	1	0, -3, 1		0	0
60	60	60	60a	711/8	711/8	1.625	3/32	3/32	3/8	4	1	bII	Bb	iii		bII	bII							M	0	1	-5, -1, -4		-5	-5
61	61	61	61a	181/2	181/2	0.5	1/8	1/8	3/8	4	1	V7	Bb	iii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
61	61	61	61a	91	91	5.0	1/4	1/4	3/8	4	1	i	Bb	iii		i	i							m	0	1	0, -3, 1		0	0
65	65	65	65a	96	96	1.5	0	0	3/8	4	1	i\\	Bb	iii		i	i						\\	m	0	1	0, -3, 1		0	0
66	66	66	66a	195/2	195/2	1.5	0	0	3/8	4	1	vii	Bb	iii		vii	vii							m	0	1	-2, -5, -1		-2	-2
67	67	67	67a	99	99	1.0	0	0	3/8	4	1	biv	Bb	iii		biv	biv							m	0	1	-8, -11, -7		-8	-8
67	67	67	67a	100	100	0.5	1/4	1/4	3/8	4	1	V/VI	Bb	iii		V/VI	V				VI			M	0	1	-3, 1, -2		-3	-3
68	68	68	68a	201/2	201/2	7.0	0	0	3/8	4	1	I.I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
72	72	72	72a	215/2	215/2	0.5	1/4	1/4	3/8	4	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
73	73	73	73a	108	108	1.5	0	0	3/8	4	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
74	74	74	74a	219/2	219/2	1.0	0	0	3/8	4	1	IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
74	74	74	74a	221/2	221/2	0.5	1/4	1/4	3/8	4	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
75	75	75	75a	111	111	4.75	0	0	3/8	4	1	I\\	Bb	I		I	I						\\	M	0	0	0, 4, 1		0	0
78	78	78	78a	463/4	463/4	1.25	1/16	1/16	3/8	4	1	vi7	Bb	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
79	79	79	79a	117	117	6.0	0	0	3/8	4	1	V/iii	Bb	I		V/iii	V				iii			M	0	0	5, 9, 6		5	5
83	83	83	83a	123	123	1.0	0	0	3/8	4	1	VII.I	Bb	VII		I	I							M	0	0	0, 4, 1		0	0
83	83	83	83a	124	124	0.5	1/4	1/4	3/8	4	1	V	Bb	VII		V	V							M	0	0	1, 5, 2		1	1
84	84	84	84a	249/2	249/2	1.5	0	0	3/8	4	1	I	Bb	VII		I	I							M	0	0	0, 4, 1		0	0
85	85	85	85a	126	126	1.0	0	0	3/8	4	1	IV	Bb	VII		IV	IV							M	0	0	-1, 3, 0		-1	-1
85	85	85	85a	127	127	0.5	1/4	1/4	3/8	4	1	V	Bb	VII		V	V							M	0	0	1, 5, 2		1	1
86	86	86	86a	255/2	255/2	1.5	0	0	3/8	4	1	I	Bb	VII		I	I							M	0	0	0, 4, 1		0	0
87	87	87	87a	129	129	1.0	0	0	3/8	4	1	iii.i	Bb	iii		i	i							m	0	1	0, -3, 1		0	0
87	87	87	87a	130	130	1.5	1/4	1/4	3/8	4	1	V7/V	Bb	iii		V7/V	V		7		V			Mm7	0	1	2, 6, 3, 0		2	2
88	88	88	88a	263/2	263/2	3.5	1/4	1/4	3/8	4	1	V7	Bb	iii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
91	91	91	91a	135	135	1.5	0	0	3/8	4	1	i[i	Bb	iii	i	i	i							m	0	1	0, -3, 1		0	0
92	92	92	92a	273/2	273/2	1.5	0	0	3/8	4	1	#viio43/iv	Bb	iii	i	#viio43/iv	#vii	o	43		iv			o7	0	1	-2, -5, 4, 1		4	-2
93	93	93	93a	138	138	1.5	0	0	3/8	4	1	iv6	Bb	iii	i	iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
94	94	94	94a	279/2	279/2	1.5	0	0	3/8	4	1	#viio2	Bb	iii	i	#viio2	#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
95	95	95	95a	141	141	1.5	0	0	3/8	4	1	V7/iv]	Bb	iii	i	V7/iv	V		7		iv			Mm7	0	1	0, 4, 1, -2		0	0
96	96	96	96a	285/2	285/2	1.5	0	0	3/8	4	1	V2/iv	Bb	iii		V2/iv	V		2		iv			Mm7	0	1	-2, 0, 4, 1		0	-2
97	97	97	97a	144	144	1.0	0	0	3/8	4	1	iv6	Bb	iii		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
97	97	97	97a	145	145	0.5	1/4	1/4	3/8	4	1	iv	Bb	iii		iv	iv							m	0	1	-1, -4, 0		-1	-1
98	98	98	98a	291/2	291/2	1.5	0	0	3/8	4	1	#viio43(+2)	Bb	iii		#viio43(+2)	#vii	o	43	+2				o7	0	1	-1, -4, 5, 2	0	5	-1
99	99	99	99a	147	147	1.5	0	0	3/8	4	1	i	Bb	iii		i	i							m	0	1	0, -3, 1		0	0
100	100	100	100a	297/2	297/2	1.0	0	0	3/8	4	1	@none	Bb	iii		@none	@none							m	0	1				
100	100	100	100a	299/2	299/2	0.5	1/4	1/4	3/8	4	1	I.V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
101	101	101	101a	150	150	1.0	0	0	3/8	4	1	I[I	Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
101	101	101	101a	151	151	0.5	1/4	1/4	3/8	4	1	V2	Bb	I	I	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
102	102	102	102a	303/2	303/2	1.5	0	0	3/8	4	1	I6	Bb	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
103	103	103	103a	153	153	1.5	0	0	3/8	4	1	V2	Bb	I	I	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
104	104	104	104a	309/2	309/2	1.5	0	0	3/8	4	1	I]	Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
105	105	105	105a	156	156	1.0	0	0	3/8	4	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
105	105	105	105a	157	157	0.5	1/4	1/4	3/8	4	1	V2	Bb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
106	106	106	106a	315/2	315/2	1.0	0	0	3/8	4	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
106	106	106	106a	317/2	317/2	0.5	1/4	1/4	3/8	4	1	V43	Bb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
107	107	107	107a	159	159	1.5	0	0	3/8	4	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
108	108	108	108a	321/2	321/2	1.5	0	0	3/8	4	1	V6/iii	Bb	I		V6/iii	V		6		iii			M	0	0	9, 6, 5		5	9
109	109	109	109a	162	162	1.5	0	0	3/8	4	1	iii	Bb	I		iii	iii							m	0	0	4, 1, 5		4	4
110	110	110	110a	327/2	327/2	1.5	0	0	3/8	4	1	V6/V	Bb	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
111	111	111	111a	165	165	1.0	0	0	3/8	4	1	V.I	Bb	V		I	I							M	0	0	0, 4, 1		0	0
111	111	111	111a	166	166	0.5	1/4	1/4	3/8	4	1	V65/V	Bb	V		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
112	112	112	112a	333/2	333/2	4.5	0	0	3/8	4	1	V\\	Bb	V		V	V						\\	M	0	0	1, 5, 2		1	1
115	115	115	115a	171	171	1.5	0	0	3/8	4	1	v.i	Bb	v		i	i							m	0	1	0, -3, 1		0	0
116	116	116	116a	345/2	345/2	1.5	0	0	3/8	4	1	i[i	Bb	v	i	i	i							m	0	1	0, -3, 1		0	0
117	117	117	117a	174	174	1.0	0	0	3/8	4	1	iv	Bb	v	i	iv	iv							m	0	1	-1, -4, 0		-1	-1
117	117	117	117a	175	175	0.5	1/4	1/4	3/8	4	1	V	Bb	v	i	V	V							M	0	1	1, 5, 2		1	1
118	118	118	118a	351/2	351/2	1.5	0	0	3/8	4	1	i]	Bb	v	i	i	i							m	0	1	0, -3, 1		0	0
119	119	119	119a	177	177	0.5	0	0	3/8	4	1	i6	Bb	v		i6	i		6					m	0	1	-3, 1, 0		0	-3
119	119	119	119a	355/2	355/2	1.0	1/8	1/8	3/8	4	1	i	Bb	v		i	i							m	0	1	0, -3, 1		0	0
120	120	120	120a	357/2	357/2	0.5	0	0	3/8	4	1	i6	Bb	v		i6	i		6					m	0	1	-3, 1, 0		0	-3
120	120	120	120a	179	179	0.5	1/8	1/8	3/8	4	1	i	Bb	v		i	i							m	0	1	0, -3, 1		0	0
120	120	120	120a	359/2	359/2	0.5	1/4	1/4	3/8	4	1	VI	Bb	v		VI	VI							M	0	1	-4, 0, -3		-4	-4
121	121	121	121a	180	180	0.5	0	0	3/8	4	1	ii%65	Bb	v		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
121	121	121	121a	361/2	361/2	1.0	1/8	1/8	3/8	4	1	V7	Bb	v		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
122	122	122	122a	363/2	363/2	1.5	0	0	3/8	4	1	i\\	Bb	v		i	i						\\	m	0	1	0, -3, 1		0	0
123	123	123	123a	183	183	1.5	0	0	3/8	4	1	V7	Bb	v		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
124	124	124	124a	369/2	369/2	1.0	0	0	3/8	4	1	i	Bb	v		i	i							m	0	1	0, -3, 1		0	0
124	124	124	124a	371/2	371/2	0.5	1/4	1/4	3/8	4	1	bVII.vii%7/V	Bb	bVII		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
125	125	125	125a	186	186	1.5	0	0	3/8	4	1	V7	Bb	bVII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
126	126	126	126a	375/2	375/2	1.0	0	0	3/8	4	1	I	Bb	bVII		I	I							M	0	0	0, 4, 1		0	0
126	126	126	126a	377/2	377/2	0.5	1/4	1/4	3/8	4	1	ii.viio7/V	Bb	ii		viio7/V	vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
127	127	127	127a	189	189	1.5	0	0	3/8	4	1	V7	Bb	ii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
128	128	128	128a	381/2	381/2	1.5	0	0	3/8	4	1	i	Bb	ii		i	i							m	0	1	0, -3, 1		0	0
129	129	129	129a	192	192	1.0	0	0	3/8	4	1	i6	Bb	ii		i6	i		6					m	0	1	-3, 1, 0		0	-3
129	129	129	129a	193	193	0.5	1/4	1/4	3/8	4	1	iv	Bb	ii		iv	iv							m	0	1	-1, -4, 0		-1	-1
130	130	130	130a	387/2	387/2	0.25	0	0	3/8	4	1	V43/iv	Bb	ii		V43/iv	V		43		iv			Mm7	0	1	1, -2, 0, 4		0	1
130	130	130	130a	775/4	775/4	0.25	1/16	1/16	3/8	4	1	iv	Bb	ii		iv	iv							m	0	1	-1, -4, 0		-1	-1
130	130	130	130a	194	194	0.25	1/8	1/8	3/8	4	1	i6	Bb	ii		i6	i		6					m	0	1	-3, 1, 0		0	-3
130	130	130	130a	777/4	777/4	0.25	3/16	3/16	3/8	4	1	iv6	Bb	ii		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
130	130	130	130a	389/2	389/2	0.25	1/4	1/4	3/8	4	1	V(64)	Bb	ii		V(64)	V			64				M	0	1	1, 0, -3		1	1
130	130	130	130a	779/4	779/4	0.25	5/16	5/16	3/8	4	1	V7	Bb	ii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
131	131	131	131a	195	195	0.25	0	0	3/8	4	1	I\\	Bb	ii		I	I						\\	M	0	1	0, 4, 1		0	0
131	131	131	131a	781/4	781/4	1.25	1/16	1/16	3/8	4	1	v.V7	Bb	v		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
132	132	132	132a	393/2	393/2	1.5	0	0	3/8	4	1	i	Bb	v		i	i							m	0	1	0, -3, 1		0	0
133	133	133	133a	198	198	1.0	0	0	3/8	4	1	i6	Bb	v		i6	i		6					m	0	1	-3, 1, 0		0	-3
133	133	133	133a	199	199	0.5	1/4	1/4	3/8	4	1	VI	Bb	v		VI	VI							M	0	1	-4, 0, -3		-4	-4
134	134	134	134a	399/2	399/2	0.5	0	0	3/8	4	1	ii%65	Bb	v		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
134	134	134	134a	200	200	1.0	1/8	1/8	3/8	4	1	V7	Bb	v		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
135	135	135	135a	201	201	1.0	0	0	3/8	4	1	i\\	Bb	v		i	i						\\	m	0	1	0, -3, 1		0	0
135	135	135	135a	202	202	0.5	1/4	1/4	3/8	4	1	i6	Bb	v		i6	i		6					m	0	1	-3, 1, 0		0	-3
136	136	136	136a	405/2	405/2	1.5	0	0	3/8	4	1	V65	Bb	v		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
137	137	137	137a	204	204	1.5	0	0	3/8	4	1	i	Bb	v		i	i							m	0	1	0, -3, 1		0	0
138	138	138	138a	411/2	411/2	1.5	0	0	3/8	4	1	V65/III	Bb	v		V65/III	V		65		III			Mm7	0	1	2, -1, -4, -2		-2	2
139	139	139	139a	207	207	1.5	0	0	3/8	4	1	III	Bb	v		III	III							M	0	1	-3, 1, -2		-3	-3
140	140	140	140a	417/2	417/2	1.5	0	0	3/8	4	1	V65/V	Bb	v		V65/V	V		65		V			Mm7	0	1	6, 3, 0, 2		2	6
141	141	141	141a	210	210	1.5	0	0	3/8	4	1	v6	Bb	v		v6	v		6					m	0	1	-2, 2, 1		1	-2
142	142	142	142a	423/2	423/2	1.0	0	0	3/8	4	1	V2	Bb	v		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
142	142	142	142a	425/2	425/2	0.5	1/4	1/4	3/8	4	1	i64	Bb	v		i64	i		64					m	0	1	1, 0, -3		0	1
143	143	143	143a	213	213	1.0	0	0	3/8	4	1	i6	Bb	v		i6	i		6					m	0	1	-3, 1, 0		0	-3
143	143	143	143a	214	214	0.25	1/4	1/4	3/8	4	1	v65	Bb	v		v65	v		65					mm7	0	1	-2, 2, -1, 1		1	-2
143	143	143	143a	857/4	857/4	0.25	5/16	5/16	3/8	4	1	V2/V	Bb	v		V2/V	V		2		V			Mm7	0	1	0, 2, 6, 3		2	0
144	144	144	144a	429/2	429/2	1.25	0	0	3/8	4	1	v6	Bb	v		v6	v		6					m	0	1	-2, 2, 1		1	-2
144	144	144	144a	863/4	863/4	0.25	5/16	5/16	3/8	4	1	#viio6	Bb	v		#viio6	#vii	o	6					o	0	1	2, -1, 5		5	2
145	145	145	145a	216	216	0.5	0	0	3/8	4	1	i6	Bb	v		i6	i		6					m	0	1	-3, 1, 0		0	-3
145	145	145	145a	433/2	433/2	0.5	1/8	1/8	3/8	4	1	i	Bb	v		i	i							m	0	1	0, -3, 1		0	0
145	145	145	145a	217	217	0.5	1/4	1/4	3/8	4	1	iv	Bb	v		iv	iv							m	0	1	-1, -4, 0		-1	-1
146	146	146	146a	435/2	435/2	0.5	0	0	3/8	4	1	i6	Bb	v		i6	i		6					m	0	1	-3, 1, 0		0	-3
146	146	146	146a	218	218	0.5	1/8	1/8	3/8	4	1	i	Bb	v		i	i							m	0	1	0, -3, 1		0	0
146	146	146	146a	437/2	437/2	0.5	1/4	1/4	3/8	4	1	VI	Bb	v		VI	VI							M	0	1	-4, 0, -3		-4	-4
147	147	147	147a	219	219	0.5	0	0	3/8	4	1	iio7	Bb	v		iio7	ii	o	7					o7	0	1	2, -1, -4, -7		2	2
147	147	147	147a	439/2	439/2	1.0	1/8	1/8	3/8	4	1	V7	Bb	v		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
148	148	148	148a	441/2	441/2	1.5	0	0	3/8	4	1	i\\	Bb	v		i	i						\\	m	0	1	0, -3, 1		0	0
149	149	149	149a	222	222	1.0	0	0	3/8	4	1	i	Bb	v		i	i							m	0	1	0, -3, 1		0	0
149	149	149	149a	223	223	0.5	1/4	1/4	3/8	4	1	V7	Bb	v		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
150	150	150	150a	447/2	447/2	1.5	0	0	3/8	4	1	i	Bb	v		i	i							m	0	1	0, -3, 1		0	0
151	151	151	151a	225	225	0.5	0	0	3/8	4	1	i6	Bb	v		i6	i		6					m	0	1	-3, 1, 0		0	-3
