mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
26	26	26	26a	114	114	1.5	3/8	3/8	9/8	4	1	V7		d	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
26	26	26	26a	231/2	231/2	1.5	3/4	3/4	9/8	4	1	I		d	III		I		I							M	1	0	0, 4, 1		0	0
27	27	27	27a	117	117	1.5	0	0	9/8	4	1	V2(9)		d	III		V2(9)		V		2	9				Mm7	1	0	-1, 1, 5, 2	3	1	-1
27	27	27	27a	237/2	237/2	1.5	3/8	3/8	9/8	4	1	I6		d	III		I6		I		6					M	1	0	4, 1, 0		0	4
27	27	27	27a	120	120	1.5	3/4	3/4	9/8	4	1	V65		d	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
28	28	28	28a	243/2	243/2	1.5	0	0	9/8	4	1	I		d	III		I		I							M	1	0	0, 4, 1		0	0
28	28	28	28a	123	123	1.5	3/8	3/8	9/8	4	1	V7		d	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
28	28	28	28a	249/2	249/2	1.5	3/4	3/4	9/8	4	1	I		d	III		I		I							M	1	0	0, 4, 1		0	0
29	29	29	29a	126	126	1.5	0	0	9/8	4	1	V2(9)		d	III		V2(9)		V		2	9				Mm7	1	0	-1, 1, 5, 2	3	1	-1
29	29	29	29a	255/2	255/2	1.5	3/8	3/8	9/8	4	1	I6		d	III		I6		I		6					M	1	0	4, 1, 0		0	4
29	29	29	29a	129	129	1.5	3/4	3/4	9/8	4	1	V65		d	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
30	30	30	30a	261/2	261/2	1.5	0	0	9/8	4	1	I		d	III		I		I							M	1	0	0, 4, 1		0	0
30	30	30	30a	132	132	1.5	3/8	3/8	9/8	4	1	IV		d	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
30	30	30	30a	267/2	267/2	1.5	3/4	3/4	9/8	4	1	ii		d	III		ii		ii							m	1	0	2, -1, 3		2	2
31	31	31	31a	135	135	1.5	0	0	9/8	4	1	V/vi		d	III		V/vi		V				vi			M	1	0	4, 8, 5		4	4
31	31	31	31a	273/2	273/2	1.5	3/8	3/8	9/8	4	1	vi		d	III		vi		vi							m	1	0	3, 0, 4		3	3
31	31	31	31a	138	138	1.5	3/4	3/4	9/8	4	1	ii		d	III		ii		ii							m	1	0	2, -1, 3		2	2
32	32	32	32a	279/2	279/2	3.0	0	0	9/8	4	1	V7		d	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
32	32	32	32a	285/2	285/2	1.5	3/4	3/4	9/8	4	1	bVI		d	III		bVI		bVI							M	1	0	-4, 0, -3		-4	-4
33	33	33	33a	144	144	1.5	0	0	9/8	4	1	bII6		d	III		bII6		bII		6					M	1	0	-1, -4, -5		-5	-1
33	33	33	33a	291/2	291/2	1.5	3/8	3/8	9/8	4	1	Ger6		d	III		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-4, 0, -3, 6		6	-4
33	33	33	33a	147	147	0.5	3/4	3/4	9/8	4	1	V7(4)		d	III		V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
33	33	33	33a	295/2	295/2	1.0	7/8	7/8	9/8	4	1	V7		d	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
34	34	34	34a	297/2	297/2	3.5	0	0	9/8	4	1	I\\		d	III		I		I						\\	M	1	0	0, 4, 1		0	0
34	34	34	34a	152	152	1.0	7/8	7/8	9/8	4	1	IV		d	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
35	35	35	35a	153	153	1.5	0	0	9/8	4	1	bVII		d	III		bVII		bVII							M	1	0	-2, 2, -1		-2	-2
35	35	35	35a	309/2	309/2	1.5	3/8	3/8	9/8	4	1	viio7/IV		d	III		viio7/IV		vii	o	7		IV			o7	1	0	4, 1, -2, -5		4	4
35	35	35	35a	156	156	1.5	3/4	3/4	9/8	4	1	V65/IV		d	III		V65/IV		V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
36	36	36	36a	315/2	315/2	1.5	0	0	9/8	4	1	iv		d	III		iv		iv							m	1	0	-1, -4, 0		-1	-1
36	36	36	36a	159	159	1.5	3/8	3/8	9/8	4	1	V65		d	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
36	36	36	36a	321/2	321/2	1.5	3/4	3/4	9/8	4	1	i		d	III		i		i							m	1	0	0, -3, 1		0	0
37	37	37	37a	162	162	1.5	0	0	9/8	4	1	bII6		d	III		bII6		bII		6					M	1	0	-1, -4, -5		-5	-1
37	37	37	37a	327/2	327/2	1.5	3/8	3/8	9/8	4	1	Ger6		d	III		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-4, 0, -3, 6		6	-4
37	37	37	37a	165	165	0.5	3/4	3/4	9/8	4	1	V7(4)		d	III		V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
37	37	37	37a	331/2	331/2	1.0	7/8	7/8	9/8	4	1	V7		d	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
38	38	38	38a	333/2	333/2	3.0	0	0	9/8	4	1	I\\		d	III		I		I						\\	M	1	0	0, 4, 1		0	0
38	38	38	38a	339/2	339/2	1.5	3/4	3/4	9/8	4	1	I[I		d	III	I	I		I							M	1	0	0, 4, 1		0	0
39	39	39	39a	171	171	4.5	0	0	9/8	4	1	viio64]		d	III	I	viio64		vii	o	64					o	1	0	-1, 5, 2		5	-1
40	40	40	40a	351/2	351/2	4.5	0	0	9/8	4	1	I		d	III		I		I							M	1	0	0, 4, 1		0	0
41	41	41	41a	180	180	1.5	0	0	9/8	4	1	IV	ii	d	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
41	41	41	41a	363/2	363/2	1.5	3/8	3/8	9/8	4	1	V7		d	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
41	41	41	41a	183	183	1.5	3/4	3/4	9/8	4	1	I		d	III		I		I							M	1	0	0, 4, 1		0	0
42	42	42	42a	369/2	369/2	1.0	0	0	9/8	4	1	V7		d	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
42	42	42	42a	371/2	371/2	0.5	1/4	1/4	9/8	4	1	V(64)		d	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
42	42	42	42a	186	186	2.5	3/8	3/8	9/8	4	1	V		d	III		V		V							M	1	0	1, 5, 2		1	1
42	42	42	42a	377/2	377/2	0.5	1	1	9/8	4	1	viio64		d	III		viio64		vii	o	64					o	1	0	-1, 5, 2		5	-1
43	43	43	43a	189	189	1.25	0	0	9/8	4	1	I6		d	III		I6		I		6					M	1	0	4, 1, 0		0	4
43	43	43	43a	761/4	761/4	0.25	5/16	5/16	9/8	4	1	viio6		d	III		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
43	43	43	43a	381/2	381/2	1.5	3/8	3/8	9/8	4	1	I		d	III		I		I							M	1	0	0, 4, 1		0	0
43	43	43	43a	192	192	1.0	3/4	3/4	9/8	4	1	vi		d	III		vi		vi							m	1	0	3, 0, 4		3	3
43	43	43	43a	193	193	0.5	1	1	9/8	4	1	V65/vi		d	III		V65/vi		V		65		vi			Mm7	1	0	8, 5, 2, 4		4	8
44	44	44	44a	387/2	387/2	1.0	0	0	9/8	4	1	vi		d	III		vi		vi							m	1	0	3, 0, 4		3	3
44	44	44	44a	389/2	389/2	0.5	1/4	1/4	9/8	4	1	ii6		d	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
44	44	44	44a	195	195	1.5	3/8	3/8	9/8	4	1	V(64)		d	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
44	44	44	44a	393/2	393/2	0.75	3/4	3/4	9/8	4	1	V7(6)		d	III		V7(6)		V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
44	44	44	44a	789/4	789/4	0.75	15/16	15/16	9/8	4	1	V7		d	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
45	45	45	45a	198	198	1.5	0	0	9/8	4	1	I		d	III		I		I							M	1	0	0, 4, 1		0	0
45	45	45	45a	399/2	399/2	3.0	3/8	3/8	9/8	4	1	I\\		d	III		I		I						\\	M	1	0	0, 4, 1		0	0
46	46	46	46a	405/2	405/2	4.5	0	0	9/8	4	1	V2/IV		d	III		V2/IV		V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
47	47	47	47a	207	207	4.5	0	0	9/8	4	1	V7/ii		d	III		V7/ii		V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
48	48	48	48a	423/2	423/2	1.5	0	0	9/8	4	1	iv.i		d	iv		i		i							m	1	1	0, -3, 1		0	0
48	48	48	48a	213	213	1.5	3/8	3/8	9/8	4	1	i6		d	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
48	48	48	48a	429/2	429/2	1.5	3/4	3/4	9/8	4	1	V6		d	iv		V6		V		6					M	1	1	5, 2, 1		1	5
49	49	49	49a	216	216	1.5	0	0	9/8	4	1	i		d	iv		i		i							m	1	1	0, -3, 1		0	0
49	49	49	49a	435/2	435/2	1.5	3/8	3/8	9/8	4	1	i6		d	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
49	49	49	49a	219	219	1.5	3/4	3/4	9/8	4	1	V		d	iv		V		V							M	1	1	1, 5, 2		1	1
50	50	50	50a	441/2	441/2	1.5	0	0	9/8	4	1	V7/V		d	iv		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
50	50	50	50a	222	222	1.5	3/8	3/8	9/8	4	1	V2		d	iv		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
50	50	50	50a	447/2	447/2	1.5	3/4	3/4	9/8	4	1	V		d	iv		V		V							M	1	1	1, 5, 2		1	1
51	51	51	51a	225	225	1.5	0	0	9/8	4	1	V65		d	iv		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
51	51	51	51a	453/2	453/2	1.5	3/8	3/8	9/8	4	1	V43		d	iv		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
51	51	51	51a	228	228	1.5	3/4	3/4	9/8	4	1	V		d	iv		V		V							M	1	1	1, 5, 2		1	1
52	52	52	52a	459/2	459/2	1.5	0	0	9/8	4	1	vii.ii%65		d	vii		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
52	52	52	52a	231	231	1.5	3/8	3/8	9/8	4	1	#viio2		d	vii		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
52	52	52	52a	465/2	465/2	1.5	3/4	3/4	9/8	4	1	#viio6		d	vii		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
53	53	53	53a	234	234	1.5	0	0	9/8	4	1	V65		d	vii		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
53	53	53	53a	471/2	471/2	1.5	3/8	3/8	9/8	4	1	#viio6		d	vii		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
53	53	53	53a	237	237	1.5	3/4	3/4	9/8	4	1	V		d	vii		V		V							M	1	1	1, 5, 2		1	1
54	54	54	54a	477/2	477/2	1.5	0	0	9/8	4	1	i\\		d	vii		i		i						\\	m	1	1	0, -3, 1		0	0
54	54	54	54a	240	240	3.0	3/8	3/8	9/8	4	1	i		d	vii		i		i							m	1	1	0, -3, 1		0	0
55	55	55	55a	243	243	4.5	0	0	9/8	4	1	VI		d	vii		VI		VI							M	1	1	-4, 0, -3		-4	-4
56	56	56	56a	495/2	495/2	4.5	0	0	9/8	4	1	V65/V		d	vii		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
57	57	57	57a	252	252	4.5	0	0	9/8	4	1	iv.i		d	iv		i		i							m	1	1	0, -3, 1		0	0
58	58	58	58a	513/2	513/2	3.0	0	0	9/8	4	1	VI		d	iv		VI		VI							M	1	1	-4, 0, -3		-4	-4
58	58	58	58a	519/2	519/2	1.5	3/4	3/4	9/8	4	1	III6		d	iv		III6		III		6					M	1	1	1, -2, -3		-3	1
59	59	59	59a	261	261	4.5	0	0	9/8	4	1	viio7/V		d	iv		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
60	60	60	60a	531/2	531/2	4.5	0	0	9/8	4	1	i.i		d	i		i		i							m	1	1	0, -3, 1		0	0
61	61	61	61a	270	270	4.5	0	0	9/8	4	1	ii%65		d	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
62	62	62	62a	549/2	549/2	4.5	0	0	9/8	4	1	V7		d	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
63	63	63	63a	279	279	1.5	0	0	9/8	4	1	i\\		d	i		i		i						\\	m	1	1	0, -3, 1		0	0
63	63	63	63a	561/2	561/2	1.5	3/8	3/8	9/8	4	1	i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
63	63	63	63a	282	282	1.5	3/4	3/4	9/8	4	1	V43		d	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
64	64	64	64a	567/2	567/2	1.5	0	0	9/8	4	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
64	64	64	64a	285	285	1.5	3/8	3/8	9/8	4	1	i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
64	64	64	64a	573/2	573/2	1.5	3/4	3/4	9/8	4	1	V43		d	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
65	65	65	65a	288	288	1.5	0	0	9/8	4	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
65	65	65	65a	579/2	579/2	1.5	3/8	3/8	9/8	4	1	i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
65	65	65	65a	291	291	1.5	3/4	3/4	9/8	4	1	V		d	i		V		V							M	1	1	1, 5, 2		1	1
66	66	66	66a	585/2	585/2	3.0	0	0	9/8	4	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
66	66	66	66a	591/2	591/2	1.5	3/4	3/4	9/8	4	1	VI6		d	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
67	67	67	67a	297	297	1.5	0	0	9/8	4	1	#viio65(2)		d	i		#viio65(2)		#vii	o	65	2				o7	1	1	2, -1, -4, 0		5	2
67	67	67	67a	597/2	597/2	7.5	3/8	3/8	9/8	4	1	#viio65		d	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
69	69	69	69a	306	306	1.5	0	0	9/8	4	1	i6(2)		d	i		i6(2)		i		6	2				m	1	1	-3, 1, 2		0	-3
69	69	69	69a	615/2	615/2	3.0	3/8	3/8	9/8	4	1	i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
70	70	70	70a	621/2	621/2	1.5	0	0	9/8	4	1	ii%65(2)		d	i		ii%65(2)		ii	%	65	2				%7	1	1	-1, -4, 0, -3		2	-1
70	70	70	70a	312	312	1.5	3/8	3/8	9/8	4	1	ii%65		d	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
70	70	70	70a	627/2	627/2	1.5	3/4	3/4	9/8	4	1	viio7/V		d	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
71	71	71	71a	315	315	3.0	0	0	9/8	4	1	V\\		d	i		V		V						\\	M	1	1	1, 5, 2		1	1
71	71	71	71a	318	318	0.5	3/4	3/4	9/8	4	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
71	71	71	71a	637/2	637/2	0.5	7/8	7/8	9/8	4	1	iio6		d	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
71	71	71	71a	319	319	0.5	1	1	9/8	4	1	viio7/V		d	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
72	72	72	72a	639/2	639/2	3.0	0	0	9/8	4	1	V		d	i		V		V							M	1	1	1, 5, 2		1	1
72	72	72	72a	645/2	645/2	0.5	3/4	3/4	9/8	4	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
72	72	72	72a	323	323	0.5	7/8	7/8	9/8	4	1	iio6		d	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
72	72	72	72a	647/2	647/2	0.5	1	1	9/8	4	1	viio7/V		d	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
73	73	73	73a	324	324	3.0	0	0	9/8	4	1	V[V64		d	i	V	V64		V		64					M	1	1	2, 1, 5		1	2
73	73	73	73a	327	327	1.5	3/4	3/4	9/8	4	1	IV6		d	i	V	IV6		IV		6					M	1	1	3, 0, -1		-1	3
74	74	74	74a	657/2	657/2	3.0	0	0	9/8	4	1	V6]		d	i	V	V6		V		6					M	1	1	5, 2, 1		1	5
74	74	74	74a	663/2	663/2	1.5	3/4	3/4	9/8	4	1	VI		d	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
75	75	75	75a	333	333	4.0	0	0	9/8	4	1	I.V		d	I		V		V							M	1	0	1, 5, 2		1	1
75	75	75	75a	337	337	0.5	1	1	9/8	4	1	V65		d	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
76	76	76	76a	675/2	675/2	1.5	0	0	9/8	4	1	I		d	I		I		I							M	1	0	0, 4, 1		0	0
76	76	76	76a	339	339	1.5	3/8	3/8	9/8	4	1	V2		d	I		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
76	76	76	76a	681/2	681/2	1.5	3/4	3/4	9/8	4	1	I6		d	I		I6		I		6					M	1	0	4, 1, 0		0	4
77	77	77	77a	342	342	1.5	0	0	9/8	4	1	V2(9)		d	I		V2(9)		V		2	9				Mm7	1	0	-1, 1, 5, 2	3	1	-1
77	77	77	77a	687/2	687/2	1.5	3/8	3/8	9/8	4	1	I6		d	I		I6		I		6					M	1	0	4, 1, 0		0	4
77	77	77	77a	345	345	1.5	3/4	3/4	9/8	4	1	V65		d	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
78	78	78	78a	693/2	693/2	1.5	0	0	9/8	4	1	I		d	I		I		I							M	1	0	0, 4, 1		0	0
78	78	78	78a	348	348	1.5	3/8	3/8	9/8	4	1	V2		d	I		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
78	78	78	78a	699/2	699/2	1.5	3/4	3/4	9/8	4	1	I6		d	I		I6		I		6					M	1	0	4, 1, 0		0	4
79	79	79	79a	351	351	0.5	0	0	9/8	4	1	V2(#2)		d	I		V2(#2)		V		2	#2				Mm7	1	0	-1, 1, 10, 2		1	-1
79	79	79	79a	703/2	703/2	1.0	1/8	1/8	9/8	4	1	V2		d	I		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
79	79	79	79a	705/2	705/2	1.5	3/8	3/8	9/8	4	1	I6		d	I		I6		I		6					M	1	0	4, 1, 0		0	4
79	79	79	79a	354	354	1.5	3/4	3/4	9/8	4	1	V65		d	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
