mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
37	36	37	36a	259/2	259/2	1.0	0	0	3/8	4	1	I6	C	II		I6	I		6					M	0	0	4, 1, 0		0	4
37	36	37	36a	261/2	261/2	0.5	1/4	1/4	3/8	4	1	vi	C	II		vi	vi							m	0	0	3, 0, 4		3	3
38	37	38	37a	131	131	0.5	0	0	3/8	4	1	vi7	C	II		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
38	37	38	37a	263/2	263/2	0.5	1/8	1/8	3/8	4	1	V65	C	II		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
38	37	38	37a	132	132	0.5	1/4	1/4	3/8	4	1	I	C	II		I	I							M	0	0	0, 4, 1		0	0
39	38	39	38a	265/2	265/2	0.5	0	0	3/8	4	1	V64	C	II		V64	V		64					M	0	0	2, 1, 5		1	2
39	38	39	38a	133	133	0.5	1/8	1/8	3/8	4	1	V65/V	C	II		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
39	38	39	38a	267/2	267/2	0.5	1/4	1/4	3/8	4	1	V7	C	II		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	39	40	39a	134	134	0.5	0	0	3/8	4	1	I\\	C	II		I	I						\\	M	0	0	0, 4, 1		0	0
40	39	40	39a	269/2	269/2	1.0	1/8	1/8	3/8	4	1	I	C	II		I	I							M	0	0	0, 4, 1		0	0
41	40	41	40a	271/2	271/2	1.5	0	0	3/8	4	1	V6	C	II		V6	V		6					M	0	0	5, 2, 1		1	5
42	41	42	41a	137	137	1.5	0	0	3/8	4	1	vi7	C	II		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
43	42	43	42a	277/2	277/2	1.25	0	0	3/8	4	1	iii6	C	II		iii6	iii		6					m	0	0	1, 5, 4		4	1
43	42	43	42a	559/4	559/4	0.25	5/16	5/16	3/8	4	1	V43/IV	C	II		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
44	43	44	43a	140	140	1.5	0	0	3/8	4	1	IV	C	II		IV	IV							M	0	0	-1, 3, 0		-1	-1
45	44	45	44a	283/2	283/2	1.0	0	0	3/8	4	1	I6	C	II		I6	I		6					M	0	0	4, 1, 0		0	4
45	44	45	44a	285/2	285/2	0.5	1/4	1/4	3/8	4	1	vi	C	II		vi	vi							m	0	0	3, 0, 4		3	3
46	45	46	45a	143	143	0.5	0	0	3/8	4	1	vi7	C	II		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
46	45	46	45a	287/2	287/2	0.5	1/8	1/8	3/8	4	1	V65	C	II		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
46	45	46	45a	144	144	0.5	1/4	1/4	3/8	4	1	I	C	II		I	I							M	0	0	0, 4, 1		0	0
47	46	47	46a	289/2	289/2	0.5	0	0	3/8	4	1	V64	C	II		V64	V		64					M	0	0	2, 1, 5		1	2
47	46	47	46a	145	145	0.5	1/8	1/8	3/8	4	1	V65/V	C	II		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
47	46	47	46a	291/2	291/2	0.25	1/4	1/4	3/8	4	1	V	C	II		V	V							M	0	0	1, 5, 2		1	1
47	46	47	46a	583/4	583/4	0.25	5/16	5/16	3/8	4	1	V43/V	C	II		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
48	47	48	47a	146	146	0.5	0	0	3/8	4	1	V65	C	II		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
48	47	48	47a	293/2	293/2	0.5	1/8	1/8	3/8	4	1	IV6(2)	C	II		IV6(2)	IV		6	2				M	0	0	3, 0, 1		-1	3
48	47	48	47a	147	147	0.5	1/4	1/4	3/8	4	1	viio	C	II		viio	vii	o						o	0	0	5, 2, -1		5	5
49	48	49	48a	295/2	295/2	0.5	0	0	3/8	4	1	I	C	II		I	I							M	0	0	0, 4, 1		0	0
49	48	49	48a	148	148	0.5	1/8	1/8	3/8	4	1	viio6(+4)	C	II		viio6(+4)	vii	o	6	+4				o	0	0	2, -1, 5	4	5	2
49	48	49	48a	297/2	297/2	0.5	1/4	1/4	3/8	4	1	I	C	II		I	I							M	0	0	0, 4, 1		0	0
50	49	50	49a	149	149	0.5	0	0	3/8	4	1	V	C	II		V	V							M	0	0	1, 5, 2		1	1
50	49	50	49a	299/2	299/2	0.5	1/8	1/8	3/8	4	1	vi7	C	II		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
50	49	50	49a	150	150	0.5	1/4	1/4	3/8	4	1	viio	C	II		viio	vii	o						o	0	0	5, 2, -1		5	5
51	50	51	50a	301/2	301/2	0.5	0	0	3/8	4	1	I	C	II		I	I							M	0	0	0, 4, 1		0	0
51	50	51	50a	151	151	0.5	1/8	1/8	3/8	4	1	V43	C	II		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
51	50	51	50a	303/2	303/2	0.5	1/4	1/4	3/8	4	1	I	C	II		I	I							M	0	0	0, 4, 1		0	0
52	51	52	51a	152	152	1.25	0	0	3/8	4	1	IV	C	II		IV	IV							M	0	0	-1, 3, 0		-1	-1
52	51	52	51a	613/4	613/4	0.25	5/16	5/16	3/8	4	1	ii6	C	II		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
53	52	53	52a	307/2	307/2	1.5	0	0	3/8	4	1	V7	C	II		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	53	54	53a	155	155	2.75	0	0	3/8	4	1	V65	C	II		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
55	54	55	54a	631/4	631/4	0.75	5/16	5/16	3/8	4	1	vii%43	C	II		vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
56	55	56	55a	317/2	317/2	0.5	1/8	1/8	3/8	4	1	vii%7/V	C	II		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
56	55	56	55a	159	159	1.0	1/4	1/4	3/8	4	1	V(64)	C	II		V(64)	V			64				M	0	0	1, 0, 4		1	1
57	56	57	56a	160	160	0.5	1/8	1/8	3/8	4	1	V43	C	II		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
57	56	57	56a	321/2	321/2	0.125	1/4	1/4	3/8	4	1	I(94)	C	II		I(94)	I			94				M	0	0	0, -1, 1	2	0	0
57	56	57	56a	1285/8	1285/8	0.125	9/32	9/32	3/8	4	1	I	C	II		I	I							M	0	0	0, 4, 1		0	0
57	56	57	56a	643/4	643/4	0.125	5/16	5/16	3/8	4	1	V	C	II		V	V							M	0	0	1, 5, 2		1	1
57	56	57	56a	1287/8	1287/8	0.125	11/32	11/32	3/8	4	1	V(64)	C	II		V(64)	V			64				M	0	0	1, 0, 4		1	1
58	57	58	57a	161	161	0.5	0	0	3/8	4	1	V7	C	II		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	57	58	57a	323/2	323/2	0.5	1/8	1/8	3/8	4	1	vi7	C	II		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
58	57	58	57a	162	162	0.5	1/4	1/4	3/8	4	1	viio	C	II		viio	vii	o						o	0	0	5, 2, -1		5	5
59	58	59	58a	325/2	325/2	0.5	0	0	3/8	4	1	I	C	II		I	I							M	0	0	0, 4, 1		0	0
59	58	59	58a	163	163	0.5	1/8	1/8	3/8	4	1	viio6	C	II		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
59	58	59	58a	327/2	327/2	0.5	1/4	1/4	3/8	4	1	I	C	II		I	I							M	0	0	0, 4, 1		0	0
60	59	60	59a	164	164	0.5	0	0	3/8	4	1	V	C	II		V	V							M	0	0	1, 5, 2		1	1
60	59	60	59a	329/2	329/2	0.5	1/8	1/8	3/8	4	1	V(94)	C	II		V(94)	V			94				M	0	0	1, 0, 2	3	1	1
60	59	60	59a	165	165	0.5	1/4	1/4	3/8	4	1	V7	C	II		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
61	60	61	60a	331/2	331/2	0.5	0	0	3/8	4	1	I	C	II		I	I							M	0	0	0, 4, 1		0	0
61	60	61	60a	166	166	0.25	1/8	1/8	3/8	4	1	viio6	C	II		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
61	60	61	60a	665/4	665/4	0.25	3/16	3/16	3/8	4	1	V43	C	II		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
61	60	61	60a	333/2	333/2	0.5	1/4	1/4	3/8	4	1	I	C	II		I	I							M	0	0	0, 4, 1		0	0
62	61	62	61a	167	167	1.0	0	0	3/8	4	1	IV	C	II		IV	IV							M	0	0	-1, 3, 0		-1	-1
62	61	62	61a	168	168	0.5	1/4	1/4	3/8	4	1	ii6	C	II		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
63	62	63	62a	337/2	337/2	1.5	0	0	3/8	4	1	V7	C	II		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	63	64	63a	170	170	2.75	0	0	3/8	4	1	V65	C	II		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
65	64	65	64a	691/4	691/4	0.75	5/16	5/16	3/8	4	1	vii%43	C	II		vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
66	65	66	65a	347/2	347/2	0.5	1/8	1/8	3/8	4	1	vii%7/V	C	II		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
66	65	66	65a	174	174	1.0	1/4	1/4	3/8	4	1	V(64)	C	II		V(64)	V			64				M	0	0	1, 0, 4		1	1
67	66	67	66a	175	175	0.5	1/8	1/8	3/8	4	1	V65	C	II		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
67	66	67	66a	351/2	351/2	0.125	1/4	1/4	3/8	4	1	I(94)	C	II		I(94)	I			94				M	0	0	0, -1, 1	2	0	0
67	66	67	66a	1405/8	1405/8	0.125	9/32	9/32	3/8	4	1	I	C	II		I	I							M	0	0	0, 4, 1		0	0
67	66	67	66a	703/4	703/4	0.125	5/16	5/16	3/8	4	1	I(9+74)	C	II		I(9+74)	I			9+74				M	0	0	0, -1, 1	2, 5	0	0
67	66	67	66a	1407/8	1407/8	0.125	11/32	11/32	3/8	4	1	I	C	II		I	I							M	0	0	0, 4, 1		0	0
68	67	68	67a	176	176	0.5	0	0	3/8	4	1	V2/IV	C	II		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
68	67	68	67a	353/2	353/2	0.5	1/8	1/8	3/8	4	1	IV6	C	II		IV6	IV		6					M	0	0	3, 0, -1		-1	3
68	67	68	67a	177	177	0.5	1/4	1/4	3/8	4	1	V2/IV	C	II		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
69	68	69	68a	355/2	355/2	1.5	0	0	3/8	4	1	IV6	C	II		IV6	IV		6					M	0	0	3, 0, -1		-1	3
70	69	70	69a	179	179	0.5	0	0	3/8	4	1	vi	C	II		vi	vi							m	0	0	3, 0, 4		3	3
70	69	70	69a	359/2	359/2	1.0	1/8	1/8	3/8	4	1	I64	C	II		I64	I		64					M	0	0	1, 0, 4		0	1
71	70	71	70a	361/2	361/2	2.0	0	0	3/8	4	1	IV	C	II		IV	IV							M	0	0	-1, 3, 0		-1	-1
72	71	72	71a	365/2	365/2	0.5	1/8	1/8	3/8	4	1	I6	C	II		I6	I		6					M	0	0	4, 1, 0		0	4
72	71	72	71a	183	183	0.5	1/4	1/4	3/8	4	1	I[viio6/IV	C	II	I	viio6/IV	vii	o	6		IV			o	0	0	1, -2, 4		4	1
73	72	73	72a	367/2	367/2	0.5	0	0	3/8	4	1	IV6(4)	C	II	I	IV6(4)	IV		6	4				M	0	0	5, 0, -1		-1	5
73	72	73	72a	184	184	1.5	1/8	1/8	3/8	4	1	IV6	C	II	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
74	73	74	73a	371/2	371/2	0.25	1/8	1/8	3/8	4	1	viio6/IV	C	II	I	viio6/IV	vii	o	6		IV			o	0	0	1, -2, 4		4	1
74	73	74	73a	743/4	743/4	0.25	3/16	3/16	3/8	4	1	V64/vi	C	II	I	V64/vi	V		64		vi			M	0	0	5, 4, 8		4	5
74	73	74	73a	186	186	0.5	1/4	1/4	3/8	4	1	vi6	C	II	I	vi6	vi		6					m	0	0	0, 4, 3		3	0
75	74	75	74a	373/2	373/2	0.5	0	0	3/8	4	1	vi64	C	II	I	vi64	vi		64					m	0	0	4, 3, 0		3	4
75	74	75	74a	187	187	0.5	1/8	1/8	3/8	4	1	IV	C	II	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
75	74	75	74a	375/2	375/2	0.25	1/4	1/4	3/8	4	1	vi6	C	II	I	vi6	vi		6					m	0	0	0, 4, 3		3	0
75	74	75	74a	751/4	751/4	0.5	5/16	5/16	3/8	4	1	IV	C	II	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
76	75	76	75a	753/4	753/4	0.25	1/16	1/16	3/8	4	1	I6]	C	II	I	I6	I		6					M	0	0	4, 1, 0		0	4
76	75	76	75a	377/2	377/2	0.25	1/8	1/8	3/8	4	1	I6	C	II		I6	I		6					M	0	0	4, 1, 0		0	4
76	75	76	75a	755/4	755/4	0.25	3/16	3/16	3/8	4	1	I+	C	II		I+	I	+						+	0	0	0, 4, 8		0	0
76	75	76	75a	189	189	0.25	1/4	1/4	3/8	4	1	vii%7(4)/V	C	II		vii%7(4)/V	vii	%	7	4	V			%7	0	0	6, 5, 0, 4		6	6
76	75	76	75a	757/4	757/4	0.25	5/16	5/16	3/8	4	1	vii%7/V	C	II		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
77	76	77	76a	379/2	379/2	0.5	0	0	3/8	4	1	V(64+2)	C	II		V(64+2)	V			64+2				M	0	0	1, 0, 4	3	1	1
77	76	77	76a	190	190	0.5	1/8	1/8	3/8	4	1	V(64)	C	II		V(64)	V			64				M	0	0	1, 0, 4		1	1
77	76	77	76a	381/2	381/2	0.5	1/4	1/4	3/8	4	1	V7	C	II		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	77	78	77a	191	191	0.5	0	0	3/8	4	1	V(964)	C	II		V(964)	V			964				M	0	0	1, 0, 4	3	1	1
78	77	78	77a	383/2	383/2	0.5	1/8	1/8	3/8	4	1	I	C	II		I	I							M	0	0	0, 4, 1		0	0
78	77	78	77a	192	192	0.5	1/4	1/4	3/8	4	1	viio6	C	II		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
79	78	79	78a	385/2	385/2	0.5	0	0	3/8	4	1	I6	C	II		I6	I		6					M	0	0	4, 1, 0		0	4
79	78	79	78a	193	193	0.5	1/8	1/8	3/8	4	1	viio7/V	C	II		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
79	78	79	78a	387/2	387/2	0.5	1/4	1/4	3/8	4	1	V7	C	II		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
80	79	80	79a	194	194	0.5	0	0	3/8	4	1	I\\	C	II		I	I						\\	M	0	0	0, 4, 1		0	0
80	79	80	79a	389/2	389/2	0.25	1/8	1/8	3/8	4	1	I	C	II		I	I							M	0	0	0, 4, 1		0	0
80	79	80	79a	779/4	779/4	0.25	3/16	3/16	3/8	4	1	V2/IV	C	II		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
80	79	80	79a	195	195	0.5	1/4	1/4	3/8	4	1	IV6	C	II		IV6	IV		6					M	0	0	3, 0, -1		-1	3
81	80	81	80a	391/2	391/2	0.5	0	0	3/8	4	1	V(64)	C	II		V(64)	V			64				M	0	0	1, 0, 4		1	1
81	80	81	80a	196	196	0.5	1/8	1/8	3/8	4	1	viio7/V	C	II		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
81	80	81	80a	393/2	393/2	0.5	1/4	1/4	3/8	4	1	viio6	C	II		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
82	81	82	81a	197	197	0.25	0	0	3/8	4	1	I(9+7)	C	II		I(9+7)	I			9+7				M	0	0	0, 4, 1	2, 5	0	0
82	81	82	81a	789/4	789/4	2.25	1/16	1/16	3/8	4	1	I	C	II		I	I							M	0	0	0, 4, 1		0	0
83	82	83	82a	399/2	399/2	1.5	1/4	1/4	3/8	4	1	I.I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
84	83	84	83a	201	201	4.5	1/4	1/4	3/8	4	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
86	85	86	85a	411/2	411/2	1.0	0	0	4/4	4	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
86	85	86	85a	413/2	413/2	1.0	1/4	1/4	4/4	4	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
86	85	86	85a	415/2	415/2	1.0	1/2	1/2	4/4	4	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
86	85	86	85a	417/2	417/2	1.0	3/4	3/4	4/4	4	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
87	86	87	86a	419/2	419/2	1.0	0	0	4/4	4	1	I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
87	86	87	86a	421/2	421/2	1.0	1/4	1/4	4/4	4	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
87	86	87	86a	423/2	423/2	2.0	1/2	1/2	4/4	4	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
