mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
8	8	8	8a	31	31	1.0	3/4	3/4	4/4	4	1	V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
9	9	9	9a	32	32	2.0	0	0	4/4	4	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
9	9	9	9a	34	34	2.0	1/2	1/2	4/4	4	1	viio6	E	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
10	10	10	10a	36	36	2.0	0	0	4/4	4	1	viio64	E	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
10	10	10	10a	38	38	2.0	1/2	1/2	4/4	4	1	vi64	E	I		vi64	vi		64					m	0	0	4, 3, 0		3	4
11	11	11	11a	40	40	0.75	0	0	4/4	4	1	#viio7(6)/vi	E	I		#viio7(6)/vi	#vii	o	7	6	vi			o7	0	0	8, 5, 4, -1		8	8
11	11	11	11a	163/4	163/4	0.25	3/16	3/16	4/4	4	1	#viio7/vi	E	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
11	11	11	11a	41	41	0.75	1/4	1/4	4/4	4	1	viio7(4)	E	I		viio7(4)	vii	o	7	4				o7	0	0	5, 4, -1, -4		5	5
11	11	11	11a	167/4	167/4	0.25	7/16	7/16	4/4	4	1	#viio7/vi	E	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
11	11	11	11a	42	42	1.0	1/2	1/2	4/4	4	1	vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
11	11	11	11a	43	43	0.75	3/4	3/4	4/4	4	1	IV6(2)	E	I		IV6(2)	IV		6	2				M	0	0	3, 0, 1		-1	3
11	11	11	11a	175/4	175/4	0.25	15/16	15/16	4/4	4	1	IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
12	12	12	12a	44	44	2.0	0	0	4/4	4	1	V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
12	12	12	12a	46	46	1.0	1/2	1/2	4/4	4	1	V(+#7)	E	I		V(+#7)	V			+#7				M	0	0	1, 5, 2	6	1	1
12	12	12	12a	47	47	1.0	3/4	3/4	4/4	4	1	V\\	E	I		V	V						\\	M	0	0	1, 5, 2		1	1
13	13	13	13a	48	48	2.0	0	0	4/4	4	1	#viio/ii	E	I		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
13	13	13	13a	50	50	1.0	1/2	1/2	4/4	4	1	ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
13	13	13	13a	51	51	1.0	3/4	3/4	4/4	4	1	ii7	E	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
14	14	14	14a	52	52	1.0	0	0	4/4	4	1	V65/vi	E	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
14	14	14	14a	53	53	1.0	1/4	1/4	4/4	4	1	V65(2)/vi	E	I		V65(2)/vi	V		65	2	vi			Mm7	0	0	8, 5, 2, -1		4	8
14	14	14	14a	54	54	2.0	1/2	1/2	4/4	4	1	V6/vi	E	I		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
15	15	15	15a	56	56	1.0	0	0	4/4	4	1	vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
15	15	15	15a	57	57	1.0	1/4	1/4	4/4	4	1	vi7	E	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
15	15	15	15a	58	58	2.0	1/2	1/2	4/4	4	1	V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	16	16a	60	60	4.0	0	0	4/4	4	1	I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
17	17	17	17a	64	64	4.0	0	0	4/4	4	1	V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	18	18	18a	68	68	2.0	0	0	4/4	4	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
18	18	18	18a	70	70	2.0	1/2	1/2	4/4	4	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
19	19	19	19a	72	72	2.0	0	0	4/4	4	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
19	19	19	19a	74	74	2.0	1/2	1/2	4/4	4	1	V65	E	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
20	20	20	20a	76	76	2.0	0	0	4/4	4	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
20	20	20	20a	78	78	2.0	1/2	1/2	4/4	4	1	vi6	E	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
21	21	21	21a	80	80	2.0	0	0	4/4	4	1	V65/vi	E	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
21	21	21	21a	82	82	2.0	1/2	1/2	4/4	4	1	V7/vi	E	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
22	22	22	22a	84	84	2.0	0	0	4/4	4	1	vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
22	22	22	22a	86	86	2.0	1/2	1/2	4/4	4	1	i64	E	I		i64	i		64					m	0	0	1, 0, -3		0	1
23	23	23	23a	88	88	2.0	0	0	4/4	4	1	V.V65	E	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
23	23	23	23a	90	90	0.75	1/2	1/2	4/4	4	1	I	E	V		I	I							M	0	0	0, 4, 1		0	0
23	23	23	23a	363/4	363/4	1.25	11/16	11/16	4/4	4	1	V7/V	E	V		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
24	24	24	24a	92	92	2.0	0	0	4/4	4	1	V	E	V		V	V							M	0	0	1, 5, 2		1	1
24	24	24	24a	94	94	1.0	1/2	1/2	4/4	4	1	V64	E	V		V64	V		64					M	0	0	2, 1, 5		1	2
24	24	24	24a	95	95	1.0	3/4	3/4	4/4	4	1	V7(4)/V	E	V		V7(4)/V	V		7	4	V			Mm7	0	0	2, 1, 3, 0		2	2
25	25	25	25a	96	96	2.0	0	0	4/4	4	1	V	E	V		V	V							M	0	0	1, 5, 2		1	1
25	25	25	25a	98	98	1.0	1/2	1/2	4/4	4	1	i6	E	V		i6	i		6					m	0	0	-3, 1, 0		0	-3
25	25	25	25a	99	99	1.0	3/4	3/4	4/4	4	1	viio65/V	E	V		viio65/V	vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
26	26	26	26a	100	100	1.0	0	0	4/4	4	1	V	E	V		V	V							M	0	0	1, 5, 2		1	1
26	26	26	26a	101	101	1.0	1/4	1/4	4/4	4	1	V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	26	26	26a	102	102	1.0	1/2	1/2	4/4	4	1	V6	E	V		V6	V		6					M	0	0	5, 2, 1		1	5
26	26	26	26a	103	103	1.0	3/4	3/4	4/4	4	1	V43	E	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
27	27	27	27a	104	104	2.0	0	0	4/4	4	1	I	E	V		I	I							M	0	0	0, 4, 1		0	0
27	27	27	27a	106	106	2.0	1/2	1/2	4/4	4	1	I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
28	28	28	28a	108	108	2.0	0	0	4/4	4	1	I	E	V		I	I							M	0	0	0, 4, 1		0	0
28	28	28	28a	110	110	2.0	1/2	1/2	4/4	4	1	I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
29	29	29	29a	112	112	2.0	0	0	4/4	4	1	IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
29	29	29	29a	114	114	1.0	1/2	1/2	4/4	4	1	V(64)	E	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
29	29	29	29a	115	115	1.0	3/4	3/4	4/4	4	1	V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	30	30	30a	116	116	2.0	0	0	4/4	4	1	I\\	E	V		I	I						\\	M	0	0	0, 4, 1		0	0
30	30	30	30a	118	118	2.0	1/2	1/2	4/4	4	1	I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
31	31	31	31a	120	120	1.75	0	0	4/4	4	1	I	E	V		I	I							M	0	0	0, 4, 1		0	0
31	31	31	31a	487/4	487/4	0.25	7/16	7/16	4/4	4	1	V65	E	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
31	31	31	31a	122	122	1.0	1/2	1/2	4/4	4	1	I64	E	V		I64	I		64					M	0	0	1, 0, 4		0	1
31	31	31	31a	123	123	1.0	3/4	3/4	4/4	4	1	I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
32	32	32	32a	124	124	1.0	0	0	4/4	4	1	ii	E	V		ii	ii							m	0	0	2, -1, 3		2	2
32	32	32	32a	125	125	0.5	1/4	1/4	4/4	4	1	ii6	E	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
32	32	32	32a	251/2	251/2	0.5	3/8	3/8	4/4	4	1	viio7/V	E	V		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
32	32	32	32a	126	126	1.0	1/2	1/2	4/4	4	1	V(64)	E	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
32	32	32	32a	127	127	3.0	3/4	3/4	4/4	4	1	#io43	E	V		#io43	#i	o	43					o7	0	0	1, -2, 7, 4		7	1
33	33	33	33a	130	130	2.0	1/2	1/2	4/4	4	1	V[vi	E	V	V	vi	vi							m	0	0	3, 0, 4		3	3
34	34	34	34a	132	132	2.0	0	0	4/4	4	1	viio7	E	V	V	viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
34	34	34	34a	134	134	2.0	1/2	1/2	4/4	4	1	I	E	V	V	I	I							M	0	0	0, 4, 1		0	0
35	35	35	35a	136	136	2.0	0	0	4/4	4	1	#io7	E	V	V	#io7	#i	o	7					o7	0	0	7, 4, 1, -2		7	7
35	35	35	35a	138	138	2.0	1/2	1/2	4/4	4	1	vi64	E	V	V	vi64	vi		64					m	0	0	4, 3, 0		3	4
36	36	36	36a	140	140	2.0	0	0	4/4	4	1	viio7	E	V	V	viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
36	36	36	36a	142	142	1.0	1/2	1/2	4/4	4	1	I	E	V	V	I	I							M	0	0	0, 4, 1		0	0
36	36	36	36a	143	143	1.0	3/4	3/4	4/4	4	1	viio]	E	V	V	viio	vii	o						o	0	0	5, 2, -1		5	5
37	37	37	37a	144	144	2.0	0	0	4/4	4	1	I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
37	37	37	37a	146	146	2.0	1/2	1/2	4/4	4	1	V6	E	V		V6	V		6					M	0	0	5, 2, 1		1	5
38	38	38	38a	148	148	2.0	0	0	4/4	4	1	vi	E	V		vi	vi							m	0	0	3, 0, 4		3	3
38	38	38	38a	150	150	2.0	1/2	1/2	4/4	4	1	I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
39	39	39	39a	152	152	2.0	0	0	4/4	4	1	IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
39	39	39	39a	154	154	2.0	1/2	1/2	4/4	4	1	I	E	V		I	I							M	0	0	0, 4, 1		0	0
40	40	40	40a	156	156	2.0	0	0	4/4	4	1	viio6	E	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
40	40	40	40a	158	158	1.0	1/2	1/2	4/4	4	1	V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	40	40	40a	159	159	1.0	3/4	3/4	4/4	4	1	viio	E	V		viio	vii	o						o	0	0	5, 2, -1		5	5
41	41	41	41a	160	160	1.0	0	0	4/4	4	1	ii64	E	V		ii64	ii		64					m	0	0	3, 2, -1		2	3
41	41	41	41a	161	161	1.0	1/4	1/4	4/4	4	1	ii	E	V		ii	ii							m	0	0	2, -1, 3		2	2
41	41	41	41a	162	162	1.0	1/2	1/2	4/4	4	1	viio6	E	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
41	41	41	41a	163	163	1.0	3/4	3/4	4/4	4	1	V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	42	42	42a	164	164	1.0	0	0	4/4	4	1	I	E	V		I	I							M	0	0	0, 4, 1		0	0
42	42	42	42a	165	165	1.0	1/4	1/4	4/4	4	1	ii6	E	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
42	42	42	42a	166	166	10.0	1/2	1/2	4/4	4	1	V(64)	E	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
45	45	45	45a	176	176	12.0	0	0	4/4	4	1	V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	48	48	48a	188	188	4.0	0	0	4/4	4	1	I[I6	E	V	I	I6	I		6					M	0	0	4, 1, 0		0	4
49	49	49	49a	192	192	4.0	0	0	4/4	4	1	V64	E	V	I	V64	V		64					M	0	0	2, 1, 5		1	2
50	50	50	50a	196	196	4.0	0	0	4/4	4	1	I6	E	V	I	I6	I		6					M	0	0	4, 1, 0		0	4
51	51	51	51a	200	200	4.0	0	0	4/4	4	1	V2]	E	V	I	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
52	52	52	52a	204	204	2.0	0	0	4/4	4	1	I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
52	52	52	52a	206	206	2.0	1/2	1/2	4/4	4	1	V43	E	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
53	53	53	53a	208	208	2.0	0	0	4/4	4	1	viio43	E	V		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
53	53	53	53a	210	210	2.0	1/2	1/2	4/4	4	1	I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
54	54	54	54a	212	212	2.0	0	0	4/4	4	1	#viio7/vi	E	V		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
54	54	54	54a	214	214	1.0	1/2	1/2	4/4	4	1	vi	E	V		vi	vi							m	0	0	3, 0, 4		3	3
54	54	54	54a	215	215	1.0	3/4	3/4	4/4	4	1	ii6	E	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
55	55	55	55a	216	216	2.0	0	0	4/4	4	1	V(64)	E	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
55	55	55	55a	218	218	2.0	1/2	1/2	4/4	4	1	V\\	E	V		V	V						\\	M	0	0	1, 5, 2		1	1
56	56	56	56a	220	220	2.0	0	0	4/4	4	1	bVII.vi	E	bVII		vi	vi							m	0	0	3, 0, 4		3	3
56	56	56	56a	222	222	2.0	1/2	1/2	4/4	4	1	ii6	E	bVII		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
57	57	57	57a	224	224	2.0	0	0	4/4	4	1	V2	E	bVII		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
57	57	57	57a	226	226	2.0	1/2	1/2	4/4	4	1	I6	E	bVII		I6	I		6					M	0	0	4, 1, 0		0	4
58	58	58	58a	228	228	2.0	0	0	4/4	4	1	V(64)	E	bVII		V(64)	V			64				M	0	0	1, 0, 4		1	1
58	58	58	58a	230	230	2.0	1/2	1/2	4/4	4	1	V7	E	bVII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
59	59	59	59a	232	232	4.0	0	0	4/4	4	1	I	E	bVII		I	I							M	0	0	0, 4, 1		0	0
60	60	60	60a	236	236	2.0	0	0	4/4	4	1	i(b64)	E	bVII		i(b64)	i			b64				m	0	0	0, -1, -4		0	0
60	60	60	60a	238	238	2.0	1/2	1/2	4/4	4	1	i(974)	E	bVII		i(974)	i			974				m	0	0	0, -1, 1	2, 5	0	0
61	61	61	61a	240	240	4.0	0	0	4/4	4	1	bV.iii	E	bV		iii	iii							m	0	0	4, 1, 5		4	4
62	62	62	62a	244	244	2.0	0	0	4/4	4	1	V43	E	bV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
62	62	62	62a	246	246	2.0	1/2	1/2	4/4	4	1	V7	E	bV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
63	63	63	63a	248	248	2.0	0	0	4/4	4	1	I	E	bV		I	I							M	0	0	0, 4, 1		0	0
63	63	63	63a	250	250	1.0	1/2	1/2	4/4	4	1	V6	E	bV		V6	V		6					M	0	0	5, 2, 1		1	5
63	63	63	63a	251	251	1.0	3/4	3/4	4/4	4	1	iii64	E	bV		iii64	iii		64					m	0	0	5, 4, 1		4	5
64	64	64	64a	252	252	1.3333333333333428	0	0	4/4	4	1	ii	E	bV		ii	ii							m	0	0	2, -1, 3		2	2
64	64	64	64a	760/3	760/3	1.0	1/3	1/3	4/4	4	1	#viio43/vi	E	bV		#viio43/vi	#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
64	64	64	64a	763/3	763/3	0.6666666666666572	7/12	7/12	4/4	4	1	V6/ii	E	bV		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
64	64	64	64a	255	255	1.0	3/4	3/4	4/4	4	1	#iv%43	E	bV		#iv%43	#iv	%	43					%7	0	0	0, 4, 6, 3		6	0
65	65	65	65a	256	256	1.3333333333333144	0	0	4/4	4	1	iii	E	bV		iii	iii							m	0	0	4, 1, 5		4	4
65	65	65	65a	772/3	772/3	1.0	1/3	1/3	4/4	4	1	viio43/iii	E	bV		viio43/iii	vii	o	43		iii			o7	0	0	-4, -7, 2, -1		2	-4
65	65	65	65a	775/3	775/3	0.6666666666666856	7/12	7/12	4/4	4	1	V6/iii	E	bV		V6/iii	V		6		iii			M	0	0	9, 6, 5		5	9
65	65	65	65a	259	259	1.3333333333333144	3/4	3/4	4/4	4	1	I.ii43	E	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
66	66	66	66a	781/3	781/3	1.6666666666666856	1/12	1/12	4/4	4	1	viio43/V	E	I		viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
66	66	66	66a	262	262	1.3333333333333144	1/2	1/2	4/4	4	1	V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
66	66	66	66a	790/3	790/3	0.6666666666666856	5/6	5/6	4/4	4	1	iii64	E	I		iii64	iii		64					m	0	0	5, 4, 1		4	5
67	67	67	67a	264	264	2.0	0	0	4/4	4	1	iio	E	I		iio	ii	o						o	0	0	2, -1, -4		2	2
67	67	67	67a	266	266	1.3333333333333144	1/2	1/2	4/4	4	1	V6/ii	E	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
67	67	67	67a	802/3	802/3	0.6666666666666856	5/6	5/6	4/4	4	1	#viio7/ii	E	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
68	68	68	68a	268	268	4.0	0	0	4/4	4	1	#viio65/ii	E	I		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
69	69	69	69a	272	272	4.0	0	0	4/4	4	1	ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
70	70	70	70a	276	276	2.0	0	0	4/4	4	1	bIII6	E	I		bIII6	bIII		6					M	0	0	1, -2, -3		-3	1
70	70	70	70a	278	278	2.0	1/2	1/2	4/4	4	1	V7/ii	E	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
71	71	71	71a	280	280	4.0	0	0	4/4	4	1	ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
72	72	72	72a	284	284	2.0	0	0	4/4	4	1	bIII6	E	I		bIII6	bIII		6					M	0	0	1, -2, -3		-3	1
72	72	72	72a	286	286	2.0	1/2	1/2	4/4	4	1	V/ii	E	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
73	73	73	73a	288	288	2.0	0	0	4/4	4	1	iio6	E	I		iio6	ii	o	6					o	0	0	-1, -4, 2		2	-1
73	73	73	73a	290	290	2.0	1/2	1/2	4/4	4	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
74	74	74	74a	292	292	8.0	0	0	4/4	4	1	V7(b9)	E	I		V7(b9)	V		7	b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
76	76	76	76a	300	300	4.0	0	0	4/4	4	1	iv6	E	I		iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
77	77	77	77a	304	304	3.3333333333333144	0	0	4/4	4	1	V7(9)	E	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
77	77	77	77a	922/3	922/3	0.33333333333337123	5/6	5/6	4/4	4	1	V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
77	77	77	77a	923/3	923/3	0.3333333333333144	11/12	11/12	4/4	4	1	i64	E	I		i64	i		64					m	0	0	1, 0, -3		0	1
78	78	78	78a	308	308	4.0	0	0	4/4	4	1	iv6	E	I		iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
79	79	79	79a	312	312	2.0	0	0	4/4	4	1	V[V64	E	I	V	V64	V		64					M	0	0	2, 1, 5		1	2
79	79	79	79a	314	314	2.0	1/2	1/2	4/4	4	1	viio7	E	I	V	viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
80	80	80	80a	316	316	2.0	0	0	4/4	4	1	i64	E	I	V	i64	i		64					m	0	0	1, 0, -3		0	1
80	80	80	80a	318	318	2.0	1/2	1/2	4/4	4	1	viio7	E	I	V	viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
81	81	81	81a	320	320	2.0	0	0	4/4	4	1	i64	E	I	V	i64	i		64					m	0	0	1, 0, -3		0	1
81	81	81	81a	322	322	2.0	1/2	1/2	4/4	4	1	viio43	E	I	V	viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
82	82	82	82a	324	324	2.0	0	0	4/4	4	1	i64	E	I	V	i64	i		64					m	0	0	1, 0, -3		0	1
82	82	82	82a	326	326	2.0	1/2	1/2	4/4	4	1	viio2/V	E	I	V	viio2/V	vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
83	83	83	83a	328	328	2.0	0	0	4/4	4	1	V64	E	I	V	V64	V		64					M	0	0	2, 1, 5		1	2
83	83	83	83a	330	330	2.0	1/2	1/2	4/4	4	1	V(9)	E	I	V	V(9)	V			9				M	0	0	1, 5, 2	3	1	1
84	84	84	84a	332	332	2.0	0	0	4/4	4	1	V(94)	E	I	V	V(94)	V			94				M	0	0	1, 0, 2	3	1	1
84	84	84	84a	334	334	2.0	1/2	1/2	4/4	4	1	V]	E	I	V	V	V							M	0	0	1, 5, 2		1	1
85	85	85	85a	336	336	2.0	0	0	4/4	4	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
85	85	85	85a	338	338	1.0	1/2	1/2	4/4	4	1	V64	E	I		V64	V		64					M	0	0	2, 1, 5		1	2
85	85	85	85a	339	339	1.0	3/4	3/4	4/4	4	1	V65	E	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
86	86	86	86a	340	340	2.0	0	0	4/4	4	1	V65/vi	E	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
86	86	86	86a	342	342	1.0	1/2	1/2	4/4	4	1	vi(9)	E	I		vi(9)	vi			9				m	0	0	3, 0, 4	5	3	3
86	86	86	86a	343	343	1.0	3/4	3/4	4/4	4	1	IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
87	87	87	87a	344	344	1.0	0	0	4/4	4	1	ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
87	87	87	87a	345	345	1.0	1/4	1/4	4/4	4	1	ii64	E	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
87	87	87	87a	346	346	1.0	1/2	1/2	4/4	4	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
87	87	87	87a	347	347	0.75	3/4	3/4	4/4	4	1	vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
87	87	87	87a	1391/4	1391/4	0.25	15/16	15/16	4/4	4	1	ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
88	88	88	88a	348	348	2.0	0	0	4/4	4	1	V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
88	88	88	88a	350	350	1.0	1/2	1/2	4/4	4	1	V\\	E	I		V	V						\\	M	0	0	1, 5, 2		1	1
88	88	88	88a	351	351	1.0	3/4	3/4	4/4	4	1	iiio	E	I		iiio	iii	o						o	0	0	4, 1, -2		4	4
89	89	89	89a	352	352	2.0	0	0	4/4	4	1	V65/ii	E	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
89	89	89	89a	354	354	2.0	1/2	1/2	4/4	4	1	ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
90	90	90	90a	356	356	2.0	0	0	4/4	4	1	V65/vi	E	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
90	90	90	90a	358	358	1.0	1/2	1/2	4/4	4	1	vi6	E	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
