mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
71	70	71	70a	249	249	2.0	1/2	1/2	4/4	4	1		V7/ii	C	V		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
72	71	72	71a	251	251	1.0	0	0	4/4	4	1		ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
72	71	72	71a	252	252	1.0	1/4	1/4	4/4	4	1		V7/vi	C	V		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
72	71	72	71a	253	253	1.0	1/2	1/2	4/4	4	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
72	71	72	71a	254	254	1.0	3/4	3/4	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
73	72	73	72a	255	255	3.0	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	72	73	72a	258	258	1.0	3/4	3/4	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
74	73	74	73a	259	259	1.5	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	73	74	73a	521/2	521/2	0.5	3/8	3/8	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
74	73	74	73a	261	261	1.5	1/2	1/2	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	73	74	73a	525/2	525/2	0.5	7/8	7/8	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
75	74	75	74a	263	263	1.0	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	74	75	74a	264	264	1.0	1/4	1/4	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
75	74	75	74a	265	265	1.0	1/2	1/2	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	74	75	74a	266	266	1.0	3/4	3/4	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
76	75	76	75a	267	267	2.0	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	75	76	75a	269	269	1.0	1/2	1/2	4/4	4	1		V7(+9)	C	V		V7(+9)		V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
76	75	76	75a	270	270	5.0	3/4	3/4	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	77	78	77a	275	275	1.0	0	0	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
78	77	78	77a	276	276	1.0	1/4	1/4	4/4	4	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
78	77	78	77a	277	277	2.0	1/2	1/2	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
79	78	79	78a	279	279	1.0	0	0	4/4	4	1		IV(9)	C	V		IV(9)		IV			9				M	0	0	-1, 3, 0	1	-1	-1
79	78	79	78a	280	280	1.0	1/4	1/4	4/4	4	1		V(6)/ii	C	V		V(6)/ii		V			6	ii			M	0	0	3, 7, -1		3	3
79	78	79	78a	281	281	2.0	1/2	1/2	4/4	4	1		ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
80	79	80	79a	283	283	1.0	0	0	4/4	4	1		ii64	C	V		ii64		ii		64					m	0	0	3, 2, -1		2	3
80	79	80	79a	284	284	3.0	1/4	1/4	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
81	80	81	80a	287	287	1.0	0	0	4/4	4	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
81	80	81	80a	288	288	1.0	1/4	1/4	4/4	4	1		IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
81	80	81	80a	289	289	1.0	1/2	1/2	4/4	4	1		V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
81	80	81	80a	290	290	1.0	3/4	3/4	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	81	82	81a	291	291	1.0	0	0	4/4	4	1		I\\	C	V		I		I						\\	M	0	0	0, 4, 1		0	0
82	81	82	81a	292	292	1.0	1/4	1/4	4/4	4	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
82	81	82	81a	293	293	3.0	1/2	1/2	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
83	82	83	82a	296	296	1.0	1/4	1/4	4/4	4	1		V(6)/ii	C	V		V(6)/ii		V			6	ii			M	0	0	3, 7, -1		3	3
83	82	83	82a	297	297	2.0	1/2	1/2	4/4	4	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
84	83	84	83a	299	299	1.0	0	0	4/4	4	1		V2(9)	C	V		V2(9)		V		2	9				Mm7	0	0	-1, 1, 5, 2	3	1	-1
84	83	84	83a	300	300	1.0	1/4	1/4	4/4	4	1		V2	C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
84	83	84	83a	301	301	2.0	1/2	1/2	4/4	4	1		V43/ii	C	V		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
85	84	85	84a	303	303	1.0	0	0	4/4	4	1		ii(4)	C	V		ii(4)		ii			4				m	0	0	2, 1, 3		2	2
85	84	85	84a	304	304	1.0	1/4	1/4	4/4	4	1		ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
85	84	85	84a	305	305	1.0	1/2	1/2	4/4	4	1		V(6)/ii	C	V		V(6)/ii		V			6	ii			M	0	0	3, 7, -1		3	3
85	84	85	84a	306	306	1.0	3/4	3/4	4/4	4	1		ii64	C	V		ii64		ii		64					m	0	0	3, 2, -1		2	3
86	85	86	85a	307	307	2.0	0	0	4/4	4	1		V65/vi	C	V		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
86	85	86	85a	309	309	1.0	1/2	1/2	4/4	4	1		vi64	C	V		vi64		vi		64					m	0	0	4, 3, 0		3	4
86	85	86	85a	310	310	1.0	3/4	3/4	4/4	4	1		vi6	C	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
87	86	87	86a	311	311	1.0	0	0	4/4	4	1		V43/vi	C	V		V43/vi		V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
87	86	87	86a	312	312	1.0	1/4	1/4	4/4	4	1		V7/vi	C	V		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
87	86	87	86a	313	313	2.0	1/2	1/2	4/4	4	1		vi64	C	V		vi64		vi		64					m	0	0	4, 3, 0		3	4
88	87	88	87a	315	315	3.0	0	0	4/4	4	1		I.V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
88	87	88	87a	318	318	1.0	3/4	3/4	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
89	88	89	88a	319	319	2.0	0	0	4/4	4	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
89	88	89	88a	321	321	2.0	1/2	1/2	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	89	90	89a	323	323	2.0	0	0	4/4	4	1		I\\	C	I		I		I						\\	M	0	0	0, 4, 1		0	0
90	89	90	89a	325	325	2.0	1/2	1/2	4/4	4	1		V.ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
91	90	91	90a	327	327	2.0	0	0	4/4	4	1		V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
91	90	91	90a	329	329	2.0	1/2	1/2	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	91	92	91a	331	331	2.0	0	0	4/4	4	1		I\\	C	V		I		I						\\	M	0	0	0, 4, 1		0	0
92	91	92	91a	333	333	1.0	1/2	1/2	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
92	91	92	91a	334	334	1.0	3/4	3/4	4/4	4	1		V65/vi	C	V		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
93	92	93	92a	335	335	1.0	0	0	4/4	4	1		vi	C	V		vi		vi							m	0	0	3, 0, 4		3	3
93	92	93	92a	336	336	1.0	1/4	1/4	4/4	4	1		#viio43/ii	C	V		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
93	92	93	92a	337	337	1.0	1/2	1/2	4/4	4	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
93	92	93	92a	338	338	0.5	3/4	3/4	4/4	4	1		viio6/ii	C	V		viio6/ii		vii	o	6		ii			o	0	0	-3, -6, 0		0	-3
93	92	93	92a	677/2	677/2	0.5	7/8	7/8	4/4	4	1		ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
94	93	94	93a	339	339	4.0	0	0	4/4	4	1		V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
95	94	95	94a	343	343	4.0	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
96	95	96	95a	347	347	4.0	0	0	4/4	4	1		V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
97	96	97	96a	351	351	4.0	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	97	98	97a	355	355	4.0	0	0	4/4	4	1		V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
99	98	99	98a	359	359	2.0	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
99	98	99	98a	361	361	2.0	1/2	1/2	4/4	4	1		V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
100	99	100	99a	363	363	1.0	0	0	4/4	4	1		I\\	C	V		I		I						\\	M	0	0	0, 4, 1		0	0
100	99	100	99a	364	364	3.0	1/4	1/4	4/4	4	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
101	100	101	100a	367	367	2.0	0	0	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
101	100	101	100a	369	369	1.0	1/2	1/2	4/4	4	1		V43	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
101	100	101	100a	370	370	1.0	3/4	3/4	4/4	4	1		V2	C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
102	101	102	101a	371	371	0.5	0	0	4/4	4	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
102	101	102	101a	743/2	743/2	0.5	1/8	1/8	4/4	4	1		ii65	C	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
102	101	102	101a	372	372	0.5	1/4	1/4	4/4	4	1		I64	C	V		I64		I		64					M	0	0	1, 0, 4		0	1
102	101	102	101a	745/2	745/2	0.5	3/8	3/8	4/4	4	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
102	101	102	101a	373	373	0.5	1/2	1/2	4/4	4	1		V43	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
102	101	102	101a	747/2	747/2	0.5	5/8	5/8	4/4	4	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
102	101	102	101a	374	374	0.5	3/4	3/4	4/4	4	1		V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
102	101	102	101a	749/2	749/2	0.5	7/8	7/8	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
103	102	103	102a	375	375	0.5	0	0	4/4	4	1		V2/ii	C	V		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
103	102	103	102a	751/2	751/2	0.5	1/8	1/8	4/4	4	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
103	102	103	102a	376	376	0.5	1/4	1/4	4/4	4	1		V65/ii	C	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
103	102	103	102a	753/2	753/2	0.5	3/8	3/8	4/4	4	1		ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
103	102	103	102a	377	377	0.5	1/2	1/2	4/4	4	1		V65/IV	C	V		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
103	102	103	102a	755/2	755/2	0.5	5/8	5/8	4/4	4	1		IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
103	102	103	102a	378	378	0.5	3/4	3/4	4/4	4	1		V43	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
103	102	103	102a	757/2	757/2	0.5	7/8	7/8	4/4	4	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
104	103	104	103a	379	379	0.5	0	0	4/4	4	1		V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
104	103	104	103a	759/2	759/2	0.5	1/8	1/8	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
104	103	104	103a	380	380	0.5	1/4	1/4	4/4	4	1		IV6	C	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
104	103	104	103a	761/2	761/2	0.5	3/8	3/8	4/4	4	1		I64	C	V		I64		I		64					M	0	0	1, 0, 4		0	1
104	103	104	103a	381	381	1.0	1/2	1/2	4/4	4	1		ii65	C	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
104	103	104	103a	382	382	1.0	3/4	3/4	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
105	104	105	104a	383	383	0.5	0	0	4/4	4	1		I\\	C	V		I		I						\\	M	0	0	0, 4, 1		0	0
105	104	105	104a	767/2	767/2	1.0	1/8	1/8	4/4	4	1		I[I	C	V	I	I		I							M	0	0	0, 4, 1		0	0
105	104	105	104a	769/2	769/2	0.5	3/8	3/8	4/4	4	1		V2	C	V	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
105	104	105	104a	385	385	1.5	1/2	1/2	4/4	4	1		I6	C	V	I	I6		I		6					M	0	0	4, 1, 0		0	4
105	104	105	104a	773/2	773/2	0.5	7/8	7/8	4/4	4	1		IV	C	V	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
106	105	106	105a	387	387	1.5	0	0	4/4	4	1		I	C	V	I	I		I							M	0	0	0, 4, 1		0	0
106	105	106	105a	777/2	777/2	0.5	3/8	3/8	4/4	4	1		V7	C	V	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
