"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
"i.V"	""	"9"	"1.0"	"25.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"V"	""	""	""	""	false
"i6"	""	"9"	"2.0"	"26.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"i"	""	"6"	""	""	false
"iio6"	""	"9"	"3.0"	"27.0"	"3/4"	"95"	"11"	"3"	2.0	"f"	"i"	""	"ii"	"o"	"6"	""	""	false
"i6"	""	"10"	"2.0"	"29.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"i"	""	"6"	""	""	false
"V64"	""	"10"	"3.0"	"30.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"V"	""	"64"	""	""	false
"V6"	""	"11"	"1.0"	"31.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"V"	""	"6"	""	""	false
"i"	""	"11"	"2.0"	"32.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"i"	""	""	""	""	false
"iio"	""	"11"	"3.0"	"33.0"	"3/4"	"95"	"11"	"3"	2.0	"f"	"i"	""	"ii"	"o"	""	""	""	false
"i6"	""	"12"	"2.0"	"35.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"i"	""	"6"	""	""	false
"iio"	""	"12"	"3.0"	"36.0"	"3/4"	"95"	"11"	"3"	2.0	"f"	"i"	""	"ii"	"o"	""	""	""	false
"V6"	""	"13"	"2.0"	"38.0"	"3/4"	"95"	"11"	"3"	1.5	"f"	"i"	""	"V"	""	"6"	""	""	false
"V65"	""	"13"	"3.5"	"39.5"	"3/4"	"95"	"11"	"3"	0.5	"f"	"i"	""	"V"	""	"65"	""	""	false
"i6"	""	"14"	"1.0"	"40.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"i"	""	"6"	""	""	false
"i(9)"	""	"14"	"2.0"	"41.0"	"3/4"	"95"	"11"	"3"	1.5	"f"	"i"	""	"i"	""	""	"9"	""	false
"i"	""	"14"	"3.5"	"42.5"	"3/4"	"95"	"11"	"3"	0.5	"f"	"i"	""	"i"	""	""	""	""	false
"iv(4)"	""	"15"	"1.0"	"43.0"	"3/4"	"95"	"11"	"3"	0.5	"f"	"i"	""	"iv"	""	""	"4"	""	false
"iv"	""	"15"	"1.5"	"43.5"	"3/4"	"95"	"11"	"3"	0.5	"f"	"i"	""	"iv"	""	""	""	""	false
"iv(9)"	""	"15"	"2.0"	"44.0"	"3/4"	"95"	"11"	"3"	0.5	"f"	"i"	""	"iv"	""	""	"9"	""	false
"iv"	""	"15"	"2.5"	"44.5"	"3/4"	"95"	"11"	"3"	0.5	"f"	"i"	""	"iv"	""	""	""	""	false
"V(6)"	""	"15"	"3.0"	"45.0"	"3/4"	"95"	"11"	"3"	0.5	"f"	"i"	""	"V"	""	""	"6"	""	false
"V"	""	"15"	"3.5"	"45.5"	"3/4"	"95"	"11"	"3"	0.5	"f"	"i"	""	"V"	""	""	""	""	false
"VI(2)"	""	"16"	"1.0"	"46.0"	"3/4"	"95"	"11"	"3"	0.75	"f"	"i"	""	"VI"	""	""	"2"	""	false
"VI"	""	"16"	"1.75"	"46.75"	"3/4"	"95"	"11"	"3"	0.25	"f"	"i"	""	"VI"	""	""	""	""	false
"i64"	""	"16"	"2.0"	"47.0"	"3/4"	"95"	"11"	"3"	0.75	"f"	"i"	""	"i"	""	"64"	""	""	false
"V2"	""	"16"	"2.75"	"47.75"	"3/4"	"95"	"11"	"3"	0.25	"f"	"i"	""	"V"	""	"2"	""	""	false
"i6"	""	"16"	"3.0"	"48.0"	"3/4"	"95"	"11"	"3"	0.75	"f"	"i"	""	"i"	""	"6"	""	""	false
"V43"	""	"16"	"3.75"	"48.75"	"3/4"	"95"	"11"	"3"	0.25	"f"	"i"	""	"V"	""	"43"	""	""	false
"i[i64"	""	"17"	"1.0"	"49.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	"i"	"i"	""	"64"	""	""	false
"V7"	""	"17"	"2.0"	"50.0"	"3/4"	"95"	"11"	"3"	1.5	"f"	"i"	"i"	"V"	""	"7"	""	""	false
"i64"	""	"17"	"3.5"	"51.5"	"3/4"	"95"	"11"	"3"	0.5	"f"	"i"	"i"	"i"	""	"64"	""	""	false
"#vi%2"	""	"18"	"1.0"	"52.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	"i"	"#vi"	"%"	"2"	""	""	false
"V7"	""	"18"	"2.0"	"53.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	"i"	"V"	""	"7"	""	""	false
"i64]"	""	"18"	"3.0"	"54.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	"i"	"i"	""	"64"	""	""	false
"#viio43"	""	"19"	"1.0"	"55.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"#vii"	"o"	"43"	""	""	false
"i6(9#7)"	""	"19"	"2.0"	"56.0"	"3/4"	"95"	"11"	"3"	0.75	"f"	"i"	""	"i"	""	"6"	"9#7"	""	false
"i6"	""	"19"	"2.75"	"56.75"	"3/4"	"95"	"11"	"3"	0.75	"f"	"i"	""	"i"	""	"6"	""	""	false
"iio"	""	"19"	"3.5"	"57.5"	"3/4"	"95"	"11"	"3"	1.5	"f"	"i"	""	"ii"	"o"	""	""	""	false
"i(94)"	""	"20"	"2.0"	"59.0"	"3/4"	"95"	"11"	"3"	0.75	"f"	"i"	""	"i"	""	""	"94"	""	false
"i"	""	"20"	"2.75"	"59.75"	"3/4"	"95"	"11"	"3"	0.75	"f"	"i"	""	"i"	""	""	""	""	false
"#viio7"	""	"20"	"3.5"	"60.5"	"3/4"	"95"	"11"	"3"	1.5	"f"	"i"	""	"#vii"	"o"	"7"	""	""	false
"i(#72)"	""	"21"	"2.0"	"62.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"i"	""	""	"#72"	""	false
"i"	""	"21"	"3.0"	"63.0"	"3/4"	"95"	"11"	"3"	0.5	"f"	"i"	""	"i"	""	""	""	""	false
"iio"	""	"21"	"3.5"	"63.5"	"3/4"	"95"	"11"	"3"	1.5	"f"	"i"	""	"ii"	"o"	""	""	""	false
"i(42)"	""	"22"	"2.0"	"65.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"i"	""	""	"42"	""	false
"i6"	""	"22"	"3.0"	"66.0"	"3/4"	"95"	"11"	"3"	0.5	"f"	"i"	""	"i"	""	"6"	""	""	false
"#viio43"	""	"22"	"3.5"	"66.5"	"3/4"	"95"	"11"	"3"	0.5	"f"	"i"	""	"#vii"	"o"	"43"	""	""	false
"i6"	""	"23"	"1.0"	"67.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"i"	""	"6"	""	""	false
"iio(72)"	""	"23"	"2.0"	"68.0"	"3/4"	"95"	"11"	"3"	0.75	"f"	"i"	""	"ii"	"o"	""	"72"	""	false
"iio"	""	"23"	"2.75"	"68.75"	"3/4"	"95"	"11"	"3"	0.75	"f"	"i"	""	"ii"	"o"	""	""	""	false
"i"	""	"23"	"3.5"	"69.5"	"3/4"	"95"	"11"	"3"	0.5	"f"	"i"	""	"i"	""	""	""	""	false
"i6"	""	"24"	"1.0"	"70.0"	"3/4"	"95"	"11"	"3"	0.75	"f"	"i"	""	"i"	""	"6"	""	""	false
"#vi%43"	""	"24"	"1.75"	"70.75"	"3/4"	"95"	"11"	"3"	0.25	"f"	"i"	""	"#vi"	"%"	"43"	""	""	false
"V43(9)"	""	"24"	"2.0"	"71.0"	"3/4"	"95"	"11"	"3"	0.75	"f"	"i"	""	"V"	""	"43"	"9"	""	false
"V43"	""	"24"	"2.75"	"71.75"	"3/4"	"95"	"11"	"3"	0.75	"f"	"i"	""	"V"	""	"43"	""	""	false
"i"	""	"24"	"3.5"	"72.5"	"3/4"	"95"	"11"	"3"	0.5	"f"	"i"	""	"i"	""	""	""	""	false
"VI"	""	"25"	"1.0"	"73.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"i"	""	"VI"	""	""	""	""	false
".bII"	""	"26"	"1.0"	"76.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"i"	""	"bII"	""	""	""	""	false
"#viio"	""	"27"	"1.0"	"79.0"	"3/4"	"95"	"11"	"3"	0.75	"f"	"i"	""	"#vii"	"o"	""	""	""	false
"V7"	""	"27"	"1.75"	"79.75"	"3/4"	"95"	"11"	"3"	0.25	"f"	"i"	""	"V"	""	"7"	""	""	false
"i"	""	"27"	"2.0"	"80.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"i"	""	""	""	""	false
"VI"	""	"27"	"3.0"	"81.0"	"3/4"	"95"	"11"	"3"	0.75	"f"	"i"	""	"VI"	""	""	""	""	false
"V"	""	"27"	"3.75"	"81.75"	"3/4"	"95"	"11"	"3"	0.25	"f"	"i"	""	"V"	""	""	""	""	false
"viio/V"	""	"28"	"1.0"	"82.0"	"3/4"	"95"	"11"	"3"	0.75	"f"	"i"	""	"vii"	"o"	""	""	"V"	false
"V"	""	"28"	"1.75"	"82.75"	"3/4"	"95"	"11"	"3"	3.25	"f"	"i"	""	"V"	""	""	""	""	false
"V[#viio6"	""	"29"	"2.0"	"86.0"	"3/4"	"95"	"11"	"3"	1.5	"f"	"i"	"V"	"#vii"	"o"	"6"	""	""	false
"i"	""	"29"	"3.5"	"87.5"	"3/4"	"95"	"11"	"3"	1.5	"f"	"i"	"V"	"i"	""	""	""	""	false
"#viio64"	""	"30"	"2.0"	"89.0"	"3/4"	"95"	"11"	"3"	1.5	"f"	"i"	"V"	"#vii"	"o"	"64"	""	""	false
"i6]"	""	"30"	"3.5"	"90.5"	"3/4"	"95"	"11"	"3"	0.5	"f"	"i"	"V"	"i"	""	"6"	""	""	false
"iv"	""	"31"	"1.0"	"91.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"i"	""	"iv"	""	""	""	""	false
"#viio65"	""	"32"	"1.0"	"94.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"#vii"	"o"	"65"	""	""	false
"i"	""	"32"	"2.0"	"95.0"	"3/4"	"95"	"11"	"3"	2.0	"f"	"i"	""	"i"	""	""	""	""	false
"i"	""	"33"	"1.0"	"97.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"i"	""	""	""	""	false
"VI"	""	"33"	"2.0"	"98.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"VI"	""	""	""	""	false
"VI7"	""	"33"	"3.0"	"99.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"VI"	""	"7"	""	""	false
"V(64)"	""	"34"	"1.0"	"100.0"	"3/4"	"95"	"11"	"3"	2.0	"f"	"i"	""	"V"	""	""	"64"	""	false
"V7"	""	"34"	"3.0"	"102.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"V"	""	"7"	""	""	false
"i"	""	"35"	"1.0"	"103.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"i"	""	""	""	""	false
"i2"	""	"35"	"2.0"	"104.0"	"3/4"	"95"	"11"	"3"	0.75	"f"	"i"	""	"i"	""	"2"	""	""	false
"ii64"	""	"35"	"2.75"	"104.75"	"3/4"	"95"	"11"	"3"	0.25	"f"	"i"	""	"ii"	""	"64"	""	""	false
"VI7"	""	"35"	"3.0"	"105.0"	"3/4"	"95"	"11"	"3"	0.75	"f"	"i"	""	"VI"	""	"7"	""	""	false
"V[V7"	""	"35"	"3.75"	"105.75"	"3/4"	"95"	"11"	"3"	0.25	"f"	"i"	"V"	"V"	""	"7"	""	""	false
"i"	""	"36"	"1.0"	"106.0"	"3/4"	"95"	"11"	"3"	2.0	"f"	"i"	"V"	"i"	""	""	""	""	false
"V43]"	""	"36"	"3.0"	"108.0"	"3/4"	"95"	"11"	"3"	0.75	"f"	"i"	"V"	"V"	""	"43"	""	""	false
"V"	""	"36"	"3.75"	"108.75"	"3/4"	"95"	"11"	"3"	0.25	"f"	"i"	""	"V"	""	""	""	""	false
"i"	""	"37"	"1.0"	"109.0"	"3/4"	"95"	"11"	"3"	0.75	"f"	"i"	""	"i"	""	""	""	""	false
"i64"	""	"37"	"1.75"	"109.75"	"3/4"	"95"	"11"	"3"	2.25	"f"	"i"	""	"i"	""	"64"	""	""	false
"i6"	""	"38"	"1.0"	"112.0"	"3/4"	"95"	"11"	"3"	0.75	"f"	"i"	""	"i"	""	"6"	""	""	false
"i"	""	"38"	"1.75"	"112.75"	"3/4"	"95"	"11"	"3"	4.25	"f"	"i"	""	"i"	""	""	""	""	false
"V"	""	"39"	"3.0"	"117.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"V"	""	""	""	""	false
"i\\\\"	""	"40"	"1.0"	"118.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"i"	""	""	""	""	true
"#viio7/V"	""	"40"	"2.0"	"119.0"	"3/4"	"95"	"11"	"3"	2.0	"f"	"i"	""	"#vii"	"o"	"7"	""	"V"	false
"i\\\\"	""	"41"	"1.0"	"121.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"i"	""	""	""	""	true
".bII.I"	""	"41"	"2.0"	"122.0"	"3/4"	"95"	"11"	"3"	11.0	"f"	"bII"	""	"I"	""	""	""	""	false
"IV"	""	"45"	"1.0"	"133.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"bII"	""	"IV"	""	""	""	""	false
"viio/ii"	""	"46"	"1.0"	"136.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"bII"	""	"vii"	"o"	""	""	"ii"	false
"ii6"	""	"47"	"1.0"	"139.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"bII"	""	"ii"	""	"6"	""	""	false
"V(64)"	""	"48"	"1.0"	"142.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"bII"	""	"V"	""	""	"64"	""	false
"V7"	""	"49"	"1.0"	"145.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"bII"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"50"	"1.0"	"148.0"	"3/4"	"95"	"11"	"3"	2.0	"f"	"bII"	""	"I"	""	""	""	""	true
"IV6"	""	"50"	"3.0"	"150.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"bII"	""	"IV"	""	"6"	""	""	false
"I6"	""	"51"	"1.0"	"151.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"bII"	""	"I"	""	"6"	""	""	false
"ii"	""	"51"	"2.0"	"152.0"	"3/4"	"95"	"11"	"3"	2.0	"f"	"bII"	""	"ii"	""	""	""	""	false
"I"	""	"52"	"1.0"	"154.0"	"3/4"	"95"	"11"	"3"	2.0	"f"	"bII"	""	"I"	""	""	""	""	false
"ii"	""	"52"	"3.0"	"156.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"bII"	""	"ii"	""	""	""	""	false
"IV6"	""	"53"	"1.0"	"157.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"bII"	""	"IV"	""	"6"	""	""	false
"I"	""	"53"	"2.0"	"158.0"	"3/4"	"95"	"11"	"3"	5.0	"f"	"bII"	""	"I"	""	""	""	""	false
"I64"	""	"55"	"1.0"	"163.0"	"3/4"	"95"	"11"	"3"	6.0	"f"	"bII"	""	"I"	""	"64"	""	""	false
"IV6"	""	"57"	"1.0"	"169.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"bII"	""	"IV"	""	"6"	""	""	false
"#viio65/ii"	""	"58"	"1.0"	"172.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"bII"	""	"#vii"	"o"	"65"	""	"ii"	false
"ii6"	""	"59"	"1.0"	"175.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"bII"	""	"ii"	""	"6"	""	""	false
"V(64)"	""	"60"	"1.0"	"178.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"bII"	""	"V"	""	""	"64"	""	false
"V7"	""	"61"	"1.0"	"181.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"bII"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"62"	"1.0"	"184.0"	"3/4"	"95"	"11"	"3"	2.0	"f"	"bII"	""	"I"	""	""	""	""	true
"IV"	""	"62"	"3.0"	"186.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"bII"	""	"IV"	""	""	""	""	false
"I"	""	"63"	"1.0"	"187.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"bII"	""	"I"	""	""	""	""	false
"ii"	""	"63"	"2.0"	"188.0"	"3/4"	"95"	"11"	"3"	2.0	"f"	"bII"	""	"ii"	""	""	""	""	false
"I"	""	"64"	"1.0"	"190.0"	"3/4"	"95"	"11"	"3"	2.0	"f"	"bII"	""	"I"	""	""	""	""	false
"V43"	""	"64"	"3.0"	"192.0"	"3/4"	"95"	"11"	"3"	2.0	"f"	"bII"	""	"V"	""	"43"	""	""	false
"#i"	""	"65"	"2.0"	"194.0"	"3/4"	"95"	"11"	"3"	2.0	"f"	"bII"	""	"#i"	""	""	""	""	false
".#VI.I"	""	"66"	"1.0"	"196.0"	"3/4"	"95"	"11"	"3"	6.0	"f"	"#VI"	""	"I"	""	""	""	""	false
"V2/IV"	""	"68"	"1.0"	"202.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"#VI"	""	"V"	""	"2"	""	"IV"	false
"IV6"	""	"69"	"1.0"	"205.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"#VI"	""	"IV"	""	"6"	""	""	false
"#viio65/ii"	""	"70"	"1.0"	"208.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"#VI"	""	"#vii"	"o"	"65"	""	"ii"	false
"ii6"	""	"71"	"1.0"	"211.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"#VI"	""	"ii"	""	"6"	""	""	false
"V(64)"	""	"72"	"1.0"	"214.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"#VI"	""	"V"	""	""	"64"	""	false
"V7"	""	"73"	"1.0"	"217.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"#VI"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"74"	"1.0"	"220.0"	"3/4"	"95"	"11"	"3"	2.0	"f"	"#VI"	""	"I"	""	""	""	""	true
"IV"	""	"74"	"3.0"	"222.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"#VI"	""	"IV"	""	""	""	""	false
"I"	""	"75"	"1.0"	"223.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"#VI"	""	"I"	""	""	""	""	false
"ii"	""	"75"	"2.0"	"224.0"	"3/4"	"95"	"11"	"3"	2.0	"f"	"#VI"	""	"ii"	""	""	""	""	false
"I"	""	"76"	"1.0"	"226.0"	"3/4"	"95"	"11"	"3"	2.0	"f"	"#VI"	""	"I"	""	""	""	""	false
"ii6"	""	"76"	"3.0"	"228.0"	"3/4"	"95"	"11"	"3"	2.0	"f"	"#VI"	""	"ii"	""	"6"	""	""	false
"viio6"	""	"77"	"2.0"	"230.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"#VI"	""	"vii"	"o"	"6"	""	""	false
"I"	""	"77"	"3.0"	"231.0"	"3/4"	"95"	"11"	"3"	10.0	"f"	"#VI"	""	"I"	""	""	""	""	false
".#iv.V43"	""	"81"	"1.0"	"241.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"#iv"	""	"V"	""	"43"	""	""	false
"i"	""	"82"	"1.0"	"244.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"#iv"	""	"i"	""	""	""	""	false
"V65"	""	"83"	"1.0"	"247.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"#iv"	""	"V"	""	"65"	""	""	false
"i"	""	"84"	"1.0"	"250.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"#iv"	""	"i"	""	""	""	""	false
"iv6"	""	"85"	"1.0"	"253.0"	"3/4"	"95"	"11"	"3"	6.0	"f"	"#iv"	""	"iv"	""	"6"	""	""	false
"ii%2"	""	"87"	"1.0"	"259.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"#iv"	""	"ii"	"%"	"2"	""	""	false
"iv6"	""	"88"	"1.0"	"262.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"#iv"	""	"iv"	""	"6"	""	""	false
"ii%2"	""	"89"	"1.0"	"265.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"#iv"	""	"ii"	"%"	"2"	""	""	false
"V(64)"	""	"90"	"1.0"	"268.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"#iv"	""	"V"	""	""	"64"	""	false
"V"	""	"91"	"1.0"	"271.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"#iv"	""	"V"	""	""	""	""	false
"V7(+9)"	""	"92"	"1.0"	"274.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"#iv"	""	"V"	""	"7"	"+9"	""	false
"i"	""	"93"	"1.0"	"277.0"	"3/4"	"95"	"11"	"3"	30.0	"f"	"#iv"	""	"i"	""	""	""	""	false
"v.#viio7"	""	"103"	"1.0"	"307.0"	"3/4"	"95"	"11"	"3"	4.0	"f"	"v"	""	"#vii"	"o"	"7"	""	""	false
"iv64"	""	"104"	"2.0"	"311.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"v"	""	"iv"	""	"64"	""	""	false
"#viio65"	""	"104"	"3.0"	"312.0"	"3/4"	"95"	"11"	"3"	4.0	"f"	"v"	""	"#vii"	"o"	"65"	""	""	false
"#viio65"	""	"106"	"1.0"	"316.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"v"	""	"#vii"	"o"	"65"	""	""	false
"i6"	""	"106"	"2.0"	"317.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"v"	""	"i"	""	"6"	""	""	false
"#viio2"	""	"106"	"3.0"	"318.0"	"3/4"	"95"	"11"	"3"	4.0	"f"	"v"	""	"#vii"	"o"	"2"	""	""	false
"V65(9)"	""	"108"	"1.0"	"322.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"v"	""	"V"	""	"65"	"9"	""	false
"V65"	""	"108"	"2.0"	"323.0"	"3/4"	"95"	"11"	"3"	2.0	"f"	"v"	""	"V"	""	"65"	""	""	false
"i"	""	"109"	"1.0"	"325.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"v"	""	"i"	""	""	""	""	false
"i(9)"	""	"109"	"2.0"	"326.0"	"3/4"	"95"	"11"	"3"	1.5	"f"	"v"	""	"i"	""	""	"9"	""	false
"i"	""	"109"	"3.5"	"327.5"	"3/4"	"95"	"11"	"3"	0.5	"f"	"v"	""	"i"	""	""	""	""	false
"iv(4)"	""	"110"	"1.0"	"328.0"	"3/4"	"95"	"11"	"3"	0.5	"f"	"v"	""	"iv"	""	""	"4"	""	false
"iv"	""	"110"	"1.5"	"328.5"	"3/4"	"95"	"11"	"3"	0.5	"f"	"v"	""	"iv"	""	""	""	""	false
"iv(9)"	""	"110"	"2.0"	"329.0"	"3/4"	"95"	"11"	"3"	0.5	"f"	"v"	""	"iv"	""	""	"9"	""	false
"iv"	""	"110"	"2.5"	"329.5"	"3/4"	"95"	"11"	"3"	0.5	"f"	"v"	""	"iv"	""	""	""	""	false
"V(6)"	""	"110"	"3.0"	"330.0"	"3/4"	"95"	"11"	"3"	0.5	"f"	"v"	""	"V"	""	""	"6"	""	false
"V7"	""	"110"	"3.5"	"330.5"	"3/4"	"95"	"11"	"3"	0.5	"f"	"v"	""	"V"	""	"7"	""	""	false
"i.V2"	""	"111"	"1.0"	"331.0"	"3/4"	"95"	"11"	"3"	3.0	"f"	"i"	""	"V"	""	"2"	""	""	false
"V"	""	"112"	"1.0"	"334.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"V"	""	""	""	""	false
"i6"	""	"112"	"2.0"	"335.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"i"	""	"6"	""	""	false
"iv"	""	"112"	"3.0"	"336.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"iv"	""	""	""	""	false
"iio6"	""	"113"	"1.0"	"337.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"ii"	"o"	"6"	""	""	false
"i6"	""	"113"	"2.0"	"338.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"i"	""	"6"	""	""	false
"V64"	""	"113"	"3.0"	"339.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"V"	""	"64"	""	""	false
"V6"	""	"114"	"1.0"	"340.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"V"	""	"6"	""	""	false
"i"	""	"114"	"2.0"	"341.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"i"	""	""	""	""	false
"iio"	""	"114"	"3.0"	"342.0"	"3/4"	"95"	"11"	"3"	1.0	"f"	"i"	""	"ii"	"o"	""	""	""	false
