"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
".f.i"	""	"1"	"1.0"	"1.0"	"4/4"	"95"	"11"	"1"	2.5	"f"	"I"	""	"i"	""	""	""	""	false
"V"	""	"1"	"3.5"	"3.5"	"4/4"	"95"	"11"	"1"	1.5	"f"	"I"	""	"V"	""	""	""	""	false
"i"	""	"2"	"1.0"	"5.0"	"4/4"	"95"	"11"	"1"	4.0	"f"	"I"	""	"i"	""	""	""	""	false
"V[V6"	""	"3"	"1.0"	"9.0"	"4/4"	"95"	"11"	"1"	2.0	"f"	"I"	"V"	"V"	""	"6"	""	""	false
"i"	""	"3"	"3.0"	"11.0"	"4/4"	"95"	"11"	"1"	2.0	"f"	"I"	"V"	"i"	""	""	""	""	false
"V6]"	""	"4"	"1.0"	"13.0"	"4/4"	"95"	"11"	"1"	1.0	"f"	"I"	"V"	"V"	""	"6"	""	""	false
"i"	""	"4"	"2.0"	"14.0"	"4/4"	"95"	"11"	"1"	1.0	"f"	"I"	""	"i"	""	""	""	""	false
"V"	""	"4"	"3.0"	"15.0"	"4/4"	"95"	"11"	"1"	1.0	"f"	"I"	""	"V"	""	""	""	""	false
"i"	""	"4"	"4.0"	"16.0"	"4/4"	"95"	"11"	"1"	1.0	"f"	"I"	""	"i"	""	""	""	""	false
"V"	""	"5"	"1.0"	"17.0"	"4/4"	"95"	"11"	"1"	4.0	"f"	"I"	""	"V"	""	""	""	""	false
".bII"	""	"6"	"1.0"	"21.0"	"4/4"	"95"	"11"	"1"	8.0	"f"	"I"	""	"bII"	""	""	""	""	false
"#viio2/V"	""	"8"	"1.0"	"29.0"	"4/4"	"95"	"11"	"1"	4.0	"f"	"I"	""	"#vii"	"o"	"2"	""	"V"	false
"V43(2)"	""	"9"	"1.0"	"33.0"	"4/4"	"95"	"11"	"1"	2.0	"f"	"I"	""	"V"	""	"43"	"2"	""	false
"V43"	""	"9"	"3.0"	"35.0"	"4/4"	"95"	"11"	"1"	2.0	"f"	"I"	""	"V"	""	"43"	""	""	false
"V7"	""	"10"	"1.0"	"37.0"	"4/4"	"95"	"11"	"1"	4.0	"f"	"I"	""	"V"	""	"7"	""	""	false
