"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
"V"	""	"14"	"3.0"	"35.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	""	"V"	""	""	""	""	false
"V(64)"	""	"14"	"3.5"	"36.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	""	"V"	""	""	"64"	""	false
"V6"	""	"15"	"1.0"	"36.5"	"6/8"	"95"	"11"	"4"	1.5	"f"	"I"	""	"V"	""	"6"	""	""	false
"i(4)"	""	"15"	"2.5"	"38.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	""	"i"	""	""	"4"	""	false
"i"	""	"15"	"3.0"	"38.5"	"6/8"	"95"	"11"	"4"	1.0	"f"	"I"	""	"i"	""	""	""	""	false
"V7(4)"	""	"16"	"1.0"	"39.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	""	"V"	""	"7"	"4"	""	false
"V7(9)"	""	"16"	"1.5"	"40.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	""	"V"	""	"7"	"9"	""	false
"V7(4)"	""	"16"	"2.0"	"40.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	""	"V"	""	"7"	"4"	""	false
"i"	""	"16"	"2.5"	"41.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	""	"i"	""	""	""	""	false
"#viio"	""	"16"	"3.0"	"41.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	""	"#vii"	"o"	""	""	""	false
"i"	""	"16"	"3.5"	"42.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	""	"i"	""	""	""	""	false
"V6"	""	"17"	"1.0"	"42.5"	"6/8"	"95"	"11"	"4"	1.0	"f"	"I"	""	"V"	""	"6"	""	""	false
"V7"	""	"17"	"2.0"	"43.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	""	"V"	""	"7"	""	""	false
"i(974)"	""	"17"	"2.5"	"44.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	""	"i"	""	""	"974"	""	false
"i6"	""	"17"	"3.0"	"44.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	""	"i"	""	"6"	""	""	false
"#viio7/V"	""	"17"	"3.5"	"45.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	""	"#vii"	"o"	"7"	""	"V"	false
"V"	""	"18"	"1.0"	"45.5"	"6/8"	"95"	"11"	"4"	9.0	"f"	"I"	""	"V"	""	""	""	""	false
"VI"	""	"21"	"1.0"	"54.5"	"6/8"	"95"	"11"	"4"	3.0	"f"	"I"	""	"VI"	""	""	""	""	false
"#viio7"	""	"22"	"1.0"	"57.5"	"6/8"	"95"	"11"	"4"	3.0	"f"	"I"	""	"#vii"	"o"	"7"	""	""	false
"i[i6"	""	"23"	"1.0"	"60.5"	"6/8"	"95"	"11"	"4"	4.5	"f"	"I"	"i"	"i"	""	"6"	""	""	false
"i"	""	"24"	"2.5"	"65.0"	"6/8"	"95"	"11"	"4"	1.5	"f"	"I"	"i"	"i"	""	""	""	""	false
"iv"	""	"25"	"1.0"	"66.5"	"6/8"	"95"	"11"	"4"	1.5	"f"	"I"	"i"	"iv"	""	""	""	""	false
"i6"	""	"25"	"2.5"	"68.0"	"6/8"	"95"	"11"	"4"	1.0	"f"	"I"	"i"	"i"	""	"6"	""	""	false
"i"	""	"25"	"3.5"	"69.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	"i"	"i"	""	""	""	""	false
"iv"	""	"26"	"1.0"	"69.5"	"6/8"	"95"	"11"	"4"	1.5	"f"	"I"	"i"	"iv"	""	""	""	""	false
"i6]"	""	"26"	"2.5"	"71.0"	"6/8"	"95"	"11"	"4"	1.5	"f"	"I"	"i"	"i"	""	"6"	""	""	false
"V[V(64)"	""	"27"	"1.0"	"72.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	"V"	"V"	""	""	"64"	""	false
"V"	""	"27"	"1.5"	"73.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	"V"	"V"	""	""	""	""	false
"V(64)"	""	"27"	"2.0"	"73.5"	"6/8"	"95"	"11"	"4"	1.0	"f"	"I"	"V"	"V"	""	""	"64"	""	false
"V"	""	"27"	"3.0"	"74.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	"V"	"V"	""	""	""	""	false
"V(64)"	""	"27"	"3.5"	"75.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	"V"	"V"	""	""	"64"	""	false
"V7"	""	"28"	"1.0"	"75.5"	"6/8"	"95"	"11"	"4"	2.0	"f"	"I"	"V"	"V"	""	"7"	""	""	false
"V(64)"	""	"28"	"3.0"	"77.5"	"6/8"	"95"	"11"	"4"	1.5	"f"	"I"	"V"	"V"	""	""	"64"	""	false
"V"	""	"29"	"1.5"	"79.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	"V"	"V"	""	""	""	""	false
"V(64)"	""	"29"	"2.0"	"79.5"	"6/8"	"95"	"11"	"4"	1.0	"f"	"I"	"V"	"V"	""	""	"64"	""	false
"V]"	""	"29"	"3.0"	"80.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	"V"	"V"	""	""	""	""	false
"#viio/iv"	""	"29"	"3.5"	"81.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	""	"#vii"	"o"	""	""	"iv"	false
"VI7(7)"	""	"30"	"1.0"	"81.5"	"6/8"	"95"	"11"	"4"	1.0	"f"	"I"	""	"VI"	""	"7"	"7"	""	false
"#viio6/v"	""	"30"	"2.0"	"82.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	""	"#vii"	"o"	"6"	""	"v"	false
"v6"	""	"30"	"2.5"	"83.0"	"6/8"	"95"	"11"	"4"	1.0	"f"	"I"	""	"v"	""	"6"	""	""	false
"V6(+#1)"	""	"30"	"3.5"	"84.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	""	"V"	""	"6"	"+#1"	""	false
"i(7)"	""	"31"	"1.0"	"84.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	""	"i"	""	""	"7"	""	false
"i(#6)"	""	"31"	"1.5"	"85.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	""	"i"	""	""	"#6"	""	false
"V64"	""	"31"	"2.0"	"85.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	""	"V"	""	"64"	""	""	false
"i6(9)"	""	"31"	"2.5"	"86.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	""	"i"	""	"6"	"9"	""	false
"i6"	""	"31"	"3.0"	"86.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"I"	""	"i"	""	"6"	""	""	false
"v.#viio6/V"	""	"31"	"3.5"	"87.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"v"	""	"#vii"	"o"	"6"	""	"V"	false
"V6(9)"	""	"32"	"1.0"	"87.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"v"	""	"V"	""	"6"	"9"	""	false
"V6"	""	"32"	"1.5"	"88.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"v"	""	"V"	""	"6"	""	""	false
"i(9)"	""	"32"	"2.0"	"88.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"v"	""	"i"	""	""	"9"	""	false
"#viio43/V"	""	"32"	"2.5"	"89.0"	"6/8"	"95"	"11"	"4"	10.5	"f"	"v"	""	"#vii"	"o"	"43"	""	"V"	false
"#viio7"	""	"36"	"1.0"	"99.5"	"6/8"	"95"	"11"	"4"	12.0	"f"	"v"	""	"#vii"	"o"	"7"	""	""	false
"V43"	""	"40"	"1.0"	"111.5"	"6/8"	"95"	"11"	"4"	1.0	"f"	"v"	""	"V"	""	"43"	""	""	false
"i"	""	"40"	"2.0"	"112.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"v"	""	"i"	""	""	""	""	false
"V6"	""	"40"	"2.5"	"113.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"v"	""	"V"	""	"6"	""	""	false
"V"	""	"40"	"3.0"	"113.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"v"	""	"V"	""	""	""	""	false
"i"	""	"40"	"3.5"	"114.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"v"	""	"i"	""	""	""	""	false
"V43"	""	"41"	"1.0"	"114.5"	"6/8"	"95"	"11"	"4"	1.0	"f"	"v"	""	"V"	""	"43"	""	""	false
"i"	""	"41"	"2.0"	"115.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"v"	""	"i"	""	""	""	""	false
"V6"	""	"41"	"2.5"	"116.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"v"	""	"V"	""	"6"	""	""	false
"V"	""	"41"	"3.0"	"116.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"v"	""	"V"	""	""	""	""	false
"i"	""	"41"	"3.5"	"117.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"v"	""	"i"	""	""	""	""	false
"ii%65"	""	"42"	"1.0"	"117.5"	"6/8"	"95"	"11"	"4"	3.0	"f"	"v"	""	"ii"	"%"	"65"	""	""	false
"V[V(64)"	""	"43"	"1.0"	"120.5"	"6/8"	"95"	"11"	"4"	6.0	"f"	"v"	"V"	"V"	""	""	"64"	""	false
"V7]"	""	"45"	"1.0"	"126.5"	"6/8"	"95"	"11"	"4"	3.0	"f"	"v"	"V"	"V"	""	"7"	""	""	false
"i"	""	"46"	"1.0"	"129.5"	"6/8"	"95"	"11"	"4"	3.0	"f"	"v"	""	"i"	""	""	""	""	false
"V7"	""	"47"	"1.0"	"132.5"	"6/8"	"95"	"11"	"4"	3.0	"f"	"v"	""	"V"	""	"7"	""	""	false
"i"	""	"48"	"1.0"	"135.5"	"6/8"	"95"	"11"	"4"	4.5	"f"	"v"	""	"i"	""	""	""	""	false
"i.V"	""	"49"	"2.5"	"140.0"	"6/8"	"95"	"11"	"4"	3.0	"f"	"i"	""	"V"	""	""	""	""	false
"V7"	""	"50"	"2.5"	"143.0"	"6/8"	"95"	"11"	"4"	1.5	"f"	"i"	""	"V"	""	"7"	""	""	false
"i[i"	""	"51"	"1.0"	"144.5"	"6/8"	"95"	"11"	"4"	6.0	"f"	"i"	"i"	"i"	""	""	""	""	false
"iv"	""	"53"	"1.0"	"150.5"	"6/8"	"95"	"11"	"4"	1.5	"f"	"i"	"i"	"iv"	""	""	""	""	false
"i"	""	"53"	"2.5"	"152.0"	"6/8"	"95"	"11"	"4"	1.5	"f"	"i"	"i"	"i"	""	""	""	""	false
"iv"	""	"54"	"1.0"	"153.5"	"6/8"	"95"	"11"	"4"	1.5	"f"	"i"	"i"	"iv"	""	""	""	""	false
"i]"	""	"54"	"2.5"	"155.0"	"6/8"	"95"	"11"	"4"	1.5	"f"	"i"	"i"	"i"	""	""	""	""	false
"V7/VI"	""	"55"	"1.0"	"156.5"	"6/8"	"95"	"11"	"4"	1.5	"f"	"i"	""	"V"	""	"7"	""	"VI"	false
"VI"	""	"55"	"2.5"	"158.0"	"6/8"	"95"	"11"	"4"	1.5	"f"	"i"	""	"VI"	""	""	""	""	false
"V7/VI"	""	"56"	"1.0"	"159.5"	"6/8"	"95"	"11"	"4"	1.5	"f"	"i"	""	"V"	""	"7"	""	"VI"	false
"VI"	""	"56"	"2.5"	"161.0"	"6/8"	"95"	"11"	"4"	1.5	"f"	"i"	""	"VI"	""	""	""	""	false
"V7/III"	""	"57"	"1.0"	"162.5"	"6/8"	"95"	"11"	"4"	1.5	"f"	"i"	""	"V"	""	"7"	""	"III"	false
"III"	""	"57"	"2.5"	"164.0"	"6/8"	"95"	"11"	"4"	1.5	"f"	"i"	""	"III"	""	""	""	""	false
"VI"	""	"58"	"1.0"	"165.5"	"6/8"	"95"	"11"	"4"	1.5	"f"	"i"	""	"VI"	""	""	""	""	false
"VII"	""	"58"	"2.5"	"167.0"	"6/8"	"95"	"11"	"4"	1.0	"f"	"i"	""	"VII"	""	""	""	""	false
"#viio7/iv"	""	"58"	"3.5"	"168.0"	"6/8"	"95"	"11"	"4"	6.0	"f"	"i"	""	"#vii"	"o"	"7"	""	"iv"	false
"#viio2/V"	""	"60"	"3.5"	"174.0"	"6/8"	"95"	"11"	"4"	6.0	"f"	"i"	""	"#vii"	"o"	"2"	""	"V"	false
"#vii43/V"	""	"62"	"3.5"	"180.0"	"6/8"	"95"	"11"	"4"	6.0	"f"	"i"	""	"#vii"	""	"43"	""	"V"	false
"VI.V65/IV"	""	"64"	"3.5"	"186.0"	"6/8"	"95"	"11"	"4"	2.0	"f"	"VI"	""	"V"	""	"65"	""	"IV"	false
"IV"	""	"65"	"2.5"	"188.0"	"6/8"	"95"	"11"	"4"	1.5	"f"	"VI"	""	"IV"	""	""	""	""	false
"ii6"	""	"66"	"1.0"	"189.5"	"6/8"	"95"	"11"	"4"	3.0	"f"	"VI"	""	"ii"	""	"6"	""	""	false
"V(64)"	""	"67"	"1.0"	"192.5"	"6/8"	"95"	"11"	"4"	3.0	"f"	"VI"	""	"V"	""	""	"64"	""	false
"V7"	""	"68"	"1.0"	"195.5"	"6/8"	"95"	"11"	"4"	3.0	"f"	"VI"	""	"V"	""	"7"	""	""	false
"I"	""	"69"	"1.0"	"198.5"	"6/8"	"95"	"11"	"4"	1.5	"f"	"VI"	""	"I"	""	""	""	""	false
"V7/ii"	""	"69"	"2.5"	"200.0"	"6/8"	"95"	"11"	"4"	1.5	"f"	"VI"	""	"V"	""	"7"	""	"ii"	false
"ii"	""	"70"	"1.0"	"201.5"	"6/8"	"95"	"11"	"4"	1.5	"f"	"VI"	""	"ii"	""	""	""	""	false
"V/iv"	""	"70"	"2.5"	"203.0"	"6/8"	"95"	"11"	"4"	1.5	"f"	"VI"	""	"V"	""	""	""	"iv"	false
".vi.iv[iv"	""	"71"	"1.0"	"204.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"vi"	"iv"	"iv"	""	""	""	""	false
"V6/vi"	""	"71"	"1.5"	"205.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"vi"	"iv"	"V"	""	"6"	""	"vi"	false
"V7/vi"	""	"71"	"2.0"	"205.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"vi"	"iv"	"V"	""	"7"	""	"vi"	false
"vi"	""	"71"	"2.5"	"206.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"vi"	"iv"	"vi"	""	""	""	""	false
"V6"	""	"71"	"3.0"	"206.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"vi"	"iv"	"V"	""	"6"	""	""	false
"#viio7"	""	"71"	"3.5"	"207.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"vi"	"iv"	"#vii"	"o"	"7"	""	""	false
"i"	""	"72"	"1.0"	"207.5"	"6/8"	"95"	"11"	"4"	1.0	"f"	"vi"	"iv"	"i"	""	""	""	""	false
"V7/vi"	""	"72"	"2.0"	"208.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"vi"	"iv"	"V"	""	"7"	""	"vi"	false
"iv"	""	"72"	"2.5"	"209.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"vi"	"iv"	"iv"	""	""	""	""	false
"V6"	""	"72"	"3.0"	"209.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"vi"	"iv"	"V"	""	"6"	""	""	false
"#viio7"	""	"72"	"3.5"	"210.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"vi"	"iv"	"#vii"	"o"	"7"	""	""	false
"i"	""	"73"	"1.0"	"210.5"	"6/8"	"95"	"11"	"4"	1.5	"f"	"vi"	"iv"	"i"	""	""	""	""	false
"i[i"	""	"73"	"2.5"	"212.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"vi"	"i"	"i"	""	""	""	""	false
"v(7)"	""	"73"	"3.0"	"212.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"vi"	"i"	"v"	""	""	"7"	""	false
"i"	""	"73"	"3.5"	"213.0"	"6/8"	"95"	"11"	"4"	1.0	"f"	"vi"	"i"	"i"	""	""	""	""	false
"#viio7"	""	"74"	"1.5"	"214.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"vi"	"i"	"#vii"	"o"	"7"	""	""	false
"i"	""	"74"	"2.0"	"214.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"vi"	"i"	"i"	""	""	""	""	false
"V65"	""	"74"	"2.5"	"215.0"	"6/8"	"95"	"11"	"4"	1.5	"f"	"vi"	"i"	"V"	""	"65"	""	""	false
"i.iv(4)"	""	"75"	"1.0"	"216.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"i"	"iv"	""	""	"4"	""	false
"iio"	""	"75"	"1.5"	"217.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"i"	"ii"	"o"	""	""	""	false
"V6"	""	"75"	"2.0"	"217.5"	"6/8"	"95"	"11"	"4"	1.0	"f"	"i"	"i"	"V"	""	"6"	""	""	false
"V[V"	""	"75"	"3.0"	"218.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"V"	"V"	""	""	""	""	false
"i"	""	"75"	"3.5"	"219.0"	"6/8"	"95"	"11"	"4"	1.0	"f"	"i"	"V"	"i"	""	""	""	""	false
"V6"	""	"76"	"1.5"	"220.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"V"	"V"	""	"6"	""	""	false
"i"	""	"76"	"2.0"	"220.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"V"	"i"	""	""	""	""	false
"i6"	""	"76"	"2.5"	"221.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"V"	"i"	""	"6"	""	""	false
"V64(9)"	""	"76"	"3.0"	"221.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"V"	"V"	""	"64"	"9"	""	false
"i6"	""	"76"	"3.5"	"222.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"V"	"i"	""	"6"	""	""	false
"i6"	""	"77"	"1.0"	"222.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"V"	"i"	""	"6"	""	""	false
"V"	""	"77"	"1.5"	"223.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"V"	"V"	""	""	""	""	false
"V2"	""	"77"	"2.0"	"223.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"V"	"V"	""	"2"	""	""	false
"i6(4)"	""	"77"	"2.5"	"224.0"	"6/8"	"95"	"11"	"4"	1.5	"f"	"i"	"V"	"i"	""	"6"	"4"	""	false
"i"	""	"78"	"1.0"	"225.5"	"6/8"	"95"	"11"	"4"	3.0	"f"	"i"	"V"	"i"	""	""	""	""	false
"V"	""	"79"	"1.0"	"228.5"	"6/8"	"95"	"11"	"4"	1.0	"f"	"i"	"V"	"V"	""	""	""	""	false
"V7"	""	"79"	"2.0"	"229.5"	"6/8"	"95"	"11"	"4"	1.0	"f"	"i"	"V"	"V"	""	"7"	""	""	false
"i6"	""	"79"	"3.0"	"230.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"V"	"i"	""	"6"	""	""	false
"V"	""	"79"	"3.5"	"231.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"V"	"V"	""	""	""	""	false
"i64"	""	"80"	"1.0"	"231.5"	"6/8"	"95"	"11"	"4"	1.0	"f"	"i"	"V"	"i"	""	"64"	""	""	false
"V/iv]"	""	"80"	"2.0"	"232.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"V"	"V"	""	""	""	"iv"	false
"iv6(4)"	""	"80"	"2.5"	"233.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	""	"iv"	""	"6"	"4"	""	false
"iv6"	""	"80"	"3.0"	"233.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	""	"iv"	""	"6"	""	""	false
"V43"	""	"80"	"3.5"	"234.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	""	"V"	""	"43"	""	""	false
"V[V6(9)"	""	"81"	"1.0"	"234.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"V"	"V"	""	"6"	"9"	""	false
"V6"	""	"81"	"1.5"	"235.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"V"	"V"	""	"6"	""	""	false
"iio/V"	""	"81"	"2.0"	"235.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"V"	"ii"	"o"	""	""	"V"	false
"V(6)/V"	""	"81"	"2.5"	"236.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"V"	"V"	""	""	"6"	"V"	false
"V/V"	""	"81"	"3.0"	"236.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"V"	"V"	""	""	""	"V"	false
"V"	""	"81"	"3.5"	"237.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"V"	"V"	""	""	""	""	false
"i6"	""	"82"	"1.0"	"237.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"V"	"i"	""	"6"	""	""	false
"i6(+#7)"	""	"82"	"1.5"	"238.0"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"V"	"i"	""	"6"	"+#7"	""	false
"i6]"	""	"82"	"2.0"	"238.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	"V"	"i"	""	"6"	""	""	false
"#viio7/V"	""	"82"	"2.5"	"239.0"	"6/8"	"95"	"11"	"4"	10.5	"f"	"i"	""	"#vii"	"o"	"7"	""	"V"	false
"#viio65"	""	"86"	"1.0"	"249.5"	"6/8"	"95"	"11"	"4"	12.0	"f"	"i"	""	"#vii"	"o"	"65"	""	""	false
"V7"	""	"90"	"1.0"	"261.5"	"6/8"	"95"	"11"	"4"	1.0	"f"	"i"	""	"V"	""	"7"	""	""	false
"i"	""	"90"	"2.0"	"262.5"	"6/8"	"95"	"11"	"4"	0.5	"f"	"i"	""	"i"	""	""	""	""	false
