"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
".D.I"	""	"-1"	"1.0"	"1.0"	"6/8"	"131"	"14"	"2"	3.0	"D"	"I"	""	"I"	""	""	""	""	false
"I[I"	""	"0"	"1.0"	"4.0"	"6/8"	"131"	"14"	"2"	3.0	"D"	"I"	"I"	"I"	""	""	""	""	false
"IV(#2)"	""	"1"	"1.0"	"7.0"	"6/8"	"131"	"14"	"2"	1.5	"D"	"I"	"I"	"IV"	""	""	"#2"	""	false
"IV"	""	"1"	"2.5"	"8.5"	"6/8"	"131"	"14"	"2"	6.0	"D"	"I"	"I"	"IV"	""	""	""	""	false
"I"	""	"3"	"2.5"	"14.5"	"6/8"	"131"	"14"	"2"	4.5	"D"	"I"	"I"	"I"	""	""	""	""	false
"IV(#2)"	""	"5"	"1.0"	"19.0"	"6/8"	"131"	"14"	"2"	1.5	"D"	"I"	"I"	"IV"	""	""	"#2"	""	false
"IV"	""	"5"	"2.5"	"20.5"	"6/8"	"131"	"14"	"2"	4.5	"D"	"I"	"I"	"IV"	""	""	""	""	false
"I"	""	"7"	"1.0"	"25.0"	"6/8"	"131"	"14"	"2"	6.0	"D"	"I"	"I"	"I"	""	""	""	""	false
"IV(#2)"	""	"9"	"1.0"	"31.0"	"6/8"	"131"	"14"	"2"	1.5	"D"	"I"	"I"	"IV"	""	""	"#2"	""	false
"IV6"	""	"9"	"2.5"	"32.5"	"6/8"	"131"	"14"	"2"	1.5	"D"	"I"	"I"	"IV"	""	"6"	""	""	false
"IV64"	""	"10"	"1.0"	"34.0"	"6/8"	"131"	"14"	"2"	3.0	"D"	"I"	"I"	"IV"	""	"64"	""	""	false
"vi"	""	"11"	"1.0"	"37.0"	"6/8"	"131"	"14"	"2"	1.0	"D"	"I"	"I"	"vi"	""	""	""	""	false
"I"	""	"11"	"2.0"	"38.0"	"6/8"	"131"	"14"	"2"	5.0	"D"	"I"	"I"	"I"	""	""	""	""	false
"IV(4)"	""	"13"	"1.0"	"43.0"	"6/8"	"131"	"14"	"2"	1.0	"D"	"I"	"I"	"IV"	""	""	"4"	""	false
"IV(#2)"	""	"13"	"2.0"	"44.0"	"6/8"	"131"	"14"	"2"	0.5	"D"	"I"	"I"	"IV"	""	""	"#2"	""	false
"IV"	""	"13"	"2.5"	"44.5"	"6/8"	"131"	"14"	"2"	1.5	"D"	"I"	"I"	"IV"	""	""	""	""	false
"IV"	""	"14"	"1.0"	"46.0"	"6/8"	"131"	"14"	"2"	1.5	"D"	"I"	"I"	"IV"	""	""	""	""	false
"IV"	""	"14"	"2.5"	"47.5"	"6/8"	"131"	"14"	"2"	1.5	"D"	"I"	"I"	"IV"	""	""	""	""	false
"vi"	""	"15"	"1.0"	"49.0"	"6/8"	"131"	"14"	"2"	1.5	"D"	"I"	"I"	"vi"	""	""	""	""	false
"I]"	""	"15"	"2.5"	"50.5"	"6/8"	"131"	"14"	"2"	1.5	"D"	"I"	"I"	"I"	""	""	""	""	false
"iii64"	""	"16"	"1.0"	"52.0"	"6/8"	"131"	"14"	"2"	1.5	"D"	"I"	""	"iii"	""	"64"	""	""	false
"iii%43"	""	"16"	"2.5"	"53.5"	"6/8"	"131"	"14"	"2"	1.0	"D"	"I"	""	"iii"	"%"	"43"	""	""	false
"viio2/ii"	""	"16"	"3.5"	"54.5"	"6/8"	"131"	"14"	"2"	0.5	"D"	"I"	""	"vii"	"o"	"2"	""	"ii"	false
"V7/ii"	""	"17"	"1.0"	"55.0"	"6/8"	"131"	"14"	"2"	1.5	"D"	"I"	""	"V"	""	"7"	""	"ii"	false
"#viio/vi"	""	"17"	"2.5"	"56.5"	"6/8"	"131"	"14"	"2"	1.5	"D"	"I"	""	"#vii"	"o"	""	""	"vi"	false
"V7"	""	"18"	"1.0"	"58.0"	"6/8"	"131"	"14"	"2"	1.0	"D"	"I"	""	"V"	""	"7"	""	""	false
"I"	""	"18"	"2.0"	"59.0"	"6/8"	"131"	"14"	"2"	0.5	"D"	"I"	""	"I"	""	""	""	""	false
"V(64)"	""	"18"	"2.5"	"59.5"	"6/8"	"131"	"14"	"2"	1.0	"D"	"I"	""	"V"	""	""	"64"	""	false
"V7"	""	"18"	"3.5"	"60.5"	"6/8"	"131"	"14"	"2"	0.5	"D"	"I"	""	"V"	""	"7"	""	""	false
"vii%43"	""	"19"	"1.0"	"61.0"	"6/8"	"131"	"14"	"2"	1.5	"D"	"I"	""	"vii"	"%"	"43"	""	""	false
"III[vi64"	""	"19"	"2.5"	"62.5"	"6/8"	"131"	"14"	"2"	1.5	"D"	"I"	"III"	"vi"	""	"64"	""	""	false
"I+6"	""	"20"	"1.0"	"64.0"	"6/8"	"131"	"14"	"2"	1.5	"D"	"I"	"III"	"I"	"+"	"6"	""	""	false
"I64]"	""	"20"	"2.5"	"65.5"	"6/8"	"131"	"14"	"2"	1.5	"D"	"I"	"III"	"I"	""	"64"	""	""	false
"#iv7"	""	"21"	"1.0"	"67.0"	"6/8"	"131"	"14"	"2"	1.5	"D"	"I"	""	"#iv"	""	"7"	""	""	false
"ii6"	""	"21"	"2.5"	"68.5"	"6/8"	"131"	"14"	"2"	1.5	"D"	"I"	""	"ii"	""	"6"	""	""	false
"V7(2)"	""	"22"	"1.0"	"70.0"	"6/8"	"131"	"14"	"2"	1.0	"D"	"I"	""	"V"	""	"7"	"2"	""	false
"V(64)"	""	"22"	"2.0"	"71.0"	"6/8"	"131"	"14"	"2"	0.5	"D"	"I"	""	"V"	""	""	"64"	""	false
"V7"	""	"22"	"2.5"	"71.5"	"6/8"	"131"	"14"	"2"	1.5	"D"	"I"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"23"	"1.0"	"73.0"	"6/8"	"131"	"14"	"2"	1.5	"D"	"I"	""	"I"	""	""	""	""	true
"V7"	""	"23"	"2.5"	"74.5"	"6/8"	"131"	"14"	"2"	1.5	"D"	"I"	""	"V"	""	"7"	""	""	false
"I6(4)"	""	"24"	"1.0"	"76.0"	"6/8"	"131"	"14"	"2"	1.0	"D"	"I"	""	"I"	""	"6"	"4"	""	false
"I6"	""	"24"	"2.0"	"77.0"	"6/8"	"131"	"14"	"2"	0.5	"D"	"I"	""	"I"	""	"6"	""	""	false
"I(2)"	""	"24"	"2.5"	"77.5"	"6/8"	"131"	"14"	"2"	1.0	"D"	"I"	""	"I"	""	""	"2"	""	false
"I"	""	"24"	"3.5"	"78.5"	"6/8"	"131"	"14"	"2"	0.5	"D"	"I"	""	"I"	""	""	""	""	false
