mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0.5		0	0	6/8	4	1	1/8		1/8	1		3	45	A2	2	9
1	1	0	1.0		0	0	6/8	1	1	1/4		1/4	1		4	64	E4	4	0
1	1	0	1.0		0	0	6/8	1	1	1/4		1/4	1		7	73	C#5	5	0
1	1	0	1.0		0	0	6/8	1	1	1/4		1/4	1		3	81	A5	5	0
1	1	1/2	0.5		1/8	1/8	6/8	4	1	1/8		1/8	1		7	49	C#3	3	10
1	1	1	0.5		1/4	1/4	6/8	4	1	1/8		1/8	1		4	52	E3	3	11
1	1	3/2	0.0		3/8	3/8	6/8	1	1	0	appoggiatura	1/8	1		5	71	B4	4	1
1	1	3/2	0.0		3/8	3/8	6/8	1	1	0	appoggiatura	1/8	1		3	69	A4	4	2
1	1	3/2	0.0		3/8	3/8	6/8	1	1	0	appoggiatura	1/8	1		8	68	G#4	4	3
1	1	3/2	1.0		3/8	3/8	6/8	4	1	1/4		1/4	1		3	57	A3	3	12
1	1	3/2	1.0		3/8	3/8	6/8	3	1	1/4		1/4	1		7	61	C#4	4	8
1	1	3/2	1.0		3/8	3/8	6/8	2	1	1/4		1/4	1		4	64	E4	4	7
1	1	3/2	0.5		3/8	3/8	6/8	1	1	1/8		1/8	1		3	69	A4	4	4
1	1	2	0.5		1/2	1/2	6/8	1	1	1/8		1/8	1		5	71	B4	4	5
1	1	5/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		7	73	C#5	5	6
2	2	3	0.5		0	0	6/8	4	1	1/8		1/8	1		3	45	A2	2	21
2	2	7/2	0.5		1/8	1/8	6/8	4	1	1/8		1/8	1		7	49	C#3	3	22
2	2	4	0.5		1/4	1/4	6/8	4	1	1/8		1/8	1		4	52	E3	3	23
2	2	9/2	0.0		3/8	3/8	6/8	1	1	0	appoggiatura	1/8	1		2	74	D5	5	13
2	2	9/2	0.0		3/8	3/8	6/8	1	1	0	appoggiatura	1/8	1		7	73	C#5	5	14
2	2	9/2	0.0		3/8	3/8	6/8	1	1	0	appoggiatura	1/8	1		5	71	B4	4	15
2	2	9/2	1.0		3/8	3/8	6/8	4	1	1/4		1/4	1		3	57	A3	3	24
2	2	9/2	1.0		3/8	3/8	6/8	3	1	1/4		1/4	1		7	61	C#4	4	20
2	2	9/2	1.0		3/8	3/8	6/8	2	1	1/4		1/4	1		4	64	E4	4	19
2	2	9/2	0.5		3/8	3/8	6/8	1	1	1/8		1/8	1		7	73	C#5	5	16
2	2	5	0.5		1/2	1/2	6/8	1	1	1/8		1/8	1		2	74	D5	5	17
2	2	11/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		4	76	E5	5	18
3	3	6	0.5		0	0	6/8	4	1	1/8		1/8	1		3	45	A2	2	33
3	3	13/2	0.5		1/8	1/8	6/8	4	1	1/8		1/8	1		7	49	C#3	3	34
3	3	7	0.5		1/4	1/4	6/8	4	1	1/8		1/8	1		4	52	E3	3	35
3	3	15/2	0.0		3/8	3/8	6/8	1	1	0	appoggiatura	1/8	1		6	78	F#5	5	25
3	3	15/2	0.0		3/8	3/8	6/8	1	1	0	appoggiatura	1/8	1		4	76	E5	5	26
3	3	15/2	0.0		3/8	3/8	6/8	1	1	0	appoggiatura	1/8	1		9	75	D#5	5	27
3	3	15/2	1.0		3/8	3/8	6/8	4	1	1/4		1/4	1		3	57	A3	3	36
3	3	15/2	1.0		3/8	3/8	6/8	3	1	1/4		1/4	1		7	61	C#4	4	32
3	3	15/2	1.0		3/8	3/8	6/8	2	1	1/4		1/4	1		4	64	E4	4	31
3	3	15/2	0.5		3/8	3/8	6/8	1	1	1/8		1/8	1		4	76	E5	5	28
3	3	8	0.5		1/2	1/2	6/8	1	1	1/8		1/8	1		6	78	F#5	5	29
3	3	17/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		8	80	G#5	5	30
4	4	9	0.5		0	0	6/8	1	1	1/8		1/8	1		3	81	A5	5	37
4	4	19/2	0.5		1/8	1/8	6/8	1	1	1/8		1/8	1		5	83	B5	5	38
4	4	10	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		7	85	C#6	6	39
4	4	21/2	0.5		3/8	3/8	6/8	1	1	1/8		1/8	1		7	85	C#6	6	40
4	4	11	0.5		1/2	1/2	6/8	1	1	1/8		1/8	1		2	86	D6	6	41
4	4	23/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		4	88	E6	6	42
5	5	12	0.5		0	0	6/8	4	1	1/8		1/8	1		3	45	A2	2	48
5	5	12	3.0		0	0	6/8	3	1	3/4		1/2	3/2		2	62	D4	4	47
5	5	12	3.0		0	0	6/8	2	1	3/4		1/2	3/2		6	66	F#4	4	46
5	5	12	1.5		0	0	6/8	1	1	3/8		1/4	3/2		6	90	F#6	6	43
5	5	25/2	0.5		1/8	1/8	6/8	4	1	1/8		1/8	1		2	50	D3	3	49
5	5	13	0.5		1/4	1/4	6/8	4	1	1/8		1/8	1		6	54	F#3	3	50
5	5	27/2	1.5		3/8	3/8	6/8	4	1	3/8		1/4	3/2	1	3	45	A2	2	51
5	5	27/2	0.5		3/8	3/8	6/8	1	1	1/8		1/8	1		2	86	D6	6	44
5	5	29/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		7	85	C#6	6	45
6	6	15	0.5		0	0	6/8	4	1	1/8		1/8	1	-1	3	45	A2	2	58
6	6	15	3.0		0	0	6/8	3	1	3/4		1/2	3/2	1	5	59	B3	3	57
6	6	15	3.0		0	0	6/8	2	1	3/4		1/2	3/2	1	8	68	G#4	4	56
6	6	15	0.5		0	0	6/8	1	1	1/8		1/8	1		5	83	B5	5	52
6	6	31/2	0.5		1/8	1/8	6/8	4	1	1/8		1/8	1		2	50	D3	3	59
6	6	16	0.5		1/4	1/4	6/8	4	1	1/8		1/8	1		4	52	E3	3	60
6	6	16	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		7	85	C#6	6	53
6	6	33/2	1.5		3/8	3/8	6/8	4	1	3/8		1/4	3/2	1	3	45	A2	2	61
6	6	33/2	0.5		3/8	3/8	6/8	1	1	1/8		1/8	1		2	86	D6	6	54
6	6	35/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		9	87	D#6	6	55
7	7	18	0.5		0	0	6/8	4	1	1/8		1/8	1	-1	3	45	A2	2	70
7	7	18	1.5		0	0	6/8	3	1	3/8		1/4	3/2	-1	5	59	B3	3	68
7	7	18	1.5		0	0	6/8	2	1	3/8		1/4	3/2	-1	8	68	G#4	4	66
7	7	18	1.5		0	0	6/8	1	1	3/8		1/4	3/2		4	88	E6	6	62
7	7	37/2	0.5		1/8	1/8	6/8	4	1	1/8		1/8	1		2	50	D3	3	71
7	7	19	0.5		1/4	1/4	6/8	4	1	1/8		1/8	1		4	52	E3	3	72
7	7	39/2	0.5		3/8	3/8	6/8	4	1	1/8		1/8	1		3	45	A2	2	73
7	7	39/2	1.5		3/8	3/8	6/8	3	1	3/8		1/4	3/2	1	7	61	C#4	4	69
7	7	39/2	1.5		3/8	3/8	6/8	2	1	3/8		1/4	3/2	1	3	69	A4	4	67
7	7	39/2	0.5		3/8	3/8	6/8	1	1	1/8		1/8	1		7	85	C#6	6	63
7	7	20	0.5		1/2	1/2	6/8	4	1	1/8		1/8	1		7	49	C#3	3	74
7	7	20	0.5		1/2	1/2	6/8	1	1	1/8		1/8	1		3	81	A5	5	64
7	7	41/2	0.5		5/8	5/8	6/8	4	1	1/8		1/8	1		4	52	E3	3	75
7	7	41/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		5	83	B5	5	65
8	8	21	0.5		0	0	6/8	4	1	1/8		1/8	1		3	45	A2	2	86
8	8	21	1.5		0	0	6/8	3	1	3/8		1/4	3/2	-1	7	61	C#4	4	84
8	8	21	1.5		0	0	6/8	2	1	3/8		1/4	3/2	-1	3	69	A4	4	82
8	8	21	0.5		0	0	6/8	1	1	1/8		1/8	1		7	85	C#6	6	76
8	8	43/2	0.5		1/8	1/8	6/8	4	1	1/8		1/8	1		7	49	C#3	3	87
8	8	43/2	0.5		1/8	1/8	6/8	1	1	1/8		1/8	1		7	85	C#6	6	77
8	8	22	0.5		1/4	1/4	6/8	4	1	1/8		1/8	1		4	52	E3	3	88
8	8	22	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		2	86	D6	6	78
8	8	45/2	0.5		3/8	3/8	6/8	4	1	1/8		1/8	1		3	45	A2	2	89
8	8	45/2	1.5		3/8	3/8	6/8	3	1	3/8		1/4	3/2		7	61	C#4	4	85
8	8	45/2	1.5		3/8	3/8	6/8	2	1	3/8		1/4	3/2		1	67	G4	4	83
8	8	45/2	0.5		3/8	3/8	6/8	1	1	1/8		1/8	1		4	88	E6	6	79
8	8	23	0.5		1/2	1/2	6/8	4	1	1/8		1/8	1		4	52	E3	3	90
8	8	23	0.5		1/2	1/2	6/8	1	1	1/8		1/8	1		4	88	E6	6	80
8	8	47/2	0.5		5/8	5/8	6/8	4	1	1/8		1/8	1		1	55	G3	3	91
8	8	47/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		11	89	E#6	6	81
9	9	24	0.5		0	0	6/8	4	1	1/8		1/8	1		3	45	A2	2	97
9	9	24	3.0		0	0	6/8	3	1	3/4		1/2	3/2		2	62	D4	4	96
9	9	24	3.0		0	0	6/8	2	1	3/4		1/2	3/2		6	66	F#4	4	95
9	9	24	1.5		0	0	6/8	1	1	3/8		1/4	3/2		6	90	F#6	6	92
9	9	49/2	0.5		1/8	1/8	6/8	4	1	1/8		1/8	1		2	50	D3	3	98
9	9	25	0.5		1/4	1/4	6/8	4	1	1/8		1/8	1		6	54	F#3	3	99
9	9	51/2	1.5		3/8	3/8	6/8	4	1	3/8		1/4	3/2	1	3	45	A2	2	100
9	9	51/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		2	86	D6	6	93
9	9	53/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		7	85	C#6	6	94
10	10	27	0.5		0	0	6/8	4	1	1/8		1/8	1	-1	3	45	A2	2	107
10	10	27	3.0		0	0	6/8	3	1	3/4		1/2	3/2		5	59	B3	3	106
10	10	27	3.0		0	0	6/8	2	1	3/4		1/2	3/2		8	68	G#4	4	105
10	10	27	0.5		0	0	6/8	1	1	1/8		1/8	1		5	83	B5	5	101
10	10	55/2	0.5		1/8	1/8	6/8	4	1	1/8		1/8	1		2	50	D3	3	108
10	10	28	0.5		1/4	1/4	6/8	4	1	1/8		1/8	1		4	52	E3	3	109
10	10	28	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		7	85	C#6	6	102
10	10	57/2	0.5		3/8	3/8	6/8	4	1	1/8		1/8	1		3	45	A2	2	110
10	10	57/2	0.5		3/8	3/8	6/8	1	1	1/8		1/8	1		2	86	D6	6	103
10	10	29	0.5		1/2	1/2	6/8	4	1	1/8		1/8	1		5	47	B2	2	111
10	10	59/2	0.5		5/8	5/8	6/8	4	1	1/8		1/8	1		2	50	D3	3	112
10	10	59/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		4	88	E6	6	104
11	11	30	1.0		0	0	6/8	4	1	1/4		1/4	1		3	45	A2	2	122
11	11	30	1.0		0	0	6/8	3	1	1/4		1/4	1		7	61	C#4	4	121
11	11	30	1.0		0	0	6/8	2	1	1/4		1/4	1		3	69	A4	4	120
11	11	30	1.0		0	0	6/8	1	1	1/4		1/4	1		3	81	A5	5	113
11	11	63/2	0.25		3/8	3/8	6/8	1	1	1/16		1/16	1		3	69	A4	4	114
11	11	127/4	0.25		7/16	7/16	6/8	1	1	1/16		1/16	1		5	71	B4	4	115
11	11	32	0.25		1/2	1/2	6/8	1	1	1/16		1/16	1		7	73	C#5	5	116
11	11	129/4	0.25		9/16	9/16	6/8	1	1	1/16		1/16	1		2	74	D5	5	117
11	11	65/2	0.25		5/8	5/8	6/8	1	1	1/16		1/16	1		4	76	E5	5	118
11	11	131/4	0.25		11/16	11/16	6/8	1	1	1/16		1/16	1		7	73	C#5	5	119
12	12	33	1.0		0	0	6/8	1	1	1/4		1/4	1		2	74	D5	5	123
12	12	67/2	0.5		1/8	1/8	6/8	3	1	1/8		1/8	1		4	52	E3	3	132
12	12	67/2	0.5		1/8	1/8	6/8	4	1	1/8		1/8	1		4	52	E3	3	134
12	12	67/2	0.5		1/8	1/8	6/8	2	1	1/8		1/8	1		4	64	E4	4	130
12	12	34	0.5		1/4	1/4	6/8	3	1	1/8		1/8	1		4	52	E3	3	133
12	12	34	0.5		1/4	1/4	6/8	4	1	1/8		1/8	1		4	52	E3	3	135
12	12	34	0.5		1/4	1/4	6/8	2	1	1/8		1/8	1		4	64	E4	4	131
12	12	69/2	0.25		3/8	3/8	6/8	1	1	1/16		1/16	1		4	76	E5	5	124
12	12	139/4	0.25		7/16	7/16	6/8	1	1	1/16		1/16	1		6	78	F#5	5	125
12	12	35	0.25		1/2	1/2	6/8	1	1	1/16		1/16	1		8	80	G#5	5	126
12	12	141/4	0.25		9/16	9/16	6/8	1	1	1/16		1/16	1		3	81	A5	5	127
12	12	71/2	0.25		5/8	5/8	6/8	1	1	1/16		1/16	1		5	83	B5	5	128
12	12	143/4	0.25		11/16	11/16	6/8	1	1	1/16		1/16	1		8	80	G#5	5	129
13	13	36	1.0		0	0	6/8	1	1	1/4		1/4	1		3	81	A5	5	136
13	13	73/2	0.5		1/8	1/8	6/8	3	1	1/8		1/8	1		7	49	C#3	3	145
13	13	73/2	0.5		1/8	1/8	6/8	4	1	1/8		1/8	1		7	49	C#3	3	147
13	13	73/2	0.5		1/8	1/8	6/8	2	1	1/8		1/8	1		7	61	C#4	4	143
13	13	37	0.5		1/4	1/4	6/8	3	1	1/8		1/8	1		7	49	C#3	3	146
13	13	37	0.5		1/4	1/4	6/8	4	1	1/8		1/8	1		7	49	C#3	3	148
13	13	37	0.5		1/4	1/4	6/8	2	1	1/8		1/8	1		7	61	C#4	4	144
13	13	75/2	0.25		3/8	3/8	6/8	1	1	1/16		1/16	1		3	69	A4	4	137
13	13	151/4	0.25		7/16	7/16	6/8	1	1	1/16		1/16	1		5	71	B4	4	138
13	13	38	0.25		1/2	1/2	6/8	1	1	1/16		1/16	1		7	73	C#5	5	139
13	13	153/4	0.25		9/16	9/16	6/8	1	1	1/16		1/16	1		2	74	D5	5	140
13	13	77/2	0.25		5/8	5/8	6/8	1	1	1/16		1/16	1		4	76	E5	5	141
13	13	155/4	0.25		11/16	11/16	6/8	1	1	1/16		1/16	1		7	73	C#5	5	142
14	14	39	0.5		0	0	6/8	1	1	1/8		1/8	1		6	78	F#5	5	149
14	14	79/2	0.5		1/8	1/8	6/8	3	1	1/8		1/8	1		2	50	D3	3	159
14	14	79/2	0.5		1/8	1/8	6/8	4	1	1/8		1/8	1		2	50	D3	3	163
14	14	79/2	0.5		1/8	1/8	6/8	1	1	1/8		1/8	1		2	62	D4	4	150
14	14	79/2	0.5		1/8	1/8	6/8	2	1	1/8		1/8	1		2	62	D4	4	155
14	14	40	0.5		1/4	1/4	6/8	3	1	1/8		1/8	1		2	50	D3	3	160
14	14	40	0.5		1/4	1/4	6/8	4	1	1/8		1/8	1		2	50	D3	3	164
14	14	40	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		2	62	D4	4	151
14	14	40	0.5		1/4	1/4	6/8	2	1	1/8		1/8	1		2	62	D4	4	156
14	14	81/2	0.5		3/8	3/8	6/8	1	1	1/8		1/8	1		8	80	G#5	5	152
14	14	41	0.5		1/2	1/2	6/8	3	1	1/8		1/8	1		4	52	E3	3	161
14	14	41	0.5		1/2	1/2	6/8	4	1	1/8		1/8	1		4	52	E3	3	165
14	14	41	0.5		1/2	1/2	6/8	1	1	1/8		1/8	1		4	64	E4	4	153
14	14	41	0.5		1/2	1/2	6/8	2	1	1/8		1/8	1		4	64	E4	4	157
14	14	83/2	0.5		5/8	5/8	6/8	3	1	1/8		1/8	1		4	52	E3	3	162
14	14	83/2	0.5		5/8	5/8	6/8	4	1	1/8		1/8	1		4	52	E3	3	166
14	14	83/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		4	64	E4	4	154
14	14	83/2	0.5		5/8	5/8	6/8	2	1	1/8		1/8	1		4	64	E4	4	158
15	15	42	0.5		0	0	6/8	1	1	1/8		1/8	1		3	81	A5	5	167
15	15	85/2	0.5		1/8	1/8	6/8	4	1	1/8		1/8	1		3	45	A2	2	180
15	15	85/2	0.5		1/8	1/8	6/8	1	1	1/8		1/8	1		3	57	A3	3	168
15	15	85/2	0.5		1/8	1/8	6/8	2	1	1/8		1/8	1		3	57	A3	3	176
