mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	0.5		0	0	6/8	4	1	1/8		1/8	1		3	45	A2	2	9
1	1	0	0	1.0		0	0	6/8	1	1	1/4		1/4	1		4	64	E4	4	0
1	1	0	0	1.0		0	0	6/8	1	1	1/4		1/4	1		7	73	C#5	5	0
1	1	0	0	1.0		0	0	6/8	1	1	1/4		1/4	1		3	81	A5	5	0
1	1	1/2	1/2	0.5		1/8	1/8	6/8	4	1	1/8		1/8	1		7	49	C#3	3	10
1	1	1	1	0.5		1/4	1/4	6/8	4	1	1/8		1/8	1		4	52	E3	3	11
1	1	3/2	3/2	0.0		3/8	3/8	6/8	1	1	0	grace16	1/16	1		5	71	B4	4	1
1	1	3/2	3/2	0.0		3/8	3/8	6/8	1	1	0	grace16	1/16	1		3	69	A4	4	2
1	1	3/2	3/2	0.0		3/8	3/8	6/8	1	1	0	grace16	1/16	1		8	68	G#4	4	3
1	1	3/2	3/2	1.0		3/8	3/8	6/8	4	1	1/4		1/4	1		3	57	A3	3	12
1	1	3/2	3/2	1.0		3/8	3/8	6/8	3	1	1/4		1/4	1		7	61	C#4	4	8
1	1	3/2	3/2	1.0		3/8	3/8	6/8	2	1	1/4		1/4	1		4	64	E4	4	7
1	1	3/2	3/2	0.5		3/8	3/8	6/8	1	1	1/8		1/8	1		3	69	A4	4	4
1	1	2	2	0.5		1/2	1/2	6/8	1	1	1/8		1/8	1		5	71	B4	4	5
1	1	5/2	5/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		7	73	C#5	5	6
2	2	3	3	0.5		0	0	6/8	4	1	1/8		1/8	1		3	45	A2	2	21
2	2	7/2	7/2	0.5		1/8	1/8	6/8	4	1	1/8		1/8	1		7	49	C#3	3	22
2	2	4	4	0.5		1/4	1/4	6/8	4	1	1/8		1/8	1		4	52	E3	3	23
2	2	9/2	9/2	0.0		3/8	3/8	6/8	1	1	0	grace16	1/16	1		2	74	D5	5	13
2	2	9/2	9/2	0.0		3/8	3/8	6/8	1	1	0	grace16	1/16	1		7	73	C#5	5	14
2	2	9/2	9/2	0.0		3/8	3/8	6/8	1	1	0	grace16	1/16	1		5	71	B4	4	15
2	2	9/2	9/2	1.0		3/8	3/8	6/8	4	1	1/4		1/4	1		3	57	A3	3	24
