mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.75		0	1/2	3/4	1	1	3/16		1/8	3/2		1	55	G3	3	0
1	0	3/4	3/4	0.25		3/16	11/16	3/4	1	1	1/16		1/16	1		0	60	C4	4	1
2	1	1	1	1.0		0	0	3/4	4	1	1/4		1/4	1		0	36	C2	2	8
2	1	1	1	2.0		0	0	3/4	3	1	1/2		1/2	1		1	55	G3	3	6
2	1	1	1	2.0		0	0	3/4	2	1	1/2		1/2	1		0	60	C4	4	4
2	1	1	1	2.0		0	0	3/4	1	1	1/2		1/2	1		-3	63	Eb4	4	2
2	1	2	2	1.0		1/4	1/4	3/4	4	1	1/4		1/4	1		0	48	C3	3	9
2	1	3	3	1.0		1/2	1/2	3/4	4	1	1/4		1/4	1		-2	46	Bb2	2	10
2	1	3	3	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		-2	58	Bb3	3	7
2	1	3	3	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	5
2	1	3	3	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		-1	65	F4	4	3
3	2	4	4	1.0		0	0	3/4	4	1	1/4		1/4	1		-3	51	Eb3	3	17
3	2	4	4	2.0		0	0	3/4	3	1	1/2		1/2	1		-2	58	Bb3	3	15
3	2	4	4	2.0		0	0	3/4	2	1	1/2		1/2	1		-3	63	Eb4	4	13
3	2	4	4	2.0		0	0	3/4	1	1	1/2		1/2	1		1	67	G4	4	11
3	2	5	5	1.0		1/4	1/4	3/4	4	1	1/4		1/4	1		-3	39	Eb2	2	18
3	2	6	6	1.0		1/2	1/2	3/4	4	1	1/4		1/4	1		0	48	C3	3	19
3	2	6	6	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		-4	56	Ab3	3	16
3	2	6	6	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		-3	63	Eb4	4	14
3	2	6	6	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		-4	68	Ab4	4	12
4	3	7	7	1.0		0	0	3/4	4	1	1/4		1/4	1		1	43	G2	2	27
4	3	7	7	1.0		0	0	3/4	3	1	1/4		1/4	1		1	55	G3	3	24
4	3	7	7	2.0		0	0	3/4	2	1	1/2		1/2	1		-3	63	Eb4	4	22
4	3	7	7	2.0		0	0	3/4	1	1	1/2		1/2	1		-2	70	Bb4	4	20
4	3	8	8	1.0		1/4	1/4	3/4	4	1	1/4		1/4	1		1	55	G3	3	28
4	3	8	8	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		1	67	G4	4	25
4	3	9	9	1.0		1/2	1/2	3/4	4	1	1/4		1/4	1		0	60	C4	4	29
4	3	9	9	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1	1	-6	66	Gb4	4	23
4	3	9	9	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		3	69	A4	4	26
4	3	9	9	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1	1	-3	75	Eb5	5	21
5	4	10	10	1.0		0	0	3/4	4	1	1/4		1/4	1		3	57	A3	3	38
5	4	10	10	1.0		0	0	3/4	2	1	1/4		1/4	1	-1	-6	66	Gb4	4	34
5	4	10	10	1.0		0	0	3/4	3	1	1/4		1/4	1		0	72	C5	5	36
5	4	10	10	1.0		0	0	3/4	1	1	1/4		1/4	1	-1	-3	75	Eb5	5	30
5	4	11	11	1.0		1/4	1/4	3/4	4	1	1/4		1/4	1		-2	58	Bb3	3	39
5	4	11	11	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65	F4	4	35
5	4	11	11	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		-2	70	Bb4	4	37
5	4	11	11	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		2	74	D5	5	31
5	4	12	12	0.75		1/2	1/2	3/4	1	1	3/16		1/8	3/2		-1	65	F4	4	32
5	4	51/4	51/4	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		-4	68	Ab4	4	33
6	5	13	13	1.0		0	0	3/4	4	1	1/4		1/4	1		-1	41	F2	2	46
6	5	13	13	2.0		0	0	3/4	3	1	1/2		1/2	1		-4	56	Ab3	3	44
6	5	13	13	2.0		0	0	3/4	2	1	1/2		1/2	1		0	60	C4	4	42
6	5	13	13	2.0		0	0	3/4	1	1	1/2		1/2	1		0	72	C5	5	40
6	5	14	14	1.0		1/4	1/4	3/4	4	1	1/4		1/4	1		-1	53	F3	3	47
6	5	15	15	1.0		1/2	1/2	3/4	4	1	1/4		1/4	1		1	55	G3	3	48
6	5	15	15	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		-2	58	Bb3	3	45
6	5	15	15	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	64	E4	4	43
6	5	15	15	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		4	76	E5	5	41
7	6	16	16	1.0		0	0	3/4	4	1	1/4		1/4	1		-4	56	Ab3	3	56
7	6	16	16	1.0		0	0	3/4	3	1	1/4		1/4	1		0	60	C4	4	53
7	6	16	16	2.0		0	0	3/4	2	1	1/2		1/2	1		-1	65	F4	4	51
7	6	16	16	2.0		0	0	3/4	1	1	1/2		1/2	1		-1	77	F5	5	49
7	6	17	17	1.0		1/4	1/4	3/4	4	1	1/4		1/4	1		-4	44	Ab2	2	57
7	6	17	17	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		0	48	C3	3	54
7	6	18	18	1.0		1/2	1/2	3/4	4	1	1/4		1/4	1		-1	53	F3	3	58
7	6	18	18	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		2	62	D4	4	55
7	6	18	18	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1	1	0	72	C5	5	52
7	6	18	18	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1	1	-4	80	Ab5	5	50
8	7	19	19	1.0		0	0	3/4	4	1	1/4		1/4	1		1	43	G2	2	68
8	7	19	19	1.0		0	0	3/4	3	1	1/4		1/4	1		-3	63	Eb4	4	65
8	7	19	19	1.0		0	0	3/4	2	1	1/4		1/4	1	-1	0	72	C5	5	62
8	7	19	19	1.0		0	0	3/4	1	1	1/4		1/4	1	-1	-4	80	Ab5	5	59
8	7	20	20	1.0		1/4	1/4	3/4	4	1	1/4		1/4	1		1	55	G3	3	69
8	7	20	20	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		-3	63	Eb4	4	66
8	7	20	20	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		0	72	C5	5	63
8	7	20	20	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		1	79	G5	5	60
8	7	21	21	1.0		1/2	1/2	3/4	4	1	1/4		1/4	1		1	55	G3	3	70
8	7	21	21	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		2	62	D4	4	67
8	7	21	21	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65	F4	4	64
8	7	21	21	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		5	71	B4	4	61
9	8	22	22	1.0		0	0	3/4	4	1	1/4		1/4	1		0	48	C3	3	74
9	8	22	22	1.0		0	0	3/4	3	1	1/4		1/4	1		0	60	C4	4	73
9	8	22	22	1.0		0	0	3/4	2	1	1/4		1/4	1		-3	63	Eb4	4	72
9	8	22	22	1.0		0	0	3/4	1	1	1/4		1/4	1		0	72	C5	5	71
10	8	24	24	0.75		0	1/2	3/4	2	1	3/16		1/8	3/2		1	55	G3	3	75
10	8	99/4	99/4	0.25		3/16	11/16	3/4	2	1	1/16		1/16	1		0	60	C4	4	76
11	9	25	25	1.0		0	0	3/4	4	1	1/4		1/4	1		0	48	C3	3	81
11	9	25	25	2.0		0	0	3/4	3	1	1/2		1/2	1		0	60	C4	4	79
11	9	25	25	2.0		0	0	3/4	2	1	1/2		1/2	1		4	64	E4	4	77
11	9	26	26	1.0		1/4	1/4	3/4	4	1	1/4		1/4	1		0	60	C4	4	82
11	9	27	27	1.0		1/2	1/2	3/4	4	1	1/4		1/4	1		0	60	C4	4	83
11	9	27	27	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		2	62	D4	4	80
11	9	27	27	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65	F4	4	78
12	10	28	28	1.0		0	0	3/4	4	1	1/4		1/4	1		0	60	C4	4	90
12	10	28	28	1.0		0	0	3/4	3	1	1/4		1/4	1		9	63	D#4	4	87
12	10	28	28	1.0		0	0	3/4	2	1	1/4		1/4	1		6	66	F#4	4	84
12	10	29	29	1.0		1/4	1/4	3/4	4	1	1/4		1/4	1		0	60	C4	4	91
12	10	29	29	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		4	64	E4	4	88
12	10	29	29	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		1	67	G4	4	85
12	10	30	30	1.0		1/2	1/2	3/4	4	1	1/4		1/4	1		0	60	C4	4	92
12	10	30	30	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		-1	65	F4	4	89
12	10	30	30	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		-4	68	Ab4	4	86
13	11	31	31	1.0		0	0	3/4	4	1	1/4		1/4	1		0	60	C4	4	99
13	11	31	31	1.0		0	0	3/4	3	1	1/4		1/4	1		6	66	F#4	4	96
13	11	31	31	1.0		0	0	3/4	2	1	1/4		1/4	1		3	69	A4	4	93
13	11	32	32	1.0		1/4	1/4	3/4	4	1	1/4		1/4	1		0	60	C4	4	100
13	11	32	32	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		1	67	G4	4	97
13	11	32	32	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		-2	70	Bb4	4	94
13	11	33	33	1.0		1/2	1/2	3/4	4	1	1/4		1/4	1		0	60	C4	4	101
13	11	33	33	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		-4	68	Ab4	4	98
13	11	33	33	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		0	72	C5	5	95
14	12	34	34	1.0		0	0	3/4	4	1	1/4		1/4	1		0	60	C4	4	109
14	12	34	34	2.0		0	0	3/4	3	1	1/2		1/2	1		-2	70	Bb4	4	106
14	12	34	34	2.0		0	0	3/4	2	1	1/2		1/2	1		-5	73	Db5	5	103
14	12	34	34	3.0		0	0	3/4	1	1	3/4		1/2	3/2		4	76	E5	5	102
14	12	35	35	1.0		1/4	1/4	3/4	4	1	1/4		1/4	1		0	60	C4	4	110
14	12	36	36	1.0		1/2	1/2	3/4	4	1	1/4		1/4	1		0	60	C4	4	111
14	12	36	36	0.5		1/2	1/2	3/4	3	1	1/8		1/8	1		-4	68	Ab4	4	107
14	12	36	36	0.5		1/2	1/2	3/4	2	1	1/8		1/8	1		0	72	C5	5	104
14	12	73/2	73/2	0.5		5/8	5/8	3/4	3	1	1/8		1/8	1		1	67	G4	4	108
