mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	3.0	0	0	6/8	3	1	3/4	1/2	3/2	1	-1	53	F3	3	1
1	1	3/2	3/2	1.5	3/8	3/8	6/8	2	1	3/8	1/4	3/2	1	-4	56	Ab3	3	0
2	2	3	3	1.5	0	0	6/8	3	1	3/8	1/4	3/2	0	-1	53	F3	3	6
2	2	3	3	1.5	0	0	6/8	2	1	3/8	1/4	3/2	0	-4	56	Ab3	3	4
2	2	3	3	1.5	0	0	6/8	1	1	3/8	1/4	3/2	1	-5	61	Db4	4	2
2	2	9/2	9/2	1.5	3/8	3/8	6/8	4	1	3/8	1/4	3/2		-5	37	Db2	2	8
2	2	9/2	9/2	1.5	3/8	3/8	6/8	4	1	3/8	1/4	3/2		-5	49	Db3	3	8
2	2	9/2	9/2	1.5	3/8	3/8	6/8	3	1	3/8	1/4	3/2	-1	-1	53	F3	3	7
2	2	9/2	9/2	1.5	3/8	3/8	6/8	2	1	3/8	1/4	3/2	-1	-4	56	Ab3	3	5
2	2	9/2	9/2	1.5	3/8	3/8	6/8	1	1	3/8	1/4	3/2	-1	-5	61	Db4	4	3
2	2	9/2	9/2	1.5	3/8	3/8	6/8	1	1	3/8	1/4	3/2		-1	65	F4	4	3
3	3	6	6	1.5	0	0	6/8	4	1	3/8	1/4	3/2		-5	37	Db2	2	18
3	3	6	6	3.0	0	0	6/8	4	2	3/4	1/2	3/2		-4	44	Ab2	2	20
3	3	6	6	1.5	0	0	6/8	3	1	3/8	1/4	3/2		-1	53	F3	3	16
3	3	6	6	3.0	0	0	6/8	2	1	3/4	1/2	3/2	1	-4	56	Ab3	3	15
3	3	6	6	0.5	0	0	6/8	1	1	1/8	1/8	1		-5	61	Db4	4	9
3	3	13/2	13/2	0.5	1/8	1/8	6/8	1	1	1/8	1/8	1		0	60	C4	4	10
3	3	7	7	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		-2	58	Bb3	3	11
3	3	15/2	15/2	1.5	3/8	3/8	6/8	4	1	3/8	1/4	3/2		-3	39	Eb2	2	19
3	3	15/2	15/2	1.5	3/8	3/8	6/8	3	1	3/8	1/4	3/2		-6	54	Gb3	3	17
3	3	15/2	15/2	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		-4	56	Ab3	3	12
3	3	8	8	0.5	1/2	1/2	6/8	1	1	1/8	1/8	1		-2	58	Bb3	3	13
3	3	17/2	17/2	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		0	60	C4	4	14
4	4	9	9	1.5	0	0	6/8	4	1	3/8	1/4	3/2		-5	37	Db2	2	28
4	4	9	9	3.0	0	0	6/8	4	2	3/4	1/2	3/2		-4	44	Ab2	2	30
4	4	9	9	1.5	0	0	6/8	3	1	3/8	1/4	3/2		-1	53	F3	3	26
4	4	9	9	3.0	0	0	6/8	2	1	3/4	1/2	3/2	-1	-4	56	Ab3	3	25
4	4	9	9	0.5	0	0	6/8	1	1	1/8	1/8	1		-5	61	Db4	4	21
4	4	19/2	19/2	0.5	1/8	1/8	6/8	1	1	1/8	1/8	1		-3	63	Eb4	4	22
4	4	10	10	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		-1	65	F4	4	23
4	4	21/2	21/2	1.5	3/8	3/8	6/8	4	1	3/8	1/4	3/2		0	36	C2	2	29
4	4	21/2	21/2	1.5	3/8	3/8	6/8	3	1	3/8	1/4	3/2		-6	54	Gb3	3	27
4	4	21/2	21/2	1.5	3/8	3/8	6/8	1	1	3/8	1/4	3/2		-3	63	Eb4	4	24
5	5	12	12	1.5	0	0	6/8	4	1	3/8	1/4	3/2		-5	37	Db2	2	40
5	5	12	12	3.0	0	0	6/8	4	2	3/4	1/2	3/2		-4	44	Ab2	2	42
5	5	12	12	1.5	0	0	6/8	3	1	3/8	1/4	3/2		-1	53	F3	3	38
5	5	12	12	3.0	0	0	6/8	2	1	3/4	1/2	3/2	1	-4	56	Ab3	3	37
5	5	12	12	0.5	0	0	6/8	1	1	1/8	1/8	1		-5	61	Db4	4	31
5	5	25/2	25/2	0.5	1/8	1/8	6/8	1	1	1/8	1/8	1		0	60	C4	4	32
5	5	13	13	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		-2	58	Bb3	3	33
5	5	27/2	27/2	1.5	3/8	3/8	6/8	4	1	3/8	1/4	3/2		-3	39	Eb2	2	41
5	5	27/2	27/2	1.5	3/8	3/8	6/8	3	1	3/8	1/4	3/2		-6	54	Gb3	3	39
5	5	27/2	27/2	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		-4	56	Ab3	3	34
