mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0	0	0	2/4	3	1	1/4		1/4	1		-2	58	Bb3	3	6
1	1	0	0	1.0	0	0	2/4	2	1	1/4		1/4	1		-1	65	F4	4	3
1	1	0	0	1.0	0	0	2/4	1	1	1/4		1/4	1		2	74	D5	5	0
1	1	1	1	0.5	1/4	1/4	2/4	3	1	1/8		1/8	1		-2	58	Bb3	3	7
1	1	1	1	0.5	1/4	1/4	2/4	2	1	1/8		1/8	1		-1	65	F4	4	4
1	1	1	1	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		2	74	D5	5	1
1	1	3/2	3/2	0.5	3/8	3/8	2/4	3	1	1/8		1/8	1		-2	58	Bb3	3	8
1	1	3/2	3/2	0.5	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	65	F4	4	5
1	1	3/2	3/2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	2
2	2	2	2	1.0	0	0	2/4	3	1	1/4		1/4	1		-2	58	Bb3	3	15
2	2	2	2	1.0	0	0	2/4	2	1	1/4		1/4	1		-1	65	F4	4	12
2	2	2	2	1.0	0	0	2/4	1	1	1/4		1/4	1		2	74	D5	5	9
2	2	3	3	0.875	1/4	1/4	2/4	2	1	7/32		1/8	7/4		2	62	D4	4	13
2	2	3	3	0.875	1/4	1/4	2/4	1	1	7/32		1/8	7/4		-2	70	Bb4	4	10
2	2	31/8	31/8	0.125	15/32	15/32	2/4	2	1	1/32		1/32	1		-1	65	F4	4	14
2	2	31/8	31/8	0.125	15/32	15/32	2/4	1	1	1/32		1/32	1		0	72	C5	5	11
3	3	4	4	1.0	0	0	2/4	3	1	1/4		1/4	1		-2	58	Bb3	3	24
3	3	4	4	0.875	0	0	2/4	2	1	7/32		1/8	7/4		-2	70	Bb4	4	20
3	3	4	4	0.875	0	0	2/4	1	1	7/32		1/8	7/4		2	74	D5	5	16
3	3	39/8	39/8	0.125	7/32	7/32	2/4	2	1	1/32		1/32	1		0	72	C5	5	21
3	3	39/8	39/8	0.125	7/32	7/32	2/4	1	1	1/32		1/32	1		-3	75	Eb5	5	17
3	3	5	5	0.5	1/4	1/4	2/4	3	1	1/8		1/8	1		-2	70	Bb4	4	25
3	3	5	5	0.5	1/4	1/4	2/4	2	1	1/8		1/8	1		2	74	D5	5	22
3	3	5	5	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		-1	77	F5	5	18
3	3	11/2	11/2	0.5	3/8	3/8	2/4	3	1	1/8		1/8	1		-2	70	Bb4	4	26
3	3	11/2	11/2	0.5	3/8	3/8	2/4	2	1	1/8		1/8	1		2	74	D5	5	23
3	3	11/2	11/2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		-1	77	F5	5	19
4	4	6	6	0.0	0	0	2/4	1	1	0	grace16	1/16	1		4	76	E5	5	27
4	4	6	6	0.0	0	0	2/4	1	1	0	grace16	1/16	1		-1	77	F5	5	28
4	4	6	6	0.0	0	0	2/4	1	1	0	grace16	1/16	1		1	79	G5	5	29
4	4	6	6	0.0	0	0	2/4	2	1	0	grace16	1/16	1		7	73	C#5	5	31
4	4	6	6	0.0	0	0	2/4	2	1	0	grace16	1/16	1		2	74	D5	5	32
4	4	6	6	0.0	0	0	2/4	2	1	0	grace16	1/16	1		-3	75	Eb5	5	33
4	4	6	6	2.0	0	0	2/4	3	1	1/2		1/2	1		-2	70	Bb4	4	35
4	4	6	6	2.0	0	0	2/4	2	1	1/2		1/2	1		2	74	D5	5	34
