mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	1.0		0	1/4	2/4	4	1	1/4		1/4	1	1	-3	51	Eb3	3	4
1	1	0	1.0		0	1/4	2/4	3	1	1/4		1/4	1	1	1	55	G3	3	3
1	1	0	1.0		0	1/4	2/4	2	1	1/4		1/4	1	1	-2	58	Bb3	3	2
1	1	0	1.0		0	1/4	2/4	2	1	1/4		1/4	1	1	-3	63	Eb4	4	2
1	1	0	0.75		0	1/4	2/4	1	1	3/16		1/8	3/2		-2	70	Bb4	4	0
1	1	3/4	0.25		3/16	7/16	2/4	1	1	1/16		1/16	1		-4	68	Ab4	4	1
2	2	1	0.5		0	0	2/4	4	1	1/8		1/8	1	-1	-3	51	Eb3	3	12
2	2	1	0.5		0	0	2/4	3	1	1/8		1/8	1	-1	1	55	G3	3	10
2	2	1	0.5		0	0	2/4	2	1	1/8		1/8	1	-1	-2	58	Bb3	3	8
2	2	1	0.5		0	0	2/4	2	1	1/8		1/8	1	-1	-3	63	Eb4	4	8
2	2	1	0.5		0	0	2/4	1	1	1/8		1/8	1		1	67	G4	4	5
2	2	2	1.0		1/4	1/4	2/4	4	1	1/4		1/4	1	1	-4	44	Ab2	2	13
2	2	2	1.0		1/4	1/4	2/4	3	1	1/4		1/4	1	1	-4	56	Ab3	3	11
2	2	2	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1	1	0	60	C4	4	9
2	2	2	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1	1	-3	63	Eb4	4	9
2	2	2	0.75		1/4	1/4	2/4	1	1	3/16		1/8	3/2		-3	75	Eb5	5	6
2	2	11/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		2	74	D5	5	7
3	3	3	0.5		0	0	2/4	4	1	1/8		1/8	1	-1	-4	44	Ab2	2	21
3	3	3	0.5		0	0	2/4	3	1	1/8		1/8	1	-1	-4	56	Ab3	3	19
3	3	3	0.5		0	0	2/4	2	1	1/8		1/8	1	-1	0	60	C4	4	17
3	3	3	0.5		0	0	2/4	2	1	1/8		1/8	1	-1	-3	63	Eb4	4	17
3	3	3	0.5		0	0	2/4	1	1	1/8		1/8	1		0	72	C5	5	14
3	3	4	1.0		1/4	1/4	2/4	4	1	1/4		1/4	1	1	-1	53	F3	3	22
3	3	4	1.0		1/4	1/4	2/4	3	1	1/4		1/4	1	1	0	60	C4	4	20
3	3	4	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1	1	-4	68	Ab4	4	18
3	3	4	0.75		1/4	1/4	2/4	1	1	3/16		1/8	3/2		0	72	C5	5	15
3	3	19/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		-2	70	Bb4	4	16
4	4	5	0.5		0	0	2/4	4	1	1/8		1/8	1	-1	-1	53	F3	3	30
4	4	5	0.5		0	0	2/4	3	1	1/8		1/8	1	-1	0	60	C4	4	28
4	4	5	0.5		0	0	2/4	1	1	1/8		1/8	1		-4	68	Ab4	4	23
4	4	5	0.5		0	0	2/4	2	1	1/8		1/8	1	-1	-4	68	Ab4	4	26
