mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
4	3	19/2	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		0	72	C5	5	39
4	3	10	0.5		5/8	5/8	3/4	3	1	1/8	1/8	1		6	66	F#4	4	51
4	3	10	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		3	69	A4	4	45
5	4	21/2	1.0		0	0	3/4	4	1	1/4	1/4	1		1	43	G2	2	71
5	4	21/2	0.5		0	0	3/4	3	1	1/8	1/8	1		1	67	G4	4	65
5	4	21/2	0.5		0	0	3/4	2	1	1/8	1/8	1		5	71	B4	4	59
5	4	21/2	1.0		0	0	3/4	1	1	1/4	1/4	1		5	71	B4	4	55
5	4	11	0.5		1/8	1/8	3/4	3	1	1/8	1/8	1		3	69	A4	4	66
5	4	11	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		0	72	C5	5	60
5	4	23/2	0.5		1/4	1/4	3/4	3	1	1/8	1/8	1		5	71	B4	4	67
5	4	23/2	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		2	74	D5	5	61
5	4	12	0.5		3/8	3/8	3/4	3	1	1/8	1/8	1		5	71	B4	4	68
5	4	12	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		2	74	D5	5	62
5	4	12	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		1	79	G5	5	56
5	4	25/2	0.5		1/2	1/2	3/4	3	1	1/8	1/8	1		5	71	B4	4	69
5	4	25/2	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		2	74	D5	5	63
5	4	25/2	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		1	79	G5	5	57
5	4	13	0.5		5/8	5/8	3/4	3	1	1/8	1/8	1		5	71	B4	4	70
5	4	13	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		0	72	C5	5	64
5	4	13	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		1	79	G5	5	58
6	5	27/2	0.5		0	0	3/4	3	1	1/8	1/8	1		0	72	C5	5	84
6	5	27/2	0.5		0	0	3/4	2	1	1/8	1/8	1		-3	75	Eb5	5	78
6	5	27/2	0.5		0	0	3/4	1	1	1/8	1/8	1		-4	80	Ab5	5	72
6	5	14	0.5		1/8	1/8	3/4	3	1	1/8	1/8	1		-2	70	Bb4	4	85
6	5	14	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		2	74	D5	5	79
6	5	14	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		1	79	G5	5	73
6	5	29/2	0.5		1/4	1/4	3/4	3	1	1/8	1/8	1		3	69	A4	4	86
6	5	29/2	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		0	72	C5	5	80
6	5	29/2	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		6	78	F#5	5	74
6	5	15	0.5		3/8	3/8	3/4	3	1	1/8	1/8	1		5	71	B4	4	87
6	5	15	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		2	74	D5	5	81
6	5	15	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		1	79	G5	5	75
6	5	31/2	0.5		1/2	1/2	3/4	3	1	1/8	1/8	1		1	67	G4	4	88
6	5	31/2	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		5	71	B4	4	82
6	5	31/2	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		2	74	D5	5	76
6	5	16	0.5		5/8	5/8	3/4	3	1	1/8	1/8	1		1	67	G4	4	89
6	5	16	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		5	71	B4	4	83
6	5	16	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	77
7	6	33/2	0.5		0	0	3/4	3	1	1/8	1/8	1		1	67	G4	4	102
7	6	33/2	0.5		0	0	3/4	2	1	1/8	1/8	1		0	72	C5	5	96
7	6	33/2	0.5		0	0	3/4	1	1	1/8	1/8	1		-3	75	Eb5	5	90
7	6	17	0.5		1/8	1/8	3/4	3	1	1/8	1/8	1		2	62	D4	4	103
7	6	17	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		1	67	G4	4	97
7	6	17	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		5	71	B4	4	91
7	6	35/2	0.5		1/4	1/4	3/4	3	1	1/8	1/8	1		-3	63	Eb4	4	104
7	6	35/2	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		1	67	G4	4	98
7	6	35/2	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		0	72	C5	5	92
7	6	18	0.5		3/8	3/8	3/4	3	1	1/8	1/8	1		5	59	B3	3	105
7	6	18	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		2	62	D4	4	99
7	6	18	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		1	67	G4	4	93
7	6	37/2	0.5		1/2	1/2	3/4	3	1	1/8	1/8	1		0	60	C4	4	106
7	6	37/2	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-3	63	Eb4	4	100
7	6	37/2	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		-4	68	Ab4	4	94
7	6	19	0.5		5/8	5/8	3/4	3	1	1/8	1/8	1		0	60	C4	4	107
7	6	19	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		-3	63	Eb4	4	101
7	6	19	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		-4	68	Ab4	4	95
8	7	39/2	0.5		0	0	3/4	4	1	1/8	1/8	1		1	43	G2	2	111
8	7	39/2	1.0		0	0	3/4	3	1	1/4	1/4	1		5	59	B3	3	110
8	7	39/2	1.0		0	0	3/4	2	1	1/4	1/4	1		2	62	D4	4	109
8	7	39/2	1.0		0	0	3/4	1	1	1/4	1/4	1		1	67	G4	4	108
8	7	20	0.5		1/8	1/8	3/4	4	1	1/8	1/8	1		-4	44	Ab2	2	112
8	7	41/2	0.5		1/4	1/4	3/4	4	1	1/8	1/8	1		-4	44	Ab2	2	113
8	7	21	0.5		3/8	3/8	3/4	4	1	1/8	1/8	1		-4	44	Ab2	2	114
8	7	43/2	0.5		1/2	1/2	3/4	4	1	1/8	1/8	1		-4	44	Ab2	2	115
8	7	22	0.5		5/8	5/8	3/4	4	1	1/8	1/8	1		-4	44	Ab2	2	116
9	8	45/2	1.0		0	0	3/4	4	1	1/4	1/4	1		1	43	G2	2	117
10	8	24	0.5		0	3/8	3/4	4	1	1/8	1/8	1		-4	44	Ab2	2	127
10	8	24	0.5		0	3/8	3/4	1	1	1/8	1/8	1		-4	56	Ab3	3	118
10	8	24	0.5		0	3/8	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	121
10	8	24	0.5		0	3/8	3/4	3	1	1/8	1/8	1		-4	56	Ab3	3	124
10	8	49/2	0.5		1/8	1/2	3/4	4	1	1/8	1/8	1		-4	44	Ab2	2	128
10	8	49/2	0.5		1/8	1/2	3/4	1	1	1/8	1/8	1		-4	56	Ab3	3	119
10	8	49/2	0.5		1/8	1/2	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	122
10	8	49/2	0.5		1/8	1/2	3/4	3	1	1/8	1/8	1		-4	56	Ab3	3	125
10	8	25	0.5		1/4	5/8	3/4	4	1	1/8	1/8	1		-4	44	Ab2	2	129
10	8	25	0.5		1/4	5/8	3/4	1	1	1/8	1/8	1		-4	56	Ab3	3	120
10	8	25	0.5		1/4	5/8	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	123
10	8	25	0.5		1/4	5/8	3/4	3	1	1/8	1/8	1		-4	56	Ab3	3	126
11	9	51/2	1.5		0	0	3/4	4	1	3/8	1/4	3/2		1	43	G2	2	142
11	9	51/2	1.5		0	0	3/4	1	1	3/8	1/4	3/2		1	55	G3	3	130
11	9	51/2	1.5		0	0	3/4	2	1	3/8	1/4	3/2		1	55	G3	3	134
11	9	51/2	1.5		0	0	3/4	3	1	3/8	1/4	3/2		1	55	G3	3	138
11	9	27	0.5		3/8	3/8	3/4	4	1	1/8	1/8	1		-4	44	Ab2	2	143
11	9	27	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		-4	56	Ab3	3	131
11	9	27	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	135
11	9	27	0.5		3/8	3/8	3/4	3	1	1/8	1/8	1		-4	56	Ab3	3	139
11	9	55/2	0.5		1/2	1/2	3/4	4	1	1/8	1/8	1		-4	44	Ab2	2	144
11	9	55/2	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		-4	56	Ab3	3	132
11	9	55/2	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	136
11	9	55/2	0.5		1/2	1/2	3/4	3	1	1/8	1/8	1		-4	56	Ab3	3	140
11	9	28	0.5		5/8	5/8	3/4	4	1	1/8	1/8	1		-4	44	Ab2	2	145
11	9	28	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		-4	56	Ab3	3	133
11	9	28	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	137
11	9	28	0.5		5/8	5/8	3/4	3	1	1/8	1/8	1		-4	56	Ab3	3	141
12	10	57/2	1.5		0	0	3/4	4	1	3/8	1/4	3/2		1	43	G2	2	158
12	10	57/2	1.5		0	0	3/4	1	1	3/8	1/4	3/2		1	55	G3	3	146
12	10	57/2	1.5		0	0	3/4	2	1	3/8	1/4	3/2		1	55	G3	3	150
12	10	57/2	1.5		0	0	3/4	3	1	3/8	1/4	3/2		1	55	G3	3	154
12	10	30	0.5		3/8	3/8	3/4	4	1	1/8	1/8	1		-4	44	Ab2	2	159
12	10	30	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		-4	56	Ab3	3	147
12	10	30	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	151
12	10	30	0.5		3/8	3/8	3/4	3	1	1/8	1/8	1		-4	56	Ab3	3	155
12	10	61/2	0.5		1/2	1/2	3/4	4	1	1/8	1/8	1		-4	44	Ab2	2	160
12	10	61/2	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		-4	56	Ab3	3	148
12	10	61/2	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	152
12	10	61/2	0.5		1/2	1/2	3/4	3	1	1/8	1/8	1		-4	56	Ab3	3	156
12	10	31	0.5		5/8	5/8	3/4	4	1	1/8	1/8	1		-4	44	Ab2	2	161
12	10	31	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		-4	56	Ab3	3	149
12	10	31	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	153
12	10	31	0.5		5/8	5/8	3/4	3	1	1/8	1/8	1		-4	56	Ab3	3	157
13	11	63/2	1.5		0	0	3/4	4	1	3/8	1/4	3/2		1	43	G2	2	174
13	11	63/2	1.5		0	0	3/4	1	1	3/8	1/4	3/2		1	55	G3	3	162
13	11	63/2	1.5		0	0	3/4	2	1	3/8	1/4	3/2		1	55	G3	3	166
13	11	63/2	1.5		0	0	3/4	3	1	3/8	1/4	3/2		1	55	G3	3	170
13	11	33	0.5		3/8	3/8	3/4	4	1	1/8	1/8	1		-4	44	Ab2	2	175
13	11	33	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		-4	56	Ab3	3	163
13	11	33	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	167
13	11	33	0.5		3/8	3/8	3/4	3	1	1/8	1/8	1		-4	56	Ab3	3	171
13	11	67/2	0.5		1/2	1/2	3/4	4	1	1/8	1/8	1		-4	44	Ab2	2	176
13	11	67/2	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		-4	56	Ab3	3	164
13	11	67/2	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	168
13	11	67/2	0.5		1/2	1/2	3/4	3	1	1/8	1/8	1		-4	56	Ab3	3	172
13	11	34	0.5		5/8	5/8	3/4	4	1	1/8	1/8	1		-4	44	Ab2	2	177
13	11	34	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		-4	56	Ab3	3	165
13	11	34	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	169
13	11	34	0.5		5/8	5/8	3/4	3	1	1/8	1/8	1		-4	56	Ab3	3	173
14	12	69/2	1.5		0	0	3/4	4	1	3/8	1/4	3/2		1	43	G2	2	190
14	12	69/2	1.5		0	0	3/4	1	1	3/8	1/4	3/2		1	55	G3	3	178
14	12	69/2	1.5		0	0	3/4	2	1	3/8	1/4	3/2		1	55	G3	3	182
14	12	69/2	1.5		0	0	3/4	3	1	3/8	1/4	3/2		1	55	G3	3	186
14	12	36	0.5		3/8	3/8	3/4	4	1	1/8	1/8	1		-5	37	Db2	2	191
14	12	36	0.5		3/8	3/8	3/4	3	1	1/8	1/8	1		-5	49	Db3	3	187
14	12	36	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		-5	61	Db4	4	179
14	12	36	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		-5	61	Db4	4	183
14	12	73/2	0.5		1/2	1/2	3/4	4	1	1/8	1/8	1		-5	37	Db2	2	192
14	12	73/2	0.5		1/2	1/2	3/4	3	1	1/8	1/8	1		-5	49	Db3	3	188
14	12	73/2	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		-5	61	Db4	4	180
14	12	73/2	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-5	61	Db4	4	184
14	12	37	0.5		5/8	5/8	3/4	4	1	1/8	1/8	1		-5	37	Db2	2	193
14	12	37	0.5		5/8	5/8	3/4	3	1	1/8	1/8	1		-5	49	Db3	3	189
14	12	37	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		-5	61	Db4	4	181
14	12	37	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		-5	61	Db4	4	185
15	13	75/2	1.5		0	0	3/4	4	1	3/8	1/4	3/2		0	36	C2	2	206
15	13	75/2	1.5		0	0	3/4	3	1	3/8	1/4	3/2		0	48	C3	3	202
15	13	75/2	1.5		0	0	3/4	1	1	3/8	1/4	3/2		0	60	C4	4	194
15	13	75/2	1.5		0	0	3/4	2	1	3/8	1/4	3/2		0	60	C4	4	198
15	13	39	0.5		3/8	3/8	3/4	4	1	1/8	1/8	1		-5	37	Db2	2	207
15	13	39	0.5		3/8	3/8	3/4	3	1	1/8	1/8	1		-5	49	Db3	3	203
15	13	39	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		-5	61	Db4	4	195
15	13	39	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		-5	61	Db4	4	199
15	13	79/2	0.5		1/2	1/2	3/4	4	1	1/8	1/8	1		-5	37	Db2	2	208
15	13	79/2	0.5		1/2	1/2	3/4	3	1	1/8	1/8	1		-5	49	Db3	3	204
15	13	79/2	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		-5	61	Db4	4	196
15	13	79/2	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-5	61	Db4	4	200
15	13	40	0.5		5/8	5/8	3/4	4	1	1/8	1/8	1		-5	37	Db2	2	209
15	13	40	0.5		5/8	5/8	3/4	3	1	1/8	1/8	1		-5	49	Db3	3	205
15	13	40	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		-5	61	Db4	4	197
15	13	40	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		-5	61	Db4	4	201
16	14	81/2	1.5		0	0	3/4	4	1	3/8	1/4	3/2		0	36	C2	2	222
16	14	81/2	1.5		0	0	3/4	3	1	3/8	1/4	3/2		0	48	C3	3	218
16	14	81/2	1.5		0	0	3/4	1	1	3/8	1/4	3/2		0	60	C4	4	210
16	14	81/2	1.5		0	0	3/4	2	1	3/8	1/4	3/2		0	60	C4	4	214
16	14	42	0.5		3/8	3/8	3/4	4	1	1/8	1/8	1		-5	37	Db2	2	223
16	14	42	0.5		3/8	3/8	3/4	3	1	1/8	1/8	1		-5	49	Db3	3	219
16	14	42	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		-5	61	Db4	4	211
16	14	42	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		-5	61	Db4	4	215
16	14	85/2	0.5		1/2	1/2	3/4	4	1	1/8	1/8	1		-5	37	Db2	2	224
16	14	85/2	0.5		1/2	1/2	3/4	3	1	1/8	1/8	1		-5	49	Db3	3	220
16	14	85/2	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		-5	61	Db4	4	212
16	14	85/2	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-5	61	Db4	4	216
16	14	43	0.5		5/8	5/8	3/4	4	1	1/8	1/8	1		-5	37	Db2	2	225
16	14	43	0.5		5/8	5/8	3/4	3	1	1/8	1/8	1		-5	49	Db3	3	221
16	14	43	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		-5	61	Db4	4	213
16	14	43	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		-5	61	Db4	4	217
17	15	87/2	1.5		0	0	3/4	4	1	3/8	1/4	3/2		0	36	C2	2	238
17	15	87/2	1.5		0	0	3/4	3	1	3/8	1/4	3/2		0	48	C3	3	234
17	15	87/2	1.5		0	0	3/4	1	1	3/8	1/4	3/2		0	60	C4	4	226
17	15	87/2	1.5		0	0	3/4	2	1	3/8	1/4	3/2		0	60	C4	4	230
17	15	45	0.5		3/8	3/8	3/4	4	1	1/8	1/8	1		-5	37	Db2	2	239
17	15	45	0.5		3/8	3/8	3/4	3	1	1/8	1/8	1		-5	49	Db3	3	235
17	15	45	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		-5	61	Db4	4	227
17	15	45	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		-5	61	Db4	4	231
17	15	91/2	0.5		1/2	1/2	3/4	4	1	1/8	1/8	1		-5	37	Db2	2	240
17	15	91/2	0.5		1/2	1/2	3/4	3	1	1/8	1/8	1		-5	49	Db3	3	236
17	15	91/2	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		-5	61	Db4	4	228
17	15	91/2	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-5	61	Db4	4	232
17	15	46	0.5		5/8	5/8	3/4	4	1	1/8	1/8	1		-5	37	Db2	2	241
17	15	46	0.5		5/8	5/8	3/4	3	1	1/8	1/8	1		-5	49	Db3	3	237
17	15	46	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		-5	61	Db4	4	229
17	15	46	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		-5	61	Db4	4	233
18	16	93/2	1.5		0	0	3/4	4	1	3/8	1/4	3/2		0	36	C2	2	254
18	16	93/2	1.5		0	0	3/4	3	1	3/8	1/4	3/2		0	48	C3	3	250
18	16	93/2	1.5		0	0	3/4	1	1	3/8	1/4	3/2		0	60	C4	4	242
18	16	93/2	1.5		0	0	3/4	2	1	3/8	1/4	3/2		0	60	C4	4	246
18	16	48	0.5		3/8	3/8	3/4	4	1	1/8	1/8	1		0	48	C3	3	255
18	16	48	0.5		3/8	3/8	3/4	3	1	1/8	1/8	1		-3	51	Eb3	3	251
18	16	48	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	247
18	16	48	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		-4	68	Ab4	4	243
18	16	97/2	0.5		1/2	1/2	3/4	4	1	1/8	1/8	1		0	48	C3	3	256
18	16	97/2	0.5		1/2	1/2	3/4	3	1	1/8	1/8	1		-3	51	Eb3	3	252
18	16	97/2	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	248
18	16	97/2	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		-4	68	Ab4	4	244
18	16	49	0.5		5/8	5/8	3/4	4	1	1/8	1/8	1		0	48	C3	3	257
18	16	49	0.5		5/8	5/8	3/4	3	1	1/8	1/8	1		-3	51	Eb3	3	253
18	16	49	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	249
18	16	49	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		-4	68	Ab4	4	245
19	17	99/2	1.0		0	0	3/4	4	1	1/4	1/4	1		-5	49	Db3	3	271
19	17	99/2	0.5		0	0	3/4	3	1	1/8	1/8	1		-1	53	F3	3	265
19	17	99/2	0.5		0	0	3/4	3	1	1/8	1/8	1		-4	56	Ab3	3	265
19	17	99/2	1.0		0	0	3/4	2	1	1/4	1/4	1		-4	56	Ab3	3	264
19	17	99/2	0.5		0	0	3/4	1	1	1/8	1/8	1		-1	65	F4	4	258
19	17	99/2	1.0		0	0	3/4	2	1	1/4	1/4	1		-1	65	F4	4	264
19	17	50	0.5		1/8	1/8	3/4	3	1	1/8	1/8	1		-1	53	F3	3	266
19	17	50	0.5		1/8	1/8	3/4	3	1	1/8	1/8	1		-4	56	Ab3	3	266
19	17	50	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		-5	61	Db4	4	259
19	17	101/2	0.5		1/4	1/4	3/4	3	1	1/8	1/8	1		-1	53	F3	3	267
19	17	101/2	0.5		1/4	1/4	3/4	3	1	1/8	1/8	1		-4	56	Ab3	3	267
19	17	101/2	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		-1	65	F4	4	260
19	17	51	0.5		3/8	3/8	3/4	3	1	1/8	1/8	1		-1	53	F3	3	268
19	17	51	0.5		3/8	3/8	3/4	3	1	1/8	1/8	1		-4	56	Ab3	3	268
19	17	51	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		-4	68	Ab4	4	261
19	17	103/2	0.5		1/2	1/2	3/4	3	1	1/8	1/8	1		-1	53	F3	3	269
19	17	103/2	0.5		1/2	1/2	3/4	3	1	1/8	1/8	1		-4	56	Ab3	3	269
19	17	103/2	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		-5	73	Db5	5	262
19	17	52	0.5		5/8	5/8	3/4	3	1	1/8	1/8	1		-1	53	F3	3	270
19	17	52	0.5		5/8	5/8	3/4	3	1	1/8	1/8	1		-4	56	Ab3	3	270
19	17	52	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		-1	77	F5	5	263
