quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
122	1.0	41	41	1/2	1/2	3/4	4	1	1/4		1/4	1		4	52	341
122	1.0	41	41	1/2	1/2	3/4	3	1	1/4		1/4	1	1	4	64	338
122	1.0	41	41	1/2	1/2	3/4	2	1	1/4		1/4	1		8	68	336
122	1.0	41	41	1/2	1/2	3/4	1	1	1/4		1/4	1		5	71	333
123	1.0	42	42	0	0	3/4	4	1	1/4		1/4	1		3	57	345
123	1.0	42	42	0	0	3/4	3	1	1/4		1/4	1	-1	4	64	344
123	1.0	42	42	0	0	3/4	2	1	1/4		1/4	1		3	69	343
123	1.0	42	42	0	0	3/4	1	1	1/4		1/4	1		0	72	342
126	1.0	43	43	0	0	3/4	4	1	1/4		1/4	1		2	50	352
126	2.0	43	43	0	0	3/4	3	1	1/2		1/2	1		-1	65	350
126	2.0	43	43	0	0	3/4	2	1	1/2		1/2	1		3	69	348
126	2.0	43	43	0	0	3/4	1	1	1/2		1/2	1		2	74	346
127	1.0	43	43	1/4	1/4	3/4	4	1	1/4		1/4	1		-1	53	353
128	1.0	43	43	1/2	1/2	3/4	4	1	1/4		1/4	1		3	57	354
128	1.0	43	43	1/2	1/2	3/4	3	1	1/4		1/4	1		3	69	351
128	1.0	43	43	1/2	1/2	3/4	2	1	1/4		1/4	1		7	73	349
128	1.0	43	43	1/2	1/2	3/4	1	1	1/4		1/4	1		4	76	347
129	1.0	44	44	0	0	3/4	4	1	1/4		1/4	1		2	62	358
129	1.0	44	44	0	0	3/4	3	1	1/4		1/4	1		3	69	357
129	1.0	44	44	0	0	3/4	2	1	1/4		1/4	1		2	74	356
129	1.0	44	44	0	0	3/4	1	1	1/4		1/4	1		-1	77	355
132	1.0	45	45	0	0	3/4	4	1	1/4		1/4	1		-1	53	365
132	2.0	45	45	0	0	3/4	3	1	1/2		1/2	1		3	69	363
132	2.0	45	45	0	0	3/4	2	1	1/2		1/2	1		0	72	361
132	2.0	45	45	0	0	3/4	1	1	1/2		1/2	1		-1	77	359
133	1.0	45	45	1/4	1/4	3/4	4	1	1/4		1/4	1		3	57	366
134	1.0	45	45	1/2	1/2	3/4	4	1	1/4		1/4	1		0	60	367
134	1.0	45	45	1/2	1/2	3/4	3	1	1/4		1/4	1		0	72	364
134	1.0	45	45	1/2	1/2	3/4	2	1	1/4		1/4	1		4	76	362
134	1.0	45	45	1/2	1/2	3/4	1	1	1/4		1/4	1		1	79	360
135	1.0	46	46	0	0	3/4	4	1	1/4		1/4	1		-1	65	371
135	1.0	46	46	0	0	3/4	3	1	1/4		1/4	1		0	72	370
135	1.0	46	46	0	0	3/4	2	1	1/4		1/4	1		-1	77	369
135	1.0	46	46	0	0	3/4	1	1	1/4		1/4	1		3	81	368
138	0.0	47	47	0	0	3/4	1	1	0	grace16after	1/16	1		1	79	372
138	0.0	47	47	0	0	3/4	1	1	0	grace16after	1/16	1		-1	77	373
138	0.0	47	47	0	0	3/4	2	1	0	grace16after	1/16	1		4	76	375
138	0.0	47	47	0	0	3/4	2	1	0	grace16after	1/16	1		2	74	376
138	3.0	47	47	0	0	3/4	4	1	3/4		1/2	3/2		0	60	379
138	3.0	47	47	0	0	3/4	3	1	3/4		1/2	3/2		-2	70	378
138	3.0	47	47	0	0	3/4	2	1	3/4		1/2	3/2		4	76	377
138	3.0	47	47	0	0	3/4	1	1	3/4		1/2	3/2		1	79	374
141	1.0	48	48	0	0	3/4	4	1	1/4		1/4	1		-1	65	383
141	1.0	48	48	0	0	3/4	3	1	1/4		1/4	1		3	69	382
141	1.0	48	48	0	0	3/4	2	1	1/4		1/4	1		-1	77	381
141	1.0	48	48	0	0	3/4	1	1	1/4		1/4	1		3	81	380
144	0.0	49	49	0	0	3/4	1	1	0	grace16after	1/16	1		1	67	384
144	0.0	49	49	0	0	3/4	1	1	0	grace16after	1/16	1		-1	65	385
144	0.0	49	49	0	0	3/4	2	1	0	grace16after	1/16	1		4	64	387
144	0.0	49	49	0	0	3/4	2	1	0	grace16after	1/16	1		2	62	388
144	0.0	49	49	0	0	3/4	3	1	0	grace16after	1/16	1		-2	58	390
144	0.0	49	49	0	0	3/4	3	1	0	grace16after	1/16	1		3	57	391
144	3.0	49	49	0	0	3/4	4	1	3/4		1/2	3/2		0	48	393
144	3.0	49	49	0	0	3/4	3	1	3/4		1/2	3/2		-2	58	392
144	3.0	49	49	0	0	3/4	2	1	3/4		1/2	3/2		4	64	389
144	3.0	49	49	0	0	3/4	1	1	3/4		1/2	3/2		1	67	386
147	1.0	50	50	0	0	3/4	4	1	1/4		1/4	1		-1	53	397
147	1.0	50	50	0	0	3/4	3	1	1/4		1/4	1		3	57	396
147	1.0	50	50	0	0	3/4	1	1	1/4		1/4	1		-1	65	394
147	1.0	50	50	0	0	3/4	2	1	1/4		1/4	1		-1	65	395
150	0.0	51	51	0	0	3/4	3	1	0	grace16after	1/16	1		1	55	400
150	0.0	51	51	0	0	3/4	3	1	0	grace16after	1/16	1		-1	53	401
150	0.0	51	51	0	0	3/4	4	1	0	grace16after	1/16	1		1	43	403
150	0.0	51	51	0	0	3/4	4	1	0	grace16after	1/16	1		-1	41	404
150	3.0	51	51	0	0	3/4	4	1	3/4		1/2	3/2		1	43	405
150	3.0	51	51	0	0	3/4	3	1	3/4		1/2	3/2		1	55	402
151	2.0	51	51	1/4	1/4	3/4	2	1	1/2		1/2	1		-2	58	399
151	2.0	51	51	1/4	1/4	3/4	1	1	1/2		1/2	1		4	64	398
153	1.0	52	52	0	0	3/4	4	1	1/4		1/4	1		-1	41	411
153	1.0	52	52	0	0	3/4	3	1	1/4		1/4	1		-1	53	410
153	1.0	52	52	0	0	3/4	2	1	1/4		1/4	1		3	57	409
153	1.0	52	52	0	0	3/4	1	1	1/4		1/4	1		-1	65	406
154	1.0	52	52	1/4	1/4	3/4	1	1	1/4		1/4	1		0	72	407
155	1.0	52	52	1/2	1/2	3/4	1	1	1/4		1/4	1		0	72	408
156	0.0	53	53	0	0	3/4	3	1	0	grace16after	1/16	1		1	55	414
156	0.0	53	53	0	0	3/4	3	1	0	grace16after	1/16	1		-1	53	415
156	0.0	53	53	0	0	3/4	4	1	0	grace16after	1/16	1		1	43	417
156	0.0	53	53	0	0	3/4	4	1	0	grace16after	1/16	1		-1	41	418
156	3.0	53	53	0	0	3/4	4	1	3/4		1/2	3/2		1	43	419
156	3.0	53	53	0	0	3/4	3	1	3/4		1/2	3/2		1	55	416
157	2.0	53	53	1/4	1/4	3/4	2	1	1/2		1/2	1		-2	58	413
157	2.0	53	53	1/4	1/4	3/4	1	1	1/2		1/2	1		4	64	412
159	1.0	54	54	0	0	3/4	4	1	1/4		1/4	1		-1	41	425
159	1.0	54	54	0	0	3/4	3	1	1/4		1/4	1		-1	53	424
159	1.0	54	54	0	0	3/4	2	1	1/4		1/4	1		3	57	423
159	1.0	54	54	0	0	3/4	1	1	1/4		1/4	1		-1	65	420
160	1.0	54	54	1/4	1/4	3/4	1	1	1/4		1/4	1		-1	77	421
161	1.0	54	54	1/2	1/2	3/4	1	1	1/4		1/4	1		-1	77	422
162	0.0	55	55	0	0	3/4	3	1	0	grace16after	1/16	1		1	55	428
162	0.0	55	55	0	0	3/4	3	1	0	grace16after	1/16	1		-1	53	429
162	0.0	55	55	0	0	3/4	4	1	0	grace16after	1/16	1		1	43	431
162	0.0	55	55	0	0	3/4	4	1	0	grace16after	1/16	1		-1	41	432
162	3.0	55	55	0	0	3/4	4	1	3/4		1/2	3/2		1	43	433
162	3.0	55	55	0	0	3/4	3	1	3/4		1/2	3/2		1	55	430
163	2.0	55	55	1/4	1/4	3/4	2	1	1/2		1/2	1		-2	58	427
163	2.0	55	55	1/4	1/4	3/4	1	1	1/2		1/2	1		4	64	426
165	1.0	56	56	0	0	3/4	4	1	1/4		1/4	1		-1	41	441
165	1.0	56	56	0	0	3/4	3	1	1/4		1/4	1		-1	53	440
165	1.0	56	56	0	0	3/4	2	1	1/4		1/4	1		3	57	437
165	1.0	56	56	0	0	3/4	1	1	1/4		1/4	1		-1	65	434
166	1.0	56	56	1/4	1/4	3/4	2	1	1/4		1/4	1		0	72	438
166	1.0	56	56	1/4	1/4	3/4	1	1	1/4		1/4	1		0	84	435
167	1.0	56	56	1/2	1/2	3/4	2	1	1/4		1/4	1		0	72	439
167	1.0	56	56	1/2	1/2	3/4	1	1	1/4		1/4	1		0	84	436
168	0.0	57	57	0	0	3/4	1	1	0	grace16after	1/16	1		-3	75	442
168	0.0	57	57	0	0	3/4	1	1	0	grace16after	1/16	1		2	74	443
168	0.0	57	57	0	0	3/4	2	1	0	grace16after	1/16	1		-3	63	445
168	0.0	57	57	0	0	3/4	2	1	0	grace16after	1/16	1		2	62	446
168	1.0	57	57	0	0	3/4	4	1	1/4		1/4	1		3	45	451
168	1.0	57	57	0	0	3/4	3	1	1/4		1/4	1		0	48	448
168	3.0	57	57	0	0	3/4	2	1	3/4		1/2	3/2		-3	63	447
168	3.0	57	57	0	0	3/4	1	1	3/4		1/2	3/2		-3	75	444
169	1.0	57	57	1/4	1/4	3/4	4	1	1/4		1/4	1		3	57	452
169	1.0	57	57	1/4	1/4	3/4	3	1	1/4		1/4	1		6	66	449
170	1.0	57	57	1/2	1/2	3/4	4	1	1/4		1/4	1		3	57	453
170	1.0	57	57	1/2	1/2	3/4	3	1	1/4		1/4	1		6	66	450
171	1.0	58	58	0	0	3/4	4	1	1/4		1/4	1		-2	58	459
171	1.0	58	58	0	0	3/4	2	1	1/4		1/4	1		2	62	455
171	1.0	58	58	0	0	3/4	3	1	1/4		1/4	1		1	67	456
171	1.0	58	58	0	0	3/4	1	1	1/4		1/4	1		2	74	454
172	1.0	58	58	1/4	1/4	3/4	4	1	1/4		1/4	1		-2	46	460
172	1.0	58	58	1/4	1/4	3/4	3	1	1/4		1/4	1		2	62	457
173	1.0	58	58	1/2	1/2	3/4	4	1	1/4		1/4	1		-2	46	461
173	1.0	58	58	1/2	1/2	3/4	3	1	1/4		1/4	1		2	62	458
174	1.0	59	59	0	0	3/4	2	1	1/4		1/4	1		4	64	463
174	1.0	59	59	0	0	3/4	1	1	1/4		1/4	1		4	76	462
175	1.0	59	59	1/4	1/4	3/4	4	1	1/4		1/4	1		0	48	466
175	1.0	59	59	1/4	1/4	3/4	3	1	1/4		1/4	1		-2	58	464
176	1.0	59	59	1/2	1/2	3/4	4	1	1/4		1/4	1		0	48	467
176	1.0	59	59	1/2	1/2	3/4	3	1	1/4		1/4	1		-2	58	465
177	1.0	60	60	0	0	3/4	4	1	1/4		1/4	1		-1	53	475
177	1.0	60	60	0	0	3/4	3	1	1/4		1/4	1		3	57	474
177	1.0	60	60	0	0	3/4	2	1	1/4		1/4	1		-1	65	471
177	1.0	60	60	0	0	3/4	1	1	1/4		1/4	1		-1	77	468
178	1.0	60	60	1/4	1/4	3/4	2	1	1/4		1/4	1		0	72	472
178	1.0	60	60	1/4	1/4	3/4	1	1	1/4		1/4	1		0	84	469
179	1.0	60	60	1/2	1/2	3/4	2	1	1/4		1/4	1		0	72	473
179	1.0	60	60	1/2	1/2	3/4	1	1	1/4		1/4	1		0	84	470
180	0.0	61	61	0	0	3/4	1	1	0	grace16after	1/16	1		-3	75	476
180	0.0	61	61	0	0	3/4	1	1	0	grace16after	1/16	1		2	74	477
180	0.0	61	61	0	0	3/4	2	1	0	grace16after	1/16	1		-3	63	479
180	0.0	61	61	0	0	3/4	2	1	0	grace16after	1/16	1		2	62	480
180	1.0	61	61	0	0	3/4	4	1	1/4		1/4	1		3	45	485
180	1.0	61	61	0	0	3/4	3	1	1/4		1/4	1		0	48	482
180	3.0	61	61	0	0	3/4	2	1	3/4		1/2	3/2		-3	63	481
180	3.0	61	61	0	0	3/4	1	1	3/4		1/2	3/2		-3	75	478
181	1.0	61	61	1/4	1/4	3/4	4	1	1/4		1/4	1		3	57	486
181	1.0	61	61	1/4	1/4	3/4	3	1	1/4		1/4	1		6	66	483
182	1.0	61	61	1/2	1/2	3/4	4	1	1/4		1/4	1		3	57	487
182	1.0	61	61	1/2	1/2	3/4	3	1	1/4		1/4	1		6	66	484
183	1.0	62	62	0	0	3/4	4	1	1/4		1/4	1		-2	58	493
183	1.0	62	62	0	0	3/4	2	1	1/4		1/4	1		2	62	489
183	1.0	62	62	0	0	3/4	3	1	1/4		1/4	1		1	67	490
183	1.0	62	62	0	0	3/4	1	1	1/4		1/4	1		2	74	488
184	1.0	62	62	1/4	1/4	3/4	4	1	1/4		1/4	1		-2	46	494
184	1.0	62	62	1/4	1/4	3/4	3	1	1/4		1/4	1		2	62	491
185	1.0	62	62	1/2	1/2	3/4	4	1	1/4		1/4	1		-2	46	495
185	1.0	62	62	1/2	1/2	3/4	3	1	1/4		1/4	1		2	62	492
186	1.0	63	63	0	0	3/4	2	1	1/4		1/4	1		4	64	497
186	1.0	63	63	0	0	3/4	1	1	1/4		1/4	1		4	76	496
187	1.0	63	63	1/4	1/4	3/4	4	1	1/4		1/4	1		0	48	500
187	1.0	63	63	1/4	1/4	3/4	3	1	1/4		1/4	1		-2	58	498
188	1.0	63	63	1/2	1/2	3/4	4	1	1/4		1/4	1		0	48	501
188	1.0	63	63	1/2	1/2	3/4	3	1	1/4		1/4	1		-2	58	499
189	1.0	64	64	0	0	3/4	4	1	1/4		1/4	1		-1	53	508
189	1.0	64	64	0	0	3/4	3	1	1/4		1/4	1		3	57	505
189	2.0	64	64	0	0	3/4	2	1	1/2		1/2	1		3	69	503
189	3.0	64	64	0	0	3/4	1	1	3/4		1/2	3/2	1	-1	77	502
190	1.0	64	64	1/4	1/4	3/4	4	1	1/4		1/4	1		3	57	509
190	1.0	64	64	1/4	1/4	3/4	3	1	1/4		1/4	1		0	60	506
191	1.0	64	64	1/2	1/2	3/4	4	1	1/4		1/4	1		5	59	510
191	1.0	64	64	1/2	1/2	3/4	3	1	1/4		1/4	1		2	62	507
191	1.0	64	64	1/2	1/2	3/4	2	1	1/4		1/4	1		-4	68	504
192	2.0	65	65	0	0	3/4	4	1	1/2		1/2	1		0	60	519
192	2.0	65	65	0	0	3/4	3	1	1/2		1/2	1		4	64	516
192	2.0	65	65	0	0	3/4	2	1	1/2		1/2	1		1	67	514
192	1.0	65	65	0	0	3/4	1	1	1/4		1/4	1	-1	-1	77	511
193	1.0	65	65	1/4	1/4	3/4	1	1	1/4		1/4	1		4	76	512
194	0.5	65	65	1/2	1/2	3/4	4	1	1/8		1/8	1		-2	58	520
194	0.5	65	65	1/2	1/2	3/4	3	1	1/8		1/8	1		2	62	517
194	1.0	65	65	1/2	1/2	3/4	2	1	1/4		1/4	1		0	72	515
194	1.0	65	65	1/2	1/2	3/4	1	1	1/4		1/4	1		6	78	513
389/2	0.5	65	65	5/8	5/8	3/4	4	1	1/8		1/8	1		3	57	521
389/2	0.5	65	65	5/8	5/8	3/4	3	1	1/8		1/8	1		0	60	518
195	1.0	66	66	0	0	3/4	4	1	1/4		1/4	1		1	55	529
195	1.0	66	66	0	0	3/4	3	1	1/4		1/4	1		2	62	526
195	1.0	66	66	0	0	3/4	2	1	1/4		1/4	1		-2	70	523
195	3.0	66	66	0	0	3/4	1	1	3/4		1/2	3/2	1	1	79	522
196	1.0	66	66	1/4	1/4	3/4	4	1	1/4		1/4	1		-2	58	530
196	1.0	66	66	1/4	1/4	3/4	3	1	1/4		1/4	1		-2	70	527
196	1.0	66	66	1/4	1/4	3/4	2	1	1/4		1/4	1		2	74	524
197	1.0	66	66	1/2	1/2	3/4	4	1	1/4		1/4	1		7	61	531
197	1.0	66	66	1/2	1/2	3/4	3	1	1/4		1/4	1		3	69	528
197	1.0	66	66	1/2	1/2	3/4	2	1	1/4		1/4	1	1	4	76	525
198	2.0	67	67	0	0	3/4	4	1	1/2		1/2	1		2	62	540
198	2.0	67	67	0	0	3/4	3	1	1/2		1/2	1		3	69	538
198	1.0	67	67	0	0	3/4	2	1	1/4		1/4	1	-1	4	76	535
198	1.0	67	67	0	0	3/4	1	1	1/4		1/4	1	-1	1	79	532
199	1.0	67	67	1/4	1/4	3/4	2	1	1/4		1/4	1		2	74	536
199	1.0	67	67	1/4	1/4	3/4	1	1	1/4		1/4	1		6	78	533
200	0.5	67	67	1/2	1/2	3/4	4	1	1/8		1/8	1		0	60	541
200	1.0	67	67	1/2	1/2	3/4	3	1	1/4		1/4	1		4	64	539
200	1.0	67	67	1/2	1/2	3/4	2	1	1/4		1/4	1		2	74	537
200	1.0	67	67	1/2	1/2	3/4	1	1	1/4		1/4	1		8	80	534
401/2	0.5	67	67	5/8	5/8	3/4	4	1	1/8		1/8	1		5	59	542
201	1.0	68	68	0	0	3/4	4	1	1/4		1/4	1		3	57	550
201	1.0	68	68	0	0	3/4	3	1	1/4		1/4	1		4	64	547
201	1.0	68	68	0	0	3/4	2	1	1/4		1/4	1		0	72	544
201	3.0	68	68	0	0	3/4	1	1	3/4		1/2	3/2	1	3	81	543
202	1.0	68	68	1/4	1/4	3/4	4	1	1/4		1/4	1		1	67	551
202	1.0	68	68	1/4	1/4	3/4	3	1	1/4		1/4	1		3	69	548
202	1.0	68	68	1/4	1/4	3/4	2	1	1/4		1/4	1		7	73	545
203	1.0	68	68	1/2	1/2	3/4	4	1	1/4		1/4	1		-1	65	552
203	1.0	68	68	1/2	1/2	3/4	3	1	1/4		1/4	1		5	71	549
203	1.0	68	68	1/2	1/2	3/4	2	1	1/4		1/4	1		2	74	546
204	1.0	69	69	0	0	3/4	4	1	1/4		1/4	1		4	64	560
204	1.0	69	69	0	0	3/4	3	1	1/4		1/4	1		7	73	557
204	1.0	69	69	0	0	3/4	2	1	1/4		1/4	1		4	76	554
204	3.0	69	69	0	0	3/4	1	1	3/4		1/2	3/2	0	3	81	553
205	1.0	69	69	1/4	1/4	3/4	4	1	1/4		1/4	1		2	62	561
205	1.0	69	69	1/4	1/4	3/4	3	1	1/4		1/4	1		2	74	558
205	1.0	69	69	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	77	555
206	1.0	69	69	1/2	1/2	3/4	4	1	1/4		1/4	1		7	61	562
206	1.0	69	69	1/2	1/2	3/4	3	1	1/4		1/4	1		4	76	559
206	1.0	69	69	1/2	1/2	3/4	2	1	1/4		1/4	1		1	79	556
207	1.0	70	70	0	0	3/4	4	1	1/4		1/4	1		2	62	572
207	1.0	70	70	0	0	3/4	3	1	1/4		1/4	1		2	74	569
207	1.0	70	70	0	0	3/4	2	1	1/4		1/4	1		-1	77	566
207	1.0	70	70	0	0	3/4	1	1	1/4		1/4	1	-1	3	81	563
208	1.0	70	70	1/4	1/4	3/4	4	1	1/4		1/4	1		0	60	573
208	1.0	70	70	1/4	1/4	3/4	3	1	1/4		1/4	1		-3	63	570
208	1.0	70	70	1/4	1/4	3/4	2	1	1/4		1/4	1		6	78	567
208	1.0	70	70	1/4	1/4	3/4	1	1	1/4		1/4	1		3	81	564
209	1.0	70	70	1/2	1/2	3/4	4	1	1/4		1/4	1		-2	58	574
209	1.0	70	70	1/2	1/2	3/4	3	1	1/4		1/4	1		2	62	571
209	1.0	70	70	1/2	1/2	3/4	2	1	1/4		1/4	1		1	79	568
209	1.0	70	70	1/2	1/2	3/4	1	1	1/4		1/4	1		-2	82	565
210	1.0	71	71	0	0	3/4	4	1	1/4		1/4	1		3	57	584
210	1.0	71	71	0	0	3/4	3	1	1/4		1/4	1		0	60	581
210	1.0	71	71	0	0	3/4	2	1	1/4		1/4	1		3	81	578
210	1.0	71	71	0	0	3/4	1	1	1/4		1/4	1		0	84	575
211	1.0	71	71	1/4	1/4	3/4	4	1	1/4		1/4	1		1	55	585
211	1.0	71	71	1/4	1/4	3/4	3	1	1/4		1/4	1		-2	58	582
211	1.0	71	71	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	82	579
211	1.0	71	71	1/4	1/4	3/4	1	1	1/4		1/4	1		2	86	576
212	1.0	71	71	1/2	1/2	3/4	4	1	1/4		1/4	1		6	54	586
212	1.0	71	71	1/2	1/2	3/4	3	1	1/4		1/4	1		3	57	583
212	1.0	71	71	1/2	1/2	3/4	2	1	1/4		1/4	1		0	84	580
212	1.0	71	71	1/2	1/2	3/4	1	1	1/4		1/4	1		-3	87	577
213	1.0	72	72	0	0	3/4	4	1	1/4		1/4	1		1	55	596
213	1.0	72	72	0	0	3/4	3	1	1/4		1/4	1		-2	58	593
213	1.0	72	72	0	0	3/4	2	1	1/4		1/4	1		-2	82	590
213	1.0	72	72	0	0	3/4	1	1	1/4		1/4	1		2	86	587
214	1.0	72	72	1/4	1/4	3/4	4	1	1/4		1/4	1		-2	58	597
214	1.0	72	72	1/4	1/4	3/4	3	1	1/4		1/4	1		-2	70	594
214	1.0	72	72	1/4	1/4	3/4	2	1	1/4		1/4	1		1	79	591
214	1.0	72	72	1/4	1/4	3/4	1	1	1/4		1/4	1		-2	82	588
215	1.0	72	72	1/2	1/2	3/4	4	1	1/4		1/4	1		5	59	598
215	1.0	72	72	1/2	1/2	3/4	3	1	1/4		1/4	1		5	71	595
215	1.0	72	72	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	77	592
215	1.0	72	72	1/2	1/2	3/4	1	1	1/4		1/4	1		3	81	589
216	1.0	73	73	0	0	3/4	4	1	1/4		1/4	1		0	60	608
216	1.0	73	73	0	0	3/4	3	1	1/4		1/4	1		0	72	605
216	1.0	73	73	0	0	3/4	2	1	1/4		1/4	1		4	76	602
216	1.0	73	73	0	0	3/4	1	1	1/4		1/4	1		1	79	599
217	1.0	73	73	1/4	1/4	3/4	4	1	1/4		1/4	1		4	40	609
217	1.0	73	73	1/4	1/4	3/4	3	1	1/4		1/4	1		4	52	606
217	1.0	73	73	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	82	603
217	1.0	73	73	1/4	1/4	3/4	1	1	1/4		1/4	1		2	86	600
218	1.0	73	73	1/2	1/2	3/4	4	1	1/4		1/4	1		-1	41	610
218	1.0	73	73	1/2	1/2	3/4	3	1	1/4		1/4	1		-1	53	607
218	1.0	73	73	1/2	1/2	3/4	2	1	1/4		1/4	1		3	81	604
218	1.0	73	73	1/2	1/2	3/4	1	1	1/4		1/4	1		0	84	601
219	1.0	74	74	0	0	3/4	4	1	1/4		1/4	1		1	43	620
219	1.0	74	74	0	0	3/4	3	1	1/4		1/4	1		1	55	617
219	1.0	74	74	0	0	3/4	2	1	1/4		1/4	1		1	79	614
219	1.0	74	74	0	0	3/4	1	1	1/4		1/4	1		-2	82	611
220	1.0	74	74	1/4	1/4	3/4	4	1	1/4		1/4	1		3	45	621
220	1.0	74	74	1/4	1/4	3/4	3	1	1/4		1/4	1		3	57	618
220	1.0	74	74	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	77	615
220	1.0	74	74	1/4	1/4	3/4	1	1	1/4		1/4	1		3	81	612
221	1.0	74	74	1/2	1/2	3/4	4	1	1/4		1/4	1		-2	46	622
221	1.0	74	74	1/2	1/2	3/4	3	1	1/4		1/4	1		-2	58	619
221	1.0	74	74	1/2	1/2	3/4	2	1	1/4		1/4	1		4	76	616
221	1.0	74	74	1/2	1/2	3/4	1	1	1/4		1/4	1		1	79	613
222	1.0	75	75	0	0	3/4	4	1	1/4		1/4	1		0	48	632
222	1.0	75	75	0	0	3/4	3	1	1/4		1/4	1		0	60	629
222	1.0	75	75	0	0	3/4	2	1	1/4		1/4	1		2	74	626
222	1.0	75	75	0	0	3/4	1	1	1/4		1/4	1		-1	77	623
223	1.0	75	75	1/4	1/4	3/4	4	1	1/4		1/4	1		2	50	633
223	1.0	75	75	1/4	1/4	3/4	3	1	1/4		1/4	1		2	62	630
223	1.0	75	75	1/4	1/4	3/4	2	1	1/4		1/4	1		0	72	627
223	1.0	75	75	1/4	1/4	3/4	1	1	1/4		1/4	1		4	76	624
224	1.0	75	75	1/2	1/2	3/4	4	1	1/4		1/4	1		4	52	634
224	1.0	75	75	1/2	1/2	3/4	3	1	1/4		1/4	1		4	64	631
224	1.0	75	75	1/2	1/2	3/4	2	1	1/4		1/4	1		-2	70	628
224	1.0	75	75	1/2	1/2	3/4	1	1	1/4		1/4	1		2	74	625
225	1.0	76	76	0	0	3/4	4	1	1/4		1/4	1		-1	53	644
225	1.0	76	76	0	0	3/4	3	1	1/4		1/4	1		-1	65	641
225	1.0	76	76	0	0	3/4	2	1	1/4		1/4	1		3	69	638
225	1.0	76	76	0	0	3/4	1	1	1/4		1/4	1		0	72	635
226	1.0	76	76	1/4	1/4	3/4	4	1	1/4		1/4	1		1	55	645
226	1.0	76	76	1/4	1/4	3/4	3	1	1/4		1/4	1		0	60	642
226	1.0	76	76	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64	639
226	1.0	76	76	1/4	1/4	3/4	1	1	1/4		1/4	1		-2	70	636
227	1.0	76	76	1/2	1/2	3/4	4	1	1/4		1/4	1		3	57	646
227	1.0	76	76	1/2	1/2	3/4	3	1	1/4		1/4	1		0	60	643
227	1.0	76	76	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65	640
227	1.0	76	76	1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	637
228	1.0	77	77	0	0	3/4	4	1	1/4		1/4	1		-2	46	656
228	1.0	77	77	0	0	3/4	3	1	1/4		1/4	1		-2	58	653
228	1.0	77	77	0	0	3/4	2	1	1/4		1/4	1		2	62	650
228	1.0	77	77	0	0	3/4	1	1	1/4		1/4	1		1	67	647
229	1.0	77	77	1/4	1/4	3/4	4	1	1/4		1/4	1		1	43	657
229	1.0	77	77	1/4	1/4	3/4	3	1	1/4		1/4	1		-2	58	654
229	1.0	77	77	1/4	1/4	3/4	2	1	1/4		1/4	1		1	67	651
229	1.0	77	77	1/4	1/4	3/4	1	1	1/4		1/4	1		-2	70	648
230	1.0	77	77	1/2	1/2	3/4	4	1	1/4		1/4	1		0	48	658
230	1.0	77	77	1/2	1/2	3/4	3	1	1/4		1/4	1		1	55	655
230	1.0	77	77	1/2	1/2	3/4	2	1	1/4		1/4	1		-2	58	652
230	1.0	77	77	1/2	1/2	3/4	1	1	1/4		1/4	1		4	64	649
231	1.0	78	78	0	0	3/4	4	1	1/4		1/4	1		-1	41	667
231	1.0	78	78	0	0	3/4	2	1	1/4		1/4	1		3	57	662
231	1.0	78	78	0	0	3/4	3	1	1/4		1/4	1		3	57	665
231	1.0	78	78	0	0	3/4	1	1	1/4		1/4	1		-1	65	659
232	1.0	78	78	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	663
232	1.0	78	78	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	660
233	1.0	78	78	1/2	1/2	3/4	4	1	1/4		1/4	1	1	-1	53	668
233	1.0	78	78	1/2	1/2	3/4	3	1	1/4		1/4	1	1	-4	56	666
233	1.0	78	78	1/2	1/2	3/4	2	1	1/4		1/4	1		5	59	664
233	1.0	78	78	1/2	1/2	3/4	1	1	1/4		1/4	1		5	71	661
234	1.0	79	79	0	0	3/4	4	1	1/4		1/4	1	-1	-1	53	674
234	1.0	79	79	0	0	3/4	3	1	1/4		1/4	1	-1	-4	56	671
234	3.0	79	79	0	0	3/4	2	1	3/4		1/2	3/2		0	60	670
234	3.0	79	79	0	0	3/4	1	1	3/4		1/2	3/2		0	72	669
235	1.0	79	79	1/4	1/4	3/4	4	1	1/4		1/4	1		4	52	675
235	1.0	79	79	1/4	1/4	3/4	3	1	1/4		1/4	1		1	55	672
236	1.0	79	79	1/2	1/2	3/4	4	1	1/4		1/4	1		0	48	676
236	1.0	79	79	1/2	1/2	3/4	3	1	1/4		1/4	1		4	52	673
237	1.0	80	80	0	0	3/4	4	1	1/4		1/4	1		-1	53	685
237	1.0	80	80	0	0	3/4	3	1	1/4		1/4	1		3	57	683
