quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
155/4	0.25	26	26	5/16	5/16	3/8	1	1	1/16		1/16	1		-7	71		306
39	0.5	27	27	0	0	3/8	4	1	1/8		1/8	1	-1	-4	56		321
39	0.5	27	27	0	0	3/8	3	1	1/8		1/8	1	-1	-7	59		319
39	0.5	27	27	0	0	3/8	2	1	1/8		1/8	1	-1	-3	63		317
39	0.5	27	27	0	0	3/8	1	1	1/8		1/8	1		-3	75		313
79/2	1.0	27	27	1/8	1/8	3/8	4	1	1/4		1/4	1	1	-4	56		322
79/2	1.0	27	27	1/8	1/8	3/8	3	1	1/4		1/4	1	1	-7	59		320
79/2	1.0	27	27	1/8	1/8	3/8	2	1	1/4		1/4	1	1	-3	63		318
79/2	0.5	27	27	1/8	1/8	3/8	1	1	1/8		1/8	1		-4	80		314
40	0.25	27	27	1/4	1/4	3/8	1	1	1/16		1/16	1		-7	83		315
161/4	0.25	27	27	5/16	5/16	3/8	1	1	1/16		1/16	1		-4	80		316
81/2	0.0	28	28	0	0	3/8	1	1	0	grace32	1/32	1		1	79		323
81/2	0.0	28	28	0	0	3/8	1	1	0	grace32	1/32	1		-4	80		324
81/2	0.0	28	28	0	0	3/8	1	1	0	grace32	1/32	1		-2	82		325
81/2	0.5	28	28	0	0	3/8	4	1	1/8		1/8	1	-1	-4	56		335
81/2	0.5	28	28	0	0	3/8	3	1	1/8		1/8	1	-1	-7	59		332
81/2	0.5	28	28	0	0	3/8	2	1	1/8		1/8	1	-1	-3	63		329
81/2	0.5	28	28	0	0	3/8	1	1	1/8		1/8	1		-4	80		326
41	0.5	28	28	1/8	1/8	3/8	4	1	1/8		1/8	1		-3	51		336
41	0.5	28	28	1/8	1/8	3/8	3	1	1/8		1/8	1		-2	58		333
41	0.5	28	28	1/8	1/8	3/8	2	1	1/8		1/8	1		1	67		330
41	0.5	28	28	1/8	1/8	3/8	1	1	1/8		1/8	1		1	79		327
83/2	0.5	28	28	1/4	1/4	3/8	4	1	1/8		1/8	1		-3	51		337
83/2	0.5	28	28	1/4	1/4	3/8	3	1	1/8		1/8	1		-2	58		334
83/2	0.5	28	28	1/4	1/4	3/8	2	1	1/8		1/8	1	1	-6	66		331
83/2	0.5	28	28	1/4	1/4	3/8	1	1	1/8		1/8	1	1	-2	82		328
42	0.5	29	29	0	0	3/8	4	1	1/8		1/8	1		-8	52		344
42	0.5	29	29	0	0	3/8	3	1	1/8		1/8	1		-5	61		342
42	0.5	29	29	0	0	3/8	2	1	1/8		1/8	1	-1	-6	66		340
42	1.0	29	29	0	0	3/8	1	1	1/4		1/4	1	-1	-2	82		338
85/2	1.0	29	29	1/8	1/8	3/8	4	1	1/4		1/4	1		-8	52		345
85/2	1.0	29	29	1/8	1/8	3/8	3	1	1/4		1/4	1		-6	54		343
85/2	1.0	29	29	1/8	1/8	3/8	2	1	1/4		1/4	1		-5	61		341
43	0.5	29	29	1/4	1/4	3/8	1	1	1/8		1/8	1		-6	78		339
87/2	0.5	30	30	0	0	3/8	4	1	1/8		1/8	1		-3	51		361
87/2	0.5	30	30	0	0	3/8	3	1	1/8		1/8	1		-6	54		356
87/2	0.5	30	30	0	0	3/8	2	1	1/8		1/8	1		-7	59		351
87/2	0.5	30	30	0	0	3/8	1	1	1/8		1/8	1		-7	83		346
44	0.25	30	30	1/8	1/8	3/8	4	1	1/16		1/16	1		-3	39		362
44	0.25	30	30	1/8	1/8	3/8	3	1	1/16		1/16	1		-6	54		357
44	0.25	30	30	1/8	1/8	3/8	2	1	1/16		1/16	1		-7	59		352
44	0.25	30	30	1/8	1/8	3/8	1	1	1/16		1/16	1		-7	71		347
177/4	0.25	30	30	3/16	3/16	3/8	4	1	1/16		1/16	1		-3	39		363
177/4	0.25	30	30	3/16	3/16	3/8	3	1	1/16		1/16	1		-6	54		358
177/4	0.25	30	30	3/16	3/16	3/8	2	1	1/16		1/16	1		-7	59		353
177/4	0.25	30	30	3/16	3/16	3/8	1	1	1/16		1/16	1		-7	71		348
89/2	0.25	30	30	1/4	1/4	3/8	4	1	1/16		1/16	1		-3	39		364
89/2	0.25	30	30	1/4	1/4	3/8	3	1	1/16		1/16	1		-6	54		359
89/2	0.25	30	30	1/4	1/4	3/8	2	1	1/16		1/16	1		-7	59		354
89/2	0.25	30	30	1/4	1/4	3/8	1	1	1/16		1/16	1		-9	69		349
179/4	0.25	30	30	5/16	5/16	3/8	4	1	1/16		1/16	1		-3	39		365
179/4	0.25	30	30	5/16	5/16	3/8	3	1	1/16		1/16	1		-6	54		360
179/4	0.25	30	30	5/16	5/16	3/8	2	1	1/16		1/16	1		-7	59		355
179/4	0.25	30	30	5/16	5/16	3/8	1	1	1/16		1/16	1		-9	69		350
45	1.0	31	31	0	0	3/8	4	1	1/4		1/4	1		-8	40		372
45	1.0	31	31	0	0	3/8	3	1	1/4		1/4	1		-8	52		370
45	1.0	31	31	0	0	3/8	2	1	1/4		1/4	1		-7	59		368
45	1.0	31	31	0	0	3/8	1	1	1/4		1/4	1		-11	67		366
46	0.5	31	31	1/4	1/4	3/8	4	1	1/8		1/8	1	1	-6	42		373
46	0.5	31	31	1/4	1/4	3/8	3	1	1/8		1/8	1	1	2	50		371
46	0.5	31	31	1/4	1/4	3/8	2	1	1/8		1/8	1	1	-7	59		369
46	0.5	31	31	1/4	1/4	3/8	1	1	1/8		1/8	1	1	-6	66		367
93/2	0.5	32	32	0	0	3/8	4	1	1/8		1/8	1	-1	-6	42		380
93/2	0.5	32	32	0	0	3/8	3	1	1/8		1/8	1	-1	2	50		378
93/2	0.5	32	32	0	0	3/8	2	1	1/8		1/8	1	-1	-7	59		376
93/2	0.5	32	32	0	0	3/8	1	1	1/8		1/8	1	-1	-6	66		374
47	1.0	32	32	1/8	1/8	3/8	4	1	1/4		1/4	1	1	1	43		381
47	1.0	32	32	1/8	1/8	3/8	3	1	1/4		1/4	1	1	2	50		379
47	1.0	32	32	1/8	1/8	3/8	2	1	1/4		1/4	1	1	-7	59		377
47	1.0	32	32	1/8	1/8	3/8	1	1	1/4		1/4	1	1	-1	65		375
48	0.5	33	33	0	0	3/8	4	1	1/8		1/8	1	-1	1	43		388
48	0.5	33	33	0	0	3/8	3	1	1/8		1/8	1	-1	2	50		386
48	0.5	33	33	0	0	3/8	2	1	1/8		1/8	1	-1	-7	59		384
48	0.5	33	33	0	0	3/8	1	1	1/8		1/8	1	-1	-1	65		382
97/2	1.0	33	33	1/8	1/8	3/8	4	1	1/4		1/4	1	1	-4	44		389
97/2	1.0	33	33	1/8	1/8	3/8	3	1	1/4		1/4	1	1	2	50		387
97/2	1.0	33	33	1/8	1/8	3/8	2	1	1/4		1/4	1	1	-7	59		385
97/2	1.0	33	33	1/8	1/8	3/8	1	1	1/4		1/4	1	1	-1	65		383
99/2	0.5	34	34	0	0	3/8	4	1	1/8		1/8	1	-1	-4	44		400
99/2	0.5	34	34	0	0	3/8	3	1	1/8		1/8	1	-1	2	50		397
99/2	0.5	34	34	0	0	3/8	2	1	1/8		1/8	1	-1	-7	59		394
99/2	0.5	34	34	0	0	3/8	1	1	1/8		1/8	1	-1	-1	65		390
50	0.5	34	34	1/8	1/8	3/8	4	1	1/8		1/8	1		-6	42		401
50	0.5	34	34	1/8	1/8	3/8	3	1	1/8		1/8	1		-3	51		398
50	0.5	34	34	1/8	1/8	3/8	2	1	1/8		1/8	1		-7	59		395
50	0.5	34	34	1/8	1/8	3/8	1	1	1/8		1/8	1		-6	66		391
101/2	0.5	34	34	1/4	1/4	3/8	4	1	1/8		1/8	1		-6	42		402
101/2	0.5	34	34	1/4	1/4	3/8	3	1	1/8		1/8	1		-8	52		399
101/2	0.5	34	34	1/4	1/4	3/8	2	1	1/8		1/8	1		-2	58		396
101/2	0.25	34	34	1/4	1/4	3/8	1	1	1/16		1/16	1		-4	68		392
203/4	0.25	34	34	5/16	5/16	3/8	1	1	1/16		1/16	1		-6	66		393
51	0.5	35	35	0	0	3/8	4	1	1/8		1/8	1		-7	47		409
51	0.5	35	35	0	0	3/8	3	1	1/8		1/8	1		-3	51		407
51	0.5	35	35	0	0	3/8	2	1	1/8		1/8	1		-7	59		405
51	1.0	35	35	0	0	3/8	1	1	1/4		1/4	1		-7	59		403
103/2	1.0	35	35	1/8	1/8	3/8	3	1	1/4		1/4	1		-3	63		408
52	0.5	35	35	1/4	1/4	3/8	2	1	1/8		1/8	1		-6	66		406
52	0.5	35	35	1/4	1/4	3/8	1	1	1/8		1/8	1		-7	71		404
105/2	1.0	36	36	0	0	3/8	3	1	1/4		1/4	1		-8	64		417
105/2	1.0	36	36	0	0	3/8	2	1	1/4		1/4	1		1	67		415
105/2	0.5	36	36	0	0	3/8	1	1	1/8		1/8	1	1	-2	70		410
53	0.5	36	36	1/8	1/8	3/8	4	1	1/8		1/8	1		-7	59		419
53	0.25	36	36	1/8	1/8	3/8	1	1	1/16		1/16	1	-1	-2	70		411
213/4	0.25	36	36	3/16	3/16	3/8	1	1	1/16		1/16	1		-8	76		412
107/2	0.5	36	36	1/4	1/4	3/8	4	1	1/8		1/8	1		-7	59		420
107/2	0.5	36	36	1/4	1/4	3/8	3	1	1/8		1/8	1		-8	64		418
107/2	0.5	36	36	1/4	1/4	3/8	2	1	1/8		1/8	1		-6	66		416
107/2	0.25	36	36	1/4	1/4	3/8	1	1	1/16		1/16	1		-5	73		413
215/4	0.25	36	36	5/16	5/16	3/8	1	1	1/16		1/16	1		-2	70		414
54	1.0	37	37	0	0	3/8	4	1	1/4		1/4	1		-7	59		431
54	0.5	37	37	0	0	3/8	3	1	1/8		1/8	1		-3	63		427
54	0.5	37	37	0	0	3/8	2	1	1/8		1/8	1		-6	66		424
54	0.5	37	37	0	0	3/8	1	1	1/8		1/8	1		-5	73		421
109/2	0.25	37	37	1/8	1/8	3/8	3	1	1/16		1/16	1		-3	51		428
109/2	0.5	37	37	1/8	1/8	3/8	1	1	1/8		1/8	1		-7	71		422
219/4	0.25	37	37	3/16	3/16	3/8	3	1	1/16		1/16	1	1	-6	54		429
55	0.5	37	37	1/4	1/4	3/8	3	1	1/8		1/8	1	-1	-6	54		430
55	0.25	37	37	1/4	1/4	3/8	2	1	1/16		1/16	1		-7	59		425
55	0.5	37	37	1/4	1/4	3/8	1	1	1/8		1/8	1		-7	59		423
221/4	0.25	37	37	5/16	5/16	3/8	2	1	1/16		1/16	1		-3	63		426
111/2	0.5	38	38	0	0	3/8	3	1	1/8		1/8	1		1	55		438
111/2	0.5	38	38	0	0	3/8	1	1	1/8		1/8	1	1	-2	58		432
111/2	1.5	38	38	0	0	3/8	2	1	3/8		1/4	3/2		-8	64		437
56	0.5	38	38	1/8	1/8	3/8	4	1	1/8		1/8	1		-7	47		440
56	1.0	38	38	1/8	1/8	3/8	3	1	1/4		1/4	1	1	-6	54		439
56	0.25	38	38	1/8	1/8	3/8	1	1	1/16		1/16	1	-1	-2	58		433
225/4	0.25	38	38	3/16	3/16	3/8	1	1	1/16		1/16	1		-8	64		434
113/2	0.5	38	38	1/4	1/4	3/8	4	1	1/8		1/8	1		-7	47		441
113/2	0.25	38	38	1/4	1/4	3/8	1	1	1/16		1/16	1		-5	61		435
227/4	0.25	38	38	5/16	5/16	3/8	1	1	1/16		1/16	1		-2	58		436
57	1.5	39	39	0	0	3/8	4	1	3/8		1/4	3/2		-7	47		449
57	0.5	39	39	0	0	3/8	3	1	1/8		1/8	1	-1	-6	54		447
57	0.5	39	39	0	0	3/8	1	1	1/8		1/8	1		-7	59		442
57	0.5	39	39	0	0	3/8	2	1	1/8		1/8	1		-3	63		445
115/2	1.0	39	39	1/8	1/8	3/8	3	1	1/4		1/4	1	1	-6	54		448
115/2	0.75	39	39	1/8	1/8	3/8	1	1	3/16		1/8	3/2		-7	71		443
58	0.5	39	39	1/4	1/4	3/8	2	1	1/8		1/8	1	1	-3	63		446
233/4	0.25	39	39	5/16	5/16	3/8	1	1	1/16		1/16	1		-9	69		444
117/2	1.5	40	40	0	0	3/8	4	1	3/8		1/4	3/2		0	48		457
117/2	0.5	40	40	0	0	3/8	3	1	1/8		1/8	1	-1	-6	54		455
117/2	1.0	40	40	0	0	3/8	2	1	1/4		1/4	1	-1	-3	63		453
117/2	1.0	40	40	0	0	3/8	1	1	1/4		1/4	1		-9	69		450
59	1.0	40	40	1/8	1/8	3/8	3	1	1/4		1/4	1	1	-6	54		456
119/2	0.5	40	40	1/4	1/4	3/8	2	1	1/8		1/8	1	1	-3	63		454
119/2	0.25	40	40	1/4	1/4	3/8	1	1	1/16		1/16	1		5	71		451
239/4	0.25	40	40	5/16	5/16	3/8	1	1	1/16		1/16	1		-4	68		452
60	1.5	41	41	0	0	3/8	4	1	3/8		1/4	3/2		0	48		464
60	0.5	41	41	0	0	3/8	3	1	1/8		1/8	1	-1	-6	54		462
60	1.0	41	41	0	0	3/8	2	1	1/4		1/4	1	-1	-3	63		460
60	1.0	41	41	0	0	3/8	1	1	1/4		1/4	1		-4	68		458
121/2	1.0	41	41	1/8	1/8	3/8	3	1	1/4		1/4	1		-3	51		463
61	0.5	41	41	1/4	1/4	3/8	2	1	1/8		1/8	1	1	-4	56		461
61	0.5	41	41	1/4	1/4	3/8	1	1	1/8		1/8	1		-4	68		459
123/2	0.5	42	42	0	0	3/8	4	1	1/8		1/8	1		-5	49		473
123/2	0.5	42	42	0	0	3/8	3	1	1/8		1/8	1		-8	52		471
123/2	0.5	42	42	0	0	3/8	2	1	1/8		1/8	1	-1	-4	56		469
123/2	0.75	42	42	0	0	3/8	1	1	3/16		1/8	3/2		-4	68		465
62	1.0	42	42	1/8	1/8	3/8	4	1	1/4		1/4	1	1	-5	49		474
62	1.0	42	42	1/8	1/8	3/8	3	1	1/4		1/4	1	1	-8	52		472
62	1.0	42	42	1/8	1/8	3/8	2	1	1/4		1/4	1	1	-4	56		470
249/4	0.25	42	42	3/16	3/16	3/8	1	1	1/16		1/16	1		-8	64		466
125/2	0.25	42	42	1/4	1/4	3/8	1	1	1/16		1/16	1		-4	68		467
251/4	0.25	42	42	5/16	5/16	3/8	1	1	1/16		1/16	1		-8	64		468
63	0.5	43	43	0	0	3/8	4	1	1/8		1/8	1	-1	-5	49		483
63	0.5	43	43	0	0	3/8	3	1	1/8		1/8	1	-1	-8	52		481
63	0.5	43	43	0	0	3/8	2	1	1/8		1/8	1	-1	-4	56		479
63	0.5	43	43	0	0	3/8	1	1	1/8		1/8	1		-3	63		475
127/2	1.0	43	43	1/8	1/8	3/8	4	1	1/4		1/4	1	1	-5	49		484
127/2	1.0	43	43	1/8	1/8	3/8	3	1	1/4		1/4	1	1	-4	56		482
127/2	0.5	43	43	1/8	1/8	3/8	1	1	1/8		1/8	1		-5	61		476
127/2	1.0	43	43	1/8	1/8	3/8	2	1	1/4		1/4	1	1	-8	64		480
64	0.25	43	43	1/4	1/4	3/8	1	1	1/16		1/16	1		-5	61		477
257/4	0.25	43	43	5/16	5/16	3/8	1	1	1/16		1/16	1		-8	64		478
129/2	0.5	44	44	0	0	3/8	4	1	1/8		1/8	1	-1	-5	49		493
129/2	0.5	44	44	0	0	3/8	3	1	1/8		1/8	1	-1	-4	56		491
129/2	0.5	44	44	0	0	3/8	2	1	1/8		1/8	1	-1	-8	64		489
129/2	0.5	44	44	0	0	3/8	1	1	1/8		1/8	1		-4	68		485
65	0.5	44	44	1/8	1/8	3/8	4	1	1/8		1/8	1		1	43		494
65	1.0	44	44	1/8	1/8	3/8	3	1	1/4		1/4	1	1	-2	58		492
65	1.0	44	44	1/8	1/8	3/8	2	1	1/4		1/4	1	1	-8	64		490
65	0.5	44	44	1/8	1/8	3/8	1	1	1/8		1/8	1		-5	73		486
131/2	0.5	44	44	1/4	1/4	3/8	4	1	1/8		1/8	1	1	1	55		495
131/2	0.25	44	44	1/4	1/4	3/8	1	1	1/16		1/16	1		-8	76		487
263/4	0.25	44	44	5/16	5/16	3/8	1	1	1/16		1/16	1		-5	73		488
66	0.5	45	45	0	0	3/8	4	1	1/8		1/8	1	-1	1	55		504
66	0.5	45	45	0	0	3/8	3	1	1/8		1/8	1	-1	-2	58		502
66	0.5	45	45	0	0	3/8	2	1	1/8		1/8	1	-1	-8	64		500
66	0.5	45	45	0	0	3/8	1	1	1/8		1/8	1		-7	71		496
133/2	1.0	45	45	1/8	1/8	3/8	4	1	1/4		1/4	1	1	1	55		505
133/2	1.0	45	45	1/8	1/8	3/8	3	1	1/4		1/4	1	1	-2	58		503
133/2	1.0	45	45	1/8	1/8	3/8	2	1	1/4		1/4	1	1	-5	61		501
133/2	0.5	45	45	1/8	1/8	3/8	1	1	1/8		1/8	1		-2	70		497
67	0.25	45	45	1/4	1/4	3/8	1	1	1/16		1/16	1		-8	76		498
269/4	0.25	45	45	5/16	5/16	3/8	1	1	1/16		1/16	1		-5	73		499
135/2	0.5	46	46	0	0	3/8	4	1	1/8		1/8	1	-1	1	55		516
135/2	0.5	46	46	0	0	3/8	3	1	1/8		1/8	1	-1	-2	58		513
135/2	0.5	46	46	0	0	3/8	2	1	1/8		1/8	1	-1	-5	61		510
135/2	0.5	46	46	0	0	3/8	1	1	1/8		1/8	1		-7	71		506
68	0.5	46	46	1/8	1/8	3/8	3	1	1/8		1/8	1		-3	51		514
68	0.5	46	46	1/8	1/8	3/8	4	1	1/8		1/8	1		1	55		517
68	0.5	46	46	1/8	1/8	3/8	3	1	1/8		1/8	1		-2	58		514
68	0.5	46	46	1/8	1/8	3/8	2	1	1/8		1/8	1		-5	61		511
68	0.5	46	46	1/8	1/8	3/8	1	1	1/8		1/8	1		-2	70		507
137/2	0.5	46	46	1/4	1/4	3/8	4	1	1/8		1/8	1	1	1	43		518
137/2	0.5	46	46	1/4	1/4	3/8	3	1	1/8		1/8	1	1	-3	51		515
137/2	0.5	46	46	1/4	1/4	3/8	3	1	1/8		1/8	1	1	-2	58		515
137/2	0.5	46	46	1/4	1/4	3/8	2	1	1/8		1/8	1	1	-5	61		512
137/2	0.25	46	46	1/4	1/4	3/8	1	1	1/16		1/16	1		-5	73		508
275/4	0.25	46	46	5/16	5/16	3/8	1	1	1/16		1/16	1		-2	70		509
69	0.5	47	47	0	0	3/8	4	1	1/8		1/8	1	-1	1	43		527
69	0.5	47	47	0	0	3/8	3	1	1/8		1/8	1	-1	-3	51		525
69	0.5	47	47	0	0	3/8	3	1	1/8		1/8	1	-1	-2	58		525
69	0.5	47	47	0	0	3/8	2	1	1/8		1/8	1	-1	-5	61		523
69	0.5	47	47	0	0	3/8	1	1	1/8		1/8	1		-5	73		519
139/2	0.5	47	47	1/8	1/8	3/8	4	1	1/8		1/8	1		-4	44		528
139/2	1.0	47	47	1/8	1/8	3/8	3	1	1/4		1/4	1	1	-3	51		526
139/2	1.0	47	47	1/8	1/8	3/8	3	1	1/4		1/4	1	1	-4	56		526
139/2	1.0	47	47	1/8	1/8	3/8	2	1	1/4		1/4	1	1	-7	59		524
139/2	0.5	47	47	1/8	1/8	3/8	1	1	1/8		1/8	1		-7	71		520
70	0.5	47	47	1/4	1/4	3/8	4	1	1/8		1/8	1	1	-3	39		529
70	0.25	47	47	1/4	1/4	3/8	1	1	1/16		1/16	1		-3	75		521
281/4	0.25	47	47	5/16	5/16	3/8	1	1	1/16		1/16	1		-7	71		522
141/2	0.5	48	48	0	0	3/8	4	1	1/8		1/8	1	-1	-3	39		544
141/2	0.5	48	48	0	0	3/8	3	1	1/8		1/8	1	-1	-3	51		541
141/2	0.5	48	48	0	0	3/8	3	1	1/8		1/8	1	-1	-4	56		541
141/2	0.5	48	48	0	0	3/8	2	1	1/8		1/8	1	-1	-7	59		538
141/2	0.5	48	48	0	0	3/8	1	1	1/8		1/8	1		-2	70		530
71	0.5	48	48	1/8	1/8	3/8	4	1	1/8		1/8	1		-1	41		545
71	0.5	48	48	1/8	1/8	3/8	3	1	1/8		1/8	1		-4	56		542
71	0.5	48	48	1/8	1/8	3/8	2	1	1/8		1/8	1		2	62		539
71	0.5	48	48	1/8	1/8	3/8	1	1	1/8		1/8	1		-4	68		531
143/2	0.0	48	48	1/4	1/4	3/8	1	1	0	grace32	1/32	1		-2	70		532
143/2	0.0	48	48	1/4	1/4	3/8	1	1	0	grace32	1/32	1		-4	68		533
143/2	0.0	48	48	1/4	1/4	3/8	1	1	0	grace32	1/32	1		1	67		534
143/2	0.0	48	48	1/4	1/4	3/8	1	1	0	grace32	1/32	1		-4	68		535
143/2	0.5	48	48	1/4	1/4	3/8	4	1	1/8		1/8	1		-8	40		546
143/2	0.5	48	48	1/4	1/4	3/8	3	1	1/8		1/8	1		-4	56		543
143/2	0.5	48	48	1/4	1/4	3/8	2	1	1/8		1/8	1		2	62		540
143/2	0.25	48	48	1/4	1/4	3/8	1	1	1/16		1/16	1		-7	71		536
287/4	0.25	48	48	5/16	5/16	3/8	1	1	1/16		1/16	1		-4	68		537
72	0.5	49	49	0	0	3/8	4	1	1/8		1/8	1		-3	39		551
72	0.5	49	49	0	0	3/8	3	1	1/8		1/8	1		-2	58		550
72	0.5	49	49	0	0	3/8	2	1	1/8		1/8	1		-3	63		549
72	0.5	49	49	0	0	3/8	1	1	1/8		1/8	1	1	1	67		547
145/2	1.0	49	49	1/8	1/8	3/8	1	1	1/4		1/4	1	-1	1	67		548
145/2	1.0	49	49	1/8	1/8	3/8	1	1	1/4		1/4	1		-2	70		548
73	0.25	49	49	1/4	1/4	3/8	4	1	1/16		1/16	1		-8	64		552
293/4	0.25	49	49	5/16	5/16	3/8	4	1	1/16		1/16	1		-5	61		553
147/2	0.5	50	50	0	0	3/8	4	1	1/8		1/8	1		-7	59		558
74	0.5	50	50	1/8	1/8	3/8	4	1	1/8		1/8	1		-2	58		559
149/2	0.25	50	50	1/4	1/4	3/8	3	1	1/16		1/16	1		-5	61		556
149/2	0.25	50	50	1/4	1/4	3/8	2	1	1/16		1/16	1		-8	76		554
299/4	0.25	50	50	5/16	5/16	3/8	3	1	1/16		1/16	1		-2	58		557
299/4	0.25	50	50	5/16	5/16	3/8	2	1	1/16		1/16	1		-5	73		555
75	0.5	51	51	0	0	3/8	3	1	1/8		1/8	1		-4	56		563
75	0.5	51	51	0	0	3/8	2	1	1/8		1/8	1		-7	71		561
151/2	0.5	51	51	1/8	1/8	3/8	3	1	1/8		1/8	1		1	55		564
151/2	0.5	51	51	1/8	1/8	3/8	2	1	1/8		1/8	1		-2	70		562
76	0.25	51	51	1/4	1/4	3/8	4	1	1/16		1/16	1		-1	65		565
76	0.5	51	51	1/4	1/4	3/8	1	1	1/8		1/8	1	1	1	67		560
76	0.5	51	51	1/4	1/4	3/8	1	1	1/8		1/8	1	1	-2	70		560
305/4	0.25	51	51	5/16	5/16	3/8	4	1	1/16		1/16	1		-5	61		566
153/2	0.5	52	52	0	0	3/8	4	1	1/8		1/8	1		0	60		576
153/2	0.25	52	52	0	0	3/8	1	1	1/16		1/16	1	-1	1	67		567
153/2	0.25	52	52	0	0	3/8	1	1	1/16		1/16	1	-1	-2	70		567
307/4	0.25	52	52	1/16	1/16	3/8	1	1	1/16		1/16	1		0	72		568
77	0.5	52	52	1/8	1/8	3/8	4	1	1/8		1/8	1		-2	58		577
77	0.25	52	52	1/8	1/8	3/8	1	1	1/16		1/16	1		-5	73		569
309/4	0.25	52	52	3/16	3/16	3/8	1	1	1/16		1/16	1		-3	75		570
155/2	0.25	52	52	1/4	1/4	3/8	3	1	1/16		1/16	1		-5	61		574
155/2	0.25	52	52	1/4	1/4	3/8	2	1	1/16		1/16	1		-1	77		572
155/2	0.5	52	52	1/4	1/4	3/8	1	1	1/8		1/8	1	1	-1	77		571
311/4	0.25	52	52	5/16	5/16	3/8	3	1	1/16		1/16	1		-2	58		575
311/4	0.25	52	52	5/16	5/16	3/8	2	1	1/16		1/16	1		-5	73		573
78	0.5	53	53	0	0	3/8	3	1	1/8		1/8	1		-4	56		587
78	0.5	53	53	0	0	3/8	2	1	1/8		1/8	1		0	72		584
78	0.25	53	53	0	0	3/8	1	1	1/16		1/16	1	-1	-1	77		578
313/4	0.25	53	53	1/16	1/16	3/8	1	1	1/16		1/16	1		-1	77		579
157/2	0.5	53	53	1/8	1/8	3/8	3	1	1/8		1/8	1		1	55		588
157/2	0.5	53	53	1/8	1/8	3/8	2	1	1/8		1/8	1		-2	70		585
157/2	0.25	53	53	1/8	1/8	3/8	1	1	1/16		1/16	1		-1	77		580
315/4	0.25	53	53	3/16	3/16	3/8	1	1	1/16		1/16	1		-3	75		581
79	0.5	53	53	1/4	1/4	3/8	4	1	1/8		1/8	1		-3	51		590
79	0.5	53	53	1/4	1/4	3/8	3	1	1/8		1/8	1		1	55		589
79	0.5	53	53	1/4	1/4	3/8	2	1	1/8		1/8	1		-2	58		586
79	0.5	53	53	1/4	1/4	3/8	2	1	1/8		1/8	1		-3	63		586
79	0.25	53	53	1/4	1/4	3/8	1	1	1/16		1/16	1		-3	75		582
317/4	0.25	53	53	5/16	5/16	3/8	1	1	1/16		1/16	1		-2	70		583
159/2	1.0	54	54	0	0	3/8	4	1	1/4		1/4	1		-4	44		598
159/2	1.0	54	54	0	0	3/8	3	1	1/4		1/4	1		-3	51		596
159/2	1.0	54	54	0	0	3/8	3	1	1/4		1/4	1		-4	56		596
159/2	1.0	54	54	0	0	3/8	2	1	1/4		1/4	1		0	60		594
159/2	1.0	54	54	0	0	3/8	2	1	1/4		1/4	1		-3	63		594
159/2	1.0	54	54	0	0	3/8	1	1	1/4		1/4	1		0	72		591
161/2	0.5	54	54	1/4	1/4	3/8	4	1	1/8		1/8	1		-1	53		599
161/2	0.5	54	54	1/4	1/4	3/8	3	1	1/8		1/8	1		3	57		597
161/2	0.5	54	54	1/4	1/4	3/8	2	1	1/8		1/8	1		0	60		595
161/2	0.5	54	54	1/4	1/4	3/8	2	1	1/8		1/8	1		-1	65		595
161/2	0.25	54	54	1/4	1/4	3/8	1	1	1/16		1/16	1		-1	77		592
323/4	0.25	54	54	5/16	5/16	3/8	1	1	1/16		1/16	1		0	72		593
81	1.0	55	55	0	0	3/8	4	1	1/4		1/4	1		-2	46		607
81	1.0	55	55	0	0	3/8	3	1	1/4		1/4	1		-1	53		605
81	1.0	55	55	0	0	3/8	3	1	1/4		1/4	1		-2	58		605
81	1.0	55	55	0	0	3/8	2	1	1/4		1/4	1		-5	61		603
81	1.0	55	55	0	0	3/8	2	1	1/4		1/4	1		-1	65		603
81	1.0	55	55	0	0	3/8	1	1	1/4		1/4	1		-5	73		600
82	0.5	55	55	1/4	1/4	3/8	4	1	1/8		1/8	1		-1	53		608
82	0.5	55	55	1/4	1/4	3/8	3	1	1/8		1/8	1		3	57		606
82	0.5	55	55	1/4	1/4	3/8	2	1	1/8		1/8	1		0	60		604
82	0.5	55	55	1/4	1/4	3/8	2	1	1/8		1/8	1		-1	65		604
82	0.25	55	55	1/4	1/4	3/8	1	1	1/16		1/16	1		-1	77		601
329/4	0.25	55	55	5/16	5/16	3/8	1	1	1/16		1/16	1		0	72		602
165/2	1.0	56	56	0	0	3/8	4	1	1/4		1/4	1		-2	46		615
165/2	1.0	56	56	0	0	3/8	3	1	1/4		1/4	1		-1	53		613
165/2	1.0	56	56	0	0	3/8	3	1	1/4		1/4	1		-2	58		613
165/2	1.0	56	56	0	0	3/8	2	1	1/4		1/4	1		-5	61		611
165/2	1.0	56	56	0	0	3/8	2	1	1/4		1/4	1		-1	65		611
165/2	1.0	56	56	0	0	3/8	1	1	1/4		1/4	1		-5	73		609
167/2	0.5	56	56	1/4	1/4	3/8	4	1	1/8		1/8	1		-2	46		616
167/2	0.5	56	56	1/4	1/4	3/8	3	1	1/8		1/8	1		-2	58		614
