quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
471/2	0.25	43	40	5/8	5/8	4/4	4	1	1/16		1/16	1		-3	51	1428
943/4	0.25	43	40	11/16	11/16	4/4	2	1	1/16		1/16	1		1	67	1412
943/4	0.125	43	40	11/16	11/16	4/4	1	1	1/32		1/32	1		0	84	1397
1887/8	0.125	43	40	23/32	23/32	4/4	1	1	1/32		1/32	1		-2	82	1398
236	0.25	43	40	3/4	3/4	4/4	4	1	1/16		1/16	1		-2	46	1429
236	0.25	43	40	3/4	3/4	4/4	3	1	1/16		1/16	1		-5	49	1421
236	0.25	43	40	3/4	3/4	4/4	4	1	1/16		1/16	1		-3	51	1429
236	0.25	43	40	3/4	3/4	4/4	1	1	1/16		1/16	1		-4	80	1399
945/4	0.25	43	40	13/16	13/16	4/4	2	1	1/16		1/16	1		-3	75	1413
945/4	0.5	43	40	13/16	13/16	4/4	1	1	1/8		1/8	1		1	79	1400
473/2	0.25	43	40	7/8	7/8	4/4	4	1	1/16		1/16	1		5	47	1430
473/2	0.25	43	40	7/8	7/8	4/4	3	1	1/16		1/16	1		2	50	1422
473/2	0.25	43	40	7/8	7/8	4/4	4	1	1/16		1/16	1		-3	51	1430
947/4	0.25	43	40	15/16	15/16	4/4	2	1	1/16		1/16	1		-3	75	1414
947/4	0.125	43	40	15/16	15/16	4/4	1	1	1/32		1/32	1		-1	77	1401
1895/8	0.125	43	40	31/32	31/32	4/4	1	1	1/32		1/32	1		4	76	1402
237	0.25	44	41	0	0	4/4	4	1	1/16		1/16	1		0	48	1463
237	0.25	44	41	0	0	4/4	3	1	1/16		1/16	1		-3	51	1455
237	0.25	44	41	0	0	4/4	1	1	1/16		1/16	1		-3	75	1431
949/4	0.25	44	41	1/16	1/16	4/4	1	1	1/16		1/16	1		0	60	1432
949/4	0.25	44	41	1/16	1/16	4/4	1	1	1/16		1/16	1		-3	63	1432
949/4	0.5	44	41	1/16	1/16	4/4	2	1	1/8		1/8	1		-4	80	1443
475/2	0.25	44	41	1/8	1/8	4/4	4	1	1/16		1/16	1		0	48	1464
475/2	0.25	44	41	1/8	1/8	4/4	3	1	1/16		1/16	1		-4	56	1456
951/4	0.125	44	41	3/16	3/16	4/4	2	1	1/32		1/32	1		-3	75	1444
951/4	0.25	44	41	3/16	3/16	4/4	1	1	1/16		1/16	1		-4	80	1433
1903/8	0.125	44	41	7/32	7/32	4/4	2	1	1/32		1/32	1		4	76	1445
238	0.25	44	41	1/4	1/4	4/4	4	1	1/16		1/16	1		-5	49	1465
238	0.25	44	41	1/4	1/4	4/4	3	1	1/16		1/16	1		-4	56	1457
238	0.25	44	41	1/4	1/4	4/4	2	1	1/16		1/16	1		-1	77	1446
953/4	0.25	44	41	5/16	5/16	4/4	2	1	1/16		1/16	1		-1	65	1447
953/4	0.5	44	41	5/16	5/16	4/4	1	1	1/8		1/8	1		-1	77	1434
477/2	0.25	44	41	3/8	3/8	4/4	4	1	1/16		1/16	1		-4	56	1466
477/2	0.25	44	41	3/8	3/8	4/4	3	1	1/16		1/16	1		-5	61	1458
955/4	0.25	44	41	7/16	7/16	4/4	2	1	1/16		1/16	1		-1	65	1448
955/4	0.125	44	41	7/16	7/16	4/4	1	1	1/32		1/32	1		4	76	1435
1911/8	0.125	44	41	15/32	15/32	4/4	1	1	1/32		1/32	1		-3	75	1436
239	0.25	44	41	1/2	1/2	4/4	4	1	1/16		1/16	1		-1	53	1467
239	0.25	44	41	1/2	1/2	4/4	3	1	1/16		1/16	1		-4	56	1459
239	0.25	44	41	1/2	1/2	4/4	1	1	1/16		1/16	1		-5	73	1437
957/4	0.25	44	41	9/16	9/16	4/4	1	1	1/16		1/16	1		-3	63	1438
957/4	0.5	44	41	9/16	9/16	4/4	2	1	1/8		1/8	1		-3	75	1449
479/2	0.25	44	41	5/8	5/8	4/4	4	1	1/16		1/16	1		1	55	1468
479/2	0.25	44	41	5/8	5/8	4/4	3	1	1/16		1/16	1		-2	58	1460
959/4	0.125	44	41	11/16	11/16	4/4	2	1	1/32		1/32	1		2	74	1450
959/4	0.25	44	41	11/16	11/16	4/4	1	1	1/16		1/16	1		-3	75	1439
1919/8	0.125	44	41	23/32	23/32	4/4	2	1	1/32		1/32	1		-5	73	1451
240	0.25	44	41	3/4	3/4	4/4	4	1	1/16		1/16	1		-4	56	1469
240	0.25	44	41	3/4	3/4	4/4	3	1	1/16		1/16	1		0	60	1461
240	0.25	44	41	3/4	3/4	4/4	2	1	1/16		1/16	1		0	72	1452
961/4	0.25	44	41	13/16	13/16	4/4	2	1	1/16		1/16	1		-3	63	1453
961/4	0.5	44	41	13/16	13/16	4/4	1	1	1/8		1/8	1		-5	85	1440
481/2	0.25	44	41	7/8	7/8	4/4	4	1	1/16		1/16	1		-2	58	1470
481/2	0.25	44	41	7/8	7/8	4/4	3	1	1/16		1/16	1		-5	61	1462
963/4	0.25	44	41	15/16	15/16	4/4	2	1	1/16		1/16	1		-3	75	1454
963/4	0.125	44	41	15/16	15/16	4/4	1	1	1/32		1/32	1		-2	82	1441
1927/8	0.125	44	41	31/32	31/32	4/4	1	1	1/32		1/32	1		1	79	1442
241	0.25	45	42	0	0	4/4	4	1	1/16		1/16	1		0	60	1513
241	0.25	45	42	0	0	4/4	3	1	1/16		1/16	1		-3	63	1501
241	0.25	45	42	0	0	4/4	1	1	1/16		1/16	1		-4	80	1471
965/4	0.25	45	42	1/16	1/16	4/4	1	1	1/16		1/16	1		0	60	1472
965/4	0.25	45	42	1/16	1/16	4/4	1	1	1/16		1/16	1		-3	63	1472
965/4	0.5	45	42	1/16	1/16	4/4	2	1	1/8		1/8	1		0	84	1487
483/2	0.25	45	42	1/8	1/8	4/4	4	1	1/16		1/16	1		-3	51	1514
483/2	0.25	45	42	1/8	1/8	4/4	3	1	1/16		1/16	1		-4	56	1502
483/2	0.25	45	42	1/8	1/8	4/4	4	1	1/16		1/16	1		0	60	1514
483/2	0.25	45	42	1/8	1/8	4/4	3	1	1/16		1/16	1		-3	63	1502
967/4	0.25	45	42	3/16	3/16	4/4	1	1	1/16		1/16	1		0	60	1473
967/4	0.25	45	42	3/16	3/16	4/4	1	1	1/16		1/16	1		-4	68	1473
967/4	0.125	45	42	3/16	3/16	4/4	2	1	1/32		1/32	1		-2	82	1488
1935/8	0.125	45	42	7/32	7/32	4/4	2	1	1/32		1/32	1		-4	80	1489
242	0.25	45	42	1/4	1/4	4/4	4	1	1/16		1/16	1		-3	51	1515
242	0.25	45	42	1/4	1/4	4/4	3	1	1/16		1/16	1		-4	56	1503
242	0.25	45	42	1/4	1/4	4/4	4	1	1/16		1/16	1		0	60	1515
242	0.25	45	42	1/4	1/4	4/4	3	1	1/16		1/16	1		-3	63	1503
242	0.25	45	42	1/4	1/4	4/4	2	1	1/16		1/16	1		1	79	1490
969/4	0.25	45	42	5/16	5/16	4/4	1	1	1/16		1/16	1		-3	63	1474
969/4	0.25	45	42	5/16	5/16	4/4	1	1	1/16		1/16	1		0	72	1474
969/4	0.125	45	42	5/16	5/16	4/4	2	1	1/32		1/32	1		-4	80	1491
1939/8	0.125	45	42	11/32	11/32	4/4	2	1	1/32		1/32	1		-2	82	1492
485/2	0.25	45	42	3/8	3/8	4/4	4	1	1/16		1/16	1		-3	51	1516
485/2	0.25	45	42	3/8	3/8	4/4	3	1	1/16		1/16	1		-4	56	1504
485/2	0.25	45	42	3/8	3/8	4/4	4	1	1/16		1/16	1		0	60	1516
485/2	0.25	45	42	3/8	3/8	4/4	3	1	1/16		1/16	1		-3	63	1504
485/2	0.25	45	42	3/8	3/8	4/4	2	1	1/16		1/16	1		-4	80	1493
971/4	0.25	45	42	7/16	7/16	4/4	1	1	1/16		1/16	1		0	72	1475
971/4	0.125	45	42	7/16	7/16	4/4	2	1	1/32		1/32	1		-3	75	1494
971/4	0.25	45	42	7/16	7/16	4/4	1	1	1/16		1/16	1		-4	80	1475
1943/8	0.125	45	42	15/32	15/32	4/4	2	1	1/32		1/32	1		0	72	1495
243	0.25	45	42	1/2	1/2	4/4	4	1	1/16		1/16	1		-3	51	1517
243	0.25	45	42	1/2	1/2	4/4	3	1	1/16		1/16	1		1	55	1505
243	0.25	45	42	1/2	1/2	4/4	4	1	1/16		1/16	1		-2	58	1517
243	0.25	45	42	1/2	1/2	4/4	3	1	1/16		1/16	1		-3	63	1505
243	0.25	45	42	1/2	1/2	4/4	2	1	1/16		1/16	1		-2	70	1496
973/4	0.25	45	42	9/16	9/16	4/4	3	1	1/16		1/16	1		-3	51	1506
973/4	0.25	45	42	9/16	9/16	4/4	3	1	1/16		1/16	1		1	55	1506
973/4	0.25	45	42	9/16	9/16	4/4	4	1	1/16		1/16	1		-2	58	1518
973/4	0.25	45	42	9/16	9/16	4/4	2	1	1/16		1/16	1		-3	63	1497
973/4	0.5	45	42	9/16	9/16	4/4	1	1	1/8		1/8	1		-5	85	1476
487/2	0.25	45	42	5/8	5/8	4/4	4	1	1/16		1/16	1		-3	51	1519
487/2	0.25	45	42	5/8	5/8	4/4	3	1	1/16		1/16	1		1	55	1507
487/2	0.25	45	42	5/8	5/8	4/4	3	1	1/16		1/16	1		-3	63	1507
975/4	0.25	45	42	11/16	11/16	4/4	3	1	1/16		1/16	1		-3	51	1508
975/4	0.25	45	42	11/16	11/16	4/4	3	1	1/16		1/16	1		1	55	1508
975/4	0.25	45	42	11/16	11/16	4/4	4	1	1/16		1/16	1		-5	61	1520
975/4	0.25	45	42	11/16	11/16	4/4	2	1	1/16		1/16	1		-3	75	1498
975/4	0.125	45	42	11/16	11/16	4/4	1	1	1/32		1/32	1		0	84	1477
1951/8	0.125	45	42	23/32	23/32	4/4	1	1	1/32		1/32	1		-2	82	1478
244	0.25	45	42	3/4	3/4	4/4	4	1	1/16		1/16	1		-3	51	1521
244	0.25	45	42	3/4	3/4	4/4	3	1	1/16		1/16	1		1	55	1509
244	0.25	45	42	3/4	3/4	4/4	3	1	1/16		1/16	1		-3	63	1509
244	0.125	45	42	3/4	3/4	4/4	1	1	1/32		1/32	1		-4	80	1479
1953/8	0.125	45	42	25/32	25/32	4/4	1	1	1/32		1/32	1		1	79	1480
977/4	0.25	45	42	13/16	13/16	4/4	3	1	1/16		1/16	1		-3	51	1510
977/4	0.25	45	42	13/16	13/16	4/4	3	1	1/16		1/16	1		1	55	1510
977/4	0.25	45	42	13/16	13/16	4/4	4	1	1/16		1/16	1		-5	61	1522
977/4	0.25	45	42	13/16	13/16	4/4	2	1	1/16		1/16	1		-3	63	1499
977/4	0.125	45	42	13/16	13/16	4/4	1	1	1/32		1/32	1		-2	82	1481
1955/8	0.125	45	42	27/32	27/32	4/4	1	1	1/32		1/32	1		-3	75	1482
489/2	0.25	45	42	7/8	7/8	4/4	4	1	1/16		1/16	1		-3	51	1523
489/2	0.25	45	42	7/8	7/8	4/4	3	1	1/16		1/16	1		-2	58	1511
489/2	0.25	45	42	7/8	7/8	4/4	3	1	1/16		1/16	1		-3	63	1511
489/2	0.125	45	42	7/8	7/8	4/4	1	1	1/32		1/32	1		-1	77	1483
1957/8	0.125	45	42	29/32	29/32	4/4	1	1	1/32		1/32	1		-3	75	1484
979/4	0.25	45	42	15/16	15/16	4/4	3	1	1/16		1/16	1		-3	51	1512
979/4	0.25	45	42	15/16	15/16	4/4	3	1	1/16		1/16	1		-2	58	1512
979/4	0.25	45	42	15/16	15/16	4/4	4	1	1/16		1/16	1		-5	61	1524
979/4	0.25	45	42	15/16	15/16	4/4	2	1	1/16		1/16	1		-3	75	1500
979/4	0.125	45	42	15/16	15/16	4/4	1	1	1/32		1/32	1		-1	77	1485
1959/8	0.125	45	42	31/32	31/32	4/4	1	1	1/32		1/32	1		1	79	1486
245	0.25	46	43	0	0	4/4	4	1	1/16		1/16	1		-3	51	1595
245	0.25	46	43	0	0	4/4	3	1	1/16		1/16	1		0	60	1579
245	0.25	46	43	0	0	4/4	3	1	1/16		1/16	1		-3	63	1579
245	0.125	46	43	0	0	4/4	2	1	1/32		1/32	1		-4	68	1552
245	0.25	46	43	0	0	4/4	1	1	1/16		1/16	1		-4	80	1525
1961/8	0.125	46	43	1/32	1/32	4/4	2	1	1/32		1/32	1		1	67	1553
981/4	0.25	46	43	1/16	1/16	4/4	3	1	1/16		1/16	1		-3	51	1580
981/4	0.25	46	43	1/16	1/16	4/4	4	1	1/16		1/16	1		0	60	1596
981/4	0.25	46	43	1/16	1/16	4/4	1	1	1/16		1/16	1	1	-3	63	1526
981/4	0.125	46	43	1/16	1/16	4/4	2	1	1/32		1/32	1		-4	68	1554
1963/8	0.125	46	43	3/32	3/32	4/4	2	1	1/32		1/32	1		-3	63	1555
491/2	0.25	46	43	1/8	1/8	4/4	4	1	1/16		1/16	1		-4	44	1597
491/2	0.25	46	43	1/8	1/8	4/4	3	1	1/16		1/16	1		-3	51	1581
491/2	0.25	46	43	1/8	1/8	4/4	3	1	1/16		1/16	1		0	60	1581
491/2	0.25	46	43	1/8	1/8	4/4	1	1	1/16		1/16	1	-1	-3	63	1527
491/2	0.125	46	43	1/8	1/8	4/4	2	1	1/32		1/32	1		-4	68	1556
1965/8	0.125	46	43	5/32	5/32	4/4	2	1	1/32		1/32	1		-3	63	1557
983/4	0.0	46	43	3/16	3/16	4/4	1	1	0	grace32after	1/32	1		-3	63	1528
983/4	0.0	46	43	3/16	3/16	4/4	1	1	0	grace32after	1/32	1		2	62	1529
983/4	0.25	46	43	3/16	3/16	4/4	3	1	1/16		1/16	1		0	48	1582
983/4	0.25	46	43	3/16	3/16	4/4	4	1	1/16		1/16	1		-3	51	1598
983/4	0.25	46	43	3/16	3/16	4/4	1	1	1/16		1/16	1		-3	63	1530
983/4	0.125	46	43	3/16	3/16	4/4	2	1	1/32		1/32	1		-1	65	1558
1967/8	0.125	46	43	7/32	7/32	4/4	2	1	1/32		1/32	1		1	67	1559
246	0.25	46	43	1/4	1/4	4/4	4	1	1/16		1/16	1		-4	44	1599
246	0.25	46	43	1/4	1/4	4/4	3	1	1/16		1/16	1		-3	51	1583
246	0.25	46	43	1/4	1/4	4/4	3	1	1/16		1/16	1		0	60	1583
246	0.125	46	43	1/4	1/4	4/4	2	1	1/32		1/32	1		-4	68	1560
1969/8	0.125	46	43	9/32	9/32	4/4	2	1	1/32		1/32	1		1	67	1561
985/4	0.25	46	43	5/16	5/16	4/4	3	1	1/16		1/16	1		0	48	1584
985/4	0.25	46	43	5/16	5/16	4/4	4	1	1/16		1/16	1		-3	51	1600
985/4	0.125	46	43	5/16	5/16	4/4	2	1	1/32		1/32	1		-4	68	1562
985/4	0.25	46	43	5/16	5/16	4/4	1	1	1/16		1/16	1	1	-3	75	1531
1971/8	0.125	46	43	11/32	11/32	4/4	2	1	1/32		1/32	1		-3	63	1563
493/2	0.25	46	43	3/8	3/8	4/4	4	1	1/16		1/16	1		-4	44	1601
493/2	0.25	46	43	3/8	3/8	4/4	3	1	1/16		1/16	1		-3	51	1585
493/2	0.25	46	43	3/8	3/8	4/4	3	1	1/16		1/16	1		0	60	1585
493/2	0.125	46	43	3/8	3/8	4/4	2	1	1/32		1/32	1		-1	65	1564
493/2	0.25	46	43	3/8	3/8	4/4	1	1	1/16		1/16	1	-1	-3	75	1532
1973/8	0.125	46	43	13/32	13/32	4/4	2	1	1/32		1/32	1		1	67	1565
987/4	0.25	46	43	7/16	7/16	4/4	3	1	1/16		1/16	1		0	48	1586
987/4	0.25	46	43	7/16	7/16	4/4	4	1	1/16		1/16	1		-3	51	1602
987/4	0.125	46	43	7/16	7/16	4/4	2	1	1/32		1/32	1		-4	68	1566
987/4	0.25	46	43	7/16	7/16	4/4	1	1	1/16		1/16	1		-3	75	1533
1975/8	0.125	46	43	15/32	15/32	4/4	2	1	1/32		1/32	1		-2	70	1567
247	0.0	46	43	1/2	1/2	4/4	1	1	0	grace32	1/32	1		2	74	1534
247	0.0	46	43	1/2	1/2	4/4	1	1	0	grace32	1/32	1		-3	75	1535
247	0.25	46	43	1/2	1/2	4/4	4	1	1/16		1/16	1		-4	44	1603
247	0.25	46	43	1/2	1/2	4/4	3	1	1/16		1/16	1		-3	51	1587
247	0.25	46	43	1/2	1/2	4/4	3	1	1/16		1/16	1		0	60	1587
247	0.25	46	43	1/2	1/2	4/4	2	1	1/16		1/16	1		-3	63	1568
247	0.125	46	43	1/2	1/2	4/4	1	1	1/32		1/32	1		0	84	1536
1977/8	0.125	46	43	17/32	17/32	4/4	1	1	1/32		1/32	1		1	79	1537
989/4	0.25	46	43	9/16	9/16	4/4	3	1	1/16		1/16	1		0	48	1588
989/4	0.25	46	43	9/16	9/16	4/4	4	1	1/16		1/16	1		-3	51	1604
989/4	0.25	46	43	9/16	9/16	4/4	2	1	1/16		1/16	1	1	0	72	1569
989/4	0.125	46	43	9/16	9/16	4/4	1	1	1/32		1/32	1		-4	80	1538
1979/8	0.125	46	43	19/32	19/32	4/4	1	1	1/32		1/32	1		1	79	1539
495/2	0.25	46	43	5/8	5/8	4/4	4	1	1/16		1/16	1		-4	44	1605
495/2	0.25	46	43	5/8	5/8	4/4	3	1	1/16		1/16	1		-3	51	1589
495/2	0.25	46	43	5/8	5/8	4/4	3	1	1/16		1/16	1		0	60	1589
495/2	0.25	46	43	5/8	5/8	4/4	2	1	1/16		1/16	1	-1	0	72	1570
495/2	0.125	46	43	5/8	5/8	4/4	1	1	1/32		1/32	1		-4	80	1540
1981/8	0.125	46	43	21/32	21/32	4/4	1	1	1/32		1/32	1		5	83	1541
991/4	0.0	46	43	11/16	11/16	4/4	2	1	0	grace32after	1/32	1		0	72	1571
991/4	0.0	46	43	11/16	11/16	4/4	2	1	0	grace32after	1/32	1		5	71	1572
991/4	0.25	46	43	11/16	11/16	4/4	3	1	1/16		1/16	1		0	48	1590
991/4	0.25	46	43	11/16	11/16	4/4	4	1	1/16		1/16	1		-3	51	1606
991/4	0.25	46	43	11/16	11/16	4/4	2	1	1/16		1/16	1		0	72	1573
991/4	0.125	46	43	11/16	11/16	4/4	1	1	1/32		1/32	1		0	84	1542
1983/8	0.125	46	43	23/32	23/32	4/4	1	1	1/32		1/32	1		5	83	1543
248	0.25	46	43	3/4	3/4	4/4	4	1	1/16		1/16	1		-4	44	1607
248	0.25	46	43	3/4	3/4	4/4	3	1	1/16		1/16	1		-3	51	1591
248	0.25	46	43	3/4	3/4	4/4	3	1	1/16		1/16	1		0	60	1591
248	0.125	46	43	3/4	3/4	4/4	1	1	1/32		1/32	1		0	84	1544
1985/8	0.125	46	43	25/32	25/32	4/4	1	1	1/32		1/32	1		-5	85	1545
993/4	0.25	46	43	13/16	13/16	4/4	3	1	1/16		1/16	1		0	48	1592
993/4	0.25	46	43	13/16	13/16	4/4	4	1	1/16		1/16	1		-3	51	1608
993/4	0.25	46	43	13/16	13/16	4/4	2	1	1/16		1/16	1	1	-4	68	1574
993/4	0.125	46	43	13/16	13/16	4/4	1	1	1/32		1/32	1		-3	87	1546
1987/8	0.125	46	43	27/32	27/32	4/4	1	1	1/32		1/32	1		2	86	1547
497/2	0.25	46	43	7/8	7/8	4/4	4	1	1/16		1/16	1		-7	47	1609
497/2	0.25	46	43	7/8	7/8	4/4	3	1	1/16		1/16	1		-4	56	1593
497/2	0.25	46	43	7/8	7/8	4/4	3	1	1/16		1/16	1		-3	63	1593
497/2	0.25	46	43	7/8	7/8	4/4	2	1	1/16		1/16	1	-1	-4	68	1575
497/2	0.125	46	43	7/8	7/8	4/4	1	1	1/32		1/32	1		-3	87	1548
1989/8	0.125	46	43	29/32	29/32	4/4	1	1	1/32		1/32	1		4	88	1549
995/4	0.0	46	43	15/16	15/16	4/4	2	1	0	grace32after	1/32	1		-4	68	1576
995/4	0.0	46	43	15/16	15/16	4/4	2	1	0	grace32after	1/32	1		1	67	1577
995/4	0.25	46	43	15/16	15/16	4/4	3	1	1/16		1/16	1		-3	51	1594
995/4	0.25	46	43	15/16	15/16	4/4	4	1	1/16		1/16	1		-3	51	1610
995/4	0.25	46	43	15/16	15/16	4/4	2	1	1/16		1/16	1		-4	68	1578
995/4	0.125	46	43	15/16	15/16	4/4	1	1	1/32		1/32	1		-1	89	1550
1991/8	0.125	46	43	31/32	31/32	4/4	1	1	1/32		1/32	1		-3	87	1551
249	0.25	47	44	0	0	4/4	4	1	1/16		1/16	1		-2	46	1681
249	0.25	47	44	0	0	4/4	3	1	1/16		1/16	1		1	55	1665
249	0.25	47	44	0	0	4/4	3	1	1/16		1/16	1		-3	63	1665
249	0.125	47	44	0	0	4/4	2	1	1/32		1/32	1		-3	75	1638
249	0.25	47	44	0	0	4/4	1	1	1/16		1/16	1		-5	85	1611
1993/8	0.125	47	44	1/32	1/32	4/4	2	1	1/32		1/32	1		-5	73	1639
997/4	0.25	47	44	1/16	1/16	4/4	3	1	1/16		1/16	1		-3	51	1666
997/4	0.25	47	44	1/16	1/16	4/4	4	1	1/16		1/16	1		-3	51	1682
997/4	0.25	47	44	1/16	1/16	4/4	3	1	1/16		1/16	1		1	55	1666
997/4	0.25	47	44	1/16	1/16	4/4	1	1	1/16		1/16	1	1	-3	63	1612
997/4	0.125	47	44	1/16	1/16	4/4	2	1	1/32		1/32	1		0	72	1640
1995/8	0.125	47	44	3/32	3/32	4/4	2	1	1/32		1/32	1		-5	73	1641
499/2	0.25	47	44	1/8	1/8	4/4	4	1	1/16		1/16	1		-2	46	1683
499/2	0.25	47	44	1/8	1/8	4/4	3	1	1/16		1/16	1		1	55	1667
499/2	0.25	47	44	1/8	1/8	4/4	1	1	1/16		1/16	1	-1	-3	63	1613
499/2	0.25	47	44	1/8	1/8	4/4	3	1	1/16		1/16	1		-3	63	1667
499/2	0.125	47	44	1/8	1/8	4/4	2	1	1/32		1/32	1		-3	75	1642
1997/8	0.125	47	44	5/32	5/32	4/4	2	1	1/32		1/32	1		-5	73	1643
999/4	0.25	47	44	3/16	3/16	4/4	3	1	1/16		1/16	1		-3	51	1668
999/4	0.25	47	44	3/16	3/16	4/4	4	1	1/16		1/16	1		-3	51	1684
999/4	0.25	47	44	3/16	3/16	4/4	3	1	1/16		1/16	1		1	55	1668
999/4	0.25	47	44	3/16	3/16	4/4	1	1	1/16		1/16	1		-3	63	1614
999/4	0.125	47	44	3/16	3/16	4/4	2	1	1/32		1/32	1		-1	77	1644
1999/8	0.125	47	44	7/32	7/32	4/4	2	1	1/32		1/32	1		-5	73	1645
250	0.25	47	44	1/4	1/4	4/4	4	1	1/16		1/16	1		-5	49	1685
250	0.25	47	44	1/4	1/4	4/4	3	1	1/16		1/16	1		1	55	1669
250	0.25	47	44	1/4	1/4	4/4	3	1	1/16		1/16	1		-3	63	1669
250	0.125	47	44	1/4	1/4	4/4	2	1	1/32		1/32	1		0	72	1646
2001/8	0.125	47	44	9/32	9/32	4/4	2	1	1/32		1/32	1		-2	70	1647
1001/4	0.0	47	44	5/16	5/16	4/4	1	1	0	grace32	1/32	1		2	62	1615
1001/4	0.0	47	44	5/16	5/16	4/4	1	1	0	grace32	1/32	1		-3	63	1616
1001/4	0.25	47	44	5/16	5/16	4/4	3	1	1/16		1/16	1		-3	51	1670
1001/4	0.25	47	44	5/16	5/16	4/4	4	1	1/16		1/16	1		-3	51	1686
1001/4	0.25	47	44	5/16	5/16	4/4	3	1	1/16		1/16	1		1	55	1670
1001/4	0.25	47	44	5/16	5/16	4/4	1	1	1/16		1/16	1	1	-5	61	1617
1001/4	0.125	47	44	5/16	5/16	4/4	2	1	1/32		1/32	1		-5	73	1648
2003/8	0.125	47	44	11/32	11/32	4/4	2	1	1/32		1/32	1		-2	70	1649
501/2	0.25	47	44	3/8	3/8	4/4	4	1	1/16		1/16	1		-2	46	1687
501/2	0.25	47	44	3/8	3/8	4/4	3	1	1/16		1/16	1		1	55	1671
501/2	0.25	47	44	3/8	3/8	4/4	1	1	1/16		1/16	1	-1	-5	61	1618
501/2	0.25	47	44	3/8	3/8	4/4	3	1	1/16		1/16	1		-3	63	1671
501/2	0.125	47	44	3/8	3/8	4/4	2	1	1/32		1/32	1		-4	68	1650
2005/8	0.125	47	44	13/32	13/32	4/4	2	1	1/32		1/32	1		1	67	1651
1003/4	0.25	47	44	7/16	7/16	4/4	3	1	1/16		1/16	1		-3	51	1672
1003/4	0.25	47	44	7/16	7/16	4/4	4	1	1/16		1/16	1		-3	51	1688
1003/4	0.25	47	44	7/16	7/16	4/4	3	1	1/16		1/16	1		1	55	1672
1003/4	0.125	47	44	7/16	7/16	4/4	2	1	1/32		1/32	1		-2	70	1652
1003/4	0.25	47	44	7/16	7/16	4/4	1	1	1/16		1/16	1		-5	73	1619
2007/8	0.125	47	44	15/32	15/32	4/4	2	1	1/32		1/32	1		-4	68	1653
251	0.0	47	44	1/2	1/2	4/4	1	1	0	grace32	1/32	1		0	72	1620
251	0.0	47	44	1/2	1/2	4/4	1	1	0	grace32	1/32	1		-5	73	1621
251	0.25	47	44	1/2	1/2	4/4	4	1	1/16		1/16	1		-2	46	1689
251	0.25	47	44	1/2	1/2	4/4	3	1	1/16		1/16	1		1	55	1673
251	0.25	47	44	1/2	1/2	4/4	3	1	1/16		1/16	1		-3	63	1673
251	0.125	47	44	1/2	1/2	4/4	1	1	1/32		1/32	1		1	67	1622
251	0.25	47	44	1/2	1/2	4/4	2	1	1/16		1/16	1		1	67	1654
2009/8	0.125	47	44	17/32	17/32	4/4	1	1	1/32		1/32	1		-1	77	1623
1005/4	0.25	47	44	9/16	9/16	4/4	3	1	1/16		1/16	1		-3	51	1674
1005/4	0.25	47	44	9/16	9/16	4/4	4	1	1/16		1/16	1		-3	51	1690
1005/4	0.25	47	44	9/16	9/16	4/4	3	1	1/16		1/16	1		1	55	1674
1005/4	0.25	47	44	9/16	9/16	4/4	2	1	1/16		1/16	1	1	1	67	1655
1005/4	0.125	47	44	9/16	9/16	4/4	1	1	1/32		1/32	1		4	76	1624
2011/8	0.125	47	44	19/32	19/32	4/4	1	1	1/32		1/32	1		-3	75	1625
503/2	0.25	47	44	5/8	5/8	4/4	4	1	1/16		1/16	1		0	48	1691
503/2	0.25	47	44	5/8	5/8	4/4	3	1	1/16		1/16	1		-4	56	1675
503/2	0.25	47	44	5/8	5/8	4/4	3	1	1/16		1/16	1		-3	63	1675
503/2	0.25	47	44	5/8	5/8	4/4	2	1	1/16		1/16	1	-1	1	67	1656
503/2	0.125	47	44	5/8	5/8	4/4	1	1	1/32		1/32	1		2	74	1626
2013/8	0.125	47	44	21/32	21/32	4/4	1	1	1/32		1/32	1		-3	75	1627
1007/4	0.0	47	44	11/16	11/16	4/4	2	1	0	grace32after	1/32	1		-4	68	1657
1007/4	0.0	47	44	11/16	11/16	4/4	2	1	0	grace32after	1/32	1		-6	66	1658
1007/4	0.25	47	44	11/16	11/16	4/4	4	1	1/16		1/16	1		-3	51	1692
1007/4	0.25	47	44	11/16	11/16	4/4	3	1	1/16		1/16	1		-4	56	1676
1007/4	0.25	47	44	11/16	11/16	4/4	2	1	1/16		1/16	1		-4	68	1659
1007/4	0.125	47	44	11/16	11/16	4/4	1	1	1/32		1/32	1		-5	85	1628
2015/8	0.125	47	44	23/32	23/32	4/4	1	1	1/32		1/32	1		0	84	1629
252	0.25	47	44	3/4	3/4	4/4	4	1	1/16		1/16	1		-5	49	1693
252	0.25	47	44	3/4	3/4	4/4	3	1	1/16		1/16	1		-2	58	1677
252	0.25	47	44	3/4	3/4	4/4	3	1	1/16		1/16	1		-3	63	1677
252	0.125	47	44	3/4	3/4	4/4	1	1	1/32		1/32	1		-2	82	1630
2017/8	0.125	47	44	25/32	25/32	4/4	1	1	1/32		1/32	1		0	84	1631
1009/4	0.25	47	44	13/16	13/16	4/4	4	1	1/16		1/16	1		-3	51	1694
