mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0.5		0	3/4	2/2	1	1	1/8		1/8	1		-3	75	Eb5	5	0
1	1	1/2	0.5		1/8	7/8	2/2	1	1	1/8		1/8	1		-1	77	F5	5	1
2	2	1	1.0		0	0	2/2	4	1	1/4		1/4	1		0	48	C3	3	14
2	2	1	1.0		0	0	2/2	2	1	1/4		1/4	1		1	55	G3	3	10
2	2	1	1.0		0	0	2/2	3	1	1/4		1/4	1		0	60	C4	4	12
2	2	1	1.0		0	0	2/2	2	1	1/4		1/4	1		-3	63	Eb4	4	10
2	2	1	0.5		0	0	2/2	1	1	1/8		1/8	1		1	79	G5	5	2
2	2	3/2	0.5		1/8	1/8	2/2	1	1	1/8		1/8	1		-3	75	Eb5	5	3
2	2	2	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		-1	77	F5	5	4
2	2	5/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		2	74	D5	5	5
2	2	3	1.0		1/2	1/2	2/2	4	1	1/4		1/4	1		0	48	C3	3	15
2	2	3	1.0		1/2	1/2	2/2	2	1	1/4		1/4	1		1	55	G3	3	11
2	2	3	1.0		1/2	1/2	2/2	3	1	1/4		1/4	1		0	60	C4	4	13
2	2	3	1.0		1/2	1/2	2/2	2	1	1/4		1/4	1		-3	63	Eb4	4	11
2	2	3	0.5		1/2	1/2	2/2	1	1	1/8		1/8	1		-3	75	Eb5	5	6
2	2	7/2	0.5		5/8	5/8	2/2	1	1	1/8		1/8	1		0	72	C5	5	7
2	2	4	0.5		3/4	3/4	2/2	1	1	1/8		1/8	1		2	74	D5	5	8
2	2	9/2	0.5		7/8	7/8	2/2	1	1	1/8		1/8	1		5	71	B4	4	9
3	3	5	0.0		0	0	2/2	1	1	0	acciaccatura	1/8	1		2	74	D5	5	16
3	3	5	1.0		0	0	2/2	4	1	1/4		1/4	1		0	48	C3	3	29
3	3	5	1.0		0	0	2/2	2	1	1/4		1/4	1		1	55	G3	3	25
3	3	5	1.0		0	0	2/2	3	1	1/4		1/4	1		0	60	C4	4	27
3	3	5	1.0		0	0	2/2	2	1	1/4		1/4	1		-3	63	Eb4	4	25
3	3	5	0.5		0	0	2/2	1	1	1/8		1/8	1		0	72	C5	5	17
3	3	11/2	0.5		1/8	1/8	2/2	1	1	1/8		1/8	1		5	71	B4	4	18
3	3	6	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		0	72	C5	5	19
3	3	13/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		2	74	D5	5	20
3	3	7	0.5		1/2	1/2	2/2	1	1	1/8		1/8	1		-3	75	Eb5	5	21
3	3	15/2	0.5		5/8	5/8	2/2	1	1	1/8		1/8	1		4	76	E5	5	22
3	3	8	1.0		3/4	3/4	2/2	4	1	1/4		1/4	1		0	48	C3	3	30
3	3	8	1.0		3/4	3/4	2/2	3	1	1/4		1/4	1		1	55	G3	3	28
3	3	8	1.0		3/4	3/4	2/2	3	1	1/4		1/4	1		-3	63	Eb4	4	28
3	3	8	1.0		3/4	3/4	2/2	2	1	1/4		1/4	1		0	72	C5	5	26
3	3	8	0.5		3/4	3/4	2/2	1	1	1/8		1/8	1		-1	77	F5	5	23
3	3	17/2	0.5		7/8	7/8	2/2	1	1	1/8		1/8	1		6	78	F#5	5	24
4	4	9	1.0		0	0	2/2	4	1	1/4		1/4	1		5	47	B2	2	43
4	4	9	1.0		0	0	2/2	3	1	1/4		1/4	1		1	55	G3	3	39
4	4	9	1.0		0	0	2/2	3	1	1/4		1/4	1		-1	65	F4	4	39
4	4	9	1.0		0	0	2/2	2	1	1/4		1/4	1		2	74	D5	5	35
4	4	9	1.0		0	0	2/2	1	1	1/4		1/4	1		1	79	G5	5	31
4	4	10	1.0		1/4	1/4	2/2	4	1	1/4		1/4	1		0	48	C3	3	44
4	4	10	1.0		1/4	1/4	2/2	3	1	1/4		1/4	1		1	55	G3	3	40
4	4	10	1.0		1/4	1/4	2/2	3	1	1/4		1/4	1		-3	63	Eb4	4	40
4	4	10	1.0		1/4	1/4	2/2	2	1	1/4		1/4	1		0	72	C5	5	36
4	4	10	1.0		1/4	1/4	2/2	1	1	1/4		1/4	1		1	79	G5	5	32
4	4	11	1.0		1/2	1/2	2/2	4	1	1/4		1/4	1		1	43	G2	2	45
4	4	11	1.0		1/2	1/2	2/2	3	1	1/4		1/4	1		1	55	G3	3	41
4	4	11	1.0		1/2	1/2	2/2	3	1	1/4		1/4	1		2	62	D4	4	41
4	4	11	1.0		1/2	1/2	2/2	2	1	1/4		1/4	1		5	71	B4	4	37
4	4	11	1.0		1/2	1/2	2/2	1	1	1/4		1/4	1		1	79	G5	5	33
4	4	12	1.0		3/4	3/4	2/2	4	1	1/4		1/4	1		0	48	C3	3	46
4	4	12	1.0		3/4	3/4	2/2	3	1	1/4		1/4	1		1	55	G3	3	42
4	4	12	1.0		3/4	3/4	2/2	3	1	1/4		1/4	1		-3	63	Eb4	4	42
4	4	12	1.0		3/4	3/4	2/2	2	1	1/4		1/4	1		0	72	C5	5	38
4	4	12	1.0		3/4	3/4	2/2	1	1	1/4		1/4	1		1	79	G5	5	34
5	5	13	3.0		0	0	2/2	4	1	3/4		1/2	3/2		1	43	G2	2	52
5	5	13	3.0		0	0	2/2	3	1	3/4		1/2	3/2		1	55	G3	3	51
5	5	13	3.0		0	0	2/2	3	1	3/4		1/2	3/2		2	62	D4	4	51
5	5	13	3.0		0	0	2/2	2	1	3/4		1/2	3/2		5	71	B4	4	50
5	5	13	3.0		0	0	2/2	1	1	3/4		1/2	3/2		1	79	G5	5	47
5	5	16	0.5		3/4	3/4	2/2	1	1	1/8		1/8	1		-3	75	Eb5	5	48
5	5	33/2	0.5		7/8	7/8	2/2	1	1	1/8		1/8	1		-1	77	F5	5	49
6	6	17	1.0		0	0	2/2	4	1	1/4		1/4	1		0	48	C3	3	65
6	6	17	1.0		0	0	2/2	2	1	1/4		1/4	1		1	55	G3	3	61
6	6	17	1.0		0	0	2/2	3	1	1/4		1/4	1		0	60	C4	4	63
6	6	17	1.0		0	0	2/2	2	1	1/4		1/4	1		-3	63	Eb4	4	61
6	6	17	0.5		0	0	2/2	1	1	1/8		1/8	1		1	79	G5	5	53
6	6	35/2	0.5		1/8	1/8	2/2	1	1	1/8		1/8	1		-3	75	Eb5	5	54
6	6	18	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		-1	77	F5	5	55
6	6	37/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		2	74	D5	5	56
6	6	19	1.0		1/2	1/2	2/2	4	1	1/4		1/4	1		0	48	C3	3	66
6	6	19	1.0		1/2	1/2	2/2	2	1	1/4		1/4	1		1	55	G3	3	62
6	6	19	1.0		1/2	1/2	2/2	3	1	1/4		1/4	1		0	60	C4	4	64
6	6	19	1.0		1/2	1/2	2/2	2	1	1/4		1/4	1		-3	63	Eb4	4	62
6	6	19	0.5		1/2	1/2	2/2	1	1	1/8		1/8	1		-3	75	Eb5	5	57
6	6	39/2	0.5		5/8	5/8	2/2	1	1	1/8		1/8	1		0	72	C5	5	58
6	6	20	0.5		3/4	3/4	2/2	1	1	1/8		1/8	1		2	74	D5	5	59
6	6	41/2	0.5		7/8	7/8	2/2	1	1	1/8		1/8	1		5	71	B4	4	60
7	7	21	0.0		0	0	2/2	1	1	0	acciaccatura	1/8	1		2	74	D5	5	67
7	7	21	1.0		0	0	2/2	4	1	1/4		1/4	1		0	48	C3	3	80
7	7	21	1.0		0	0	2/2	2	1	1/4		1/4	1		1	55	G3	3	76
7	7	21	1.0		0	0	2/2	3	1	1/4		1/4	1		0	60	C4	4	78
7	7	21	1.0		0	0	2/2	2	1	1/4		1/4	1		-3	63	Eb4	4	76
7	7	21	0.5		0	0	2/2	1	1	1/8		1/8	1		0	72	C5	5	68
7	7	43/2	0.5		1/8	1/8	2/2	1	1	1/8		1/8	1		5	71	B4	4	69
7	7	22	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		0	72	C5	5	70
7	7	45/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		2	74	D5	5	71
7	7	23	0.5		1/2	1/2	2/2	1	1	1/8		1/8	1		4	76	E5	5	72
7	7	47/2	0.5		5/8	5/8	2/2	1	1	1/8		1/8	1		6	78	F#5	5	73
7	7	24	1.0		3/4	3/4	2/2	4	1	1/4		1/4	1		7	49	C#3	3	81
7	7	24	1.0		3/4	3/4	2/2	2	1	1/4		1/4	1		1	55	G3	3	77
7	7	24	1.0		3/4	3/4	2/2	3	1	1/4		1/4	1		-2	58	Bb3	3	79
