mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	1.0	0	1/2	3/4	1	1	1/4	1/4	1		6	66	F#4	4	0
2	2	1	3.0	0	0	3/4	3	1	3/4	1/2	3/2		2	50	D3	3	4
2	2	1	3.0	0	0	3/4	4	1	3/4	1/2	3/2		2	50	D3	3	5
2	2	1	2.0	0	0	3/4	2	1	1/2	1/2	1		3	57	A3	3	2
2	2	1	3.0	0	0	3/4	1	1	3/4	1/2	3/2	1	6	66	F#4	4	1
2	2	3	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		10	58	A#3	3	3
3	3	4	3.0	0	0	3/4	4	1	3/4	1/2	3/2	1	1	43	G2	2	11
3	3	4	3.0	0	0	3/4	3	1	3/4	1/2	3/2		1	55	G3	3	10
3	3	4	3.0	0	0	3/4	2	1	3/4	1/2	3/2		5	59	B3	3	9
3	3	4	1.0	0	0	3/4	1	1	1/4	1/4	1	-1	6	66	F#4	4	6
3	3	5	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		1	67	G4	4	7
3	3	6	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		4	64	E4	4	8
4	4	7	1.0	0	0	3/4	4	1	1/4	1/4	1	-1	1	43	G2	2	21
4	4	7	1.0	0	0	3/4	3	1	1/4	1/4	1		4	52	E3	3	18
4	4	7	1.0	0	0	3/4	2	1	1/4	1/4	1		3	57	A3	3	15
4	4	7	1.0	0	0	3/4	1	1	1/4	1/4	1		2	62	D4	4	12
4	4	8	1.0	1/4	1/4	3/4	4	1	1/4	1/4	1		1	43	G2	2	22
4	4	8	1.0	1/4	1/4	3/4	3	1	1/4	1/4	1		4	52	E3	3	19
4	4	8	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		3	57	A3	3	16
4	4	8	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		7	61	C#4	4	13
4	4	9	0.5	1/2	1/2	3/4	4	1	1/8	1/8	1		6	42	F#2	2	23
4	4	9	1.0	1/2	1/2	3/4	3	1	1/4	1/4	1		6	54	F#3	3	20
4	4	9	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		3	57	A3	3	17
4	4	9	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		2	62	D4	4	14
4	4	19/2	0.5	5/8	5/8	3/4	4	1	1/8	1/8	1		2	38	D2	2	24
5	5	10	1.0	0	0	3/4	4	1	1/4	1/4	1		3	45	A2	2	31
5	5	10	1.0	0	0	3/4	3	1	1/4	1/4	1		3	57	A3	3	30
5	5	10	1.0	0	0	3/4	2	1	1/4	1/4	1		2	62	D4	4	28
5	5	10	1.0	0	0	3/4	1	1	1/4	1/4	1		6	66	F#4	4	25
5	5	11	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		7	61	C#4	4	29
5	5	11	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		4	64	E4	4	26
5	5	12	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		6	66	F#4	4	27
6	6	13	3.0	0	0	3/4	4	1	3/4	1/2	3/2		2	50	D3	3	36
6	6	13	3.0	0	0	3/4	3	1	3/4	1/2	3/2		3	57	A3	3	35
6	6	13	3.0	0	0	3/4	2	1	3/4	1/2	3/2	1	2	62	D4	4	34
6	6	13	2.0	0	0	3/4	1	1	1/2	1/2	1		6	66	F#4	4	32
6	6	15	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1	1	1	67	G4	4	33
7	7	16	2.0	0	0	3/4	4	1	1/2	1/2	1		5	47	B2	2	44
7	7	16	2.0	0	0	3/4	3	1	1/2	1/2	1		5	59	B3	3	42
7	7	16	2.0	0	0	3/4	2	1	1/2	1/2	1	-1	2	62	D4	4	40
7	7	16	1.0	0	0	3/4	1	1	1/4	1/4	1	-1	1	67	G4	4	37
7	7	17	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		6	66	F#4	4	38
7	7	18	1.0	1/2	1/2	3/4	4	1	1/4	1/4	1		5	47	B2	2	45
7	7	18	1.0	1/2	1/2	3/4	3	1	1/4	1/4	1		5	59	B3	3	43
7	7	18	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62	D4	4	41
7	7	18	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		11	65	E#4	4	39
8	8	19	1.0	0	0	3/4	4	1	1/4	1/4	1		3	45	A2	2	55
8	8	19	1.0	0	0	3/4	3	1	1/4	1/4	1		3	57	A3	3	52
8	8	19	1.0	0	0	3/4	2	1	1/4	1/4	1		7	61	C#4	4	49
8	8	19	2.0	0	0	3/4	1	1	1/2	1/2	1		6	66	F#4	4	46
8	8	20	1.0	1/4	1/4	3/4	4	1	1/4	1/4	1		6	42	F#2	2	56
8	8	20	1.0	1/4	1/4	3/4	3	1	1/4	1/4	1		3	57	A3	3	53
8	8	20	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		7	61	C#4	4	50
8	8	21	1.0	1/2	1/2	3/4	4	1	1/4	1/4	1		7	37	C#2	2	57
8	8	21	1.0	1/2	1/2	3/4	3	1	1/4	1/4	1		5	59	B3	3	54
8	8	21	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		11	65	E#4	4	51
8	8	21	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		3	69	A4	4	47
8	8	43/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		8	68	G#4	4	48
9	9	22	1.0	0	0	3/4	4	1	1/4	1/4	1		6	42	F#2	2	61
9	9	22	1.0	0	0	3/4	3	1	1/4	1/4	1		3	57	A3	3	60
9	9	22	1.0	0	0	3/4	1	1	1/4	1/4	1		6	66	F#4	4	58
9	9	22	1.0	0	0	3/4	2	1	1/4	1/4	1		6	66	F#4	4	59
10	10	24	1.0	0	1/2	3/4	2	1	1/4	1/4	1	1	6	66	F#4	4	63
10	10	24	1.0	0	1/2	3/4	1	1	1/4	1/4	1	1	3	69	A4	4	62
11	11	25	2.0	0	0	3/4	4	1	1/2	1/2	1		5	59	B3	3	71
11	11	25	3.0	0	0	3/4	3	1	3/4	1/2	3/2	1	5	59	B3	3	70
11	11	25	1.0	0	0	3/4	2	1	1/4	1/4	1	-1	6	66	F#4	4	67
11	11	25	1.0	0	0	3/4	1	1	1/4	1/4	1	-1	3	69	A4	4	64
11	11	26	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		4	64	E4	4	68
11	11	26	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		1	67	G4	4	65
11	11	27	1.0	1/2	1/2	3/4	4	1	1/4	1/4	1		3	57	A3	3	72
11	11	27	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		9	63	D#4	4	69
11	11	27	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		6	66	F#4	4	66
12	12	28	1.0	0	0	3/4	4	1	1/4	1/4	1		1	55	G3	3	82
12	12	28	1.0	0	0	3/4	3	1	1/4	1/4	1	-1	5	59	B3	3	79
12	12	28	1.0	0	0	3/4	2	1	1/4	1/4	1		4	64	E4	4	76
12	12	28	1.0	0	0	3/4	1	1	1/4	1/4	1		1	67	G4	4	73
12	12	29	1.0	1/4	1/4	3/4	4	1	1/4	1/4	1		6	54	F#3	3	83
12	12	29	1.0	1/4	1/4	3/4	3	1	1/4	1/4	1		3	57	A3	3	80
12	12	29	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		6	66	F#4	4	77
12	12	29	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		3	69	A4	4	74
12	12	30	1.0	1/2	1/2	3/4	4	1	1/4	1/4	1		4	52	E3	3	84
12	12	30	1.0	1/2	1/2	3/4	3	1	1/4	1/4	1		1	55	G3	3	81
12	12	30	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		1	67	G4	4	78
12	12	30	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		5	71	B4	4	75
13	13	31	3.0	0	0	3/4	4	1	3/4	1/2	3/2	1	2	50	D3	3	94
13	13	31	1.0	0	0	3/4	3	1	1/4	1/4	1		6	54	F#3	3	91
13	13	31	1.0	0	0	3/4	2	1	1/4	1/4	1		3	69	A4	4	88
13	13	31	1.0	0	0	3/4	1	1	1/4	1/4	1		0	72	C5	5	85
13	13	32	1.0	1/4	1/4	3/4	3	1	1/4	1/4	1		2	50	D3	3	92
13	13	32	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		5	71	B4	4	89
13	13	32	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74	D5	5	86
13	13	33	1.0	1/2	1/2	3/4	3	1	1/4	1/4	1		0	60	C4	4	93
13	13	33	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		0	72	C5	5	90
13	13	33	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		4	76	E5	5	87
14	14	34	2.0	0	0	3/4	4	1	1/2	1/2	1	-1	2	50	D3	3	99
14	14	34	2.0	0	0	3/4	3	1	1/2	1/2	1		0	60	C4	4	98
14	14	34	2.0	0	0	3/4	2	1	1/2	1/2	1		6	66	F#4	4	97
14	14	34	2.0	0	0	3/4	1	1	1/2	1/2	1		3	69	A4	4	95
14	14	36	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		5	71	B4	4	96
15	15	37	3.0	0	0	3/4	3	1	3/4	1/2	3/2		1	55	G3	3	103
15	15	37	3.0	0	0	3/4	4	1	3/4	1/2	3/2		1	55	G3	3	104
15	15	37	2.0	0	0	3/4	2	1	1/2	1/2	1		2	62	D4	4	101
15	15	37	3.0	0	0	3/4	1	1	3/4	1/2	3/2	1	5	71	B4	4	100
15	15	39	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		9	63	D#4	4	102
16	16	40	3.0	0	0	3/4	4	1	3/4	1/2	3/2	1	0	48	C3	3	110
16	16	40	3.0	0	0	3/4	3	1	3/4	1/2	3/2		0	60	C4	4	109
16	16	40	3.0	0	0	3/4	2	1	3/4	1/2	3/2		4	64	E4	4	108
16	16	40	1.0	0	0	3/4	1	1	1/4	1/4	1	-1	5	71	B4	4	105
16	16	41	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		0	72	C5	5	106
16	16	42	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69	A4	4	107
17	17	43	1.0	0	0	3/4	4	1	1/4	1/4	1	-1	0	48	C3	3	120
17	17	43	1.0	0	0	3/4	3	1	1/4	1/4	1		3	57	A3	3	117
17	17	43	1.0	0	0	3/4	2	1	1/4	1/4	1		2	62	D4	4	114
17	17	43	1.0	0	0	3/4	1	1	1/4	1/4	1		1	67	G4	4	111
17	17	44	1.0	1/4	1/4	3/4	4	1	1/4	1/4	1		0	48	C3	3	121
17	17	44	1.0	1/4	1/4	3/4	3	1	1/4	1/4	1		3	57	A3	3	118
17	17	44	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		2	62	D4	4	115
17	17	44	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		6	66	F#4	4	112
17	17	45	0.5	1/2	1/2	3/4	4	1	1/8	1/8	1		5	47	B2	2	122
17	17	45	1.0	1/2	1/2	3/4	3	1	1/4	1/4	1		5	59	B3	3	119
17	17	45	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62	D4	4	116
17	17	45	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		1	67	G4	4	113
17	17	91/2	0.5	5/8	5/8	3/4	4	1	1/8	1/8	1		1	43	G2	2	123
18	18	46	1.0	0	0	3/4	4	1	1/4	1/4	1		2	50	D3	3	132
18	18	46	1.0	0	0	3/4	3	1	1/4	1/4	1		2	62	D4	4	130
18	18	46	1.0	0	0	3/4	2	1	1/4	1/4	1		1	67	G4	4	127
18	18	46	1.0	0	0	3/4	1	1	1/4	1/4	1		5	71	B4	4	124
18	18	47	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		6	66	F#4	4	128
18	18	47	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		3	69	A4	4	125
18	18	48	1.0	1/2	1/2	3/4	4	1	1/4	1/4	1		6	54	F#3	3	133
18	18	48	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62	D4	4	129
