mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0		0	0	6/8	4	1	1/4		1/4	1		4	40	E2	2	4
1	1	1	1	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		4	64	E4	4	0
1	1	3/2	3/2	1.0		3/8	3/8	6/8	4	1	1/4		1/4	1		4	40	E2	2	5
1	1	3/2	3/2	0.5		3/8	3/8	6/8	1	1	1/8		1/8	1		3	69	A4	4	1
1	1	2	2	0.5		1/2	1/2	6/8	1	1	1/8		1/8	1		5	71	B4	4	2
1	1	5/2	5/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		0	72	C5	5	3
2	2	3	3	1.0		0	0	6/8	4	1	1/4		1/4	1		4	40	E2	2	12
2	2	3	3	0.5		0	0	6/8	1	1	1/8		1/8	1		5	71	B4	4	6
2	2	7/2	7/2	0.5		1/8	1/8	6/8	1	1	1/8		1/8	1		3	69	A4	4	7
2	2	4	4	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		8	68	G#4	4	8
2	2	9/2	9/2	1.0		3/8	3/8	6/8	4	1	1/4		1/4	1		4	40	E2	2	13
2	2	9/2	9/2	0.5		3/8	3/8	6/8	1	1	1/8		1/8	1		-1	65	F4	4	9
2	2	5	5	0.5		1/2	1/2	6/8	1	1	1/8		1/8	1		4	64	E4	4	10
2	2	11/2	11/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		2	62	D4	4	11
3	3	6	6	1.0		0	0	6/8	4	1	1/4		1/4	1		4	40	E2	2	26
3	3	6	6	0.5		0	0	6/8	1	1	1/8		1/8	1		0	60	C4	4	14
3	3	13/2	13/2	0.5		1/8	1/8	6/8	1	1	1/8		1/8	1		5	59	B3	3	15
3	3	7	7	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		3	57	A3	3	16
3	3	7	7	0.5		1/4	1/4	6/8	2	1	1/8		1/8	1		3	57	A3	3	18
3	3	7	7	0.5		1/4	1/4	6/8	3	1	1/8		1/8	1		3	57	A3	3	22
3	3	15/2	15/2	1.0		3/8	3/8	6/8	4	1	1/4		1/4	1		4	40	E2	2	27
3	3	15/2	15/2	0.5		3/8	3/8	6/8	3	1	1/8		1/8	1		8	56	G#3	3	23
3	3	15/2	15/2	0.5		3/8	3/8	6/8	2	1	1/8		1/8	1		5	59	B3	3	19
3	3	15/2	15/2	1.5		3/8	3/8	6/8	1	1	3/8		1/4	3/2	1	4	64	E4	4	17
3	3	8	8	0.5		1/2	1/2	6/8	3	1	1/8		1/8	1		3	57	A3	3	24
3	3	8	8	0.5		1/2	1/2	6/8	2	1	1/8		1/8	1		0	60	C4	4	20
3	3	17/2	17/2	0.5		5/8	5/8	6/8	3	1	1/8		1/8	1		5	59	B3	3	25
3	3	17/2	17/2	0.5		5/8	5/8	6/8	2	1	1/8		1/8	1		2	62	D4	4	21
4	4	9	9	1.0		0	0	6/8	4	1	1/4		1/4	1		4	40	E2	2	43
4	4	9	9	0.5		0	0	6/8	3	1	1/8		1/8	1		3	57	A3	3	38
4	4	9	9	0.5		0	0	6/8	2	1	1/8		1/8	1		0	60	C4	4	32
4	4	9	9	1.5		0	0	6/8	1	1	3/8		1/4	3/2	0	4	64	E4	4	28
4	4	19/2	19/2	0.5		1/8	1/8	6/8	3	1	1/8		1/8	1		8	56	G#3	3	39
4	4	19/2	19/2	0.5		1/8	1/8	6/8	2	1	1/8		1/8	1		5	59	B3	3	33
4	4	10	10	0.5		1/4	1/4	6/8	3	1	1/8		1/8	1		-1	53	F3	3	40
4	4	10	10	0.5		1/4	1/4	6/8	2	1	1/8		1/8	1		3	57	A3	3	34
4	4	21/2	21/2	1.0		3/8	3/8	6/8	4	1	1/4		1/4	1		4	40	E2	2	44
4	4	21/2	21/2	1.0		3/8	3/8	6/8	3	1	1/4		1/4	1		4	52	E3	3	41
4	4	21/2	21/2	0.5		3/8	3/8	6/8	2	1	1/8		1/8	1		8	56	G#3	3	35
4	4	21/2	21/2	0.5		3/8	3/8	6/8	1	1	1/8		1/8	1	-1	4	64	E4	4	29
4	4	11	11	0.5		1/2	1/2	6/8	2	1	1/8		1/8	1		3	57	A3	3	36
4	4	11	11	0.5		1/2	1/2	6/8	1	1	1/8		1/8	1		6	66	F#4	4	30
4	4	23/2	23/2	0.5		5/8	5/8	6/8	3	1	1/8		1/8	1		2	50	D3	3	42
4	4	23/2	23/2	0.5		5/8	5/8	6/8	2	1	1/8		1/8	1		5	59	B3	3	37
4	4	23/2	23/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		8	68	G#4	4	31
5	5		12	0.5	1	0	0	6/8	4	1	1/8		1/8	1		3	45	A2	2	48
5	5		12	1.0	1	0	0	6/8	3	1	1/4		1/4	1		0	48	C3	3	47
5	5		12	1.0	1	0	0	6/8	2	1	1/4		1/4	1		0	60	C4	4	46
5	5		12	1.0	1	0	0	6/8	1	1	1/4		1/4	1		3	69	A4	4	45
5	5		25/2	0.5	1	1/8	1/8	6/8	4	1	1/8		1/8	1		5	47	B2	2	49
5	5		13	0.5	1	1/4	1/4	6/8	4	1	1/8		1/8	1		3	45	A2	2	50
5	5		27/2	0.5	1	3/8	3/8	6/8	4	1	1/8		1/8	1		8	44	G#2	2	51
5	5		14	0.5	1	1/2	1/2	6/8	4	1	1/8		1/8	1		3	45	A2	2	52
5	5		29/2	0.5	1	5/8	5/8	6/8	4	1	1/8		1/8	1		1	43	G2	2	53
6	6		15	0.5	1	0	0	6/8	4	1	1/8		1/8	1		-1	41	F2	2	54
6	6		31/2	0.5	1	1/8	1/8	6/8	4	1	1/8		1/8	1		4	40	E2	2	55
6	6		16	0.5	1	1/4	1/4	6/8	4	1	1/8		1/8	1		2	38	D2	2	56
6	6		33/2	0.5	1	3/8	3/8	6/8	4	1	1/8		1/8	1		0	36	C2	2	57
6	6		17	0.5	1	1/2	1/2	6/8	4	1	1/8		1/8	1		2	38	D2	2	58
6	6		35/2	0.5	1	5/8	5/8	6/8	4	1	1/8		1/8	1		9	39	D#2	2	59
7	7		18	0.5	1	0	0	6/8	4	1	1/8		1/8	1		3	45	A2	2	63
7	7		18	1.0	1	0	0	6/8	3	1	1/4		1/4	1		0	48	C3	3	62
7	7		18	1.0	1	0	0	6/8	2	1	1/4		1/4	1		0	60	C4	4	61
7	7		18	1.0	1	0	0	6/8	1	1	1/4		1/4	1		3	69	A4	4	60
7	7		37/2	0.5	1	1/8	1/8	6/8	4	1	1/8		1/8	1		5	47	B2	2	64
7	7		19	0.5	1	1/4	1/4	6/8	4	1	1/8		1/8	1		3	45	A2	2	65
7	7		39/2	0.5	1	3/8	3/8	6/8	4	1	1/8		1/8	1		8	44	G#2	2	66
7	7		20	0.5	1	1/2	1/2	6/8	4	1	1/8		1/8	1		3	45	A2	2	67
7	7		41/2	0.5	1	5/8	5/8	6/8	4	1	1/8		1/8	1		1	43	G2	2	68
8	8	12	21	0.5		0	0	6/8	4	1	1/8		1/8	1		-1	41	F2	2	69
8	8	25/2	43/2	0.5		1/8	1/8	6/8	4	1	1/8		1/8	1		1	43	G2	2	70
8	8	13	22	0.5		1/4	1/4	6/8	4	1	1/8		1/8	1		-1	41	F2	2	71
8	8	27/2	45/2	0.5		3/8	3/8	6/8	4	1	1/8		1/8	1		4	40	E2	2	72
8	8	14	23	0.5		1/2	1/2	6/8	4	1	1/8		1/8	1		-1	41	F2	2	73
8	8	29/2	47/2	0.5		5/8	5/8	6/8	4	1	1/8		1/8	1		2	38	D2	2	74
9	9	15	24	1.0		0	0	6/8	4	1	1/4		1/4	1		0	36	C2	2	88
9	9	16	25	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		0	60	C4	4	75
9	9	16	25	0.5		1/4	1/4	6/8	2	1	1/8		1/8	1	1	0	60	C4	4	79
9	9	16	25	0.5		1/4	1/4	6/8	3	1	1/8		1/8	1		0	60	C4	4	84
9	9	33/2	51/2	1.0		3/8	3/8	6/8	4	1	1/4		1/4	1		0	48	C3	3	89
9	9	33/2	51/2	0.5		3/8	3/8	6/8	3	1	1/8		1/8	1		-2	58	Bb3	3	85
9	9	33/2	51/2	1.5		3/8	3/8	6/8	2	1	3/8		1/4	3/2	0	0	60	C4	4	80
9	9	33/2	51/2	0.5		3/8	3/8	6/8	2	2	1/8		1/8	1		4	64	E4	4	81
