quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
198	2.0	100	100	0	0	2/4	4	1	1/2		1/2	1	0	0	48		917
198	2.0	100	100	0	0	2/4	3	1	1/2		1/2	1		4	52		916
198	0.5	100	100	0	0	2/4	2	1	1/8		1/8	1		1	55		912
198	2.0	100	100	0	0	2/4	1	1	1/2		1/2	1		-2	82		911
397/2	0.5	100	100	1/8	1/8	2/4	2	1	1/8		1/8	1		0	60		913
199	0.5	100	100	1/4	1/4	2/4	2	1	1/8		1/8	1		1	55		914
399/2	0.5	100	100	3/8	3/8	2/4	2	1	1/8		1/8	1		0	60		915
200	2.0	101	101	0	0	2/4	4	1	1/2		1/2	1	0	0	48		927
200	2.0	101	101	0	0	2/4	3	1	1/2		1/2	1		-1	53		926
200	0.5	101	101	0	0	2/4	2	1	1/8		1/8	1		3	57		922
200	0.5	101	101	0	0	2/4	1	1	1/8		1/8	1		3	81		918
401/2	0.5	101	101	1/8	1/8	2/4	2	1	1/8		1/8	1		0	60		923
401/2	0.5	101	101	1/8	1/8	2/4	1	1	1/8		1/8	1		8	80		919
201	0.5	101	101	1/4	1/4	2/4	2	1	1/8		1/8	1		3	57		924
201	0.5	101	101	1/4	1/4	2/4	1	1	1/8		1/8	1		3	81		920
403/2	0.5	101	101	3/8	3/8	2/4	2	1	1/8		1/8	1		0	60		925
403/2	0.5	101	101	3/8	3/8	2/4	1	1	1/8		1/8	1		-1	77		921
202	2.0	102	102	0	0	2/4	4	1	1/2		1/2	1	-1	0	48		935
202	2.0	102	102	0	0	2/4	3	1	1/2		1/2	1		1	55		934
202	0.5	102	102	0	0	2/4	2	1	1/8		1/8	1		-2	58		930
202	1.0	102	102	0	0	2/4	1	1	1/4		1/4	1		4	76		928
405/2	0.5	102	102	1/8	1/8	2/4	2	1	1/8		1/8	1		0	60		931
203	0.5	102	102	1/4	1/4	2/4	2	1	1/8		1/8	1		-2	58		932
203	1.0	102	102	1/4	1/4	2/4	1	1	1/4		1/4	1		4	76		929
407/2	0.5	102	102	3/8	3/8	2/4	2	1	1/8		1/8	1		0	60		933
204	2.0	103	103	0	0	2/4	3	1	1/2		1/2	1		-1	53		942
204	2.0	103	103	0	0	2/4	4	1	1/2		1/2	1		-1	53		943
204	0.5	103	103	0	0	2/4	2	1	1/8		1/8	1		3	57		938
204	1.5	103	103	0	0	2/4	1	1	3/8		1/4	3/2		-1	77		936
409/2	0.5	103	103	1/8	1/8	2/4	2	1	1/8		1/8	1		0	60		939
205	0.5	103	103	1/4	1/4	2/4	2	1	1/8		1/8	1		3	57		940
411/2	0.5	103	103	3/8	3/8	2/4	2	1	1/8		1/8	1		0	60		941
411/2	0.5	103	103	3/8	3/8	2/4	1	1	1/8		1/8	1		4	76		937
206	0.5	104	104	0	0	2/4	4	1	1/8		1/8	1		6	54		953
206	0.5	104	104	0	0	2/4	2	1	1/8		1/8	1		3	57		945
206	0.5	104	104	0	0	2/4	3	1	1/8		1/8	1		0	60		949
206	2.0	104	104	0	0	2/4	1	1	1/2		1/2	1	1	9	75		944
413/2	0.5	104	104	1/8	1/8	2/4	4	1	1/8		1/8	1		6	54		954
413/2	0.5	104	104	1/8	1/8	2/4	3	1	1/8		1/8	1		3	57		950
413/2	0.5	104	104	1/8	1/8	2/4	2	1	1/8		1/8	1		0	60		946
207	0.5	104	104	1/4	1/4	2/4	4	1	1/8		1/8	1		6	54		955
207	0.5	104	104	1/4	1/4	2/4	3	1	1/8		1/8	1		3	57		951
207	0.5	104	104	1/4	1/4	2/4	2	1	1/8		1/8	1		0	60		947
415/2	0.5	104	104	3/8	3/8	2/4	4	1	1/8		1/8	1		6	54		956
415/2	0.5	104	104	3/8	3/8	2/4	3	1	1/8		1/8	1		3	57		952
415/2	0.5	104	104	3/8	3/8	2/4	2	1	1/8		1/8	1		0	60		948
208	0.5	105	105	0	0	2/4	4	1	1/8		1/8	1		6	54		966
208	0.5	105	105	0	0	2/4	3	1	1/8		1/8	1		3	57		962
208	0.5	105	105	0	0	2/4	2	1	1/8		1/8	1		0	60		958
208	2.0	105	105	0	0	2/4	1	1	1/2		1/2	1	-1	9	75		957
417/2	0.5	105	105	1/8	1/8	2/4	4	1	1/8		1/8	1		6	54		967
417/2	0.5	105	105	1/8	1/8	2/4	3	1	1/8		1/8	1		3	57		963
417/2	0.5	105	105	1/8	1/8	2/4	2	1	1/8		1/8	1		0	60		959
209	0.5	105	105	1/4	1/4	2/4	4	1	1/8		1/8	1		6	54		968
209	0.5	105	105	1/4	1/4	2/4	3	1	1/8		1/8	1		3	57		964
209	0.5	105	105	1/4	1/4	2/4	2	1	1/8		1/8	1		0	60		960
419/2	0.5	105	105	3/8	3/8	2/4	4	1	1/8		1/8	1		6	54		969
419/2	0.5	105	105	3/8	3/8	2/4	3	1	1/8		1/8	1		3	57		965
419/2	0.5	105	105	3/8	3/8	2/4	2	1	1/8		1/8	1		0	60		961
210	0.5	106	106	0	0	2/4	4	1	1/8		1/8	1		4	52		981
210	0.5	106	106	0	0	2/4	3	1	1/8		1/8	1		3	57		977
210	0.5	106	106	0	0	2/4	2	1	1/8		1/8	1		7	61		973
210	1.5	106	106	0	0	2/4	1	1	3/8		1/4	3/2		4	76		970
421/2	0.5	106	106	1/8	1/8	2/4	4	1	1/8		1/8	1		4	52		982
421/2	0.5	106	106	1/8	1/8	2/4	3	1	1/8		1/8	1		3	57		978
421/2	0.5	106	106	1/8	1/8	2/4	2	1	1/8		1/8	1		7	61		974
211	0.5	106	106	1/4	1/4	2/4	4	1	1/8		1/8	1		4	52		983
211	0.5	106	106	1/4	1/4	2/4	3	1	1/8		1/8	1		3	57		979
211	0.5	106	106	1/4	1/4	2/4	2	1	1/8		1/8	1		7	61		975
423/2	0.5	106	106	3/8	3/8	2/4	4	1	1/8		1/8	1		4	52		984
423/2	0.5	106	106	3/8	3/8	2/4	3	1	1/8		1/8	1		3	57		980
423/2	0.5	106	106	3/8	3/8	2/4	2	1	1/8		1/8	1		7	61		976
423/2	0.25	106	106	3/8	3/8	2/4	1	1	1/16		1/16	1		7	73		971
847/4	0.25	106	106	7/16	7/16	2/4	1	1	1/16		1/16	1		3	69		972
212	0.5	107	107	0	0	2/4	4	1	1/8		1/8	1		4	52		994
212	0.5	107	107	0	0	2/4	3	1	1/8		1/8	1		8	56		990
212	0.5	107	107	0	0	2/4	2	1	1/8		1/8	1		2	62		986
212	2.0	107	107	0	0	2/4	1	1	1/2		1/2	1		5	71		985
425/2	0.5	107	107	1/8	1/8	2/4	4	1	1/8		1/8	1		4	52		995
425/2	0.5	107	107	1/8	1/8	2/4	3	1	1/8		1/8	1		8	56		991
425/2	0.5	107	107	1/8	1/8	2/4	2	1	1/8		1/8	1		2	62		987
213	0.5	107	107	1/4	1/4	2/4	4	1	1/8		1/8	1		4	52		996
213	0.5	107	107	1/4	1/4	2/4	3	1	1/8		1/8	1		8	56		992
213	0.5	107	107	1/4	1/4	2/4	2	1	1/8		1/8	1		2	62		988
427/2	0.5	107	107	3/8	3/8	2/4	4	1	1/8		1/8	1		4	52		997
427/2	0.5	107	107	3/8	3/8	2/4	3	1	1/8		1/8	1		8	56		993
427/2	0.5	107	107	3/8	3/8	2/4	2	1	1/8		1/8	1		2	62		989
214	0.5	108	108	0	0	2/4	4	1	1/8		1/8	1		3	45		1007
214	0.5	108	108	0	0	2/4	3	1	1/8		1/8	1		1	55		1003
214	0.5	108	108	0	0	2/4	2	1	1/8		1/8	1		4	64		999
214	2.0	108	108	0	0	2/4	1	1	1/2		1/2	1	1	7	73		998
429/2	0.5	108	108	1/8	1/8	2/4	4	1	1/8		1/8	1		3	57		1008
429/2	0.5	108	108	1/8	1/8	2/4	3	1	1/8		1/8	1		4	64		1004
429/2	0.5	108	108	1/8	1/8	2/4	2	1	1/8		1/8	1		1	67		1000
215	0.5	108	108	1/4	1/4	2/4	4	1	1/8		1/8	1		3	57		1009
215	0.5	108	108	1/4	1/4	2/4	3	1	1/8		1/8	1		4	64		1005
215	0.5	108	108	1/4	1/4	2/4	2	1	1/8		1/8	1		1	67		1001
431/2	0.5	108	108	3/8	3/8	2/4	4	1	1/8		1/8	1		3	57		1010
431/2	0.5	108	108	3/8	3/8	2/4	3	1	1/8		1/8	1		4	64		1006
431/2	0.5	108	108	3/8	3/8	2/4	2	1	1/8		1/8	1		1	67		1002
216	0.0	109	109	0	0	2/4	1	1	0	grace16after	1/16	1		7	73		1011
216	0.0	109	109	0	0	2/4	1	1	0	grace16after	1/16	1		5	71		1012
216	0.5	109	109	0	0	2/4	4	1	1/8		1/8	1		10	58		1022
216	0.5	109	109	0	0	2/4	3	1	1/8		1/8	1		4	64		1018
216	0.5	109	109	0	0	2/4	2	1	1/8		1/8	1		1	67		1014
216	2.0	109	109	0	0	2/4	1	1	1/2		1/2	1	-1	7	73		1013
433/2	0.5	109	109	1/8	1/8	2/4	4	1	1/8		1/8	1		10	58		1023
433/2	0.5	109	109	1/8	1/8	2/4	3	1	1/8		1/8	1		4	64		1019
433/2	0.5	109	109	1/8	1/8	2/4	2	1	1/8		1/8	1		1	67		1015
217	0.5	109	109	1/4	1/4	2/4	4	1	1/8		1/8	1		10	58		1024
217	0.5	109	109	1/4	1/4	2/4	3	1	1/8		1/8	1		4	64		1020
217	0.5	109	109	1/4	1/4	2/4	2	1	1/8		1/8	1		1	67		1016
435/2	0.5	109	109	3/8	3/8	2/4	4	1	1/8		1/8	1		10	58		1025
435/2	0.5	109	109	3/8	3/8	2/4	3	1	1/8		1/8	1		4	64		1021
435/2	0.5	109	109	3/8	3/8	2/4	2	1	1/8		1/8	1		1	67		1017
218	0.0	110	110	0	0	2/4	1	1	0	grace16after	1/16	1		2	74		1026
218	0.0	110	110	0	0	2/4	1	1	0	grace16after	1/16	1		7	73		1027
218	0.5	110	110	0	0	2/4	4	1	1/8		1/8	1		5	59		1040
218	0.5	110	110	0	0	2/4	3	1	1/8		1/8	1		2	62		1036
218	0.5	110	110	0	0	2/4	2	1	1/8		1/8	1		6	66		1032
218	1.0	110	110	0	0	2/4	1	1	1/4		1/4	1		2	74		1028
437/2	0.5	110	110	1/8	1/8	2/4	4	1	1/8		1/8	1		5	59		1041
437/2	0.5	110	110	1/8	1/8	2/4	3	1	1/8		1/8	1		2	62		1037
437/2	0.5	110	110	1/8	1/8	2/4	2	1	1/8		1/8	1		6	66		1033
219	0.0	110	110	1/4	1/4	2/4	1	1	0	grace16after	1/16	1		4	76		1029
219	0.0	110	110	1/4	1/4	2/4	1	1	0	grace16after	1/16	1		2	74		1030
219	0.5	110	110	1/4	1/4	2/4	4	1	1/8		1/8	1		8	56		1042
219	0.5	110	110	1/4	1/4	2/4	3	1	1/8		1/8	1		2	62		1038
219	0.5	110	110	1/4	1/4	2/4	2	1	1/8		1/8	1		5	71		1034
219	1.0	110	110	1/4	1/4	2/4	1	1	1/4		1/4	1		4	76		1031
439/2	0.5	110	110	3/8	3/8	2/4	4	1	1/8		1/8	1		8	56		1043
439/2	0.5	110	110	3/8	3/8	2/4	3	1	1/8		1/8	1		2	62		1039
439/2	0.5	110	110	3/8	3/8	2/4	2	1	1/8		1/8	1		5	71		1035
220	0.5	111	111	0	0	2/4	4	1	1/8		1/8	1		3	57		1054
220	0.5	111	111	0	0	2/4	3	1	1/8		1/8	1		2	62		1050
220	0.5	111	111	0	0	2/4	2	1	1/8		1/8	1		3	69		1046
220	1.0	111	111	0	0	2/4	1	1	1/4		1/4	1		6	78		1044
441/2	0.5	111	111	1/8	1/8	2/4	4	1	1/8		1/8	1		3	57		1055
441/2	0.5	111	111	1/8	1/8	2/4	3	1	1/8		1/8	1		2	62		1051
441/2	0.5	111	111	1/8	1/8	2/4	2	1	1/8		1/8	1		3	69		1047
221	0.5	111	111	1/4	1/4	2/4	4	1	1/8		1/8	1		3	45		1056
221	0.5	111	111	1/4	1/4	2/4	3	1	1/8		1/8	1		7	61		1052
221	0.5	111	111	1/4	1/4	2/4	2	1	1/8		1/8	1		1	67		1048
221	1.0	111	111	1/4	1/4	2/4	1	1	1/4		1/4	1		4	76		1045
443/2	0.5	111	111	3/8	3/8	2/4	4	1	1/8		1/8	1		3	45		1057
443/2	0.5	111	111	3/8	3/8	2/4	3	1	1/8		1/8	1		7	61		1053
443/2	0.5	111	111	3/8	3/8	2/4	2	1	1/8		1/8	1		1	67		1049
222	0.25	112	112	0	0	2/4	4	1	1/16		1/16	1		2	50		1063
222	1.0	112	112	0	0	2/4	3	1	1/4		1/4	1		2	62		1061
222	1.0	112	112	0	0	2/4	2	1	1/4		1/4	1		6	66		1059
222	1.0	112	112	0	0	2/4	1	1	1/4		1/4	1		2	74		1058
889/4	0.25	112	112	1/16	1/16	2/4	4	1	1/16		1/16	1		4	52		1064
445/2	0.25	112	112	1/8	1/8	2/4	4	1	1/16		1/16	1		6	54		1065
891/4	0.25	112	112	3/16	3/16	2/4	4	1	1/16		1/16	1		1	55		1066
223	0.25	112	112	1/4	1/4	2/4	4	1	1/16		1/16	1		3	57		1067
223	1.0	112	112	1/4	1/4	2/4	3	1	1/4		1/4	1		2	62		1062
223	1.0	112	112	1/4	1/4	2/4	2	1	1/4		1/4	1		2	74		1060
893/4	0.25	112	112	5/16	5/16	2/4	4	1	1/16		1/16	1		1	55		1068
447/2	0.25	112	112	3/8	3/8	2/4	4	1	1/16		1/16	1		6	54		1069
895/4	0.25	112	112	7/16	7/16	2/4	4	1	1/16		1/16	1		4	52		1070
224	0.25	113	113	0	0	2/4	4	1	1/16		1/16	1		2	50		1077
224	1.5	113	113	0	0	2/4	3	1	3/8		1/4	3/2		6	66		1074
224	1.5	113	113	0	0	2/4	2	1	3/8		1/4	3/2		6	78		1071
897/4	0.25	113	113	1/16	1/16	2/4	4	1	1/16		1/16	1		4	52		1078
449/2	0.25	113	113	1/8	1/8	2/4	4	1	1/16		1/16	1		6	54		1079
899/4	0.25	113	113	3/16	3/16	2/4	4	1	1/16		1/16	1		1	55		1080
225	0.25	113	113	1/4	1/4	2/4	4	1	1/16		1/16	1		3	57		1081
901/4	0.25	113	113	5/16	5/16	2/4	4	1	1/16		1/16	1		5	59		1082
451/2	0.25	113	113	3/8	3/8	2/4	4	1	1/16		1/16	1		7	61		1083
451/2	0.25	113	113	3/8	3/8	2/4	3	1	1/16		1/16	1		4	64		1075
451/2	0.25	113	113	3/8	3/8	2/4	2	1	1/16		1/16	1		4	76		1072
903/4	0.25	113	113	7/16	7/16	2/4	3	1	1/16		1/16	1		2	62		1076
903/4	0.25	113	113	7/16	7/16	2/4	4	1	1/16		1/16	1		2	62		1084
903/4	0.25	113	113	7/16	7/16	2/4	2	1	1/16		1/16	1		2	74		1073
226	0.5	114	114	0	0	2/4	4	1	1/8		1/8	1		2	50		1099
226	0.5	114	114	0	0	2/4	3	1	1/8		1/8	1		7	61		1095
226	0.25	114	114	0	0	2/4	2	1	1/16		1/16	1		7	73		1087
226	1.0	114	114	0	0	2/4	1	1	1/4		1/4	1		3	81		1085
905/4	0.25	114	114	1/16	1/16	2/4	2	1	1/16		1/16	1		2	74		1088
453/2	0.5	114	114	1/8	1/8	2/4	4	1	1/8		1/8	1		2	50		1100
453/2	0.5	114	114	1/8	1/8	2/4	3	1	1/8		1/8	1		1	67		1096
453/2	0.25	114	114	1/8	1/8	2/4	2	1	1/16		1/16	1		4	76		1089
907/4	0.25	114	114	3/16	3/16	2/4	2	1	1/16		1/16	1		6	78		1090
227	0.5	114	114	1/4	1/4	2/4	4	1	1/8		1/8	1		2	50		1101
227	0.5	114	114	1/4	1/4	2/4	3	1	1/8		1/8	1		1	67		1097
227	0.25	114	114	1/4	1/4	2/4	2	1	1/16		1/16	1		1	79		1091
227	1.0	114	114	1/4	1/4	2/4	1	1	1/4		1/4	1		4	88		1086
909/4	0.25	114	114	5/16	5/16	2/4	2	1	1/16		1/16	1		6	78		1092
455/2	0.5	114	114	3/8	3/8	2/4	4	1	1/8		1/8	1		2	50		1102
455/2	0.5	114	114	3/8	3/8	2/4	3	1	1/8		1/8	1		1	67		1098
455/2	0.25	114	114	3/8	3/8	2/4	2	1	1/16		1/16	1		4	76		1093
911/4	0.25	114	114	7/16	7/16	2/4	2	1	1/16		1/16	1		2	74		1094
228	0.5	115	115	0	0	2/4	4	1	1/8		1/8	1		2	50		1118
228	0.5	115	115	0	0	2/4	3	1	1/8		1/8	1		1	67		1114
228	0.25	115	115	0	0	2/4	2	1	1/16		1/16	1		7	73		1106
228	1.5	115	115	0	0	2/4	1	1	3/8		1/4	3/2		1	91		1103
913/4	0.25	115	115	1/16	1/16	2/4	2	1	1/16		1/16	1		2	74		1107
457/2	0.5	115	115	1/8	1/8	2/4	4	1	1/8		1/8	1		2	50		1119
457/2	0.5	115	115	1/8	1/8	2/4	3	1	1/8		1/8	1		1	67		1115
457/2	0.25	115	115	1/8	1/8	2/4	2	1	1/16		1/16	1		4	76		1108
915/4	0.25	115	115	3/16	3/16	2/4	2	1	1/16		1/16	1		2	74		1109
229	0.5	115	115	1/4	1/4	2/4	4	1	1/8		1/8	1		2	50		1120
229	0.5	115	115	1/4	1/4	2/4	3	1	1/8		1/8	1		1	67		1116
229	0.25	115	115	1/4	1/4	2/4	2	1	1/16		1/16	1		7	73		1110
917/4	0.25	115	115	5/16	5/16	2/4	2	1	1/16		1/16	1		3	69		1111
459/2	0.5	115	115	3/8	3/8	2/4	4	1	1/8		1/8	1		2	50		1121
459/2	0.5	115	115	3/8	3/8	2/4	3	1	1/8		1/8	1		1	67		1117
459/2	0.25	115	115	3/8	3/8	2/4	2	1	1/16		1/16	1		5	71		1112
459/2	0.25	115	115	3/8	3/8	2/4	1	1	1/16		1/16	1		6	90		1104
919/4	0.25	115	115	7/16	7/16	2/4	2	1	1/16		1/16	1		7	73		1113
919/4	0.25	115	115	7/16	7/16	2/4	1	1	1/16		1/16	1		4	88		1105
230	0.25	116	116	0	0	2/4	4	1	1/16		1/16	1		2	38		1131
230	0.5	116	116	0	0	2/4	3	1	1/8		1/8	1		6	66		1127
230	0.5	116	116	0	0	2/4	2	1	1/8		1/8	1		2	74		1123
230	1.0	116	116	0	0	2/4	1	1	1/4		1/4	1		2	86		1122
921/4	0.25	116	116	1/16	1/16	2/4	4	1	1/16		1/16	1		4	40		1132
461/2	0.25	116	116	1/8	1/8	2/4	4	1	1/16		1/16	1		6	42		1133
461/2	0.5	116	116	1/8	1/8	2/4	3	1	1/8		1/8	1		3	57		1128
461/2	0.5	116	116	1/8	1/8	2/4	2	1	1/8		1/8	1		3	69		1124
923/4	0.25	116	116	3/16	3/16	2/4	4	1	1/16		1/16	1		1	43		1134
231	0.25	116	116	1/4	1/4	2/4	4	1	1/16		1/16	1		3	45		1135
231	0.5	116	116	1/4	1/4	2/4	3	1	1/8		1/8	1		2	62		1129
231	0.5	116	116	1/4	1/4	2/4	2	1	1/8		1/8	1		2	74		1125
925/4	0.25	116	116	5/16	5/16	2/4	4	1	1/16		1/16	1		1	43		1136
463/2	0.25	116	116	3/8	3/8	2/4	4	1	1/16		1/16	1		6	42		1137
463/2	0.5	116	116	3/8	3/8	2/4	3	1	1/8		1/8	1		2	62		1130
463/2	0.5	116	116	3/8	3/8	2/4	2	1	1/8		1/8	1		2	74		1126
927/4	0.25	116	116	7/16	7/16	2/4	4	1	1/16		1/16	1		4	40		1138
232	0.25	117	117	0	0	2/4	4	1	1/16		1/16	1		2	38		1145
232	1.5	117	117	0	0	2/4	3	1	3/8		1/4	3/2		6	66		1142
232	1.5	117	117	0	0	2/4	2	1	3/8		1/4	3/2		6	78		1139
929/4	0.25	117	117	1/16	1/16	2/4	4	1	1/16		1/16	1		4	40		1146
465/2	0.25	117	117	1/8	1/8	2/4	4	1	1/16		1/16	1		6	42		1147
931/4	0.25	117	117	3/16	3/16	2/4	4	1	1/16		1/16	1		1	43		1148
233	0.25	117	117	1/4	1/4	2/4	4	1	1/16		1/16	1		3	45		1149
933/4	0.25	117	117	5/16	5/16	2/4	4	1	1/16		1/16	1		5	47		1150
467/2	0.25	117	117	3/8	3/8	2/4	4	1	1/16		1/16	1		7	49		1151
467/2	0.25	117	117	3/8	3/8	2/4	3	1	1/16		1/16	1		4	64		1143
467/2	0.25	117	117	3/8	3/8	2/4	2	1	1/16		1/16	1		4	76		1140
935/4	0.25	117	117	7/16	7/16	2/4	4	1	1/16		1/16	1		2	50		1152
935/4	0.25	117	117	7/16	7/16	2/4	3	1	1/16		1/16	1		2	62		1144
935/4	0.25	117	117	7/16	7/16	2/4	2	1	1/16		1/16	1		2	74		1141
234	0.5	118	118	0	0	2/4	4	1	1/8		1/8	1		2	38		1173
234	0.25	118	118	0	0	2/4	3	1	1/16		1/16	1		7	61		1165
234	0.25	118	118	0	0	2/4	2	1	1/16		1/16	1		7	73		1157
234	0.5	118	118	0	0	2/4	1	1	1/8		1/8	1		3	81		1153
937/4	0.25	118	118	1/16	1/16	2/4	3	1	1/16		1/16	1		2	62		1166
937/4	0.25	118	118	1/16	1/16	2/4	2	1	1/16		1/16	1		2	74		1158
469/2	0.5	118	118	1/8	1/8	2/4	4	1	1/8		1/8	1		2	50		1174
469/2	0.25	118	118	1/8	1/8	2/4	3	1	1/16		1/16	1		4	64		1167
469/2	0.25	118	118	1/8	1/8	2/4	2	1	1/16		1/16	1		4	76		1159
469/2	0.5	118	118	1/8	1/8	2/4	1	1	1/8		1/8	1		3	81		1154
939/4	0.25	118	118	3/16	3/16	2/4	3	1	1/16		1/16	1		6	66		1168
939/4	0.25	118	118	3/16	3/16	2/4	2	1	1/16		1/16	1		6	78		1160
235	0.5	118	118	1/4	1/4	2/4	4	1	1/8		1/8	1		2	50		1175
235	0.25	118	118	1/4	1/4	2/4	3	1	1/16		1/16	1		1	67		1169
235	0.25	118	118	1/4	1/4	2/4	2	1	1/16		1/16	1		1	79		1161
235	0.5	118	118	1/4	1/4	2/4	1	1	1/8		1/8	1		4	88		1155
941/4	0.25	118	118	5/16	5/16	2/4	3	1	1/16		1/16	1		6	66		1170
941/4	0.25	118	118	5/16	5/16	2/4	2	1	1/16		1/16	1		6	78		1162
471/2	0.5	118	118	3/8	3/8	2/4	4	1	1/8		1/8	1		2	50		1176
471/2	0.25	118	118	3/8	3/8	2/4	3	1	1/16		1/16	1		4	64		1171
471/2	0.25	118	118	3/8	3/8	2/4	2	1	1/16		1/16	1		4	76		1163
471/2	0.5	118	118	3/8	3/8	2/4	1	1	1/8		1/8	1		4	88		1156
943/4	0.25	118	118	7/16	7/16	2/4	3	1	1/16		1/16	1		2	62		1172
943/4	0.25	118	118	7/16	7/16	2/4	2	1	1/16		1/16	1		2	74		1164
236	0.5	119	119	0	0	2/4	4	1	1/8		1/8	1		2	50		1196
236	0.25	119	119	0	0	2/4	3	1	1/16		1/16	1		7	61		1188
236	0.25	119	119	0	0	2/4	2	1	1/16		1/16	1		7	73		1180
236	1.5	119	119	0	0	2/4	1	1	3/8		1/4	3/2		1	91		1177
945/4	0.25	119	119	1/16	1/16	2/4	3	1	1/16		1/16	1		2	62		1189
945/4	0.25	119	119	1/16	1/16	2/4	2	1	1/16		1/16	1		2	74		1181
473/2	0.5	119	119	1/8	1/8	2/4	4	1	1/8		1/8	1		2	50		1197
473/2	0.25	119	119	1/8	1/8	2/4	3	1	1/16		1/16	1		4	64		1190
473/2	0.25	119	119	1/8	1/8	2/4	2	1	1/16		1/16	1		4	76		1182
947/4	0.25	119	119	3/16	3/16	2/4	3	1	1/16		1/16	1		2	62		1191
947/4	0.25	119	119	3/16	3/16	2/4	2	1	1/16		1/16	1		2	74		1183
237	0.5	119	119	1/4	1/4	2/4	4	1	1/8		1/8	1		2	50		1198
237	0.25	119	119	1/4	1/4	2/4	3	1	1/16		1/16	1		7	61		1192
237	0.25	119	119	1/4	1/4	2/4	2	1	1/16		1/16	1		7	73		1184
949/4	0.25	119	119	5/16	5/16	2/4	3	1	1/16		1/16	1		3	57		1193
949/4	0.25	119	119	5/16	5/16	2/4	2	1	1/16		1/16	1		3	69		1185
475/2	0.5	119	119	3/8	3/8	2/4	4	1	1/8		1/8	1		2	50		1199
475/2	0.25	119	119	3/8	3/8	2/4	3	1	1/16		1/16	1		5	59		1194
475/2	0.25	119	119	3/8	3/8	2/4	2	1	1/16		1/16	1		5	71		1186
475/2	0.25	119	119	3/8	3/8	2/4	1	1	1/16		1/16	1		6	90		1178
951/4	0.25	119	119	7/16	7/16	2/4	3	1	1/16		1/16	1		7	61		1195
951/4	0.25	119	119	7/16	7/16	2/4	2	1	1/16		1/16	1		7	73		1187
951/4	0.25	119	119	7/16	7/16	2/4	1	1	1/16		1/16	1		4	88		1179
238	0.5	120	120	0	0	2/4	4	1	1/8		1/8	1		2	38		1212
238	0.5	120	120	0	0	2/4	3	1	1/8		1/8	1		2	62		1209
238	0.5	120	120	0	0	2/4	2	1	1/8		1/8	1		2	74		1206
238	0.5	120	120	0	0	2/4	1	1	1/8		1/8	1		2	86		1200
477/2	0.5	120	120	1/8	1/8	2/4	4	1	1/8		1/8	1		2	50		1213
477/2	1.0	120	120	1/8	1/8	2/4	3	1	1/4		1/4	1		1	67		1210
477/2	1.0	120	120	1/8	1/8	2/4	2	1	1/4		1/4	1		7	73		1207
477/2	0.25	120	120	1/8	1/8	2/4	1	1	1/16		1/16	1		4	88		1201
955/4	0.25	120	120	3/16	3/16	2/4	1	1	1/16		1/16	1		6	90		1202
239	0.5	120	120	1/4	1/4	2/4	4	1	1/8		1/8	1		2	50		1214
239	0.5	120	120	1/4	1/4	2/4	1	1	1/8		1/8	1		1	91		1203
479/2	0.5	120	120	3/8	3/8	2/4	4	1	1/8		1/8	1		2	50		1215
479/2	0.5	120	120	3/8	3/8	2/4	3	1	1/8		1/8	1		1	67		1211
479/2	0.5	120	120	3/8	3/8	2/4	2	1	1/8		1/8	1		7	73		1208
479/2	0.25	120	120	3/8	3/8	2/4	1	1	1/16		1/16	1		6	90		1204
959/4	0.25	120	120	7/16	7/16	2/4	1	1	1/16		1/16	1		4	88		1205
240	0.5	121	121	0	0	2/4	4	1	1/8		1/8	1		2	38		1228
240	0.5	121	121	0	0	2/4	3	1	1/8		1/8	1		6	66		1225
240	0.5	121	121	0	0	2/4	2	1	1/8		1/8	1		2	74		1222
240	0.5	121	121	0	0	2/4	1	1	1/8		1/8	1		2	86		1216
481/2	0.5	121	121	1/8	1/8	2/4	4	1	1/8		1/8	1		2	50		1229
481/2	1.0	121	121	1/8	1/8	2/4	3	1	1/4		1/4	1		1	55		1226
481/2	1.0	121	121	1/8	1/8	2/4	2	1	1/4		1/4	1		7	61		1223
481/2	0.25	121	121	1/8	1/8	2/4	1	1	1/16		1/16	1		4	88		1217
963/4	0.25	121	121	3/16	3/16	2/4	1	1	1/16		1/16	1		6	90		1218
241	0.5	121	121	1/4	1/4	2/4	4	1	1/8		1/8	1		2	50		1230
241	0.5	121	121	1/4	1/4	2/4	1	1	1/8		1/8	1		1	91		1219
483/2	0.5	121	121	3/8	3/8	2/4	4	1	1/8		1/8	1		2	50		1231
483/2	0.5	121	121	3/8	3/8	2/4	3	1	1/8		1/8	1		1	55		1227
483/2	0.5	121	121	3/8	3/8	2/4	2	1	1/8		1/8	1		7	61		1224
483/2	0.25	121	121	3/8	3/8	2/4	1	1	1/16		1/16	1		6	90		1220
967/4	0.25	121	121	7/16	7/16	2/4	1	1	1/16		1/16	1		4	88		1221
242	1.0	122	122	0	0	2/4	4	1	1/4		1/4	1		2	38		1237
242	1.0	122	122	0	0	2/4	3	1	1/4		1/4	1		6	54		1236
242	1.0	122	122	0	0	2/4	2	1	1/4		1/4	1		2	62		1234
242	1.0	122	122	0	0	2/4	1	1	1/4		1/4	1		2	86		1232
