quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
341/2	0.125	64	63	1/8	1/8	3/8	1	1	1/32		1/32	1		10	82		847
1365/8	0.125	64	63	5/32	5/32	3/8	2	1	1/32		1/32	1		4	64		856
1365/8	0.125	64	63	5/32	5/32	3/8	1	1	1/32		1/32	1		4	76		848
1365/8	0.125	64	63	5/32	5/32	3/8	2	1	1/32		1/32	1		4	76		856
683/4	0.125	64	63	3/16	3/16	3/8	3	1	1/32		1/32	1		7	49		861
683/4	0.125	64	63	3/16	3/16	3/8	3	1	1/32		1/32	1		1	55		861
683/4	0.125	64	63	3/16	3/16	3/8	4	1	1/32		1/32	1		3	57		867
683/4	0.125	64	63	3/16	3/16	3/8	4	1	1/32		1/32	1		1	67		867
1367/8	0.125	64	63	7/32	7/32	3/8	3	1	1/32		1/32	1		7	49		862
1367/8	0.125	64	63	7/32	7/32	3/8	3	1	1/32		1/32	1		1	55		862
1367/8	0.125	64	63	7/32	7/32	3/8	4	1	1/32		1/32	1		3	57		868
1367/8	0.125	64	63	7/32	7/32	3/8	4	1	1/32		1/32	1		1	67		868
1367/8	0.125	64	63	7/32	7/32	3/8	1	1	1/32		1/32	1		5	83		849
171	0.125	64	63	1/4	1/4	3/8	2	1	1/32		1/32	1		4	64		857
171	0.125	64	63	1/4	1/4	3/8	2	1	1/32		1/32	1		4	76		857
171	0.125	64	63	1/4	1/4	3/8	1	1	1/32		1/32	1		10	82		850
1369/8	0.125	64	63	9/32	9/32	3/8	2	1	1/32		1/32	1		4	64		858
1369/8	0.125	64	63	9/32	9/32	3/8	1	1	1/32		1/32	1		4	76		851
1369/8	0.125	64	63	9/32	9/32	3/8	2	1	1/32		1/32	1		4	76		858
685/4	0.125	64	63	5/16	5/16	3/8	3	1	1/32		1/32	1		7	49		863
685/4	0.125	64	63	5/16	5/16	3/8	3	1	1/32		1/32	1		1	55		863
685/4	0.125	64	63	5/16	5/16	3/8	4	1	1/32		1/32	1		3	57		869
685/4	0.125	64	63	5/16	5/16	3/8	4	1	1/32		1/32	1		1	67		869
1371/8	0.125	64	63	11/32	11/32	3/8	3	1	1/32		1/32	1		7	49		864
1371/8	0.125	64	63	11/32	11/32	3/8	3	1	1/32		1/32	1		1	55		864
1371/8	0.125	64	63	11/32	11/32	3/8	4	1	1/32		1/32	1		3	57		870
1371/8	0.125	64	63	11/32	11/32	3/8	4	1	1/32		1/32	1		1	67		870
1371/8	0.125	64	63	11/32	11/32	3/8	1	1	1/32		1/32	1		3	81		852
343/2	0.125	65	64	0	0	3/8	2	1	1/32		1/32	1		4	64		880
343/2	0.125	65	64	0	0	3/8	2	1	1/32		1/32	1		4	76		880
343/2	0.125	65	64	0	0	3/8	1	1	1/32		1/32	1		10	82		871
1373/8	0.125	65	64	1/32	1/32	3/8	2	1	1/32		1/32	1		4	64		881
1373/8	0.125	65	64	1/32	1/32	3/8	1	1	1/32		1/32	1		4	76		872
1373/8	0.125	65	64	1/32	1/32	3/8	2	1	1/32		1/32	1		4	76		881
687/4	0.125	65	64	1/16	1/16	3/8	3	1	1/32		1/32	1		7	49		888
687/4	0.125	65	64	1/16	1/16	3/8	3	1	1/32		1/32	1		1	55		888
687/4	0.125	65	64	1/16	1/16	3/8	4	1	1/32		1/32	1		3	57		894
687/4	0.125	65	64	1/16	1/16	3/8	4	1	1/32		1/32	1		1	67		894
1375/8	0.125	65	64	3/32	3/32	3/8	3	1	1/32		1/32	1		7	49		889
1375/8	0.125	65	64	3/32	3/32	3/8	3	1	1/32		1/32	1		1	55		889
1375/8	0.125	65	64	3/32	3/32	3/8	4	1	1/32		1/32	1		3	57		895
1375/8	0.125	65	64	3/32	3/32	3/8	4	1	1/32		1/32	1		1	67		895
1375/8	0.125	65	64	3/32	3/32	3/8	1	1	1/32		1/32	1		5	83		873
172	0.125	65	64	1/8	1/8	3/8	2	1	1/32		1/32	1		4	64		882
172	0.125	65	64	1/8	1/8	3/8	2	1	1/32		1/32	1		4	76		882
172	0.125	65	64	1/8	1/8	3/8	1	1	1/32		1/32	1		10	82		874
1377/8	0.125	65	64	5/32	5/32	3/8	2	1	1/32		1/32	1		4	64		883
1377/8	0.125	65	64	5/32	5/32	3/8	1	1	1/32		1/32	1		4	76		875
1377/8	0.125	65	64	5/32	5/32	3/8	2	1	1/32		1/32	1		4	76		883
689/4	0.125	65	64	3/16	3/16	3/8	3	1	1/32		1/32	1		7	49		890
689/4	0.125	65	64	3/16	3/16	3/8	3	1	1/32		1/32	1		1	55		890
689/4	0.125	65	64	3/16	3/16	3/8	4	1	1/32		1/32	1		3	57		896
689/4	0.125	65	64	3/16	3/16	3/8	4	1	1/32		1/32	1		1	67		896
1379/8	0.125	65	64	7/32	7/32	3/8	3	1	1/32		1/32	1		7	49		891
1379/8	0.125	65	64	7/32	7/32	3/8	3	1	1/32		1/32	1		1	55		891
1379/8	0.125	65	64	7/32	7/32	3/8	4	1	1/32		1/32	1		3	57		897
1379/8	0.125	65	64	7/32	7/32	3/8	4	1	1/32		1/32	1		1	67		897
1379/8	0.125	65	64	7/32	7/32	3/8	1	1	1/32		1/32	1		3	81		876
345/2	0.125	65	64	1/4	1/4	3/8	2	1	1/32		1/32	1		4	64		884
345/2	0.125	65	64	1/4	1/4	3/8	2	1	1/32		1/32	1		7	73		884
345/2	0.125	65	64	1/4	1/4	3/8	1	1	1/32		1/32	1		10	82		877
1381/8	0.125	65	64	9/32	9/32	3/8	2	1	1/32		1/32	1		4	64		885
1381/8	0.125	65	64	9/32	9/32	3/8	2	1	1/32		1/32	1		7	73		885
1381/8	0.125	65	64	9/32	9/32	3/8	1	1	1/32		1/32	1		4	76		878
691/4	0.125	65	64	5/16	5/16	3/8	4	1	1/32		1/32	1		1	43		898
691/4	0.125	65	64	5/16	5/16	3/8	3	1	1/32		1/32	1		4	52		892
691/4	0.125	65	64	5/16	5/16	3/8	2	1	1/32		1/32	1		7	61		886
691/4	0.125	65	64	5/16	5/16	3/8	3	1	1/32		1/32	1		7	61		892
691/4	0.125	65	64	5/16	5/16	3/8	2	1	1/32		1/32	1		4	64		886
1383/8	0.125	65	64	11/32	11/32	3/8	4	1	1/32		1/32	1		1	43		899
1383/8	0.125	65	64	11/32	11/32	3/8	3	1	1/32		1/32	1		4	52		893
1383/8	0.125	65	64	11/32	11/32	3/8	2	1	1/32		1/32	1		7	61		887
1383/8	0.125	65	64	11/32	11/32	3/8	3	1	1/32		1/32	1		7	61		893
1383/8	0.125	65	64	11/32	11/32	3/8	2	1	1/32		1/32	1		4	64		887
1383/8	0.125	65	64	11/32	11/32	3/8	1	1	1/32		1/32	1		5	83		879
173	0.5	66	65	0	0	3/8	4	1	1/8		1/8	1		1	43		910
173	0.5	66	65	0	0	3/8	3	1	1/8		1/8	1		4	52		907
173	0.5	66	65	0	0	3/8	3	1	1/8		1/8	1		7	61		907
173	0.5	66	65	0	0	3/8	2	1	1/8		1/8	1		5	71		903
173	0.5	66	65	0	0	3/8	1	1	1/8		1/8	1		5	83		900
347/2	0.5	66	65	1/8	1/8	3/8	4	1	1/8		1/8	1		8	44		911
347/2	0.5	66	65	1/8	1/8	3/8	3	1	1/8		1/8	1		2	50		908
347/2	0.5	66	65	1/8	1/8	3/8	3	1	1/8		1/8	1		5	59		908
347/2	0.5	66	65	1/8	1/8	3/8	2	1	1/8		1/8	1		2	62		904
347/2	0.5	66	65	1/8	1/8	3/8	2	1	1/8		1/8	1		6	66		904
347/2	0.5	66	65	1/8	1/8	3/8	1	1	1/8		1/8	1		2	86		901
174	0.5	66	65	1/4	1/4	3/8	4	1	1/8		1/8	1	1	3	45		912
174	0.5	66	65	1/4	1/4	3/8	3	1	1/8		1/8	1		2	50		909
174	0.5	66	65	1/4	1/4	3/8	2	2	1/8		1/8	1		3	57		906
174	0.5	66	65	1/4	1/4	3/8	3	1	1/8		1/8	1		2	62		909
174	0.5	66	65	1/4	1/4	3/8	2	1	1/8		1/8	1	1	6	66		905
174	0.5	66	65	1/4	1/4	3/8	1	1	1/8		1/8	1		6	90		902
349/2	0.5	67	66	0	0	3/8	4	1	1/8		1/8	1	-1	3	45		935
349/2	0.5	67	66	0	0	3/8	3	1	1/8		1/8	1		6	54		929
349/2	0.5	67	66	0	0	3/8	2	2	1/8		1/8	1		3	57		926
349/2	0.5	67	66	0	0	3/8	3	1	1/8		1/8	1		2	62		929
349/2	0.5	67	66	0	0	3/8	2	1	1/8		1/8	1	-1	6	66		920
349/2	0.25	67	66	0	0	3/8	1	1	1/16		1/16	1		3	93		913
699/4	0.25	67	66	1/16	1/16	3/8	1	1	1/16		1/16	1		3	81		914
175	0.5	67	66	1/8	1/8	3/8	4	1	1/8		1/8	1		7	37		936
175	0.5	67	66	1/8	1/8	3/8	3	1	1/8		1/8	1	1	1	55		930
175	0.5	67	66	1/8	1/8	3/8	2	2	1/8		1/8	1	1	3	57		927
175	0.5	67	66	1/8	1/8	3/8	2	1	1/8		1/8	1	1	3	69		921
175	0.5	67	66	1/8	1/8	3/8	1	1	1/8		1/8	1	1	4	88		915
351/2	0.25	67	66	1/4	1/4	3/8	4	1	1/16		1/16	1		2	38		937
351/2	0.125	67	66	1/4	1/4	3/8	3	1	1/32		1/32	1	-1	1	55		931
351/2	0.125	67	66	1/4	1/4	3/8	2	2	1/32		1/32	1	-1	3	57		928
351/2	0.125	67	66	1/4	1/4	3/8	2	1	1/32		1/32	1	-1	3	69		922
351/2	0.125	67	66	1/4	1/4	3/8	1	1	1/32		1/32	1	-1	4	88		916
1405/8	0.125	67	66	9/32	9/32	3/8	3	1	1/32		1/32	1		6	54		932
1405/8	0.125	67	66	9/32	9/32	3/8	2	1	1/32		1/32	1		2	74		923
1405/8	0.125	67	66	9/32	9/32	3/8	1	1	1/32		1/32	1		2	86		917
703/4	0.25	67	66	5/16	5/16	3/8	4	1	1/16		1/16	1		2	50		938
703/4	0.125	67	66	5/16	5/16	3/8	3	1	1/32		1/32	1		4	52		933
703/4	0.125	67	66	5/16	5/16	3/8	2	1	1/32		1/32	1		1	67		924
703/4	0.125	67	66	5/16	5/16	3/8	1	1	1/32		1/32	1		7	85		918
1407/8	0.125	67	66	11/32	11/32	3/8	3	1	1/32		1/32	1		2	50		934
1407/8	0.125	67	66	11/32	11/32	3/8	2	1	1/32		1/32	1		6	66		925
1407/8	0.125	67	66	11/32	11/32	3/8	1	1	1/32		1/32	1		2	86		919
176	0.25	68	67	0	0	3/8	4	1	1/16		1/16	1		0	48		946
176	0.5	68	67	0	0	3/8	3	1	1/8		1/8	1		6	54		944
176	0.5	68	67	0	0	3/8	2	1	1/8		1/8	1		6	66		941
176	1.0	68	67	0	0	3/8	1	1	1/4		1/4	1		2	86		939
705/4	0.25	68	67	1/16	1/16	3/8	4	1	1/16		1/16	1		10	46		947
353/2	0.25	68	67	1/8	1/8	3/8	4	1	1/16		1/16	1		5	47		948
353/2	1.0	68	67	1/8	1/8	3/8	3	1	1/4		1/4	1		2	50		945
353/2	0.5	68	67	1/8	1/8	3/8	2	1	1/8		1/8	1		2	74		942
707/4	0.25	68	67	3/16	3/16	3/8	4	1	1/16		1/16	1		0	48		949
177	0.25	68	67	1/4	1/4	3/8	4	1	1/16		1/16	1		2	50		950
177	0.5	68	67	1/4	1/4	3/8	2	1	1/8		1/8	1		2	62		943
177	0.5	68	67	1/4	1/4	3/8	1	1	1/8		1/8	1		6	78		940
709/4	0.25	68	67	5/16	5/16	3/8	4	1	1/16		1/16	1		0	48		951
355/2	0.25	69	68	0	0	3/8	4	1	1/16		1/16	1		0	48		956
355/2	1.5	69	68	0	0	3/8	3	1	3/8		1/4	3/2	1	2	50		955
355/2	1.5	69	68	0	0	3/8	1	1	3/8		1/4	3/2		1	79		952
711/4	0.25	69	68	1/16	1/16	3/8	4	1	1/16		1/16	1		10	46		957
178	0.25	69	68	1/8	1/8	3/8	4	1	1/16		1/16	1		5	47		958
178	0.5	69	68	1/8	1/8	3/8	2	1	1/8		1/8	1		2	62		953
713/4	0.25	69	68	3/16	3/16	3/8	4	1	1/16		1/16	1		7	49		959
357/2	0.25	69	68	1/4	1/4	3/8	4	1	1/16		1/16	1		2	50		960
357/2	0.5	69	68	1/4	1/4	3/8	2	1	1/8		1/8	1		1	67		954
715/4	0.25	69	68	5/16	5/16	3/8	4	1	1/16		1/16	1		5	47		961
179	0.25	70	69	0	0	3/8	4	1	1/16		1/16	1		5	47		969
179	1.5	70	69	0	0	3/8	3	1	3/8		1/4	3/2	0	2	50		968
179	1.0	70	69	0	0	3/8	1	1	1/4		1/4	1		6	78		962
717/4	0.25	70	69	1/16	1/16	3/8	4	1	1/16		1/16	1		8	44		970
359/2	0.25	70	69	1/8	1/8	3/8	4	1	1/16		1/16	1		3	45		971
359/2	0.5	70	69	1/8	1/8	3/8	2	1	1/8		1/8	1		2	62		966
719/4	0.25	70	69	3/16	3/16	3/8	4	1	1/16		1/16	1		7	49		972
180	0.25	70	69	1/4	1/4	3/8	4	1	1/16		1/16	1		2	50		973
180	0.5	70	69	1/4	1/4	3/8	2	1	1/8		1/8	1		6	66		967
180	0.25	70	69	1/4	1/4	3/8	1	1	1/16		1/16	1		6	78		963
721/4	0.25	70	69	5/16	5/16	3/8	4	1	1/16		1/16	1		3	45		974
721/4	0.125	70	69	5/16	5/16	3/8	1	1	1/32		1/32	1		1	79		964
1443/8	0.125	70	69	11/32	11/32	3/8	1	1	1/32		1/32	1		3	81		965
361/2	0.25	71	70	0	0	3/8	4	1	1/16		1/16	1		3	45		983
361/2	1.5	71	70	0	0	3/8	3	1	3/8		1/4	3/2	0	2	50		982
361/2	0.5	71	70	0	0	3/8	1	1	1/8		1/8	1		5	83		975
723/4	0.25	71	70	1/16	1/16	3/8	4	1	1/16		1/16	1		6	42		984
181	0.25	71	70	1/8	1/8	3/8	4	1	1/16		1/16	1		1	43		985
181	0.5	71	70	1/8	1/8	3/8	2	1	1/8		1/8	1		2	62		980
181	0.5	71	70	1/8	1/8	3/8	1	1	1/8		1/8	1		5	83		976
725/4	0.25	71	70	3/16	3/16	3/8	4	1	1/16		1/16	1		7	49		986
363/2	0.25	71	70	1/4	1/4	3/8	4	1	1/16		1/16	1		2	50		987
363/2	0.5	71	70	1/4	1/4	3/8	2	1	1/8		1/8	1		5	71		981
363/2	0.25	71	70	1/4	1/4	3/8	1	1	1/16		1/16	1		5	83		977
727/4	0.25	71	70	5/16	5/16	3/8	4	1	1/16		1/16	1		1	43		988
727/4	0.125	71	70	5/16	5/16	3/8	1	1	1/32		1/32	1		7	85		978
1455/8	0.125	71	70	11/32	11/32	3/8	1	1	1/32		1/32	1		2	86		979
182	0.25	72	71	0	0	3/8	4	1	1/16		1/16	1		1	43		1003
182	0.25	72	71	0	0	3/8	3	1	1/16		1/16	1	-1	2	50		997
182	0.5	72	71	0	0	3/8	1	1	1/8		1/8	1		2	86		989
729/4	0.25	72	71	1/16	1/16	3/8	4	1	1/16		1/16	1		11	41		1004
729/4	0.25	72	71	1/16	1/16	3/8	3	1	1/16		1/16	1		7	61		998
729/4	0.25	72	71	1/16	1/16	3/8	2	1	1/16		1/16	1		7	73		992
365/2	0.25	72	71	1/8	1/8	3/8	4	1	1/16		1/16	1		6	42		1005
365/2	0.25	72	71	1/8	1/8	3/8	3	1	1/16		1/16	1		2	62		999
365/2	0.25	72	71	1/8	1/8	3/8	2	1	1/16		1/16	1		2	74		993
365/2	0.5	72	71	1/8	1/8	3/8	1	1	1/8		1/8	1		3	81		990
731/4	0.25	72	71	3/16	3/16	3/8	4	1	1/16		1/16	1		4	40		1006
731/4	0.25	72	71	3/16	3/16	3/8	3	1	1/16		1/16	1		7	61		1000
731/4	0.25	72	71	3/16	3/16	3/8	2	1	1/16		1/16	1		7	73		994
183	0.25	72	71	1/4	1/4	3/8	4	1	1/16		1/16	1		2	38		1007
183	0.25	72	71	1/4	1/4	3/8	3	1	1/16		1/16	1		2	62		1001
183	0.25	72	71	1/4	1/4	3/8	2	1	1/16		1/16	1		2	74		995
183	0.5	72	71	1/4	1/4	3/8	1	1	1/8		1/8	1		6	78		991
733/4	0.25	72	71	5/16	5/16	3/8	4	1	1/16		1/16	1		2	50		1008
733/4	0.25	72	71	5/16	5/16	3/8	3	1	1/16		1/16	1		0	60		1002
733/4	0.25	72	71	5/16	5/16	3/8	2	1	1/16		1/16	1		0	72		996
367/2	0.25	73	72	0	0	3/8	4	1	1/16		1/16	1		2	38		1028
367/2	0.25	73	72	0	0	3/8	3	1	1/16		1/16	1		0	60		1022
367/2	0.25	73	72	0	0	3/8	2	1	1/16		1/16	1		0	72		1016
367/2	0.5	73	72	0	0	3/8	1	1	1/8		1/8	1	1	1	79		1009
735/4	0.25	73	72	1/16	1/16	3/8	4	1	1/16		1/16	1		2	50		1029
735/4	0.25	73	72	1/16	1/16	3/8	3	1	1/16		1/16	1		10	58		1023
735/4	0.25	73	72	1/16	1/16	3/8	2	1	1/16		1/16	1		10	70		1017
184	0.25	73	72	1/8	1/8	3/8	4	1	1/16		1/16	1		2	38		1030
184	0.25	73	72	1/8	1/8	3/8	3	1	1/16		1/16	1		5	59		1024
184	0.25	73	72	1/8	1/8	3/8	2	1	1/16		1/16	1		5	71		1018
184	0.167	73	72	1/8	1/8	3/8	1	1	1/24		1/16	2/3	-1	1	79		1010
1105/6	0.167	73	72	1/6	1/6	3/8	1	1	1/24		1/16	2/3		1	79		1011
737/4	0.25	73	72	3/16	3/16	3/8	4	1	1/16		1/16	1		2	50		1031
737/4	0.25	73	72	3/16	3/16	3/8	3	1	1/16		1/16	1		0	60		1025
737/4	0.25	73	72	3/16	3/16	3/8	2	1	1/16		1/16	1		0	72		1019
553/3	0.167	73	72	5/24	5/24	3/8	1	1	1/24		1/16	2/3		3	81		1012
369/2	0.25	73	72	1/4	1/4	3/8	4	1	1/16		1/16	1		2	38		1032
369/2	0.25	73	72	1/4	1/4	3/8	3	1	1/16		1/16	1		2	62		1026
369/2	0.25	73	72	1/4	1/4	3/8	2	1	1/16		1/16	1		2	74		1020
369/2	0.167	73	72	1/4	1/4	3/8	1	1	1/24		1/16	2/3		5	83		1013
554/3	0.167	73	72	7/24	7/24	3/8	1	1	1/24		1/16	2/3		3	81		1014
739/4	0.25	73	72	5/16	5/16	3/8	4	1	1/16		1/16	1		2	50		1033
739/4	0.25	73	72	5/16	5/16	3/8	3	1	1/16		1/16	1		5	59		1027
739/4	0.25	73	72	5/16	5/16	3/8	2	1	1/16		1/16	1		5	71		1021
1109/6	0.167	73	72	1/3	1/3	3/8	1	1	1/24		1/16	2/3		1	79		1015
185	0.25	74	73	0	0	3/8	4	1	1/16		1/16	1		2	38		1052
185	0.25	74	73	0	0	3/8	3	1	1/16		1/16	1		5	59		1046
185	0.25	74	73	0	0	3/8	2	1	1/16		1/16	1		5	71		1040
185	0.25	74	73	0	0	3/8	1	1	1/16		1/16	1		1	79		1034
741/4	0.25	74	73	1/16	1/16	3/8	4	1	1/16		1/16	1		2	50		1053
741/4	0.25	74	73	1/16	1/16	3/8	3	1	1/16		1/16	1		8	56		1047
741/4	0.25	74	73	1/16	1/16	3/8	2	1	1/16		1/16	1		8	68		1041
741/4	0.5	74	73	1/16	1/16	3/8	1	1	1/8		1/8	1		6	78		1035
371/2	0.25	74	73	1/8	1/8	3/8	4	1	1/16		1/16	1		2	38		1054
371/2	0.25	74	73	1/8	1/8	3/8	3	1	1/16		1/16	1		3	57		1048
371/2	0.25	74	73	1/8	1/8	3/8	2	1	1/16		1/16	1		3	69		1042
743/4	0.25	74	73	3/16	3/16	3/8	4	1	1/16		1/16	1		2	50		1055
743/4	0.25	74	73	3/16	3/16	3/8	3	1	1/16		1/16	1		7	61		1049
743/4	0.25	74	73	3/16	3/16	3/8	2	1	1/16		1/16	1		7	73		1043
743/4	0.25	74	73	3/16	3/16	3/8	1	1	1/16		1/16	1		6	78		1036
186	0.25	74	73	1/4	1/4	3/8	4	1	1/16		1/16	1		2	38		1056
186	0.25	74	73	1/4	1/4	3/8	3	1	1/16		1/16	1		2	62		1050
186	0.25	74	73	1/4	1/4	3/8	2	1	1/16		1/16	1		2	74		1044
186	0.25	74	73	1/4	1/4	3/8	1	1	1/16		1/16	1		6	78		1037
745/4	0.25	74	73	5/16	5/16	3/8	4	1	1/16		1/16	1		2	50		1057
745/4	0.25	74	73	5/16	5/16	3/8	3	1	1/16		1/16	1	1	3	57		1051
745/4	0.25	74	73	5/16	5/16	3/8	2	1	1/16		1/16	1	1	3	69		1045
745/4	0.125	74	73	5/16	5/16	3/8	1	1	1/32		1/32	1		1	79		1038
1491/8	0.125	74	73	11/32	11/32	3/8	1	1	1/32		1/32	1		3	81		1039
373/2	0.25	75	74	0	0	3/8	4	1	1/16		1/16	1		2	38		1079
373/2	0.25	75	74	0	0	3/8	3	1	1/16		1/16	1	-1	3	57		1073
373/2	0.25	75	74	0	0	3/8	2	1	1/16		1/16	1	-1	3	69		1067
373/2	0.125	75	74	0	0	3/8	1	1	1/32		1/32	1		10	82		1058
1493/8	0.125	75	74	1/32	1/32	3/8	1	1	1/32		1/32	1		5	83		1059
747/4	0.25	75	74	1/16	1/16	3/8	4	1	1/16		1/16	1		2	50		1080
747/4	0.25	75	74	1/16	1/16	3/8	3	1	1/16		1/16	1		6	54		1074
747/4	0.25	75	74	1/16	1/16	3/8	2	1	1/16		1/16	1		6	66		1068
747/4	0.5	75	74	1/16	1/16	3/8	1	1	1/8		1/8	1		5	83		1060
187	0.25	75	74	1/8	1/8	3/8	4	1	1/16		1/16	1		2	38		1081
187	0.25	75	74	1/8	1/8	3/8	3	1	1/16		1/16	1		1	55		1075
187	0.25	75	74	1/8	1/8	3/8	2	1	1/16		1/16	1		1	67		1069
749/4	0.25	75	74	3/16	3/16	3/8	4	1	1/16		1/16	1		2	50		1082
749/4	0.25	75	74	3/16	3/16	3/8	3	1	1/16		1/16	1		7	61		1076
749/4	0.25	75	74	3/16	3/16	3/8	2	1	1/16		1/16	1		7	73		1070
749/4	0.25	75	74	3/16	3/16	3/8	1	1	1/16		1/16	1		5	83		1061
375/2	0.25	75	74	1/4	1/4	3/8	4	1	1/16		1/16	1		2	38		1083
375/2	0.25	75	74	1/4	1/4	3/8	3	1	1/16		1/16	1		2	62		1077
375/2	0.25	75	74	1/4	1/4	3/8	2	1	1/16		1/16	1		2	74		1071
375/2	0.25	75	74	1/4	1/4	3/8	1	1	1/16		1/16	1		5	83		1062
751/4	0.0	75	74	5/16	5/16	3/8	1	1	0	grace32	1/32	1		10	82		1063
751/4	0.0	75	74	5/16	5/16	3/8	1	1	0	grace32	1/32	1		5	83		1064
751/4	0.25	75	74	5/16	5/16	3/8	4	1	1/16		1/16	1		2	50		1084
751/4	0.25	75	74	5/16	5/16	3/8	3	1	1/16		1/16	1		1	55		1078
751/4	0.25	75	74	5/16	5/16	3/8	2	1	1/16		1/16	1		1	67		1072
751/4	0.125	75	74	5/16	5/16	3/8	1	1	1/32		1/32	1		7	85		1065
1503/8	0.125	75	74	11/32	11/32	3/8	1	1	1/32		1/32	1		2	86		1066
188	0.25	76	75	0	0	3/8	4	1	1/16		1/16	1		2	38		1102
188	0.25	76	75	0	0	3/8	3	1	1/16		1/16	1		1	55		1096
188	0.25	76	75	0	0	3/8	2	1	1/16		1/16	1		1	67		1090
188	0.25	76	75	0	0	3/8	1	1	1/16		1/16	1		2	86		1085
753/4	0.25	76	75	1/16	1/16	3/8	4	1	1/16		1/16	1		2	50		1103
753/4	0.25	76	75	1/16	1/16	3/8	3	1	1/16		1/16	1		6	54		1097
753/4	0.25	76	75	1/16	1/16	3/8	2	1	1/16		1/16	1		6	66		1091
753/4	0.5	76	75	1/16	1/16	3/8	1	1	1/8		1/8	1		3	81		1086
377/2	0.25	76	75	1/8	1/8	3/8	4	1	1/16		1/16	1		6	42		1104
377/2	0.25	76	75	1/8	1/8	3/8	3	1	1/16		1/16	1		2	62		1098
377/2	0.25	76	75	1/8	1/8	3/8	2	1	1/16		1/16	1		2	74		1092
755/4	0.25	76	75	3/16	3/16	3/8	4	1	1/16		1/16	1		2	50		1105
755/4	0.25	76	75	3/16	3/16	3/8	3	1	1/16		1/16	1		10	58		1099
755/4	0.25	76	75	3/16	3/16	3/8	2	1	1/16		1/16	1		10	70		1093
755/4	0.25	76	75	3/16	3/16	3/8	1	1	1/16		1/16	1		10	82		1087
189	0.25	76	75	1/4	1/4	3/8	4	1	1/16		1/16	1		8	44		1106
189	0.25	76	75	1/4	1/4	3/8	3	1	1/16		1/16	1		2	50		1100
189	0.25	76	75	1/4	1/4	3/8	2	1	1/16		1/16	1		7	73		1094
189	0.25	76	75	1/4	1/4	3/8	1	1	1/16		1/16	1		7	85		1088
757/4	0.25	76	75	5/16	5/16	3/8	4	1	1/16		1/16	1		2	50		1107
757/4	0.25	76	75	5/16	5/16	3/8	3	1	1/16		1/16	1		5	59		1101
757/4	0.25	76	75	5/16	5/16	3/8	2	1	1/16		1/16	1		5	71		1095
757/4	0.25	76	75	5/16	5/16	3/8	1	1	1/16		1/16	1		5	83		1089
379/2	0.25	77	76	0	0	3/8	4	1	1/16		1/16	1		3	45		1123
379/2	0.25	77	76	0	0	3/8	3	1	1/16		1/16	1		2	62		1117
379/2	0.25	77	76	0	0	3/8	2	1	1/16		1/16	1		2	74		1111
379/2	0.5	77	76	0	0	3/8	1	1	1/8		1/8	1		5	83		1108
759/4	0.25	77	76	1/16	1/16	3/8	4	1	1/16		1/16	1		2	50		1124
759/4	0.25	77	76	1/16	1/16	3/8	3	1	1/16		1/16	1		6	54		1118
759/4	0.25	77	76	1/16	1/16	3/8	2	1	1/16		1/16	1		6	66		1112
190	0.25	77	76	1/8	1/8	3/8	4	1	1/16		1/16	1		3	45		1125
190	0.25	77	76	1/8	1/8	3/8	3	1	1/16		1/16	1		3	57		1119
190	0.25	77	76	1/8	1/8	3/8	2	1	1/16		1/16	1		6	66		1113
190	0.75	77	76	1/8	1/8	3/8	1	1	3/16		1/8	3/2		2	74		1109
761/4	0.25	77	76	3/16	3/16	3/8	4	1	1/16		1/16	1		2	50		1126
761/4	0.25	77	76	3/16	3/16	3/8	3	1	1/16		1/16	1		6	54		1120
761/4	0.25	77	76	3/16	3/16	3/8	2	1	1/16		1/16	1		3	57		1114
381/2	0.25	77	76	1/4	1/4	3/8	4	1	1/16		1/16	1		3	45		1127
381/2	0.25	77	76	1/4	1/4	3/8	3	1	1/16		1/16	1		3	57		1121
381/2	0.25	77	76	1/4	1/4	3/8	2	1	1/16		1/16	1		1	67		1115
763/4	0.25	77	76	5/16	5/16	3/8	4	1	1/16		1/16	1		7	49		1128
763/4	0.25	77	76	5/16	5/16	3/8	3	1	1/16		1/16	1		1	55		1122
763/4	0.25	77	76	5/16	5/16	3/8	2	1	1/16		1/16	1		3	57		1116
763/4	0.25	77	76	5/16	5/16	3/8	1	1	1/16		1/16	1		4	76		1110
191	0.5	78	77	0	0	3/8	4	1	1/8		1/8	1		3	45		1156
191	0.125	78	77	0	0	3/8	3	1	1/32		1/32	1		6	54		1144
191	0.125	78	77	0	0	3/8	2	1	1/32		1/32	1		6	66		1132
191	0.5	78	77	0	0	3/8	1	1	1/8		1/8	1		4	76		1129
1529/8	0.125	78	77	1/32	1/32	3/8	3	1	1/32		1/32	1		2	62		1145
1529/8	0.125	78	77	1/32	1/32	3/8	2	1	1/32		1/32	1		2	74		1133
765/4	0.125	78	77	1/16	1/16	3/8	3	1	1/32		1/32	1		6	66		1146
765/4	0.125	78	77	1/16	1/16	3/8	2	1	1/32		1/32	1		6	78		1134
1531/8	0.125	78	77	3/32	3/32	3/8	3	1	1/32		1/32	1		4	64		1147
