mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.5		0	1/2	3/4	1	1	1/8		1/8	1		2	74	D5	5	0
1	0	1/2	1/2	0.25		1/8	5/8	3/4	1	1	1/16		1/16	1		2	74	D5	5	1
1	0	3/4	3/4	0.25		3/16	11/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	2
2	1	1	1	1.0		0	0	3/4	1	1	1/4		1/4	1		1	79	G5	5	3
2	1	3/2	3/2	0.25		1/8	1/8	3/4	2	1	1/16		1/16	1		5	59	B3	3	7
2	1	7/4	7/4	0.25		3/16	3/16	3/4	2	1	1/16		1/16	1		2	62	D4	4	8
2	1	2	2	1.0		1/4	1/4	3/4	4	1	1/4		1/4	1		1	43	G2	2	11
2	1	2	2	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		5	59	B3	3	10
2	1	2	2	0.5		1/4	1/4	3/4	2	1	1/8		1/8	1		1	67	G4	4	9
2	1	3	3	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		2	74	D5	5	4
2	1	7/2	7/2	0.25		5/8	5/8	3/4	1	1	1/16		1/16	1		2	74	D5	5	5
2	1	15/4	15/4	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	6
3	2	4	4	1.0		0	0	3/4	1	1	1/4		1/4	1		1	67	G4	4	12
3	2	9/2	9/2	0.25		1/8	1/8	3/4	2	1	1/16		1/16	1		2	62	D4	4	16
3	2	19/4	19/4	0.25		3/16	3/16	3/4	2	1	1/16		1/16	1		1	67	G4	4	17
3	2	5	5	1.0		1/4	1/4	3/4	4	1	1/4		1/4	1		1	55	G3	3	20
3	2	5	5	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		2	62	D4	4	19
3	2	5	5	0.5		1/4	1/4	3/4	2	1	1/8		1/8	1		5	71	B4	4	18
3	2	6	6	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		5	71	B4	4	13
3	2	13/2	13/2	0.25		5/8	5/8	3/4	1	1	1/16		1/16	1		5	71	B4	4	14
3	2	27/4	27/4	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	15
4	3	7	7	0.5		0	0	3/4	1	1	1/8		1/8	1		6	66	F#4	4	21
4	3	15/2	15/2	0.25		1/8	1/8	3/4	1	1	1/16		1/16	1		7	73	C#5	5	22
4	3	31/4	31/4	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		2	74	D5	5	23
4	3	8	8	1.0		1/4	1/4	3/4	4	1	1/4		1/4	1		3	57	A3	3	34
4	3	8	8	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		2	62	D4	4	32
4	3	8	8	0.5		1/4	1/4	3/4	1	1	1/8		1/8	1		6	66	F#4	4	24
4	3	8	8	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		0	72	C5	5	30
4	3	17/2	17/2	0.25		3/8	3/8	3/4	1	1	1/16		1/16	1		7	73	C#5	5	25
4	3	35/4	35/4	0.25		7/16	7/16	3/4	1	1	1/16		1/16	1		2	74	D5	5	26
4	3	9	9	1.0		1/2	1/2	3/4	4	1	1/4		1/4	1		1	55	G3	3	35
4	3	9	9	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		2	62	D4	4	33
4	3	9	9	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		1	67	G4	4	27
4	3	9	9	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		5	71	B4	4	31
4	3	19/2	19/2	0.25		5/8	5/8	3/4	1	1	1/16		1/16	1		7	73	C#5	5	28
4	3	39/4	39/4	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		2	74	D5	5	29
5	4	10	10	1.0		0	0	3/4	4	1	1/4		1/4	1		6	54	F#3	3	44
5	4	10	10	1.0		0	0	3/4	3	1	1/4		1/4	1		2	62	D4	4	42
5	4	10	10	1.0		0	0	3/4	1	1	1/4		1/4	1		3	69	A4	4	36
5	4	10	10	1.0		0	0	3/4	2	1	1/4		1/4	1		3	69	A4	4	40
5	4	11	11	1.0		1/4	1/4	3/4	4	1	1/4		1/4	1		2	50	D3	3	45
5	4	11	11	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		2	62	D4	4	43
5	4	11	11	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		6	66	F#4	4	41
5	4	12	12	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		3	81	A5	5	37
5	4	25/2	25/2	0.25		5/8	5/8	3/4	1	1	1/16		1/16	1		3	81	A5	5	38
5	4	51/4	51/4	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		6	78	F#5	5	39
6	5	13	13	1.0		0	0	3/4	1	1	1/4		1/4	1		0	84	C6	6	46
6	5	27/2	27/2	0.25		1/8	1/8	3/4	2	1	1/16		1/16	1		3	57	A3	3	50
6	5	55/4	55/4	0.25		3/16	3/16	3/4	2	1	1/16		1/16	1		0	60	C4	4	51
6	5	14	14	1.0		1/4	1/4	3/4	4	1	1/4		1/4	1		2	50	D3	3	54
6	5	14	14	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		0	60	C4	4	53
6	5	14	14	0.5		1/4	1/4	3/4	2	1	1/8		1/8	1		6	66	F#4	4	52
6	5	15	15	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		3	81	A5	5	47
6	5	31/2	31/2	0.25		5/8	5/8	3/4	1	1	1/16		1/16	1		3	81	A5	5	48
6	5	63/4	63/4	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		6	78	F#5	5	49
7	6	16	16	1.0		0	0	3/4	1	1	1/4		1/4	1		0	72	C5	5	55
7	6	33/2	33/2	0.25		1/8	1/8	3/4	2	1	1/16		1/16	1		2	62	D4	4	61
7	6	67/4	67/4	0.25		3/16	3/16	3/4	2	1	1/16		1/16	1		6	66	F#4	4	62
7	6	17	17	1.0		1/4	1/4	3/4	4	1	1/4		1/4	1		6	54	F#3	3	67
7	6	17	17	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		2	62	D4	4	65
7	6	17	17	0.5		1/4	1/4	3/4	2	1	1/8		1/8	1		3	69	A4	4	63
7	6	35/2	35/2	0.25		3/8	3/8	3/4	1	1	1/16		1/16	1		2	74	D5	5	56
7	6	71/4	71/4	0.25		7/16	7/16	3/4	1	1	1/16		1/16	1		0	72	C5	5	57
7	6	18	18	1.0		1/2	1/2	3/4	4	1	1/4		1/4	1		1	55	G3	3	68
7	6	18	18	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		2	62	D4	4	66
7	6	18	18	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		1	67	G4	4	64
7	6	18	18	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		5	71	B4	4	58
7	6	37/2	37/2	0.25		5/8	5/8	3/4	1	1	1/16		1/16	1		6	78	F#5	5	59
7	6	75/4	75/4	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		1	79	G5	5	60
8	7	19	19	1.0		0	0	3/4	1	1	1/4		1/4	1		3	69	A4	4	69
8	7	39/2	39/2	0.25		1/8	1/8	3/4	2	1	1/16		1/16	1		3	57	A3	3	75
8	7	79/4	79/4	0.25		3/16	3/16	3/4	2	1	1/16		1/16	1		0	60	C4	4	76
8	7	20	20	1.0		1/4	1/4	3/4	4	1	1/4		1/4	1		0	48	C3	3	81
8	7	20	20	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		0	60	C4	4	79
8	7	20	20	0.5		1/4	1/4	3/4	2	1	1/8		1/8	1		4	64	E4	4	77
8	7	41/2	41/2	0.25		3/8	3/8	3/4	1	1	1/16		1/16	1		9	75	D#5	5	70
